player_id,player_name,position,PP_TOI_min,CNFI_n,CNFI_per60,CNFI_lo95,CNFI_hi95,MNFI_n,MNFI_per60,MNFI_lo95,MNFI_hi95,FNFI_n,FNFI_per60,FNFI_lo95,FNFI_hi95,total_n,total_per60,total_lo95,total_hi95,P4_weighted,rank
8478911,Matt Roy,D,663.95,3,0.2711,0.0923,0.7919,4,0.3615,0.1407,0.9232,0,0.0,0.0,0.3451,7,0.6326,0.3069,1.296,0.0752,78
8474567,Zach Bogosian,D,319.58,0,0.0,0.0,0.7118,4,0.751,0.2923,1.9017,0,0.0,0.0,0.7118,4,0.751,0.2923,1.9017,0.0763,79
8475797,Jarred Tinordi,D,123.68,1,0.4851,0.0855,2.6561,0,0.0,0.0,1.803,0,0.0,0.0,1.803,1,0.4851,0.0855,2.6561,0.0766,80
8477507,Nikita Zadorov,D,527.92,3,0.341,0.116,0.9942,2,0.2273,0.0624,0.8223,1,0.1137,0.0201,0.639,6,0.6819,0.3131,1.4741,0.0766,80
8475690,Chris Tanev,D,534.37,2,0.2246,0.0617,0.8131,5,0.5614,0.2403,1.3038,0,0.0,0.0,0.4286,7,0.786,0.3818,1.6085,0.0807,82
8474027,Justin Braun,D,159.08,2,0.7543,0.2074,2.6819,0,0.0,0.0,1.4155,0,0.0,0.0,1.4155,2,0.7543,0.2074,2.6819,0.0811,83
8476441,Joel Edmundson,D,438.83,4,0.5469,0.2129,1.3915,0,0.0,0.0,0.5205,1,0.1367,0.0241,0.7673,5,0.6836,0.2925,1.5829,0.0834,84
8480172,Jan Rutta,D,379.4,2,0.3163,0.0869,1.1421,2,0.3163,0.0869,1.1421,2,0.3163,0.0869,1.1421,6,0.9489,0.4365,2.0462,0.0839,85
8474090,Brendan Smith,D,252.48,3,0.7129,0.2434,2.0646,0,0.0,0.0,0.9009,1,0.2376,0.042,1.3279,4,0.9506,0.3714,2.4057,0.0854,86
8478399,Jonas Siegenthaler,D,452.43,3,0.3978,0.1356,1.1598,2,0.2652,0.0729,0.9593,0,0.0,0.0,0.5056,5,0.6631,0.284,1.5379,0.0863,87
8479369,Andrew Peeke,D,507.48,2,0.2365,0.0649,0.8561,4,0.4729,0.1843,1.2065,0,0.0,0.0,0.4512,6,0.7094,0.3261,1.5346,0.0883,88
8476902,Esa Lindell,D,799.03,5,0.3755,0.1605,0.8739,4,0.3004,0.1169,0.7681,1,0.0751,0.0133,0.4233,10,0.7509,0.4087,1.3731,0.0884,89
8475790,Erik Gudbranson,D,458.45,4,0.5235,0.2041,1.3343,1,0.1309,0.0231,0.7358,1,0.1309,0.0231,0.7358,6,0.7853,0.361,1.697,0.0933,90
8477369,Carson Soucy,D,472.5,3,0.381,0.1298,1.1111,3,0.381,0.1298,1.1111,1,0.127,0.0224,0.7141,7,0.8889,0.4321,1.8176,0.0933,90
8479983,Mario Ferraro,D,697.67,3,0.258,0.0878,0.7536,7,0.602,0.292,1.2333,2,0.172,0.0472,0.6232,12,1.032,0.5917,1.7885,0.0963,92
8474618,Marco Scandella,D,188.68,2,0.636,0.1744,2.2654,0,0.0,0.0,1.1953,0,0.0,0.0,1.1953,2,0.636,0.1744,2.2654,0.1004,93
8480727,Zach Whitecloud,D,378.1,3,0.4761,0.1622,1.3843,2,0.3174,0.0871,1.145,0,0.0,0.0,0.6036,5,0.7934,0.3398,1.8352,0.1004,93
8477335,Kyle Burroughs,D,217.4,0,0.0,0.0,1.0437,4,1.104,0.4315,2.7858,0,0.0,0.0,1.0437,4,1.104,0.4315,2.7858,0.1006,95
8475462,Radko Gudas,D,582.8,5,0.5148,0.2201,1.1951,2,0.2059,0.0565,0.7453,0,0.0,0.0,0.3928,7,0.7207,0.3497,1.4745,0.1006,95
8476312,Josh Manson,D,380.73,3,0.4728,0.1609,1.3735,2,0.3152,0.0864,1.1361,0,0.0,0.0,0.5989,5,0.788,0.3371,1.8209,0.1017,97
8477845,Trevor van Riemsdyk,D,529.18,3,0.3401,0.1158,0.9924,5,0.5669,0.2426,1.316,1,0.1134,0.02,0.6378,9,1.0204,0.5386,1.9209,0.1065,98
8476988,Matt Benning,D,311.78,2,0.3849,0.1056,1.3841,3,0.5773,0.1965,1.6731,0,0.0,0.0,0.7298,5,0.9622,0.4118,2.2176,0.1066,99
8482166,Shakir Mukhamadullin,D,106.37,1,0.5641,0.1,3.0909,1,0.5641,0.1,3.0909,0,0.0,0.0,2.0984,2,1.1282,0.3114,3.972,0.1107,100
8477969,Marcus Pettersson,D,574.53,5,0.5222,0.2232,1.2116,4,0.4177,0.1625,1.0649,1,0.1044,0.0184,0.5871,10,1.0443,0.5684,1.9029,0.1114,101
8474574,Tyler Myers,D,695.88,6,0.5173,0.2374,1.1208,4,0.3449,0.1342,0.881,3,0.2587,0.088,0.7557,13,1.1209,0.6568,1.9016,0.1117,102
8477851,Jordan Oesterle,D,142.25,0,0.0,0.0,1.5805,3,1.2654,0.4326,3.6163,0,0.0,0.0,1.5805,3,1.2654,0.4326,3.6163,0.1216,103
8480887,Jordan Harris,D,212.65,3,0.8465,0.2881,2.4351,0,0.0,0.0,1.063,1,0.2822,0.0498,1.5666,4,1.1286,0.4396,2.837,0.1276,104
8482087,Kaiden Guhle,D,379.93,6,0.9475,0.4354,2.0409,1,0.1579,0.0279,0.8852,1,0.1579,0.0279,0.8852,8,1.2634,0.6423,2.4592,0.1296,105
8481598,Philip Broberg,D,310.18,5,0.9672,0.4145,2.2317,1,0.1934,0.0342,1.0826,0,0.0,0.0,0.7344,6,1.1606,0.534,2.4946,0.1309,106
8480196,Jacob Bryson,D,272.82,3,0.6598,0.2246,1.9083,2,0.4399,0.1207,1.5788,1,0.2199,0.0388,1.2272,6,1.3196,0.6066,2.8267,0.1313,107
8480817,K'Andre Miller,D,664.55,5,0.4514,0.1929,1.0488,8,0.7223,0.3665,1.4135,2,0.1806,0.0495,0.6539,15,1.3543,0.823,2.2129,0.1318,108
8477435,Ryan Graves,D,432.38,4,0.5551,0.2164,1.4138,4,0.5551,0.2164,1.4138,1,0.1388,0.0245,0.7797,9,1.2489,0.6599,2.3469,0.1341,109
8478854,Ryan Shea,D,173.47,1,0.3459,0.0613,1.9207,2,0.6918,0.1906,2.47,1,0.3459,0.0613,1.9207,4,1.3836,0.5416,3.4761,0.144,110
8479372,Joshua Mahura,D,178.15,1,0.3368,0.0595,1.8679,3,1.0104,0.3449,2.9024,0,0.0,0.0,1.2676,4,1.3472,0.5264,3.3809,0.1461,111
8476931,Jake McCabe,D,586.72,6,0.6136,0.2816,1.3272,5,0.5113,0.2186,1.187,0,0.0,0.0,0.3901,11,1.1249,0.6297,1.9945,0.1465,112
8480336,Sean Walker,D,437.33,3,0.4116,0.1402,1.1992,7,0.9604,0.4668,1.9615,1,0.1372,0.0242,0.7708,11,1.5091,0.8467,2.6704,0.153,113
8480891,Michael Kesselring,D,179.43,2,0.6688,0.1842,2.3891,2,0.6688,0.1842,2.3891,0,0.0,0.0,1.2606,4,1.3375,0.5234,3.3624,0.1555,114
8474151,Ryan McDonagh,D,698.95,6,0.5151,0.2364,1.116,9,0.7726,0.4073,1.4573,2,0.1717,0.0471,0.6223,17,1.4593,0.9143,2.3161,0.156,115
8481593,Jayden Struble,D,111.03,2,1.0808,0.2973,3.7996,0,0.0,0.0,2.0071,1,0.5404,0.0955,2.9565,3,1.6211,0.554,4.5878,0.159,116
8477498,Darnell Nurse,D,848.65,10,0.707,0.3846,1.2927,7,0.4949,0.24,1.0152,5,0.3535,0.1511,0.8227,22,1.5554,1.0304,2.3354,0.1612,117
8474166,Alec Martinez,D,272.1,3,0.6615,0.2255,1.9152,3,0.6615,0.2255,1.9152,1,0.2205,0.039,1.2317,7,1.5436,0.7512,3.1296,0.1623,118
8477488,Brett Pesce,D,583.0,8,0.8233,0.4182,1.6105,5,0.5146,0.2201,1.1951,1,0.1029,0.0182,0.5791,14,1.4408,0.8614,2.3941,0.1674,119
8476885,Jacob Trouba,D,783.7,7,0.5359,0.2599,1.0989,11,0.8422,0.4711,1.4969,6,0.4594,0.2107,0.9957,24,1.8374,1.2394,2.7088,0.1676,120
8478450,Parker Wotherspoon,D,206.65,3,0.871,0.2964,2.5042,2,0.5807,0.1592,2.0723,0,0.0,0.0,1.0932,5,1.4517,0.6216,3.3173,0.1691,121
8478882,Vladislav Gavrikov,D,740.8,10,0.8099,0.4408,1.4797,6,0.486,0.223,1.0531,3,0.243,0.0827,0.7101,19,1.5389,0.9885,2.382,0.1724,122
8476892,Colton Parayko,D,679.97,12,1.0589,0.6074,1.8354,3,0.2647,0.0901,0.7734,1,0.0882,0.0156,0.497,16,1.4118,0.872,2.2727,0.1725,123
8474673,TJ Brodie,D,435.27,6,0.8271,0.3802,1.7857,4,0.5514,0.2149,1.4041,0,0.0,0.0,0.5252,10,1.3785,0.752,2.5077,0.1739,124
8476525,Colin Miller,D,252.53,1,0.2376,0.0419,1.3228,5,1.188,0.5082,2.7253,2,0.4752,0.1302,1.7016,8,1.9007,0.9665,3.6687,0.1782,125
8476958,Jaccob Slavin,D,696.33,5,0.4308,0.1843,1.0024,13,1.1202,0.6568,1.9016,2,0.1723,0.0473,0.625,20,1.7233,1.1207,2.6381,0.1815,126
8482858,Ryker Evans,D,222.02,2,0.5405,0.1484,1.9349,3,0.8107,0.2764,2.3383,2,0.5405,0.1484,1.9349,7,1.8917,0.9214,3.8187,0.1842,127
8479980,Nicolas Hague,D,387.83,5,0.7735,0.331,1.7885,5,0.7735,0.331,1.7885,1,0.1547,0.0273,0.8672,11,1.7018,0.9542,3.0028,0.1861,128
8475181,Nick Leddy,D,491.73,7,0.8541,0.4145,1.7444,5,0.6101,0.2609,1.414,1,0.122,0.0215,0.6853,13,1.5862,0.9303,2.6807,0.1866,129
8475279,Ben Chiarot,D,670.28,9,0.8056,0.425,1.5198,8,0.7161,0.3637,1.403,2,0.179,0.0491,0.6491,19,1.7008,1.0937,2.6319,0.1907,130
8477948,Travis Sanheim,D,794.53,7,0.5286,0.2563,1.0838,16,1.2083,0.7455,1.9465,4,0.3021,0.1175,0.7719,27,2.0389,1.4066,2.9378,0.1954,131
8480035,Henri Jokiharju,D,438.87,9,1.2304,0.6493,2.3099,1,0.1367,0.0241,0.7673,2,0.2734,0.075,0.9874,12,1.6406,0.9423,2.83,0.1967,132
8480246,Nick Perbix,D,252.02,2,0.4762,0.1307,1.7083,6,1.4285,0.6574,3.0578,0,0.0,0.0,0.9009,8,1.9046,0.9703,3.6829,0.1998,133
8470281,Duncan Keith,D,135.63,2,0.8847,0.2425,3.122,2,0.8847,0.2425,3.122,1,0.4424,0.0779,2.4284,5,2.2118,0.9482,4.9906,0.2005,134
8478507,John Marino,D,573.82,8,0.8365,0.4247,1.6355,7,0.7319,0.3552,1.4974,1,0.1046,0.0185,0.5881,16,1.673,1.0338,2.6878,0.2082,135
8478851,Alexandre Carrier,D,591.38,10,1.0146,0.553,1.8519,5,0.5073,0.2171,1.179,3,0.3044,0.1037,0.889,18,1.8262,1.161,2.8577,0.21,136
8481567,Henry Thrun,D,177.78,3,1.0125,0.3449,2.9024,2,0.675,0.1852,2.4022,0,0.0,0.0,1.2676,5,1.6874,0.7234,3.8437,0.2102,137
8476869,Brady Skjei,D,796.85,9,0.6777,0.3571,1.2793,15,1.1294,0.6863,1.8492,5,0.3765,0.161,0.8761,29,2.1836,1.5271,3.1061,0.2151,138
8478451,Ethan Bear,D,179.25,4,1.3389,0.5234,3.3624,1,0.3347,0.0592,1.8577,1,0.3347,0.0592,1.8577,6,2.0084,0.9271,4.2714,0.2339,139
8476463,Jonas Brodin,D,622.0,11,1.0611,0.5942,1.8833,8,0.7717,0.3919,1.5104,3,0.2894,0.0985,0.845,22,2.1222,1.4083,3.1783,0.2361,140
8480058,Pierre-Olivier Joseph,D,177.13,5,1.6936,0.7275,3.8649,1,0.3387,0.0599,1.8783,0,0.0,0.0,1.2746,6,2.0324,0.9376,4.3184,0.2367,141
8484258,Sam Malinski,D,134.55,2,0.8919,0.2443,3.1444,2,0.8919,0.2443,3.1444,1,0.4459,0.0785,2.4459,5,2.2297,0.9553,5.0263,0.2427,142
8481568,Alex Vlasic,D,414.27,6,0.869,0.3995,1.8753,8,1.1587,0.5894,2.2598,0,0.0,0.0,0.5516,14,2.0277,1.2149,3.3574,0.2525,143
8482111,Justin Barron,D,246.33,4,0.9743,0.3805,2.4633,4,0.9743,0.3805,2.4633,0,0.0,0.0,0.9226,8,1.9486,0.9941,3.7709,0.2535,144
8476856,Mathew Dumba,D,497.05,6,0.7243,0.3327,1.5651,12,1.4485,0.8319,2.5035,2,0.2414,0.0663,0.8732,20,2.4142,1.5719,3.6802,0.2553,145
8477220,Nate Schmidt,D,625.27,12,1.1515,0.661,1.9955,12,1.1515,0.661,1.9955,2,0.1919,0.0527,0.6955,26,2.4949,1.7127,3.6154,0.2708,146
8482655,J.J. Moser,D,671.92,15,1.3395,0.8144,2.19,7,0.6251,0.3033,1.2807,9,0.8037,0.4237,1.5154,31,2.7682,1.9612,3.8841,0.2711,147
8481605,Jackson LaCombe,D,477.6,9,1.1307,0.5962,2.1236,8,1.005,0.5103,1.9605,6,0.7538,0.3459,1.6267,23,2.8894,1.9364,4.27,0.2924,148
8479398,Samuel Girard,D,626.13,12,1.1499,0.6599,1.9923,14,1.3416,0.8021,2.2312,4,0.3833,0.1493,0.9788,30,2.8748,2.0263,4.0553,0.2936,149
8478055,Gustav Forsling,D,839.67,19,1.3577,0.8716,2.1034,15,1.0719,0.6511,1.7552,1,0.0715,0.0126,0.4027,35,2.501,1.8066,3.4438,0.2941,150
8475218,Mattias Ekholm,D,813.05,18,1.3283,0.843,2.0835,14,1.0331,0.6171,1.7218,4,0.2952,0.1149,0.7549,36,2.6567,1.9292,3.6416,0.2943,151
