player_id,player_name,es_toi_min,TNFI_SA,TNFI_SA_per60,P2_weighted,blocks_total,blocks_CNFI,blocks_MNFI,blocks_FNFI,blocks_per60,blocks_xG_per60,P2_net,P2_weighted_rank,P2_net_rank,rank_delta_net_vs_weighted
8480840,Oskar Bäck,1180.12,335,17.0322,1.7406,49,13,22,14,2.491,0.223,1.5176,107,54,53
8482116,Tim Stützle,5816.95,1620,16.7098,1.6557,132,37,76,19,1.362,0.1353,1.5204,38,55,-17
8481556,John Beecher,1373.93,415,18.1232,1.7861,69,12,42,15,3.013,0.2642,1.5219,164,56,108
8475343,Nic Dowd,3955.82,1227,18.6106,1.7805,160,66,72,22,2.427,0.2575,1.523,159,57,102
8476952,Dominic Toninato,816.67,242,17.7796,1.7144,26,8,12,6,1.91,0.1892,1.5252,79,58,21
8478864,Kirill Kaprizov,5318.2,1477,16.6635,1.594,76,22,17,37,0.857,0.0685,1.5255,21,59,-38
8477942,Kevin Fiala,5062.83,1388,16.4493,1.5804,60,15,14,31,0.711,0.0541,1.5263,16,60,-44
8480028,Morgan Frost,4448.17,1285,17.333,1.7577,163,58,89,16,2.199,0.2297,1.528,130,61,69
8480002,Nico Hischier,5469.12,1543,16.9278,1.6841,142,46,73,23,1.558,0.1548,1.5293,52,62,-10
8483553,Marc Gatcomb,681.23,192,16.9105,1.7568,26,11,9,6,2.29,0.2257,1.5311,129,63,66
8476437,Victor Rask,515.93,137,15.9323,1.5631,3,0,2,1,0.349,0.0301,1.533,14,64,-50
8476880,Tom Wilson,4665.7,1347,17.3222,1.7194,158,40,74,44,2.032,0.1863,1.5331,83,65,18
8477955,Jared McCann,4622.0,1274,16.5383,1.6224,76,13,44,19,0.987,0.0863,1.5361,28,66,-38
8476881,Tomas Hertl,5227.15,1553,17.8262,1.7464,182,55,98,29,2.089,0.2095,1.5369,117,67,50
8475692,Mats Zuccarello,5070.05,1505,17.8105,1.6874,134,34,71,29,1.586,0.15,1.5374,55,68,-13
8471228,Alexander Radulov,857.17,254,17.7795,1.7462,33,1,26,6,2.31,0.2066,1.5396,115,69,46
8483468,Jiri Kulich,829.1,249,18.0195,1.7795,34,12,16,6,2.46,0.2397,1.5398,157,70,87
8481237,Kyle MacLean,1396.45,407,17.4872,1.7261,47,17,16,14,2.019,0.1856,1.5405,89,71,18
8484958,Maxim Tsyplakov,1235.98,340,16.5051,1.6551,23,10,8,5,1.117,0.1131,1.542,37,72,-35
8482124,Quinton Byfield,4212.92,1171,16.6773,1.6445,73,34,19,20,1.04,0.1017,1.5428,33,73,-40
8481559,Jack Hughes,4893.55,1336,16.3807,1.6186,64,11,39,14,0.785,0.0719,1.5467,27,74,-47
8483690,Noah Laba,514.58,152,17.7231,1.7348,21,3,10,8,2.449,0.1866,1.5482,100,75,25
8476889,Radek Faksa,3854.2,1132,17.6223,1.7691,154,46,69,39,2.397,0.2176,1.5515,144,76,68
8477496,Elias Lindholm,5397.1,1629,18.1097,1.7496,178,58,95,25,1.979,0.197,1.5526,122,77,45
8483512,Matt Savoie,703.37,200,17.0608,1.6904,18,3,11,4,1.535,0.1372,1.5532,58,78,-20
8475913,Mark Stone,3779.98,1061,16.8413,1.6763,92,15,46,31,1.46,0.1221,1.5542,46,79,-33
8479661,Tanner Jeannot,3718.5,1118,18.0395,1.7529,139,31,67,41,2.243,0.1969,1.556,128,80,48
8481019,David Gustafsson,1014.45,312,18.4533,1.7623,37,10,18,9,2.188,0.2062,1.5561,136,81,55
8480015,Owen Tippett,4703.13,1340,17.095,1.7022,138,15,79,44,1.761,0.1449,1.5573,66,82,-16
8482713,Mackie Samoskevich,1437.52,431,17.9894,1.7375,52,11,19,22,2.17,0.1791,1.5584,104,83,21
8476878,Zemgus Girgensons,3601.97,1046,17.4238,1.7596,128,32,67,29,2.132,0.2006,1.559,131,84,47
8476448,William Karlsson,3910.15,1095,16.8024,1.6792,83,16,50,17,1.274,0.1192,1.56,47,85,-38
8483808,Andrei Kuzmenko,3123.77,855,16.4225,1.6456,47,18,15,14,0.903,0.0852,1.5604,34,86,-52
8476925,Colton Sissons,4453.77,1338,18.0252,1.7528,157,24,102,31,2.115,0.1916,1.5612,127,87,40
8482699,Dylan Guenther,2556.53,732,17.1795,1.7031,63,21,26,16,1.479,0.1405,1.5626,67,88,-21
8476826,Yanni Gourde,4848.17,1457,18.0316,1.7187,127,43,64,20,1.572,0.1557,1.563,81,89,-8
8483491,Ivan Miroshnichenko,506.27,142,16.8291,1.6757,12,3,3,6,1.422,0.1118,1.5639,45,90,-45
8481789,Tye Kartye,1856.98,551,17.8031,1.749,67,14,30,23,2.165,0.1824,1.5666,121,91,30
8482062,Cole Smith,2944.98,838,17.0731,1.7069,68,25,31,12,1.385,0.1395,1.5674,72,92,-20
8475149,Marcus Johansson,4596.98,1360,17.7508,1.6649,75,19,40,16,0.979,0.0932,1.5717,39,93,-54
8476822,Luke Glendening,3568.53,1100,18.495,1.8003,150,37,74,39,2.522,0.2284,1.5719,175,94,81
8477451,Ryan Hartman,4560.95,1486,19.5486,1.8464,212,73,97,42,2.789,0.2739,1.5725,241,95,146
8482093,Seth Jarvis,4795.28,1355,16.9542,1.7214,126,42,54,30,1.577,0.1487,1.5727,84,96,-12
8476479,Phillip Danault,5106.88,1527,17.9405,1.7792,172,59,89,24,2.021,0.2063,1.5729,155,97,58
8475231,Casey Cizikas,4141.4,1280,18.5445,1.809,157,53,84,20,2.275,0.2328,1.5762,189,98,91
8477919,Frederick Gaudreau,4421.8,1365,18.5219,1.733,127,29,62,36,1.723,0.1558,1.5772,98,99,-1
8478831,Kevin Stenlund,2829.9,871,18.4671,1.7771,90,38,40,12,1.908,0.1971,1.58,153,100,53
8477949,Alex Tuch,5022.92,1493,17.8343,1.8003,193,47,106,40,2.305,0.2193,1.581,175,101,74
8475413,Justin Dowling,673.7,217,19.3261,1.8528,29,12,14,3,2.583,0.27,1.5828,248,102,146
8482146,Luke Evangelista,2752.27,774,16.8734,1.682,49,17,22,10,1.068,0.0989,1.5831,50,103,-53
8478512,Austin Czarnik,724.45,201,16.6471,1.6873,16,3,6,7,1.325,0.1041,1.5832,54,104,-50
8480009,Eeli Tolvanen,4347.95,1380,19.0435,1.8188,204,27,116,61,2.815,0.2345,1.5843,200,105,95
8481592,Jakob Pelletier,901.9,262,17.4299,1.6961,17,3,11,3,1.131,0.1117,1.5844,63,106,-43
8483464,Marco Kasper,1557.75,474,18.2571,1.782,54,19,18,17,2.08,0.1975,1.5845,160,107,53
8482079,Marco Rossi,3128.22,942,18.0678,1.7291,75,28,35,12,1.439,0.144,1.5851,93,108,-15
8475163,Alex Chiasson,865.37,241,16.7097,1.6803,17,3,7,7,1.179,0.0939,1.5864,48,109,-61
8473533,Jordan Staal,4845.65,1372,16.9884,1.7446,116,59,44,13,1.436,0.1578,1.5868,111,110,1
8477933,Sam Reinhart,5525.77,1641,17.8183,1.7471,153,54,57,42,1.661,0.1601,1.587,118,111,7
8475772,Riley Sheahan,709.4,191,16.1545,1.7111,16,5,7,4,1.353,0.124,1.5871,75,112,-37
8479359,Beck Malenstyn,2247.4,740,19.7562,1.8617,130,26,51,53,3.471,0.2736,1.5881,261,113,148
8476456,Jonathan Huberdeau,5087.75,1430,16.864,1.71,111,27,55,29,1.309,0.1218,1.5882,74,114,-40
8479542,Brandon Hagel,5531.02,1685,18.2787,1.75,157,48,72,37,1.703,0.1618,1.5882,123,114,9
8480113,Alex Iafallo,4499.58,1322,17.6283,1.7702,156,30,84,42,2.08,0.1814,1.5888,145,116,29
8473453,Trevor Lewis,3034.38,945,18.6858,1.7679,95,31,41,23,1.878,0.179,1.5889,142,117,25
8476468,J.T. Miller,5467.18,1597,17.5264,1.7349,137,48,62,27,1.504,0.1456,1.5893,101,118,-17
8473422,Nick Foligno,3761.82,1076,17.1619,1.7293,96,20,54,22,1.531,0.1399,1.5894,95,119,-24
8482155,Alex Laferriere,2820.08,819,17.425,1.7341,73,26,29,18,1.553,0.1443,1.5898,99,120,-21
8480027,Jason Robertson,5700.35,1727,18.1778,1.7091,112,39,51,22,1.179,0.118,1.5911,73,121,-48
8483573,Ethen Frank,600.78,196,19.5744,1.9325,37,8,20,9,3.695,0.3412,1.5913,357,122,235
8479293,Brandon Tanev,3178.82,1020,19.2524,1.8711,167,36,82,49,3.152,0.279,1.5921,274,123,151
8483570,Ben Meyers,983.23,285,17.3916,1.7058,19,6,9,4,1.159,0.1136,1.5922,69,124,-55
8476483,Rickard Rakell,5281.75,1654,18.7892,1.8077,198,60,93,45,2.249,0.2154,1.5923,188,125,63
8477951,Nick Schmaltz,5162.12,1458,16.9465,1.7138,109,26,63,20,1.267,0.1214,1.5924,78,126,-48
8478569,Noel Acciari,3161.18,1008,19.1321,1.9252,186,47,99,40,3.53,0.3319,1.5933,345,127,218
8477497,Sean Monahan,3736.13,1127,18.0989,1.736,91,35,37,19,1.461,0.1427,1.5933,102,127,-25
8476399,Blake Coleman,5073.65,1467,17.3485,1.7399,142,27,74,41,1.679,0.1463,1.5936,106,129,-23
8473563,Nicklas Backstrom,1346.68,398,17.7325,1.7456,32,10,19,3,1.426,0.1512,1.5944,113,130,-17
8474150,Mikael Backlund,5475.02,1541,16.8876,1.6924,85,35,38,12,0.932,0.0978,1.5946,62,131,-69
8479337,Alex DeBrincat,5869.85,1697,17.3463,1.6853,98,22,48,28,1.002,0.0898,1.5955,53,132,-79
8483505,Matthew Poitras,769.68,223,17.3838,1.6914,11,4,5,2,0.857,0.0949,1.5965,59,133,-74
8481726,Adam Edstrom,733.68,233,19.0545,1.8473,33,15,9,9,2.699,0.2507,1.5966,243,134,109
8470794,Joe Pavelski,3634.52,1143,18.8691,1.8024,149,30,66,53,2.46,0.2045,1.5979,177,135,42
8478211,Dryden Hunt,1537.43,440,17.1715,1.681,21,3,17,1,0.82,0.0825,1.5985,49,136,-87
8473512,Claude Giroux,5475.8,1544,16.9181,1.6828,82,24,35,23,0.898,0.0827,1.6001,51,137,-86
8482201,Gage Goncalves,1221.75,363,17.8269,1.7238,30,6,15,9,1.473,0.123,1.6008,86,138,-52
8482088,Justin Sourdif,666.2,214,19.2735,1.8541,26,11,13,2,2.342,0.2533,1.6008,250,138,112
8480801,Brady Tkachuk,5399.25,1545,17.1691,1.6962,89,35,32,22,0.989,0.0944,1.6018,64,140,-76
8481093,Rafael Harvey-Pinard,1027.18,321,18.7503,1.861,47,13,22,12,2.745,0.2587,1.6023,260,141,119
8478519,Anthony Cirelli,4938.23,1581,19.2093,1.8458,200,70,94,36,2.43,0.2412,1.6046,240,142,98
8479315,Joey Anderson,1295.42,359,16.6279,1.7292,32,9,9,14,1.482,0.1226,1.6066,94,143,-49
8475745,Charlie Coyle,5213.95,1601,18.4237,1.7711,147,44,83,20,1.692,0.1643,1.6068,146,144,2
8474715,Cam Atkinson,2282.3,679,17.8504,1.7633,65,16,31,18,1.709,0.1539,1.6094,138,145,-7
8477846,Ryan Carpenter,1475.22,461,18.7498,1.8031,51,15,22,14,2.074,0.193,1.6101,179,146,33
8482667,William Eklund,3387.83,999,17.6927,1.783,106,27,50,29,1.877,0.1682,1.6148,162,147,15
8480008,Adam Ruzicka,1047.97,308,17.6341,1.7378,24,2,17,5,1.374,0.1199,1.6179,105,148,-43
8483489,Fraser Minten,857.82,255,17.836,1.8104,29,8,16,5,2.028,0.1925,1.6179,191,148,43
8484166,Adam Fantilli,2629.65,810,18.4815,1.7826,77,26,34,17,1.757,0.1642,1.6184,161,150,11
8470612,Ryan Getzlaf,901.95,286,19.0254,1.8343,35,8,19,8,2.328,0.2138,1.6205,226,151,75
8474613,Derek Stepan,1146.48,326,17.0609,1.7503,28,6,14,8,1.465,0.1284,1.6219,124,152,-28
8481523,Kirby Dach,2955.87,907,18.4108,1.8042,93,27,49,17,1.888,0.1819,1.6223,182,153,29
8476921,Jordan Martinook,4310.43,1244,17.3161,1.7957,121,52,46,23,1.684,0.1718,1.6239,171,154,17
8479675,Trevor Moore,4646.25,1381,17.8337,1.7461,93,35,41,17,1.201,0.1206,1.6255,114,155,-41
8476432,Boone Jenner,3995.33,1280,19.2224,1.8918,184,38,114,32,2.763,0.2648,1.627,300,156,144
8477960,Adrian Kempe,5521.97,1590,17.2765,1.7131,87,26,33,28,0.945,0.0853,1.6278,76,157,-81
8478421,A.J. Greer,2285.35,708,18.588,1.8552,92,23,50,19,2.415,0.226,1.6292,253,158,95
8480797,Joel Farabee,4919.47,1489,18.1605,1.7965,148,34,74,40,1.805,0.1636,1.6329,172,159,13
8475820,Joonas Donskoi,905.32,242,16.0386,1.6874,9,0,8,1,0.596,0.0545,1.6329,55,159,-104
8478472,Mathieu Joseph,3379.75,987,17.522,1.7479,78,14,36,28,1.385,0.1147,1.6332,119,161,-42
8475768,Jaden Schwartz,4015.72,1203,17.9744,1.7451,85,19,40,26,1.27,0.1115,1.6336,112,162,-50
8482110,Dawson Mercer,5399.6,1598,17.7569,1.7804,135,45,58,32,1.5,0.1455,1.6349,158,163,-5
8475287,Erik Haula,4614.85,1400,18.2021,1.7793,120,23,73,24,1.56,0.144,1.6353,156,164,-8
8477450,Jason Dickinson,4218.65,1249,17.764,1.8275,149,33,81,35,2.119,0.192,1.6355,213,165,48
8479996,Cody Glass,2695.78,848,18.8739,1.8341,85,28,47,10,1.892,0.1982,1.6359,225,166,59
8478414,Timo Meier,5486.52,1714,18.7441,1.8319,189,58,90,41,2.067,0.1959,1.636,221,167,54
8479992,Michael Rasmussen,3869.85,1228,19.0395,1.9102,187,66,73,48,2.899,0.274,1.6362,322,168,154
8484801,Macklin Celebrini,2017.75,598,17.7822,1.815,59,18,33,8,1.754,0.1778,1.6372,197,169,28
8481703,Valtteri Puustinen,635.88,197,18.5883,1.8043,22,5,8,9,2.076,0.1658,1.6385,184,170,14
8479407,Jesper Bratt,5495.63,1594,17.4029,1.7289,91,25,40,26,0.994,0.09,1.6389,92,171,-79
8476480,Vladislav Namestnikov,3981.65,1226,18.4748,1.8356,143,32,80,31,2.155,0.1966,1.639,228,172,56
8477456,J.T. Compher,5138.43,1621,18.9279,1.8315,171,50,80,41,1.997,0.1922,1.6393,219,173,46
8471887,Patric Hornqvist,870.73,244,16.8134,1.7306,14,4,8,2,0.965,0.0913,1.6393,96,173,-77
8477353,Tyler Motte,2547.55,805,18.9594,1.873,114,17,67,30,2.685,0.2325,1.6405,277,175,102
8481716,Dmitri Voronkov,2276.83,725,19.1055,1.9128,98,42,40,16,2.583,0.2722,1.6406,328,176,152
8477956,David Pastrnak,5748.88,1632,17.0329,1.7046,72,10,38,24,0.751,0.0634,1.6412,68,177,-109
8480208,Drake Batherson,5085.27,1490,17.5802,1.7254,90,21,31,38,1.062,0.0838,1.6416,88,178,-90
8479941,Justin Danforth,2188.2,681,18.6729,1.8362,71,24,34,13,1.947,0.1945,1.6417,229,179,50
8475793,Ryan Johansen,2496.67,744,17.8798,1.7272,33,15,14,4,0.793,0.085,1.6422,90,180,-90
8478020,Michael Amadio,3884.5,1173,18.1182,1.7731,90,25,40,25,1.39,0.1307,1.6424,149,181,-32
8482149,Cole Perfetti,3358.25,992,17.7235,1.7608,75,22,27,26,1.34,0.1164,1.6444,132,182,-50
8477511,Anthony Mantha,3091.4,932,18.0889,1.7667,73,20,29,24,1.417,0.1223,1.6444,140,182,-42
8479343,Clayton Keller,5731.25,1618,16.9387,1.7066,69,18,27,24,0.722,0.0618,1.6448,71,184,-113
8474586,Jordan Eberle,4814.13,1393,17.3614,1.719,77,9,37,31,0.96,0.0726,1.6464,82,185,-103
8478449,Roope Hintz,4644.75,1488,19.2217,1.8183,137,36,72,29,1.77,0.1704,1.6479,198,186,12
8478439,Travis Konecny,5461.97,1599,17.5651,1.7365,100,17,48,35,1.099,0.0883,1.6482,103,187,-84
8480880,Jakub Lauko,1220.88,375,18.4293,1.8127,38,9,17,12,1.868,0.164,1.6487,195,188,7
8481068,Yegor Sharangovich,4752.73,1406,17.7498,1.7609,104,24,45,35,1.313,0.1114,1.6495,133,189,-56
8485414,Ben Kindel,603.67,194,19.2822,1.9705,34,10,16,8,3.379,0.3193,1.6512,406,190,216
8478438,Tommy Novak,3004.2,925,18.4741,1.8317,95,19,60,16,1.897,0.1782,1.6535,220,191,29
8474589,Tyler Ennis,612.55,193,18.9046,1.8092,15,5,8,2,1.469,0.1556,1.6536,190,192,-2
8478866,Dominik Simon,683.15,211,18.5318,1.8766,23,7,15,1,2.02,0.2226,1.654,280,193,87
8475158,Ryan O'Reilly,5261.2,1649,18.8056,1.847,165,47,101,17,1.882,0.1921,1.6549,242,194,48
8482809,Jackson Blake,1590.02,459,17.3206,1.8068,39,20,12,7,1.472,0.1519,1.6549,186,194,-8
8478508,Yakov Trenin,4298.18,1342,18.7335,1.7881,106,24,56,26,1.48,0.1329,1.6552,165,196,-31
8477573,Nathan Walker,2254.48,719,19.1352,1.9401,121,22,67,32,3.22,0.2826,1.6575,369,197,172
8474189,Lars Eller,4337.98,1343,18.5755,1.8258,118,52,49,17,1.632,0.1681,1.6577,210,198,12
8479944,Zachary Aston-Reese,2540.08,810,19.1332,1.8126,85,11,39,35,2.008,0.1548,1.6578,194,199,-5
8481042,Nikolai Kovalenko,585.95,181,18.534,1.8714,19,7,12,0,1.946,0.2134,1.658,276,200,76
8477527,Ross Johnston,1616.2,512,19.0075,1.8685,61,14,33,14,2.265,0.2099,1.6586,271,201,70
8483431,Logan Cooley,2568.92,777,18.1477,1.7738,48,19,19,10,1.121,0.1131,1.6607,151,202,-51
8480845,Rasmus Kupari,1918.58,601,18.7951,1.8253,53,20,23,10,1.657,0.1641,1.6612,208,203,5
8475728,Johan Larsson,594.53,178,17.9637,1.7282,8,0,6,2,0.807,0.0665,1.6617,91,204,-113
8481186,Logan O'Connor,3696.73,1102,17.8861,1.7933,91,21,44,26,1.477,0.1315,1.6618,168,205,-37
8478427,Sebastian Aho,5445.97,1552,17.0989,1.7483,76,34,28,14,0.837,0.0864,1.6619,120,206,-86
8478474,Lawson Crouse,4611.08,1405,18.282,1.7989,115,32,50,33,1.496,0.1354,1.6635,173,207,-34
8473504,Cal Clutterbuck,2042.95,647,19.0019,1.7754,49,6,24,19,1.439,0.1115,1.6639,152,208,-56
8476474,Stefan Noesen,2833.75,834,17.6586,1.7913,66,20,27,19,1.397,0.1273,1.664,167,209,-42
8471698,T.J. Oshie,2191.27,700,19.167,1.8333,72,10,43,19,1.971,0.1693,1.664,223,209,14
8477416,Oliver Bjorkstrand,5023.27,1528,18.2511,1.7728,102,18,59,25,1.218,0.1082,1.6646,148,211,-63
8478498,Jake DeBrusk,4626.78,1383,17.9347,1.7736,102,24,41,37,1.323,0.1085,1.6651,150,212,-62
8479414,Nathan Bastian,2369.3,768,19.4488,1.8858,98,16,60,22,2.482,0.22,1.6658,292,213,79
8476872,Scott Laughton,4591.87,1433,18.7244,1.8245,128,33,69,26,1.673,0.1584,1.6661,207,214,-7
8475791,Taylor Hall,3583.12,1078,18.0513,1.8293,97,33,46,18,1.624,0.163,1.6663,216,215,1
8484145,Zach Benson,2305.42,682,17.7495,1.8216,62,22,23,17,1.614,0.1546,1.667,204,216,-12
8481577,Philip Tomasino,2349.7,726,18.5385,1.7688,49,10,20,19,1.251,0.1005,1.6683,143,217,-74
8475855,Jesper Fast,2839.33,833,17.6027,1.7996,68,21,28,19,1.437,0.1313,1.6683,174,217,-43
8477946,Dylan Larkin,5454.12,1589,17.4804,1.7614,78,35,33,10,0.858,0.0922,1.6692,134,219,-85
8476392,Adam Lowry,4624.95,1470,19.0705,1.8634,151,49,78,24,1.959,0.1929,1.6705,262,220,42
8478233,Andrew Mangiapane,4442.67,1354,18.2863,1.8033,104,28,49,27,1.405,0.1326,1.6707,181,221,-40
8476927,Teddy Blueger,3675.75,1152,18.8043,1.8244,94,39,31,24,1.534,0.1533,1.6711,206,222,-16
8482768,Fedor Svechkov,1043.22,326,18.7497,1.9227,41,16,22,3,2.358,0.2512,1.6715,342,223,119
8479520,Brandon Duhaime,3342.03,1098,19.7126,1.8674,118,41,40,37,2.118,0.1958,1.6716,268,224,44
8475172,Nazem Kadri,5549.3,1624,17.559,1.7627,81,26,47,8,0.876,0.0906,1.6721,137,225,-88
8470621,Corey Perry,3650.4,1169,19.2143,1.8774,121,51,46,24,1.989,0.2049,1.6725,282,226,56
8484136,Max Sasson,702.93,210,17.9249,1.906,30,8,14,8,2.561,0.2307,1.6753,317,227,90
8484984,Ivan Demidov,687.97,203,17.7043,1.7718,11,4,5,2,0.959,0.0952,1.6766,147,228,-81
8481028,Martin Pospisil,1870.2,542,17.3885,1.8336,45,20,18,7,1.444,0.1568,1.6768,224,229,-5
8482148,Hendrix Lapierre,1193.65,387,19.4529,1.9288,49,19,23,7,2.463,0.2515,1.6773,354,230,124
8478440,Dylan Strome,5257.4,1712,19.5382,1.8823,170,56,97,17,1.94,0.2035,1.6788,287,231,56
8476887,Filip Forsberg,5068.33,1550,18.3492,1.8031,120,16,72,32,1.421,0.1233,1.6798,179,232,-53
8476919,Chris Tierney,1500.65,473,18.9118,1.8346,40,9,23,8,1.599,0.1533,1.6813,227,233,-6
8479994,Jaret Anderson-Dolan,876.68,283,19.3685,1.8971,34,10,15,9,2.327,0.2154,1.6817,304,234,70
8476882,Teuvo Teravainen,4754.7,1368,17.2629,1.7517,63,16,29,18,0.795,0.0699,1.6818,126,235,-109
8476292,Ondrej Palat,4118.95,1397,20.3498,1.9677,204,55,106,43,2.972,0.2839,1.6838,402,236,166
8476278,Colin Blackwell,2726.55,800,17.6047,1.8076,64,17,27,20,1.408,0.123,1.6846,187,237,-50
8479671,Mathieu Olivier,2785.97,917,19.749,1.9269,133,27,62,44,2.864,0.241,1.6859,349,238,111
8475752,Tyler Pitlick,1402.68,482,20.6176,1.9018,59,7,38,14,2.524,0.2156,1.6862,312,239,73
8480893,Kirill Marchenko,3865.8,1161,18.0196,1.7843,78,12,40,26,1.211,0.0964,1.6879,163,240,-77
8480855,Jack McBain,3158.1,1036,19.6827,1.9384,131,46,64,21,2.489,0.2493,1.6891,366,241,125
8477426,Nick Paul,4781.37,1536,19.2748,1.8773,158,46,85,27,1.983,0.1882,1.6891,281,241,40
8476867,Brendan Gaunce,769.32,245,19.1079,1.9006,25,7,16,2,1.95,0.2106,1.69,309,243,66
8474564,Steven Stamkos,5583.73,1765,18.9658,1.8525,150,46,75,29,1.612,0.1609,1.6916,247,244,3
8475166,John Tavares,5459.7,1740,19.1219,1.8637,143,60,68,15,1.572,0.172,1.6917,263,245,18
8484762,Beckett Sennecke,711.52,216,18.2146,1.8783,22,10,7,5,1.855,0.1854,1.6929,283,246,37
8482157,Will Cuylle,2580.32,843,19.6022,1.9175,101,30,47,24,2.349,0.2243,1.6932,333,247,86
8478445,Mathew Barzal,4848.1,1453,17.9823,1.8046,95,30,45,20,1.176,0.1109,1.6937,185,248,-63
8481013,Jonatan Berggren,2082.93,623,17.9458,1.7668,34,10,6,18,0.979,0.0702,1.6966,141,249,-108
8481641,Joel Kiviranta,2887.38,912,18.9514,1.8307,79,17,32,30,1.642,0.1332,1.6975,218,250,-32
8475235,Nicolas Deslauriers,2334.33,744,19.1232,1.8375,65,14,29,22,1.671,0.1396,1.6979,232,251,-19
8479536,Axel Jonsson-Fjallby,919.65,290,18.9202,1.7897,18,5,5,8,1.174,0.0905,1.6992,166,252,-86
8475193,Tomas Tatar,3510.6,1070,18.2875,1.7949,64,15,29,20,1.094,0.0935,1.7014,170,253,-83
8480901,Karson Kuhlman,945.52,289,18.3392,1.8365,20,6,12,2,1.269,0.135,1.7015,230,254,-24
8481481,Blake Lizotte,3144.32,975,18.605,1.8683,88,32,38,18,1.679,0.1662,1.7021,270,255,15
8477500,Bo Horvat,5735.97,1786,18.6821,1.8416,135,43,67,25,1.412,0.1392,1.7024,236,256,-20
8477493,Aleksander Barkov,4356.22,1376,18.9522,1.8975,139,64,48,27,1.915,0.1947,1.7028,305,257,48
8480813,Joe Veleno,3780.53,1181,18.7434,1.8711,105,42,43,20,1.666,0.1665,1.7046,274,258,16
8477508,Curtis Lazar,2632.2,842,19.1931,1.9156,105,18,62,25,2.393,0.21,1.7056,332,259,73
8477476,Artturi Lehkonen,4310.0,1376,19.1555,1.8985,134,54,52,28,1.865,0.1928,1.7057,307,260,47
8481656,Aliaksei Protas,3704.0,1165,18.8715,1.8439,90,29,38,23,1.458,0.1379,1.706,239,261,-22
8478424,Jansen Harkins,1980.95,640,19.3846,1.8532,58,13,26,19,1.757,0.1471,1.7061,249,262,-13
8482074,Connor Zary,2106.25,631,17.9751,1.8199,46,13,20,13,1.31,0.1122,1.7077,202,263,-61
8476439,Brett Ritchie,849.42,265,18.7187,1.7436,7,1,3,3,0.494,0.0358,1.7078,110,264,-154
8484911,Collin Graf,1246.0,387,18.6356,1.8601,33,9,16,8,1.589,0.1508,1.7093,259,265,-6
8484221,Calum Ritchie,604.67,193,19.151,1.9223,24,5,12,7,2.381,0.2126,1.7097,340,266,74
8471215,Evgeni Malkin,4481.83,1394,18.662,1.8232,88,28,45,15,1.178,0.1128,1.7104,205,267,-62
8482089,Jake Neighbours,3245.55,980,18.1171,1.8564,93,22,39,32,1.719,0.1431,1.7133,257,268,-11
8480459,Pius Suter,4526.55,1376,18.2391,1.8273,85,34,36,15,1.127,0.1137,1.7136,212,269,-57
8481535,Nils Hoglander,2844.07,864,18.2274,1.8042,48,12,20,16,1.013,0.0883,1.7159,182,270,-88
8479511,Janne Kuokkanen,702.03,223,19.0589,1.8473,16,4,10,2,1.367,0.1311,1.7162,243,271,-28
8476389,Vincent Trocheck,5892.17,1860,18.9404,1.9054,191,67,86,38,1.945,0.1892,1.7162,316,271,45
8475810,Bryan Rust,4903.7,1534,18.7695,1.8412,113,24,60,29,1.383,0.1238,1.7174,235,273,-38
8470619,Brian Boyle,582.78,190,19.5613,1.9203,22,3,14,5,2.265,0.2012,1.7191,337,274,63
8479591,Michael Eyssimont,2527.72,783,18.5859,1.8664,68,19,29,20,1.614,0.1467,1.7197,265,275,-10
8482496,Nils Aman,1300.08,413,19.0603,1.9201,41,18,17,6,1.892,0.2001,1.72,336,276,60
8484153,Leo Carlsson,2479.12,766,18.5389,1.8542,56,24,21,11,1.355,0.1331,1.7211,251,277,-26
8475754,Brock Nelson,5505.23,1747,19.0401,1.8933,143,61,70,12,1.559,0.1721,1.7212,301,278,23
8478042,Viktor Arvidsson,3687.43,1154,18.7773,1.8667,101,20,51,30,1.643,0.1449,1.7218,266,279,-13
8479351,Sam Steel,3898.77,1228,18.8983,1.8544,86,31,36,19,1.323,0.1318,1.7226,252,280,-28
8476913,Devin Shore,1400.62,468,20.0483,1.9413,66,6,35,25,2.827,0.2185,1.7228,372,281,91
8481704,Juuso Parssinen,1602.4,515,19.2836,1.9272,55,22,22,11,2.059,0.2043,1.7229,350,282,68
8478046,Danton Heinen,3569.52,1156,19.4312,1.8695,99,22,48,29,1.664,0.1456,1.7239,272,283,-11
8481024,Linus Karlsson,756.85,237,18.7884,1.9549,27,14,7,6,2.14,0.2309,1.724,386,284,102
8484164,Dalibor Dvorsky,546.82,165,18.1048,1.8801,15,6,6,3,1.646,0.1554,1.7247,284,285,-1
8479968,Vinni Lettieri,1020.3,328,19.2884,1.9101,37,3,23,11,2.176,0.1851,1.725,321,286,35
8473419,Brad Marchand,4753.53,1440,18.176,1.8028,64,20,30,14,0.808,0.0777,1.7251,178,287,-109
8481043,Cole Koepke,1290.67,422,19.6178,1.8563,29,11,12,6,1.348,0.1308,1.7255,255,288,-33
8478856,Conor Garland,4907.08,1527,18.671,1.8205,88,20,42,26,1.076,0.0948,1.7257,203,289,-86
8477454,Adam Erne,2065.05,656,19.0601,1.9139,75,12,39,24,2.179,0.1844,1.7295,329,290,39
