player_id,position,state,zone,toi_min,ind_att,ind_gl,onice_for_att,onice_for_gl,onice_ag_att,onice_ag_gl
8470594,G,ES,CNFI,7813.333,0,0,0,0,0,0
8470594,G,ES,MNFI,7813.333,0,0,0,0,0,0
8470594,G,ES,FNFI,7813.333,0,0,0,0,0,0
8470594,G,ES,Wide,7813.333,0,0,0,0,0,0
8470594,G,ES,lane_other,7813.333,0,0,0,0,0,0
8470594,G,ES,unk,7813.333,0,0,0,0,0,0
8470594,G,PP,CNFI,1011.683,0,0,0,0,0,0
8470594,G,PP,MNFI,1011.683,0,0,0,0,0,0
8470594,G,PP,FNFI,1011.683,0,0,0,0,0,0
8470594,G,PP,Wide,1011.683,0,0,0,0,0,0
8470594,G,PP,lane_other,1011.683,0,0,0,0,0,0
8470594,G,PP,unk,1011.683,0,0,0,0,0,0
8470594,G,PK,CNFI,526.317,0,0,0,0,0,0
8470594,G,PK,MNFI,526.317,0,0,0,0,0,0
8470594,G,PK,FNFI,526.317,0,0,0,0,0,0
8470594,G,PK,Wide,526.317,0,0,0,0,0,0
8470594,G,PK,lane_other,526.317,0,0,0,0,0,0
8470594,G,PK,unk,526.317,0,0,0,0,0,0
8470595,F,ES,CNFI,831.817,54,7,142,11,124,13
8470595,F,ES,MNFI,831.817,12,2,77,10,84,5
8470595,F,ES,FNFI,831.817,7,0,59,5,78,5
8470595,F,ES,Wide,831.817,44,3,366,11,363,8
8470595,F,ES,lane_other,831.817,40,0,174,1,202,4
8470595,F,ES,unk,831.817,0,0,0,0,0,0
8470595,F,PP,CNFI,127.833,0,0,8,5,52,10
8470595,F,PP,MNFI,127.833,1,0,12,10,36,6
8470595,F,PP,FNFI,127.833,0,0,4,1,36,0
8470595,F,PP,Wide,127.833,3,0,12,5,88,1
8470595,F,PP,lane_other,127.833,4,0,3,1,18,0
8470595,F,PP,unk,127.833,0,0,0,0,0,0
8470595,F,PK,CNFI,67.267,1,0,6,1,1,1
8470595,F,PK,MNFI,67.267,1,0,5,0,4,1
8470595,F,PK,FNFI,67.267,3,0,4,0,0,0
8470595,F,PK,Wide,67.267,6,0,24,0,2,0
8470595,F,PK,lane_other,67.267,4,0,85,0,2,0
8470595,F,PK,unk,67.267,0,0,0,0,0,0
8470600,D,ES,CNFI,5804.767,12,1,810,103,752,86
8470600,D,ES,MNFI,5804.767,36,2,667,54,553,49
8470600,D,ES,FNFI,5804.767,70,2,428,13,403,10
8470600,D,ES,Wide,5804.767,494,4,2220,39,2408,39
8470600,D,ES,lane_other,5804.767,199,0,1246,20,1414,18
8470600,D,ES,unk,5804.767,0,0,0,0,0,0
8470600,D,PP,CNFI,581.717,3,1,110,28,142,23
8470600,D,PP,MNFI,581.717,3,0,81,22,91,13
8470600,D,PP,FNFI,581.717,17,1,35,3,99,6
8470600,D,PP,Wide,581.717,21,2,159,8,231,13
8470600,D,PP,lane_other,581.717,2,0,27,2,49,9
8470600,D,PP,unk,581.717,0,0,0,0,0,0
8470600,D,PK,CNFI,326.383,0,0,26,7,13,5
8470600,D,PK,MNFI,326.383,1,0,30,7,11,2
8470600,D,PK,FNFI,326.383,1,0,7,0,1,0
8470600,D,PK,Wide,326.383,13,0,63,1,69,1
8470600,D,PK,lane_other,326.383,22,0,182,0,99,0
8470600,D,PK,unk,326.383,0,0,0,0,0,0
8470604,F,ES,CNFI,2652.8,109,13,324,56,357,60
8470604,F,ES,MNFI,2652.8,61,4,244,32,302,31
8470604,F,ES,FNFI,2652.8,18,0,176,7,272,4
8470604,F,ES,Wide,2652.8,210,1,985,26,1011,28
8470604,F,ES,lane_other,2652.8,136,5,650,4,537,5
8470604,F,ES,unk,2652.8,0,0,0,0,0,0
8470604,F,PP,CNFI,415.267,50,8,133,30,71,4
8470604,F,PP,MNFI,415.267,15,0,79,13,67,2
8470604,F,PP,FNFI,415.267,4,0,81,5,80,1
8470604,F,PP,Wide,415.267,25,0,189,17,157,4
8470604,F,PP,lane_other,415.267,14,2,46,4,25,1
8470604,F,PP,unk,415.267,0,0,0,0,0,0
8470604,F,PK,CNFI,252.25,6,1,12,1,22,5
8470604,F,PK,MNFI,252.25,2,1,7,2,22,5
8470604,F,PK,FNFI,252.25,1,0,1,0,8,0
8470604,F,PK,Wide,252.25,23,1,49,0,73,2
8470604,F,PK,lane_other,252.25,29,0,132,0,163,1
8470604,F,PK,unk,252.25,0,0,0,0,0,0
8470606,F,ES,CNFI,807.45,29,4,122,18,121,15
8470606,F,ES,MNFI,807.45,20,0,70,7,85,12
8470606,F,ES,FNFI,807.45,8,0,46,1,49,0
8470606,F,ES,Wide,807.45,95,2,345,9,267,7
8470606,F,ES,lane_other,807.45,39,1,166,2,151,0
8470606,F,ES,unk,807.45,0,0,0,0,0,0
8470606,F,PP,CNFI,90.017,28,1,54,6,5,5
8470606,F,PP,MNFI,90.017,2,0,31,1,1,1
8470606,F,PP,FNFI,90.017,0,0,21,1,3,2
8470606,F,PP,Wide,90.017,4,0,60,1,3,1
8470606,F,PP,lane_other,90.017,3,0,9,0,0,0
8470606,F,PP,unk,90.017,0,0,0,0,0,0
8470606,F,PK,CNFI,43.333,0,0,0,0,5,1
8470606,F,PK,MNFI,43.333,0,0,0,0,3,1
8470606,F,PK,FNFI,43.333,0,0,0,0,1,0
8470606,F,PK,Wide,43.333,0,0,1,0,17,1
8470606,F,PK,lane_other,43.333,3,0,0,0,55,0
8470606,F,PK,unk,43.333,0,0,0,0,0,0
8470610,F,ES,CNFI,2455.917,157,18,387,41,335,35
8470610,F,ES,MNFI,2455.917,59,6,253,23,309,21
8470610,F,ES,FNFI,2455.917,15,0,174,8,204,9
8470610,F,ES,Wide,2455.917,112,3,865,23,971,17
8470610,F,ES,lane_other,2455.917,98,0,655,7,569,5
8470610,F,ES,unk,2455.917,0,0,0,0,0,0
8470610,F,PP,CNFI,328.333,39,2,73,10,92,9
8470610,F,PP,MNFI,328.333,12,2,54,2,69,0
8470610,F,PP,FNFI,328.333,3,0,39,1,73,0
8470610,F,PP,Wide,328.333,7,1,99,7,130,5
8470610,F,PP,lane_other,328.333,4,0,14,1,22,2
8470610,F,PP,unk,328.333,0,0,0,0,0,0
8470610,F,PK,CNFI,198.783,4,0,8,0,12,7
8470610,F,PK,MNFI,198.783,7,2,6,0,17,0
8470610,F,PK,FNFI,198.783,0,0,2,0,6,0
8470610,F,PK,Wide,198.783,10,0,40,0,31,1
8470610,F,PK,lane_other,198.783,9,0,134,0,87,0
8470610,F,PK,unk,198.783,0,0,0,0,0,0
8470612,F,ES,CNFI,901.95,11,0,105,7,125,11
8470612,F,ES,MNFI,901.95,24,0,95,9,94,7
8470612,F,ES,FNFI,901.95,8,1,61,2,74,0
8470612,F,ES,Wide,901.95,51,0,286,4,277,7
8470612,F,ES,lane_other,901.95,35,0,187,2,177,0
8470612,F,ES,unk,901.95,0,0,0,0,0,0
8470612,F,PP,CNFI,94.4,5,1,29,0,15,2
8470612,F,PP,MNFI,94.4,2,0,20,0,11,1
8470612,F,PP,FNFI,94.4,2,0,28,0,4,0
8470612,F,PP,Wide,94.4,22,1,70,2,32,4
8470612,F,PP,lane_other,94.4,4,0,6,0,7,0
8470612,F,PP,unk,94.4,0,0,0,0,0,0
8470612,F,PK,CNFI,53.15,0,0,3,0,6,0
8470612,F,PK,MNFI,53.15,0,0,1,0,4,0
8470612,F,PK,FNFI,53.15,0,0,1,0,2,0
8470612,F,PK,Wide,53.15,2,0,2,0,19,0
8470612,F,PK,lane_other,53.15,8,0,13,0,56,0
8470612,F,PK,unk,53.15,0,0,0,0,0,0
8470613,D,ES,CNFI,6833.0,26,7,1023,119,852,117
8470613,D,ES,MNFI,6833.0,39,3,736,55,657,65
8470613,D,ES,FNFI,6833.0,134,5,489,19,500,8
8470613,D,ES,Wide,6833.0,1111,21,3012,57,2586,44
8470613,D,ES,lane_other,6833.0,456,0,1394,20,1641,13
8470613,D,ES,unk,6833.0,0,0,0,0,0,0
8470613,D,PP,CNFI,926.983,2,0,242,26,261,17
8470613,D,PP,MNFI,926.983,9,1,159,6,159,3
8470613,D,PP,FNFI,926.983,139,8,208,7,111,1
8470613,D,PP,Wide,926.983,77,3,480,28,335,8
8470613,D,PP,lane_other,926.983,0,0,67,1,71,1
8470613,D,PP,unk,926.983,0,0,0,0,0,0
8470613,D,PK,CNFI,552.433,0,0,28,6,29,8
8470613,D,PK,MNFI,552.433,0,0,35,3,28,6
8470613,D,PK,FNFI,552.433,0,0,10,1,12,0
8470613,D,PK,Wide,552.433,36,0,145,1,143,1
8470613,D,PK,lane_other,552.433,105,0,264,0,365,1
8470613,D,PK,unk,552.433,0,0,0,0,0,0
8470619,F,ES,CNFI,582.783,31,5,74,13,75,10
8470619,F,ES,MNFI,582.783,15,4,53,8,72,5
8470619,F,ES,FNFI,582.783,6,0,45,0,34,0
8470619,F,ES,Wide,582.783,39,1,234,5,194,1
8470619,F,ES,lane_other,582.783,24,0,152,3,105,1
8470619,F,ES,unk,582.783,0,0,0,0,0,0
8470619,F,PP,CNFI,91.267,1,0,4,3,20,1
8470619,F,PP,MNFI,91.267,0,0,4,3,27,1
8470619,F,PP,FNFI,91.267,0,0,3,0,37,0
8470619,F,PP,Wide,91.267,1,0,2,0,60,1
8470619,F,PP,lane_other,91.267,0,0,0,0,5,0
8470619,F,PP,unk,91.267,0,0,0,0,0,0
8470619,F,PK,CNFI,48.983,1,0,2,0,0,0
8470619,F,PK,MNFI,48.983,1,1,1,0,0,0
8470619,F,PK,FNFI,48.983,0,0,1,0,0,0
8470619,F,PK,Wide,48.983,3,0,18,0,1,0
8470619,F,PK,lane_other,48.983,0,0,50,0,2,0
8470619,F,PK,unk,48.983,0,0,0,0,0,0
8470621,F,ES,CNFI,3650.4,216,23,563,72,411,64
8470621,F,ES,MNFI,3650.4,87,8,336,32,346,39
8470621,F,ES,FNFI,3650.4,26,1,249,10,254,6
8470621,F,ES,Wide,3650.4,229,5,1306,23,1413,25
8470621,F,ES,lane_other,3650.4,149,4,816,13,835,16
8470621,F,ES,unk,3650.4,0,0,0,0,0,0
8470621,F,PP,CNFI,397.383,98,18,162,18,16,16
8470621,F,PP,MNFI,397.383,11,1,96,8,13,13
8470621,F,PP,FNFI,397.383,3,0,84,5,2,2
8470621,F,PP,Wide,397.383,22,1,220,12,11,11
8470621,F,PP,lane_other,397.383,6,0,48,3,3,3
8470621,F,PP,unk,397.383,0,0,0,0,0,0
8470621,F,PK,CNFI,217.65,0,0,0,0,24,4
8470621,F,PK,MNFI,217.65,0,0,0,0,28,3
8470621,F,PK,FNFI,217.65,0,0,0,0,11,1
8470621,F,PK,Wide,217.65,0,0,0,0,74,0
8470621,F,PK,lane_other,217.65,7,0,0,0,194,1
8470621,F,PK,unk,217.65,0,0,0,0,0,0
8470626,F,ES,CNFI,814.033,28,2,94,11,133,16
8470626,F,ES,MNFI,814.033,21,0,84,16,99,10
8470626,F,ES,FNFI,814.033,5,0,53,0,54,2
8470626,F,ES,Wide,814.033,33,0,283,7,339,13
8470626,F,ES,lane_other,814.033,24,0,169,2,178,5
8470626,F,ES,unk,814.033,0,0,0,0,0,0
8470626,F,PP,CNFI,87.533,0,0,6,4,20,4
8470626,F,PP,MNFI,87.533,1,0,3,2,23,4
8470626,F,PP,FNFI,87.533,0,0,4,4,28,1
8470626,F,PP,Wide,87.533,1,0,10,2,46,3
8470626,F,PP,lane_other,87.533,0,0,2,0,8,0
8470626,F,PP,unk,87.533,0,0,0,0,0,0
8470626,F,PK,CNFI,41.083,1,0,1,0,1,0
8470626,F,PK,MNFI,41.083,1,0,2,1,1,0
8470626,F,PK,FNFI,41.083,1,1,1,1,0,0
8470626,F,PK,Wide,41.083,4,0,12,0,4,0
8470626,F,PK,lane_other,41.083,2,0,39,0,7,0
8470626,F,PK,unk,41.083,0,0,0,0,0,0
8470638,F,ES,CNFI,2115.5,96,13,316,25,187,25
8470638,F,ES,MNFI,2115.5,126,11,308,17,184,8
8470638,F,ES,FNFI,2115.5,43,1,227,9,114,3
8470638,F,ES,Wide,2115.5,187,3,863,16,638,18
8470638,F,ES,lane_other,2115.5,122,2,410,10,511,5
8470638,F,ES,unk,2115.5,0,0,0,0,0,0
8470638,F,PP,CNFI,362.817,54,6,139,1,57,3
8470638,F,PP,MNFI,362.817,84,11,121,1,49,1
8470638,F,PP,FNFI,362.817,9,0,102,1,57,0
8470638,F,PP,Wide,362.817,28,0,257,2,117,4
8470638,F,PP,lane_other,362.817,9,0,47,0,23,0
8470638,F,PP,unk,362.817,0,0,0,0,0,0
8470638,F,PK,CNFI,181.75,3,0,5,1,20,0
8470638,F,PK,MNFI,181.75,4,0,8,0,17,0
8470638,F,PK,FNFI,181.75,1,0,4,0,5,0
8470638,F,PK,Wide,181.75,16,0,34,0,58,2
8470638,F,PK,lane_other,181.75,49,1,93,0,227,0
8470638,F,PK,unk,181.75,0,0,0,0,0,0
8478831,F,ES,CNFI,2829.9,86,8,320,56,340,46
8478831,F,ES,MNFI,2829.9,49,7,186,23,241,28
8478831,F,ES,FNFI,2829.9,25,0,184,7,217,7
8478831,F,ES,Wide,2829.9,219,6,1170,30,1115,20
8478831,F,ES,lane_other,2829.9,98,0,613,8,600,9
8478831,F,ES,unk,2829.9,0,0,0,0,0,0
8478831,F,PP,CNFI,403.133,3,0,38,30,209,4
8478831,F,PP,MNFI,403.133,0,0,20,18,96,0
8478831,F,PP,FNFI,403.133,1,0,22,5,131,0
8478831,F,PP,Wide,403.133,12,0,32,11,303,5
8478831,F,PP,lane_other,403.133,3,0,5,3,56,0
8478831,F,PP,unk,403.133,0,0,0,0,0,0
8478831,F,PK,CNFI,230.833,6,4,7,1,2,1
8478831,F,PK,MNFI,230.833,8,2,10,1,3,1
8478831,F,PK,FNFI,230.833,4,0,6,0,0,0
8478831,F,PK,Wide,230.833,18,0,114,2,7,1
8478831,F,PK,lane_other,230.833,6,0,292,0,21,0
8478831,F,PK,unk,230.833,0,0,0,0,0,0
8478838,F,ES,CNFI,49.383,4,1,6,1,8,2
8478838,F,ES,MNFI,49.383,1,0,7,0,7,0
8478838,F,ES,FNFI,49.383,0,0,1,0,3,0
8478838,F,ES,Wide,49.383,3,0,18,1,20,0
8478838,F,ES,lane_other,49.383,1,0,7,0,8,0
8478838,F,ES,unk,49.383,0,0,0,0,0,0
8478838,F,PP,CNFI,8.083,0,0,0,0,1,0
8478838,F,PP,MNFI,8.083,0,0,0,0,3,0
8478838,F,PP,FNFI,8.083,0,0,0,0,3,0
8478838,F,PP,Wide,8.083,1,0,1,0,8,0
8478838,F,PP,lane_other,8.083,0,0,0,0,2,0
8478838,F,PP,unk,8.083,0,0,0,0,0,0
8478838,F,PK,CNFI,6.35,0,0,0,0,0,0
8478838,F,PK,MNFI,6.35,1,0,1,0,0,0
8478838,F,PK,FNFI,6.35,0,0,0,0,0,0
8478838,F,PK,Wide,6.35,0,0,1,0,0,0
8478838,F,PK,lane_other,6.35,0,0,8,0,0,0
8478838,F,PK,unk,6.35,0,0,0,0,0,0
8478840,D,ES,CNFI,4911.183,10,1,620,84,676,101
8478840,D,ES,MNFI,4911.183,15,4,478,67,461,51
8478840,D,ES,FNFI,4911.183,80,3,311,17,376,7
8478840,D,ES,Wide,4911.183,510,6,2073,63,2133,46
8478840,D,ES,lane_other,4911.183,201,0,1175,21,1096,15
8478840,D,ES,unk,4911.183,0,0,0,0,0,0
8478840,D,PP,CNFI,458.3,0,0,29,24,159,36
8478840,D,PP,MNFI,458.3,0,0,14,13,88,13
8478840,D,PP,FNFI,458.3,1,0,10,7,121,8
8478840,D,PP,Wide,458.3,1,0,18,13,232,13
8478840,D,PP,lane_other,458.3,0,0,6,5,36,5
8478840,D,PP,unk,458.3,0,0,0,0,0,0
8478840,D,PK,CNFI,213.767,1,0,21,1,0,0
8478840,D,PK,MNFI,213.767,1,0,20,3,0,0
8478840,D,PK,FNFI,213.767,0,0,6,0,0,0
8478840,D,PK,Wide,213.767,10,1,73,4,4,0
8478840,D,PK,lane_other,213.767,5,0,190,2,2,0
8478840,D,PK,unk,213.767,0,0,0,0,0,0
8478841,D,ES,CNFI,1100.117,5,0,135,22,184,40
8478841,D,ES,MNFI,1100.117,3,0,100,14,132,17
8478841,D,ES,FNFI,1100.117,8,0,61,2,93,6
8478841,D,ES,Wide,1100.117,81,0,387,10,488,13
8478841,D,ES,lane_other,1100.117,23,0,246,2,226,6
8478841,D,ES,unk,1100.117,0,0,0,0,0,0
8478841,D,PP,CNFI,70.967,0,0,2,2,14,6
8478841,D,PP,MNFI,70.967,0,0,3,2,9,2
8478841,D,PP,FNFI,70.967,0,0,1,1,15,3
8478841,D,PP,Wide,70.967,0,0,3,3,38,11
8478841,D,PP,lane_other,70.967,0,0,4,1,4,1
8478841,D,PP,unk,70.967,0,0,0,0,0,0
8478841,D,PK,CNFI,29.4,0,0,1,0,0,0
8478841,D,PK,MNFI,29.4,0,0,1,0,0,0
8478841,D,PK,FNFI,29.4,0,0,0,0,0,0
8478841,D,PK,Wide,29.4,0,0,7,0,0,0
8478841,D,PK,lane_other,29.4,0,0,14,0,1,0
8478841,D,PK,unk,29.4,0,0,0,0,0,0
8478843,F,ES,CNFI,637.783,35,7,101,18,89,12
8478843,F,ES,MNFI,637.783,30,1,97,7,61,5
8478843,F,ES,FNFI,637.783,11,1,72,2,47,2
8478843,F,ES,Wide,637.783,56,1,248,6,213,5
8478843,F,ES,lane_other,637.783,53,3,143,1,180,3
8478843,F,ES,unk,637.783,0,0,0,0,0,0
8478843,F,PP,CNFI,49.267,4,0,13,7,2,2
8478843,F,PP,MNFI,49.267,0,0,8,2,0,0
8478843,F,PP,FNFI,49.267,0,0,2,0,0,0
8478843,F,PP,Wide,49.267,5,0,18,2,1,1
8478843,F,PP,lane_other,49.267,0,0,3,0,1,1
8478843,F,PP,unk,49.267,0,0,0,0,0,0
8478843,F,PK,CNFI,20.3,0,0,0,0,1,0
8478843,F,PK,MNFI,20.3,0,0,0,0,1,0
8478843,F,PK,FNFI,20.3,0,0,0,0,1,0
8478843,F,PK,Wide,20.3,1,0,0,0,7,0
8478843,F,PK,lane_other,20.3,2,0,0,0,11,1
8478843,F,PK,unk,20.3,0,0,0,0,0,0
8478846,D,ES,CNFI,329.183,2,0,62,8,51,9
8478846,D,ES,MNFI,329.183,3,1,54,5,34,1
8478846,D,ES,FNFI,329.183,8,0,27,1,18,0
8478846,D,ES,Wide,329.183,16,0,120,1,114,1
8478846,D,ES,lane_other,329.183,13,0,75,1,79,1
8478846,D,ES,unk,329.183,0,0,0,0,0,0
8478846,D,PP,CNFI,31.35,0,0,4,0,3,1
8478846,D,PP,MNFI,31.35,0,0,5,1,3,3
8478846,D,PP,FNFI,31.35,0,0,2,1,1,0
8478846,D,PP,Wide,31.35,0,0,4,0,5,1
8478846,D,PP,lane_other,31.35,0,0,1,0,1,0
8478846,D,PP,unk,31.35,0,0,0,0,0,0
8478846,D,PK,CNFI,18.35,0,0,0,0,3,2
8478846,D,PK,MNFI,18.35,0,0,1,0,0,0
8478846,D,PK,FNFI,18.35,0,0,0,0,0,0
8478846,D,PK,Wide,18.35,0,0,1,0,4,0
8478846,D,PK,lane_other,18.35,2,0,2,0,7,0
8478846,D,PK,unk,18.35,0,0,0,0,0,0
8478848,G,ES,CNFI,56.15,0,0,0,0,0,0
8478848,G,ES,MNFI,56.15,0,0,0,0,0,0
8478848,G,ES,FNFI,56.15,0,0,0,0,0,0
8478848,G,ES,Wide,56.15,0,0,0,0,0,0
8478848,G,ES,lane_other,56.15,0,0,0,0,0,0
8478848,G,ES,unk,56.15,0,0,0,0,0,0
8478848,G,PP,CNFI,1.233,0,0,0,0,0,0
8478848,G,PP,MNFI,1.233,0,0,0,0,0,0
8478848,G,PP,FNFI,1.233,0,0,0,0,0,0
8478848,G,PP,Wide,1.233,0,0,0,0,0,0
8478848,G,PP,lane_other,1.233,0,0,0,0,0,0
8478848,G,PP,unk,1.233,0,0,0,0,0,0
8478848,G,PK,CNFI,0.95,0,0,0,0,0,0
8478848,G,PK,MNFI,0.95,0,0,0,0,0,0
8478848,G,PK,FNFI,0.95,0,0,0,0,0,0
8478848,G,PK,Wide,0.95,0,0,0,0,0,0
8478848,G,PK,lane_other,0.95,0,0,0,0,0,0
8478848,G,PK,unk,0.95,0,0,0,0,0,0
8478851,D,ES,CNFI,5210.567,24,2,654,93,671,88
8478851,D,ES,MNFI,5210.567,41,3,544,61,509,49
8478851,D,ES,FNFI,5210.567,97,2,376,17,416,7
8478851,D,ES,Wide,5210.567,350,4,1982,48,2125,51
8478851,D,ES,lane_other,5210.567,155,0,1214,11,1178,16
8478851,D,ES,unk,5210.567,0,0,0,0,0,0
8478851,D,PP,CNFI,591.383,1,1,63,38,214,16
8478851,D,PP,MNFI,591.383,6,0,36,16,134,11
8478851,D,PP,FNFI,591.383,6,0,29,8,104,6
8478851,D,PP,Wide,591.383,5,0,85,31,389,11
8478851,D,PP,lane_other,591.383,1,0,15,8,60,3
8478851,D,PP,unk,591.383,0,0,0,0,0,0
8478851,D,PK,CNFI,342.65,1,0,21,5,10,3
8478851,D,PK,MNFI,342.65,1,0,18,6,5,2
8478851,D,PK,FNFI,342.65,1,0,3,0,3,2
8478851,D,PK,Wide,342.65,8,0,87,1,21,2
8478851,D,PK,lane_other,342.65,13,1,363,0,47,0
8478851,D,PK,unk,342.65,0,0,0,0,0,0
8478854,D,ES,CNFI,1689.883,1,0,266,41,260,33
8478854,D,ES,MNFI,1689.883,6,0,166,16,165,18
8478854,D,ES,FNFI,1689.883,30,2,132,8,134,6
8478854,D,ES,Wide,1689.883,103,3,662,16,720,16
8478854,D,ES,lane_other,1689.883,61,0,362,10,390,6
8478854,D,ES,unk,1689.883,0,0,0,0,0,0
8478854,D,PP,CNFI,173.467,0,0,12,10,60,10
8478854,D,PP,MNFI,173.467,0,0,5,5,30,3
8478854,D,PP,FNFI,173.467,0,0,1,0,47,0
8478854,D,PP,Wide,173.467,1,0,6,3,111,3
8478854,D,PP,lane_other,173.467,1,0,4,4,18,2
8478854,D,PP,unk,173.467,0,0,0,0,0,0
8478854,D,PK,CNFI,85.033,0,0,4,0,1,1
8478854,D,PK,MNFI,85.033,0,0,7,2,2,1
8478854,D,PK,FNFI,85.033,0,0,2,0,1,0
8478854,D,PK,Wide,85.033,2,0,24,0,3,0
8478854,D,PK,lane_other,85.033,2,0,102,0,2,0
8478854,D,PK,unk,85.033,0,0,0,0,0,0
8478856,F,ES,CNFI,4907.083,189,25,680,98,651,87
8478856,F,ES,MNFI,4907.083,151,12,546,47,467,43
8478856,F,ES,FNFI,4907.083,43,0,364,14,382,14
8478856,F,ES,Wide,4907.083,550,13,1907,48,1812,40
8478856,F,ES,lane_other,4907.083,281,10,1113,14,1136,7
8478856,F,ES,unk,4907.083,0,0,0,0,0,0
8478856,F,PP,CNFI,562.0,36,7,212,35,50,14
8478856,F,PP,MNFI,562.0,19,2,119,7,23,7
8478856,F,PP,FNFI,562.0,8,0,138,6,20,5
8478856,F,PP,Wide,562.0,59,3,293,25,56,14
8478856,F,PP,lane_other,562.0,11,1,51,2,17,6
8478856,F,PP,unk,562.0,0,0,0,0,0,0
8478856,F,PK,CNFI,333.467,0,0,5,1,28,10
8478856,F,PK,MNFI,333.467,0,0,2,0,22,6
8478856,F,PK,FNFI,333.467,1,0,1,0,5,0
8478856,F,PK,Wide,333.467,12,0,23,0,70,3
8478856,F,PK,lane_other,333.467,41,0,25,0,276,1
8478856,F,PK,unk,333.467,0,0,0,0,0,0
8478859,D,ES,CNFI,5424.8,24,3,705,98,743,97
8478859,D,ES,MNFI,5424.8,26,2,537,54,550,53
8478859,D,ES,FNFI,5424.8,64,2,351,16,409,8
8478859,D,ES,Wide,5424.8,450,6,2120,49,2137,32
8478859,D,ES,lane_other,5424.8,200,2,1219,22,1237,12
8478859,D,ES,unk,5424.8,0,0,0,0,0,0
8478859,D,PP,CNFI,517.233,0,0,46,40,155,24
8478859,D,PP,MNFI,517.233,0,0,17,17,98,9
8478859,D,PP,FNFI,517.233,2,0,11,4,100,4
8478859,D,PP,Wide,517.233,4,0,32,19,285,10
8478859,D,PP,lane_other,517.233,0,0,4,4,49,2
8478859,D,PP,unk,517.233,0,0,0,0,0,0
8478859,D,PK,CNFI,288.567,1,1,25,6,0,0
8478859,D,PK,MNFI,288.567,2,0,26,2,1,0
8478859,D,PK,FNFI,288.567,3,0,9,0,0,0
8478859,D,PK,Wide,288.567,15,0,103,1,4,0
8478859,D,PK,lane_other,288.567,1,0,215,2,6,0
8478859,D,PK,unk,288.567,0,0,0,0,0,0
8478864,F,ES,CNFI,5318.2,216,31,701,81,595,80
8478864,F,ES,MNFI,5318.2,185,22,596,44,460,41
8478864,F,ES,FNFI,5318.2,78,2,419,1,389,12
8478864,F,ES,Wide,5318.2,529,23,2064,49,1895,36
8478864,F,ES,lane_other,5318.2,352,8,1066,13,1223,13
8478864,F,ES,unk,5318.2,0,0,0,0,0,0
8478864,F,PP,CNFI,699.017,111,24,407,11,38,37
8478864,F,PP,MNFI,699.017,93,9,255,5,22,21
8478864,F,PP,FNFI,699.017,42,2,234,1,8,8
8478864,F,PP,Wide,699.017,194,24,636,8,29,26
8478864,F,PP,lane_other,699.017,38,4,102,0,4,1
8478864,F,PP,unk,699.017,0,0,0,0,0,0
8478864,F,PK,CNFI,307.2,0,0,0,0,28,0
8478864,F,PK,MNFI,307.2,0,0,0,0,26,0
8478864,F,PK,FNFI,307.2,0,0,0,0,11,0
8478864,F,PK,Wide,307.2,17,0,2,0,125,0
8478864,F,PK,lane_other,307.2,138,0,1,0,491,0
8478864,F,PK,unk,307.2,0,0,0,0,0,0
8478866,F,ES,CNFI,683.15,30,1,116,18,96,16
8478866,F,ES,MNFI,683.15,13,1,67,13,75,9
8478866,F,ES,FNFI,683.15,10,0,61,1,40,1
8478866,F,ES,Wide,683.15,51,1,309,3,227,5
8478866,F,ES,lane_other,683.15,29,0,169,1,159,0
8478866,F,ES,unk,683.15,0,0,0,0,0,0
8478866,F,PP,CNFI,41.417,1,0,10,5,0,0
8478866,F,PP,MNFI,41.417,4,0,9,3,0,0
8478866,F,PP,FNFI,41.417,0,0,4,1,0,0
8478866,F,PP,Wide,41.417,0,0,10,0,2,2
8478866,F,PP,lane_other,41.417,0,0,0,0,0,0
8478866,F,PP,unk,41.417,0,0,0,0,0,0
8478866,F,PK,CNFI,17.283,0,0,0,0,1,0
8478866,F,PK,MNFI,17.283,0,0,0,0,1,0
8478866,F,PK,FNFI,17.283,0,0,0,0,0,0
8478866,F,PK,Wide,17.283,0,0,0,0,2,0
8478866,F,PK,lane_other,17.283,0,0,0,0,7,0
8478866,F,PK,unk,17.283,0,0,0,0,0,0
8478868,D,ES,CNFI,113.133,1,0,13,1,6,3
8478868,D,ES,MNFI,113.133,1,0,13,3,17,3
8478868,D,ES,FNFI,113.133,3,0,12,0,5,1
8478868,D,ES,Wide,113.133,11,0,36,0,46,2
8478868,D,ES,lane_other,113.133,5,0,26,0,27,1
8478868,D,ES,unk,113.133,0,0,0,0,0,0
8478868,D,PP,CNFI,5.6,0,0,0,0,2,2
8478868,D,PP,MNFI,5.6,0,0,0,0,0,0
8478868,D,PP,FNFI,5.6,0,0,0,0,1,0
8478868,D,PP,Wide,5.6,0,0,0,0,2,0
8478868,D,PP,lane_other,5.6,0,0,0,0,1,0
8478868,D,PP,unk,5.6,0,0,0,0,0,0
8478868,D,PK,CNFI,2.383,0,0,0,0,0,0
8478868,D,PK,MNFI,2.383,0,0,0,0,0,0
8478868,D,PK,FNFI,2.383,0,0,0,0,0,0
8478868,D,PK,Wide,2.383,0,0,1,0,0,0
8478868,D,PK,lane_other,2.383,0,0,1,0,0,0
8478868,D,PK,unk,2.383,0,0,0,0,0,0
