player_id,position,tot_tm_sec,tot_op_sec,QoT_spatial_TNFI,QoT_spatial_CNFI,QoT_corsi_CF,QoC_spatial_TNFI,QoC_spatial_CNFI,QoC_corsi_CF,TNFI_pct,CF_pct,HD_CF_pct,CNFI_pct,MNFI_pct,FNFI_pct,TNFI_QoTAdj_pct,TNFI_QoCAdj_pct,TNFI_QoCQoTAdj_pct,CNFI_QoTAdj_pct,CNFI_QoCAdj_pct,CNFI_QoCQoTAdj_pct
8465009,D,402330.0,477210.0,3.3061271396814034,1.640300535102388,0.49634743473726295,3.0841703983843383,1.3542368300169674,0.49874416363461477,0.4602203182374541,0.4785330948121646,0.4640625,0.4664536741214057,0.4617737003058104,0.4463276836158192,0.42875928608275427,0.46153718516710546,0.43007615301240565,0.40094139845489524,0.46877020184711854,0.4032579261806081
8467950,G,980598.0,1179548.0,3.6730690627677602,1.434499072565071,0.49162071843122696,3.090351772709962,1.3606237977108635,0.5007103052172869,,,,,,,,,,,,
8469455,F,227643.0,267848.0,2.953953250555184,1.3799156699095634,0.49865289867677426,2.897267832994466,1.2580792551119142,0.4983578927487233,0.5432372505543237,0.4937965260545905,0.5449438202247191,0.5714285714285714,0.5149700598802395,0.5368421052631579,0.5472049040872029,0.5257517234171432,0.5297193769500224,0.5568318306824023,0.5549424918702243,0.5403457511240551
8469608,G,460486.0,555411.0,4.119834953974596,1.9346967271030615,0.5029620461973205,3.1124245498188996,1.3407323282065438,0.5001012302161426,,,,,,,,,,,,
8470281,D,367305.0,446028.0,3.572402964503481,1.7673203689373216,0.5033267835528209,3.053343830987765,1.312425656509155,0.4980514325731304,0.496513249651325,0.4938994631527574,0.4683544303797468,0.4711864406779661,0.4651162790697674,0.5914634146341463,0.4382648752344589,0.49472896456249515,0.43648059014562907,0.3808367660312605,0.4653272310649477,0.37497755641824204
8470594,G,2752933.0,3308712.0,3.4279904034745483,1.4461483903422863,0.49955563306091055,3.071134124019238,1.329358645204774,0.49911149872692506,,,,,,,,,,,,
8470595,F,296637.0,367752.0,2.6860401656300588,1.0716197271765848,0.5041701273028318,3.142413186180657,1.386171310438151,0.49960030788828624,0.4929078014184397,0.4901138406231276,0.5128805620608899,0.5338345864661654,0.4782608695652174,0.4306569343065693,0.5238275055447121,0.5000838915503671,0.5310035956766396,0.5795218903644356,0.5423955675776142,0.5880828714758843
8470600,D,1977214.0,2391892.0,3.4223723641390014,1.5835364529312397,0.49723921275034755,3.0850483278053096,1.3456293100205927,0.4997724304679821,0.5272626626072516,0.4927070910925603,0.5309130122214234,0.5185659411011524,0.5467213114754098,0.5150421179302046,0.4841073633670262,0.5286678492178102,0.48551254997758475,0.46415328754926044,0.5191993583871383,0.4647867048352463
8470604,F,970589.0,1162824.0,2.7589050281838485,1.1696028304761517,0.5028498879853405,3.0626638088963776,1.3385063452864245,0.4998011390963311,0.4441791044776119,0.4897076986414162,0.4629176854115729,0.4757709251101321,0.4468864468864469,0.3928571428571428,0.4677686049948324,0.4433324089663588,0.4669219094835793,0.5022986587547392,0.47501152119896295,0.5015392548435701
8470606,F,281110.0,329405.0,2.6681876199700882,1.1669115323621044,0.51518568801857,2.961344527915353,1.2792820844572503,0.49697710345939416,0.4827586206896552,0.5267229254571026,0.4824120603015075,0.5020576131687243,0.4516129032258064,0.4842105263157895,0.5154742905261611,0.47171920768627223,0.5044348775227782,0.529111601989512,0.4897175249572362,0.5167715137780239
8470610,F,868619.0,1038868.0,2.5969523203644234,1.0489616093425946,0.49634371672968075,3.0887555822498274,1.3447145635059312,0.49977576056057554,0.4897713598074609,0.49428208386277,0.4984423676012461,0.53601108033241,0.4501779359430605,0.4603174603174603,0.5296532992554118,0.49154949613557114,0.531431435583522,0.5861289420088805,0.5364656285121748,0.5865834901886454
8470612,F,311746.0,368135.0,2.821654961327961,1.1930684069768267,0.4926776039030741,3.0357201320663623,1.3125703873057877,0.5006750682419369,0.4711191335740072,0.4956110735989196,0.477326968973747,0.4565217391304347,0.5026455026455027,0.4518518518518518,0.4883959921636981,0.46756190475193216,0.48483876334162307,0.4784610249063022,0.4506908301097896,0.4726301158856571
8470613,D,2425426.0,2925973.0,3.620549350934897,1.7990609609520247,0.5133749072127112,3.1082756787610495,1.3520457300439035,0.500186525897496,0.5280714117923421,0.5162141194724593,0.5382496940024479,0.5456,0.5283560660445082,0.4944388270980788,0.4649795119338155,0.531813269410532,0.4687213695520054,0.449043784816001,0.5474880810603896,0.4509318658763906
8470619,F,205568.0,255457.0,2.621319253003658,1.1463996724319214,0.5068048512109377,3.0803576223750477,1.347182581063419,0.4988885986230425,0.4872521246458923,0.5375722543352601,0.4635036496350365,0.4966442953020134,0.424,0.569620253164557,0.5246827511933105,0.4881854263908406,0.5256160529382589,0.5277091636329562,0.49758143848221825,0.528646306813161
8470621,F,1277165.0,1497461.0,2.8411893088264626,1.2085723767162977,0.5010741072320183,2.964458829455241,1.299869345548393,0.49912978803338787,0.5317276516905975,0.5008423954663808,0.5428743961352657,0.5780287474332649,0.4926686217008797,0.4950298210735586,0.5470393553411944,0.5210015373552868,0.5363132410058836,0.596936394207805,0.5697142826397278,0.5886219294142678
8470626,F,276947.0,338173.0,2.477969680562322,1.0782322152194026,0.47904483405708215,3.0813489403038417,1.347684015171433,0.49943552885860115,0.4468085106382978,0.4596231493943472,0.4341463414634146,0.4140969162995594,0.4590163934426229,0.4953271028037383,0.49866010109667974,0.44784153894560663,0.4996931294039886,0.45849121737447,0.4151321096710376,0.4595264107459482
8470638,F,777071.0,922435.0,2.9914437404982315,1.256714888295761,0.5099031590056713,3.0720974493962117,1.3396096776947808,0.4997711637980258,0.6369760479041916,0.5651942522618414,0.6271356783919598,0.6282306163021869,0.6260162601626016,0.6656891495601173,0.6371721589534385,0.6370783764247526,0.6372744874739995,0.6377244988486798,0.627686957494808,0.6371808400413008
8470794,F,1285639.0,1505041.0,3.154969919178065,1.233810214189443,0.5021532160703945,3.0004481690317015,1.2944145607517017,0.4992983008923739,0.5602462620932278,0.5134478042850631,0.5772311212814645,0.5641821946169773,0.5933503836317136,0.5038022813688213,0.5439916430769578,0.5531406745468891,0.5368860555306191,0.5781548464400011,0.554801103752093,0.5687737555751169
8470860,G,657126.0,791684.0,3.5132056929251085,1.5373880787007643,0.49897483163823203,3.0319607779729503,1.3163320504350264,0.498152067150444,,,,,,,,,,,,
8470880,G,691532.0,831623.0,3.9127648063682354,1.6949669167660988,0.5013328323789177,2.9504957985416516,1.2822236516878447,0.4940033333297205,,,,,,,,,,,,
8470966,D,1111687.0,1348439.0,3.3301082549649523,1.5785653163010693,0.5016362619595367,3.0839610337021095,1.3461831619527376,0.49950413018744555,0.546448087431694,0.5174668731715711,0.5478484264611432,0.5403800475059383,0.5566433566433566,0.5416666666666666,0.512574555594163,0.5477438922788067,0.5138703604412757,0.48693944768881225,0.5411217647400449,0.4876811649229189
8471214,F,1939418.0,2234153.0,2.6961731725197042,1.1762769645917064,0.5019967955062666,2.9664146734008314,1.2956793060490686,0.5001378189872638,0.4765142150803461,0.4910960356158575,0.4800644381796214,0.4756795422031473,0.4857142857142857,0.4648074369189907,0.5064145389309995,0.4659848586039844,0.49588518245463786,0.5009022187801252,0.46654575904297824,0.49176843561995615
8471215,F,1604936.0,1864165.0,3.166488418655983,1.4180415798408141,0.502546889126253,2.9884631237275325,1.3002507474677854,0.5005117848815014,0.5299492385786801,0.5062424969987995,0.5357301375943186,0.5416348357524828,0.527542372881356,0.5113960113960114,0.5125358587621469,0.5216379557319706,0.5042245759154373,0.519582972386046,0.5333949501121201,0.5113430867456833
8471217,F,213004.0,253490.0,2.476505465600835,1.002045896908653,0.48100484352274236,2.999203378968118,1.2885465129403118,0.49889421816538104,0.427807486631016,0.4579710144927536,0.4395973154362416,0.4551282051282051,0.4225352112676056,0.3815789473684211,0.47980637708309787,0.420576673230997,0.4725755636830789,0.5144199433008158,0.44459967893510466,0.5038914171077153
8471218,F,943027.0,1107437.0,2.980739693060099,1.2337943430124618,0.5029882388692315,3.0031915617925926,1.3070467274501627,0.49895260240560074,0.5072308516336369,0.4925373134328358,0.4925690021231422,0.4724711907810499,0.5174050632911392,0.552863436123348,0.5085037896254246,0.5004012493401638,0.5016741873319516,0.48644694604660754,0.4655601878922036,0.47953594315776127
8471228,F,298247.0,348813.0,2.879463711592463,1.209953220887215,0.4954409015711302,2.9357077311252584,1.271044876635051,0.4979136948241264,0.5268199233716475,0.5052356020942408,0.5401459854014599,0.5141509433962265,0.5678391959798995,0.4774774774774775,0.5382812229254476,0.5132014491614098,0.5246627487152098,0.5327885805465442,0.5002001554145857,0.5188377925649035
8471274,D,794454.0,954561.0,3.179638850947768,1.4373174936781692,0.5034052908813597,3.0492036593806726,1.325075044225934,0.49894650686058406,0.5065359477124183,0.5162446784673986,0.5207413945278023,0.5038520801232665,0.5433884297520661,0.4659949622166247,0.48779963468957216,0.5043351614487732,0.4855988484259271,0.4780310135683858,0.5004663258761645,0.4746452593212837
8471276,F,354245.0,414902.0,3.051182628589412,1.1710614738686425,0.5087069875716212,3.01210043950429,1.3105160663312552,0.5001010419773347,0.5007874015748032,0.5044692737430168,0.4897540983606557,0.445692883895131,0.5429864253393665,0.5374149659863946,0.4949737817642209,0.49485403218792046,0.4890404123773382,0.47193539509206744,0.4394602739106494,0.46570278510758584
8471303,D,499464.0,610514.0,3.3983716706046603,1.5700181328734182,0.5189822550176345,3.080842236045246,1.3387508979106204,0.4985887705197523,0.5253731343283582,0.5518727212462712,0.5406403940886699,0.5597345132743363,0.5166666666666667,0.4611398963730569,0.4846323043425735,0.5263551881981274,0.4856143582123427,0.5079652257124709,0.5590229290690779,0.5072536415072125
