season,team,CF,CF_adj,HD_CF,HD_CF_adj,TNFI_CF,TNFI_CF_adj,CNFI_CF,MNFI_CF,FNFI_CF,CA,CA_adj,HD_CA,HD_CA_adj,TNFI_CA,TNFI_CA_adj,CNFI_CA,MNFI_CA,FNFI_CA,CF_pct,CF_score_adj_pct,HD_CF_pct,HD_CF_score_adj_pct,TNFI_pct,TNFI_score_adj_pct,CNFI_pct,MNFI_pct,FNFI_pct,CF_zone_adj_pct,CF_score_zone_adj_pct,HD_CF_score_zone_adj_pct,TNFI_zone_adj_pct,TNFI_score_zone_adj_pct
20212022,WPG,3783.0,3817.65,979,988.1999999999999,1534,1563.05,588,524,422,3826.0,3965.5499999999997,1022,1055.45,1533,1580.3999999999999,626,511,396,0.4971743987383362,0.49049876657415975,0.4892553723138431,0.4835465955520759,0.5001630257580698,0.49724029330830777,0.4843492586490939,0.506280193236715,0.5158924205378973,0.4971743987383362,0.49049876657415975,0.4835465955520759,0.5001630257580698,0.49724029330830777
20212022,WSH,4031.0,4072.5,1047,1064.6499999999999,1379,1408.3,563,501,315,3868.0,4023.7,1020,1065.0,1382,1450.95,568,477,337,0.5103177617419926,0.5030137595415133,0.5065312046444121,0.4999178268729604,0.49945671858022456,0.4925417504590364,0.497789566755084,0.5122699386503068,0.4831288343558282,0.5103177617419926,0.5030137595415133,0.4999178268729604,0.49945671858022456,0.4925417504590364
20222023,ANA,3501.0,3908.85,856,979.4499999999999,1108,1262.3,504,354,250,4332.0,4023.25,1340,1243.5,1770,1642.85,823,544,403,0.44695518958253544,0.4927887948966856,0.38979963570127507,0.44060820081423335,0.38498957609451007,0.43450424246596564,0.37980406932931426,0.39420935412026725,0.38284839203675347,0.44695518958253544,0.4927887948966856,0.44060820081423335,0.38498957609451007,0.43450424246596564
20222023,ARI,3319.0,3609.5,827,901.6,1145,1254.1,488,386,271,3749.0,3636.85,1023,1001.6,1428,1392.55,609,496,323,0.46958121109224676,0.4981128430175191,0.447027027027027,0.47372845733501473,0.4450058297706957,0.4738442937298094,0.4448495897903373,0.4376417233560091,0.4562289562289562,0.46958121109224676,0.4981128430175191,0.47372845733501473,0.4450058297706957,0.4738442937298094
20222023,BOS,4132.0,3948.45,1113,1069.35,1525,1462.05,637,540,348,3878.0,4262.349999999999,987,1093.75,1293,1433.0,570,436,287,0.5158551810237203,0.48088493204072685,0.53,0.4943599463732606,0.5411639460610362,0.5050171845045853,0.527754763877382,0.5532786885245902,0.5480314960629922,0.5158551810237203,0.48088493204072685,0.4943599463732606,0.5411639460610362,0.5050171845045853
20222023,BUF,3671.0,3781.25,1014,1056.05,1428,1469.0,564,553,311,3799.0,3920.5499999999997,1069,1098.3,1443,1503.75,646,554,243,0.49143239625167334,0.490956659482199,0.4867978876620259,0.490194258128902,0.49738766980146293,0.4941552434614414,0.46611570247933887,0.4995483288166215,0.5613718411552346,0.49143239625167334,0.490956659482199,0.490194258128902,0.49738766980146293,0.4941552434614414
20222023,CAR,4817.0,4725.0,1371,1341.1,1776,1746.3999999999999,887,531,358,4085.0,4392.5,1078,1168.8,1275,1390.2,660,390,225,0.5411143563244215,0.5182341650671785,0.559820334830543,0.5343240766564405,0.5821042281219272,0.556781228081362,0.5733678086619263,0.5765472312703583,0.614065180102916,0.5411143563244215,0.5182341650671785,0.5343240766564405,0.5821042281219272,0.556781228081362
20222023,CBJ,3792.0,4194.9,879,982.65,1210,1339.5,483,477,250,4288.0,4076.4,1131,1076.6,1536,1468.6499999999999,666,536,334,0.4693069306930693,0.5071633237822349,0.4373134328358209,0.4771882967099672,0.4406409322651129,0.4770044335238503,0.42036553524804177,0.47087857847976305,0.4280821917808219,0.4693069306930693,0.5071633237822349,0.4771882967099672,0.4406409322651129,0.4770044335238503
20222023,CGY,4058.0,4133.5,989,1014.35,1517,1542.75,572,566,379,3588.0,3703.5499999999997,845,871.0,1233,1275.6,481,463,289,0.5307350248495946,0.5274306020760363,0.539258451472192,0.5380168138541915,0.5516363636363636,0.5473947522486562,0.5432098765432098,0.5500485908649174,0.5673652694610778,0.5307350248495946,0.5274306020760363,0.5380168138541915,0.5516363636363636,0.5473947522486562
20222023,CHI,3508.0,3843.65,831,913.65,1069,1182.35,473,375,221,3895.0,3727.5499999999997,1111,1070.55,1443,1384.3,650,533,260,0.4738619478589761,0.5076672125950973,0.4279093717816684,0.460462654974297,0.4255573248407643,0.46065883544698344,0.42119323241317896,0.4129955947136564,0.4594594594594595,0.4738619478589761,0.5076672125950973,0.460462654974297,0.4255573248407643,0.46065883544698344
20222023,COL,4163.0,4099.3,1014,994.15,1640,1627.6499999999999,595,524,521,4199.0,4500.849999999999,1038,1128.45,1386,1503.5,629,441,316,0.49784740492705093,0.4766544769567973,0.49415204678362573,0.4683642702346179,0.541969596827495,0.5198249844306405,0.4861111111111111,0.5430051813471503,0.6224611708482676,0.49784740492705093,0.4766544769567973,0.4683642702346179,0.541969596827495,0.5198249844306405
20222023,DAL,4642.0,4587.55,1219,1204.1499999999999,1635,1613.3,714,579,342,4740.0,5041.849999999999,1122,1195.55,1532,1634.25,665,480,387,0.4947772329993605,0.4764107836417638,0.520717642033319,0.5017918906529982,0.5162614461635617,0.4967744915397761,0.5177664974619289,0.546742209631728,0.4691358024691358,0.4947772329993605,0.4764107836417638,0.5017918906529982,0.5162614461635617,0.4967744915397761
20222023,DET,3509.0,3704.25,839,887.75,1129,1214.3999999999999,484,372,273,3636.0,3656.25,1034,1053.1499999999999,1277,1294.35,605,391,281,0.49111266620013994,0.5032606480538007,0.44794447410571275,0.4573909011283426,0.4692435577722361,0.48406576980568006,0.4444444444444444,0.4875491480996068,0.4927797833935018,0.49111266620013994,0.5032606480538007,0.4573909011283426,0.4692435577722361,0.48406576980568006
20222023,EDM,4279.0,4174.55,1391,1354.8,1677,1639.35,816,566,295,4198.0,4519.75,1086,1175.85,1430,1549.6499999999999,602,511,317,0.5047776335967913,0.48014791300047166,0.5615664109810254,0.5353565289550116,0.5397489539748954,0.5140639698965193,0.5754583921015515,0.5255338904363974,0.4820261437908497,0.5047776335967913,0.48014791300047166,0.5353565289550116,0.5397489539748954,0.5140639698965193
20222023,FLA,4894.0,5001.599999999999,1404,1441.8999999999999,1816,1876.1499999999999,844,561,411,4920.0,5068.8,1323,1368.55,1659,1711.5,776,506,377,0.4986753617281435,0.4966634890371782,0.5148514851485149,0.5130495116440428,0.522589928057554,0.5229467757445682,0.5209876543209877,0.5257731958762887,0.5215736040609137,0.4986753617281435,0.4966634890371782,0.5130495116440428,0.522589928057554,0.5229467757445682
20222023,LAK,4250.0,4297.099999999999,1052,1071.0,1446,1477.3999999999999,616,528,302,3816.0,3938.2,987,1025.8,1347,1397.05,577,461,309,0.5269030498388296,0.5217903415783274,0.5159391858754291,0.5107783288821061,0.5177228786251342,0.5139765868253057,0.5163453478625314,0.5338725985844287,0.49427168576104746,0.5269030498388296,0.5217903415783274,0.5107783288821061,0.5177228786251342,0.5139765868253057
20222023,MIN,4099.0,4149.599999999999,955,971.85,1324,1348.05,567,441,316,3985.0,4133.8,947,988.8,1347,1413.75,544,450,353,0.5070509648688768,0.5009537146582321,0.5021030494216614,0.49567745390559254,0.4956944964432797,0.48810558331522913,0.5103510351035103,0.494949494949495,0.47234678624813153,0.5070509648688768,0.5009537146582321,0.49567745390559254,0.4956944964432797,0.48810558331522913
20222023,MTL,3604.0,3896.85,867,940.9,1138,1249.1499999999999,497,362,279,3885.0,3780.65,1144,1116.0,1450,1415.8999999999999,696,437,317,0.48123915075443985,0.5075675675675676,0.4311287916459473,0.4574359472993339,0.43972179289026275,0.4687154087165344,0.4165968147527242,0.4530663329161452,0.46812080536912754,0.48123915075443985,0.5075675675675676,0.4574359472993339,0.43972179289026275,0.4687154087165344
20222023,NJD,4728.0,4730.0,1311,1325.5,1645,1662.6499999999999,779,542,324,4386.0,4557.099999999999,1009,1057.8,1400,1466.45,581,512,307,0.5187623436471362,0.5093086108688396,0.5650862068965518,0.5561616246381068,0.5402298850574713,0.5313508676616279,0.5727941176470588,0.5142314990512334,0.5134706814580031,0.5187623436471362,0.5093086108688396,0.5561616246381068,0.5402298850574713,0.5313508676616279
20222023,NSH,3707.0,3778.7999999999997,957,976.0,1312,1333.95,532,457,323,3988.0,4118.75,1070,1109.35,1441,1492.2,581,530,330,0.4817413905133203,0.47847750251660326,0.4721262950172669,0.4680269499124847,0.4765710134398838,0.47200254763547583,0.4779874213836478,0.4630192502532928,0.4946401225114854,0.4817413905133203,0.47847750251660326,0.4680269499124847,0.4765710134398838,0.47200254763547583
20222023,NYI,4241.0,4359.8,1123,1156.5,1470,1506.75,679,487,304,4331.0,4405.849999999999,1084,1107.95,1516,1559.3999999999999,647,516,353,0.4947503499766682,0.497373269523652,0.5088355233348437,0.5107200423944005,0.49229738780977894,0.49141431436818167,0.5120663650075414,0.48554336989032904,0.4627092846270928,0.4947503499766682,0.497373269523652,0.5107200423944005,0.49229738780977894,0.49141431436818167
20222023,NYR,4074.0,4072.7,1152,1153.25,1323,1329.2,640,422,261,3986.0,4166.25,1127,1191.3,1404,1481.45,685,448,271,0.5054590570719603,0.4943226988876009,0.5054848617814831,0.4918854364376959,0.48514851485148514,0.47291551776279506,0.4830188679245283,0.4850574712643678,0.4906015037593985,0.5054590570719603,0.4943226988876009,0.4918854364376959,0.48514851485148514,0.47291551776279506
20222023,OTT,3870.0,4056.15,994,1041.0,1307,1364.5,572,469,266,3658.0,3639.85,948,941.3,1260,1259.1,547,439,274,0.5140807651434643,0.5270465176715177,0.5118434603501545,0.5251475558694446,0.5091546552395793,0.5200869034913859,0.5111706881143878,0.5165198237885462,0.4925925925925926,0.5140807651434643,0.5270465176715177,0.5251475558694446,0.5091546552395793,0.5200869034913859
20222023,PHI,3896.0,4148.0,942,1013.1999999999999,1254,1349.55,553,417,284,3787.0,3748.25,981,975.5,1360,1341.8999999999999,574,487,299,0.5070935832357152,0.5253126484090549,0.48985959438377535,0.5094785538291347,0.4797245600612089,0.5014211670289249,0.4906832298136646,0.461283185840708,0.48713550600343053,0.5070935832357152,0.5253126484090549,0.5094785538291347,0.4797245600612089,0.5014211670289249
20222023,PIT,4079.0,4131.15,1145,1166.8,1516,1537.45,671,503,342,3904.0,4037.7,983,1015.4499999999999,1425,1484.0,596,480,349,0.5109607916823249,0.5057198993738409,0.5380639097744361,0.5346775117424676,0.5154709282556953,0.5088450909331613,0.5295974743488555,0.5116988809766022,0.49493487698986977,0.5109607916823249,0.5057198993738409,0.5346775117424676,0.5154709282556953,0.5088450909331613
20222023,SEA,4540.0,4539.55,1084,1084.85,1522,1525.5,608,558,356,4196.0,4411.099999999999,1077,1126.35,1454,1532.5,647,489,318,0.5196886446886447,0.50717545653109,0.5016196205460435,0.4906159551374819,0.5114247311827957,0.4988554610856769,0.48446215139442234,0.5329512893982808,0.5281899109792285,0.5196886446886447,0.50717545653109,0.4906159551374819,0.5114247311827957,0.4988554610856769
20222023,SJS,3770.0,4015.75,1040,1108.45,1392,1493.95,635,476,281,3941.0,3884.5,1038,1018.65,1448,1416.6499999999999,581,526,341,0.48891194397613796,0.5083066991550901,0.5004812319538018,0.5211085515490574,0.49014084507042255,0.5132790489933348,0.522203947368421,0.4750499001996008,0.4517684887459807,0.48891194397613796,0.5083066991550901,0.5211085515490574,0.49014084507042255,0.5132790489933348
20222023,STL,3576.0,3757.5,904,954.9499999999999,1285,1350.1499999999999,469,531,285,3807.0,3845.25,1082,1109.1499999999999,1461,1479.2,599,580,282,0.48435595286468913,0.4942290618526191,0.4551863041289023,0.46264715856789884,0.46795338674435544,0.4771944086097513,0.43913857677902624,0.47794779477947796,0.5026455026455027,0.48435595286468913,0.4942290618526191,0.46264715856789884,0.46795338674435544,0.4771944086097513
20222023,TBL,4080.0,4095.35,1106,1114.95,1566,1571.35,674,511,381,4008.0,4173.65,1014,1049.25,1418,1483.75,577,523,318,0.5044510385756676,0.49526544926835164,0.5216981132075472,0.5151788189631273,0.524798927613941,0.5143366829236359,0.5387689848121503,0.4941972920696325,0.5450643776824035,0.5044510385756676,0.49526544926835164,0.5151788189631273,0.524798927613941,0.5143366829236359
20222023,TOR,4404.0,4352.9,1283,1281.8,1677,1663.8,762,597,318,4123.0,4385.75,1062,1126.0,1415,1503.85,616,511,288,0.5164770728274891,0.4981204190578636,0.5471215351812366,0.5323531854805216,0.5423673997412678,0.5252474231685951,0.5529753265602322,0.5388086642599278,0.5247524752475248,0.5164770728274891,0.4981204190578636,0.5323531854805216,0.5423673997412678,0.5252474231685951
20222023,VAN,3492.0,3714.25,973,1060.6,1266,1373.95,551,446,269,3671.0,3689.5499999999997,1069,1083.0,1361,1370.85,577,494,290,0.4875052352366327,0.5016680623463627,0.4764936336924584,0.49477514461653294,0.48191853825656644,0.500564704167881,0.48847517730496454,0.474468085106383,0.481216457960644,0.4875052352366327,0.5016680623463627,0.49477514461653294,0.48191853825656644,0.500564704167881
20222023,VGK,5148.0,5004.55,1324,1281.8999999999999,1758,1715.3,775,603,380,5061.0,5439.8,1248,1361.1499999999999,1550,1693.55,682,522,346,0.50426094622392,0.47916337541350107,0.5147744945567652,0.4850078507784567,0.5314389359129383,0.503190225442598,0.5319148936170213,0.536,0.5234159779614325,0.50426094622392,0.47916337541350107,0.4850078507784567,0.5314389359129383,0.503190225442598
20222023,WPG,3976.0,4084.95,1084,1128.75,1435,1489.3999999999999,629,499,307,3914.0,4039.7999999999997,992,1044.2,1422,1490.95,593,485,344,0.5039290240811153,0.5027785470322164,0.5221579961464354,0.5194551186175476,0.5022751137556878,0.49973996342711424,0.5147299509001637,0.5071138211382114,0.4715821812596006,0.5039290240811153,0.5027785470322164,0.5194551186175476,0.5022751137556878,0.49973996342711424
20222023,WSH,3891.0,4050.85,1014,1059.95,1276,1331.05,601,413,262,3956.0,4021.85,1008,1040.5,1403,1435.75,589,475,339,0.4958582897922773,0.5017961772393376,0.5014836795252225,0.5046299602466139,0.47629712579320643,0.4810792250975856,0.5050420168067227,0.4650900900900901,0.43594009983361065,0.4958582897922773,0.5017961772393376,0.5046299602466139,0.47629712579320643,0.4810792250975856
20232024,ANA,3582.0,3895.0,826,913.1,1017,1105.55,477,292,248,3799.0,3653.25,1038,1006.3,1301,1261.75,603,376,322,0.48530009483809783,0.516013645546981,0.44313304721030045,0.4757215796603105,0.4387402933563417,0.4670088286233261,0.44166666666666665,0.437125748502994,0.43508771929824563,0.48530009483809783,0.516013645546981,0.4757215796603105,0.4387402933563417,0.4670088286233261
20232024,ARI,3770.0,3958.1,956,1019.65,1149,1229.5,521,378,250,4010.0,4013.65,1051,1073.7,1203,1219.2,591,366,246,0.4845758354755784,0.496515821494653,0.4763328350772297,0.48709007093892565,0.4885204081632653,0.5021031567770654,0.4685251798561151,0.5080645161290323,0.5040322580645161,0.4845758354755784,0.496515821494653,0.48709007093892565,0.4885204081632653,0.5021031567770654
20232024,BOS,4394.0,4264.599999999999,1117,1090.6499999999999,1374,1354.5,682,404,288,4500.0,4850.0,1094,1187.35,1357,1469.8,614,430,313,0.4940409264672813,0.46788668729291466,0.5052012663952963,0.47877524143985944,0.5031124130355181,0.4795878624791984,0.5262345679012346,0.4844124700239808,0.47920133111480867,0.4940409264672813,0.46788668729291466,0.47877524143985944,0.5031124130355181,0.4795878624791984
