player_id,player_name,position,PP_TOI_min,CNFI_n,CNFI_per60,CNFI_lo95,CNFI_hi95,MNFI_n,MNFI_per60,MNFI_lo95,MNFI_hi95,FNFI_n,FNFI_per60,FNFI_lo95,FNFI_hi95,total_n,total_per60,total_lo95,total_hi95,P2_weighted,rank
8477931,Tomas Nosek,L,314.13,1,0.191,0.0337,1.069,2,0.382,0.1049,1.3754,0,0.0,0.0,0.7252,3,0.573,0.1953,1.6626,0.0605,25
8477979,Nicolas Aube-Kubel,R,102.85,1,0.5834,0.103,3.1776,0,0.0,0.0,2.1574,0,0.0,0.0,2.1574,1,0.5834,0.103,3.1776,0.0627,26
8475343,Nic Dowd,C,463.83,3,0.3881,0.1321,1.1301,1,0.1294,0.0228,0.7263,1,0.1294,0.0228,0.7263,5,0.6468,0.2767,1.4985,0.0645,27
8479293,Brandon Tanev,L,419.2,2,0.2863,0.0786,1.0341,2,0.2863,0.0786,1.0341,0,0.0,0.0,0.5451,4,0.5725,0.2231,1.4572,0.0666,28
8475766,Austin Watson,L,181.62,0,0.0,0.0,1.2403,2,0.6607,0.1811,2.3506,0,0.0,0.0,1.2403,2,0.6607,0.1811,2.3506,0.0692,29
8478585,Derek Ryan,C,272.58,2,0.4402,0.1207,1.5788,0,0.0,0.0,0.8326,0,0.0,0.0,0.8326,2,0.4402,0.1207,1.5788,0.0695,30
8480762,Eric Robinson,L,312.6,1,0.1919,0.0339,1.0724,2,0.3839,0.1052,1.3797,1,0.1919,0.0339,1.0724,4,0.7678,0.2988,1.9436,0.0718,31
8481186,Logan O'Connor,R,431.88,3,0.4168,0.1419,1.213,2,0.2779,0.0762,1.0033,0,0.0,0.0,0.5289,5,0.6946,0.2972,1.6083,0.0739,32
8481641,Joel Kiviranta,L,263.85,2,0.4548,0.1248,1.6318,1,0.2274,0.0401,1.2685,0,0.0,0.0,0.8606,3,0.6822,0.2323,1.9723,0.0741,33
8481028,Martin Pospisil,C,110.68,0,0.0,0.0,2.0071,1,0.5421,0.0955,2.9565,1,0.5421,0.0955,2.9565,2,1.0842,0.2973,3.7996,0.0783,34
8476927,Teddy Blueger,C,409.93,3,0.4391,0.1495,1.2774,1,0.1464,0.0258,0.8211,0,0.0,0.0,0.557,4,0.5855,0.228,1.4888,0.0823,35
8480855,Jack McBain,C,414.18,2,0.2897,0.0795,1.0465,3,0.4346,0.148,1.2652,2,0.2897,0.0795,1.0465,7,1.014,0.4928,2.0691,0.0827,36
8482062,Cole Smith,L,351.08,2,0.3418,0.0938,1.2321,2,0.3418,0.0938,1.2321,1,0.1709,0.0302,0.9576,5,0.8545,0.366,1.9745,0.0831,37
8477406,Mattias Janmark,C,368.83,3,0.488,0.1661,1.4177,1,0.1627,0.0287,0.9114,0,0.0,0.0,0.6182,4,0.6507,0.2534,1.6522,0.0849,38
8478831,Kevin Stenlund,C,403.13,2,0.2977,0.0817,1.0747,3,0.4465,0.1521,1.2993,0,0.0,0.0,0.5665,5,0.7442,0.3186,1.7227,0.0857,39
8476442,Matt Nieto,L,267.3,0,0.0,0.0,0.851,4,0.8979,0.3505,2.2728,0,0.0,0.0,0.851,4,0.8979,0.3505,2.2728,0.0862,40
8478508,Yakov Trenin,C,517.17,5,0.5801,0.2483,1.3463,0,0.0,0.0,0.4425,2,0.232,0.0637,0.8396,7,0.8121,0.3944,1.6609,0.0871,41
8479520,Brandon Duhaime,R,365.85,3,0.492,0.1675,1.4291,1,0.164,0.0289,0.9187,0,0.0,0.0,0.6232,4,0.656,0.2555,1.6656,0.0876,42
8477450,Jason Dickinson,C,471.17,2,0.2547,0.0699,0.9209,5,0.6367,0.2726,1.4764,1,0.1273,0.0225,0.7156,8,1.0187,0.5179,1.9893,0.0916,43
8479291,Kevin Rooney,C,232.43,2,0.5163,0.142,1.8529,1,0.2581,0.0457,1.4405,0,0.0,0.0,0.9773,3,0.7744,0.2644,2.2393,0.0971,44
8477903,Garnet Hathaway,R,377.88,3,0.4763,0.1622,1.3843,2,0.3176,0.0871,1.145,1,0.1588,0.028,0.8899,6,0.9527,0.4377,2.0516,0.0983,45
8479941,Justin Danforth,R,214.33,3,0.8398,0.2867,2.4239,0,0.0,0.0,1.0581,1,0.2799,0.0495,1.5594,4,1.1198,0.4375,2.824,0.0984,46
8478413,Jordan Greenway,L,376.32,3,0.4783,0.163,1.3916,2,0.3189,0.0876,1.1511,2,0.3189,0.0876,1.1511,7,1.1161,0.5428,2.2755,0.0998,47
8480144,David Kampf,C,502.28,3,0.3584,0.1221,1.0453,4,0.4778,0.1862,1.2184,0,0.0,0.0,0.4557,7,0.8362,0.4062,1.71,0.1001,48
8473504,Cal Clutterbuck,R,229.4,1,0.2616,0.0463,1.459,2,0.5231,0.1439,1.8768,1,0.2616,0.0463,1.459,4,1.0462,0.4088,2.6426,0.1004,49
8479353,Brett Howden,C,279.67,2,0.4291,0.1177,1.5399,2,0.4291,0.1177,1.5399,0,0.0,0.0,0.8121,4,0.8582,0.3341,2.169,0.1019,50
8480845,Rasmus Kupari,C,186.53,1,0.3217,0.0567,1.7799,2,0.6433,0.1763,2.2891,0,0.0,0.0,1.2078,3,0.965,0.3282,2.7659,0.1019,50
8476918,Jimmy Vesey,L,278.6,2,0.4307,0.1181,1.5454,2,0.4307,0.1181,1.5454,0,0.0,0.0,0.8149,4,0.8615,0.3353,2.1767,0.1023,52
8480980,Connor Dewar,C,369.67,3,0.4869,0.1657,1.4139,2,0.3246,0.089,1.1695,0,0.0,0.0,0.6166,5,0.8115,0.3471,1.8744,0.1027,53
8478569,Noel Acciari,C,396.48,3,0.454,0.1548,1.322,3,0.454,0.1548,1.322,1,0.1513,0.0268,0.8498,7,1.0593,0.5153,2.162,0.1059,54
8474709,Matt Martin,L,110.17,0,0.0,0.0,2.0247,2,1.0893,0.3,3.8329,0,0.0,0.0,2.0247,2,1.0893,0.3,3.8329,0.1073,55
8476921,Jordan Martinook,L,419.43,4,0.5722,0.2231,1.4572,2,0.2861,0.0786,1.0341,0,0.0,0.0,0.5451,6,0.8583,0.3947,1.8531,0.1149,56
8480806,Isac Lundeström,C,464.22,4,0.517,0.2014,1.3172,3,0.3877,0.1321,1.1301,0,0.0,0.0,0.4927,7,0.9047,0.4396,1.8486,0.1149,56
8477353,Tyler Motte,C,303.3,4,0.7913,0.3087,2.0068,0,0.0,0.0,0.7512,0,0.0,0.0,0.7512,4,0.7913,0.3087,2.0068,0.115,58
8479671,Mathieu Olivier,R,193.08,3,0.9322,0.318,2.6818,0,0.0,0.0,1.171,0,0.0,0.0,1.171,3,0.9322,0.318,2.6818,0.1159,59
8476889,Radek Faksa,C,410.1,3,0.4389,0.1495,1.2774,5,0.7315,0.3132,1.6936,0,0.0,0.0,0.557,8,1.1704,0.5952,2.2815,0.1168,60
8480448,Parker Kelly,C,379.27,3,0.4746,0.1617,1.3807,3,0.4746,0.1617,1.3807,0,0.0,0.0,0.6021,6,0.9492,0.4365,2.0462,0.1176,61
8475820,Joonas Donskoi,R,139.58,0,0.0,0.0,1.6024,3,1.2896,0.4388,3.6664,0,0.0,0.0,1.6024,3,1.2896,0.4388,3.6664,0.1239,62
8479336,Carl Grundstrom,R,170.8,2,0.7026,0.1928,2.4982,1,0.3513,0.062,1.9427,0,0.0,0.0,1.3183,3,1.0539,0.359,3.0183,0.1244,63
8481517,Brett Leason,R,232.18,1,0.2584,0.0457,1.4405,4,1.0337,0.4035,2.6091,0,0.0,0.0,0.9773,5,1.2921,0.5544,2.967,0.1277,64
8477021,Alexander Kerfoot,C,604.95,4,0.3967,0.1544,1.0125,7,0.6943,0.3369,1.4213,3,0.2975,0.1013,0.8686,14,1.3885,0.83,2.3079,0.1304,65
8479066,Ryan Lomberg,L,209.73,1,0.2861,0.0505,1.5886,3,0.8582,0.2922,2.4692,0,0.0,0.0,1.0779,4,1.1443,0.4459,2.8766,0.1305,66
8476878,Zemgus Girgensons,C,415.17,4,0.5781,0.2253,1.4711,4,0.5781,0.2253,1.4711,1,0.1445,0.0255,0.8113,9,1.3007,0.687,2.4418,0.1309,67
8478904,Steven Lorentz,C,293.72,3,0.6128,0.2086,1.774,2,0.4086,0.112,1.4676,2,0.4086,0.112,1.4676,7,1.4299,0.6948,2.8994,0.1317,68
8479383,Boris Katchouk,L,147.77,1,0.406,0.0716,2.2367,2,0.8121,0.2228,2.8758,0,0.0,0.0,1.518,3,1.2181,0.415,3.4739,0.1361,69
8480011,Klim Kostin,C,109.6,0,0.0,0.0,2.0247,2,1.0949,0.3,3.8329,1,0.5474,0.0964,2.9824,3,1.6423,0.5591,4.6279,0.1372,70
8479661,Tanner Jeannot,L,413.22,5,0.726,0.3109,1.6814,2,0.2904,0.0797,1.049,1,0.1452,0.0257,0.8152,8,1.1616,0.5908,2.2652,0.1412,71
8477573,Nathan Walker,L,171.53,2,0.6996,0.1917,2.484,1,0.3498,0.0616,1.9316,0,0.0,0.0,1.3108,3,1.0494,0.3569,3.0012,0.1415,72
8479370,Tyson Jost,C,300.47,3,0.5991,0.2044,1.739,3,0.5991,0.2044,1.739,1,0.1997,0.0353,1.1182,7,1.3978,0.6809,2.8424,0.1442,73
8478133,Jake Evans,C,601.6,7,0.6981,0.3386,1.4283,4,0.3989,0.1552,1.0175,3,0.2992,0.1018,0.8729,14,1.3963,0.8342,2.3193,0.1456,74
8479315,Joey Anderson,R,100.53,1,0.5968,0.105,3.2381,1,0.5968,0.105,3.2381,0,0.0,0.0,2.1985,2,1.1936,0.3268,4.1609,0.1472,75
8480281,Alexey Toropchenko,R,296.4,4,0.8097,0.316,2.0535,1,0.2024,0.0358,1.1331,0,0.0,0.0,0.7687,5,1.0121,0.4342,2.3356,0.1478,76
8476915,Jujhar Khaira,L,111.65,0,0.0,0.0,1.9898,3,1.6122,0.549,4.5484,0,0.0,0.0,1.9898,3,1.6122,0.549,4.5484,0.1483,77
8476624,Barclay Goodrow,C,541.97,5,0.5535,0.2368,1.2847,6,0.6642,0.305,1.4364,1,0.1107,0.0195,0.6226,12,1.3285,0.7626,2.2978,0.1489,78
8477996,Juho Lammikko,C,109.72,1,0.5469,0.0964,2.9824,1,0.5469,0.0964,2.9824,1,0.5469,0.0964,2.9824,3,1.6406,0.5591,4.6279,0.1507,79
8475842,Sam Carrick,C,336.87,2,0.3562,0.0977,1.2827,5,0.8906,0.3812,2.0554,2,0.3562,0.0977,1.2827,9,1.603,0.8467,2.9981,0.1526,80
8482496,Nils Aman,C,137.27,2,0.8742,0.2408,3.0999,1,0.4371,0.0774,2.4112,0,0.0,0.0,1.6366,3,1.3113,0.4485,3.7441,0.1548,81
8480995,Pontus Holmberg,R,180.38,1,0.3326,0.0589,1.8476,3,0.9979,0.341,2.8709,0,0.0,0.0,1.2538,4,1.3305,0.5205,3.3442,0.1591,82
8473533,Jordan Staal,C,553.9,6,0.6499,0.2984,1.4055,6,0.6499,0.2984,1.4055,2,0.2166,0.0594,0.784,14,1.5165,0.9067,2.5181,0.1673,83
8482055,Drew O'Connor,L,300.65,5,0.9978,0.4269,2.2974,2,0.3991,0.1094,1.434,1,0.1996,0.0352,1.1146,8,1.5965,0.8117,3.0936,0.1695,84
8480355,Mark Kastelic,C,169.03,1,0.355,0.0627,1.9651,3,1.0649,0.3633,3.0531,0,0.0,0.0,1.3336,4,1.4198,0.5545,3.5562,0.1697,85
8478424,Jansen Harkins,C,127.33,2,0.9424,0.2598,3.3362,1,0.4712,0.0835,2.5953,0,0.0,0.0,1.7616,3,1.4136,0.4839,4.0291,0.1715,86
8477454,Adam Erne,L,186.03,1,0.3225,0.057,1.7893,4,1.2901,0.5036,3.2389,0,0.0,0.0,1.2141,5,1.6126,0.6921,3.6825,0.1725,87
8478472,Mathieu Joseph,R,414.75,5,0.7233,0.3094,1.6734,3,0.434,0.1477,1.2621,3,0.434,0.1477,1.2621,11,1.5913,0.8918,2.81,0.176,88
8481477,Nico Sturm,C,419.33,3,0.4293,0.1463,1.2502,9,1.2878,0.6804,2.4188,0,0.0,0.0,0.5451,12,1.717,0.9874,2.9632,0.1795,89
8478146,Matthew Highmore,C,104.9,2,1.1439,0.3143,4.0084,0,0.0,0.0,2.1177,0,0.0,0.0,2.1177,2,1.1439,0.3143,4.0084,0.1806,90
8481789,Tye Kartye,L,124.3,2,0.9654,0.2661,3.4142,1,0.4827,0.0855,2.6561,0,0.0,0.0,1.803,3,1.4481,0.4957,4.1233,0.1816,91
8478043,Sam Lafferty,C,292.77,3,0.6148,0.2093,1.78,5,1.0247,0.4386,2.3591,2,0.4099,0.1124,1.4726,10,2.0494,1.1185,3.7005,0.1881,92
8476374,Sean Kuraly,C,426.82,6,0.8435,0.3873,1.8188,5,0.7029,0.3007,1.6269,0,0.0,0.0,0.535,11,1.5463,0.8667,2.7321,0.1886,93
8479992,Michael Rasmussen,C,478.47,6,0.7524,0.3459,1.6267,6,0.7524,0.3459,1.6267,2,0.2508,0.0689,0.9076,14,1.7556,1.0515,2.9135,0.1904,94
8478057,Dakota Joshua,C,265.27,3,0.6786,0.2314,1.965,4,0.9047,0.3531,2.2897,2,0.4524,0.1243,1.6258,9,2.0357,1.0781,3.7965,0.1913,95
8480003,Jesper Boqvist,C,262.93,2,0.4564,0.1253,1.6379,6,1.3692,0.6298,2.9322,0,0.0,0.0,0.8638,8,1.8256,0.9295,3.5319,0.1915,96
8479365,Trent Frederic,C,284.03,4,0.845,0.3294,2.1389,3,0.6337,0.2159,1.8355,0,0.0,0.0,0.8008,7,1.4787,0.7194,2.9997,0.1943,97
8478432,Christian Fischer,R,313.2,4,0.7663,0.2988,1.9436,4,0.7663,0.2988,1.9436,3,0.5747,0.1959,1.6678,11,2.1073,1.1841,3.7095,0.1945,98
8480029,Alex Formenton,L,138.38,1,0.4336,0.0768,2.3942,2,0.8672,0.239,3.078,2,0.8672,0.239,3.078,5,2.1679,0.9344,4.9207,0.1965,99
8476826,Yanni Gourde,C,666.87,10,0.8997,0.4898,1.6426,7,0.6298,0.3056,1.2902,5,0.4499,0.1924,1.0456,22,1.9794,1.3129,2.9661,0.1967,100
8483464,Marco Kasper,C,160.5,1,0.3738,0.0662,2.073,3,1.1215,0.3838,3.2203,3,1.1215,0.3838,3.2203,7,2.6168,1.2811,5.2526,0.2058,101
8481656,Aliaksei Protas,C,333.4,5,0.8998,0.3858,2.0797,4,0.7199,0.2808,1.8284,2,0.3599,0.0989,1.2979,11,1.9796,1.1126,3.4904,0.2068,102
8477478,William Carrier,L,167.42,2,0.7168,0.1974,2.5566,3,1.0752,0.3677,3.0887,0,0.0,0.0,1.3492,5,1.7919,0.7713,4.0899,0.2085,103
8477425,Miles Wood,L,226.4,2,0.53,0.1458,1.9012,5,1.3251,0.5692,3.0442,1,0.265,0.0469,1.4781,8,2.1201,1.0826,4.097,0.2146,104
8480802,Ryan McLeod,C,622.55,11,1.0602,0.5932,1.8803,8,0.771,0.3912,1.508,2,0.1928,0.0528,0.6977,21,2.0239,1.3291,3.0588,0.2268,105
8481093,Rafael Harvey-Pinard,L,119.73,2,1.0022,0.2749,3.5242,2,1.0022,0.2749,3.5242,0,0.0,0.0,1.8612,4,2.0045,0.7822,4.9549,0.233,106
8476871,Tanner Pearson,L,292.87,5,1.0244,0.4386,2.3591,5,1.0244,0.4386,2.3591,2,0.4097,0.1124,1.4726,12,2.4585,1.4148,4.2127,0.2332,107
8480813,Joe Veleno,C,361.85,5,0.8291,0.3548,1.9153,8,1.3265,0.6744,2.5798,1,0.1658,0.0293,0.9288,14,2.3214,1.3905,3.8317,0.2365,108
8479351,Sam Steel,C,417.12,4,0.5754,0.2242,1.4641,9,1.2946,0.6837,2.4303,5,0.7192,0.3079,1.6655,18,2.5892,1.6485,4.0317,0.2378,109
8478020,Michael Amadio,R,256.7,3,0.7012,0.2387,2.0252,6,1.4024,0.6446,2.9994,0,0.0,0.0,0.8837,9,2.1036,1.1119,3.9122,0.2443,110
8477998,Warren Foegele,L,434.45,4,0.5524,0.2154,1.4073,12,1.6573,0.9532,2.8621,2,0.2762,0.0759,0.9987,18,2.4859,1.5836,3.8761,0.2444,111
8479415,Michael McLeod,C,222.22,4,1.08,0.4217,2.7243,4,1.08,0.4217,2.7243,1,0.27,0.0477,1.5042,9,2.4301,1.2883,4.5144,0.249,112
8476392,Adam Lowry,C,623.5,16,1.5397,0.9506,2.4746,4,0.3849,0.1497,0.9819,3,0.2887,0.0982,0.8423,23,2.2133,1.4811,3.2821,0.252,113
8476469,Joel Armia,R,490.2,7,0.8568,0.4162,1.7515,10,1.224,0.6673,2.2293,1,0.1224,0.0216,0.6881,18,2.2032,1.4016,3.439,0.2543,114
8476994,Vinnie Hinostroza,C,139.05,1,0.4315,0.0763,2.3775,5,2.1575,0.9276,4.8865,0,0.0,0.0,1.6136,6,2.589,1.1958,5.4584,0.2558,115
8477015,Connor Brown,R,466.07,13,1.6736,0.9825,2.8284,4,0.5149,0.2006,1.3116,1,0.1287,0.0227,0.7233,18,2.3173,1.4742,3.6137,0.2583,116
8476925,Colton Sissons,C,678.27,12,1.0615,0.6092,1.8408,10,0.8846,0.4818,1.6161,6,0.5308,0.2437,1.1503,28,2.4769,1.7235,3.5424,0.2591,117
8480835,Jack Drury,C,283.63,7,1.4808,0.7194,2.9997,3,0.6346,0.2159,1.8355,1,0.2115,0.0373,1.1804,11,2.3269,1.3058,4.0809,0.2603,118
8478434,Keegan Kolesar,R,249.5,4,0.9619,0.3743,2.4246,5,1.2024,0.5143,2.7574,1,0.2405,0.0424,1.3384,10,2.4048,1.3122,4.3232,0.2604,119
8482705,Cole Sillinger,C,470.47,7,0.8927,0.434,1.8252,9,1.1478,0.6064,2.1593,5,0.6377,0.2731,1.4795,21,2.6782,1.7644,4.0403,0.2655,120
8480074,Alexandre Texier,C,224.62,6,1.6027,0.7366,3.4169,2,0.5342,0.1465,1.9095,1,0.2671,0.0471,1.4845,9,2.4041,1.2711,4.4556,0.2699,121
8475760,Nick Bjugstad,C,430.88,10,1.3925,0.759,2.5307,6,0.8355,0.3837,1.8021,2,0.2785,0.0764,1.0056,18,2.5065,1.5947,3.9027,0.2747,122
8477508,Curtis Lazar,C,261.57,7,1.6057,0.7801,3.2468,2,0.4588,0.1258,1.6441,0,0.0,0.0,0.867,9,2.0645,1.0905,3.8391,0.2849,123
8476399,Blake Coleman,C,569.23,10,1.054,0.5744,1.9228,13,1.3703,0.804,2.3217,3,0.3162,0.1077,0.9231,26,2.7405,1.8823,3.9666,0.2863,124
8480185,Eetu Luostarinen,C,651.2,11,1.0135,0.5676,1.8001,16,1.4742,0.911,2.373,1,0.0921,0.0163,0.519,28,2.5799,1.7954,3.6876,0.2869,125
8475855,Jesper Fast,R,291.72,7,1.4398,0.6996,2.9189,4,0.8227,0.3204,2.0812,1,0.2057,0.0363,1.1485,12,2.4681,1.4197,4.2269,0.2992,126
8471817,Ryan Reaves,R,106.98,3,1.6825,0.5748,4.7526,1,0.5608,0.0991,3.063,0,0.0,0.0,2.0795,4,2.2433,0.8779,5.5321,0.2996,127
8480068,Ryan Poehling,C,405.97,9,1.3302,0.7023,2.4953,7,1.0346,0.5026,2.1094,3,0.4434,0.151,1.2898,19,2.8081,1.8097,4.3158,0.3008,128
8479514,Rem Pitlick,C,160.92,4,1.4915,0.5822,3.728,2,0.7457,0.2048,2.6494,3,1.1186,0.3814,3.2008,9,3.3558,1.7811,6.169,0.3037,129
8481624,Ilya Mikheyev,R,475.67,12,1.5137,0.8687,2.6126,8,1.0091,0.5124,1.9686,2,0.2523,0.0692,0.9113,22,2.7751,1.843,4.1391,0.3039,130
8480748,Kiefer Sherwood,L,282.25,7,1.488,0.7245,3.0206,4,0.8503,0.3318,2.1539,2,0.4252,0.1168,1.5292,13,2.7635,1.6281,4.6358,0.3107,131
8476393,Nick Cousins,C,253.78,6,1.4185,0.6522,3.0342,4,0.9457,0.3684,2.3871,3,0.7093,0.2415,2.0487,13,3.0735,1.8091,5.1351,0.3274,132
8481617,Vasily Podkolzin,R,219.23,6,1.6421,0.7569,3.5084,4,1.0947,0.4275,2.7608,1,0.2737,0.0484,1.5245,11,3.0105,1.6965,5.2614,0.3283,133
8479393,Noah Gregor,C,251.05,5,1.195,0.5123,2.7466,6,1.434,0.66,3.0697,3,0.717,0.2444,2.0727,14,3.3459,2.0107,5.4861,0.3297,134
8479316,Luke Kunin,C,470.23,12,1.5312,0.8799,2.6456,9,1.1484,0.6064,2.1593,2,0.2552,0.0701,0.9229,23,2.9347,1.9696,4.3416,0.335,135
8478067,Oskar Lindblom,L,154.05,2,0.779,0.2141,2.7667,5,1.9474,0.8368,4.4248,2,0.779,0.2141,2.7667,9,3.5054,1.8628,6.4398,0.3355,136
8484911,Collin Graf,R,149.18,2,0.8044,0.2213,2.857,5,2.0109,0.865,4.5687,1,0.4022,0.0711,2.2221,8,3.2175,1.6472,6.1418,0.3367,137
8479977,Kailer Yamamoto,R,324.95,9,1.6618,0.8782,3.107,5,0.9232,0.3953,2.1302,4,0.7386,0.2878,1.8728,18,3.3236,2.119,5.1504,0.3383,138
8480459,Pius Suter,C,623.23,16,1.5404,0.9521,2.4785,12,1.1553,0.6631,2.0018,3,0.2888,0.0983,0.8437,31,2.9844,2.1164,4.1858,0.3429,139
8481522,Peyton Krebs,C,382.0,9,1.4136,0.7466,2.6499,9,1.4136,0.7466,2.6499,4,0.6283,0.2448,1.5967,22,3.4555,2.3002,5.1394,0.3442,140
8481601,Simon Holmstrom,R,315.3,7,1.3321,0.6483,2.7091,7,1.3321,0.6483,2.7091,3,0.5709,0.1946,1.6574,17,3.235,2.0379,5.0832,0.3538,141
8477429,Andrew Copp,C,712.45,23,1.937,1.2972,2.8804,10,0.8422,0.4588,1.5396,4,0.3369,0.1312,0.8613,37,3.116,2.276,4.2484,0.3542,142
8476480,Vladislav Namestnikov,C,486.75,9,1.1094,0.5851,2.0848,16,1.9723,1.2193,3.1619,2,0.2465,0.0676,0.8909,27,3.3282,2.3027,4.7678,0.3569,143
8478519,Anthony Cirelli,C,674.53,14,1.2453,0.7437,2.0707,19,1.6901,1.0856,2.6126,2,0.1779,0.0488,0.6443,35,3.1133,2.251,4.2756,0.3603,144
8474189,Lars Eller,C,517.78,13,1.5064,0.8834,2.5477,13,1.5064,0.8834,2.5477,2,0.2318,0.0636,0.838,28,3.2446,2.2596,4.6209,0.362,145
8481535,Nils Hoglander,L,194.67,6,1.8493,0.8506,3.9296,3,0.9247,0.3147,2.6549,2,0.6164,0.169,2.1972,11,3.3904,1.9072,5.8904,0.3745,146
8479619,Michael Carcone,L,155.17,4,1.5467,0.6048,3.8682,4,1.5467,0.6048,3.8682,2,0.7734,0.2127,2.7493,10,3.8668,2.1251,6.8807,0.387,147
8482775,Oliver Kapanen,C,114.27,3,1.5753,0.5394,4.4716,4,2.1004,0.8237,5.2056,0,0.0,0.0,1.956,7,3.6756,1.8035,7.2807,0.3873,148
8477456,J.T. Compher,L,790.8,18,1.3657,0.8665,2.141,25,1.8968,1.2899,2.7744,8,0.607,0.308,1.1898,51,3.8695,2.9626,5.027,0.3875,149
8482177,Marat Khusnutdinov,C,146.53,5,2.0473,0.8769,4.6289,3,1.2284,0.4179,3.4968,0,0.0,0.0,1.5281,8,3.2757,1.6699,6.2225,0.395,150
