player_id,player_name,position,PK_TOI_min,CNFI_n,CNFI_per60,CNFI_lo95,CNFI_hi95,MNFI_n,MNFI_per60,MNFI_lo95,MNFI_hi95,FNFI_n,FNFI_per60,FNFI_lo95,FNFI_hi95,total_n,total_per60,total_lo95,total_hi95,P4_weighted,rank
8474578,Erik Karlsson,D,426.6,94,13.2208,11.0059,15.7104,81,11.3924,9.3203,13.7752,51,7.173,5.5212,9.2185,226,31.7862,28.9128,34.5688,3.2057,24
8478452,Caleb Jones,D,123.83,31,15.0202,10.9245,19.977,17,8.2369,5.2434,12.5168,19,9.2059,6.0205,13.617,67,32.463,27.1626,37.5307,3.2129,25
8481178,Egor Zamula,D,101.97,29,17.0644,12.3509,22.7062,12,7.0611,4.1156,11.6674,12,7.0611,4.1156,11.6674,53,31.1867,25.4226,36.845,3.2409,26
8482511,Mason Lohrei,D,128.42,32,14.9513,10.9807,19.8934,24,11.2135,7.7616,15.831,9,4.2051,2.2458,7.6942,65,30.3699,25.3347,35.5754,3.2883,27
8475197,Tyson Barrie,D,207.53,57,16.4793,13.076,20.3004,29,8.3842,5.9316,11.5838,19,5.4931,3.5555,8.2953,105,30.3566,26.2435,34.323,3.3247,28
8476891,Matt Grzelcyk,D,251.12,65,15.5306,12.5214,18.9903,40,9.5573,7.156,12.5837,35,8.3626,6.12,11.2653,140,33.4506,29.7548,37.0729,3.3985,29
8476853,Morgan Rielly,D,405.05,111,16.4424,13.9745,19.1692,61,9.0359,7.1444,11.3236,46,6.814,5.1744,8.8909,218,32.2923,29.3751,35.1743,3.4035,30
8474600,Roman Josi,D,469.28,131,16.7489,14.4378,19.2955,78,9.9727,8.121,12.1617,49,6.2649,4.796,8.1269,258,32.9865,30.2914,35.6725,3.4985,31
8478469,Thomas Chabot,D,387.85,117,18.0998,15.4806,20.9385,55,8.5084,6.633,10.7987,38,5.8786,4.3312,7.8944,210,32.4868,29.4895,35.4104,3.5089,32
8478178,Darren Raddysh,D,193.7,54,16.7269,13.2032,20.7154,35,10.8415,7.9606,14.4336,19,5.8854,3.8159,8.8736,108,33.4538,29.182,37.49,3.582,33
8476422,Mike Reilly,D,138.9,40,17.2786,13.1409,22.0764,26,11.2311,7.8579,15.5981,12,5.1836,3.0044,8.6903,78,33.6933,28.6865,38.4543,3.6308,34
8480839,Rasmus Dahlin,D,456.33,119,15.6465,13.3663,18.1891,89,11.702,9.6844,14.0422,75,9.8612,7.9967,12.0765,283,37.2096,34.5146,39.8381,3.6353,35
8480865,Noah Dobson,D,441.83,133,18.0611,15.6007,20.7138,74,10.049,8.1307,12.3037,64,8.6911,6.903,10.8399,271,36.8012,34.0157,39.442,3.7867,36
8480434,Sean Durzi,D,350.62,108,18.4817,15.7024,21.4705,71,12.15,9.8149,14.8454,46,7.8718,5.9826,10.2232,225,38.5036,35.3738,41.3661,4.034,37
8480222,Sebastian Aho,D,111.1,35,18.9019,14.1773,24.4019,21,11.3411,7.6321,16.3182,18,9.721,6.3064,14.5092,74,39.964,34.4816,44.8494,4.0491,38
8471724,Kris Letang,D,506.15,143,16.9515,14.7076,19.402,102,12.0913,10.136,14.3236,145,17.1886,14.9333,19.6471,390,46.2314,43.93,48.3153,4.1165,39
8475171,Oliver Ekman-Larsson,D,397.98,117,17.6389,15.0811,20.4316,96,14.473,12.1066,17.135,75,11.307,9.1841,13.7864,288,43.4189,40.6621,45.9155,4.2121,40
8478460,Zach Werenski,D,381.42,132,20.7647,18.0254,23.7334,76,11.9554,9.7462,14.5508,73,11.4835,9.3143,14.0473,281,44.2036,41.4684,46.751,4.4287,41
8480036,Miro Heiskanen,D,480.47,169,21.1045,18.641,23.75,90,11.2391,9.3068,13.4909,111,13.8615,11.7452,16.2608,370,46.2051,43.8702,48.3717,4.4745,42
8476525,Colin Miller,D,133.2,46,20.7207,16.2227,25.8003,31,13.964,10.1605,18.7086,24,10.8108,7.462,15.2686,101,45.4955,40.8077,49.4463,4.6209,43
8481581,Thomas Harley,D,258.38,91,21.1314,17.8175,24.7674,54,12.5395,9.8465,15.7816,62,14.3972,11.5336,17.7608,207,48.0681,44.9669,50.7799,4.6464,44
8479976,Juuso Välimäki,D,151.42,57,22.5867,18.2465,27.4163,34,13.4728,9.9504,17.8877,23,9.1139,6.2215,13.0917,114,45.1734,40.836,49.001,4.6782,45
8471274,Alex Goligoski,D,107.77,34,18.9298,14.0919,24.4492,36,20.0433,15.0902,25.5968,20,11.1352,7.3919,16.1279,90,50.1083,45.1123,53.5138,4.8844,46
8480803,Evan Bouchard,D,399.87,154,23.1077,20.3173,26.0139,97,14.5549,12.1845,17.2094,53,7.9527,6.1647,10.1548,304,45.6152,42.9479,47.9553,4.9136,47
8480043,Timothy Liljegren,D,252.75,103,24.451,20.9042,28.1163,53,12.5816,9.8324,15.8274,52,12.3442,9.6193,15.5732,208,49.3769,46.2181,51.8599,5.0676,48
8476923,Damon Severson,D,354.58,134,22.6745,19.7162,25.737,89,15.0599,12.5069,17.8978,78,13.1986,10.7864,15.9399,301,50.933,48.4091,52.8905,5.0854,49
8477220,Nate Schmidt,D,328.15,126,23.0382,19.9882,26.2703,76,13.8961,11.3586,16.819,76,13.8961,11.3586,16.819,278,50.8304,48.2793,52.9452,5.1406,50
8482111,Justin Barron,D,126.83,55,26.0184,21.0066,31.1977,26,12.2996,8.6228,16.9845,20,9.4612,6.259,13.8454,101,47.7792,43.0155,51.3772,5.1598,51
8477346,MacKenzie Weegar,D,480.7,201,25.0884,22.4774,27.7462,121,15.103,12.8912,17.5321,115,14.3541,12.1878,16.7505,437,54.5455,52.7653,55.8691,5.3482,52
8474031,Kevin Shattenkirk,D,242.77,89,21.9964,18.4919,25.7085,80,19.7721,16.3915,23.4336,46,11.3689,8.7016,14.5947,215,53.1374,50.3103,55.1439,5.354,53
8478396,Noah Hanifin,D,489.58,203,24.8783,22.2901,27.5042,125,15.3191,13.1107,17.7301,116,14.2162,12.0741,16.5798,444,54.4136,52.6228,55.7328,5.388,54
8482671,Owen Power,D,356.63,144,24.2266,21.2257,27.3011,99,16.6558,14.0058,19.556,108,18.1699,15.4309,21.124,351,59.0522,57.8294,59.5365,5.5353,55
8479325,Charlie McAvoy,D,501.0,200,23.9521,21.4345,26.5618,142,17.006,14.744,19.4657,128,15.3293,13.1555,17.7264,470,56.2874,54.8106,57.3642,5.5438,56
8479398,Samuel Girard,D,316.28,147,27.8864,24.6565,31.2164,64,12.141,9.7149,15.0176,81,15.366,12.679,18.4317,292,55.3934,53.3688,56.9061,5.5558,57
8481546,Cam York,D,323.28,125,23.1995,20.1302,26.4688,98,18.1884,15.3493,21.3367,103,19.1164,16.2266,22.2951,326,60.5042,59.3012,60.0,5.6349,58
8477495,Seth Jones,D,462.6,177,22.9572,20.3499,25.641,146,18.9364,16.4806,21.5419,144,18.677,16.233,21.2755,467,60.5707,59.5105,60.0,5.6479,59
8481524,Bowen Byram,D,286.45,127,26.6015,23.2554,30.1202,70,14.6622,11.9115,17.8651,67,14.0339,11.334,17.2005,264,55.2976,53.177,56.9193,5.7066,60
8482858,Ryker Evans,D,112.92,58,30.8192,25.3324,36.2082,22,11.69,7.9339,16.6335,26,13.8155,9.7279,18.9477,106,56.3247,52.6577,58.1803,5.7341,61
8480145,Neal Pionk,D,430.22,196,27.3351,24.5603,30.1844,104,14.5043,12.2272,17.0703,109,15.2016,12.8807,17.7998,409,57.041,55.5898,58.0703,5.7721,62
8479425,Filip Hronek,D,436.7,194,26.6545,23.8825,29.4485,127,17.449,15.0011,20.092,98,13.4646,11.259,15.9401,419,57.5681,56.1501,58.4274,5.8337,63
8474590,John Carlson,D,517.17,224,25.9878,23.4721,28.5793,133,15.4302,13.2876,17.7976,185,21.4631,19.062,24.0039,542,62.8811,59.5777,60.0,5.869,64
8475200,Dmitry Orlov,D,361.38,169,28.0588,25.0366,31.181,88,14.6105,12.1395,17.4363,106,17.599,14.9411,20.5551,363,60.2684,59.3717,60.0,5.8864,65
8480073,Erik Brannstrom,D,221.22,102,27.6652,23.8218,31.6417,59,16.0024,12.7793,19.7347,56,15.1887,12.0358,18.877,217,58.8563,57.2636,59.5764,5.8901,66
8474563,Drew Doughty,D,427.63,189,26.518,23.7162,29.3368,134,18.8012,16.2585,21.5111,94,13.1889,10.9796,15.6748,417,58.5081,57.2742,59.1354,5.9778,67
8478451,Ethan Bear,D,100.53,52,31.0345,25.1183,36.5986,21,12.5332,8.4124,17.8224,28,16.7109,11.959,22.2878,101,60.2785,57.8015,60.0,5.9879,68
8478397,Rasmus Andersson,D,557.57,264,28.4092,25.921,30.8752,160,17.2177,15.0464,19.5372,133,14.3122,12.2918,16.5251,557,59.939,59.3952,59.981,6.0104,69
8475753,Justin Faulk,D,398.97,171,25.7164,22.8553,28.655,134,20.1521,17.4755,23.0131,111,16.6931,14.19,19.4473,416,62.5616,59.451,60.0,6.1419,70
8473507,Jeff Petry,D,315.22,147,27.9808,24.7383,31.3098,98,18.6538,15.7512,21.8552,92,17.5118,14.6756,20.6726,337,64.1464,59.3237,60.0,6.2372,71
8479323,Adam Fox,D,480.13,234,29.2419,26.5836,31.9283,128,15.9956,13.7443,18.478,164,20.4943,18.0387,23.1121,526,65.7317,59.565,60.0,6.2989,72
8481542,Moritz Seider,D,541.55,267,29.5818,27.0438,32.0768,154,17.0621,14.8672,19.4111,150,16.619,14.4455,18.9534,571,63.2629,59.599,60.0,6.3376,73
8479402,Jake Bean,D,135.18,65,28.8497,23.9328,33.9065,44,19.529,15.1576,24.5315,26,11.5399,8.0973,16.0345,135,59.9186,58.3399,60.0,6.3418,74
8475167,Victor Hedman,D,503.33,253,30.1589,27.5658,32.7893,146,17.404,15.1381,19.8837,114,13.5894,11.5323,15.9132,513,61.1523,59.554,60.0,6.3534,75
8480336,Sean Walker,D,252.83,123,29.1892,25.5148,32.85,78,18.5102,15.2771,22.063,64,15.1879,12.202,18.5971,265,62.8873,59.1426,60.0,6.3651,76
8477499,Rasmus Ristolainen,D,281.73,131,27.8987,24.4317,31.3702,93,19.806,16.6515,23.1975,99,21.0838,17.8618,24.5061,323,68.7885,59.2948,60.0,6.4319,77
8476854,Hampus Lindholm,D,412.6,211,30.6835,27.7684,33.527,129,18.7591,16.1732,21.5162,113,16.4324,13.9707,19.1126,453,65.8749,59.4955,60.0,6.6306,78
8470613,Brent Burns,D,552.43,289,31.3884,28.912,33.8946,173,18.7896,16.5666,21.1969,121,13.1419,11.2017,15.3355,583,63.3199,59.6072,60.0,6.6474,79
8475177,Calvin de Haan,D,152.2,75,29.5664,24.9052,34.3248,49,19.3167,15.1941,24.0156,65,25.6242,21.1031,30.4267,189,74.5072,58.8047,60.0,6.6564,80
8470966,Mark Giordano,D,210.32,99,28.2431,24.302,32.331,75,21.3963,17.7261,25.439,66,18.8288,15.3186,22.796,240,68.4682,59.0547,60.0,6.681,81
8470600,Ryan Suter,D,326.38,164,30.1486,26.9444,33.4195,100,18.3833,15.5509,21.529,113,20.7731,17.8213,23.9881,377,69.305,59.3948,60.0,6.7039,82
8480817,K'Andre Miller,D,380.22,189,29.8251,26.8425,32.8449,125,19.7256,17.0175,22.6616,138,21.7771,18.9838,24.7595,452,71.3278,59.4944,60.0,6.7122,83
8481605,Jackson LaCombe,D,240.6,126,31.4214,27.5939,35.1018,71,17.7057,14.4381,21.3013,84,20.9476,17.4713,24.6395,281,70.0748,59.1908,60.0,6.7462,84
8477335,Kyle Burroughs,D,118.15,60,30.4697,25.1662,35.8187,42,21.3288,16.5202,26.7368,31,15.7427,11.5013,20.9219,133,67.5413,58.3156,60.0,6.808,85
8479982,Conor Timmins,D,121.97,62,30.5001,25.2359,35.7177,37,18.2017,13.7247,23.3894,43,21.1533,16.4023,26.4333,142,69.8552,58.4195,60.0,6.8189,86
8474565,Alex Pietrangelo,D,395.92,196,29.7032,26.7594,32.6403,132,20.0042,17.322,22.8701,130,19.7011,17.0325,22.5595,458,69.4085,59.5009,60.0,6.8327,87
8483490,Pavel Mintyukov,D,136.83,76,33.3252,28.2694,38.1207,38,16.6626,12.5553,21.458,54,23.6784,18.9774,28.6683,168,73.6663,58.6587,60.0,6.8938,88
8483565,Nick Blankenburg,D,124.93,72,34.5784,29.3022,39.5459,37,17.7695,13.3814,22.8685,29,13.9274,10.0,18.7989,138,66.2753,58.375,60.0,6.9499,89
8482105,Jake Sanderson,D,451.87,240,31.8678,29.0939,34.5915,156,20.7141,18.1665,23.406,146,19.3862,16.8927,22.0473,542,71.9681,59.5777,60.0,7.0513,90
8482964,Arber Xhekaj,D,115.82,71,36.7823,31.2696,41.7476,31,16.0599,11.7074,21.2569,17,8.807,5.6134,13.3324,119,61.6492,58.1236,60.0,7.0884,91
8477948,Travis Sanheim,D,488.97,252,30.9224,28.2657,33.5605,177,21.7193,19.2358,24.3289,177,21.7193,19.2358,24.3289,606,74.3609,59.622,60.0,7.1812,92
8479410,Mikhail Sergachev,D,471.75,271,34.4674,31.7473,37.0792,150,19.0779,16.6443,21.6678,143,18.1876,15.7941,20.7527,564,71.7329,59.5941,60.0,7.25,93
8474716,Jared Spurgeon,D,315.05,156,29.7096,26.4249,33.0106,133,25.3293,22.1362,28.6429,148,28.186,24.9252,31.4993,437,83.2249,59.4771,60.0,7.6379,94
8477506,Ryan Pulock,D,367.03,225,36.7814,33.7393,39.6896,128,20.9245,18.1085,23.9323,114,18.6359,15.9269,21.5837,467,76.3418,59.5105,60.0,7.7462,95
8482762,Simon Edvinsson,D,104.52,66,37.8887,31.9886,42.8954,31,17.7962,12.9878,23.308,39,22.3888,17.1046,28.0114,136,78.0737,58.3517,60.0,7.7769,96
8476874,Olli Määttä,D,240.07,146,36.4899,32.7201,40.0751,87,21.744,18.2573,25.5026,79,19.7445,16.3689,23.4541,312,77.9783,59.2702,60.0,7.8207,97
8476875,Mike Matheson,D,486.95,325,40.0452,37.4603,42.4647,136,16.7574,14.4757,19.243,168,20.7003,18.2467,23.2952,629,77.5028,59.6358,60.0,7.8512,98
8474166,Alec Martinez,D,161.07,98,36.5066,31.8969,40.8426,58,21.606,17.4087,26.2119,49,18.2533,14.311,22.7579,205,76.3659,58.8963,60.0,7.8842,99
8476372,Nick Seeler,D,221.28,125,33.8932,29.9813,37.7574,101,27.3857,23.5578,31.372,67,18.1668,14.7814,22.0022,293,79.4457,59.2235,60.0,7.9297,100
8480069,Cale Makar,D,492.93,319,38.8288,36.2331,41.2775,159,19.3535,16.9657,21.9008,186,22.64,20.1359,25.2518,664,80.8223,59.6549,60.0,7.9922,101
8478500,Ivan Provorov,D,527.0,316,35.9772,33.4327,38.4353,212,24.1366,21.6758,26.6823,216,24.592,22.1206,27.1417,744,84.7059,59.6918,60.0,8.1046,102
8477507,Nikita Zadorov,D,304.28,187,36.8735,33.5593,40.0841,123,24.2537,21.0572,27.6383,98,19.3241,16.3396,22.6106,408,80.4513,59.4403,60.0,8.1309,103
8477244,Chad Ruhwedel,D,136.65,68,29.8573,24.8325,34.7415,65,28.5401,23.5606,33.4573,78,34.2481,29.139,38.9552,211,92.6454,58.9271,60.0,8.1327,104
8476856,Mathew Dumba,D,264.32,169,38.3631,34.8376,41.7394,100,22.7,19.3444,26.3188,100,22.7,19.3444,26.3188,369,83.7632,59.3818,60.0,8.2078,105
8482087,Kaiden Guhle,D,205.87,130,37.8886,33.8003,41.6399,84,24.4819,20.5766,28.5581,69,20.1101,16.4425,24.1143,283,82.4806,59.1964,60.0,8.2119,106
8479980,Nicolas Hague,D,212.22,135,38.1685,34.2091,41.9138,80,22.6184,18.8902,26.6547,69,19.5084,15.9595,23.4699,284,80.2953,59.1992,60.0,8.2181,107
8475218,Mattias Ekholm,D,436.7,259,35.5851,32.7598,38.2646,215,29.5397,26.7235,32.3238,105,14.4264,12.1554,16.9492,579,79.5512,59.6045,60.0,8.2661,108
8478851,Alexandre Carrier,D,342.65,221,38.6984,35.5386,41.5874,136,23.8144,20.7692,26.9485,105,18.3861,15.5831,21.4093,462,80.8989,59.5052,60.0,8.2661,108
8482176,Wyatt Kaiser,D,123.25,86,41.8661,36.7869,46.3917,41,19.9594,15.3712,25.2345,31,15.0913,11.0166,20.1285,158,76.9168,58.5758,60.0,8.3057,110
8480196,Jacob Bryson,D,141.42,91,38.6093,33.8117,43.1724,54,22.911,18.4112,27.9186,37,15.6983,11.8073,20.4383,182,77.2186,58.7597,60.0,8.3143,111
8478859,Niko Mikkola,D,288.57,180,37.4264,33.9414,40.6057,117,24.3271,20.9915,27.7396,122,25.3668,21.9953,28.7847,419,87.1202,59.4549,60.0,8.3636,112
8476869,Brady Skjei,D,450.78,310,41.2615,38.5888,43.7047,157,20.897,18.336,23.5918,143,19.0335,16.5495,21.6847,610,81.192,59.6245,60.0,8.4477,113
8477969,Marcus Pettersson,D,287.45,181,37.7805,34.4065,41.0658,118,24.6304,21.3457,28.1331,135,28.1788,24.8046,31.6883,434,90.5897,59.4736,60.0,8.4962,114
8480035,Henri Jokiharju,D,198.43,118,35.6795,31.5847,39.7113,98,29.6321,25.5642,33.8413,84,25.399,21.4491,29.633,300,90.7106,59.2414,60.0,8.5045,115
8481598,Philip Broberg,D,140.35,86,36.7652,31.8976,41.4504,63,26.9327,22.2013,31.9589,62,26.5052,21.7916,31.5344,211,90.2031,58.9271,60.0,8.5063,116
8477498,Darnell Nurse,D,418.25,254,36.4375,33.6042,39.1969,197,28.2606,25.435,31.1514,160,22.9528,20.2467,25.8144,611,87.6509,59.6251,60.0,8.5475,117
8482122,Brock Faber,D,266.75,158,35.5389,31.9145,38.9406,112,25.1921,21.7102,28.764,163,36.6635,33.0493,40.021,433,97.3946,59.4724,60.0,8.5949,118
8477488,Brett Pesce,D,355.47,247,41.6917,38.7618,44.4797,128,21.6054,18.7411,24.7056,127,21.4366,18.579,24.5333,502,84.7337,59.5443,60.0,8.6352,119
8480887,Jordan Harris,D,102.13,75,44.0601,38.5362,48.6742,29,17.0366,12.3509,22.7062,34,19.9739,14.9622,25.7637,138,81.0705,58.375,60.0,8.7385,120
8478013,Jake Walman,D,279.18,198,42.5527,39.2312,45.5884,111,23.8553,20.5307,27.3778,85,18.2676,15.2164,21.6611,394,84.6755,59.4206,60.0,8.798,121
8476958,Jaccob Slavin,D,422.25,287,40.7815,38.0483,43.3681,180,25.5773,22.8134,28.4509,133,18.8988,16.3605,21.6594,600,85.2575,59.6183,60.0,8.8333,122
8475764,Cam Fowler,D,442.73,310,42.0117,39.3314,44.4354,178,24.1229,21.4311,26.8869,172,23.3097,20.6414,26.0653,660,89.4444,59.6528,60.0,8.8839,123
8476967,Brett Kulak,D,246.87,165,40.1026,36.4265,43.4267,107,26.0059,22.3735,29.7331,94,22.8463,19.337,26.5505,366,88.9549,59.3768,60.0,8.8859,124
8478970,Jalen Chatfield,D,184.43,141,45.8702,42.0057,49.2973,68,22.1218,18.1892,26.4787,51,16.5914,13.0535,20.7542,260,84.5834,59.1264,60.0,8.9354,125
8478911,Matt Roy,D,344.3,225,39.21,36.141,42.1431,155,27.0113,23.9302,30.2051,167,29.1025,25.9861,32.2889,547,95.3238,59.5816,60.0,8.9377,126
8476885,Jacob Trouba,D,416.1,261,37.6352,34.7984,40.3501,181,26.0995,23.2958,28.987,225,32.4441,29.5693,35.2897,667,96.1788,59.6564,60.0,8.9395,127
8477034,Jaycob Megna,D,112.5,70,37.3333,31.9557,42.5468,62,33.0667,27.6749,38.5405,27,14.4,10.2776,19.6814,159,84.8,58.5845,60.0,8.9485,128
8475279,Ben Chiarot,D,354.42,242,40.9687,38.0051,43.7923,154,26.071,23.0613,29.2258,145,24.5474,21.5768,27.6922,541,91.5871,59.5769,60.0,8.987,129
8474618,Marco Scandella,D,111.75,69,37.047,31.4144,42.0523,57,30.604,25.0556,35.9803,42,22.5503,17.4532,28.0443,168,90.2013,58.6587,60.0,9.0431,130
8477932,Aaron Ekblad,D,439.97,316,43.0942,40.4638,45.4914,170,23.1836,20.5222,25.9595,168,22.9108,20.2578,25.6831,654,89.1886,59.6496,60.0,9.0549,131
8480727,Zach Whitecloud,D,211.6,146,41.3989,37.4074,44.8311,96,27.2212,23.2354,31.205,72,20.4159,16.7539,24.3433,314,89.0359,59.2748,60.0,9.1224,132
8475750,Jon Merrill,D,133.3,87,39.1598,34.1997,43.7773,66,29.7074,24.7544,34.8072,65,29.2573,24.317,34.3676,218,98.1245,58.961,60.0,9.1612,133
8475181,Nick Leddy,D,227.95,162,42.6409,38.9133,45.9312,99,26.0583,22.2893,29.9468,71,18.6883,15.2903,22.4531,332,87.3876,59.3137,60.0,9.2022,134
8478454,Noah Juulsen,D,108.85,71,39.1364,33.4888,44.058,55,30.3169,24.7308,35.801,44,24.2536,18.9818,29.8521,170,93.7069,58.6741,60.0,9.2365,135
8476463,Jonas Brodin,D,308.23,178,34.6491,31.3282,37.9073,163,31.7292,28.4075,35.0558,176,34.2598,30.9369,37.5289,517,100.638,59.5575,60.0,9.2385,136
8477369,Carson Soucy,D,244.08,178,43.7555,40.2319,46.8822,103,25.3192,21.7102,29.0904,94,23.1069,19.5846,26.8583,375,92.1816,59.3916,60.0,9.2414,137
8482073,Braden Schneider,D,212.43,148,41.8013,37.9944,45.356,92,25.9846,22.1404,30.0761,96,27.1144,23.2354,31.205,336,94.9004,59.3218,60.0,9.3026,138
8478399,Jonas Siegenthaler,D,255.22,177,41.6117,38.1017,44.8467,119,27.9762,24.3829,31.6764,117,27.506,23.9235,31.2086,413,97.094,59.447,60.0,9.351,139
8476931,Jake McCabe,D,331.47,236,42.7192,39.7219,45.5438,143,25.885,22.7844,29.1521,144,26.066,22.961,29.3339,523,94.6702,59.5625,60.0,9.4122,140
8480246,Nick Perbix,D,114.87,85,44.3993,39.1245,48.6436,53,27.6843,22.3503,33.1058,38,19.8491,15.0702,25.2397,176,91.9327,58.7183,60.0,9.4675,141
8474574,Tyler Myers,D,350.82,269,46.0069,43.1626,48.4571,144,24.6282,21.6023,27.745,135,23.089,20.1137,26.19,548,93.7242,59.5823,60.0,9.4976,142
8475690,Chris Tanev,D,311.07,218,42.0489,38.8728,44.9487,151,29.1256,25.83,32.4549,138,26.6181,23.3719,29.958,507,97.7925,59.5488,60.0,9.5469,143
8482655,J.J. Moser,D,350.1,256,43.8732,40.96,46.5099,163,27.9349,24.8466,31.0838,142,24.3359,21.3339,27.4747,561,96.144,59.5919,60.0,9.5964,144
8479458,Nikita Zaitsev,D,122.92,92,44.9085,39.8715,48.9834,50,24.4068,19.4285,29.6918,57,27.8237,22.664,33.0787,199,97.139,58.8637,60.0,9.6709,145
8481014,Alexander Romanov,D,278.28,204,43.9839,40.7357,46.9394,130,28.029,24.5888,31.5793,122,26.3041,22.9044,29.8575,456,98.3171,59.4987,60.0,9.7081,146
8476892,Colton Parayko,D,354.53,262,44.34,41.3948,46.8628,161,27.2471,24.1504,30.3319,164,27.7548,24.6476,30.8379,587,99.3419,59.6099,60.0,9.7975,147
8477845,Trevor van Riemsdyk,D,280.13,198,42.4084,39.0794,45.4413,139,29.7715,26.2986,33.2786,145,31.0566,27.569,34.5448,482,103.2366,59.5256,60.0,9.8669,148
8478507,John Marino,D,317.5,239,45.1654,42.0759,47.7524,133,25.1339,21.9189,28.3869,183,34.5827,31.2338,37.7148,555,104.8819,59.5875,60.0,9.8909,149
