player_id,player_name,position,PK_TOI_min,CNFI_n,CNFI_per60,CNFI_lo95,CNFI_hi95,MNFI_n,MNFI_per60,MNFI_lo95,MNFI_hi95,FNFI_n,FNFI_per60,FNFI_lo95,FNFI_hi95,total_n,total_per60,total_lo95,total_hi95,P5_weighted,rank
8476958,Jaccob Slavin,D,422.25,50,7.1048,5.4622,9.1688,48,6.8206,5.2123,8.8551,11,1.5631,0.877,2.7641,109,15.4885,13.1307,18.1262,1.7086,18
8475177,Calvin de Haan,D,152.2,18,7.0959,4.574,10.7653,20,7.8844,5.209,11.6703,5,1.9711,0.8478,4.4813,43,16.9514,13.0397,21.5499,1.6929,19
8475462,Radko Gudas,D,303.95,36,7.1064,5.2066,9.5754,35,6.909,5.0374,9.3547,11,2.1714,1.2194,3.8173,82,16.1869,13.3769,19.3364,1.6821,20
8476331,Dylan DeMelo,D,281.82,37,7.8775,5.8025,10.5369,23,4.8968,3.2976,7.1645,8,1.7032,0.8666,3.2983,68,14.4775,11.694,17.6596,1.6754,21
8480192,Johnathan Kovacevic,D,206.3,23,6.6893,4.5335,9.7177,25,7.271,5.0141,10.3809,4,1.1634,0.4546,2.9313,52,15.1236,11.8805,18.9546,1.668,22
8475455,Brenden Dillon,D,291.4,36,7.4125,5.4428,9.9909,29,5.9712,4.2171,8.3676,6,1.2354,0.569,2.6548,71,14.6191,11.8911,17.7876,1.6647,23
8475690,Chris Tanev,D,311.07,30,5.7865,4.1044,8.062,41,7.9083,5.9212,10.4378,12,2.3146,1.3325,3.9734,83,16.0094,13.2469,19.1201,1.6594,24
8474568,Luke Schenn,D,192.35,22,6.8625,4.6138,10.0434,21,6.5506,4.3595,9.685,4,1.2477,0.4878,3.1401,47,14.6608,11.3622,18.6135,1.6195,25
8474207,Nick Holden,D,136.65,14,6.1471,3.7111,9.8537,15,6.5862,4.0489,10.3679,4,1.7563,0.6847,4.36,33,14.4896,10.6181,19.1352,1.5991,26
8480950,Ilya Lyubushkin,D,223.1,25,6.7234,4.6258,9.6154,24,6.4545,4.4037,9.3085,6,1.6136,0.7433,3.4468,55,14.7916,11.6801,18.4312,1.595,27
8478055,Gustav Forsling,D,451.47,49,6.5121,4.9898,8.4446,50,6.645,5.1066,8.5915,19,2.5251,1.628,3.8915,118,15.6822,13.3926,18.2459,1.5802,28
8475825,Jani Hakanpää,D,206.55,25,7.2622,4.9894,10.3325,19,5.5192,3.5729,8.3341,0,0.0,0.0,1.0932,44,12.7814,9.7396,16.3962,1.5768,29
8478468,Jeremy Lauzon,D,213.3,27,7.5949,5.3159,10.6889,18,5.0633,3.2473,7.7769,6,1.6878,0.7784,3.605,51,14.346,11.2239,18.0624,1.5716,30
8478399,Jonas Siegenthaler,D,255.22,25,5.8774,4.0374,8.4432,28,6.5826,4.6241,9.2473,14,3.2913,1.9789,5.402,67,15.7513,12.7519,19.2,1.5639,31
8478859,Niko Mikkola,D,288.57,28,5.8219,4.073,8.1878,32,6.6536,4.7719,9.1281,9,1.8713,0.9881,3.487,69,14.3468,11.5939,17.4678,1.5459,32
8477435,Ryan Graves,D,222.5,24,6.4719,4.4238,9.3491,22,5.9326,3.9814,8.7288,4,1.0787,0.4217,2.7243,50,13.4831,10.513,17.0749,1.5391,33
8474618,Marco Scandella,D,111.75,12,6.443,3.7416,10.6789,11,5.906,3.3438,10.0409,1,0.5369,0.0947,2.931,24,12.8859,8.9064,17.9449,1.5379,34
8476312,Josh Manson,D,192.58,22,6.8542,4.5895,9.9933,21,6.5426,4.3365,9.6366,1,0.3116,0.0549,1.7257,44,13.7084,10.4664,17.5282,1.5373,35
8479980,Nicolas Hague,D,212.22,26,7.351,5.105,10.4179,15,4.2409,2.6006,6.8067,6,1.6964,0.782,3.6216,47,13.2883,10.2608,16.9374,1.4992,36
8477034,Jaycob Megna,D,112.5,6,3.2,1.4868,6.7183,19,10.1333,6.6827,14.9891,3,1.6,0.549,4.5484,28,14.9333,10.7401,20.2548,1.4987,37
8473446,Erik Johnson,D,179.62,15,5.0107,3.069,7.9758,23,7.683,5.2005,11.0662,7,2.3383,1.1378,4.6851,45,15.032,11.5447,19.0822,1.4854,38
8474013,Ian Cole,D,346.77,34,5.8829,4.258,8.0282,34,5.8829,4.258,8.0282,13,2.2494,1.3213,3.7821,81,14.0152,11.5193,16.8425,1.4818,39
8474151,Ryan McDonagh,D,386.45,40,6.2104,4.6216,8.2823,38,5.8999,4.3539,7.9344,10,1.5526,0.8479,2.8215,88,13.6628,11.3357,16.3435,1.4717,40
8479442,Troy Stecher,D,168.87,19,6.7509,4.3899,10.135,14,4.9743,2.9991,8.0543,0,0.0,0.0,1.3336,33,11.7252,8.5533,15.6914,1.4654,41
8476885,Jacob Trouba,D,416.1,51,7.354,5.6692,9.4567,31,4.4701,3.1795,6.23,8,1.1536,0.5866,2.249,90,12.9776,10.7682,15.5048,1.4587,42
8481014,Alexander Romanov,D,278.28,20,4.3122,2.8231,6.5102,38,8.1931,6.0739,10.9232,6,1.2936,0.5957,2.7768,64,13.7989,11.0765,16.9907,1.4579,43
8482245,Artem Zub,D,268.22,29,6.4873,4.5843,9.0652,24,5.3688,3.655,7.7873,3,0.6711,0.2288,1.9434,56,12.5272,9.8738,15.6944,1.4573,44
8476467,Jamie Oleksiak,D,302.92,29,5.7442,4.048,8.0446,28,5.5461,3.8825,7.8189,12,2.3769,1.3679,4.0763,69,13.6671,11.0451,16.6907,1.4527,45
8479998,Mikey Anderson,D,285.02,30,6.3154,4.484,8.7776,25,5.2629,3.6073,7.5771,7,1.4736,0.7168,2.9893,62,13.0519,10.4143,16.1418,1.4488,46
8482073,Braden Schneider,D,212.43,25,7.061,4.8698,10.0972,16,4.5191,2.8192,7.1441,4,1.1298,0.4417,2.8501,45,12.7099,9.7556,16.3307,1.4465,47
8478443,Brandon Carlo,D,318.1,27,5.0927,3.5404,7.2429,38,7.1676,5.2986,9.586,11,2.0748,1.1654,3.6522,76,14.3351,11.7247,17.3284,1.4457,48
8477244,Chad Ruhwedel,D,136.65,14,6.1471,3.7111,9.8537,14,6.1471,3.7111,9.8537,1,0.4391,0.0774,2.4112,29,12.7333,9.0973,17.2479,1.4348,49
8478882,Vladislav Gavrikov,D,410.23,39,5.7041,4.2219,7.6437,46,6.7279,5.1105,8.7849,4,0.585,0.228,1.4888,89,13.017,10.7936,15.5703,1.4239,50
8474612,Travis Hamonic,D,189.45,19,6.0174,3.9183,9.1001,19,6.0174,3.9183,9.1001,2,0.6334,0.1744,2.2654,40,12.6683,9.5668,16.5193,1.4226,51
8479369,Andrew Peeke,D,310.95,26,5.0169,3.4613,7.1805,36,6.9465,5.0877,9.3656,8,1.5437,0.7854,2.9958,70,13.507,10.9308,16.4814,1.4192,52
8475790,Erik Gudbranson,D,236.1,21,5.3367,3.5362,7.9318,25,6.3532,4.3672,9.1021,7,1.7789,0.8664,3.5969,53,13.4689,10.5594,16.9191,1.419,53
8480727,Zach Whitecloud,D,211.6,26,7.3724,5.105,10.4179,13,3.6862,2.171,6.1245,5,1.4178,0.6069,3.2408,44,12.4764,9.5039,16.0264,1.4156,54
8471686,Marc Staal,D,144.27,14,5.8226,3.5279,9.3947,13,5.4067,3.211,8.8999,6,2.4954,1.154,5.2751,33,13.7246,10.0853,18.2592,1.4141,55
8478840,Will Borgen,D,213.77,21,5.8943,3.9049,8.7212,20,5.6136,3.6789,8.3964,6,1.6841,0.7747,3.5885,47,13.192,10.1623,16.7861,1.4103,56
8476917,Adam Pelech,D,278.9,23,4.948,3.3335,7.2396,34,7.3144,5.3119,9.9281,6,1.2908,0.5935,2.767,63,13.5532,10.8396,16.704,1.4036,57
8476473,Connor Murphy,D,269.82,27,6.0041,4.1783,8.4951,24,5.337,3.6276,7.7312,5,1.1119,0.4761,2.5566,56,12.4529,9.7989,15.5826,1.4021,58
8477384,Joshua Brown,D,135.23,12,5.3241,3.0947,8.9369,12,5.3241,3.0947,8.9369,4,1.7747,0.6949,4.4224,28,12.423,8.8546,17.0058,1.3713,59
8480860,Kevin Bahl,D,196.72,18,5.4901,3.5147,8.3877,20,6.1001,4.0011,9.0963,3,0.915,0.3115,2.6286,41,12.5053,9.4369,16.2076,1.3602,60
8476429,Scott Mayfield,D,241.33,22,5.4696,3.6634,8.0605,24,5.9669,4.0702,8.6339,5,1.2431,0.5336,2.8584,51,12.6796,9.8868,16.0504,1.3483,61
8477845,Trevor van Riemsdyk,D,280.13,26,5.5688,3.8494,7.9547,28,5.9971,4.2057,8.4439,7,1.4993,0.7297,3.0418,61,13.0652,10.4101,16.191,1.3453,62
8476869,Brady Skjei,D,450.78,38,5.0579,3.72,6.8122,48,6.3889,4.8731,8.2974,7,0.9317,0.4523,1.9013,93,12.3785,10.2855,14.7573,1.3425,63
8477369,Carson Soucy,D,244.08,25,6.1454,4.222,8.8125,17,4.1789,2.6371,6.524,9,2.2124,1.1715,4.1162,51,12.5367,9.7622,15.861,1.3337,64
8475179,Dmitry Kulikov,D,261.23,19,4.3639,2.8258,6.6535,27,6.2014,4.3244,8.7796,8,1.8374,0.9367,3.5584,54,12.4027,9.7306,15.6072,1.3272,65
8477488,Brett Pesce,D,355.47,28,4.7262,3.3078,6.6979,41,6.9205,5.1771,9.1761,4,0.6752,0.2634,1.7166,73,12.3218,10.0109,15.0433,1.3253,66
8470600,Ryan Suter,D,326.38,28,5.1473,3.6055,7.2801,33,6.0665,4.3794,8.3252,7,1.2868,0.6264,2.6191,68,12.5006,10.0802,15.3577,1.3189,67
8478450,Parker Wotherspoon,D,114.47,9,4.7175,2.5253,8.5955,10,5.2417,2.9007,9.2385,4,2.0967,0.8237,5.2056,23,12.0559,8.3022,17.0751,1.309,68
8481605,Jackson LaCombe,D,240.6,29,7.2319,5.1062,10.0485,10,2.4938,1.3615,4.481,7,1.7456,0.8484,3.5238,46,11.4713,8.7754,14.7111,1.3059,69
8477948,Travis Sanheim,D,488.97,41,5.031,3.7443,6.7063,49,6.0127,4.5977,7.8008,10,1.2271,0.6687,2.2338,100,12.2708,10.2671,14.5492,1.3029,70
8476931,Jake McCabe,D,331.47,30,5.4304,3.8534,7.5863,27,4.8874,3.3998,6.9648,8,1.4481,0.7378,2.8176,65,11.7659,9.4299,14.5531,1.2945,71
8476457,Adam Larsson,D,366.12,26,4.2609,2.9362,6.1231,37,6.0636,4.4541,8.1743,12,1.9666,1.1312,3.3856,75,12.2912,10.0039,14.9541,1.2783,72
8476874,Olli Määttä,D,240.07,24,5.9983,4.0874,8.6688,17,4.2488,2.6815,6.6299,3,0.7498,0.2556,2.166,44,10.9969,8.37,14.2287,1.2716,73
8475181,Nick Leddy,D,227.95,20,5.2643,3.4501,7.896,20,5.2643,3.4501,7.896,5,1.3161,0.5641,3.018,45,11.8447,9.0543,15.2317,1.2658,74
8475750,Jon Merrill,D,133.3,14,6.3016,3.8246,10.1367,8,3.6009,1.8474,6.8524,5,2.2506,0.9698,5.0993,27,12.153,8.6062,16.7553,1.265,75
8480336,Sean Walker,D,252.83,19,4.5089,2.9161,6.8584,25,5.9328,4.0698,8.508,7,1.6612,0.8079,3.36,51,12.1028,9.4067,15.3187,1.2385,76
8474574,Tyler Myers,D,350.82,26,4.4468,3.0629,6.3793,32,5.4729,3.9191,7.5522,8,1.3682,0.6956,2.6594,66,11.2879,9.0369,13.9325,1.2371,77
8482176,Wyatt Kaiser,D,123.25,9,4.3813,2.3382,7.9936,13,6.3286,3.7688,10.3472,3,1.4604,0.4997,4.1556,25,12.1704,8.4979,16.9708,1.2347,78
8480796,Martin Fehérváry,D,282.6,26,5.5202,3.808,7.8726,19,4.034,2.6039,6.1483,6,1.2739,0.5851,2.7285,51,10.828,8.3885,13.7509,1.2308,79
8475167,Victor Hedman,D,503.33,42,5.0066,3.742,6.6567,46,5.4834,4.1557,7.19,9,1.0728,0.5665,2.0191,97,11.5629,9.6447,13.7759,1.2305,80
8480049,Dylan Samberg,D,181.35,15,4.9628,3.0518,7.9333,14,4.6319,2.7978,7.538,5,1.6543,0.7113,3.7817,34,11.249,8.2591,15.0608,1.2257,81
8477932,Aaron Ekblad,D,439.97,38,5.1822,3.814,6.9793,34,4.6367,3.3493,6.3625,18,2.4547,1.5619,3.8241,90,12.2737,10.1693,14.683,1.2216,82
8478911,Matt Roy,D,344.3,29,5.0537,3.5602,7.107,32,5.5765,3.9998,7.7023,0,0.0,0.0,0.6626,61,10.6303,8.4355,13.2712,1.2187,83
8476892,Colton Parayko,D,354.53,30,5.0771,3.5901,7.0846,27,4.5694,3.1676,6.5038,10,1.6924,0.9223,3.0642,67,11.3388,9.0865,13.9613,1.2151,84
8475188,Brayden McNabb,D,302.05,30,5.9593,4.2283,8.2962,18,3.5756,2.2818,5.5343,4,0.7946,0.3097,2.0133,52,10.3294,8.0274,13.1289,1.2091,85
8477507,Nikita Zadorov,D,304.28,25,4.9296,3.3793,7.1148,24,4.7324,3.2174,6.8868,12,2.3662,1.3633,4.0631,61,12.0283,9.5699,14.9573,1.2068,86
8476441,Joel Edmundson,D,223.25,21,5.6439,3.7451,8.3801,13,3.4938,2.0629,5.8303,5,1.3438,0.5768,3.0843,39,10.4815,7.8392,13.808,1.1836,87
8475324,Nick Jensen,D,279.5,21,4.5081,2.9745,6.7158,25,5.3667,3.6725,7.7089,4,0.8587,0.3341,2.169,50,10.7335,8.2892,13.6614,1.1833,88
8480196,Jacob Bryson,D,141.42,13,5.5156,3.2804,9.0814,10,4.2428,2.3386,7.5377,1,0.4243,0.0752,2.3447,24,10.1827,7.028,14.4472,1.1761,89
8475747,Patrik Nemeth,D,111.68,9,4.8351,2.571,8.7418,9,4.8351,2.571,8.7418,3,1.6117,0.549,4.5484,21,11.2819,7.562,16.1816,1.1748,90
8480807,Mattias Samuelsson,D,222.97,19,5.1129,3.3133,7.7538,17,4.5747,2.8883,7.1209,5,1.3455,0.5768,3.0843,41,11.033,8.311,14.3942,1.1724,91
8479371,Dante Fabbro,D,207.12,17,4.9248,3.1143,7.6544,16,4.6351,2.8881,7.3115,5,1.4485,0.6216,3.3173,38,11.0083,8.206,14.5148,1.1647,92
8471677,Jack Johnson,D,180.12,14,4.6636,2.8136,7.5785,14,4.6636,2.8136,7.5785,3,0.9994,0.341,2.8709,31,10.3266,7.4438,14.0448,1.1633,93
8480246,Nick Perbix,D,114.87,7,3.6564,1.7877,7.2201,10,5.2234,2.8751,9.1619,3,1.567,0.5347,4.4341,20,10.4469,6.9298,15.2047,1.1289,94
8475208,Brian Dumoulin,D,308.47,23,4.4737,3.0163,6.5735,25,4.8628,3.3349,7.0245,4,0.778,0.3037,1.9747,52,10.1145,7.868,12.8813,1.1278,95
8477346,MacKenzie Weegar,D,480.7,38,4.7431,3.4858,6.3947,35,4.3686,3.1669,5.9711,9,1.1234,0.5925,2.1105,82,10.2351,8.3708,12.3999,1.1222,96
8481568,Alex Vlasic,D,205.93,17,4.9531,3.1296,7.6904,14,4.079,2.4547,6.6498,3,0.8741,0.2979,2.5161,34,9.9061,7.2348,13.3069,1.1086,97
8475218,Mattias Ekholm,D,436.7,40,5.4958,4.0764,7.3348,25,3.4349,2.3428,4.9852,9,1.2365,0.6523,2.3204,74,10.1672,8.2253,12.4408,1.1067,98
8474567,Zach Bogosian,D,129.77,10,4.6237,2.539,8.149,10,4.6237,2.539,8.149,3,1.3871,0.4727,3.9392,23,10.6345,7.253,15.0905,1.1027,99
8478396,Noah Hanifin,D,489.58,35,4.2894,3.1083,5.8632,40,4.9021,3.6312,6.5553,5,0.6128,0.262,1.4197,80,9.8043,7.9908,11.9153,1.0998,100
8477499,Rasmus Ristolainen,D,281.73,19,4.0464,2.6132,6.1696,25,5.3242,3.6461,7.6556,4,0.8519,0.3318,2.1539,48,10.2224,7.8511,13.1063,1.0949,101
8480073,Erik Brannstrom,D,221.22,16,4.3396,2.7031,6.8614,20,5.4245,3.5608,8.1385,2,0.5425,0.1491,1.9435,38,10.3066,7.6747,13.6314,1.0936,102
8478136,Jake Middleton,D,267.1,20,4.4927,2.9406,6.7717,20,4.4927,2.9406,6.7717,5,1.1232,0.4815,2.5849,45,10.1086,7.7046,13.0843,1.0894,103
8480172,Jan Rutta,D,191.48,17,5.3268,3.3787,8.2743,11,3.4468,1.9475,6.0102,1,0.3133,0.0555,1.7434,29,9.087,6.4705,12.5731,1.0876,104
8475233,David Savard,D,269.93,17,3.7787,2.3807,5.9105,23,5.1124,3.4459,7.4746,7,1.5559,0.7568,3.1523,47,10.447,8.0102,13.4273,1.0871,105
8474166,Alec Martinez,D,161.07,9,3.3526,1.7811,6.169,15,5.5877,3.4365,8.8814,2,0.745,0.2048,2.6494,26,9.6854,6.7591,13.5664,1.0819,106
8480001,Urho Vaakanainen,D,104.18,8,4.6073,2.3695,8.6698,8,4.6073,2.3695,8.6698,1,0.5759,0.102,3.1481,17,9.7904,6.2781,14.7759,1.0649,107
8474565,Alex Pietrangelo,D,395.92,30,4.5464,3.2147,6.3653,28,4.2433,2.9622,6.0176,4,0.6062,0.2361,1.5409,62,9.3959,7.4456,11.7382,1.0577,108
8482087,Kaiden Guhle,D,205.87,11,3.206,1.8045,5.5844,20,5.829,3.8238,8.7118,3,0.8744,0.2979,2.5161,34,9.9093,7.2348,13.3069,1.0509,109
8478397,Rasmus Andersson,D,557.57,34,3.6588,2.6357,5.0364,48,5.1653,3.9297,6.7326,7,0.7533,0.3654,1.54,89,9.5773,7.8877,11.5315,1.0423,110
8475200,Dmitry Orlov,D,361.38,31,5.1469,3.6693,7.1587,16,2.6565,1.6478,4.2466,8,1.3282,0.6763,2.5868,55,9.1316,7.1375,11.5843,1.0384,111
8479323,Adam Fox,D,480.13,38,4.7487,3.4931,6.4078,31,3.8739,2.7521,5.4128,12,1.4996,0.8615,2.5911,81,10.1222,8.2742,12.2914,1.0291,112
8480887,Jordan Harris,D,102.13,9,5.2872,2.8269,9.5548,5,2.9373,1.267,6.5796,2,1.1749,0.3236,4.1217,16,9.3995,5.9353,14.3827,1.0235,113
8480043,Timothy Liljegren,D,252.75,20,4.7478,3.1052,7.1365,12,2.8487,1.6402,4.8638,7,1.6617,0.8079,3.36,39,9.2582,6.8916,12.2272,1.0106,114
8481546,Cam York,D,323.28,20,3.7119,2.4262,5.622,26,4.8255,3.3313,6.9198,3,0.5568,0.1898,1.6169,49,9.0942,7.0014,11.6942,1.0065,115
8478013,Jake Walman,D,279.18,17,3.6535,2.3032,5.7242,21,4.5132,2.9853,6.7393,8,1.7193,0.876,3.3331,46,9.886,7.5565,12.7746,1.0009,116
8475279,Ben Chiarot,D,354.42,24,4.063,2.7587,5.9337,22,3.7244,2.4837,5.538,5,0.8465,0.3629,1.958,51,8.6339,6.6783,11.0684,0.9966,117
8477335,Kyle Burroughs,D,118.15,9,4.5705,2.4386,8.3172,6,3.047,1.4106,6.3905,3,1.5235,0.521,4.3254,18,9.1409,5.9233,13.6964,0.989,118
8482655,J.J. Moser,D,350.1,21,3.599,2.3745,5.3987,24,4.1131,2.7906,6.0001,11,1.8852,1.0583,3.3236,56,9.5973,7.5189,12.1241,0.9662,119
8476854,Hampus Lindholm,D,412.6,28,4.0717,2.8392,5.7744,23,3.3446,2.2435,4.9306,13,1.8905,1.1091,3.1862,64,9.3068,7.3955,11.5817,0.9448,120
8482105,Jake Sanderson,D,451.87,32,4.249,3.0355,5.8941,26,3.4523,2.3732,4.9769,2,0.2656,0.0729,0.9593,60,7.967,6.2722,10.0284,0.9445,121
8481598,Philip Broberg,D,140.35,8,3.42,1.7542,6.5223,12,5.13,2.9826,8.6308,0,0.0,0.0,1.6024,20,8.5501,5.6652,12.6223,0.9362,122
8478451,Ethan Bear,D,100.53,6,3.5809,1.6505,7.4156,6,3.5809,1.6505,7.4156,4,2.3873,0.9304,5.8464,16,9.5491,5.9956,14.5163,0.9344,123
8475753,Justin Faulk,D,398.97,26,3.9101,2.6912,5.626,25,3.7597,2.5678,5.4515,4,0.6016,0.2343,1.5294,55,8.2714,6.4474,10.5084,0.9262,124
8470613,Brent Burns,D,552.43,33,3.5841,2.5729,4.9661,35,3.8014,2.7564,5.2144,10,1.0861,0.5922,1.9814,78,8.4716,6.8831,10.3709,0.9169,125
8477506,Ryan Pulock,D,367.03,17,2.779,1.7471,4.3754,32,5.2311,3.7463,7.23,8,1.3078,0.6652,2.5451,57,9.318,7.3108,11.7553,0.9155,126
8477969,Marcus Pettersson,D,287.45,18,3.7572,2.4022,5.8171,17,3.5484,2.2385,5.5682,6,1.2524,0.5769,2.6912,41,8.558,6.4249,11.284,0.9008,127
8483565,Nick Blankenburg,D,124.93,9,4.3223,2.3003,7.8711,5,2.4013,1.0323,5.4136,5,2.4013,1.0323,5.4136,19,9.1249,5.9712,13.5139,0.8988,128
8479982,Conor Timmins,D,121.97,7,3.4436,1.6841,6.8226,8,3.9355,2.0159,7.4444,2,0.9839,0.2704,3.4684,17,8.3629,5.3312,12.7113,0.8867,129
8479983,Mario Ferraro,D,357.2,16,2.6876,1.6663,4.2933,29,4.8712,3.4291,6.8538,6,1.0078,0.4635,2.1706,51,8.5666,6.6212,10.9779,0.8859,130
8481122,Simon Benoit,D,229.65,12,3.1352,1.8056,5.3381,16,4.1803,2.5962,6.6002,3,0.7838,0.2667,2.2585,31,8.0993,5.7962,11.0977,0.8672,131
8482671,Owen Power,D,356.63,20,3.3648,2.1933,5.0966,22,3.7013,2.4627,5.4923,6,1.0094,0.4635,2.1706,48,8.0755,6.1759,10.4255,0.8671,132
8478507,John Marino,D,317.5,20,3.7795,2.4647,5.7085,18,3.4016,2.166,5.2615,8,1.5118,0.7681,2.9309,46,8.6929,6.6139,11.2535,0.8669,133
8478038,Devon Toews,D,496.47,25,3.0214,2.0622,4.4008,34,4.109,2.9679,5.6558,13,1.5711,0.9228,2.6593,72,8.7015,7.0132,10.7334,0.86,134
8479410,Mikhail Sergachev,D,471.75,25,3.1797,2.1678,4.6212,31,3.9428,2.7991,5.503,4,0.5087,0.198,1.2951,60,7.6312,6.0029,9.6126,0.8472,135
8480035,Henri Jokiharju,D,198.43,10,3.0237,1.6597,5.4275,15,4.5355,2.7867,7.2732,3,0.9071,0.31,2.6156,28,8.4663,5.9811,11.8076,0.8471,136
8479325,Charlie McAvoy,D,501.0,29,3.4731,2.4361,4.9137,26,3.1138,2.1395,4.4972,11,1.3174,0.7382,2.3331,66,7.9042,6.2942,9.8504,0.8467,137
8482111,Justin Barron,D,126.83,5,2.3653,1.0159,5.3314,11,5.2037,2.9431,8.9071,1,0.4731,0.0835,2.5953,17,8.042,5.1169,12.2361,0.838,138
8478454,Noah Juulsen,D,108.85,6,3.3073,1.5282,6.8951,7,3.8585,1.8872,7.5995,2,1.1024,0.3028,3.8668,15,8.2683,5.1122,12.8821,0.824,139
8473507,Jeff Petry,D,315.22,20,3.8069,2.4884,5.7618,12,2.2841,1.3154,3.9238,6,1.1421,0.5255,2.4556,38,7.2331,5.3498,9.6749,0.8231,140
8478851,Alexandre Carrier,D,342.65,22,3.8523,2.5641,5.712,19,3.327,2.1447,5.0934,3,0.5253,0.1787,1.5238,44,7.7047,5.8178,10.0698,0.8213,141
8477495,Seth Jones,D,462.6,24,3.1128,2.1047,4.5582,29,3.7613,2.6377,5.3104,9,1.1673,0.6156,2.1916,62,8.0415,6.3529,10.0777,0.8211,142
8480069,Cale Makar,D,492.93,25,3.043,2.0749,4.4272,29,3.5299,2.4759,4.9922,15,1.8258,1.1114,2.9754,69,8.3987,6.7265,10.4027,0.8208,143
8476463,Jonas Brodin,D,308.23,19,3.6985,2.3907,5.6599,14,2.7252,1.636,4.4905,5,0.9733,0.4172,2.246,38,7.397,5.4733,9.8887,0.8174,144
8476856,Mathew Dumba,D,264.32,13,2.951,1.74,4.9449,15,3.405,2.0839,5.4971,5,1.135,0.487,2.6137,33,7.491,5.4245,10.221,0.8065,145
8471274,Alex Goligoski,D,107.77,8,4.4541,2.2806,8.3639,3,1.6703,0.5695,4.7103,0,0.0,0.0,2.0609,11,6.1243,3.4697,10.3936,0.8043,146
8478500,Ivan Provorov,D,527.0,28,3.1879,2.2207,4.5431,26,2.9602,2.0332,4.2784,12,1.3662,0.7844,2.3625,66,7.5142,5.9797,9.3742,0.7882,147
8476875,Mike Matheson,D,486.95,22,2.7108,1.8011,4.047,32,3.9429,2.8155,5.4774,4,0.4929,0.1919,1.2556,58,7.1465,5.5961,9.0532,0.7693,148
