player_id,position,ind_att,ind_gl,of_att,of_gl,ag_att,ag_gl,tnfi_of,tnfi_ag,hd_of,hd_ag,cnfi_of,cnfi_ag,mnfi_of,mnfi_ag,fnfi_of,fnfi_ag,toi_total_min,toi_ES_sec,CF_pct,HD_CF_pct,TNFI_pct,CNFI_pct,MNFI_pct,FNFI_pct,Rel_CF,Rel_HD_CF,Rel_TNFI,CF_score_adj_pct,TNFI_score_adj_pct,HD_CF_score_adj_pct,CF_zone_adj_pct,CF_score_zone_adj_pct,TNFI_zone_adj_pct,TNFI_score_zone_adj_pct,HD_CF_score_zone_adj_pct
8479353,F,552,42,3340,174,3272,135,1066,1015,842,783,506,435,336,348,224,232,3878.55,206256.0,0.5051421657592257,0.5181538461538462,0.5122537241710716,0.5377258235919234,0.49122807017543857,0.49122807017543857,0.005647022235303001,0.019536337462512043,0.013588507097529123,0.5062200692139079,0.5140680028190953,0.5199769221709617,0.5051421657592257,0.5062200692139079,0.5122537241710716,0.5140680028190953,0.5199769221709617
8479356,F,249,11,865,31,910,43,279,310,218,250,110,123,108,127,61,60,1031.42,57675.0,0.48732394366197185,0.4658119658119658,0.47368421052631576,0.4721030042918455,0.4595744680851064,0.5041322314049587,-0.01217119986195081,-0.03280554287936832,-0.024981006547226736,0.4883638254972828,0.47536188529667395,0.4674508818012241,0.48732394366197185,0.4883638254972828,0.47368421052631576,0.47536188529667395,0.4674508818012241
8479359,F,385,14,1966,113,2102,92,546,733,421,525,245,302,176,223,125,208,2701.23,134844.0,0.4832841691248771,0.4450317124735729,0.42689601250977327,0.44789762340036565,0.44110275689223055,0.37537537537537535,-0.016210974399045563,-0.05358579621776122,-0.07176920456376923,0.4843154306405536,0.4284079748125876,0.4465975150781251,0.4832841691248771,0.4843154306405536,0.42689601250977327,0.4284079748125876,0.4465975150781251
8479361,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820.02,298438.0,,,,,,,,,,,,,,,,,
8479365,F,774,48,3463,180,3417,125,1116,1081,904,809,536,445,368,364,212,272,4044.02,216944.0,0.5033430232558139,0.527729130180969,0.5079654073736914,0.54638124362895,0.5027322404371585,0.4380165289256198,0.0038478797318912683,0.029111621489634865,0.009300190300148947,0.50441708758945,0.5097644978420409,0.5295858959425427,0.5033430232558139,0.50441708758945,0.5079654073736914,0.5097644978420409,0.5295858959425427
8479366,F,83,6,561,33,605,45,217,243,164,193,87,101,77,92,53,50,709.5,37898.0,0.4811320754716981,0.45938375350140054,0.4717391304347826,0.4627659574468085,0.4556213017751479,0.5145631067961165,-0.01836306805222454,-0.039233755189933606,-0.026926086638759894,0.48215874471743403,0.4734099162024606,0.46100005242473663,0.4811320754716981,0.48215874471743403,0.4717391304347826,0.4734099162024606,0.46100005242473663
8479367,F,81,0,413,23,418,29,126,139,99,102,60,52,39,50,27,37,500.38,27365.0,0.4969915764139591,0.4925373134328358,0.47547169811320755,0.5357142857142857,0.43820224719101125,0.421875,-0.002503567109963578,-0.006080195258498344,-0.023193518960334947,0.4980520876392682,0.47715570373175575,0.494270260066966,0.4969915764139591,0.4980520876392682,0.47547169811320755,0.47715570373175575,0.494270260066966
8479368,F,372,18,1540,79,1810,106,448,644,370,484,236,297,134,187,78,160,1899.1,105241.0,0.4597014925373134,0.4332552693208431,0.41025641025641024,0.4427767354596623,0.4174454828660436,0.3277310924369748,-0.03979365098660925,-0.06536223937049107,-0.08840880681713226,0.4606824318857122,0.41170943911734725,0.43477963760769595,0.4597014925373134,0.4606824318857122,0.41025641025641024,0.41170943911734725,0.43477963760769595
8479369,D,752,11,4970,225,5401,249,1466,1830,1129,1370,616,750,513,620,337,460,6296.2,328666.0,0.47922090444508725,0.45178071228491395,0.44478155339805825,0.45095168374816985,0.4527802294792586,0.4228356336260979,-0.02027423907883541,-0.04683679640642019,-0.05388366367548425,0.4802434955164166,0.44635686195568897,0.4533702606163133,0.47922090444508725,0.4802434955164166,0.44478155339805825,0.44635686195568897,0.4533702606163133
8479370,F,566,24,2564,142,2774,128,861,931,671,727,384,398,287,329,190,204,3356.67,173601.0,0.48032971150243536,0.4799713876967096,0.48046875,0.49104859335038364,0.4659090909090909,0.48223350253807107,-0.019165432021487294,-0.018646120994624538,-0.0181964670735425,0.48135466861453247,0.48217045396628777,0.48166012229224847,0.48032971150243536,0.48135466861453247,0.48046875,0.48217045396628777,0.48166012229224847
8479371,D,811,17,5126,205,4929,225,1645,1586,1261,1176,715,657,546,519,384,410,5692.87,302500.0,0.5097961213326703,0.5174394747640542,0.5091303002166512,0.5211370262390671,0.5126760563380282,0.4836272040302267,0.010300977808747613,0.01882196607272002,0.010465083143108678,0.5108839556842972,0.5109335164533699,0.5192600373320122,0.5097961213326703,0.5108839556842972,0.5091303002166512,0.5109335164533699,0.5192600373320122
8479372,D,472,7,2941,143,2831,136,952,915,714,665,404,385,310,280,238,250,3149.95,173177.0,0.5095287595287595,0.5177664974619289,0.5099089448312801,0.5120405576679341,0.5254237288135594,0.48770491803278687,0.010033616004836876,0.019148988770594788,0.011243727757737632,0.5106160233673079,0.5117149188386739,0.5195882106287718,0.5095287595287595,0.5106160233673079,0.5099089448312801,0.5117149188386739,0.5195882106287718
8479373,F,137,8,760,20,710,29,258,254,199,194,108,102,91,92,59,60,848.23,44548.0,0.5170068027210885,0.5063613231552163,0.50390625,0.5142857142857142,0.4972677595628415,0.4957983193277311,0.017511659197165796,0.00774381446388217,0.005241032926457501,0.5181100236686206,0.5056909639158628,0.5081429082791933,0.5170068027210885,0.5181100236686206,0.50390625,0.5056909639158628,0.5081429082791933
8479376,D,67,0,559,22,556,23,187,206,148,171,85,81,63,90,39,35,695.77,35900.0,0.5013452914798207,0.46394984326018807,0.4758269720101781,0.5120481927710844,0.4117647058823529,0.527027027027027,0.001850147955897996,-0.03466766543114608,-0.022838245063364404,0.5024150929303937,0.4775122359228393,0.4655822075447929,0.5013452914798207,0.5024150929303937,0.4758269720101781,0.4775122359228393,0.4655822075447929
8479378,D,554,10,2717,146,2698,101,847,935,633,687,377,396,256,291,214,248,3188.83,171081.0,0.5017543859649123,0.47954545454545455,0.47530864197530864,0.48771021992238034,0.4680073126142596,0.46320346320346323,0.0022592424409896283,-0.01907205414587959,-0.023356575098233856,0.5028250603664853,0.4769920700885007,0.4812326905348966,0.5017543859649123,0.5028250603664853,0.47530864197530864,0.4769920700885007,0.4812326905348966
8479379,F,206,6,905,42,1001,67,252,338,199,258,118,166,81,92,53,80,1007.37,58075.0,0.47481636935991606,0.43544857768052514,0.4271186440677966,0.4154929577464789,0.4682080924855491,0.39849624060150374,-0.0246787741640066,-0.063168931010809,-0.0715465730057459,0.4758295617630953,0.4286313948776789,0.43698066291843096,0.47481636935991606,0.4758295617630953,0.4271186440677966,0.4286313948776789,0.43698066291843096
8479383,F,332,14,1608,61,1696,100,497,548,396,435,215,257,181,178,101,113,1987.28,104836.0,0.48668280871670705,0.47653429602888087,0.4755980861244019,0.4555084745762712,0.5041782729805014,0.4719626168224299,-0.012812334807215608,-0.022083212662453278,-0.02306713094914059,0.4877213224587974,0.47728253937868076,0.4782109375377144,0.48668280871670705,0.4877213224587974,0.4755980861244019,0.47728253937868076,0.4782109375377144
8479385,F,1434,94,4544,197,4727,178,1653,1614,1232,1287,576,668,656,619,421,327,6103.37,314805.0,0.49013051450760436,0.4890829694323144,0.5059687786960514,0.4630225080385852,0.5145098039215686,0.5628342245989305,-0.009364629016318293,-0.009534539259019759,0.007303561622508892,0.4911763851765851,0.5077607975891113,0.4908037622790145,0.49013051450760436,0.4911763851765851,0.5059687786960514,0.5077607975891113,0.4908037622790145
8479388,D,224,3,1276,64,1433,84,448,544,341,426,190,228,151,198,107,118,1586.38,85559.0,0.4710225175341454,0.4445893089960887,0.45161290322580644,0.45454545454545453,0.4326647564469914,0.47555555555555556,-0.028472625989777234,-0.05402819969524547,-0.04705231384773606,0.47202761438271307,0.45321240677030566,0.4461535550452362,0.4710225175341454,0.47202761438271307,0.45161290322580644,0.45321240677030566,0.4461535550452362
8479390,F,702,34,3610,164,3912,170,1153,1285,917,978,539,560,378,418,236,307,4758.27,244287.0,0.4799255517149694,0.48390501319261214,0.47292863002461033,0.49044585987261147,0.4748743718592965,0.43462246777163904,-0.019569591808953235,-0.014712495498722,-0.02573658704893217,0.48094964640602805,0.4746036287117964,0.4856075878828548,0.4799255517149694,0.48094964640602805,0.47292863002461033,0.4746036287117964,0.4856075878828548
8479393,F,797,29,2731,119,2866,166,809,1056,624,789,371,448,253,341,185,267,3185.0,168215.0,0.4879399678399142,0.4416135881104034,0.4337801608579088,0.452991452991453,0.42592592592592593,0.4092920353982301,-0.011555175684008434,-0.057003920580930734,-0.06488505621563367,0.48898116418554444,0.43531650514716563,0.44316736436294396,0.4879399678399142,0.48898116418554444,0.4337801608579088,0.43531650514716563,0.44316736436294396
8479394,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8027.8,406831.0,,,,,,,,,,,,,,,,,
8479395,D,108,3,702,22,715,25,204,236,138,172,83,103,55,69,66,64,840.87,45759.0,0.4954128440366973,0.44516129032258067,0.4636363636363636,0.44623655913978494,0.4435483870967742,0.5076923076923077,-0.004082299487225383,-0.05345621836875347,-0.035028853437178875,0.49646998646565793,0.46527845136613843,0.44672754883471827,0.4954128440366973,0.49646998646565793,0.4636363636363636,0.46527845136613843,0.44672754883471827
8479398,D,890,16,5579,294,5451,193,2078,1721,1479,1334,822,801,657,533,599,387,6359.6,325031.0,0.5058023572076156,0.5257731958762887,0.5469860489602527,0.5064695009242144,0.5521008403361345,0.6075050709939148,0.006307213683692914,0.027155687184954536,0.048320831886710214,0.5068816694194582,0.5489233410921963,0.5276230798652992,0.5058023572076156,0.5068816694194582,0.5469860489602527,0.5489233410921963,0.5276230798652992
8479400,F,1008,45,4795,186,4402,177,1717,1549,1288,1142,723,647,565,495,429,407,5871.03,295915.0,0.5213656627161031,0.5300411522633744,0.5257195345988978,0.5277372262773723,0.5330188679245284,0.5131578947368421,0.021870519192180415,0.031423643572040305,0.027054317525355254,0.5224781848674657,0.5275815058866911,0.5319060526591707,0.5213656627161031,0.5224781848674657,0.5257195345988978,0.5275815058866911,0.5319060526591707
8479402,D,591,13,3300,125,3706,190,1018,1173,741,917,430,505,311,412,277,256,3827.53,205500.0,0.47102483585498145,0.4469240048250905,0.464628023733455,0.45989304812834225,0.43015214384508993,0.5196998123827392,-0.028470307668941208,-0.05169350386624366,-0.03403719334008748,0.4720299376505248,0.4662736236831618,0.4484964652839248,0.47102483585498145,0.4720299376505248,0.464628023733455,0.4662736236831618,0.4484964652839248
8479404,F,79,4,411,19,467,25,114,144,91,98,46,53,45,45,23,46,554.7,29450.0,0.46810933940774485,0.48148148148148145,0.4418604651162791,0.46464646464646464,0.5,0.3333333333333333,-0.03138580411617781,-0.01713602720985269,-0.05680475195726342,0.46910821993746327,0.44342542788656153,0.4831755292012653,0.46810933940774485,0.46910821993746327,0.4418604651162791,0.44342542788656153,0.4831755292012653
8479406,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10898.13,551036.0,,,,,,,,,,,,,,,,,
8479407,F,1311,83,5377,220,5032,215,1967,1563,1500,1211,845,677,655,534,467,352,6626.63,329738.0,0.5165721971370929,0.5533013648100332,0.5572237960339943,0.5551905387647832,0.5508830950378469,0.5702075702075702,0.017077053613170246,0.05468385611869908,0.0585585789604518,0.5176744906964714,0.5591973477869876,0.5552481040958842,0.5165721971370929,0.5176744906964714,0.5572237960339943,0.5591973477869876,0.5552481040958842
8479410,D,1042,23,5344,239,5164,220,1953,1682,1477,1292,841,703,636,589,476,390,7213.25,354188.0,0.5085649029311001,0.5334055615745756,0.5372764786795048,0.5446891191709845,0.5191836734693878,0.5496535796766744,0.009069759407177469,0.034788052883241494,0.03861126160596229,0.5096501100330962,0.5391793818647006,0.5352822993309791,0.5085649029311001,0.5096501100330962,0.5372764786795048,0.5391793818647006,0.5352822993309791
8479414,F,399,24,2023,103,2154,114,603,711,480,526,295,279,185,247,123,185,2743.23,142158.0,0.48431888915489585,0.47713717693836977,0.4589041095890411,0.5139372822299652,0.42824074074074076,0.39935064935064934,-0.01517625436902681,-0.021480331752964377,-0.0397611074845014,0.4853523586198797,0.4605294368209026,0.4788159396274964,0.48431888915489585,0.4853523586198797,0.4589041095890411,0.4605294368209026,0.4788159396274964
8479415,F,385,17,2205,105,2376,106,663,787,516,597,310,292,206,305,147,190,2700.67,141802.0,0.481335952848723,0.4636118598382749,0.4572413793103448,0.5149501661129569,0.40313111545988256,0.4362017804154303,-0.018159190675199666,-0.035005648853059235,-0.04142383776319769,0.48236305714055866,0.4588608175541917,0.46524303495970887,0.481335952848723,0.48236305714055866,0.4572413793103448,0.4588608175541917,0.46524303495970887
8479420,F,1603,118,4901,194,4871,216,1736,1726,1288,1365,700,746,588,619,448,361,6460.27,323422.0,0.5015349979533361,0.48548812664907653,0.5014442518775274,0.48409405255878285,0.4871582435791218,0.553770086526576,0.002039854429413457,-0.013129382042257609,0.0027790348039848922,0.5026052042112624,0.5032202459922168,0.48719627137647376,0.5015349979533361,0.5026052042112624,0.5014442518775274,0.5032202459922168,0.48719627137647376
8479421,D,137,2,1105,63,944,44,360,283,269,217,161,140,108,77,91,66,1163.18,65181.0,0.5392874572962421,0.5534979423868313,0.5598755832037325,0.5348837209302325,0.5837837837837838,0.5796178343949044,0.0397923137723194,0.05488043369549711,0.06121036613019004,0.540438222076317,0.5618585269447469,0.5554453733125656,0.5392874572962421,0.540438222076317,0.5598755832037325,0.5618585269447469,0.5554453733125656
8479423,F,122,8,552,19,575,18,191,175,146,138,79,85,67,53,45,37,613.78,32932.0,0.4897959183673469,0.5140845070422535,0.5218579234972678,0.4817073170731707,0.5583333333333333,0.5487804878048781,-0.00969922515657573,0.015466998350919359,0.023192706423725284,0.49084107505448266,0.5237062178936338,0.5158932654689566,0.4897959183673469,0.49084107505448266,0.5218579234972678,0.5237062178936338,0.5158932654689566
8479425,D,1030,14,5338,226,5775,245,1870,1930,1397,1514,830,948,567,566,473,416,7523.33,376019.0,0.4803383424817781,0.47990381312263825,0.4921052631578947,0.4668166479190101,0.500441306266549,0.532058492688414,-0.019156801042144567,-0.0187136955686959,-0.006559953915647787,0.4813633180111903,0.493848180835989,0.481592309963336,0.4803383424817781,0.4813633180111903,0.4921052631578947,0.493848180835989,0.481592309963336
8479439,D,237,5,1004,31,1035,45,336,345,259,267,138,143,121,124,77,78,1180.8,61954.0,0.4923982344286415,0.4923954372623574,0.4933920704845815,0.49110320284697506,0.49387755102040815,0.4967741935483871,-0.007096909095281156,-0.006222071428976739,-0.005273146588960997,0.49344894409801227,0.4951395457226247,0.49412788471840424,0.4923982344286415,0.49344894409801227,0.4933920704845815,0.4951395457226247,0.49412788471840424
8479442,D,644,11,3615,178,3809,187,1200,1279,945,975,549,571,396,404,255,304,4440.65,233055.0,0.48693426724137934,0.4921875,0.48406615570794675,0.4901785714285714,0.495,0.4561717352415027,-0.01256087628254332,-0.006430008691334144,-0.014599061365595745,0.4879733175611518,0.48578060081413504,0.49391921584816845,0.48693426724137934,0.4879733175611518,0.48406615570794675,0.48578060081413504,0.49391921584816845
8479458,D,266,4,2000,74,2261,100,606,786,481,609,267,319,214,290,125,177,2540.65,130864.0,0.4693733865289838,0.44128440366972477,0.4353448275862069,0.45563139931740615,0.4246031746031746,0.4139072847682119,-0.030121756994938853,-0.057333105021609376,-0.0633203894873356,0.4703749643602763,0.436886713546129,0.44283702171748995,0.4693733865289838,0.4703749643602763,0.4353448275862069,0.436886713546129,0.44283702171748995
8479496,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6114.12,310973.0,,,,,,,,,,,,,,,,,
8479511,F,102,4,642,40,666,35,202,224,153,174,79,79,74,95,49,50,784.7,42122.0,0.4908256880733945,0.46788990825688076,0.47417840375586856,0.5,0.4378698224852071,0.494949494949495,-0.008669455450528163,-0.030727600434453384,-0.02448681331767394,0.49187304214653144,0.4758578288389762,0.4695361352929727,0.4908256880733945,0.49187304214653144,0.47417840375586856,0.4758578288389762,0.4695361352929727
8479514,F,146,16,1222,61,1480,78,404,621,317,496,170,307,147,189,87,125,1712.03,87567.0,0.45225758697261287,0.3899138991389914,0.39414634146341465,0.35639412997903563,0.4375,0.41037735849056606,-0.04723755655130979,-0.10870360955234276,-0.10451887561012785,0.45322264205699964,0.3955423123617636,0.3912857748541612,0.45225758697261287,0.45322264205699964,0.39414634146341465,0.3955423123617636,0.3912857748541612
8479520,F,690,27,3160,200,3252,158,971,1035,755,748,441,441,314,307,216,287,3873.12,200522.0,0.4928259513412352,0.5023286759813705,0.48404785643070786,0.5,0.5056360708534622,0.4294234592445328,-0.006669192182687467,0.003711167290036399,-0.014617360642834643,0.4938775736992884,0.48576223672528734,0.5040960726120984,0.4928259513412352,0.4938775736992884,0.48404785643070786,0.48576223672528734,0.5040960726120984
8479523,D,110,4,673,30,665,37,265,204,202,162,103,93,99,69,63,42,710.1,39319.0,0.5029895366218237,0.554945054945055,0.5650319829424307,0.5255102040816326,0.5892857142857143,0.6,0.003494393097901005,0.05632754625372083,0.06636676586888823,0.5040628466639162,0.5670331894026898,0.5568975774014584,0.5029895366218237,0.5040628466639162,0.5650319829424307,0.5670331894026898,0.5568975774014584
