season,team,points,NFI_composite,P1_NF_F,P2_DefF,P3_OffF,P4_DefD,P5_OffD,P6_SvPct,P7_SvPct
20222023,DAL,108,18.259484046801735,10.884146341463413,23.353658536585364,8.826219512195122,72.25609756097562,5.213414634146341,0.9469914040114613,0.8731884057971014
20222023,DET,80,-13.547055049906856,7.378048780487805,19.46646341463415,5.670731707317073,55.426829268292686,4.161585365853659,0.9077380952380952,0.8859504132231405
20222023,EDM,109,14.798376625779687,12.439024390243901,21.79878048780488,8.628048780487806,63.993902439024396,4.496951219512195,0.926829268292683,0.8491295938104448
20222023,FLA,92,23.582198381881703,12.865853658536585,25.289634146341463,8.551829268292682,75.0,6.265243902439024,0.9329529243937232,0.891846921797005
20222023,LAK,104,9.297635500012113,9.390243902439025,20.533536585365855,8.048780487804878,58.170731707317074,4.603658536585366,0.9385714285714286,0.8687258687258688
20222023,MIN,103,4.3919360188636904,8.643292682926829,20.533536585365855,6.722560975609756,60.7469512195122,4.817073170731708,0.9536423841059603,0.8612716763005781
20222023,MTL,68,-23.964655750552247,7.576219512195123,22.103658536585368,5.518292682926829,59.22256097560976,4.253048780487805,0.9244031830238727,0.8491379310344828
20222023,NJD,112,17.7359953008822,11.875,21.34146341463415,8.262195121951219,66.85975609756098,4.939024390243903,0.9399727148703956,0.848
20222023,NSH,92,1.057607453663639,8.209876543209877,22.237654320987655,7.052469135802469,61.54320987654321,4.984567901234568,0.9441860465116279,0.8846815834767642
20222023,NYI,93,7.4167971423455645,10.350609756097562,23.10975609756098,7.423780487804878,66.02134146341463,4.634146341463415,0.9261501210653753,0.8996655518394648
20222023,NYR,107,4.3846778650680704,9.75609756097561,21.402439024390244,6.432926829268292,60.76219512195122,3.978658536585366,0.9438700147710487,0.8810289389067524
20222023,OTT,86,0.4212913053117665,8.71951219512195,19.20731707317073,7.149390243902439,55.762195121951216,4.054878048780488,0.9242636746143058,0.8683729433272395
20222023,PHI,75,-6.049954750880792,8.429878048780488,20.73170731707317,6.3567073170731705,57.728658536585364,4.329268292682927,0.9198473282442748,0.8832752613240418
20222023,PIT,91,6.582853460126159,10.228658536585366,21.722560975609756,7.6676829268292686,59.512195121951216,5.213414634146341,0.9420989143546441,0.848993288590604
20222023,SEA,100,1.4194840998966374,9.26829268292683,22.164634146341463,8.50609756097561,63.963414634146346,5.426829268292684,0.9282511210762332,0.8484288354898336
20222023,SJS,60,-13.337598459537498,9.67987804878049,22.073170731707314,7.25609756097561,60.07621951219512,4.283536585365854,0.8973471741637832,0.8554216867469879
20222023,STL,81,-11.507039630899394,7.149390243902439,22.271341463414636,8.094512195121952,58.03353658536586,4.3445121951219505,0.9327146171693735,0.8580968280467446
20222023,TBL,98,12.730357666913136,10.274390243902438,21.615853658536587,7.789634146341463,61.09756097560976,5.807926829268293,0.9340937896070975,0.8736059479553904
20222023,TOR,111,25.09317995419263,11.615853658536587,21.570121951219512,9.10060975609756,62.85060975609757,4.847560975609756,0.9283707865168539,0.895910780669145
20222023,VAN,83,-12.172696140954017,8.399390243902438,20.746951219512194,6.798780487804878,55.96036585365853,4.100609756097561,0.9183673469387755,0.854419410745234
20222023,VGK,111,24.089760993033348,11.814024390243903,23.628048780487806,9.192073170731707,77.14939024390245,5.7926829268292686,0.9401947148817803,0.8740740740740741
20222023,WPG,95,9.401727714764824,9.588414634146343,21.676829268292682,7.6067073170731705,59.66463414634146,4.679878048780488,0.9445145018915511,0.8801431127012522
20222023,WSH,80,-4.914901768741117,9.161585365853657,21.38719512195122,6.295731707317073,60.30487804878049,3.99390243902439,0.9434889434889435,0.8539898132427843
20232024,ANA,59,-17.14083850758323,7.271341463414634,19.832317073170735,4.451219512195122,57.91158536585366,3.7804878048780486,0.9340974212034384,0.8673300165837479
20232024,ARI,77,-4.221956131356554,7.942073170731707,18.338414634146343,5.76219512195122,61.1280487804878,3.810975609756098,0.923202614379085,0.8764805414551607
20232024,BOS,109,12.954763621697584,10.396341463414634,20.6859756097561,6.158536585365854,68.59756097560975,4.390243902439024,0.941358024691358,0.8915441176470589
20232024,BUF,84,-0.6813674721153418,7.85060975609756,18.948170731707318,6.341463414634147,59.57317073170732,4.7560975609756095,0.9241274658573596,0.8801369863013698
20232024,CAR,111,12.715727022401925,10.396341463414634,17.789634146341463,6.966463414634146,66.11280487804878,5.045731707317073,0.9095940959409594,0.8676470588235294
20232024,CBJ,66,-16.63173428605929,7.5,21.204268292682926,5.670731707317073,66.41768292682927,4.253048780487805,0.9122340425531915,0.8779342723004695
20232024,CGY,81,-4.989248535403316,7.820121951219512,18.734756097560975,6.2195121951219505,61.21951219512195,5.121951219512195,0.8934306569343066,0.8952205882352942
20232024,CHI,52,-20.842081773372055,6.844512195121951,21.11280487804878,5.213414634146341,63.62804878048781,3.475609756097561,0.929676511954993,0.8694362017804154
20232024,COL,107,13.020496756646061,10.533536585365853,20.03048780487805,7.286585365853659,69.78658536585365,6.38719512195122,0.9281045751633987,0.8468468468468469
20232024,DAL,113,18.220990085221587,10.746951219512194,20.83841463414634,8.628048780487806,75.04573170731707,5.945121951219512,0.9359999999999999,0.8436873747494991
20232024,DET,91,-21.229317644408617,6.722560975609756,20.48780487804878,5.045731707317073,62.149390243902445,4.8323170731707314,0.9321608040201005,0.843065693430657
20232024,EDM,104,22.916611183594373,13.871951219512194,21.615853658536587,7.911585365853659,76.11280487804878,5.518292682926829,0.9180602006688963,0.8531187122736419
20232024,FLA,110,24.003836838095825,10.853658536585368,21.097560975609756,7.454268292682927,76.82926829268293,5.731707317073171,0.9439728353140917,0.8846153846153846
20232024,LAK,99,4.289281031698138,8.932926829268293,17.667682926829265,5.304878048780488,59.61890243902439,5.060975609756097,0.9337748344370861,0.8625498007968128
20232024,MIN,87,-6.673230958383163,7.560975609756097,17.46951219512195,5.426829268292684,57.545731707317074,3.826219512195122,0.9316239316239316,0.8581081081081081
20232024,MTL,76,-9.594482084337145,8.170731707317072,21.509146341463413,5.442073170731707,61.99695121951219,4.1310975609756095,0.9357231149567367,0.8787375415282392
20232024,NJD,81,-5.634451916477433,8.932926829268293,17.972560975609756,5.259146341463414,61.1280487804878,4.146341463414634,0.9339774557165862,0.8333333333333334
20232024,NSH,99,14.275517736983026,10.0,18.338414634146343,6.097560975609756,63.536585365853654,5.533536585365853,0.932475884244373,0.8725099601593626
20232024,NYI,94,2.713018287114183,9.695121951219512,20.472560975609756,5.4573170731707314,67.60670731707317,4.4817073170731705,0.9236311239193083,0.8931698774080561
20232024,NYR,114,-2.611259012304126,9.634146341463415,22.515243902439025,6.6310975609756095,73.15548780487805,5.533536585365853,0.9233038348082596,0.8594890510948905
20232024,OTT,78,-13.559056428744462,7.85060975609756,18.53658536585366,5.640243902439025,59.52743902439024,4.6189024390243905,0.9106881405563689,0.848030018761726
20232024,PHI,87,-10.60184021497218,8.673780487804878,16.631097560975608,5.640243902439025,56.6920731707317,4.176829268292683,0.8974358974358975,0.841897233201581
20232024,PIT,88,1.270224281780059,9.496951219512196,20.01524390243902,6.3567073170731705,63.506097560975604,4.557926829268292,0.9376693766937669,0.8504347826086956
20232024,SEA,81,2.410590033784655,7.957317073170732,17.77439024390244,5.853658536585366,62.545731707317074,4.649390243902439,0.9333333333333333,0.869653767820774
20232024,SJS,47,-25.891575277816465,7.088414634146341,22.347560975609756,5.213414634146341,67.1189024390244,3.4451219512195124,0.9263959390862944,0.8613569321533923
20232024,STL,92,-14.525041456072547,7.073170731707317,20.48780487804878,5.304878048780488,61.14329268292683,4.557926829268292,0.9225251076040172,0.8794435857805255
20232024,TBL,98,-4.828530947527317,8.704268292682928,18.307926829268293,6.189024390243903,62.68292682926829,5.0304878048780495,0.9111111111111111,0.8469184890656063
20232024,TOR,102,7.9666980493649815,10.396341463414634,19.710365853658537,6.371951219512195,66.03658536585365,4.253048780487805,0.9300911854103343,0.8693284936479129
20232024,VAN,109,15.530807124904799,10.365853658536585,19.34451219512195,6.4176829268292686,65.09146341463415,5.426829268292684,0.9385171790235082,0.8715083798882681
20232024,VGK,98,5.526110826102534,8.826219512195122,19.3140243902439,6.295731707317073,68.17073170731707,5.060975609756097,0.9315068493150684,0.872
20232024,WPG,110,13.00103855133182,9.557926829268293,19.771341463414636,6.097560975609756,63.12499999999999,4.6189024390243905,0.949685534591195,0.8875219683655536
20232024,WSH,91,-14.958480394419945,8.582317073170731,20.746951219512194,5.76219512195122,64.86280487804878,3.36890243902439,0.9198369565217391,0.8571428571428572
20242025,ANA,80,-15.46716231590192,7.5,22.652439024390244,5.411585365853659,65.85365853658537,4.8323170731707314,0.929559748427673,0.8790697674418605
20242025,BOS,76,-8.755371159783202,7.393292682926829,18.216463414634145,4.878048780487805,59.801829268292686,3.871951219512195,0.9259796806966618,0.8787878787878788
20242025,BUF,79,-13.465453398018827,7.347560975609755,19.039634146341463,5.929878048780488,60.4420731707317,4.908536585365853,0.9243323442136498,0.8379446640316206
20242025,CAR,99,12.34295108411253,10.960365853658537,20.091463414634145,7.210365853658537,69.17682926829268,5.594512195121951,0.9100917431192661,0.8730769230769231
20242025,CBJ,89,-5.506890329214382,8.429878048780488,20.289634146341463,5.579268292682927,63.856707317073166,4.192073170731708,0.9230769230769231,0.8855633802816901
20242025,CGY,96,0.4435369417649717,7.393292682926829,17.225609756097562,5.838414634146341,62.45426829268293,4.740853658536585,0.9169435215946844,0.8857715430861723
20242025,CHI,61,-27.41683074408808,6.646341463414634,20.777439024390244,4.817073170731708,61.96646341463414,3.856707317073171,0.9211618257261411,0.8536155202821869
20242025,COL,102,14.195014028657852,8.795731707317074,18.125,7.454268292682927,63.78048780487805,6.128048780487805,0.9468085106382979,0.8410462776659959
20242025,DAL,106,5.350013119074865,10.38109756097561,23.170731707317074,7.057926829268292,76.0670731707317,5.426829268292684,0.9375951293759512,0.8613861386138614
20242025,DET,86,-4.0240044754735464,7.195121951219512,19.420731707317074,5.38109756097561,60.823170731707314,4.161585365853659,0.9429429429429429,0.8855534709193246
20242025,EDM,101,9.400326346113427,12.210365853658535,21.60060975609756,7.1189024390243905,74.40548780487805,6.280487804878049,0.8994974874371859,0.857451403887689
20242025,FLA,98,24.513746262734102,10.914634146341463,21.21951219512195,7.240853658536586,74.22256097560975,6.539634146341464,0.9585492227979274,0.8628691983122363
20242025,LAK,105,12.17960487024834,9.176829268292684,17.225609756097562,5.746951219512195,62.5609756097561,5.182926829268292,0.9228070175438596,0.8891509433962264
20242025,MIN,97,-2.9191621681620634,7.8048780487804885,20.16768292682927,5.716463414634147,66.46341463414633,4.649390243902439,0.9352617079889807,0.8810572687224669
20242025,MTL,91,-4.840304850087149,7.911585365853659,20.945121951219512,6.753048780487805,65.59451219512195,5.076219512195122,0.9227340267459139,0.8741007194244604
20242025,NJD,91,2.7100189525623533,8.612804878048781,18.826219512195124,5.807926829268293,64.52743902439025,4.6189024390243905,0.9221183800623053,0.8877118644067796
20242025,NSH,68,-4.744032281142003,8.292682926829269,17.865853658536587,5.411585365853659,60.411585365853654,4.695121951219512,0.9011925042589438,0.8843813387423936
20242025,NYI,82,4.1995004877565805,8.582317073170731,19.039634146341463,5.884146341463414,61.768292682926834,4.527439024390244,0.9282218597063622,0.8925476603119584
20242025,NYR,85,-11.675150837483827,8.15548780487805,20.121951219512198,5.640243902439025,62.042682926829265,4.420731707317073,0.9094955489614244,0.8763250883392226
20242025,OTT,97,-6.353084836666842,7.972560975609756,18.003048780487806,5.701219512195122,62.98780487804878,4.222560975609756,0.9237012987012987,0.8539325842696629
20242025,PHI,76,-14.251461144094904,8.658536585365853,17.164634146341463,5.716463414634147,57.4390243902439,4.054878048780488,0.8961661341853036,0.8348017621145374
20242025,PIT,80,-11.866909302164993,8.978658536585368,19.46646341463415,5.274390243902439,62.98780487804878,3.8871951219512195,0.9148311306901615,0.8540145985401459
20242025,SEA,76,-11.35864051631043,7.012195121951219,19.45121951219512,5.518292682926829,62.33231707317073,4.679878048780488,0.9415121255349501,0.8468809073724007
20242025,SJS,52,-23.566434800983284,6.73780487804878,20.548780487804876,5.091463414634146,63.643292682926834,4.085365853658536,0.9177126917712691,0.8607142857142858
20242025,STL,96,7.027158549549524,7.789634146341463,17.4390243902439,6.448170731707317,63.18597560975609,4.878048780487805,0.9339130434782609,0.8736383442265795
20242025,TBL,102,9.34450535226657,9.13109756097561,19.64939024390244,6.128048780487805,63.048780487804876,5.274390243902439,0.9234042553191489,0.9041666666666667
20242025,TOR,108,6.320060551918337,9.557926829268293,20.304878048780488,5.945121951219512,69.55792682926828,4.847560975609756,0.938610662358643,0.873661670235546
20242025,UTA,89,3.9824561555028293,8.551829268292682,16.66158536585366,5.899390243902439,58.85670731707317,5.579268292682927,0.9271844660194175,0.8452655889145496
20242025,VAN,90,-4.092367434763745,6.935975609756097,17.25609756097561,5.137195121951219,58.46036585365854,5.045731707317073,0.9352640545144804,0.8628691983122363
20242025,VGK,110,16.885566645691988,9.64939024390244,19.283536585365855,7.835365853658536,69.57317073170732,5.533536585365853,0.9249146757679181,0.8782961460446248
20242025,WPG,116,13.226822502708897,10.045731707317072,21.17378048780488,6.234756097560975,68.59756097560975,5.045731707317073,0.9445277361319341,0.8928571428571429
20242025,WSH,111,6.775800147742905,9.817073170731707,20.67073170731707,6.9054878048780495,66.15853658536585,5.0,0.9338709677419355,0.8651252408477842
20252026,ANA,92,-3.7149779790572452,9.64939024390244,19.664634146341463,5.701219512195122,59.4359756097561,4.2682926829268295,0.9115281501340482,0.8746736292428199
20252026,BOS,100,-1.8807611777181874,8.094512195121952,19.954268292682926,5.411585365853659,59.57317073170732,4.420731707317073,0.9331619537275064,0.8945868945868946
20252026,BUF,109,-0.2838764963672573,9.009146341463413,19.527439024390244,5.503048780487805,57.80487804878049,4.420731707317073,0.9259259259259259,0.8856382978723404
20252026,CAR,113,16.039016646215185,10.411585365853659,16.875,6.798780487804878,55.86890243902439,5.213414634146341,0.9196428571428571,0.8653846153846154
20252026,CBJ,92,5.326783193033283,8.948170731707318,20.289634146341463,6.6310975609756095,61.99695121951219,4.329268292682927,0.9269406392694064,0.8990825688073394
20252026,CGY,77,-5.483842187531882,8.353658536585366,19.740853658536587,5.1067073170731705,60.80792682926829,4.984756097560976,0.9295454545454546,0.8708860759493671
20252026,CHI,72,-22.558136004391802,7.195121951219512,22.240853658536583,5.518292682926829,59.78658536585366,3.3384146341463414,0.9176954732510288,0.8872017353579176
20252026,COL,121,31.835372566208544,9.634146341463415,17.713414634146343,8.246951219512194,59.72560975609756,6.814024390243903,0.9565217391304348,0.8641618497109826
20252026,DAL,112,5.85762131009677,8.734756097560975,17.5,5.304878048780488,53.09451219512195,4.3445121951219505,0.9388297872340425,0.8805970149253731
20252026,DET,92,-13.285096069477362,8.414634146341465,20.426829268292682,5.182926829268292,58.96341463414634,4.771341463414634,0.9146341463414634,0.8676056338028169
20252026,EDM,93,-0.4219574043845535,9.451219512195122,19.3140243902439,5.945121951219512,56.951219512195124,4.435975609756097,0.9236276849642004,0.8676470588235294
20252026,FLA,84,-15.756965342817182,8.932926829268293,19.115853658536587,5.289634146341464,56.55487804878049,4.390243902439024,0.9031531531531531,0.8463414634146341
20252026,LAK,90,17.604901223347305,8.856707317073171,18.018292682926827,5.7926829268292686,59.10060975609756,4.86280487804878,0.9371859296482412,0.920265780730897
20252026,MIN,104,-1.0379963461746522,9.34451219512195,20.335365853658537,5.86890243902439,60.80792682926829,4.710365853658536,0.9292452830188679,0.8690095846645367
20252026,MTL,106,-4.969912551440287,7.85060975609756,19.253048780487802,6.25,56.14329268292683,4.146341463414634,0.9176470588235294,0.887218045112782
20252026,NJD,87,-1.9465424622199459,8.643292682926829,19.817073170731707,5.86890243902439,59.46646341463415,5.274390243902439,0.9086538461538461,0.8934426229508197
20252026,NSH,86,-1.1371069652046635,9.222560975609756,19.329268292682926,5.076219512195122,60.59451219512196,4.298780487804878,0.9364035087719298,0.867007672634271
20252026,NYI,91,-7.574300537881275,8.429878048780488,20.884146341463417,5.442073170731707,58.46036585365854,4.740853658536585,0.9206349206349207,0.8883720930232558
20252026,NYR,77,6.065365303580294,8.353658536585366,18.14024390243902,5.518292682926829,59.84756097560975,4.7560975609756095,0.9353348729792148,0.8881987577639752
20252026,OTT,99,1.402619234619185,9.48170731707317,16.341463414634145,5.945121951219512,52.71341463414634,4.588414634146342,0.9104477611940298,0.85
20252026,PHI,98,0.8644054670896404,8.490853658536585,17.36280487804878,5.655487804878049,53.551829268292686,4.222560975609756,0.9046454767726162,0.9019607843137255
20252026,PIT,98,2.5488437278692873,10.121951219512194,20.381097560975608,6.692073170731708,58.6890243902439,4.3445121951219505,0.9183222958057395,0.875968992248062
20252026,SEA,79,-10.984760409553697,7.271341463414634,19.34451219512195,5.167682926829268,60.4420731707317,4.283536585365854,0.9354066985645932,0.8636363636363636
20252026,SJS,86,-12.073428328366209,8.277439024390244,19.51219512195122,5.259146341463414,57.5609756097561,3.8871951219512195,0.9111111111111111,0.8791773778920309
20252026,STL,86,-7.188397255432344,8.003048780487806,18.414634146341463,6.295731707317073,56.14329268292683,3.99390243902439,0.9150943396226415,0.8657142857142857
20252026,TBL,106,8.789045757829053,9.496951219512196,17.240853658536587,5.86890243902439,55.701219512195124,5.350609756097561,0.9287356321839081,0.8605442176870748
20252026,TOR,78,-14.711951931048187,8.216463414634147,21.097560975609756,5.365853658536586,62.271341463414636,4.207317073170732,0.9127789046653144,0.8793103448275862
20252026,UTA,92,1.0697733264514069,9.527439024390244,17.728658536585364,5.564024390243902,56.21951219512195,4.1310975609756095,0.9337016574585635,0.8471760797342193
20252026,VAN,58,-21.15278593464843,8.140243902439025,21.478658536585364,4.695121951219512,59.78658536585366,4.375,0.9198218262806236,0.8600917431192661
20252026,VGK,95,8.843832288568752,9.451219512195122,16.143292682926827,5.746951219512195,56.21951219512195,5.335365853658537,0.9186746987951807,0.86084142394822
20252026,WPG,82,-7.2788740989530645,8.216463414634147,19.3140243902439,5.396341463414634,56.9359756097561,4.146341463414634,0.931924882629108,0.8655913978494624
20252026,WSH,95,3.93454600319298,9.496951219512196,19.64939024390244,6.021341463414634,58.04878048780488,4.908536585365853,0.9310344827586207,0.8727272727272728
