player_id,player_name,es_toi_min,CNFI_SA,CNFI_SA_per60,CNFI_SA_lo95,CNFI_SA_hi95,MNFI_SA,MNFI_SA_per60,MNFI_SA_lo95,MNFI_SA_hi95,FNFI_SA,FNFI_SA_per60,FNFI_SA_lo95,FNFI_SA_hi95,TNFI_SA,TNFI_SA_per60,TNFI_SA_lo95,TNFI_SA_hi95,P4_weighted,TNFI_rank_raw,P4_weighted_rank,rank_delta,weighting_flag
8481598,Philip Broberg,3080.07,428,8.3375,7.6316,9.0977,322,6.2726,5.6537,6.9509,233,4.5389,4.0098,5.1316,983,19.1489,18.1756,20.1501,1.9033,150,159,-9,
8481600,Tobias Bjornfot,1588.55,243,9.1782,8.1641,10.2875,162,6.1188,5.2812,7.0681,102,3.8526,3.1896,4.6395,507,19.1495,17.7966,20.544,1.9403,151,191,-40,HIGH_DANGER_MIX
8484321,Nikolas Matinpalo,1008.22,147,8.7481,7.5234,10.138,98,5.8321,4.826,7.0242,77,4.5823,3.6931,5.6666,322,19.1625,17.4835,20.9321,1.8948,152,148,4,
8484806,Sam Dickinson,688.27,110,9.5893,8.0638,11.3489,65,5.6664,4.489,7.1184,45,3.9229,2.9543,5.1841,220,19.1786,17.16,21.3322,1.9739,153,218,-65,HIGH_DANGER_MIX
8477845,Trevor van Riemsdyk,5363.38,746,8.3455,7.8059,8.9173,540,6.041,5.5752,6.5419,429,4.7992,4.3817,5.2534,1715,19.1857,18.446,19.9435,1.8829,154,144,10,
8470613,Brent Burns,6833.0,939,8.2453,7.7677,8.7473,712,6.252,5.8306,6.7001,534,4.689,4.3212,5.0852,2185,19.1863,18.529,19.8557,1.8812,155,142,13,LOW_DANGER_MIX
8480807,Mattias Samuelsson,4481.2,607,8.1273,7.5452,8.7476,511,6.8419,6.3035,7.4206,315,4.2176,3.7904,4.6894,1433,19.1868,18.3779,20.016,1.9194,156,171,-15,HIGH_DANGER_MIX
8478882,Vladislav Gavrikov,6812.45,897,7.9002,7.4314,8.395,709,6.2444,5.8231,6.6934,573,5.0466,4.6654,5.4567,2179,19.1913,18.5343,19.8631,1.8629,157,127,30,LOW_DANGER_MIX
8481607,Albert Johansson,1590.3,229,8.6399,7.6574,9.7285,144,5.4329,4.6457,6.3406,136,5.1311,4.366,6.018,509,19.2039,17.8591,20.608,1.8731,158,134,24,LOW_DANGER_MIX
8475324,Nick Jensen,5757.03,783,8.1605,7.6437,8.7064,587,6.1177,5.6646,6.6028,473,4.9296,4.5206,5.3722,1843,19.2078,18.4922,19.938,1.8606,159,122,37,LOW_DANGER_MIX
8478017,Mark Friedman,938.62,131,8.374,7.1288,9.7886,96,6.1367,5.0671,7.3958,74,4.7304,3.7944,5.8684,301,19.2411,17.4892,21.065,1.8627,160,126,34,LOW_DANGER_MIX
8477369,Carson Soucy,4446.03,653,8.8123,8.2064,9.455,437,5.8974,5.393,6.4435,337,4.5479,4.1028,5.037,1427,19.2576,18.444,20.0901,1.9344,161,188,-27,HIGH_DANGER_MIX
8481593,Jayden Struble,2049.92,295,8.6345,7.7624,9.5858,206,6.0295,5.2927,6.8556,157,4.5953,3.9509,5.3343,658,19.2593,18.067,20.4902,1.8856,162,145,17,LOW_DANGER_MIX
8481708,Zac Jones,1479.78,222,9.0013,7.9629,10.1458,143,5.7981,4.9558,6.7641,110,4.4601,3.7221,5.3291,475,19.2596,17.8591,20.7101,1.9275,163,180,-17,HIGH_DANGER_MIX
8480727,Zach Whitecloud,4809.35,688,8.5833,8.0072,9.1948,521,6.4998,5.9919,7.0463,336,4.1918,3.7801,4.6454,1545,19.275,18.4933,20.0765,1.9331,164,186,-22,HIGH_DANGER_MIX
8476891,Matt Grzelcyk,5326.63,735,8.2792,7.7385,8.8499,577,6.4994,6.0151,7.0168,400,4.5057,4.0989,4.9486,1712,19.2842,18.5384,20.0429,1.897,165,153,12,LOW_DANGER_MIX
8477495,Seth Jones,6413.62,914,8.5506,8.0496,9.0762,691,6.4644,6.0227,6.9334,458,4.2846,3.9215,4.6781,2063,19.2996,18.6191,19.9905,1.9229,166,174,-8,
8474673,TJ Brodie,4812.8,688,8.5771,8.0005,9.1872,513,6.3954,5.8908,6.9372,348,4.3384,3.9194,4.798,1549,19.311,18.5271,20.1104,1.9248,167,178,-11,HIGH_DANGER_MIX
8478840,Will Borgen,4911.18,700,8.5519,7.9823,9.1557,484,5.913,5.4317,6.4324,397,4.8502,4.4123,5.3277,1581,19.3151,18.5404,20.108,1.8949,168,149,19,LOW_DANGER_MIX
8481030,Jack St. Ivany,618.17,82,7.959,6.4917,9.7029,65,6.309,5.0029,7.9112,52,5.0472,3.8845,6.5209,199,19.3152,17.1819,21.5908,1.8278,169,103,66,LOW_DANGER_MIX
8476429,Scott Mayfield,4889.37,666,8.1728,7.6136,8.7675,524,6.4303,5.9289,6.9697,386,4.7368,4.3032,5.2108,1576,19.3399,18.5639,20.1356,1.9125,170,164,6,
8476331,Dylan DeMelo,6523.6,930,8.5536,8.0566,9.0747,635,5.8403,5.4225,6.2859,541,4.9758,4.5885,5.3919,2106,19.3697,18.6942,20.0553,1.8858,171,146,25,LOW_DANGER_MIX
8477034,Jaycob Megna,2396.0,305,7.6377,6.8726,8.4744,289,7.2371,6.4908,8.0562,180,4.5075,3.9142,5.1824,774,19.3823,18.2766,20.522,1.904,172,160,12,LOW_DANGER_MIX
8475208,Brian Dumoulin,6187.98,876,8.4939,7.986,9.0284,615,5.9632,5.5307,6.4254,509,4.9354,4.54,5.3618,2000,19.3924,18.6999,20.098,1.8982,173,154,19,LOW_DANGER_MIX
8476312,Josh Manson,4222.47,633,8.9947,8.3687,9.6609,416,5.9112,5.3942,6.4734,317,4.5045,4.0509,5.0054,1366,19.4105,18.5758,20.2686,1.9416,174,193,-19,HIGH_DANGER_MIX
8471274,Alex Goligoski,2358.88,321,8.1649,7.3697,9.0302,231,5.8757,5.1945,6.6347,212,5.3924,4.7391,6.1252,764,19.4329,18.3169,20.5814,1.8651,175,130,45,LOW_DANGER_MIX
8476853,Morgan Rielly,6475.82,932,8.6352,8.1347,9.1606,694,6.4301,5.9918,6.896,473,4.3825,4.0171,4.778,2099,19.4477,18.7696,20.1372,1.9438,176,195,-19,HIGH_DANGER_MIX
8476906,Shayne Gostisbehere,5686.02,820,8.6528,8.1194,9.2151,617,6.5107,6.0414,7.0117,408,4.3053,3.9199,4.7254,1845,19.4688,18.746,20.2059,1.9478,177,200,-23,HIGH_DANGER_MIX
8477938,Haydn Fleury,2045.45,266,7.8027,6.9711,8.721,215,6.3067,5.5544,7.1506,183,5.368,4.6723,6.1584,664,19.4774,18.2846,20.7181,1.838,178,109,69,LOW_DANGER_MIX
8476525,Colin Miller,3368.02,484,8.6223,7.9358,9.3575,337,6.0035,5.4226,6.6392,274,4.8812,4.3555,5.4642,1095,19.507,18.5703,20.4678,1.9014,179,156,23,LOW_DANGER_MIX
8477969,Marcus Pettersson,6197.62,833,8.0644,7.568,8.587,659,6.3799,5.9336,6.8547,524,5.0729,4.6723,5.5038,2016,19.5172,18.8229,20.2221,1.8715,180,133,47,LOW_DANGER_MIX
8482111,Justin Barron,2739.63,430,9.4173,8.6278,10.262,273,5.9789,5.3385,6.685,189,4.1392,3.6048,4.745,892,19.5355,18.4954,20.5996,1.9988,181,231,-50,HIGH_DANGER_MIX
8478452,Caleb Jones,2373.72,354,8.948,8.1212,9.8406,250,6.3192,5.6155,7.098,169,4.2718,3.6913,4.9344,773,19.539,18.4233,20.6838,1.9612,182,211,-29,HIGH_DANGER_MIX
8475167,Victor Hedman,6407.95,873,8.1742,7.6833,8.6912,710,6.648,6.2007,7.1231,506,4.7379,4.3566,5.1493,2089,19.5601,18.8777,20.2546,1.924,183,175,8,
8483425,Lian Bichsel,864.4,137,9.5095,8.1436,11.0655,77,5.3447,4.3137,6.599,68,4.72,3.7534,5.9149,282,19.5743,17.7571,21.5018,1.9882,184,226,-42,HIGH_DANGER_MIX
8477435,Ryan Graves,4816.88,657,8.1837,7.6193,8.7825,568,7.0751,6.5467,7.6398,347,4.3223,3.9043,4.781,1572,19.5811,18.7948,20.3831,1.9438,185,195,-10,
8475825,Jani Hakanpää,3493.95,475,8.157,7.4989,8.8627,371,6.371,5.7838,7.01,295,5.0659,4.5397,5.6467,1141,19.5939,18.6725,20.5376,1.8828,186,143,43,LOW_DANGER_MIX
8474574,Tyler Myers,6147.8,874,8.5299,8.0192,9.0668,625,6.0997,5.6611,6.5678,510,4.9774,4.579,5.4067,2009,19.607,18.9096,20.3161,1.9061,187,161,26,LOW_DANGER_MIX
8484240,Tom Willander,685.23,106,9.2815,7.7756,11.0248,69,6.0417,4.8222,7.5326,49,4.2905,3.2717,5.5989,224,19.6138,17.5755,21.7811,2.0008,188,233,-45,HIGH_DANGER_MIX
8476892,Colton Parayko,7085.57,975,8.2562,7.7862,8.7488,831,7.0368,6.5993,7.4984,512,4.3356,3.9873,4.7111,2318,19.6286,18.9778,20.2883,1.9522,189,206,-17,HIGH_DANGER_MIX
8480043,Timothy Liljegren,4263.85,595,8.3727,7.7678,9.016,478,6.7263,6.1787,7.3153,322,4.5311,4.0777,5.0301,1395,19.6301,18.7942,20.4834,1.9518,190,204,-14,HIGH_DANGER_MIX
8476441,Joel Edmundson,4318.37,651,9.0451,8.4241,9.7048,439,6.0995,5.5803,6.6623,323,4.4878,4.0397,4.982,1413,19.6324,18.8039,20.4827,1.9622,191,212,-21,HIGH_DANGER_MIX
8478911,Matt Roy,5898.9,824,8.3812,7.8643,8.926,612,6.2249,5.7733,6.7073,495,5.0348,4.6263,5.4757,1931,19.641,18.9291,20.3656,1.9032,192,158,34,LOW_DANGER_MIX
8480878,Nils Lundkvist,3024.13,456,9.0472,8.309,9.8394,292,5.7934,5.1924,6.4563,242,4.8014,4.2528,5.4143,990,19.642,18.653,20.659,1.9412,193,192,1,
8475171,Oliver Ekman-Larsson,5726.7,865,9.0628,8.5199,9.6328,578,6.0558,5.6034,6.5398,434,4.5471,4.1525,4.9754,1877,19.6658,18.9425,20.4009,1.9537,194,207,-13,HIGH_DANGER_MIX
8480796,Martin Fehérváry,5828.33,844,8.6886,8.161,9.2452,587,6.0429,5.5953,6.5227,481,4.9517,4.5444,5.3925,1912,19.6832,18.968,20.4141,1.9416,195,193,2,
8471724,Kris Letang,6860.53,947,8.2822,7.804,8.7835,735,6.4281,6.0017,6.88,571,4.9938,4.6151,5.3997,2253,19.704,19.0418,20.375,1.9156,196,166,30,LOW_DANGER_MIX
8478136,Jake Middleton,5770.23,710,7.3827,6.8894,7.9067,621,6.4573,5.9933,6.9531,564,5.8646,5.421,6.3408,1895,19.7046,18.9853,20.4391,1.816,197,92,105,LOW_DANGER_MIX
8477462,Robert Hagg,1506.65,248,9.8762,8.8021,11.0481,129,5.1372,4.3504,6.0481,118,4.6992,3.9471,5.5777,495,19.7126,18.313,21.1554,2.0112,198,239,-41,HIGH_DANGER_MIX
8480884,Calen Addison,2059.8,288,8.3892,7.53,9.3272,231,6.7288,5.9535,7.5894,158,4.6024,3.9587,5.3397,677,19.7204,18.5215,20.9537,1.9157,199,167,32,LOW_DANGER_MIX
8473507,Jeff Petry,4674.62,638,8.1889,7.6157,8.7966,529,6.7899,6.2634,7.3533,370,4.7491,4.3048,5.234,1537,19.7278,18.927,20.5423,1.9244,200,177,23,LOW_DANGER_MIX
8478854,Ryan Shea,1689.88,260,9.2314,8.2458,10.3099,163,5.7874,4.9966,6.6872,133,4.7222,4.0077,5.5508,556,19.741,18.4202,21.1057,1.9741,201,219,-18,HIGH_DANGER_MIX
8479439,Jacob MacDonald,1032.57,142,8.2513,7.0683,9.5886,122,7.0891,5.9893,8.3528,76,4.4162,3.5509,5.4673,340,19.7566,18.0697,21.5029,1.9875,202,225,-23,HIGH_DANGER_MIX
8480001,Urho Vaakanainen,2845.53,439,9.2566,8.4869,10.0792,266,5.6088,4.9987,6.2828,233,4.913,4.3411,5.5509,938,19.7784,18.7533,20.8245,1.9458,203,199,4,
8483495,Simon Nemec,1998.25,293,8.7977,7.9088,9.7702,197,5.9152,5.1772,6.7471,169,5.0744,4.39,5.8559,659,19.7873,18.5735,21.0453,1.9193,204,170,34,LOW_DANGER_MIX
8479983,Mario Ferraro,6469.6,893,8.2818,7.7899,8.7985,703,6.5197,6.0782,6.9883,540,5.008,4.618,5.4271,2136,19.8096,19.127,20.5018,1.9342,205,187,18,LOW_DANGER_MIX
8482733,Logan Mailloux,802.53,127,9.4949,8.0732,11.1009,76,5.682,4.5771,7.0119,62,4.6353,3.6417,5.8651,265,19.8123,17.9019,21.7967,2.0545,206,253,-47,HIGH_DANGER_MIX
8482511,Mason Lohrei,2477.1,365,8.841,8.0366,9.7116,259,6.2735,5.5871,7.0338,194,4.699,4.1028,5.374,818,19.8135,18.7195,20.9406,1.9795,207,223,-16,HIGH_DANGER_MIX
8475764,Cam Fowler,6786.5,1011,8.9383,8.4426,9.4592,664,5.8705,5.4603,6.3088,568,5.0217,4.6407,5.4317,2243,19.8305,19.1664,20.5091,1.945,208,197,11,LOW_DANGER_MIX
8480823,Alexander Alexeyev,1088.65,155,8.5427,7.3702,9.8606,110,6.0626,5.0695,7.22,95,5.2358,4.3136,6.3288,360,19.8411,18.1966,21.5443,1.9351,209,189,20,LOW_DANGER_MIX
8477220,Nate Schmidt,5131.02,736,8.6065,8.047,9.198,536,6.2678,5.7833,6.7878,425,4.9698,4.5358,5.4412,1697,19.844,19.0795,20.6238,1.9319,210,185,25,LOW_DANGER_MIX
8477355,Will Butcher,586.3,72,7.3682,5.923,9.1158,64,6.5495,5.1876,8.2236,58,5.9355,4.6408,7.5498,194,19.8533,17.6499,22.2091,1.8523,211,119,92,LOW_DANGER_MIX
8478443,Brandon Carlo,5648.6,751,7.9772,7.4603,8.5229,648,6.8831,6.3997,7.397,472,5.0136,4.5971,5.4634,1871,19.874,19.1432,20.6156,1.9182,212,169,43,LOW_DANGER_MIX
8480950,Ilya Lyubushkin,4701.65,729,9.3031,8.6986,9.94,488,6.2276,5.7234,6.7697,341,4.3517,3.9272,4.8174,1558,19.8824,19.0822,20.6961,2.0091,213,237,-24,HIGH_DANGER_MIX
8485366,Matthew Schaefer,1085.67,176,9.7267,8.4806,11.1099,97,5.3608,4.4263,6.4656,87,4.8081,3.9243,5.8665,360,19.8956,18.2478,21.6025,2.0055,214,236,-22,HIGH_DANGER_MIX
8476931,Jake McCabe,6118.95,836,8.1975,7.6947,8.7274,680,6.6678,6.2098,7.155,514,5.0401,4.6385,5.4729,2030,19.9054,19.2039,20.6192,1.9199,215,172,43,LOW_DANGER_MIX
8470600,Ryan Suter,5804.77,851,8.7962,8.2639,9.3558,612,6.3258,5.8671,6.8154,470,4.8581,4.4533,5.2957,1933,19.9801,19.2587,20.7132,1.9453,216,198,18,LOW_DANGER_MIX
8479398,Samuel Girard,5417.18,840,9.3037,8.7404,9.8971,560,6.2025,5.733,6.7061,405,4.4857,4.0835,4.9244,1805,19.9919,19.2468,20.7526,2.0101,217,238,-21,HIGH_DANGER_MIX
8475455,Brenden Dillon,6018.13,856,8.5342,8.0186,9.0776,629,6.271,5.8224,6.7502,521,5.1943,4.7838,5.6367,2006,19.9996,19.292,20.7208,1.951,218,203,15,LOW_DANGER_MIX
8479369,Andrew Peeke,5477.77,745,8.1603,7.6305,8.7199,622,6.813,6.3248,7.3331,459,5.0276,4.6044,5.4853,1826,20.0009,19.2582,20.7558,1.957,219,208,11,LOW_DANGER_MIX
8474697,Mark Borowiecki,671.65,83,7.4146,6.0452,9.033,75,6.6999,5.3983,8.2594,66,5.8959,4.6767,7.3831,224,20.0104,17.9236,22.19,1.8803,220,140,80,LOW_DANGER_MIX
8477335,Kyle Burroughs,2677.47,377,8.4483,7.69,9.2713,316,7.0813,6.3818,7.849,200,4.4818,3.9209,5.1175,893,20.0115,18.9583,21.1002,1.9987,221,230,-9,
8482700,Nolan Allan,587.42,91,9.2949,7.6799,11.1923,61,6.2307,4.9052,7.874,44,4.4943,3.3785,5.948,196,20.0199,17.8163,22.3814,1.9933,222,227,-5,
8480196,Jacob Bryson,3332.22,478,8.6069,7.9179,9.3462,369,6.6442,6.032,7.3111,266,4.7896,4.2663,5.3716,1113,20.0407,19.0931,21.0139,1.9742,223,220,3,
8475462,Radko Gudas,5096.75,758,8.9233,8.3527,9.5249,555,6.5336,6.0377,7.0641,392,4.6147,4.1945,5.0727,1705,20.0716,19.3012,20.855,1.9973,224,229,-5,
8480873,Rasmus Sandin,5248.05,770,8.8033,8.2445,9.3932,547,6.2538,5.775,6.7673,440,5.0304,4.5986,5.4989,1757,20.0875,19.3291,20.8607,1.9595,225,210,15,LOW_DANGER_MIX
8474151,Ryan McDonagh,5919.73,758,7.6828,7.1862,8.2076,712,7.2165,6.7338,7.7282,515,5.2198,4.8048,5.6666,1985,20.1191,19.4033,20.846,1.9291,226,183,43,LOW_DANGER_MIX
8481609,Vladislav Kolyachonok,1064.58,142,8.0031,6.8537,9.3044,129,7.2705,6.1728,8.5258,86,4.847,3.9513,5.9197,357,20.1205,18.4498,21.8466,1.9671,227,217,10,
8481572,Ville Heinola,536.6,70,7.8271,6.2689,9.6886,64,7.1562,5.6667,8.9595,46,5.1435,3.8901,6.7424,180,20.1267,17.7938,22.5701,1.952,228,205,23,LOW_DANGER_MIX
8480058,Pierre-Olivier Joseph,2660.3,400,9.0215,8.2378,9.8678,277,6.2474,5.5856,6.9792,216,4.8716,4.285,5.5318,893,20.1406,19.081,21.2332,2.0177,229,242,-13,HIGH_DANGER_MIX
8482176,Wyatt Kaiser,2353.55,382,9.7385,8.8761,10.6632,239,6.0929,5.3982,6.8632,170,4.3339,3.7466,5.0032,791,20.1653,19.0334,21.3215,2.023,230,245,-15,HIGH_DANGER_MIX
8479402,Jake Bean,3425.0,498,8.7241,8.0396,9.4563,405,7.0949,6.4716,7.7696,250,4.3796,3.8851,4.9315,1153,20.1985,19.2604,21.1586,2.0215,231,244,-13,HIGH_DANGER_MIX
8480222,Sebastian Aho,2445.9,338,8.2914,7.5045,9.1458,281,6.8932,6.1706,7.6876,205,5.0288,4.4082,5.7273,824,20.2134,19.1049,21.351,1.9816,232,224,8,
8479980,Nicolas Hague,5145.37,758,8.839,8.2743,9.4365,583,6.7983,6.2964,7.3359,396,4.6177,4.1998,5.0743,1737,20.2551,19.4888,21.0389,2.0145,233,241,-8,
8481219,Jonathan Aspirot,523.75,80,9.1647,7.4647,11.1592,48,5.4988,4.1872,7.1618,49,5.6134,4.2874,7.289,177,20.2768,17.9161,22.7599,1.9647,234,214,20,LOW_DANGER_MIX
8474145,Robert Bortuzzo,1831.57,262,8.5828,7.6637,9.5875,229,7.5018,6.6381,8.456,128,4.1931,3.5444,4.9479,619,20.2777,18.9949,21.5916,2.0041,235,235,0,
8474567,Zach Bogosian,3803.15,482,7.6042,6.9926,8.2616,460,7.2571,6.6584,7.9023,347,5.4744,4.95,6.0488,1289,20.3358,19.4441,21.2486,1.9313,236,184,52,LOW_DANGER_MIX
8479378,Logan Stanley,2851.35,409,8.6064,7.8642,9.4084,304,6.397,5.7495,7.1096,254,5.3448,4.7508,6.0066,967,20.3483,19.3216,21.4058,1.9654,237,216,21,LOW_DANGER_MIX
8479372,Joshua Mahura,2886.28,415,8.627,7.8881,9.4244,298,6.1948,5.5606,6.8935,266,5.5296,4.929,6.1963,979,20.3514,19.3305,21.402,1.9491,238,201,37,LOW_DANGER_MIX
8482803,Olen Zellweger,2038.82,319,9.3878,8.4797,10.3717,200,5.8858,5.1554,6.7058,173,5.0912,4.411,5.8641,692,20.3648,19.1489,21.6132,2.0017,239,234,5,
8480035,Henri Jokiharju,4596.48,729,9.516,8.9004,10.1678,504,6.5789,6.057,7.1413,330,4.3076,3.8814,4.7777,1563,20.4026,19.5912,21.2342,2.089,240,266,-26,HIGH_DANGER_MIX
8476875,Mike Matheson,6317.95,952,9.0409,8.5243,9.5828,626,5.945,5.5174,6.4017,577,5.4796,5.0681,5.9208,2155,20.4655,19.7699,21.1723,1.9958,241,228,13,LOW_DANGER_MIX
8479442,Troy Stecher,3884.25,603,9.3145,8.6522,10.0189,413,6.3796,5.8215,6.9852,309,4.7731,4.2874,5.3093,1325,20.4673,19.5838,21.3722,2.0437,242,249,-7,
8475790,Erik Gudbranson,4457.23,639,8.6017,8.0033,9.238,476,6.4076,5.884,6.9724,407,5.4787,4.9925,6.0078,1522,20.488,19.6623,21.3323,1.9646,243,213,30,LOW_DANGER_MIX
8480145,Neal Pionk,6109.98,916,8.9951,8.4712,9.5454,693,6.8053,6.3427,7.297,478,4.694,4.3057,5.114,2087,20.4943,19.787,21.2135,2.054,244,252,-8,
8478416,Erik Cernak,4891.45,691,8.476,7.908,9.0794,563,6.9059,6.3879,7.4615,417,5.115,4.6652,5.6049,1671,20.497,19.7091,21.3035,2.0144,245,240,5,
8480871,Adam Boqvist,2691.18,448,9.9882,9.173,10.8617,284,6.3318,5.6691,7.0628,189,4.2138,3.6707,4.8309,921,20.5337,19.4737,21.6235,2.0929,246,270,-24,HIGH_DANGER_MIX
8480184,Gustav Lindstrom,2042.0,310,9.1087,8.2141,10.0817,243,7.1401,6.34,8.0259,147,4.3193,3.6938,5.0413,700,20.5681,19.3516,21.82,2.075,247,259,-12,HIGH_DANGER_MIX
8484798,Zeev Buium,771.22,134,10.4251,8.9212,12.1289,79,6.1461,4.9795,7.5528,52,4.0456,3.1081,5.2427,265,20.6168,18.662,22.6761,2.2073,248,311,-63,HIGH_DANGER_MIX
8483466,Kevin Korchinski,1637.98,268,9.8169,8.7894,10.9387,172,6.3004,5.4644,7.2473,123,4.5055,3.798,5.3323,563,20.6229,19.266,22.0233,2.0784,249,263,-14,HIGH_DANGER_MIX
8481541,Samuel Bolduc,639.43,96,9.008,7.4775,10.8015,72,6.756,5.4263,8.3726,52,4.8793,3.7557,6.3097,220,20.6433,18.5086,22.9176,2.0752,250,260,-10,
8479376,Victor Mete,598.33,81,8.1226,6.6204,9.913,90,9.0251,7.4447,10.8832,35,3.5097,2.5429,4.8187,206,20.6574,18.4497,23.0072,2.0966,251,273,-22,HIGH_DANGER_MIX
8482964,Arber Xhekaj,2644.75,423,9.5964,8.787,10.4631,280,6.3522,5.6821,7.0897,208,4.7188,4.1389,5.3711,911,20.6674,19.5931,21.7648,2.0894,252,269,-17,HIGH_DANGER_MIX
8483678,Elias Pettersson,870.47,144,9.9257,8.5381,11.5004,94,6.4793,5.3468,7.8255,62,4.2736,3.3593,5.4186,300,20.6786,18.8392,22.6219,2.1517,253,298,-45,HIGH_DANGER_MIX
8474568,Luke Schenn,4195.6,608,8.6948,8.0744,9.3525,502,7.1789,6.6099,7.7884,337,4.8193,4.3482,5.3356,1447,20.6931,19.8371,21.5622,2.0311,254,246,8,
8480887,Jordan Harris,2458.58,387,9.4445,8.6114,10.3385,256,6.2475,5.5588,7.0081,206,5.0273,4.4077,5.7231,849,20.7192,19.6035,21.857,2.0639,255,257,-2,
8480817,K'Andre Miller,6612.35,1059,9.6093,9.0912,10.152,749,6.7964,6.3518,7.2686,477,4.3283,3.969,4.7178,2285,20.7339,20.0528,21.428,2.1143,256,283,-27,HIGH_DANGER_MIX
8476902,Esa Lindell,6605.08,971,8.8205,8.3205,9.3453,679,6.168,5.7424,6.6215,633,5.7501,5.3382,6.1903,2283,20.7386,20.0562,21.4322,1.9742,257,220,37,LOW_DANGER_MIX
8481161,Jake Christiansen,1532.8,224,8.7683,7.7593,9.8811,161,6.3022,5.439,7.2822,146,5.715,4.8923,6.6577,531,20.7855,19.3783,22.2334,1.976,258,222,36,LOW_DANGER_MIX
8474207,Nick Holden,2164.48,318,8.815,7.9595,9.7496,264,7.3181,6.5324,8.1876,169,4.6847,4.0514,5.4098,751,20.8179,19.6364,22.0413,2.0891,259,268,-9,
8479324,Ryan Lindgren,5754.1,978,10.1979,9.6291,10.7936,603,6.2877,5.8287,6.7786,416,4.3378,3.9532,4.7567,1997,20.8234,20.0921,21.5677,2.1371,260,295,-35,HIGH_DANGER_MIX
8483460,David Jiricek,944.68,138,8.7648,7.497,10.1988,116,7.3675,6.2006,8.7129,74,4.7,3.7701,5.8316,328,20.8324,19.0447,22.6804,2.0412,261,248,13,LOW_DANGER_MIX
8478013,Jake Walman,4444.12,662,8.9377,8.328,9.5842,558,7.5336,6.9685,8.1378,324,4.3743,3.9376,4.8555,1544,20.8455,20.0143,21.6936,2.1203,262,288,-26,HIGH_DANGER_MIX
8475753,Justin Faulk,6524.28,925,8.5067,8.0118,9.0276,842,7.7434,7.2686,8.245,500,4.5982,4.2259,5.0008,2267,20.8483,20.1615,21.5477,2.0606,263,255,8,
8476988,Matt Benning,2466.28,326,7.931,7.164,8.7684,311,7.566,6.8155,8.3881,220,5.3522,4.7155,6.0667,857,20.8492,19.7389,21.9927,1.9988,264,231,33,LOW_DANGER_MIX
8471709,Marc-Edouard Vlasic,3319.97,480,8.6748,7.9816,9.4171,377,6.8133,6.1923,7.4878,298,5.3856,4.8302,5.9977,1155,20.8737,19.9124,21.8557,2.019,265,243,22,LOW_DANGER_MIX
8482087,Kaiden Guhle,3392.7,505,8.9309,8.2354,9.6725,368,6.5081,5.9061,7.1621,309,5.4647,4.9107,6.0731,1182,20.9037,19.9507,21.8736,2.0325,266,247,19,LOW_DANGER_MIX
8476967,Brett Kulak,5804.53,891,9.21,8.6667,9.7794,693,7.1634,6.6774,7.6784,439,4.5378,4.146,4.9626,2023,20.9112,20.1803,21.6508,2.1054,267,278,-11,HIGH_DANGER_MIX
8481524,Bowen Byram,4990.73,813,9.7741,9.1745,10.4038,544,6.5401,6.0389,7.0767,383,4.6045,4.1805,5.0672,1740,20.9188,20.1317,21.7176,2.1222,268,291,-23,HIGH_DANGER_MIX
8474031,Kevin Shattenkirk,3460.65,523,9.0677,8.374,9.8059,383,6.6404,6.0383,7.2929,303,5.2533,4.7149,5.8456,1209,20.9614,20.0167,21.9218,2.0506,269,250,19,LOW_DANGER_MIX
8482165,Yan Kuznetsov,621.07,115,11.1099,9.3961,13.0584,65,6.2795,4.9785,7.8736,37,3.5745,2.6119,4.8628,217,20.9639,18.7779,23.2655,2.2189,270,316,-46,HIGH_DANGER_MIX
8480160,Radim Simek,1010.23,139,8.2555,7.0648,9.6149,130,7.721,6.5675,9.0469,84,4.9889,4.0606,6.1091,353,20.9655,19.2431,22.7659,2.058,271,254,17,LOW_DANGER_MIX
8480172,Jan Rutta,3897.13,584,8.9912,8.3398,9.6846,439,6.7588,6.1862,7.3777,339,5.2192,4.7126,5.775,1362,20.9693,20.081,21.8767,2.0514,272,251,21,LOW_DANGER_MIX
8479348,Kale Clague,1022.63,165,9.6809,8.4015,11.1054,135,7.9207,6.7557,9.2453,58,3.403,2.6467,4.3558,358,21.0046,19.28,22.7815,2.2523,273,321,-48,HIGH_DANGER_MIX
8481014,Alexander Romanov,5526.75,853,9.2604,8.703,9.8459,628,6.8178,6.3315,7.3356,456,4.9505,4.5322,5.4031,1937,21.0286,20.2794,21.7884,2.0836,274,265,9,
8474162,Jake Muzzin,898.53,125,8.3469,7.0775,9.792,116,7.746,6.5212,9.1521,74,4.9414,3.9645,6.1264,315,21.0343,19.1939,22.9292,2.0782,275,262,13,LOW_DANGER_MIX
8477986,Brandon Montour,6429.37,1018,9.5002,8.9775,10.0484,689,6.4299,5.9905,6.8981,549,5.1234,4.7285,5.5486,2256,21.0534,20.3601,21.7597,2.089,276,266,10,
8475181,Nick Leddy,5303.72,811,9.1747,8.6082,9.7704,679,7.6814,7.1576,8.2367,374,4.231,3.8358,4.6631,1864,21.0871,20.3218,21.8631,2.1455,277,296,-19,HIGH_DANGER_MIX
