player_id,name,team,pos,season,toi_min,oz_ratio,raw,ZA,TRAD,CONV
8474578,Erik Karlsson,SJS,D,20222023,2100.4333333333334,0.6405172413793103,0.5045454545454545,0.49639545454545453,0.006587704077155143,0.2230081055161398
8474600,Roman Josi,NSH,D,20222023,1686.2,0.5927272727272728,0.4983388704318937,0.49296068861371184,0.008234806761735769,0.41658983142303163
8475168,Matt Duchene,NSH,F,20222023,1300.5333333333333,0.5967741935483871,0.49495434887073525,0.4893414456449288,0.0018664785238030612,-0.00918913732286297
8475798,Mikael Granlund,NSH,F,20222023,1408.2,0.5143824027072758,0.48191027496382055,0.48107609560679854,-0.01607520293945308,-1.4156953465358249
8476449,Scott Harrington,SJS,D,20222023,739.7166666666667,0.4147465437788018,0.4703328509406657,0.4752775514014952,4.606951720886876e-06,-0.10786280255482056
8476881,Tomas Hertl,SJS,F,20222023,1523.2166666666667,0.564935064935065,0.48177966101694913,0.4780134272507154,-0.015322772953317187,-1.1190740973606368
8476887,Filip Forsberg,NSH,F,20222023,873.6,0.5925925925925926,0.5106382978723404,0.50526792750197,0.016980243828245756,0.981415993222085
8478414,Timo Meier,SJS,F,20222023,1512.2833333333333,0.5890227576974565,0.5091973244147158,0.5040340044682633,0.005802499579944831,0.36484167382997834
8478851,Alexandre Carrier,NSH,D,20222023,769.2,0.4305177111716621,0.48896156991005724,0.4929915426621008,0.0003169248802737945,-0.09446369766431335
8479316,Luke Kunin,SJS,F,20222023,478.3833333333333,0.4497816593886463,0.5254730713245997,0.5283857350800583,0.032200917189857126,2.015750746915151
8471709,Marc-Edouard Vlasic,SJS,D,20222023,1363.2666666666667,0.3577981651376147,0.48179271708683474,0.4900404235088531,-0.0014172426170945274,-0.0958744804454027
8474053,Logan Couture,SJS,F,20222023,1568.7833333333333,0.44804318488529016,0.49375312343828087,0.49676661871493405,0.004429556061829043,0.3143061126342538
8474151,Ryan McDonagh,NSH,D,20222023,1529.1,0.43878954607977994,0.4755949979830577,0.47914520431043045,-0.007550359901556614,-0.5261370998657392
8475218,Mattias Ekholm,NSH,D,20222023,1675.05,0.49206349206349204,0.5056179775280899,0.5060782949884074,0.014491389319949921,0.7731538005828757
8475793,Ryan Johansen,NSH,F,20222023,865.7833333333333,0.539906103286385,0.5015408320493067,0.49922627805869635,0.008387915951164726,0.4433247722517564
8475799,Nino Niederreiter,NSH,F,20222023,1270.3666666666666,0.5684931506849316,0.49572649572649574,0.4917538929867697,-0.0014996534350097401,-0.4136057707150948
8478067,Oskar Lindblom,SJS,F,20222023,773.0833333333334,0.43131868131868134,0.46597277822257804,0.4699562947060945,-0.018846859998964238,-1.4205011901346187
8478099,Kevin Labanc,SJS,F,20222023,1032.0833333333333,0.511744966442953,0.4906937394247039,0.49001253137101264,-0.0010440010635190955,-0.08357922604060701
8479983,Mario Ferraro,SJS,D,20222023,1556.9666666666667,0.45261845386533667,0.47269763651181745,0.4754457661876279,-0.01711454913290994,-1.398649446412459
8480748,Kiefer Sherwood,NSH,F,20222023,434.93333333333334,0.5614973262032086,0.4578804347826087,0.4543135898628226,-0.01846635687239817,-0.4643222102061994
8474009,Nick Bonino,SJS,F,20222023,987.9,0.4121338912133891,0.5302916978309649,0.5353879321405883,0.04200589856720871,2.814431838490273
8476442,Matt Nieto,SJS,F,20222023,1095.5,0.4109347442680776,0.4967359050445104,0.5019016898769618,0.008099558418728225,0.5590869700998751
8476925,Colton Sissons,NSH,F,20222023,1297.85,0.3411978221415608,0.4687335785601682,0.4779441048759576,-0.011313868084870227,-0.7769057542715886
8476988,Matt Benning,SJS,D,20222023,1522.95,0.2936046511627907,0.4601336302895323,0.47210456052209043,-0.024073214937978926,-1.6285832857857294
8478508,Yakov Trenin,NSH,F,20222023,1166.3,0.3755186721991701,0.4749859471613266,0.4822058641737747,-0.003205067386419902,-0.14869982632874074
8479371,Dante Fabbro,NSH,D,20222023,1378.35,0.45896147403685095,0.4940659340659341,0.49644616857179674,0.012526622081610095,0.953275332957025
8479393,Noah Gregor,SJS,F,20222023,739.5166666666667,0.41284403669724773,0.4869992972593113,0.49205434313087093,-0.001806977533515608,-0.40419370735135157
8479661,Tanner Jeannot,NSH,F,20222023,1084.0333333333333,0.4594594594594595,0.48429951690821255,0.4866508682595639,-0.0022923117404094473,-0.18353636168781884
8480160,Radim Simek,SJS,D,20222023,643.45,0.33707865168539325,0.5066195939982348,0.516069032200482,0.02088174652733088,1.55550903838837
