player_id,name,pos,n_seasons,toi_total,raw_mean,ZA_mean,CONV_mean,team_recent,rank_raw,rank_ZA,rank_CONV,delta_ZA_to_CONV,delta_raw_to_CONV
8474586,Jordan Eberle,F,4,4274.483333333334,0.5213794534723958,0.5124331005175511,1.1204381617705879,SEA,221,301,44,257,177
8482145,Mavrik Bourque,F,2,1655.1333333333332,0.5447214734950584,0.5598191427710912,1.1177891177371284,DAL,87,43,45,-2,42
8476410,Josh Leivo,F,1,606.45,0.49328859060402686,0.49558841878272103,1.114269436713294,STL,450,445,46,399,404
8476422,Mike Reilly,D,3,1711.1666666666665,0.5853572400088645,0.5442512208181802,1.107425616914148,CAR,9,98,47,51,-38
8477473,Justin Bailey,F,1,667.1333333333333,0.4483985765124555,0.4543396992278602,1.1054914837841252,SJS,746,735,48,687,698
8481725,Elmer Soderblom,F,3,1051.8833333333332,0.4918360309926575,0.508721293308231,1.096403101464218,PIT,460,337,49,288,411
8474037,James van Riemsdyk,F,4,3221.883333333333,0.5122920806510004,0.5137103740523642,1.0827723130738673,DET,289,286,50,236,239
8481093,Rafael Harvey-Pinard,F,2,1155.1666666666665,0.47534182540610026,0.4894898480522404,1.071413444625706,MTL,587,494,51,443,536
8479390,Taylor Raddysh,F,4,3856.116666666667,0.487690754918936,0.5104485889110145,1.0639437781402703,NYR,489,325,52,273,437
8478512,Austin Czarnik,F,2,610.9166666666667,0.47619047619047616,0.4809231699483313,1.0633199051890578,DET,578,575,53,522,525
8480192,Johnathan Kovacevic,D,4,4354.25,0.4978915618961711,0.5222292509557853,1.0628790990863182,NJD,416,222,54,168,362
8477499,Rasmus Ristolainen,D,4,3926.483333333333,0.5324385033912669,0.545626543404636,1.0613572282080015,PHI,142,87,55,32,87
8477979,Nicolas Aube-Kubel,F,3,1547.05,0.47660779230265443,0.5427010815843086,1.0476799313932739,BUF,576,106,56,50,520
8476931,Jake McCabe,D,4,5575.583333333333,0.5206051532571427,0.5407650581763366,1.0404024081178167,TOR,226,112,57,55,169
8478460,Zach Werenski,D,4,5306.866666666667,0.5319115884542702,0.5148637484683852,1.0345705556287164,CBJ,145,277,58,219,87
8476918,Jimmy Vesey,F,3,2510.516666666667,0.50632568331219,0.5411528766983537,1.0339904999022904,NYR,337,110,59,51,278
8479314,Matthew Tkachuk,F,4,4482.283333333334,0.5646219146087879,0.5447200707915044,1.0328087939735375,FLA,35,95,60,35,-25
8481564,Ryan Johnson,D,1,569.2833333333333,0.5450643776824035,0.5209611209774226,1.0276124712657917,BUF,86,232,61,171,25
8474628,Michael Stone,D,1,639.0333333333333,0.5574324324324325,0.5258930646163406,1.0190424448500175,CGY,52,200,62,138,-10
8479542,Brandon Hagel,F,4,5576.55,0.5827049390427107,0.5763104765211229,1.0111142508051876,TBL,11,17,63,-46,-52
8477478,William Carrier,F,4,2112.0,0.5713158804752585,0.5812985603368845,1.0059313073260048,CAR,27,12,64,-52,-37
8476927,Teddy Blueger,F,4,3350.8,0.5010967818348002,0.5469128306371104,1.0009680124438618,VAN,386,81,65,16,321
8479591,Michael Eyssimont,F,4,2734.9,0.5213999790756539,0.5302937084353703,0.9984695043241817,BOS,219,176,66,110,153
8481743,Marc Del Gaizo,D,1,706.6833333333333,0.5131086142322098,0.5206850293265494,0.9915180604873847,NSH,283,235,67,168,216
8476448,William Karlsson,F,3,3514.4666666666667,0.5707434447558116,0.5611505206995949,0.9857341957200242,VGK,29,38,68,-30,-39
8478450,Parker Wotherspoon,D,3,2654.7,0.5243351524601524,0.5429138669175168,0.9848564188298283,PIT,193,103,69,34,124
8482762,Simon Edvinsson,D,3,2941.5333333333333,0.5073152716905921,0.5187586479568419,0.9766469328402577,DET,328,247,70,177,258
8475193,Tomas Tatar,F,3,2897.9333333333334,0.540883303358629,0.5435581095946213,0.9669620388672572,NJD,99,99,71,28,28
8482088,Justin Sourdif,F,1,732.55,0.5032467532467533,0.5315686373047243,0.9379738794172136,WSH,366,170,72,98,294
8481592,Jakob Pelletier,F,2,868.8666666666666,0.5598780487804877,0.5337481359313259,0.933334457705818,CGY,47,154,73,81,-26
8474613,Derek Stepan,F,1,662.8833333333333,0.62,0.5896205617977528,0.9251521875217368,CAR,1,6,74,-68,-73
8476881,Tomas Hertl,F,4,4719.25,0.5480180656734548,0.5345190054472874,0.9200238349755212,VGK,74,151,75,76,-1
8475220,Marcus Foligno,F,4,3201.9666666666667,0.5337965898851366,0.5527463866052146,0.9182519795010855,MIN,136,62,76,-14,60
8480084,Nick DeSimone,D,3,954.5,0.5552925774164712,0.5385125966966469,0.9159731095850986,UTA,56,128,77,51,-21
8475231,Casey Cizikas,F,4,3796.366666666667,0.49376705626705625,0.524448020869906,0.9150782118509332,NYI,446,209,78,131,368
8483620,Marcus Bjork,D,1,599.0333333333333,0.4664310954063604,0.48779477618811934,0.907608365524141,CBJ,650,506,79,427,571
8482482,Adam Wilsby,D,2,1081.0666666666666,0.5095702958478984,0.5305105044327407,0.9045360432310946,NSH,306,174,80,94,226
8475625,Matt Irwin,D,1,797.9166666666666,0.4815950920245399,0.5125998942844269,0.9000646746268265,WSH,536,299,81,218,455
8474150,Mikael Backlund,F,4,5370.7,0.5223535392399202,0.5471914318881844,0.8980915562575149,CGY,211,78,82,-4,129
8475752,Tyler Pitlick,F,2,962.1666666666667,0.49564624162738774,0.5182406745054691,0.8745872292848761,NYR,435,252,83,169,352
8482809,Jackson Blake,F,2,1893.4499999999998,0.5812616510865276,0.5491302405263104,0.856589801024942,CAR,12,73,84,-11,-72
8479671,Mathieu Olivier,F,4,2970.7666666666664,0.49009515880271404,0.5213659025405992,0.8485283209723031,CBJ,469,230,85,145,384
8482702,Logan Stankoven,F,3,2259.9666666666667,0.5811379137937104,0.5695925116554427,0.8328839863574619,CAR,13,25,86,-61,-73
8478856,Conor Garland,F,4,4601.383333333333,0.5200512948591309,0.5273455437211658,0.8319015751392198,VAN,229,193,87,106,142
8471709,Marc-Edouard Vlasic,D,3,2633.1666666666665,0.4709132865809617,0.4975169955807421,0.8260730489221407,SJS,621,430,88,342,533
8478493,Joel Eriksson Ek,F,4,4702.083333333333,0.5399385560675883,0.5509342212280735,0.823766507167969,MIN,105,69,89,-20,16
8478904,Steven Lorentz,F,4,2587.1666666666665,0.49755888065598813,0.5318501685749011,0.8235029663285386,TOR,418,167,90,77,328
8479323,Adam Fox,D,4,6109.183333333333,0.5475278795463382,0.5254958706653814,0.8222296862636957,NYR,77,204,91,113,-14
8475913,Mark Stone,F,4,3976.5666666666666,0.5757838106059987,0.5540761308652241,0.8204662027660448,VGK,20,56,92,-36,-72
8475343,Nic Dowd,F,4,3759.8166666666666,0.4891943613399199,0.5778105222064956,0.819935665651061,WSH,479,15,93,-78,386
8479536,Axel Jonsson-Fjallby,F,2,734.7666666666667,0.5014232673267327,0.5279369198575123,0.8170002227967988,WPG,384,189,94,95,290
8478115,Pierre Engvall,F,3,2847.166666666667,0.5313443912237238,0.535023796452389,0.8132124117828209,NYI,149,148,95,53,54
8476923,Damon Severson,D,4,5248.433333333333,0.5300613063188063,0.5292858673495683,0.8104416865940611,CBJ,156,182,96,86,60
8483500,Noah Ostlund,F,1,521.3833333333333,0.5401069518716578,0.5290727224809768,0.8067222538604774,BUF,103,184,97,87,6
8481656,Aliaksei Protas,F,4,3863.9666666666667,0.5254957605604014,0.5392801190591181,0.8026821885729614,WSH,184,120,98,22,86
8485366,Matthew Schaefer,D,1,1315.1833333333334,0.4963235294117647,0.4849713597865182,0.7958311806406905,NYI,431,530,99,431,332
8479941,Justin Danforth,F,2,1840.2833333333333,0.4898387272529149,0.5084092296017444,0.7925556929166063,CBJ,472,340,100,240,372
8473563,Nicklas Backstrom,F,1,658.25,0.4895397489539749,0.48868720118327424,0.7881122524781407,WSH,478,496,101,395,377
8477353,Tyler Motte,F,3,2213.616666666667,0.49648670628477354,0.5187074233392489,0.7864170137536055,DET,428,248,102,146,326
8477987,Ryan Donato,F,4,3891.116666666667,0.45676202141312744,0.46689003753585606,0.7839985000805929,CHI,702,664,103,561,599
8470638,Patrice Bergeron,F,1,1361.4333333333334,0.6103646833013435,0.5844340562016794,0.7787575168505384,BOS,3,9,104,-95,-101
8481789,Tye Kartye,F,3,2044.25,0.5203161179905366,0.536679057137011,0.776344113279387,NYR,227,139,105,34,122
8480821,Filip Zadina,F,2,1353.6666666666665,0.460551493688239,0.47257427644319444,0.7723202308107627,SJS,680,634,106,528,574
8475791,Taylor Hall,F,3,2813.7,0.5479443381530799,0.5305746430776218,0.7641102880037037,CAR,75,173,107,66,-32
8476374,Sean Kuraly,F,4,3461.0666666666666,0.4559690483592077,0.5056151027949751,0.7639533778227559,BOS,706,361,108,253,598
8479977,Kailer Yamamoto,F,3,2104.9833333333336,0.5490780280806101,0.5504312223041901,0.760282577291887,UTA,71,71,109,-38,-38
8478233,Andrew Mangiapane,F,4,4036.066666666667,0.5361591613030738,0.5405022831414235,0.7587370004425729,EDM,121,114,110,4,11
8479383,Boris Katchouk,F,2,1378.5500000000002,0.45925682100797305,0.48326558297175465,0.7530484838561793,CHI,693,542,111,431,582
8482859,Zack Ostapchuk,F,2,889.5,0.4851351351351352,0.5134333544975069,0.7524404368274418,SJS,510,289,112,177,398
8480049,Dylan Samberg,D,4,4337.25,0.5253841051506628,0.5321610292246357,0.7445839141103678,WPG,185,163,113,50,72
8475799,Nino Niederreiter,F,4,4021.7166666666667,0.5382067693520209,0.5511669220404884,0.744466115434727,WPG,112,68,114,-46,-2
8476854,Hampus Lindholm,D,4,4834.633333333333,0.5351989060862761,0.5468048257154039,0.7382644528022035,BOS,127,82,115,-33,12
8478402,Connor McDavid,F,4,6023.6,0.5992428505525813,0.5671586535977404,0.7355574955662707,EDM,4,27,116,-89,-112
8475164,Jakob Silfverberg,F,2,2287.883333333333,0.4151136426477907,0.4507909652155738,0.7342442979409483,ANA,827,750,117,633,710
8480001,Urho Vaakanainen,D,4,2643.65,0.44897818619015245,0.4722268788745515,0.7342170926874232,NYR,744,637,118,519,626
8474683,Derek Grant,F,1,682.9,0.35789473684210527,0.4285476546139886,0.7311875208705241,ANA,869,817,119,698,750
8476779,Brad Hunt,D,1,527.75,0.5236051502145923,0.5254556110440854,0.7242067396041948,COL,199,205,120,85,79
8479525,Ross Colton,F,4,3504.7,0.5493140732893214,0.5582522192206909,0.7199630164008731,COL,70,47,121,-74,-51
8483808,Andrei Kuzmenko,F,4,3752.483333333333,0.5300146414011704,0.5090768814432503,0.7182711149904589,LAK,157,334,122,212,35
8484762,Beckett Sennecke,F,1,857.9333333333333,0.5531914893617021,0.5452004445855827,0.7168344969465233,ANA,62,90,123,-33,-61
8478414,Timo Meier,F,4,4900.283333333333,0.536253185093396,0.5358856494636985,0.7164263163780547,NJD,118,144,124,20,-6
8484258,Sam Malinski,D,3,2349.366666666667,0.5427059035227778,0.5654974744073229,0.7107937354917236,COL,93,28,125,-97,-32
8482092,Ridly Greig,F,4,3459.0333333333333,0.5464725823131313,0.5544315416573088,0.7054467079312641,OTT,80,53,126,-73,-46
8483457,Lane Hutson,D,2,3035.85,0.5421914265355732,0.5053142609673744,0.6863364053215628,MTL,94,366,127,239,-33
8480980,Connor Dewar,F,4,2931.5166666666664,0.49834658301966944,0.5518459381696345,0.6836985770158159,PIT,411,65,128,-63,283
8479336,Carl Grundstrom,F,4,2084.4666666666667,0.5149823964784299,0.5112150635605532,0.6828080703019768,PHI,266,316,129,187,137
8476346,Johnny Gaudreau,F,2,3082.883333333333,0.4773141046596424,0.47465835069138845,0.6785502548430972,CBJ,570,619,130,489,440
8474716,Jared Spurgeon,D,4,4315.416666666667,0.5406253277748322,0.5447835929984042,0.6738301020083384,MIN,100,94,131,-37,-31
8476917,Adam Pelech,D,4,4794.8,0.5091365022318853,0.5232620356099571,0.670817466399602,NYI,313,215,132,83,181
8477511,Anthony Mantha,F,3,2810.0166666666664,0.5263334186286476,0.5175798308578895,0.669966915970677,PIT,179,259,133,126,46
8480015,Owen Tippett,F,4,4682.833333333334,0.5355116591039621,0.5231030677228093,0.6654398591670443,PHI,125,216,134,82,-9
8479372,Joshua Mahura,D,4,2615.65,0.523908506464233,0.5160573728001979,0.6617723986086559,SEA,197,267,135,132,62
8481655,Cole Schwindt,F,2,594.6333333333333,0.5100250626566416,0.5024483158743984,0.6612852368135305,FLA,303,390,136,254,167
8473422,Nick Foligno,F,4,3687.6,0.46939090737001576,0.5054131548080293,0.6592434876093631,CHI,632,364,137,227,495
8483525,Danila Yurov,F,1,570.0,0.5707762557077626,0.562960197313602,0.6551857936899081,MIN,28,35,138,-103,-110
8482146,Luke Evangelista,F,4,3247.366666666667,0.5210430893211934,0.49243109311044087,0.6500997399437801,NSH,223,473,139,334,84
8481596,Shane Pinto,F,4,3965.1833333333334,0.5383756093262654,0.561910979071248,0.6488038194610318,OTT,110,37,140,-103,-30
8484984,Ivan Demidov,F,1,827.6166666666667,0.5223367697594502,0.5021329961745445,0.6466422348084744,MTL,213,393,141,252,72
8480196,Jacob Bryson,D,4,2407.05,0.48615814498405124,0.49633557802890804,0.646153185367595,WPG,500,439,142,297,358
8477942,Kevin Fiala,F,4,4679.25,0.544122477049711,0.5377401498458225,0.6423829345183768,LAK,91,132,143,-11,-52
8475786,Zach Hyman,F,4,5252.3,0.5914542512018113,0.5653417319652713,0.6367822971441754,EDM,5,30,144,-114,-139
8482159,Tyson Foerster,F,3,2911.4166666666665,0.5477035328151748,0.5653949601621161,0.6300597322398898,PHI,76,29,145,-116,-69
8476392,Adam Lowry,F,4,4366.633333333333,0.5324295812230757,0.5716820352985358,0.6253243305019663,WPG,143,23,146,-123,-3
8480002,Nico Hischier,F,4,5405.15,0.5447149423711636,0.5489092424593327,0.6252938714260652,NJD,88,74,147,-73,-59
8478057,Dakota Joshua,F,4,2960.75,0.510355501696446,0.5337352188318871,0.5930354759187725,TOR,301,155,148,7,153
8478133,Jake Evans,F,4,4017.7666666666664,0.4699330432118588,0.5151334567397049,0.5922397835367867,MTL,626,272,149,123,477
8479365,Trent Frederic,F,4,3350.616666666667,0.5216792908672059,0.5365234240246719,0.5903203813619097,EDM,218,140,150,-10,68
8482178,Ian Moore,D,1,580.9166666666666,0.5234375,0.5375269736842105,0.5843095329824501,ANA,201,135,151,-16,50
8475855,Jesper Fast,F,2,2100.2833333333333,0.6106184903193461,0.6052493660255607,0.5778868996300963,CAR,2,2,152,-150,-150
8483468,Jiri Kulich,F,1,856.7166666666667,0.5057142857142857,0.498609720958447,0.577736880128901,BUF,343,419,153,266,190
8477335,Kyle Burroughs,D,3,2473.116666666667,0.5032040435023154,0.5077043436274057,0.5716038834565472,LAK,367,344,154,190,213
8476979,Erik Gustafsson,D,3,3686.1666666666665,0.5151198724274636,0.4870382993248963,0.571276283266258,DET,265,511,155,356,110
8484145,Zach Benson,F,3,2761.9666666666667,0.5086836954372855,0.509615432837352,0.5697617210380769,BUF,318,329,156,173,162
8476432,Boone Jenner,F,4,3638.383333333333,0.5046622402095737,0.5123295158951531,0.5684605554252662,CBJ,352,305,157,148,195
8480803,Evan Bouchard,D,4,6454.266666666666,0.5890037492464817,0.5635476387216575,0.5666967651005302,EDM,6,34,158,-124,-152
8480113,Alex Iafallo,F,4,4030.6833333333334,0.540441095666039,0.5335509930732263,0.5658570687099146,WPG,101,157,159,-2,-58
8479400,Pierre-Luc Dubois,F,4,4396.366666666667,0.5188496287525886,0.5187703645128612,0.561386993026723,WSH,238,246,160,86,78
8479576,Vincent Desharnais,D,4,3148.7666666666664,0.5367620606168392,0.5443866963819507,0.5551723347221146,SJS,116,97,161,-64,-45
8477476,Artturi Lehkonen,F,4,4212.85,0.559717683376897,0.5362413040041093,0.5548493393957756,COL,48,141,162,-21,-114
8476874,Olli Määttä,D,4,4638.183333333333,0.48434358074853656,0.4855234966272724,0.5535648297884745,CGY,515,523,163,360,352
8478569,Noel Acciari,F,4,3514.9333333333334,0.47539858899994447,0.5493871444325881,0.5523704350906267,PIT,586,72,164,-92,422
8480887,Jordan Harris,D,3,2539.0333333333333,0.45451331375545795,0.4730774854520991,0.5426253691945486,CBJ,717,631,165,466,552
8478445,Mathew Barzal,F,4,4386.916666666666,0.5359880563141781,0.5032035234008383,0.5403004186289473,NYI,123,386,166,220,-43
8482062,Cole Smith,F,4,3408.5666666666666,0.5010884971495636,0.555298024904447,0.5362481049890707,NSH,387,52,167,-115,220
8479359,Beck Malenstyn,F,3,2503.483333333333,0.4549319493896827,0.5220947249681588,0.523280199152411,BUF,713,225,168,57,545
8479322,Wade Allison,F,1,775.7,0.48009950248756217,0.48834618495201715,0.5190962158207733,PHI,551,501,169,332,382
8478099,Kevin Labanc,F,3,1927.3999999999999,0.46695653160049444,0.4811374543874863,0.5155874285932464,CBJ,648,571,170,401,478
8480839,Rasmus Dahlin,D,4,6954.216666666667,0.5105447654087398,0.494583821093499,0.5134438301874233,BUF,299,449,171,278,128
8479318,Auston Matthews,F,4,5172.15,0.5626356695477568,0.5391013528172801,0.5129371306604591,TOR,38,124,172,-48,-134
8477034,Jaycob Megna,D,2,1792.6666666666665,0.495178266920167,0.4903919268522249,0.5120054563191456,CHI,436,486,173,313,263
8478449,Roope Hintz,F,4,4345.883333333333,0.5586058223276648,0.5562360595895965,0.5097828787963707,DAL,50,50,174,-124,-124
8478498,Jake DeBrusk,F,4,4517.733333333334,0.5173454322369264,0.5142556939089769,0.5089564227260622,VAN,250,285,175,110,75
8477479,Tyler Bertuzzi,F,4,4315.533333333333,0.47600940985649765,0.47665982904626314,0.5068716988189093,CHI,581,608,176,432,405
8480064,Josh Norris,F,3,2483.95,0.507505262352841,0.5183017413573526,0.505710638514876,BUF,327,251,177,74,150
8480023,Robert Thomas,F,4,5302.066666666667,0.5132258400681345,0.5054321648439214,0.49878110565198397,STL,280,363,178,185,102
8476906,Shayne Gostisbehere,D,4,5031.1,0.5197040978578051,0.4981125298233652,0.4978662464932595,CAR,232,424,179,245,53
8480012,Elias Pettersson,F,4,5223.083333333334,0.4997496609212885,0.49400972656793646,0.49716277085966293,VAN,398,454,180,274,218
8474013,Ian Cole,D,4,5436.166666666667,0.5362094577809056,0.547945320656414,0.4968483807130807,UTA,120,76,181,-105,-61
8476419,Jean-Gabriel Pageau,F,4,4573.8,0.4795317529056585,0.507897013375044,0.48079599813424706,NYI,555,343,182,161,373
8480289,Morgan Barron,F,4,3023.2833333333333,0.5070368034854391,0.5430779023695885,0.47488218899780493,WPG,332,102,183,-81,149
8475200,Dmitry Orlov,D,4,5435.816666666667,0.5304338535154739,0.5233017963351315,0.4747221661288526,SJS,153,214,184,30,-31
8479520,Brandon Duhaime,F,4,3044.1833333333334,0.5005746053799596,0.5541944158399068,0.46974569742936884,WSH,391,55,185,-130,206
8475842,Sam Carrick,F,4,2877.0,0.43531734340302797,0.485289463281437,0.46688486210212066,NYR,786,526,186,340,600
8481605,Jackson LaCombe,D,3,4165.466666666667,0.4843277565518289,0.49211482370561654,0.46556234551556014,ANA,517,477,187,290,330
8475218,Mattias Ekholm,D,4,5807.633333333333,0.5800718435612581,0.5574990918328607,0.462911262137723,EDM,14,49,188,-139,-174
8477948,Travis Sanheim,D,4,6769.4,0.5317823605226618,0.540024492247168,0.45591070027835995,PHI,147,117,189,-72,-42
8473533,Jordan Staal,F,4,4424.316666666667,0.5851365955034931,0.59228750090072,0.453898473991316,CAR,10,4,190,-186,-180
8476934,Brock McGinn,F,3,1548.8166666666666,0.4387841084888582,0.48252388349390446,0.45348475200450006,ANA,775,550,191,359,584
8477365,Connor Clifton,D,4,4414.033333333334,0.5133101106720841,0.5339736470506078,0.4526051816762502,PIT,278,152,192,-40,86
8484240,Tom Willander,D,1,788.3333333333334,0.4358974358974359,0.44868086286372805,0.45135822419484967,VAN,783,760,193,567,590
8478028,Fredrik Olofsson,F,2,843.35,0.5044949762030672,0.5383339881580601,0.45074909653352,COL,354,130,194,-64,160
8479439,Jacob MacDonald,D,2,1107.3166666666666,0.468211480598648,0.47984771797630843,0.4502006589582742,SJS,640,586,195,391,445
8482745,Mason McTavish,F,4,4198.133333333333,0.4595113757864319,0.45775399741608913,0.44643600803789857,ANA,690,719,196,523,494
8478882,Vladislav Gavrikov,D,4,6234.566666666667,0.5307482813483074,0.5415481952856964,0.4444277164433842,NYR,151,108,197,-89,-46
8475188,Brayden McNabb,D,4,5695.116666666667,0.5553129722087443,0.5539989099711388,0.44263502624092066,VGK,55,57,198,-141,-143
8476889,Radek Faksa,F,4,3288.3,0.5158193153386614,0.5607127331218728,0.440964463082635,DAL,259,39,199,-160,60
8481557,Matt Boldy,F,4,5461.616666666667,0.5327291097160229,0.5302534452271465,0.4390670743707041,MIN,141,178,200,-22,-59
8480355,Mark Kastelic,F,4,2306.85,0.4745021717808603,0.5214835337990507,0.432807850257881,BOS,595,228,201,27,394
8476438,Brandon Saad,F,4,3820.2166666666667,0.5034019403555245,0.5037064115375837,0.4324842901753465,VGK,361,381,202,179,159
8477969,Marcus Pettersson,D,4,5938.733333333334,0.49726186737352934,0.5120676699902396,0.4237860171204247,VAN,421,311,203,108,218
8482077,Dylan Holloway,F,4,2906.25,0.556373546700633,0.5435462076509566,0.4181969209571464,STL,53,100,204,-104,-151
8476470,Nathan Beaulieu,D,1,792.1333333333333,0.37595907928388744,0.41528428144022167,0.4157040834333956,ANA,864,839,205,634,659
8478585,Derek Ryan,F,3,1934.4499999999998,0.5315458937198069,0.5531155260209472,0.4119608201248335,EDM,148,61,206,-145,-58
8477887,Patrick Brown,F,1,695.15,0.4542124542124542,0.5053903953889248,0.4088894591745716,PHI,718,365,207,158,511
8484471,Emmitt Finnie,F,1,841.7833333333333,0.480225988700565,0.488256988700565,0.4082275384466916,DET,550,502,208,294,342
8470966,Mark Giordano,D,2,2246.633333333333,0.5527004909983633,0.551336752503278,0.40427182564025294,TOR,63,67,209,-142,-146
8479982,Conor Timmins,D,4,2302.4833333333336,0.525524517894554,0.5129042402117457,0.4020820746100096,BUF,183,293,210,83,-27
