game_id,game_date,period,time,time_secs,shot_type,shooting_player_id,x_coord,y_coord,zone,is_goal,situation_code,is_rebound,is_rush,distance_ft,distance_band,danger_zone,lateral,situation,shoots
2023021068,2024-03-16,2,17:35,1055,wrist,8481606,-29,27,O,0,1551,False,False,65.8,60ft+,Low,Right,Even Strength,R
2023021068,2024-03-16,2,18:22,1102,backhand,8477960,-84,7,O,0,1551,False,False,8.6,8-10ft,High,Center,Even Strength,L
2023021068,2024-03-16,3,00:42,42,backhand,8479675,94,-20,O,0,1551,False,False,20.6,20-22ft,Medium,Left,Even Strength,L
2023021068,2024-03-16,3,00:43,43,snap,8478911,76,1,O,0,1551,True,False,13.0,12-14ft,High,Center,Even Strength,R
2023021068,2024-03-16,3,01:11,71,wrist,8477942,47,-27,O,1,1551,False,False,49.9,48-50ft,Low,Left,Even Strength,L
2023021068,2024-03-16,3,02:16,136,wrist,8481560,61,19,O,0,1551,False,False,33.8,32-34ft,Medium,Right,Even Strength,L
2023021068,2024-03-16,3,03:55,235,wrist,8477960,65,8,O,0,1551,False,False,25.3,24-26ft,Medium,Center,Even Strength,L
2023021068,2024-03-16,3,03:59,239,snap,8482124,71,2,O,0,1551,False,False,18.1,18-20ft,High,Center,Even Strength,L
2023021068,2024-03-16,3,04:37,277,tip-in,8478882,78,-4,O,0,1551,False,False,11.7,10-12ft,High,Center,Even Strength,L
2023021068,2024-03-16,3,06:26,386,snap,8476479,68,-3,O,0,1551,False,False,21.2,20-22ft,Medium,Center,Even Strength,L
2023021068,2024-03-16,3,09:24,564,wrist,8477960,48,3,O,0,1551,False,False,41.1,40-42ft,Low,Center,Even Strength,L
2023021053,2024-03-14,2,04:31,271,wrist,8479407,-86,7,O,0,1551,False,False,7.6,6-8ft,High,Center,Even Strength,L
2023021053,2024-03-14,2,05:12,312,wrist,8477931,-54,-31,O,1,1551,False,False,46.8,46-48ft,Low,Left,Even Strength,L
2023021053,2024-03-14,2,17:44,1064,snap,8478414,-35,1,O,0,1551,False,False,54.0,54-56ft,Low,Center,Even Strength,L
2023021053,2024-03-14,2,19:46,1186,wrist,8475287,-58,18,O,0,1451,False,False,35.8,34-36ft,Medium,Right,Power Play,L
2023021053,2024-03-14,3,06:48,408,deflected,8478414,80,-18,O,0,1551,False,False,20.1,20-22ft,Medium,Left,Even Strength,L
2023021053,2024-03-14,3,07:19,439,snap,8481701,58,36,O,0,1551,False,False,47.5,46-48ft,Low,Right,Even Strength,L
2023021053,2024-03-14,3,12:15,735,snap,8481701,51,41,O,0,1551,False,False,55.9,54-56ft,Low,Right,Even Strength,L
2023021053,2024-03-14,3,12:16,736,snap,8477508,82,4,O,0,1551,True,False,8.1,8-10ft,High,Center,Even Strength,R
2023021053,2024-03-14,3,14:25,865,snap,8482125,85,-12,O,1,1551,False,False,12.6,12-14ft,High,Center,Even Strength,R
2023021053,2024-03-14,3,19:38,1178,tip-in,8482125,82,1,O,0,1551,False,False,7.1,6-8ft,High,Center,Even Strength,R
2023021021,2024-03-09,1,00:26,26,tip-in,8477942,-78,-1,O,1,1551,False,False,11.0,10-12ft,High,Center,Even Strength,L
2023021021,2024-03-09,1,02:51,171,wrist,8478882,-29,16,O,0,1551,False,False,62.1,60ft+,Low,Right,Even Strength,L
2023021021,2024-03-09,1,05:39,339,wrist,8473453,-34,36,O,0,1551,False,False,65.7,60ft+,Low,Right,Even Strength,R
2023021021,2024-03-09,1,11:06,666,snap,8479400,-70,-23,O,0,1560,False,False,29.8,28-30ft,Medium,Left,Penalty Shot,L
2023021021,2024-03-09,1,12:38,758,wrist,8481606,-38,0,O,0,1451,False,False,51.0,50-52ft,Low,Center,Power Play,R
2023021021,2024-03-09,1,16:57,1017,snap,8482155,-66,23,O,0,1451,False,False,32.5,32-34ft,Medium,Right,Power Play,R
2023021021,2024-03-09,2,00:31,31,tip-in,8478882,76,1,O,0,1441,False,False,13.0,12-14ft,High,Center,Other,L
2023021021,2024-03-09,2,01:31,91,snap,8482155,46,-25,O,0,1551,False,False,49.7,48-50ft,Low,Left,Even Strength,R
2023021021,2024-03-09,2,03:28,208,wrist,8481606,-77,20,D,0,1551,False,False,23.3,22-24ft,Medium,Right,Even Strength,R
2023021021,2024-03-09,2,04:27,267,wrist,8477942,51,37,O,0,1551,False,False,53.0,52-54ft,Low,Right,Even Strength,L
2023021021,2024-03-09,2,04:49,289,backhand,8481560,76,5,O,0,1551,False,False,13.9,12-14ft,High,Center,Even Strength,L
2023021021,2024-03-09,2,05:08,308,wrist,8481532,54,38,O,0,1551,False,False,51.7,50-52ft,Low,Right,Even Strength,L
2023021021,2024-03-09,2,06:15,375,backhand,8482155,-77,32,D,0,1551,False,False,34.2,34-36ft,Medium,Right,Even Strength,R
2023021021,2024-03-09,2,06:43,403,snap,8482124,53,-26,O,0,1551,False,False,44.4,44-46ft,Low,Left,Even Strength,L
2023021021,2024-03-09,2,10:12,612,wrist,8481481,63,33,O,0,1551,False,True,42.0,42-44ft,Low,Right,Even Strength,L
2023021021,2024-03-09,2,11:17,677,wrist,8481532,14,32,N,0,1551,False,False,81.5,60ft+,Low,Right,Even Strength,L
2023021021,2024-03-09,2,16:29,989,snap,8479400,76,12,O,0,1551,False,False,17.7,16-18ft,High,Center,Even Strength,L
2023021021,2024-03-09,2,18:52,1132,wrist,8477960,79,-5,O,0,1541,False,False,11.2,10-12ft,High,Center,Shorthanded,L
2023021021,2024-03-09,3,00:34,34,wrist,8479421,-31,-21,O,0,1551,False,False,61.7,60ft+,Low,Left,Even Strength,L
2023021021,2024-03-09,3,09:49,589,slap,8481606,-34,0,O,0,1451,False,False,55.0,54-56ft,Low,Center,Power Play,R
2023021021,2024-03-09,3,10:39,639,wrist,8479400,-60,19,O,0,1451,False,False,34.7,34-36ft,Medium,Right,Power Play,L
2023021021,2024-03-09,3,13:22,802,slap,8477942,-52,-35,O,0,1551,False,False,50.9,50-52ft,Low,Left,Even Strength,L
2023021021,2024-03-09,3,17:13,1033,snap,8482155,-56,-25,O,0,1551,False,False,41.4,40-42ft,Low,Left,Even Strength,R
2023021021,2024-03-09,3,18:42,1122,wrist,8478882,-37,-37,O,0,1551,False,False,63.8,60ft+,Low,Left,Even Strength,L
2023021021,2024-03-09,3,19:53,1193,wrist,8473453,-28,40,O,0,1551,False,False,72.9,60ft+,Low,Right,Even Strength,R
2023020924,2024-02-26,1,01:21,81,wrist,8478445,75,-1,O,0,1551,False,False,14.0,14-16ft,High,Center,Even Strength,R
2023020924,2024-02-26,1,01:36,96,wrist,8476422,-1,33,N,0,1551,False,False,94.0,60ft+,Low,Right,Even Strength,L
2023020924,2024-02-26,1,03:44,224,snap,8477500,39,20,O,0,1551,False,False,53.9,52-54ft,Low,Right,Even Strength,L
2023020924,2024-02-26,1,06:04,364,snap,8477500,48,-26,O,0,1551,False,False,48.5,48-50ft,Low,Left,Even Strength,L
2023020924,2024-02-26,1,08:24,504,wrist,8474709,31,40,O,0,1551,False,False,70.5,60ft+,Low,Right,Even Strength,L
2023020924,2024-02-26,1,11:55,715,tip-in,8474709,3,-7,N,0,1551,False,False,86.3,60ft+,Low,Center,Even Strength,L
2023020924,2024-02-26,1,12:44,764,backhand,8478445,72,36,O,0,1551,False,False,39.8,38-40ft,Medium,Right,Even Strength,R
2023020924,2024-02-26,1,15:24,924,wrist,8478445,74,-28,O,0,1551,False,True,31.8,30-32ft,Medium,Left,Even Strength,R
2023020924,2024-02-26,1,15:59,959,snap,8477506,50,-7,O,1,1551,False,False,39.6,38-40ft,Medium,Center,Even Strength,R
2023020924,2024-02-26,1,19:46,1186,wrist,8475314,82,6,O,0,1551,False,False,9.2,8-10ft,High,Center,Even Strength,L
2023020924,2024-02-26,2,00:35,35,wrist,8475754,-75,20,O,0,1541,False,False,24.4,24-26ft,Medium,Right,Shorthanded,L
2023020924,2024-02-26,2,04:53,293,wrist,8478115,-63,-38,O,0,1551,False,False,46.0,46-48ft,Low,Left,Even Strength,L
2023020924,2024-02-26,2,07:19,439,slap,8477506,-40,37,O,0,1551,False,False,61.4,60ft+,Low,Right,Even Strength,R
2023020924,2024-02-26,2,07:40,460,deflected,8477500,-82,-3,O,0,1551,False,False,7.6,6-8ft,High,Center,Even Strength,L
2023020924,2024-02-26,2,09:48,588,wrist,8477500,-74,-13,O,0,1551,False,False,19.8,18-20ft,High,Center,Even Strength,L
2023020924,2024-02-26,2,12:08,728,snap,8474709,-66,23,O,0,1551,False,False,32.5,32-34ft,Medium,Right,Even Strength,L
2023020924,2024-02-26,2,14:24,864,wrist,8475151,-52,32,O,0,1551,False,False,48.9,48-50ft,Low,Right,Even Strength,R
2023020924,2024-02-26,2,14:26,866,backhand,8475314,-74,-3,O,0,1551,True,False,15.3,14-16ft,High,Center,Even Strength,L
2023020924,2024-02-26,2,15:20,920,snap,8478115,-25,-24,O,0,1551,False,False,68.4,60ft+,Low,Left,Even Strength,L
2023020924,2024-02-26,2,15:22,922,wrist,8478115,-73,-10,O,0,1551,True,False,18.9,18-20ft,High,Center,Even Strength,L
2023020924,2024-02-26,2,15:24,924,slap,8481237,-69,0,O,1,1551,True,False,20.0,20-22ft,High,Center,Even Strength,L
2023020924,2024-02-26,2,17:23,1043,wrist,8475754,-79,10,O,0,1551,False,False,14.1,14-16ft,High,Center,Even Strength,L
2023020924,2024-02-26,2,18:51,1131,snap,8477500,-64,0,O,0,1551,False,False,25.0,24-26ft,Medium,Center,Even Strength,L
2023020924,2024-02-26,3,04:42,282,wrist,8477500,67,25,O,0,1551,False,True,33.3,32-34ft,Medium,Right,Even Strength,L
2023020924,2024-02-26,3,08:55,535,wrist,8475151,66,-11,O,0,1551,False,False,25.5,24-26ft,Medium,Center,Even Strength,R
2023020924,2024-02-26,3,13:42,822,slap,8478115,46,-37,O,0,1541,False,False,56.7,56-58ft,Low,Left,Shorthanded,L
2023020924,2024-02-26,3,16:21,981,tip-in,8478445,78,0,O,0,1551,False,False,11.0,10-12ft,High,Center,Even Strength,R
2023020924,2024-02-26,4,02:54,174,snap,8477500,-62,2,O,1,1331,False,False,27.1,26-28ft,Medium,Center,Other,L
2023020892,2024-02-22,2,09:18,558,snap,8482105,-35,-38,O,0,1551,False,False,66.0,60ft+,Low,Left,Even Strength,L
2023020892,2024-02-22,2,09:46,586,wrist,8480801,-68,-11,O,0,1551,False,False,23.7,22-24ft,Medium,Center,Even Strength,L
2023020892,2024-02-22,2,09:47,587,wrist,8480801,-81,-4,O,0,1551,True,False,8.9,8-10ft,High,Center,Even Strength,L
2023020892,2024-02-22,2,12:41,761,wrist,8482105,-50,19,O,0,1551,False,False,43.4,42-44ft,Low,Right,Even Strength,L
2023020892,2024-02-22,2,15:45,945,wrist,8473512,-76,-1,O,0,1551,False,False,13.0,12-14ft,High,Center,Even Strength,R
2023020892,2024-02-22,2,16:21,981,wrist,8482116,-34,11,O,0,1551,False,False,56.1,56-58ft,Low,Center,Even Strength,L
2023020892,2024-02-22,2,19:15,1155,wrist,8473512,-83,-32,O,0,1551,False,False,32.6,32-34ft,Medium,Left,Even Strength,R
2023020892,2024-02-22,2,19:16,1156,wrist,8478472,-86,-6,O,0,1551,True,False,6.7,6-8ft,High,Center,Even Strength,L
2023020892,2024-02-22,2,19:32,1172,snap,8481596,-67,8,O,0,1451,False,False,23.4,22-24ft,Medium,Center,Power Play,R
2023020892,2024-02-22,2,19:43,1183,snap,8481596,-63,10,O,1,1451,False,False,27.9,26-28ft,Medium,Center,Power Play,R
2023020892,2024-02-22,3,00:32,32,wrist,8473512,63,-16,O,0,1551,False,False,30.5,30-32ft,Medium,Left,Even Strength,R
2023020892,2024-02-22,3,00:36,36,wrist,8479345,46,-15,O,0,1551,False,False,45.5,44-46ft,Low,Left,Even Strength,L
2023020892,2024-02-22,3,02:32,152,wrist,8480355,72,-10,O,0,1551,False,False,19.7,18-20ft,High,Center,Even Strength,R
2023020892,2024-02-22,3,05:13,313,snap,8479345,76,-20,O,0,1451,False,False,23.9,22-24ft,Medium,Left,Power Play,L
2023020892,2024-02-22,3,05:55,355,snap,8482116,55,-3,O,0,1451,False,False,34.1,34-36ft,Medium,Center,Power Play,L
2023020892,2024-02-22,3,07:35,455,snap,8480801,60,-6,O,0,1551,False,False,29.6,28-30ft,Medium,Center,Even Strength,L
2023020892,2024-02-22,3,16:34,994,snap,8480801,61,24,O,0,1551,False,False,36.9,36-38ft,Medium,Right,Even Strength,L
2023020892,2024-02-22,3,17:12,1032,wrist,8479345,64,21,O,0,1551,False,False,32.6,32-34ft,Medium,Right,Even Strength,L
2023020892,2024-02-22,3,18:45,1125,snap,8482105,67,33,O,0,1551,False,False,39.7,38-40ft,Medium,Right,Even Strength,L
2023020877,2024-02-20,1,04:20,260,snap,8476389,-63,-14,O,0,1551,False,False,29.5,28-30ft,Medium,Center,Even Strength,R
2023020877,2024-02-20,1,04:23,263,wrist,8482109,-79,5,O,0,1551,True,False,11.2,10-12ft,High,Center,Even Strength,L
2023020877,2024-02-20,1,07:46,466,wrist,8479323,-61,11,O,1,1551,False,False,30.1,30-32ft,Medium,Center,Even Strength,R
2023020877,2024-02-20,1,07:55,475,slap,8476459,-50,-35,O,0,1551,False,False,52.4,52-54ft,Low,Left,Even Strength,R
2023020877,2024-02-20,1,09:56,596,wrist,8477380,-76,-19,O,0,1551,False,False,23.0,22-24ft,Medium,Left,Even Strength,R
2023020877,2024-02-20,1,13:02,782,slap,8476885,-30,15,O,0,1451,False,False,60.9,60ft+,Low,Center,Power Play,R
2023020877,2024-02-20,2,01:21,81,wrist,8482073,34,-37,O,0,1551,False,False,66.3,60ft+,Low,Left,Even Strength,R
2023020877,2024-02-20,2,02:54,174,wrist,8476624,55,17,O,0,1541,False,False,38.0,38-40ft,Medium,Right,Shorthanded,L
2023020877,2024-02-20,2,04:00,240,snap,8478550,62,13,O,0,1551,False,False,30.0,30-32ft,Medium,Center,Even Strength,R
2023020877,2024-02-20,2,04:09,249,snap,8482157,54,-21,O,0,1551,False,False,40.8,40-42ft,Low,Left,Even Strength,L
2023020877,2024-02-20,2,05:04,304,wrist,8481554,47,-12,O,0,1551,False,False,43.7,42-44ft,Low,Center,Even Strength,L
2023020877,2024-02-20,2,05:28,328,wrist,8476389,65,-13,O,0,1551,False,False,27.3,26-28ft,Medium,Center,Even Strength,R
2023020877,2024-02-20,2,05:55,355,wrist,8476459,66,-16,O,0,1551,False,False,28.0,28-30ft,Medium,Left,Even Strength,R
2023020877,2024-02-20,2,06:04,364,wrist,8476918,55,-23,O,0,1551,False,False,41.0,40-42ft,Low,Left,Even Strength,L
2023020877,2024-02-20,2,06:45,405,tip-in,8475184,83,-6,O,0,1451,False,False,8.5,8-10ft,High,Center,Power Play,L
2023020877,2024-02-20,2,08:23,503,snap,8481554,73,20,O,1,1441,False,False,25.6,24-26ft,Medium,Right,Other,L
2023020877,2024-02-20,2,11:27,687,tip-in,8475184,77,0,O,0,1451,False,False,12.0,12-14ft,High,Center,Power Play,L
2023020877,2024-02-20,2,12:10,730,slap,8476389,70,16,O,0,1451,False,False,24.8,24-26ft,Medium,Right,Power Play,R
2023020877,2024-02-20,2,12:29,749,tip-in,8482109,70,10,O,0,1551,False,False,21.5,20-22ft,Medium,Center,Even Strength,L
2023020877,2024-02-20,2,19:17,1157,wrist,8478550,57,-5,O,0,1551,False,False,32.4,32-34ft,Medium,Center,Even Strength,R
2023020877,2024-02-20,3,04:52,292,wrist,8482109,-70,13,O,0,1551,False,False,23.0,22-24ft,Medium,Center,Even Strength,L
2023020877,2024-02-20,3,06:56,416,snap,8476459,-54,19,O,0,1451,False,False,39.8,38-40ft,Medium,Right,Power Play,R
2023020877,2024-02-20,3,07:45,465,tip-in,8481554,-76,-3,O,0,1451,False,False,13.3,12-14ft,High,Center,Power Play,L
2023020877,2024-02-20,3,11:38,698,wrist,8476389,-65,16,O,0,1541,False,False,28.8,28-30ft,Medium,Right,Shorthanded,R
2023020877,2024-02-20,3,16:24,984,snap,8476459,-43,-25,O,0,1551,False,False,52.4,52-54ft,Low,Left,Even Strength,R
2023020847,2024-02-15,3,01:25,85,wrist,8479996,63,-30,O,0,1551,False,False,39.7,38-40ft,Medium,Left,Even Strength,R
2023020847,2024-02-15,3,05:03,303,snap,8476887,68,27,O,0,1451,False,False,34.2,34-36ft,Medium,Right,Power Play,R
2023020847,2024-02-15,3,11:14,674,wrist,8476873,8,-24,N,0,1551,False,False,84.5,60ft+,Low,Left,Even Strength,L
2023020847,2024-02-15,3,15:04,904,wrist,8476873,14,41,N,0,1551,False,False,85.5,60ft+,Low,Right,Even Strength,L
2023020847,2024-02-15,3,15:31,931,wrist,8475197,35,-38,O,0,1551,False,False,66.0,60ft+,Low,Left,Even Strength,R
2023020847,2024-02-15,3,17:00,1020,snap,8479996,55,37,O,0,1551,False,False,50.2,50-52ft,Low,Right,Even Strength,R
2023020847,2024-02-15,3,19:15,1155,wrist,8478495,80,20,O,0,1551,False,False,21.9,20-22ft,Medium,Right,Even Strength,L
2023020792,2024-02-07,1,03:45,225,wrist,8477479,-57,-34,O,0,1551,False,False,46.7,46-48ft,Low,Left,Even Strength,L
2023020792,2024-02-07,1,06:34,394,slap,8477939,-50,-22,O,1,1451,False,False,44.8,44-46ft,Low,Left,Power Play,R
2023020792,2024-02-07,1,12:29,749,backhand,8482720,-86,3,O,0,1541,False,False,4.2,4-6ft,High,Center,Shorthanded,L
2023020792,2024-02-07,1,13:22,802,wrist,8476931,56,-36,D,0,1551,False,False,48.8,48-50ft,Low,Left,Even Strength,L
2023020792,2024-02-07,2,02:16,136,snap,8477503,60,36,O,0,1551,False,True,46.2,46-48ft,Low,Right,Even Strength,L
2023020792,2024-02-07,2,02:21,141,wrist,8476853,34,25,O,0,1551,False,False,60.4,60ft+,Low,Right,Even Strength,L
2023020792,2024-02-07,2,03:40,220,slap,8475166,62,7,O,1,1451,False,False,27.9,26-28ft,Medium,Center,Power Play,L
2023020792,2024-02-07,2,05:56,356,backhand,8478483,74,13,O,0,1541,False,False,19.8,18-20ft,High,Center,Shorthanded,R
2023020792,2024-02-07,2,06:11,371,wrist,8479318,77,0,O,0,1541,False,False,12.0,12-14ft,High,Center,Shorthanded,L
2023020792,2024-02-07,2,08:36,516,tip-in,8479318,85,6,O,0,1551,False,False,7.2,6-8ft,High,Center,Even Strength,L
2023020792,2024-02-07,2,10:20,620,wrist,8481122,32,25,O,0,1551,False,False,62.2,60ft+,Low,Right,Even Strength,L
2023020792,2024-02-07,2,10:49,649,wrist,8477503,63,40,O,0,1551,False,False,47.7,46-48ft,Low,Right,Even Strength,L
2023020792,2024-02-07,2,12:26,746,tip-in,8478483,72,-6,O,0,1451,False,False,18.0,18-20ft,High,Center,Power Play,R
2023020792,2024-02-07,2,12:37,757,wrist,8479318,78,12,O,1,1451,False,False,16.3,16-18ft,High,Center,Power Play,L
2023020792,2024-02-07,2,13:00,780,wrist,8477479,77,0,O,0,1551,False,False,12.0,12-14ft,High,Center,Even Strength,L
2023020792,2024-02-07,2,14:11,851,wrist,8476853,45,24,O,0,1551,False,False,50.1,50-52ft,Low,Right,Even Strength,L
2023020792,2024-02-07,3,02:17,137,backhand,8477503,-80,6,O,0,1551,False,False,10.8,10-12ft,High,Center,Even Strength,L
2023020792,2024-02-07,3,03:00,180,wrist,8482259,-84,-7,O,0,1551,False,False,8.6,8-10ft,High,Center,Even Strength,L
2023020792,2024-02-07,3,04:10,250,deflected,8477479,-75,-3,O,0,1551,False,False,14.3,14-16ft,High,Center,Even Strength,L
2023020792,2024-02-07,3,05:12,312,wrist,8478483,-75,-2,O,0,1551,False,False,14.1,14-16ft,High,Center,Even Strength,R
2023020792,2024-02-07,3,05:30,330,slap,8476931,-29,4,O,0,1551,False,False,60.1,60ft+,Low,Center,Even Strength,L
2023020792,2024-02-07,3,06:49,409,wrist,8470966,62,-33,D,0,1551,False,True,42.6,42-44ft,Low,Left,Even Strength,L
2023020792,2024-02-07,3,08:44,524,backhand,8476853,-64,39,O,0,1551,False,False,46.3,46-48ft,Low,Right,Even Strength,L
2023020792,2024-02-07,3,08:57,537,snap,8479318,-53,-3,O,0,1551,False,False,36.1,36-38ft,Medium,Center,Even Strength,L
2023020792,2024-02-07,3,09:18,558,wrist,8480043,-31,-11,O,0,1551,False,False,59.0,58-60ft,Low,Center,Even Strength,R
