player_id,player_name,es_toi_min,CNFI_SF,CNFI_SF_per60,CNFI_SF_lo95,CNFI_SF_hi95,MNFI_SF,MNFI_SF_per60,MNFI_SF_lo95,MNFI_SF_hi95,FNFI_SF,FNFI_SF_per60,FNFI_SF_lo95,FNFI_SF_hi95,TNFI_SF,TNFI_SF_per60,TNFI_SF_lo95,TNFI_SF_hi95,P5_weighted,TNFI_rank_raw,P5_weighted_rank,rank_delta,weighting_flag
8476917,Adam Pelech,5647.13,792,8.4149,7.8863,8.9732,552,5.8649,5.4166,6.3464,442,4.6962,4.293,5.1341,1786,18.976,18.2564,19.7115,1.8703,147,155,-8,
8479442,Troy Stecher,3884.25,569,8.7893,8.1436,9.4781,403,6.2251,5.6734,6.8247,255,3.939,3.4971,4.4328,1227,18.9535,18.0887,19.8425,1.9115,148,136,12,HIGH_DANGER_MIX
8480073,Erik Brannstrom,3290.22,416,7.5861,6.9313,8.2943,382,6.9661,6.3364,7.6504,241,4.3948,3.8903,4.9597,1039,18.9471,18.0087,19.9138,1.8648,149,158,-9,
8476792,Torey Krug,3534.78,417,7.0782,6.4645,7.7408,423,7.1801,6.5623,7.8465,275,4.6679,4.1649,5.2253,1115,18.9262,18.0184,19.8557,1.8132,150,193,-43,LOW_DANGER_MIX
8477845,Trevor van Riemsdyk,5363.38,775,8.6699,8.1212,9.2504,555,6.2088,5.737,6.7155,361,4.0385,3.6547,4.46,1691,18.9172,18.1805,19.6724,1.9212,151,131,20,HIGH_DANGER_MIX
8482482,Adam Wilsby,962.4,141,8.7905,7.5375,10.2195,85,5.2993,4.3212,6.4781,77,4.8005,3.871,5.9344,303,18.8903,17.184,20.7005,1.8683,152,156,-4,
8482671,Owen Power,5424.87,683,7.5541,7.0401,8.0995,596,6.5919,6.1089,7.1077,428,4.7338,4.3209,5.1822,1707,18.8797,18.1459,19.6284,1.8184,153,188,-35,LOW_DANGER_MIX
8482684,Luke Hughes,3557.35,509,8.585,7.9185,9.2995,315,5.3129,4.7796,5.9006,295,4.9756,4.4589,5.5473,1119,18.8736,17.9723,19.8027,1.8497,154,166,-12,LOW_DANGER_MIX
8479578,Casey Fitzgerald,822.37,97,7.0771,5.8624,8.5114,104,7.5879,6.3311,9.0599,57,4.1587,3.2343,5.3273,258,18.8237,16.9843,20.7838,1.8371,155,179,-24,LOW_DANGER_MIX
8481593,Jayden Struble,2049.92,265,7.7564,6.9261,8.6693,224,6.5564,5.7892,7.4107,154,4.5075,3.8694,5.2406,643,18.8203,17.6363,20.0446,1.8327,156,181,-25,LOW_DANGER_MIX
8480035,Henri Jokiharju,4596.48,595,7.7668,7.2038,8.3686,494,6.4484,5.9313,7.0062,352,4.5948,4.1549,5.0781,1441,18.81,18.0169,19.6258,1.832,157,182,-25,LOW_DANGER_MIX
8476856,Mathew Dumba,4669.05,648,8.3272,7.75,8.9401,443,5.6928,5.2083,6.2174,372,4.7804,4.3349,5.2675,1463,18.8004,18.0118,19.6078,1.8349,158,180,-22,LOW_DANGER_MIX
8480196,Jacob Bryson,3332.22,414,7.4545,6.8088,8.1531,380,6.8423,6.2216,7.5172,250,4.5015,3.994,5.0684,1044,18.7983,17.8679,19.757,1.8205,159,187,-28,LOW_DANGER_MIX
8476931,Jake McCabe,6118.95,857,8.4034,7.8951,8.9386,651,6.3834,5.9346,6.8618,409,4.0105,3.6511,4.4025,1917,18.7973,18.1071,19.5013,1.9023,160,141,19,HIGH_DANGER_MIX
8474207,Nick Holden,2164.48,300,8.3161,7.4827,9.23,237,6.5697,5.8228,7.4025,141,3.9086,3.3306,4.5807,678,18.7943,17.6467,19.9901,1.9081,161,139,22,HIGH_DANGER_MIX
8479998,Mikey Anderson,6154.18,854,8.326,7.8215,8.8581,592,5.7717,5.3448,6.2291,481,4.6895,4.3028,5.108,1927,18.7872,18.0997,19.4898,1.8289,162,184,-22,LOW_DANGER_MIX
8477365,Connor Clifton,4663.77,636,8.1822,7.6088,8.7907,490,6.3039,5.7949,6.8513,334,4.297,3.8736,4.7622,1460,18.7831,17.9931,19.5896,1.8797,163,151,12,HIGH_DANGER_MIX
8482178,Ian Moore,552.85,86,9.3335,7.6619,11.2852,54,5.8605,4.5368,7.5142,33,3.5814,2.5682,4.9572,173,18.7754,16.5359,21.1597,1.9633,164,112,52,HIGH_DANGER_MIX
8481541,Samuel Bolduc,639.43,98,9.1956,7.6502,11.0021,54,5.067,3.9207,6.5181,48,4.504,3.4274,5.8914,200,18.7666,16.6945,20.9983,1.8625,165,159,6,
8474716,Jared Spurgeon,4669.63,619,7.9535,7.3874,8.5546,478,6.1418,5.6392,6.6827,363,4.6642,4.2236,5.1457,1460,18.7595,17.9698,19.5647,1.8074,166,198,-32,LOW_DANGER_MIX
8478469,Thomas Chabot,5730.4,793,8.3031,7.7817,8.8547,595,6.2299,5.7723,6.7203,402,4.2091,3.8297,4.6237,1790,18.7421,18.0312,19.4708,1.8764,167,153,14,HIGH_DANGER_MIX
8479345,Jakob Chychrun,5665.4,729,7.7205,7.213,8.2594,545,5.7719,5.3278,6.2496,495,5.2423,4.8181,5.7009,1769,18.7348,18.0199,19.4676,1.774,168,224,-56,LOW_DANGER_MIX
8476449,Scott Harrington,771.97,122,9.4823,8.04,11.1269,73,5.6738,4.5528,7.0353,46,3.5753,2.698,4.7139,241,18.7314,16.8292,20.7436,1.9225,169,129,40,HIGH_DANGER_MIX
8478399,Jonas Siegenthaler,5494.52,776,8.4739,7.9357,9.0407,566,6.1807,5.7145,6.6791,373,4.0732,3.6916,4.4902,1715,18.7278,17.9991,19.4689,1.872,170,154,16,HIGH_DANGER_MIX
8482803,Olen Zellweger,2038.82,278,8.1812,7.3277,9.1153,184,5.4149,4.7137,6.2076,174,5.1206,4.4385,5.8954,636,18.7167,17.5307,19.9419,1.801,171,202,-31,LOW_DANGER_MIX
8477369,Carson Soucy,4446.03,619,8.3535,7.7617,8.9828,437,5.8974,5.393,6.4435,328,4.4264,3.9872,4.9099,1384,18.6773,17.8709,19.5036,1.8584,172,162,10,
8480160,Radim Simek,1010.23,132,7.8398,6.6778,9.1733,107,6.355,5.3058,7.5862,75,4.4544,3.5791,5.5254,314,18.6492,16.9864,20.4065,1.8409,173,176,-3,
8479388,Riley Stillman,1425.98,187,7.8683,6.8762,8.9791,151,6.3535,5.4579,7.376,105,4.418,3.6715,5.3018,443,18.6398,17.2305,20.1096,1.8433,174,174,0,
8477810,Joel Hanley,2659.63,340,7.6702,6.9399,8.4628,267,6.0234,5.3716,6.7427,219,4.9405,4.3487,5.6033,826,18.6341,17.5936,19.7024,1.8016,175,201,-26,LOW_DANGER_MIX
8476463,Jonas Brodin,5368.75,732,8.1807,7.6451,8.7467,520,5.8114,5.3536,6.3033,415,4.638,4.227,5.0847,1667,18.63,17.8949,19.3797,1.8215,176,186,-10,
8481600,Tobias Bjornfot,1588.55,197,7.4407,6.5205,8.4656,176,6.6476,5.7756,7.6285,120,4.5324,3.8116,5.3736,493,18.6208,17.2796,20.0063,1.7765,177,218,-41,LOW_DANGER_MIX
8480950,Ilya Lyubushkin,4701.65,680,8.6778,8.0914,9.2978,471,6.0107,5.5147,6.5448,307,3.9178,3.5147,4.3628,1458,18.6062,17.8212,19.4071,1.8818,178,150,28,HIGH_DANGER_MIX
8474574,Tyler Myers,6147.8,829,8.0907,7.5918,8.6164,611,5.9631,5.5291,6.4267,465,4.5382,4.1572,4.9507,1905,18.592,17.9051,19.2919,1.8377,179,177,2,
8478407,Vince Dunn,6119.82,731,7.1669,6.6934,7.6686,684,6.7061,6.2468,7.1942,481,4.7158,4.3268,5.1363,1896,18.5888,17.9005,19.2903,1.7911,180,209,-29,LOW_DANGER_MIX
8480839,Rasmus Dahlin,7429.18,926,7.4786,7.0397,7.9412,762,6.1541,5.7526,6.5806,604,4.8781,4.5181,5.2642,2292,18.5108,17.8871,19.1472,1.771,181,229,-48,LOW_DANGER_MIX
8475177,Calvin de Haan,3287.38,440,8.0307,7.3588,8.7558,348,6.3516,5.7486,7.0112,226,4.1249,3.6359,4.6752,1014,18.5071,17.5758,19.4696,1.8482,182,168,14,HIGH_DANGER_MIX
8471677,Jack Johnson,4013.62,510,7.624,7.0265,8.263,405,6.0544,5.5174,6.636,323,4.8286,4.3469,5.3574,1238,18.507,17.6593,19.3731,1.775,183,221,-38,LOW_DANGER_MIX
8482111,Justin Barron,2739.63,407,8.9136,8.143,9.7409,240,5.2562,4.6545,5.9257,198,4.3363,3.7893,4.9541,845,18.5061,17.4828,19.5567,1.8675,184,157,27,HIGH_DANGER_MIX
8475825,Jani Hakanpää,3493.95,495,8.5004,7.8301,9.2177,364,6.2508,5.6688,6.8848,217,3.7264,3.2745,4.236,1076,18.4777,17.572,19.4081,1.8538,185,164,21,HIGH_DANGER_MIX
8483495,Simon Nemec,1998.25,277,8.3173,7.4507,9.2692,202,6.0653,5.3183,6.9057,136,4.0836,3.47,4.7977,615,18.4662,17.2772,19.704,1.848,186,169,17,HIGH_DANGER_MIX
8485366,Matthew Schaefer,1085.67,161,8.8978,7.7014,10.2374,101,5.5818,4.628,6.7044,72,3.9791,3.1786,4.9607,334,18.4587,16.8493,20.1382,1.9012,187,143,44,HIGH_DANGER_MIX
8478851,Alexandre Carrier,5210.57,665,7.6575,7.1297,8.217,551,6.3448,5.8606,6.8628,384,4.4218,4.0144,4.8661,1600,18.4241,17.6799,19.1823,1.7829,188,214,-26,LOW_DANGER_MIX
8477506,Ryan Pulock,5662.35,801,8.4876,7.9581,9.0474,546,5.7856,5.3409,6.2638,390,4.1326,3.7543,4.5464,1737,18.4058,17.6943,19.1353,1.8609,189,160,29,HIGH_DANGER_MIX
8479976,Juuso Välimäki,3071.63,372,7.2665,6.6017,7.9864,331,6.4656,5.8361,7.1524,239,4.6685,4.1308,5.2685,942,18.4006,17.4351,19.3908,1.7731,190,225,-35,LOW_DANGER_MIX
8477462,Robert Hagg,1506.65,188,7.4868,6.5409,8.5437,167,6.6505,5.7568,7.6599,107,4.2611,3.5458,5.1054,462,18.3984,17.0284,19.8189,1.7617,191,235,-44,LOW_DANGER_MIX
8480865,Noah Dobson,6690.12,917,8.2241,7.7422,8.7312,676,6.0627,5.6431,6.5099,453,4.0627,3.7162,4.4391,2046,18.3495,17.6941,19.0188,1.8372,192,178,14,HIGH_DANGER_MIX
8479378,Logan Stanley,2851.35,394,8.2908,7.5609,9.0812,259,5.45,4.8504,6.1172,219,4.6083,4.056,5.2302,872,18.3492,17.3529,19.3814,1.8134,193,192,1,
8475790,Erik Gudbranson,4457.23,538,7.2422,6.6882,7.8361,502,6.7576,6.2209,7.3349,323,4.348,3.9133,4.8273,1363,18.3477,17.5474,19.17,1.7829,194,214,-20,LOW_DANGER_MIX
8481059,Scott Perunovich,1437.27,153,6.3871,5.4936,7.4089,162,6.7628,5.8442,7.8078,124,5.1765,4.3712,6.1161,439,18.3265,16.9336,19.7884,1.6955,195,282,-87,LOW_DANGER_MIX
8478460,Zach Werenski,5893.5,787,8.0122,7.5048,8.5469,590,6.0066,5.5619,6.4816,423,4.3064,3.9272,4.7184,1800,18.3253,17.626,19.0366,1.811,196,194,2,
8474612,Travis Hamonic,3488.05,461,7.9299,7.2799,8.6288,365,6.2786,5.695,6.9145,239,4.1112,3.6361,4.6433,1065,18.3197,17.4162,19.2494,1.7974,197,204,-7,
8484806,Sam Dickinson,688.27,99,8.6304,7.1786,10.3261,54,4.7075,3.6391,6.0603,57,4.969,3.8697,6.3502,210,18.3069,16.3189,20.4388,1.7961,198,206,-8,
8482624,Daniil Miromanov,1495.58,191,7.6626,6.7026,8.7326,145,5.8171,4.9769,6.778,120,4.8142,4.05,5.7047,456,18.2939,16.9206,19.7169,1.7748,199,223,-24,LOW_DANGER_MIX
8478013,Jake Walman,4444.12,565,7.6281,7.0599,8.2353,438,5.9134,5.4084,6.4604,351,4.7388,4.2847,5.2369,1354,18.2803,17.4793,19.1026,1.7719,200,227,-27,LOW_DANGER_MIX
8484321,Nikolas Matinpalo,1008.22,155,9.2242,7.9691,10.641,90,5.356,4.3923,6.5091,62,3.6897,2.8965,4.6842,307,18.2699,16.6163,20.0204,1.8861,201,148,53,HIGH_DANGER_MIX
8482073,Braden Schneider,5054.92,723,8.5817,8.0188,9.177,439,5.2108,4.7635,5.6955,377,4.4749,4.0594,4.929,1539,18.2674,17.5151,19.0369,1.8083,202,197,5,
8482655,J.J. Moser,5155.82,702,8.1694,7.6237,8.7471,498,5.7954,5.3293,6.2972,369,4.2942,3.8907,4.7356,1569,18.259,17.5138,19.0204,1.842,203,175,28,HIGH_DANGER_MIX
8478021,William Lagesson,987.55,126,7.6553,6.4898,8.987,103,6.2579,5.2022,7.4918,71,4.3137,3.4417,5.3807,300,18.2269,16.5466,19.9819,1.789,204,210,-6,
8472382,Andy Greene,1086.4,152,8.3947,7.2357,9.7122,104,5.7437,4.7796,6.8831,74,4.0869,3.2775,5.082,330,18.2253,16.6346,19.9124,1.8444,205,172,33,HIGH_DANGER_MIX
8475753,Justin Faulk,6524.28,769,7.072,6.6163,7.5554,736,6.7686,6.3218,7.2432,475,4.3683,4.0051,4.762,1980,18.2089,17.5474,18.8859,1.7618,206,234,-28,LOW_DANGER_MIX
8484304,Uvis Balinskis,1657.53,209,7.5655,6.6563,8.5741,142,5.1402,4.3869,6.0055,152,5.5022,4.7229,6.3916,503,18.2078,16.9035,19.5564,1.6999,207,278,-71,LOW_DANGER_MIX
8465009,Zdeno Chara,1239.27,146,7.0687,6.0633,8.2189,151,7.3108,6.289,8.476,79,3.8248,3.0875,4.7256,376,18.2043,16.7106,19.7788,1.8103,208,196,12,HIGH_DANGER_MIX
8476467,Jamie Oleksiak,5843.93,753,7.7311,7.2302,8.2611,586,6.0165,5.57,6.4944,434,4.4559,4.0691,4.8762,1773,18.2035,17.504,18.9181,1.7711,209,228,-19,LOW_DANGER_MIX
8479425,Filip Hronek,6266.98,853,8.1666,7.6706,8.6894,573,5.4859,5.0726,5.9292,475,4.5476,4.1699,4.9566,1901,18.2001,17.5246,18.89,1.8107,210,195,15,HIGH_DANGER_MIX
8478443,Brandon Carlo,5648.6,756,8.0303,7.5119,8.5774,570,6.0546,5.599,6.5418,382,4.0576,3.6818,4.4681,1708,18.1425,17.4309,18.8677,1.8235,211,185,26,HIGH_DANGER_MIX
8474563,Drew Doughty,5781.3,769,7.9809,7.4707,8.5212,536,5.5628,5.1305,6.028,442,4.5872,4.1931,5.0155,1747,18.1309,17.4296,18.8498,1.7596,212,237,-25,LOW_DANGER_MIX
8479348,Kale Clague,1022.63,128,7.51,6.3744,8.8086,118,6.9233,5.8317,8.1827,63,3.6963,2.9057,4.6811,309,18.1297,16.482,19.8532,1.8177,213,189,24,HIGH_DANGER_MIX
8478567,Dean Kukan,593.77,72,7.2756,5.8422,8.9953,66,6.6693,5.2977,8.3355,41,4.143,3.0771,5.5381,179,18.0879,15.9492,20.3656,1.8136,214,191,23,HIGH_DANGER_MIX
8481014,Alexander Romanov,5526.75,762,8.2725,7.7418,8.8326,535,5.8081,5.3568,6.2925,368,3.9951,3.6184,4.4076,1665,18.0757,17.3576,18.8087,1.8306,215,183,32,HIGH_DANGER_MIX
8482165,Yan Kuznetsov,621.07,81,7.8252,6.3721,9.5527,53,5.1202,3.9504,6.597,53,5.1202,3.9504,6.597,187,18.0657,15.9815,20.3005,1.6982,216,280,-64,LOW_DANGER_MIX
8476875,Mike Matheson,6317.95,783,7.436,6.9621,7.9372,677,6.4293,5.9859,6.9013,442,4.1976,3.8356,4.5908,1902,18.0628,17.3914,18.7484,1.7677,217,230,-13,LOW_DANGER_MIX
8471709,Marc-Edouard Vlasic,3319.97,435,7.8615,7.1983,8.5758,330,5.9639,5.3807,6.6026,234,4.229,3.7358,4.7817,999,18.0544,17.1324,19.0037,1.7932,218,208,10,
8484798,Zeev Buium,771.22,113,8.7913,7.4011,10.3968,57,4.4346,3.4499,5.6752,62,4.8235,3.7941,6.1053,232,18.0494,16.1751,20.0523,1.7523,219,243,-24,LOW_DANGER_MIX
8474590,John Carlson,6237.02,869,8.3598,7.8574,8.8888,633,6.0894,5.6544,6.554,370,3.5594,3.2236,3.9277,1872,18.0086,17.3337,18.6983,1.8608,220,161,59,HIGH_DANGER_MIX
8478467,Nicolas Meloche,753.28,89,7.089,5.823,8.5928,79,6.2925,5.0997,7.7306,58,4.6198,3.6033,5.8974,226,18.0012,16.1087,20.0289,1.7569,221,240,-19,LOW_DANGER_MIX
8480796,Martin Fehérváry,5828.33,789,8.1224,7.6102,8.6643,607,6.2488,5.7941,6.7354,352,3.6237,3.274,4.0085,1748,17.9949,17.2981,18.7095,1.8437,222,173,49,HIGH_DANGER_MIX
8482126,Emil Andrae,1211.62,172,8.5175,7.4039,9.7616,119,5.893,4.9608,6.9737,72,3.5655,2.8463,4.4495,363,17.976,16.463,19.5536,1.8584,223,162,61,HIGH_DANGER_MIX
8480192,Johnathan Kovacevic,3805.42,523,8.2461,7.6125,8.9255,357,5.6288,5.0979,6.2102,260,4.0994,3.6445,4.6075,1140,17.9744,17.1155,18.8614,1.8057,224,199,25,HIGH_DANGER_MIX
8473507,Jeff Petry,4674.62,601,7.714,7.1559,8.3074,460,5.9042,5.4111,6.436,336,4.3127,3.8889,4.7779,1397,17.9309,17.1523,18.7264,1.7806,225,217,8,
8481006,Tyler Tucker,1667.47,207,7.4484,6.5522,8.4526,174,6.261,5.436,7.1987,117,4.21,3.5331,5.0078,498,17.9194,16.6351,19.2693,1.7589,226,239,-13,LOW_DANGER_MIX
8478136,Jake Middleton,5770.23,757,7.8714,7.3638,8.4092,578,6.0102,5.5614,6.4913,387,4.0241,3.654,4.4291,1722,17.9057,17.2062,18.6227,1.7857,227,212,15,HIGH_DANGER_MIX
8483565,Nick Blankenburg,2289.37,315,8.2556,7.4465,9.1402,212,5.5561,4.8848,6.3111,156,4.0885,3.5121,4.753,683,17.9001,16.7994,19.0472,1.7988,228,203,25,HIGH_DANGER_MIX
8477948,Travis Sanheim,7187.88,954,7.9634,7.5044,8.4457,723,6.0352,5.6306,6.4651,462,3.8565,3.53,4.2108,2139,17.855,17.2272,18.4953,1.797,229,205,24,HIGH_DANGER_MIX
8479376,Victor Mete,598.33,80,8.0223,6.5292,9.8049,61,6.117,4.814,7.7316,37,3.7103,2.7131,5.0472,178,17.8496,15.7439,20.1302,1.8474,230,170,60,HIGH_DANGER_MIX
8475181,Nick Leddy,5303.72,668,7.557,7.037,8.1086,543,6.1429,5.6702,6.6494,365,4.1292,3.7386,4.5567,1576,17.829,17.0991,18.5746,1.7637,231,232,-1,
8480990,Declan Chisholm,1605.3,199,7.4379,6.5254,8.4609,159,5.9428,5.1236,6.8792,119,4.4478,3.739,5.2802,477,17.8284,16.5206,19.2011,1.7032,232,274,-42,LOW_DANGER_MIX
8476892,Colton Parayko,7085.57,806,6.8251,6.3937,7.2809,793,6.7151,6.2868,7.1678,505,4.2763,3.9304,4.6496,2104,17.8165,17.1838,18.4602,1.7209,233,259,-26,LOW_DANGER_MIX
8476457,Adam Larsson,7235.98,848,7.0315,6.599,7.4884,763,6.3267,5.9146,6.7639,537,4.4527,4.1038,4.8288,2148,17.811,17.1859,18.4489,1.7236,234,256,-22,LOW_DANGER_MIX
8478840,Will Borgen,4911.18,638,7.7945,7.2479,8.3763,491,5.9986,5.514,6.5211,328,4.0072,3.6084,4.4469,1457,17.8002,17.0441,18.5767,1.7602,235,236,-1,
8471735,Keith Yandle,919.07,114,7.4423,6.2572,8.8163,83,5.4185,4.4069,6.6356,75,4.8963,3.9362,6.0661,272,17.7571,16.0415,19.5772,1.7001,236,277,-41,LOW_DANGER_MIX
8476441,Joel Edmundson,4318.37,610,8.4754,7.8719,9.1186,358,4.9741,4.503,5.4905,309,4.2933,3.8548,4.7782,1277,17.7428,16.9388,18.5717,1.7749,237,222,15,HIGH_DANGER_MIX
8480871,Adam Boqvist,2691.18,326,7.2682,6.5612,8.041,300,6.6885,6.0084,7.4359,168,3.7456,3.2339,4.3326,794,17.7022,16.6877,18.7543,1.7561,238,241,-3,
8476372,Nick Seeler,4433.52,620,8.3906,7.7959,9.0209,386,5.2238,4.7466,5.7429,302,4.087,3.6637,4.5543,1308,17.7015,16.9051,18.5154,1.7755,239,220,19,HIGH_DANGER_MIX
8478452,Caleb Jones,2373.72,316,7.9875,7.2021,8.8421,231,5.8389,5.1615,6.5931,153,3.8674,3.3154,4.5028,700,17.6938,16.6117,18.8114,1.7723,240,226,14,HIGH_DANGER_MIX
8482245,Artem Zub,5541.63,742,8.0337,7.5105,8.5864,532,5.76,5.311,6.2419,360,3.8978,3.526,4.3052,1634,17.6915,16.9788,18.419,1.7821,241,216,25,HIGH_DANGER_MIX
8481564,Ryan Johnson,610.58,77,7.5665,6.1214,9.2818,70,6.8787,5.501,8.5359,33,3.2428,2.3228,4.4928,180,17.688,15.5896,19.9163,1.7863,242,211,31,HIGH_DANGER_MIX
8471873,Anton Stralman,1459.57,191,7.8516,6.8694,8.9455,148,6.084,5.2151,7.0748,91,3.7408,3.0624,4.5549,430,17.6765,16.3021,19.105,1.7765,243,218,25,HIGH_DANGER_MIX
8474027,Justin Braun,1861.32,225,7.2529,6.412,8.1901,201,6.4793,5.6822,7.3755,122,3.9327,3.3109,4.6632,548,17.6649,16.4518,18.9348,1.7372,244,248,-4,
8478502,Dennis Gilbert,996.18,133,8.0106,6.8286,9.3644,83,4.9991,4.0637,6.1284,77,4.6377,3.7379,5.7341,293,17.6474,16.0027,19.3934,1.733,245,250,-5,
8479402,Jake Bean,3425.0,423,7.4102,6.7743,8.0968,308,5.3956,4.848,5.9984,276,4.835,4.3158,5.4106,1007,17.6409,16.7396,18.5698,1.7078,246,272,-26,LOW_DANGER_MIX
8480860,Kevin Bahl,4274.2,562,7.8892,7.3015,8.5174,410,5.7555,5.2476,6.3075,283,3.9727,3.5485,4.4439,1255,17.6173,16.8103,18.4482,1.753,247,242,5,
8477335,Kyle Burroughs,2677.47,366,8.2018,7.4535,9.0154,262,5.8712,5.231,6.5826,158,3.5407,3.0426,4.1158,786,17.6137,16.5999,18.669,1.7954,248,207,41,HIGH_DANGER_MIX
8482122,Brock Faber,4264.25,577,8.1187,7.5228,8.7549,377,5.3046,4.8156,5.8386,297,4.1789,3.7436,4.6612,1251,17.6022,16.7946,18.434,1.7506,249,245,4,
8482087,Kaiden Guhle,3392.7,403,7.1271,6.499,7.8056,341,6.0306,5.4499,6.6644,251,4.4389,3.9386,4.9964,995,17.5966,16.6904,18.5278,1.7017,250,275,-25,LOW_DANGER_MIX
8481609,Vladislav Kolyachonok,1064.58,140,7.8904,6.7488,9.1848,103,5.8051,4.8231,6.9565,69,3.8888,3.0908,4.8716,312,17.5843,15.9844,19.2598,1.8036,251,200,51,HIGH_DANGER_MIX
8478468,Jeremy Lauzon,4338.93,559,7.73,7.1514,8.3478,412,5.6973,5.1951,6.2422,300,4.1485,3.718,4.6246,1271,17.5757,16.7743,18.3987,1.7301,252,253,-1,
8482762,Simon Edvinsson,2749.87,366,7.9858,7.2543,8.778,241,5.2584,4.6581,5.9273,198,4.3202,3.7755,4.9362,805,17.5645,16.5612,18.6008,1.7511,253,244,9,
8476874,Olli Määttä,5126.98,657,7.6887,7.1564,8.2544,468,5.4769,5.022,5.9684,374,4.3768,3.9686,4.8234,1499,17.5425,16.8049,18.2986,1.7214,254,258,-4,
8482095,Tyler Kleven,1778.77,252,8.5003,7.5732,9.5178,155,5.2283,4.4937,6.0683,113,3.8116,3.1859,4.5492,520,17.5402,16.2978,18.8318,1.7593,255,238,17,HIGH_DANGER_MIX
8482964,Arber Xhekaj,2644.75,336,7.6226,6.8928,8.416,232,5.2633,4.6513,5.946,204,4.628,4.0537,5.2751,772,17.5139,16.4914,18.5694,1.7187,256,261,-5,
8481546,Cam York,4892.8,688,8.4369,7.869,9.0379,428,5.2485,4.7925,5.7429,312,3.826,3.4353,4.2575,1428,17.5114,16.7565,18.2846,1.7667,257,231,26,HIGH_DANGER_MIX
8476988,Matt Benning,2466.28,314,7.639,6.8851,8.4642,257,6.2523,5.566,7.0139,147,3.5762,3.056,4.1795,718,17.4676,16.4139,18.5643,1.7845,258,213,45,HIGH_DANGER_MIX
8480887,Jordan Harris,2458.58,321,7.8338,7.0679,8.6661,233,5.6862,5.0281,6.4182,161,3.9291,3.3815,4.5567,715,17.4491,16.3894,18.542,1.7391,259,247,12,HIGH_DANGER_MIX
8481708,Zac Jones,1479.78,203,8.2309,7.2343,9.3379,111,4.5007,3.7592,5.3728,116,4.7034,3.9451,5.5913,430,17.435,16.0785,18.8514,1.7098,260,270,-10,
8474031,Kevin Shattenkirk,3460.65,475,8.2354,7.5708,8.9466,309,5.3574,4.8138,5.9545,221,3.8317,3.371,4.3496,1005,17.4245,16.5296,18.3437,1.7627,261,233,28,HIGH_DANGER_MIX
8481219,Jonathan Aspirot,523.75,71,8.1337,6.5299,10.048,39,4.4678,3.2952,6.0077,42,4.8115,3.5906,6.3944,152,17.4129,15.1716,19.8209,1.7081,262,271,-9,
8481167,Brayden Pachal,2036.52,249,7.3361,6.5232,8.2307,204,6.0103,5.2712,6.8368,138,4.0658,3.4576,4.7696,591,17.4121,16.25,18.6133,1.72,263,260,3,
8481599,Victor Soderstrom,782.7,98,7.5125,6.2278,9.011,83,6.3626,5.1798,7.7713,46,3.5263,2.6599,4.6485,227,17.4013,15.553,19.3594,1.8147,264,190,74,HIGH_DANGER_MIX
8475764,Cam Fowler,6786.5,847,7.4884,7.0298,7.9736,627,5.5434,5.1441,5.9711,494,4.3675,4.0113,4.7534,1968,17.3992,16.76,18.0553,1.7014,265,276,-11,LOW_DANGER_MIX
8475324,Nick Jensen,5757.03,738,7.6915,7.1882,8.2246,541,5.6383,5.2022,6.107,389,4.0542,3.6822,4.4608,1668,17.384,16.6895,18.0954,1.7227,266,257,9,
8480172,Jan Rutta,3897.13,476,7.3285,6.7341,7.968,402,6.1892,5.6396,6.786,248,3.8182,3.3838,4.3045,1126,17.3358,16.4953,18.2024,1.748,267,246,21,HIGH_DANGER_MIX
8483485,Denton Mateychuk,1448.53,178,7.373,6.4159,8.445,138,5.7161,4.8706,6.6864,100,4.1421,3.4241,4.9942,416,17.2312,15.8632,18.6557,1.6934,268,283,-15,LOW_DANGER_MIX
8484223,Axel Sandin-Pellikka,523.05,74,8.4887,6.8538,10.4389,40,4.5885,3.4,6.1484,36,4.1296,3.0079,5.6294,150,17.2068,14.9826,19.6208,1.7173,269,262,7,
8481122,Simon Benoit,4632.68,606,7.8486,7.2838,8.449,415,5.3749,4.9013,5.8885,307,3.9761,3.5673,4.4275,1328,17.1995,16.428,17.99,1.7167,270,263,7,
8477499,Rasmus Ristolainen,4566.78,566,7.4363,6.8815,8.0284,448,5.886,5.3882,6.4237,294,3.8627,3.457,4.3119,1308,17.185,16.4085,17.9814,1.73,271,254,17,HIGH_DANGER_MIX
8482511,Mason Lohrei,2477.1,317,7.6783,6.9237,8.5027,235,5.6921,5.0371,6.4229,157,3.8028,3.2669,4.4203,709,17.1733,16.1265,18.2612,1.7144,272,264,8,
8482929,Emil Lilleberg,2034.07,265,7.8169,6.981,8.7368,159,4.6901,4.037,5.4389,158,4.6606,4.0096,5.4075,582,17.1676,16.0147,18.37,1.6656,273,290,-17,LOW_DANGER_MIX
8477359,Tucker Poolman,633.08,57,5.4021,4.2091,6.8934,70,6.6342,5.3078,8.2443,54,5.1178,3.9582,6.5789,181,17.1541,15.1267,19.341,1.551,274,321,-47,LOW_DANGER_MIX
8475750,Jon Merrill,3665.57,423,6.9239,6.3266,7.5679,365,5.9745,5.4172,6.5808,259,4.2395,3.7678,4.7641,1047,17.1379,16.2723,18.0263,1.6463,275,297,-22,LOW_DANGER_MIX
