player_name,team,pos,GP,seasons_qualified,IOZC,IOZL,OZI,OZI_C,OZI_L,OZI_CL,DZI,DZI_C,DZI_L,DZI_CL,NZI,NZI_C,NZI_L,NZI_CL,TNZI,TNZI_C,TNZI_L,TNZI_CL,DOZI_23_24,DOZI_24_25,DOZI_25_26,DOZI_trend,DOZI_recent,DOZI_flag
Declan Chisholm,WSH,D,123,3,0.7798,0.8079,6.5,6.9,6.3,6.7,7.2,7.1,4.5,4.6,5.9,5.8,5.1,5.1,7.1,7.2,6.0,5.9,,-0.0303,-0.0762,-0.0533,-0.0762,DECLINING
Brett Pesce,NJD,D,261,4,0.7877,0.8218,8.5,7.1,8.2,7.4,7.9,7.5,4.6,4.6,8.7,7.9,6.2,6.3,9.6,9.5,7.3,7.0,-0.0096,-0.1687,-0.2659,-0.1481,-0.2659,DECLINING
Zac Jones,NYR,D,93,2,0.7698,0.722,3.9,4.0,3.3,3.1,4.1,4.1,4.7,4.6,6.2,7.0,3.8,3.7,6.6,6.8,3.0,2.8,,0.0254,,0.0254,0.0254,STABLE
Erik Cernak,TBL,D,276,4,0.7844,0.8108,8.9,7.8,8.5,8.0,7.4,7.2,4.6,4.6,7.9,7.6,5.8,5.8,9.0,9.0,6.8,6.6,-0.1202,-0.0146,0.0584,-0.0254,0.0584,RISING
Oliver Kylington,ANA,D,52,1,0.7857,0.7365,6.5,5.7,6.2,5.8,5.2,4.7,5.1,4.6,5.0,4.5,1.9,2.2,5.6,5.7,3.7,3.3,,,,,,
Dennis Cholowski,NJD,D,58,1,0.7722,0.7715,5.0,5.9,4.6,5.2,5.6,5.7,4.4,4.5,7.0,6.8,5.9,5.9,5.7,5.8,4.0,3.7,,,,,,
Drew Helleson,ANA,D,119,2,0.7804,0.7764,6.5,7.4,6.0,6.6,6.1,5.9,4.6,4.5,5.8,5.7,3.3,3.5,6.8,7.0,4.5,4.4,,,-0.067,-0.067,-0.067,DECLINING
Logan Mailloux,STL,D,74,1,0.7785,0.7946,7.5,8.6,7.2,8.1,6.5,6.4,4.4,4.5,4.9,4.1,3.4,3.7,4.6,5.1,3.9,4.1,,,,,,
Jalen Chatfield,CAR,D,301,4,0.7806,0.8403,8.2,7.7,7.7,7.4,7.9,7.8,4.1,4.4,8.4,8.1,8.2,8.1,9.1,9.2,8.1,8.1,0.0601,0.1629,0.0762,0.0997,0.0762,RISING
Nick Leddy,SJS,D,223,4,0.7844,0.8451,9.3,8.1,9.2,8.7,8.2,8.0,4.2,4.4,7.6,7.1,4.9,5.0,7.6,7.7,5.1,4.9,0.1174,-0.4141,0.2213,-0.0251,0.2213,RISING
Riley Stillman,EDM,D,59,1,0.7753,0.7203,6.9,5.6,6.7,5.9,4.0,3.8,4.7,4.4,4.7,5.0,2.8,2.9,6.2,6.5,4.3,4.4,,,,,,
Jayden Struble,MTL,D,171,3,0.7745,0.8417,5.5,5.8,4.7,4.7,7.8,7.9,3.9,4.4,7.1,7.4,5.0,5.0,6.5,6.7,4.1,3.9,,-0.1007,0.3962,0.1478,0.3962,RISING
Matthew Schaefer,NYI,D,82,1,0.7868,0.7927,7.1,7.4,7.0,7.3,6.7,6.3,4.6,4.4,8.7,7.6,6.5,6.7,6.9,7.0,4.8,4.6,,,,,,
Marc Del Gaizo,NSH,D,55,1,0.7806,0.7977,3.2,3.4,3.0,3.0,6.7,6.5,4.4,4.4,5.0,4.4,2.2,2.5,7.2,7.3,4.0,3.7,,,,,,
Vince Dunn,SEA,D,282,4,0.7857,0.8553,8.0,6.8,7.7,7.0,8.6,8.4,4.2,4.4,8.6,8.3,7.6,7.6,8.4,8.4,6.8,6.6,0.0887,0.1411,-0.2386,-0.0029,-0.2386,DECLINING
Sebastian Aho,NYI,D,129,2,0.7742,0.7843,9.1,7.7,8.7,7.9,5.9,5.9,4.2,4.3,8.7,8.9,7.4,7.3,8.3,8.3,5.9,5.7,0.0237,,,0.0237,,
Yan Kuznetsov,CGY,D,58,1,0.7875,0.8105,6.6,7.7,6.5,7.4,7.2,6.8,4.4,4.3,5.3,4.2,2.4,2.8,5.6,5.8,4.4,4.2,,,,,,
Michael Stone,CGY,D,48,1,0.7537,0.676,9.1,8.7,8.7,8.5,1.6,2.0,4.2,4.2,2.5,3.8,1.6,1.5,4.5,5.0,3.3,3.7,,,,,,
Brent Burns,COL,D,327,4,0.784,0.8493,8.6,7.4,8.2,7.6,8.2,8.0,4.0,4.2,9.1,8.7,9.6,9.5,9.7,9.7,10.0,10.0,-0.2316,0.2602,-0.1829,-0.0514,-0.1829,DECLINING
Joshua Mahura,SEA,D,199,4,0.7734,0.7807,7.2,7.0,6.7,6.5,5.6,5.6,4.1,4.2,7.2,7.7,6.0,5.8,7.9,8.1,5.6,5.7,-0.1809,-0.0184,-0.253,-0.1508,-0.253,DECLINING
Joel Edmundson,LAK,D,268,4,0.7871,0.8216,7.8,7.3,7.3,7.0,7.4,7.1,4.3,4.2,6.6,5.8,5.7,5.8,7.5,7.6,5.6,5.3,-0.2781,0.1949,-0.1042,-0.0625,-0.1042,DECLINING
Dakota Mermis,TOR,D,64,1,0.781,0.7644,7.7,7.7,7.4,7.5,5.4,5.2,4.5,4.2,6.3,5.4,3.8,4.1,6.0,6.0,3.8,3.4,,,,,,
Kaiden Guhle,MTL,D,208,4,0.7819,0.848,7.2,6.1,6.4,5.6,8.1,7.9,4.0,4.2,7.5,7.2,4.9,4.9,8.2,8.2,4.9,4.7,0.2424,-0.3324,0.3113,0.0738,0.3113,RISING
Tyson Barrie,CGY,D,139,2,0.7705,0.825,8.3,6.1,7.6,6.1,6.8,7.0,3.7,4.1,7.1,7.2,4.6,4.6,6.9,7.0,4.5,4.3,-0.1242,,,-0.1242,,
Axel Sandin-Pellikka,DET,D,68,1,0.7832,0.7558,6.5,7.0,6.0,6.4,5.1,4.7,4.4,4.1,6.4,5.6,3.2,3.5,6.0,6.2,3.9,3.8,,,,,,
Aaron Ekblad,FLA,D,250,4,0.7964,0.846,9.8,7.7,9.8,8.8,8.4,7.8,4.3,4.1,7.4,6.0,5.4,5.7,8.4,8.2,6.3,5.6,-0.0163,0.0912,-0.2048,-0.0433,-0.2048,DECLINING
Jared Spurgeon,MIN,D,240,3,0.7811,0.8744,9.2,8.5,8.8,8.5,8.6,8.5,3.6,4.0,7.9,7.5,4.8,4.9,9.2,9.2,6.4,6.3,,,0.0185,0.0185,0.0185,STABLE
Filip Roos,CHI,D,21,0,0.8082,0.6265,2.6,0.0,2.3,0.5,1.9,0.5,5.9,4.0,3.4,0.0,1.9,2.9,4.2,3.8,1.7,0.2,,,,,,
Cale Makar,COL,D,291,4,0.7864,0.8956,9.1,7.6,9.0,8.3,9.5,9.3,3.6,4.0,7.7,6.8,4.7,4.9,8.3,8.1,6.4,5.9,0.0121,-0.1087,-0.054,-0.0502,-0.054,DECLINING
Evan Bouchard,EDM,D,326,4,0.7956,0.8887,9.2,7.3,9.2,8.3,9.6,9.1,3.9,4.0,10.0,8.8,8.9,9.0,9.3,9.1,8.0,7.4,0.118,-0.0965,-0.0885,-0.0223,-0.0885,DECLINING
Michael Kesselring,BUF,D,190,3,0.7894,0.7934,9.0,8.4,8.7,8.5,6.4,5.9,4.3,4.0,8.0,7.5,5.9,6.0,7.8,7.8,5.5,5.1,,0.2934,-0.0581,0.1176,-0.0581,DECLINING
Daemon Hunt,MIN,D,45,1,0.7695,0.7632,6.6,7.5,6.3,6.9,4.7,4.8,3.9,4.0,5.3,4.8,3.7,3.9,5.4,5.9,3.1,3.4,,,,,,
Keaton Middleton,COL,D,44,1,0.7502,0.8364,0.0,3.5,0.0,2.1,6.2,7.0,2.9,3.9,1.8,3.5,3.9,3.5,6.3,6.9,5.5,6.3,,,,,,
John Ludvig,COL,D,41,1,0.7727,0.7661,1.7,1.5,1.2,0.7,4.8,4.8,3.9,3.9,4.6,4.3,3.5,3.7,5.3,5.3,4.0,3.4,,,,,,
Vladislav Kolyachonok,BOS,D,55,1,0.7919,0.7377,4.1,4.6,3.9,4.2,4.7,4.0,4.7,3.9,4.9,3.8,3.7,4.1,4.8,5.0,3.4,3.1,,,,,,
Nick Holden,OTT,D,65,1,0.7698,0.7582,7.6,5.9,7.3,6.3,4.5,4.5,3.9,3.9,5.6,5.9,4.1,4.1,7.0,7.2,4.9,4.8,,,,,,
Declan Carlile,TBL,D,46,1,0.7796,0.833,6.4,7.6,5.9,6.6,7.0,6.9,3.6,3.8,7.8,7.9,6.5,6.4,6.5,7.0,4.2,4.8,,,,,,
Chris Wideman,MTL,D,46,1,0.7624,0.804,5.8,4.5,4.9,3.7,5.5,5.9,3.3,3.8,3.6,3.5,3.7,3.8,4.6,4.6,3.2,2.5,,,,,,
Mikey Anderson,LAK,D,307,4,0.786,0.8649,7.4,6.3,7.1,6.4,8.3,8.0,3.6,3.8,9.0,8.4,9.1,9.0,8.9,8.9,7.9,7.8,0.0131,-0.1698,-0.1332,-0.0967,-0.1332,DECLINING
Cody Ceci,LAK,D,326,4,0.7908,0.8688,7.1,5.8,6.5,5.7,8.6,8.2,3.7,3.8,8.5,7.7,7.4,7.4,8.4,8.4,6.7,6.3,-0.1995,-0.2495,0.143,-0.102,0.143,RISING
Jack St. Ivany,PIT,D,53,1,0.7752,0.7703,5.6,6.6,4.9,5.4,4.9,4.8,3.9,3.8,3.7,3.8,3.6,3.7,6.4,6.6,4.5,4.5,,,,,,
Brock Faber,MIN,D,242,3,0.7893,0.9015,8.2,7.3,8.1,7.7,9.6,9.3,3.5,3.8,8.1,7.2,6.3,6.4,8.7,8.7,7.2,6.9,,0.0312,-0.0409,-0.0048,-0.0409,STABLE
Alec Martinez,CHI,D,176,3,0.7831,0.8777,7.5,5.7,7.2,6.1,8.5,8.4,3.4,3.8,8.3,7.5,6.8,6.9,7.9,7.8,5.3,4.8,-0.1556,-0.1903,,-0.173,-0.1903,DECLINING
Nick Blankenburg,COL,D,168,3,0.7783,0.8154,7.0,6.5,6.7,6.4,6.4,6.2,3.6,3.7,5.9,6.1,4.6,4.6,7.1,7.3,5.0,4.9,,,0.0701,0.0701,0.0701,RISING
Ryan Lindgren,SEA,D,286,4,0.781,0.8706,8.6,8.2,8.4,8.3,8.0,7.9,3.2,3.6,7.1,6.6,5.5,5.6,8.4,8.4,6.1,5.9,-0.2363,-0.0903,0.0251,-0.1005,0.0251,STABLE
Marc Staal,PHI,D,117,2,0.7796,0.8252,9.3,7.2,8.8,7.5,6.6,6.4,3.5,3.6,6.9,6.7,5.4,5.4,8.5,8.5,5.1,4.8,-0.3976,,,-0.3976,,
Vincent Iorio,NYR,D,36,1,0.7895,0.8273,5.1,5.5,4.6,4.7,6.9,6.4,3.7,3.5,4.1,3.2,4.0,4.4,2.5,2.7,1.0,0.6,,,,,,
Devon Toews,COL,D,305,4,0.7836,0.9064,9.3,8.0,9.1,8.4,9.1,9.0,3.0,3.5,7.1,6.3,5.4,5.6,8.4,8.3,6.3,5.9,0.1798,-0.0274,-0.2821,-0.0433,-0.2821,DECLINING
Justin Braun,PHI,D,51,1,0.7559,0.8136,9.1,8.6,9.2,9.2,5.3,5.8,2.8,3.5,4.0,5.6,4.9,4.5,5.5,6.0,6.0,6.3,,,,,,
Ethan Bear,WSH,D,85,2,0.781,0.7502,8.8,6.8,8.5,7.4,4.2,3.9,4.0,3.5,5.3,5.5,4.6,4.6,7.2,7.3,5.0,4.8,-0.076,,,-0.076,,
Vincent Desharnais,SJS,D,218,4,0.7745,0.8941,7.8,7.7,7.3,7.2,8.3,8.4,2.7,3.4,7.3,7.3,6.3,6.3,7.0,7.3,5.0,5.1,0.2137,-0.2954,-0.0581,-0.0466,-0.0581,DECLINING
Tom Willander,VAN,D,69,1,0.7892,0.8173,5.8,5.9,5.3,5.2,6.4,5.9,3.6,3.3,4.9,3.8,4.4,4.8,5.9,6.1,2.8,2.6,,,,,,
Kaedan Korczak,VGK,D,154,3,0.778,0.8555,7.5,8.0,7.4,7.9,7.2,7.1,3.0,3.3,7.8,7.9,7.0,6.9,7.4,7.7,5.5,5.5,,0.3443,-0.1767,0.0838,-0.1767,DECLINING
Shea Theodore,VGK,D,240,4,0.7883,0.9072,9.2,8.0,9.3,8.8,9.1,8.9,3.0,3.3,9.1,8.7,9.1,9.0,9.1,9.0,8.1,7.8,-0.1012,0.2859,-0.4735,-0.0963,-0.4735,DECLINING
Samuel Bolduc,NYI,D,52,1,0.7717,0.7323,5.8,5.6,5.7,5.7,2.8,2.6,3.3,3.0,6.0,5.9,5.8,5.8,5.3,5.5,4.6,4.2,,,,,,
Nolan Allan,CHI,D,43,1,0.7805,0.7361,1.0,1.6,0.8,1.0,3.2,2.8,3.6,3.0,1.1,1.5,2.4,2.5,2.9,3.0,2.5,2.0,,,,,,
Elias Salomonsson,WPG,D,32,1,0.7799,0.8146,6.1,8.2,5.9,7.3,5.4,5.2,2.9,2.8,3.2,3.0,4.7,4.8,4.4,4.9,4.1,4.5,,,,,,
Daniil Miromanov,CGY,D,83,2,0.7866,0.8455,6.6,5.9,6.7,6.5,6.5,6.1,2.9,2.8,5.5,4.1,2.7,3.2,7.7,7.6,5.7,5.0,,0.1242,,0.1242,0.1242,RISING
Jake Christiansen,CBJ,D,144,3,0.7744,0.8332,5.0,5.2,4.6,4.8,5.7,5.7,2.6,2.7,4.6,4.3,4.4,4.6,6.1,6.2,4.1,3.8,,,-0.5985,-0.5985,-0.5985,DECLINING
Mattias Ekholm,EDM,D,303,4,0.793,0.924,9.9,7.8,9.7,8.6,9.0,8.5,2.4,2.6,9.4,8.4,10.0,10.0,9.2,9.1,8.4,8.0,0.0919,-0.1466,-0.0346,-0.0298,-0.0346,STABLE
Denton Mateychuk,CBJ,D,120,2,0.7813,0.901,7.7,8.4,7.4,7.9,7.9,7.8,2.2,2.6,8.3,7.7,6.9,7.0,7.6,7.7,6.0,5.9,,,0.1768,0.1768,0.1768,RISING
Casey Fitzgerald,FLA,D,27,1,0.7621,0.6718,3.8,3.4,3.8,3.6,0.0,0.0,3.0,2.5,2.9,4.1,2.1,1.9,4.9,5.3,3.6,3.8,,,,,,
Adam Boqvist,NYI,D,144,4,0.7803,0.8068,8.0,7.3,7.4,7.0,4.8,4.5,2.7,2.5,7.0,6.7,5.0,5.0,7.2,7.3,3.8,3.7,-0.2447,0.0924,-0.2773,-0.1432,-0.2773,DECLINING
Alexander Edler,LAK,D,64,1,0.7603,0.9246,7.7,5.7,7.2,5.8,7.6,8.2,1.3,2.4,9.2,10.0,8.4,8.0,7.6,7.9,7.3,7.6,,,,,,
Dylan Coghlan,VGK,D,27,0,0.7925,0.7608,6.5,6.8,6.1,6.2,3.6,2.8,3.1,2.3,2.7,2.6,4.3,4.4,4.2,4.4,4.0,3.9,,,,,,
Dmitri Simashev,UTA,D,27,1,0.7854,0.8237,5.7,6.0,5.9,6.3,5.3,4.9,2.5,2.3,4.2,3.8,5.9,6.0,5.3,5.6,5.4,5.4,,,,,,
Ty Emberson,EDM,D,177,3,0.7765,0.8759,6.2,6.9,5.7,6.2,6.4,6.4,1.8,2.1,6.9,7.0,5.8,5.8,7.4,7.6,5.5,5.5,,0.3483,-0.1676,0.0904,-0.1676,DECLINING
Joel Nystrom,CAR,D,38,1,0.7744,0.8523,6.8,7.7,6.5,7.1,5.3,5.3,1.7,1.9,6.3,6.3,7.2,7.1,6.2,6.5,4.8,5.0,,,,,,
Markus Niemelainen,EDM,D,23,1,0.7643,0.8192,5.3,1.6,5.3,3.0,1.9,1.9,0.0,0.0,0.6,0.6,5.7,5.8,0.0,0.0,2.5,1.4,,,,,,
Isaiah George,NYI,D,37,1,0.7775,0.8312,3.2,3.5,3.2,3.3,4.8,4.6,2.0,1.9,3.7,3.8,6.1,6.0,4.0,3.9,3.9,3.0,,,,,,
Owen Pickering,PIT,D,29,1,0.7729,0.795,1.8,3.6,1.5,2.5,3.5,3.4,2.0,1.9,0.0,0.5,2.7,2.8,4.9,5.0,3.9,3.5,,,,,,
Matt Kiersted,MIN,D,28,1,0.7656,0.7511,4.8,4.3,5.0,4.9,1.9,1.9,2.1,1.9,5.6,6.0,4.3,4.2,5.7,6.1,5.2,5.3,,,,,,
Kevin Gravel,NSH,D,29,1,0.7619,0.7974,2.7,2.3,2.1,1.5,3.0,3.2,1.5,1.7,2.5,2.9,3.3,3.3,5.4,5.7,2.9,2.9,,,,,,
Kale Clague,BUF,D,36,1,0.7863,0.7443,6.7,5.8,6.5,6.0,2.0,1.3,2.4,1.5,4.8,4.9,2.5,2.6,5.7,6.0,4.1,4.0,,,,,,
Maveric Lamoureux,UTA,D,20,0,0.7975,0.8627,3.5,3.9,3.7,4.0,6.0,5.2,1.9,1.4,4.5,4.4,6.0,6.0,4.9,5.0,4.6,4.0,,,,,,
Michael Callahan,BOS,D,22,0,0.7694,0.7973,,,,,1.4,1.2,0.3,0.0,2.2,2.7,2.9,2.9,5.1,5.2,3.6,3.4,,,,,,
Mark Friedman,VAN,D,51,2,0.7593,0.8027,9.9,8.9,9.3,8.7,2.8,3.0,1.2,1.4,6.6,7.2,4.8,4.7,7.3,7.6,5.0,5.0,-0.1098,,,-0.1098,,
Guillaume Brisebois,VAN,D,20,0,0.7603,0.7572,6.2,4.2,6.2,5.0,0.9,1.0,1.1,1.0,1.1,2.1,2.5,2.4,5.1,5.4,4.1,4.1,,,,,,
Alec Regula,EDM,D,33,1,0.7721,0.8759,5.2,6.6,4.8,5.7,4.7,4.7,0.5,0.7,7.0,7.0,7.7,7.6,5.9,6.2,5.7,5.8,,,,,,
Dylan McIlrath,WSH,D,39,0,0.7815,0.822,0.7,1.5,0.6,0.9,2.9,2.5,0.7,0.3,2.7,2.2,3.1,3.3,3.2,3.5,2.2,1.9,,,,,,
