player_name,team,pos,GP,seasons_qualified,IOZC,IOZL,OZI,OZI_C,OZI_L,OZI_CL,DZI,DZI_C,DZI_L,DZI_CL,NZI,NZI_C,NZI_L,NZI_CL,TNZI,TNZI_C,TNZI_L,TNZI_CL,DOZI_23_24,DOZI_24_25,DOZI_25_26,DOZI_trend,DOZI_recent,DOZI_flag
Dryden Hunt,CGY,L,73,2,0.7582,0.7471,7.7,5.6,7.5,6.7,6.4,6.4,5.7,6.0,6.4,5.6,4.3,4.4,5.6,5.5,4.2,4.3,-0.0119,,,-0.0119,,
Dylan Strome,WSH,C,325,4,0.7642,0.7251,7.1,5.2,6.8,6.0,6.6,6.3,6.9,6.9,7.8,7.2,6.2,6.2,7.3,7.1,4.3,4.3,0.0272,0.0472,-0.1439,-0.0231,-0.1439,DECLINING
Troy Terry,ANA,R,283,4,0.7629,0.7169,8.1,5.5,7.9,6.8,6.5,6.0,6.4,6.2,6.5,5.8,3.4,3.5,7.3,7.1,4.1,4.2,-0.1709,0.2434,-0.0196,0.0176,-0.0196,STABLE
Steven Lorentz,TOR,C,269,4,0.7526,0.7034,7.5,7.0,7.4,7.8,5.6,5.7,5.8,6.1,6.4,6.3,4.5,4.4,7.1,7.2,3.8,4.2,0.0389,0.1733,-0.0612,0.0503,-0.0612,DECLINING
Kevin Rooney,UTA,C,121,2,0.759,0.7113,4.9,4.2,4.7,4.3,3.9,3.9,5.6,5.6,5.0,4.7,3.7,3.7,7.3,7.2,4.0,4.2,,0.1267,,0.1267,0.1267,RISING
Luke Kunin,FLA,C,246,4,0.7573,0.699,6.1,4.7,5.9,5.3,6.4,6.2,7.8,7.7,6.5,6.2,3.4,3.4,7.8,7.8,3.9,4.2,0.0803,0.0716,-0.1578,-0.002,-0.1578,DECLINING
Cutter Gauthier,ANA,L,158,2,0.7642,0.7061,6.1,4.8,5.9,5.4,7.3,6.8,6.2,6.0,7.7,6.5,4.8,5.0,8.1,8.0,4.2,4.2,,,0.1002,0.1002,0.1002,RISING
Frank Nazar,CHI,C,122,2,0.7636,0.7232,5.1,3.8,5.0,4.2,5.2,4.3,7.1,6.3,7.6,6.5,6.0,6.1,7.1,6.9,4.2,4.2,,,-0.0389,-0.0389,-0.0389,STABLE
David Krejci,BOS,C,70,1,0.7627,0.7531,7.5,4.0,7.6,5.8,6.3,6.2,3.0,3.5,5.0,4.9,5.4,5.4,5.3,5.1,4.2,4.2,,,,,,
Pavol Regenda,SJS,L,42,1,0.7431,0.6956,6.2,4.7,5.9,5.0,6.8,7.0,7.1,7.6,7.0,6.9,3.9,3.8,6.6,6.9,3.4,4.2,,,,,,
Jonas Rondbjerg,VGK,R,50,1,0.7466,0.7279,3.4,1.8,3.6,2.5,5.4,5.8,4.0,4.9,4.8,5.4,5.8,5.6,5.3,5.4,3.6,4.2,,,,,,
Jack Studnicka,FLA,C,89,2,0.7509,0.7201,7.7,6.2,7.6,7.3,3.3,3.4,7.1,7.1,4.6,5.2,3.4,3.2,6.0,6.1,3.8,4.2,0.1615,,,0.1615,,
Alexandre Texier,MTL,C,160,3,0.767,0.7347,6.8,4.9,6.5,5.7,6.4,6.1,3.5,3.8,6.6,5.9,5.6,5.7,6.8,6.5,4.3,4.2,,0.0224,-0.1032,-0.0404,-0.1032,DECLINING
Filip Chytil,VAN,C,152,2,0.7616,0.7288,6.6,4.8,6.7,6.0,6.6,6.4,5.6,5.7,6.6,6.3,4.8,4.7,6.6,6.5,4.2,4.2,,,,,,
Brock McGinn,ANA,L,125,3,0.7596,0.7159,7.0,4.1,6.8,5.2,5.0,4.8,5.2,5.3,6.1,6.0,4.4,4.3,7.2,7.1,4.1,4.2,-0.3441,0.338,,-0.003,0.338,RISING
Jake Lucchini,NSH,C,54,1,0.7547,0.7201,3.0,1.2,2.8,1.3,6.5,6.5,5.1,5.6,6.1,6.0,4.2,4.1,6.4,6.4,3.9,4.2,,,,,,
Trevor Zegras,PHI,C,250,4,0.7591,0.7178,7.2,5.1,7.1,6.2,7.2,7.0,6.9,7.0,6.5,6.0,3.6,3.6,7.0,6.9,4.0,4.2,-0.2902,0.1118,0.0678,-0.0369,0.0678,RISING
Max Domi,TOR,C,314,4,0.764,0.7251,7.0,4.9,6.9,5.9,5.7,5.1,4.3,4.1,6.8,6.1,5.5,5.5,6.9,6.7,4.2,4.2,0.0582,0.1939,-0.1165,0.0452,-0.1165,DECLINING
Nicklas Backstrom,WSH,C,47,1,0.7566,0.7349,6.4,3.7,6.2,4.7,4.4,3.9,3.2,3.1,5.3,5.5,5.6,5.5,5.7,5.7,4.0,4.2,,,,,,
David Pastrnak,BOS,R,323,4,0.7696,0.7284,7.9,5.2,7.8,6.6,8.3,7.8,7.4,7.3,7.3,6.3,4.9,5.0,7.4,7.1,4.4,4.2,0.0599,0.2082,-0.329,-0.0203,-0.329,DECLINING
Christian Dvorak,PHI,C,256,4,0.7604,0.7186,6.6,4.9,6.3,5.5,5.9,5.7,3.5,3.8,6.0,5.4,4.9,5.0,7.0,6.9,4.1,4.2,-0.128,0.1974,-0.0238,0.0152,-0.0238,STABLE
Denis Gurianov,PHI,R,84,1,0.7659,0.751,7.8,5.0,7.6,6.3,5.9,5.5,4.9,4.9,4.7,4.0,5.0,5.2,5.7,5.5,4.3,4.2,,,,,,
Cole Sillinger,CBJ,C,288,4,0.7587,0.7064,8.2,6.3,7.9,7.2,7.7,7.5,6.0,6.3,7.1,6.6,4.8,4.9,7.4,7.4,4.0,4.2,0.2998,0.0706,0.0489,0.1398,0.0489,STABLE
Joshua Roy,MTL,R,38,1,0.7566,0.7348,2.2,0.5,1.9,0.2,1.5,0.8,1.8,1.4,5.9,5.8,4.4,4.4,5.9,5.8,4.0,4.2,,,,,,
Zakhar Bardakov,COL,C,59,1,0.728,0.7196,5.1,7.3,4.6,6.2,4.5,5.1,4.9,5.7,5.4,5.8,4.6,4.3,3.9,4.3,3.0,4.1,,,,,,
Arshdeep Bains,VAN,L,49,1,0.7444,0.7071,6.2,6.1,6.3,6.9,3.2,2.8,4.9,4.6,6.5,6.6,4.7,4.5,6.0,6.2,3.4,4.1,,,,,,
Jonathan Lekkerimäki,VAN,R,37,1,0.7513,0.7291,3.9,4.1,4.2,4.6,2.4,1.8,3.8,3.4,5.5,4.8,4.7,4.8,5.3,5.3,3.7,4.1,,,,,,
Brendan Gallagher,MTL,R,273,4,0.7609,0.7142,6.7,5.1,6.3,5.4,7.0,6.9,4.8,5.2,6.7,6.2,4.6,4.6,7.1,7.0,4.0,4.1,0.1947,0.0627,0.0559,0.1044,0.0559,RISING
Joe Veleno,MTL,C,296,4,0.7523,0.6926,7.0,5.8,6.7,6.3,7.4,7.5,8.6,8.9,6.8,6.9,3.7,3.5,7.3,7.4,3.6,4.1,-0.0444,0.1328,-0.0961,-0.0026,-0.0961,DECLINING
Martin Kaut,SJS,R,36,1,0.7586,0.7264,8.6,5.8,8.4,7.2,5.1,5.1,4.9,5.1,5.0,4.2,4.1,4.3,6.2,6.1,4.0,4.1,,,,,,
Liam Foudy,NYI,C,78,1,0.7497,0.7282,4.7,2.0,4.5,2.6,6.8,7.2,5.4,6.2,5.4,5.6,5.5,5.3,5.3,5.4,3.7,4.1,,,,,,
John Beecher,CGY,C,165,3,0.761,0.7154,5.3,5.1,4.9,4.8,5.3,5.1,7.0,6.9,5.8,5.2,4.5,4.6,7.0,6.9,4.0,4.1,,0.0058,-0.4524,-0.2233,-0.4524,DECLINING
Nick Foligno,MIN,L,266,4,0.7612,0.7082,8.0,5.6,7.6,6.5,7.0,6.6,8.5,8.3,6.3,5.7,4.6,4.6,7.3,7.2,4.0,4.1,-0.1157,0.0854,-0.0228,-0.0177,-0.0228,STABLE
Alex Newhook,MTL,C,261,4,0.7569,0.706,6.0,4.3,5.6,4.6,6.2,6.2,4.7,5.2,6.1,6.0,4.5,4.4,7.1,7.1,3.8,4.1,-0.1195,0.221,-0.3398,-0.0794,-0.3398,DECLINING
Andre Lee,LAK,L,26,0,0.7412,0.7492,0.3,1.9,0.0,0.3,,,,,2.9,4.3,3.5,3.1,3.5,3.6,3.5,4.1,,,,,,
Ryan Donato,CHI,C,311,4,0.7591,0.7064,6.8,4.9,6.6,5.7,5.6,5.2,7.4,7.0,7.6,7.3,5.4,5.3,7.4,7.3,3.9,4.1,0.0373,0.0715,-0.0845,0.0081,-0.0845,DECLINING
Alexander Holtz,VGK,R,183,3,0.7585,0.7329,7.6,6.7,7.5,7.6,4.7,4.5,4.2,4.3,5.3,5.0,4.8,4.8,5.9,5.8,4.0,4.1,,0.0132,-0.278,-0.1324,-0.278,DECLINING
Kevin Labanc,CBJ,R,152,3,0.7598,0.7045,6.9,4.5,6.7,5.5,4.4,4.0,5.4,5.2,6.2,6.0,3.6,3.5,7.4,7.3,3.9,4.1,-0.1033,0.1837,,0.0402,0.1837,RISING
Nick Bonino,NYR,C,107,2,0.7571,0.7176,8.2,5.7,7.9,6.8,5.9,5.9,7.3,7.5,4.6,4.6,2.9,2.9,6.4,6.4,3.8,4.1,-0.347,,,-0.347,,
Jeff Malott,LAK,L,70,1,0.7483,0.7026,4.6,4.5,3.9,3.5,5.4,5.0,5.0,5.0,6.4,5.7,3.8,3.9,6.6,6.7,3.6,4.1,,,,,,
Emil Heineman,NYI,L,148,2,0.7599,0.7197,6.3,5.0,6.1,5.6,6.0,5.5,4.1,4.1,5.8,5.3,5.5,5.5,6.6,6.5,4.0,4.1,,,-0.0599,-0.0599,-0.0599,DECLINING
Evgeny Svechnikov,SJS,L,59,1,0.7489,0.7158,7.1,3.7,7.0,5.2,3.4,3.5,6.5,6.6,3.1,3.8,2.3,2.1,5.8,5.9,3.6,4.1,,,,,,
T.J. Oshie,WSH,R,110,2,0.7601,0.7106,7.3,4.1,7.0,5.2,7.2,7.1,7.0,7.3,6.8,6.8,5.5,5.4,6.9,6.9,3.9,4.0,-0.0475,,,-0.0475,,
Ryan Strome,CGY,C,294,4,0.763,0.7106,7.8,5.3,7.6,6.6,6.6,6.2,6.8,6.7,5.5,5.0,2.9,3.0,7.1,7.0,3.9,4.0,-0.0685,0.2172,-0.0222,0.0422,-0.0222,STABLE
Kirill Marchenko,CBJ,R,292,4,0.7685,0.7134,7.9,5.5,7.8,6.9,7.4,7.0,5.1,5.2,7.4,6.5,5.0,5.1,7.4,7.2,4.1,4.0,0.1956,0.0585,-0.0915,0.0542,-0.0915,DECLINING
Jonatan Berggren,STL,R,204,3,0.7553,0.7119,7.1,5.8,7.0,6.7,5.9,5.6,6.5,6.5,5.1,4.9,3.5,3.5,6.3,6.3,3.7,4.0,,,-0.1065,-0.1065,-0.1065,DECLINING
Linus Karlsson,VAN,C,105,2,0.7489,0.693,6.7,6.2,6.8,7.1,5.8,5.5,5.7,5.6,6.3,5.8,4.7,4.7,6.8,6.9,3.4,4.0,,,0.4073,0.4073,0.4073,RISING
Josh Anderson,MTL,R,300,4,0.763,0.707,6.6,4.5,6.2,5.0,8.4,8.3,6.0,6.4,7.1,6.3,4.8,4.8,7.3,7.2,3.9,4.0,0.0115,0.0629,-0.0064,0.0227,-0.0064,STABLE
Jason Dickinson,EDM,C,283,4,0.7656,0.7082,7.9,4.7,7.6,5.9,6.5,5.8,8.5,7.9,6.8,5.9,4.4,4.6,7.5,7.4,4.0,4.0,0.0763,0.0842,-0.1237,0.0123,-0.1237,DECLINING
Will Cuylle,NYR,L,249,3,0.7612,0.7096,6.5,5.0,6.5,5.9,7.1,6.7,7.6,7.4,6.3,5.5,4.5,4.6,7.0,6.9,3.9,4.0,,0.0478,-0.1357,-0.0439,-0.1357,DECLINING
Marat Khusnutdinov,BOS,C,168,2,0.7592,0.7348,6.2,5.3,5.8,5.4,5.5,5.0,4.5,4.4,4.3,3.9,4.8,4.9,5.6,5.5,3.9,4.0,,,-0.3527,-0.3527,-0.3527,DECLINING
Frank Vatrano,ANA,R,294,4,0.7638,0.7057,7.6,4.9,7.5,6.3,6.6,6.2,7.0,6.7,5.5,4.8,2.7,2.9,7.4,7.2,3.9,4.0,-0.1195,0.1622,-0.1112,-0.0228,-0.1112,DECLINING
Egor Chinakhov,PIT,R,185,4,0.7573,0.7252,7.5,5.6,7.4,6.7,6.8,6.5,5.3,5.4,5.7,5.2,4.6,4.7,6.0,5.9,3.8,4.0,0.5001,-0.0162,0.0827,0.1889,0.0827,RISING
William Eklund,SJS,L,242,3,0.763,0.7065,6.2,3.8,6.0,4.7,7.9,7.4,7.2,7.1,7.2,6.3,3.9,4.0,7.3,7.2,3.9,4.0,,0.0616,-0.1726,-0.0555,-0.1726,DECLINING
Samuel Helenius,LAK,C,102,2,0.7455,0.6856,2.5,4.0,2.0,2.6,6.1,6.4,6.5,7.0,5.1,5.4,3.9,3.7,7.0,7.2,3.4,4.0,,,0.1396,0.1396,0.1396,RISING
Taylor Ward,LAK,R,36,1,0.7275,0.7078,,,,,6.5,6.8,7.1,7.5,5.4,5.7,3.1,2.9,3.9,4.4,2.7,3.9,,,,,,
Joey Anderson,CHI,R,111,2,0.763,0.72,6.5,2.9,6.3,4.2,5.8,5.3,7.3,6.9,5.4,5.0,4.4,4.4,6.5,6.3,3.9,3.9,0.0379,,,0.0379,,
Matthew Wood,NSH,R,76,1,0.739,0.7274,5.8,5.6,5.5,5.6,4.5,4.4,4.9,5.1,4.0,3.8,4.1,4.1,3.9,4.1,3.1,3.9,,,,,,
Emil Bemstrom,PIT,R,125,2,0.7513,0.7014,7.7,5.8,7.5,6.8,5.1,5.2,3.9,4.3,5.5,5.7,4.8,4.6,6.4,6.5,3.5,3.9,0.2072,,,0.2072,,
Cole Koepke,WPG,L,164,2,0.754,0.7031,6.0,6.1,5.6,5.9,4.6,4.3,5.9,5.8,6.1,5.9,4.1,4.1,6.5,6.5,3.5,3.9,,,-0.4064,-0.4064,-0.4064,DECLINING
Ben Kindel,PIT,C,77,1,0.7454,0.6707,4.8,4.7,4.5,4.5,7.4,7.4,10.0,10.0,8.2,7.7,3.4,3.3,7.3,7.6,3.1,3.9,,,,,,
Dmitri Voronkov,CBJ,L,211,3,0.7672,0.7137,7.7,5.7,7.6,6.9,7.2,7.0,5.3,5.6,5.8,5.1,5.1,5.2,7.0,6.7,4.0,3.9,,0.0967,-0.1578,-0.0305,-0.1578,DECLINING
Robby Fabbri,MIN,C,161,4,0.7624,0.7252,4.8,2.9,4.8,3.7,6.6,6.2,7.1,7.0,6.7,6.0,4.2,4.2,5.9,5.8,3.8,3.9,0.3806,-0.0238,-0.4218,-0.0217,-0.4218,DECLINING
Kent Johnson,CBJ,C,265,4,0.76,0.7148,7.7,5.7,7.5,6.8,6.5,6.3,5.1,5.3,6.2,5.9,4.9,4.9,6.5,6.4,3.8,3.9,0.355,0.0689,-0.0695,0.1181,-0.0695,DECLINING
Mason McTavish,ANA,C,294,4,0.7627,0.7024,7.3,5.4,7.0,6.2,7.3,7.1,7.2,7.3,6.2,5.4,3.6,3.7,7.3,7.2,3.8,3.9,0.1373,-0.0168,0.1772,0.0992,0.1772,RISING
Ville Koivunen,PIT,R,47,1,0.7429,0.7191,5.1,5.7,4.9,5.5,5.4,5.5,6.5,6.7,3.3,3.5,4.0,3.9,4.7,4.9,3.3,3.9,,,,,,
Owen Beck,MTL,C,28,0,0.738,0.7221,2.2,4.7,2.2,3.6,3.5,4.5,3.0,4.3,2.2,4.4,4.2,3.6,3.7,3.9,2.9,3.8,,,,,,
Isaac Howard,EDM,L,29,1,0.7253,0.7158,4.0,4.8,4.1,4.8,3.7,4.2,3.7,4.3,4.9,5.7,5.7,5.4,3.1,3.5,2.6,3.8,,,,,,
Max Jones,EDM,L,168,4,0.7594,0.7026,7.0,4.9,6.8,5.8,5.0,4.8,6.1,6.1,5.2,5.0,2.9,2.8,6.8,6.8,3.7,3.8,0.3043,-0.6547,-0.0223,-0.1243,-0.0223,STABLE
Boris Katchouk,TBL,L,120,2,0.753,0.6871,7.7,5.8,7.3,6.4,6.8,7.0,9.6,9.7,7.2,7.2,4.6,4.4,7.0,7.1,3.4,3.8,-0.0894,,,-0.0894,,
Jimmy Snuggerud,STL,R,76,1,0.7548,0.7375,7.0,5.6,7.3,7.0,9.5,9.2,6.3,6.5,4.9,3.7,4.3,4.6,4.6,4.5,3.6,3.8,,,,,,
Vinni Lettieri,BOS,C,73,2,0.7626,0.7288,4.6,3.1,4.4,3.4,5.4,5.0,4.8,4.8,4.3,4.4,4.2,4.1,5.6,5.4,3.8,3.8,,0.1056,,0.1056,0.1056,RISING
Adam Ruzicka,UTA,C,86,2,0.7605,0.7451,7.6,5.2,7.6,6.8,2.8,2.3,3.6,3.4,3.3,3.1,2.8,2.8,4.7,4.5,3.8,3.8,0.0076,,,0.0076,,
Alex Belzile,MTL,R,31,1,0.7648,0.5845,5.9,3.0,5.5,3.7,5.3,5.2,5.9,5.9,6.0,5.7,2.7,2.7,3.8,3.5,0.0,0.0,,,,,,
Will Smith,SJS,C,143,2,0.7601,0.7086,6.0,4.6,5.6,4.8,6.6,6.1,6.5,6.3,6.2,5.5,3.9,4.0,6.6,6.5,3.7,3.8,,,-0.0625,-0.0625,-0.0625,DECLINING
James Hamblin,EDM,L,41,1,0.756,0.7272,1.9,0.0,2.1,0.5,4.4,4.3,2.6,3.0,3.2,2.8,4.5,4.6,5.1,5.0,3.6,3.8,,,,,,
Boone Jenner,CBJ,C,219,4,0.7663,0.7062,7.4,4.5,7.4,6.0,8.6,8.4,6.4,6.7,7.2,6.4,5.3,5.3,7.2,7.0,3.9,3.8,0.0341,-0.0816,0.0461,-0.0005,0.0461,STABLE
Brett Ritchie,UTA,R,50,1,0.7565,0.7062,8.9,6.7,8.9,8.3,4.2,4.1,9.1,8.8,3.9,4.1,1.9,1.8,6.4,6.4,3.6,3.8,,,,,,
Bo Groulx,TOR,C,60,1,0.7626,0.713,4.6,2.7,4.7,3.5,7.9,7.7,9.2,9.1,8.1,7.4,3.8,3.9,6.5,6.3,3.8,3.8,,,,,,
Jujhar Khaira,MIN,L,52,1,0.7506,0.7026,5.4,2.4,5.2,3.4,4.9,5.1,7.1,7.4,5.5,5.7,4.3,4.1,6.1,6.1,3.4,3.8,,,,,,
Reese Johnson,MIN,C,102,2,0.7521,0.6841,6.7,4.5,6.4,5.1,5.4,5.4,8.3,8.4,7.5,7.5,4.9,4.7,7.1,7.2,3.3,3.8,-0.1749,,,-0.1749,,
Jack Finley,STL,C,44,1,0.7427,0.7029,4.7,6.2,4.4,5.6,4.1,4.1,4.8,5.0,6.0,5.6,4.6,4.6,5.3,5.5,3.1,3.8,,,,,,
Sam Colangelo,ANA,R,44,1,0.762,0.7444,4.2,4.2,4.1,4.1,5.1,4.9,4.5,4.6,3.9,3.3,4.0,4.1,4.7,4.5,3.8,3.8,,,,,,
Jake Evans,MTL,C,286,4,0.7618,0.7009,6.4,4.4,5.9,4.7,7.7,7.7,5.6,6.0,6.5,5.9,4.8,4.8,7.1,7.0,3.7,3.8,0.1386,0.2158,-0.0587,0.0986,-0.0587,DECLINING
Sam Gagner,EDM,C,76,2,0.7558,0.7456,6.5,3.7,6.2,4.6,5.6,5.9,4.1,4.8,4.9,4.9,5.5,5.4,4.2,4.1,3.7,3.8,0.1921,,,0.1921,,
Max Sasson,VAN,C,95,2,0.7516,0.7135,7.8,7.8,7.7,8.4,6.6,6.4,6.8,6.9,5.3,4.8,5.1,5.1,5.3,5.3,3.3,3.7,,,0.1326,0.1326,0.1326,RISING
Ben Jones,MIN,C,54,2,0.754,0.7203,2.6,2.7,2.4,2.1,3.9,3.7,3.4,3.6,3.9,3.5,4.2,4.3,5.1,5.0,3.4,3.7,,,0.0561,0.0561,0.0561,RISING
Josh Leivo,STL,L,51,1,0.7521,0.716,9.5,7.0,9.3,8.6,1.3,1.3,0.3,0.7,3.8,4.6,4.3,4.1,5.2,5.2,3.4,3.7,,,,,,
Isac Lundeström,CBJ,C,254,4,0.7589,0.691,7.0,5.2,6.7,5.9,4.6,4.2,6.3,6.0,4.9,4.5,2.7,2.8,7.0,6.9,3.5,3.7,0.1257,0.0858,-0.0648,0.0489,-0.0648,DECLINING
Saku Maenalanen,WPG,R,64,1,0.7542,0.7359,5.0,2.0,4.8,2.8,3.5,3.2,4.9,4.7,3.6,4.0,4.7,4.5,4.3,4.3,3.5,3.7,,,,,,
Hendrix Lapierre,WSH,C,152,3,0.7532,0.6934,5.3,4.8,5.1,4.9,7.7,7.9,6.8,7.4,6.6,6.4,4.4,4.4,6.6,6.6,3.4,3.7,,0.1532,0.28,0.2166,0.28,RISING
Fedor Svechkov,NSH,C,121,2,0.7458,0.6926,5.3,5.4,4.9,5.0,4.6,4.6,4.6,4.9,4.7,4.8,3.8,3.8,5.7,5.9,3.1,3.7,,,0.0205,0.0205,0.0205,STABLE
Rutger McGroarty,PIT,R,32,1,0.7378,0.7137,4.2,4.8,3.9,4.3,0.0,0.0,0.8,1.0,2.3,3.3,3.5,3.2,3.6,3.8,2.7,3.6,,,,,,
Axel Jonsson-Fjallby,WPG,L,76,2,0.7485,0.7043,5.4,3.1,5.0,3.4,5.3,5.7,8.1,8.5,4.9,5.8,4.1,3.8,5.3,5.4,3.1,3.6,0.0418,,,0.0418,,
Gavin Brindley,COL,C,57,1,0.75,0.7142,4.6,5.0,4.5,4.9,4.5,4.3,3.8,4.0,6.7,6.0,4.9,5.0,4.8,4.9,3.2,3.6,,,,,,
Dalibor Dvorsky,STL,C,72,1,0.7353,0.6935,7.9,8.1,7.7,8.7,4.8,5.0,3.2,3.8,4.2,4.3,3.4,3.3,4.6,5.0,2.7,3.6,,,,,,
Calum Ritchie,NYI,C,72,1,0.7418,0.708,5.8,5.8,5.7,6.1,5.0,4.9,3.7,3.9,4.7,4.5,5.1,5.1,4.3,4.5,2.9,3.6,,,,,,
Igor Chernyshov,SJS,L,27,1,0.7332,0.677,5.0,4.9,4.6,4.5,7.7,7.6,7.4,7.5,6.4,6.8,4.1,3.9,5.2,5.6,2.5,3.6,,,,,,
Max Shabanov,NYI,R,44,1,0.7405,0.7008,5.5,5.3,5.5,5.7,5.1,4.8,5.5,5.5,5.6,5.0,5.2,5.2,4.6,4.8,2.8,3.6,,,,,,
Brendan Brisson,NYR,C,27,0,0.7678,0.7439,1.9,1.4,2.2,1.7,5.0,4.5,3.1,3.1,4.5,4.2,6.2,6.2,4.8,4.5,3.8,3.6,,,,,,
Alexander Barabanov,SJS,L,114,2,0.7609,0.6992,7.3,3.7,7.1,5.2,7.1,7.0,8.0,8.0,5.4,5.3,2.0,2.0,6.6,6.5,3.5,3.6,-0.1183,,,-0.1183,,
Logan Brown,STL,C,30,1,0.7312,0.7304,6.8,5.6,6.9,6.7,,,,,3.4,5.3,4.2,3.6,1.9,2.2,2.5,3.5,,,,,,
Byron Froese,VGK,C,25,0,0.7604,0.7219,,,,,3.4,3.6,1.5,2.2,4.6,4.9,5.8,5.7,5.0,4.8,3.4,3.5,,,,,,
Noah Laba,NYR,C,74,1,0.7353,0.681,5.5,5.8,5.0,5.1,7.1,7.4,8.3,8.7,7.3,7.3,4.5,4.3,4.9,5.2,2.5,3.5,,,,,,
MacKenzie Entwistle,CHI,R,133,2,0.7568,0.6832,6.2,3.7,5.9,4.5,5.7,5.6,8.5,8.4,7.2,7.1,4.4,4.2,6.8,6.8,3.2,3.5,-0.3531,,,-0.3531,,
Nate Danielson,DET,C,28,1,0.7264,0.7205,5.0,6.4,4.9,6.1,5.5,6.3,4.8,5.9,2.8,3.0,3.5,3.5,2.2,2.6,2.4,3.5,,,,,,
Collin Graf,SJS,R,120,2,0.754,0.6953,6.4,5.3,6.0,5.4,6.1,5.6,6.6,6.3,4.8,4.2,3.6,3.7,5.9,5.9,3.2,3.5,,,0.0317,0.0317,0.0317,STABLE
Nikolai Kovalenko,SJS,R,58,1,0.7743,0.7305,4.0,2.3,3.8,2.6,2.9,1.7,2.7,1.9,2.9,1.7,2.9,3.2,5.9,5.5,3.9,3.5,,,,,,
John Leonard,DET,L,23,0,0.7394,0.7596,5.7,5.3,5.7,5.9,1.6,2.1,1.1,2.0,2.3,2.7,4.8,4.7,1.2,1.4,2.9,3.5,,,,,,
Jonny Brodzinski,NYR,C,180,3,0.7547,0.6781,6.3,5.8,5.9,5.8,5.8,5.7,7.6,7.6,6.8,6.2,3.9,3.9,6.8,6.8,3.1,3.5,,0.1986,-0.0524,0.0731,-0.0524,DECLINING
Brett Leason,WSH,R,190,3,0.7642,0.698,6.9,4.9,6.5,5.6,6.7,6.5,8.2,8.1,5.7,5.2,2.9,2.9,6.8,6.6,3.5,3.5,0.3288,-0.0956,,0.1166,-0.0956,DECLINING
Sonny Milano,WSH,L,147,3,0.7527,0.6875,7.3,5.2,6.8,5.7,7.1,7.3,6.3,6.9,5.4,5.7,4.9,4.7,6.1,6.2,3.1,3.5,-0.0951,,,-0.0951,,
Lukas Reichel,BOS,L,187,4,0.7618,0.6972,6.6,5.3,6.3,5.8,6.3,6.2,7.3,7.4,5.4,5.2,4.4,4.4,6.4,6.3,3.4,3.5,0.2159,0.024,-0.0018,0.0794,-0.0018,STABLE
Zack Kassian,UTA,R,51,1,0.7435,0.696,5.7,4.3,5.8,5.4,3.9,4.1,5.8,6.0,4.4,5.1,3.8,3.6,4.7,4.9,2.8,3.4,,,,,,
Patrik Laine,MTL,L,130,2,0.7642,0.6987,5.3,3.1,5.1,3.8,6.4,6.5,4.6,5.2,5.8,5.9,4.7,4.6,6.4,6.2,3.4,3.4,,,,,,
Johnny Gaudreau,CBJ,L,161,2,0.7716,0.701,8.4,4.5,8.1,6.0,8.1,7.7,5.5,5.6,7.1,6.4,5.2,5.3,6.8,6.5,3.6,3.4,0.0305,,,0.0305,,
Macklin Celebrini,SJS,C,152,2,0.764,0.6838,6.1,4.1,5.6,4.4,6.4,5.6,5.6,5.2,6.8,5.7,3.6,3.8,7.2,7.0,3.4,3.4,,,-0.0442,-0.0442,-0.0442,STABLE
Filip Zadina,SJS,R,102,2,0.7586,0.6983,6.5,3.7,6.4,4.8,7.2,7.1,9.4,9.3,5.1,5.0,3.3,3.3,6.0,5.9,3.3,3.4,0.0009,,,0.0009,,
Andreas Athanasiou,CHI,C,117,2,0.7544,0.677,7.3,4.5,7.0,5.5,6.2,6.3,7.6,7.9,6.4,6.9,3.7,3.5,6.7,6.7,3.1,3.4,-0.0415,,,-0.0415,,
Zachary Sanford,CHI,L,45,1,0.7662,0.7541,6.9,3.4,6.7,4.7,2.4,2.0,3.2,3.0,4.7,4.4,5.7,5.7,3.6,3.2,3.6,3.4,,,,,,
Radim Zohorna,PIT,L,43,1,0.7574,0.7487,5.8,3.8,5.6,4.4,6.0,6.3,5.9,6.5,3.2,3.5,4.2,4.1,3.1,2.9,3.3,3.4,,,,,,
Mikael Pyyhtia,CBJ,L,71,1,0.7647,0.7074,3.7,2.5,3.5,2.6,7.2,7.1,5.8,6.0,4.6,4.1,4.9,5.0,5.8,5.6,3.4,3.4,,,,,,
Ryan Greene,CHI,C,83,1,0.7475,0.6899,6.3,5.4,6.1,5.8,5.7,5.0,7.9,7.3,5.8,5.4,5.1,5.2,5.0,5.1,2.7,3.3,,,,,,
Chris Wagner,COL,R,42,1,0.7577,0.7297,,,,,2.4,2.2,3.8,3.8,0.7,1.1,1.3,1.3,3.8,3.7,3.2,3.3,,,,,,
Dominik Shine,DET,R,27,0,0.7634,0.7541,,,,,,,,,1.0,0.9,2.8,2.9,3.2,2.9,3.5,3.3,,,,,,
Michael Misa,SJS,C,44,1,0.7324,0.6955,6.1,5.5,5.7,5.4,5.7,6.0,4.4,5.0,5.5,5.8,3.7,3.5,3.5,3.9,2.3,3.3,,,,,,
