player_id,player_name,position,n_seasons,toi_total,team_recent,raw_mean,ZA_mean,IOC_mean,IOL_mean,FA_mean
8474716,Jared Spurgeon,D,4,4315.416666666667,MIN,0.5406253277748322,0.5422889223240284,0.502594072508812,0.50260229077316,0.5399701273636468
8475220,Marcus Foligno,F,4,3201.9666666666667,MIN,0.5337965898851366,0.5413778231247081,0.5000025742432567,0.4990053364212177,0.539342337971585
8480803,Evan Bouchard,D,4,6454.266666666666,EDM,0.5890037492464817,0.578819539140601,0.49992023893812054,0.5499649708196679,0.5393363831320033
8479525,Ross Colton,F,4,3504.7,COL,0.5493140732893215,0.5528899517030061,0.49539196047985057,0.5194886503572916,0.5391046542300271
8477446,Michael McCarron,F,4,2886.9,NSH,0.5090469956081032,0.5349759817376651,0.4983494820896115,0.4939745150955964,0.5388433720171055
8480023,Robert Thomas,F,4,5302.066666666667,STL,0.5132258400681345,0.5101078293294955,0.50305738020311,0.4588082699583195,0.5381443195781627
8481596,Shane Pinto,F,4,3965.1833333333334,OTT,0.5383756093262654,0.5477913898780018,0.5006388468120231,0.5095113671542266,0.5380426177423578
8478493,Joel Eriksson Ek,F,4,4702.083333333333,MIN,0.5399385560675883,0.544337584903478,0.5041031275218025,0.5067460585633063,0.5378508266726669
8477492,Nathan MacKinnon,F,4,6361.15,COL,0.5631616177520601,0.5476353588116332,0.5002864406821543,0.5074737086910355,0.5372349698053432
8476854,Hampus Lindholm,D,4,4834.633333333333,BOS,0.5351989060862761,0.5398420790431087,0.5049194140324629,0.4918454977465798,0.537207015331477
8481656,Aliaksei Protas,F,4,3863.9666666666667,WSH,0.5254957605604014,0.53101046018385,0.5031569970486659,0.4882652965431371,0.5367173019844182
8482159,Tyson Foerster,F,3,2911.4166666666665,PHI,0.5477035328151749,0.5547813310121332,0.502222710700598,0.5219955860186926,0.536628482573726
8478864,Kirill Kaprizov,F,4,4897.75,MIN,0.5493501039876306,0.536064705171079,0.4992891001761424,0.49860443359432705,0.5365738825878961
8478882,Vladislav Gavrikov,D,4,6234.566666666667,NYR,0.5307482813483074,0.5350689961156534,0.5023791669413877,0.4968755376671106,0.5358995017450872
8481606,Jordan Spence,D,3,3223.2,OTT,0.5651548921858003,0.5546501448894047,0.4960851960633234,0.5262966187666065,0.5357487962056019
8474150,Mikael Backlund,F,4,5370.7,CGY,0.5223535392399202,0.5322904193092677,0.5036479513672056,0.4916348622484724,0.5350019618894111
8476923,Damon Severson,D,4,5248.433333333333,CBJ,0.5300613063188062,0.5297510769387402,0.5012029199402348,0.4889139130051331,0.5349676896919953
8478115,Pierre Engvall,F,3,2847.1666666666665,NYI,0.5313443912237239,0.5328164085563348,0.4965351761559314,0.4948946727371151,0.5346197002682748
8478519,Anthony Cirelli,F,4,4669.433333333333,TBL,0.5505805984529877,0.555978696024597,0.5016721110950578,0.5256104783149155,0.5346084507976936
8478450,Parker Wotherspoon,D,3,2654.7,PIT,0.5243351524601524,0.5317679270525808,0.5076280694764107,0.49533585085159154,0.5345316345921657
8482092,Ridly Greig,F,4,3459.0333333333333,OTT,0.5464725823131313,0.5496567181655516,0.5032564911130224,0.5184952268559796,0.5341251944316836
8484258,Sam Malinski,D,3,2349.366666666667,COL,0.5427059035227778,0.5518241129328497,0.4939046576740665,0.5226374904796761,0.5336394233393889
8478233,Andrew Mangiapane,F,4,4036.0666666666666,EDM,0.5361591613030738,0.5378967113217248,0.5001834766123614,0.5007347751006604,0.533332036550385
8478414,Timo Meier,F,4,4900.283333333334,NJD,0.536253185093396,0.5361061453454901,0.5015824700015598,0.4985531587832099,0.5329375137055856
8474586,Jordan Eberle,F,4,4274.483333333334,SEA,0.5213794534723958,0.517800291679998,0.502082253020867,0.47041471573659777,0.5327867830636424
8478038,Devon Toews,D,4,6786.75,COL,0.5606127737677558,0.5508004424557877,0.5018139900335951,0.5210507243940854,0.5326679895018905
8480036,Miro Heiskanen,D,4,6175.1,DAL,0.5603129746476367,0.5521991021427265,0.5006275240989153,0.5216393679043252,0.5326282698808148
8478445,Mathew Barzal,F,4,4386.916666666667,NYI,0.5359880563141781,0.5228719688786283,0.502698449633485,0.4808182515495669,0.5323869956850122
8476826,Yanni Gourde,F,4,4515.2,TBL,0.5335440189142713,0.5380489348717872,0.4996562563898918,0.5043726924225644,0.5323230422369132
8477497,Sean Monahan,F,4,3714.85,CBJ,0.5129135225156904,0.5136702188388783,0.49933606381312534,0.4729423800920657,0.5318606371509123
8480002,Nico Hischier,F,4,5405.15,NJD,0.5447149423711636,0.5463929533659451,0.5047553022159199,0.5128931590634389,0.5316775721749356
8478856,Conor Garland,F,4,4601.383333333333,VAN,0.5200512948591309,0.5229695004075827,0.4999636859588398,0.48390189496806774,0.5314039022134387
8479390,Taylor Raddysh,F,4,3856.116666666667,NYR,0.487690754918936,0.4967954672316856,0.501818617347228,0.4549305178676916,0.5309878332986697
8476479,Phillip Danault,F,4,4946.083333333333,MTL,0.5421562422965497,0.5465894510097169,0.5021413282269112,0.5189467607481163,0.5306790250635959
8479977,Kailer Yamamoto,F,3,2104.983333333333,UTA,0.5490780280806101,0.5496193996414211,0.4967628192266545,0.5182062355624789,0.5304135143049434
8480192,Johnathan Kovacevic,D,4,4354.25,NJD,0.4978915618961711,0.5076283258308263,0.5013406293903768,0.4669450612214352,0.5302580112154919
8477948,Travis Sanheim,D,4,6769.4,PHI,0.5317823605226618,0.5350797849709434,0.5033678550011466,0.5034539853426763,0.5300316864854044
8479671,Mathieu Olivier,F,4,2970.766666666667,CBJ,0.49009515880271404,0.5026056255561959,0.4988966087962853,0.4603134443395183,0.5297843736267683
8476474,Stefan Noesen,F,4,3358.5833333333335,NJD,0.5603593658282899,0.5543821134267698,0.49942165191295923,0.5270217766641441,0.5297562067393429
8475231,Casey Cizikas,F,4,3796.366666666667,NYI,0.49376705626705625,0.5060415704534167,0.5016073999157942,0.4620457103272595,0.5291736557053914
8481186,Logan O'Connor,F,3,3086.1,COL,0.515244730458159,0.5333488296280003,0.49676233172897916,0.5030736580036412,0.5284335774354001
8474031,Kevin Shattenkirk,D,2,2412.9666666666667,BOS,0.48159283242539486,0.4812532381565768,0.49744796079969,0.4383198518513507,0.5283297467373776
8474037,James van Riemsdyk,F,4,3221.883333333333,DET,0.5122920806510004,0.5128594963988691,0.4988277451189391,0.4749524389855711,0.5283045728942778
8481789,Tye Kartye,F,3,2044.25,NYR,0.5203161179905366,0.5268624287497915,0.4965742306601982,0.49255727220531104,0.5282679493199561
8478421,A.J. Greer,F,4,2454.8,FLA,0.5143338757341114,0.5226393867840343,0.500354380557642,0.4913109577515322,0.5279636234945433
8477499,Rasmus Ristolainen,D,4,3926.483333333333,PHI,0.5324385033912669,0.5377146342538328,0.500824718382896,0.5103987127155968,0.5279566562225979
8480113,Alex Iafallo,F,4,4030.6833333333334,WPG,0.540441095666039,0.5376845766609911,0.5016470676967127,0.508187421850314,0.5278333537917371
8476927,Teddy Blueger,F,4,3350.8,VAN,0.5010967818348001,0.5194263796250437,0.5044802803097416,0.48376046995331395,0.5275572643783708
8480434,Sean Durzi,D,4,4474.733333333334,UTA,0.5397569795765829,0.5363058864942476,0.4976422591991217,0.510607443850611,0.5275441638115651
8475343,Nic Dowd,F,4,3759.8166666666666,WSH,0.4891943613399199,0.5246469730089984,0.5008293722882756,0.49409829780901904,0.5271877727856253
8481557,Matt Boldy,F,4,5461.616666666667,MIN,0.5327291097160229,0.5317386721830857,0.5012298363760278,0.5029606112885749,0.5271700589742175
8475791,Taylor Hall,F,3,2813.7,CAR,0.5479443381530799,0.5409952551833528,0.4998826860650986,0.5154204065958933,0.5271687866006022
8478449,Roope Hintz,F,4,4345.883333333333,DAL,0.5586058223276648,0.5576577528414783,0.500241393312228,0.5355897457692212,0.5271424432934564
8478057,Dakota Joshua,F,4,2960.75,TOR,0.510355501696446,0.5197090104067102,0.4987564260420363,0.48766814147574267,0.5269657324318437
8475188,Brayden McNabb,D,4,5695.116666666667,VGK,0.5553129722087443,0.5547872561569175,0.4982965079580275,0.533351698549902,0.526938414980802
8475763,Kevin Hayes,F,4,3518.483333333333,PIT,0.5040936784172403,0.5085975569460524,0.5035408177344283,0.47455487046728145,0.5268112143767698
8481617,Vasily Podkolzin,F,4,2469.016666666667,EDM,0.5494548634596597,0.5429734215063753,0.49950837202114523,0.521359248008859,0.5267147705117335
8479407,Jesper Bratt,F,4,5384.566666666667,NJD,0.5490517944319462,0.5361833938153293,0.5029983113894525,0.5058937382717602,0.5267044994771595
8482740,Wyatt Johnston,F,4,5143.583333333333,DAL,0.5457333149201905,0.5445684609172947,0.499756685619464,0.5201878570448986,0.5265930966429021
8477493,Aleksander Barkov,F,3,4203.366666666667,FLA,0.5578108564024057,0.5555389170219592,0.5016709686955659,0.5302960213390383,0.5263603932723209
8477998,Warren Foegele,F,4,3844.9666666666667,LAK,0.5615375549017293,0.5618802669944416,0.5012119891901987,0.5462813101560906,0.5263594439506084
8480839,Rasmus Dahlin,D,4,6954.216666666666,BUF,0.5105447654087398,0.5041592804684477,0.5018834809264452,0.4655207738406118,0.5262053611317464
8477335,Kyle Burroughs,D,3,2473.116666666667,LAK,0.5032040435023154,0.5050044757391549,0.49700547614257107,0.4764521747973929,0.5261245255647058
8481598,Philip Broberg,D,3,3109.483333333333,STL,0.5453292430003457,0.5458040613739796,0.49611564708838474,0.5219184167221109,0.5260313821144044
8475193,Tomas Tatar,F,3,2897.9333333333334,NJD,0.540883303358629,0.5419534114049191,0.5011258850379764,0.5142646232487224,0.5258855863070114
8479591,Michael Eyssimont,F,4,2734.9,BOS,0.5213999790756539,0.52495808777949,0.49988998361699183,0.4966672014411259,0.5256661452356438
8480015,Owen Tippett,F,4,4682.833333333333,PHI,0.5355116591039621,0.5305473617648047,0.50085672858286,0.5056524217713521,0.5250934907953568
8482077,Dylan Holloway,F,4,2906.25,STL,0.556373546700633,0.5512417212454488,0.4952173608954089,0.5295464138864567,0.525013932506071
8482245,Artem Zub,D,4,4673.15,OTT,0.5339547688969077,0.5416516346151635,0.5033886953768801,0.519917236822445,0.5242956147010518
8480049,Dylan Samberg,D,4,4337.25,WPG,0.5253841051506629,0.5280953448969563,0.5025845619844896,0.5001928898933079,0.524258969059991
8477942,Kevin Fiala,F,4,4679.25,LAK,0.544122477049711,0.5415691034247225,0.502053746970106,0.5231828454056572,0.5240429894971567
8478469,Thomas Chabot,D,4,5385.35,OTT,0.5373944221514992,0.5328457774594394,0.49710144129118844,0.5082542818157676,0.5235169825203396
8479365,Trent Frederic,F,4,3350.616666666667,EDM,0.5216792908672059,0.5276179738709539,0.49845400032924314,0.49961149115948944,0.5233757802647326
8484145,Zach Benson,F,3,2761.9666666666667,BUF,0.5086836954372855,0.5090564550321393,0.49934383020683354,0.47592510209165617,0.523362710070174
8481546,Cam York,D,4,5209.733333333334,PHI,0.5334269771707145,0.5336120624309693,0.5005042211954897,0.5115938035238774,0.5231890469090249
8470966,Mark Giordano,D,2,2246.633333333333,TOR,0.5527004909983633,0.5521549009974918,0.49957189864445584,0.531226230300289,0.523178079119166
8476432,Boone Jenner,F,4,3638.383333333333,CBJ,0.5046622402095737,0.5077296823643955,0.5006598254696386,0.47865429690810074,0.5227806200843553
8479576,Vincent Desharnais,D,4,3148.766666666667,SJS,0.5367620606168392,0.5398124438455333,0.49343080652312266,0.5142656971505564,0.5226538190582635
8476878,Zemgus Girgensons,F,4,3399.516666666667,TBL,0.5106679147103408,0.5182535449706296,0.500313181087031,0.4929452179446193,0.5226160361433743
8479385,Jordan Kyrou,F,4,4935.416666666667,STL,0.5090473756277366,0.5002302685377658,0.5027001054440361,0.4680935767215591,0.5225836522758942
8480220,Noah Cates,F,4,4301.966666666666,PHI,0.5280634965555338,0.5325244052412501,0.5018906068020753,0.5103574061132803,0.5225318699804901
8471709,Marc-Edouard Vlasic,D,3,2633.1666666666665,SJS,0.4709132865809617,0.4815566156859819,0.4972171746198133,0.4446149829281358,0.5222733905274288
8476917,Adam Pelech,D,4,4794.8,NYI,0.5091365022318853,0.5147876954744519,0.5022561605945374,0.48544002394060376,0.5220795188612669
8477951,Nick Schmaltz,F,4,5177.1,UTA,0.5144293969969614,0.5096225931591419,0.4984510340295864,0.4818477582574193,0.5219169726662993
8474013,Ian Cole,D,4,5436.166666666667,UTA,0.5362094577809056,0.5409046170504817,0.4987370361594648,0.5210904898112092,0.5217747141623367
8480800,Quinn Hughes,D,4,6936.933333333333,MIN,0.5264813211396819,0.5176962727425749,0.49973397838178735,0.4894694595038652,0.5216246350749966
8477476,Artturi Lehkonen,F,4,4212.85,COL,0.559717683376897,0.5503255030662135,0.5015004472623864,0.5328695926562848,0.5215645441180334
8478438,Tommy Novak,F,4,3234.85,PIT,0.5383424463802368,0.5225152506520386,0.5005585752658549,0.5014871487016228,0.5213970597947364
8478550,Artemi Panarin,F,4,5772.416666666667,NYR,0.5224302723270263,0.5041888098342384,0.500570484641097,0.4710673825714377,0.5212309559074646
8474578,Erik Karlsson,D,4,7052.5,PIT,0.5282519969035717,0.5207634317325538,0.5036195203428461,0.49707325429867133,0.5204904688912955
8480980,Connor Dewar,F,4,2931.516666666667,PIT,0.49834658301966944,0.5197500363416157,0.5041276290598199,0.49612801426542735,0.5204664828829485
8480448,Parker Kelly,F,4,3113.15,COL,0.5178215023831603,0.529867257194961,0.49775727152969695,0.5119557564393908,0.5203060672916853
8482062,Cole Smith,F,4,3408.5666666666666,NSH,0.5010884971495636,0.522776068778306,0.4995167661937354,0.5017230335711982,0.5201822792428524
8475200,Dmitry Orlov,D,4,5435.816666666667,SJS,0.5304338535154739,0.5275805358909715,0.4987341308864216,0.5036724282919876,0.5198338760670813
8480073,Erik Brannstrom,D,3,2874.983333333333,VAN,0.5190321802262705,0.5099160664188958,0.4963591131316449,0.4874605544775788,0.5197803459892393
8479372,Joshua Mahura,D,4,2615.65,SEA,0.5239085064642329,0.5207675083637606,0.49868585066472465,0.49741115026589505,0.5197439674827594
8481641,Joel Kiviranta,F,4,2750.0333333333333,COL,0.5269770727356278,0.5403474071398705,0.49751992549593654,0.5246597069999452,0.5195715790629256
8483808,Andrei Kuzmenko,F,4,3752.483333333333,LAK,0.5300146414011704,0.5216380849610177,0.502501542018899,0.5016662566672538,0.5193773030114159
8476453,Nikita Kucherov,F,4,6007.216666666666,TBL,0.5456549288988598,0.5333604490011424,0.4998705207254267,0.5151536202997108,0.5189959193700383
8480289,Morgan Barron,F,4,3023.2833333333333,WPG,0.5070368034854391,0.521455743218006,0.49964206131212874,0.501274451592701,0.5187536939482777
8480222,Sebastian Aho,D,2,2144.1833333333334,NYI,0.5301212938005391,0.5158105480582342,0.4994300730205473,0.4919967675129109,0.5183621533274554
8471675,Sidney Crosby,F,4,5679.583333333333,PIT,0.5276606172257208,0.5159142787283568,0.5030743616239819,0.4913302170673429,0.518322978041246
8477511,Anthony Mantha,F,3,2810.016666666667,PIT,0.5263334186286476,0.5228313762820475,0.5048360773807093,0.5055379183658161,0.5182441552522336
8474590,John Carlson,D,4,5864.233333333334,WSH,0.5219258696158754,0.5173410238918629,0.5023389817779053,0.4933042351181693,0.5182141689379544
8478904,Steven Lorentz,F,4,2587.1666666666665,TOR,0.4975588806559881,0.5112777746176913,0.4962974890725616,0.48644303472488065,0.5178451167075838
8477933,Sam Reinhart,F,4,5614.233333333334,FLA,0.5353969177476641,0.5338151237404273,0.5050561602252557,0.5156654509191543,0.5178236239060301
8481559,Jack Hughes,F,4,4935.716666666666,NJD,0.5460508605402887,0.5247125276785567,0.5004792718990729,0.5001775844057843,0.517785350502687
8478498,Jake DeBrusk,F,4,4517.733333333334,VAN,0.5173454322369263,0.5161093225699234,0.5041559374973918,0.4910927011054744,0.5176452599494299
8476979,Erik Gustafsson,D,3,3686.1666666666665,DET,0.5151198724274636,0.5038852951615728,0.4985109533097501,0.48044500089284353,0.5175203303326779
8479442,Troy Stecher,D,4,3967.733333333333,TOR,0.5016172402183688,0.5064400659389826,0.49759026270390416,0.48280703668462055,0.5174513621432175
8476958,Jaccob Slavin,D,4,5669.733333333334,CAR,0.559972433050929,0.5551945234124698,0.50316554889294,0.5455905308463369,0.5174232100909273
8477353,Tyler Motte,F,3,2213.616666666667,DET,0.49648670628477354,0.5053765345625626,0.5010447255821061,0.4788832613960876,0.5174122190750259
8473512,Claude Giroux,F,4,5412.766666666666,OTT,0.5357140920782935,0.5324415040705113,0.5020193894022318,0.5170748324778287,0.5173044889937097
8475455,Brenden Dillon,D,4,5377.816666666667,NJD,0.5178855626354006,0.5191162115896922,0.5010111454099934,0.4980808752470588,0.5169780076802369
8474151,Ryan McDonagh,D,4,5463.8,TBL,0.5261417843454232,0.5307779122532892,0.501252264341794,0.5157158451997769,0.5168268069987058
8475726,Tyler Toffoli,F,4,4707.666666666667,SJS,0.5085391314203404,0.5025342377822614,0.49836891077925294,0.4743549315366925,0.5161964592353474
8482105,Jake Sanderson,D,4,6280.216666666666,OTT,0.528534732773569,0.53098090315107,0.5042908437076123,0.5174940271218698,0.5161040547292398
8482146,Luke Evangelista,F,4,3247.366666666667,NSH,0.5210430893211934,0.5095963060164614,0.5020347022761732,0.48759245577477067,0.5160255403015178
8479325,Charlie McAvoy,D,4,5570.483333333334,BOS,0.5246584961711287,0.5174282912952776,0.5044923214781758,0.49393025753621644,0.5158623560771726
8477409,Carter Verhaeghe,F,4,5042.266666666666,FLA,0.5419242802105314,0.5360195026466152,0.5035565564880922,0.521325176513951,0.5158039831419339
8482124,Quinton Byfield,F,4,4474.066666666667,LAK,0.5330085772654198,0.5341013569183202,0.5016651343688568,0.5216533110109401,0.5157378004152534
8477365,Connor Clifton,D,4,4414.033333333334,PIT,0.5133101106720841,0.5215769586575286,0.5022689787030389,0.5063997008784409,0.5152978611363003
8479398,Samuel Girard,D,4,4937.55,COL,0.5341440038122532,0.5343161305984897,0.49859651999044,0.5233394358530472,0.5151389042728378
8480069,Cale Makar,D,4,6563.766666666666,COL,0.555330280169768,0.5417527678639853,0.499726913840475,0.5340247301086336,0.5145455383635695
8475149,Marcus Johansson,F,4,4361.1,MIN,0.5225814829694012,0.5231634740626465,0.501022860232139,0.5067685542503179,0.5144395356979461
8476462,Dougie Hamilton,D,4,4517.8,NJD,0.5331012103867943,0.5246640326146433,0.4989842887738085,0.5062428431057094,0.5143073494136312
8477501,Valeri Nichushkin,F,4,3829.65,COL,0.5471577430423481,0.5416422312554467,0.49833111806776687,0.535130786885455,0.5142596939037412
8476906,Shayne Gostisbehere,D,4,5031.1,CAR,0.5197040978578051,0.5110659728322353,0.4972180476400946,0.49414508764298465,0.5142539392711355
8477934,Leon Draisaitl,F,4,5688.933333333333,EDM,0.5670090446803513,0.5589805435508461,0.5007201797216464,0.5549520457688033,0.5141291778949152
8475764,Cam Fowler,D,4,6406.366666666667,STL,0.4747034655027025,0.47462424894296346,0.5021123977609416,0.4471359148062106,0.5139861422539735
8477935,Sam Bennett,F,4,4436.85,FLA,0.5403467362655601,0.5330760548663112,0.5038330667303418,0.5213147253957301,0.5136970186023722
8481593,Jayden Struble,D,3,2218.5,MTL,0.5064648148677283,0.5004045482014069,0.5023815892773862,0.48188934800153893,0.5136887480461345
8481528,Dylan Cozens,F,4,4905.283333333334,OTT,0.5165592406739692,0.5141447716535926,0.4998514034072343,0.5001502519063834,0.5136128305335768
8479336,Carl Grundstrom,F,4,2084.4666666666667,PHI,0.5149823964784299,0.5134752019705713,0.497827850780737,0.49451428584104573,0.513531201299679
8482078,Lucas Raymond,F,4,5209.033333333334,DET,0.47380218082560827,0.47871576126079046,0.50300136739729,0.44814498968697786,0.5133386972449637
8480835,Jack Drury,F,4,2885.133333333333,COL,0.5599888380584171,0.5569271130008053,0.4956376275223776,0.5538531958075953,0.5132138104523167
8476346,Johnny Gaudreau,F,2,3082.883333333333,CBJ,0.4773141046596424,0.47625161884210754,0.503431884013622,0.449225387481743,0.5130167594385111
8475158,Ryan O'Reilly,F,4,5032.833333333333,NSH,0.5136503715215376,0.5111885004281187,0.5043222488332874,0.4948629863642135,0.5125479971532332
8480995,Pontus Holmberg,F,4,2434.9666666666667,TBL,0.5241805715506537,0.5266109303025381,0.49646503328217567,0.5153415209539054,0.5124208999668276
8482093,Seth Jarvis,F,4,4976.583333333333,CAR,0.5613715906033394,0.552359909343771,0.5017487285788256,0.5505377109882499,0.5124119052354367
8481711,Matias Maccelli,F,4,3707.25,TOR,0.48994845449164315,0.49013392011504764,0.5011016836775869,0.46762329532187413,0.5122217891144158
8477402,Pavel Buchnevich,F,4,5095.4,STL,0.4963664573053149,0.49538223970392803,0.5028661864808643,0.47523672298569375,0.5121590347841678
8479400,Pierre-Luc Dubois,F,4,4396.366666666667,WSH,0.5188496287525886,0.51881791755812,0.498446915579694,0.5064661448221957,0.5120390380041004
8478133,Jake Evans,F,4,4017.766666666667,MTL,0.4699330432118588,0.48801634418556317,0.5029101741203712,0.46678873324946096,0.511830303162054
8476372,Nick Seeler,D,4,4471.383333333333,PHI,0.5208208976315842,0.5184124456028743,0.5007558574215776,0.5076284941252623,0.5115411866211419
8479520,Brandon Duhaime,F,4,3044.1833333333334,WSH,0.5005746053799596,0.5220262491819099,0.501923762914442,0.5118282704286093,0.5115162204185074
8479337,Alex DeBrincat,F,4,5397.8,DET,0.4987904439353106,0.4951983281015063,0.5029862065420027,0.47341598673006313,0.5112255769829496
8480796,Martin Fehérváry,D,4,5080.016666666666,WSH,0.49953160466495056,0.5099588738726074,0.5030508178110206,0.49580549933733314,0.5111517544600428
8476312,Josh Manson,D,4,3540.7166666666667,COL,0.5238175954353433,0.5303732818832665,0.5020415518127095,0.5224259215084044,0.5109791815804599
8476438,Brandon Saad,F,4,3820.2166666666667,VGK,0.5034019403555245,0.5035237499495806,0.4980652813255857,0.48982667338535213,0.5108573269865323
8477404,Jake Guentzel,F,4,5543.816666666667,TBL,0.5399783056836613,0.5293899076423,0.5000973907431492,0.5209620464044193,0.5107941262442698
8477969,Marcus Pettersson,D,4,5938.733333333334,VAN,0.49726186737352934,0.503185215501977,0.5031406872553108,0.4845024120876998,0.5107034726624017
8480817,K'Andre Miller,D,4,6025.8,CAR,0.5141362377056459,0.5144303345919679,0.5024558405173751,0.5031855087383539,0.510688394476286
8475722,Jason Zucker,F,4,3889.5666666666666,BUF,0.5094991922768816,0.5045651718934098,0.49967732367226214,0.4866030863000509,0.5106850318214048
8481533,Trevor Zegras,F,4,3946.3166666666666,PHI,0.4735141146912837,0.4661739802812428,0.5028926845848388,0.442022860286996,0.510636508594904
