player_id,player_name,position,team,season,toi_sec,NFI_pct,NFI_pct_ZA,NFQOC,NFQOL,NFI_pct_3A,CF_pct,CF_pct_ZA,CF_pct_ZA_trad,CFQOC,CFQOL,CF_pct_3A,CF_pct_3A_trad,FF_pct,FF_pct_ZA,FF_pct_ZA_trad,FFQOC,FFQOL,FF_pct_3A,FF_pct_3A_trad,cf_fen,ca_fen,cf_cor,ca_cor,cf_cm,ca_cm,team_es_toi_sec,team_cf_fen,team_ca_fen,team_cf_cor,team_ca_cor,team_cf_cm,team_ca_cm,on60_cf_fen,on60_ca_fen,on60_cf_cor,on60_ca_cor,on60_cf_cm,on60_ca_cm,off60_cf_fen,off60_ca_fen,off60_cf_cor,off60_ca_cor,off60_cf_cm,off60_ca_cm,RelNFI_F_pct,RelNFI_A_pct,RelNFI_pct,RelCF_F_pct,RelCF_A_pct,RelCF_pct,RelFF_F_pct,RelFF_A_pct,RelFF_pct,es_toi_min,NFI_pct_3A_MOM,CF_pct_3A_MOM,FF_pct_3A_MOM,toi_min,prev_toi_min,mom_valid_pooled,mom_valid_current,NFI_pct_3A_MOM_3yr,CF_pct_3A_MOM_3yr,FF_pct_3A_MOM_3yr,NFI_MOM_consistency,diverged,NFI_dir,CF_dir
8482201,Gage Goncalves,F,TBL,20252026,36836.0,0.5681818181818182,0.5617559039573675,0.4994461729572131,0.5346468942517669,0.5362808621846735,0.5026343519494204,0.5002991317470526,0.5005343519494204,0.5020567942103803,0.4908210683872943,0.5069369205285064,0.5072279826928209,0.5246376811594203,0.5174915905443842,0.5225376811594203,0.5019277930160021,0.513499090109644,0.5080980654608569,0.512388569139297,362,328,477,472,125,95,176954.0,1682.4,1531.4,2182.4,2196.2,601.2,491.4,35.37843414051472,32.05559778477576,46.61743946139646,46.12878705614074,12.216310131393202,9.284395699858834,33.92454930844003,30.9185115402732,43.816212049843706,44.299233503190166,12.234830642743974,10.184558729071211,-0.018520511350772,0.9001630292123775,0.8816425178616054,2.801227411552752,-1.829553552950571,0.9716738586021804,1.4538848320746922,-1.1370862445025622,0.31679858757213,613.9333333333333,0.074374991477345,-0.001345335811875903,0.006616117169658597,613.9333333333333,718.3166666666667,False,True,,,,,True,up,down
8482146,Luke Evangelista,F,NSH,20252026,50866.0,0.5482954545454546,0.5468552537209037,0.5071939612809979,0.4483957849385544,0.582625545152415,0.4855282199710564,0.4850048413600938,0.4850575598243571,0.5009908658687245,0.4591885152131207,0.5068840963576448,0.5071028468301987,0.5207509881422925,0.5191493785912452,0.5202803279955932,0.5039771895929963,0.4468905524568715,0.5543547765897884,0.5588450087130103,527,485,671,711,193,159,187830.2,1701.2,1917.4,2337.0,2631.6,611.2,664.6,37.29799866315417,34.3254826406637,47.48948216883576,50.32044980930287,13.659418865253803,11.25309637085676,30.86295542922895,37.64954637781259,43.78954500519114,50.48151268725695,10.992069460486755,13.289312097613829,2.667349404767048,2.036215726757069,4.703565131524117,3.699937163644627,0.1610628779540803,3.8610000415987074,6.435043233925214,3.32406373714889,9.759106971074104,847.7666666666667,0.07287324254983507,-0.024364298250558636,0.012351348206909418,847.7666666666667,884.3333333333334,False,True,0.04026520798171742,0.017917810708254617,0.03801735414188282,mixed,True,up,down
8481582,Nicholas Robertson,F,TOR,20252026,37677.0,0.4833948339483395,0.4918689632566779,0.4953661765372744,0.4461014108960613,0.523034492978236,0.4986123959296947,0.5016919511909541,0.501381756199055,0.4991626171268344,0.46640671502168,0.517665354783995,0.5174719994190241,0.4695652173913043,0.478989074262985,0.4723345776606646,0.4966506388325822,0.4383987224018981,0.5155430211514541,0.511997203974302,378,427,539,542,131,140,178862.2,1604.6,1950.8,2269.6,2487.8,563.6,668.8,36.11752528067521,40.79942670594793,51.50091567799984,51.78756270403695,12.516920136953578,13.376861215064894,31.276366078030836,38.85449749690477,44.12757144516563,49.61483214954542,11.030617940124037,13.483566266152542,1.4863021968295431,0.1067050510876477,1.5930072479171908,7.3733442328342065,-2.1727305544915296,5.200613678342677,4.8411592026443735,-1.94492920904316,2.8962299936012137,627.95,0.07056658972369001,-0.0015538601270831398,-0.0029987086038195665,627.95,781.65,False,True,,,,,True,up,down
8482858,Ryker Evans,D,SEA,20252026,44496.0,0.5202702702702703,0.5200810501812111,0.5018088326071116,0.4591693885275971,0.5459128656175127,0.4987755102040816,0.4987067463583111,0.4987136727482512,0.4982424484647435,0.4911350307590151,0.500710187716538,0.5007274581110809,0.4761376248612652,0.4759271981647094,0.4760757874054349,0.4997408109634505,0.4697324444034886,0.493818558192918,0.4955543236580748,429,472,611,614,154,142,161905.6,1476.2,1668.8,2137.0,2212.4,469.0,541.0,34.70873786407767,38.18770226537217,49.4336569579288,49.676375404530745,12.459546925566343,11.488673139158577,32.10912906610703,36.696147504122315,46.79004101879232,49.00996170670882,9.658494705714013,12.234093293904415,2.8010522198523304,0.7454201547458403,3.5464723745981708,2.643615939136474,-0.6664136978219233,1.9772022413145507,2.599608797970639,-1.4915547612498514,1.1080540367207874,741.6,0.06681896320254693,-0.0026895079593651783,0.006125294222609101,741.6,1362.2166666666667,False,True,,,,,True,up,down
8479323,Adam Fox,D,NYR,20252026,47293.0,0.5924657534246576,0.5869261721966829,0.4960961856031762,0.4652302664009795,0.6057769641923332,0.4825531914893617,0.4805400706252516,0.4807428466617755,0.4997719588776071,0.4783686075240009,0.4909916433914545,0.4912719850468423,0.5230224321133412,0.5168620091693445,0.521212087285755,0.4975569932792947,0.4608503242657009,0.5392960368810017,0.5455309740104639,443,404,567,608,173,119,191473.2,1686.4,1801.4,2384.2,2536.2,578.2,580.6,33.72169242805489,30.752965555156152,43.16072145983549,46.281690736472626,13.168967923371325,9.05842302243461,31.04614919385602,34.89133736809909,45.37322045606816,48.14475219204855,10.117339274047335,11.525577020977916,3.0516286493239857,2.4671539985433046,5.51878264786729,-2.212498996232668,1.8630614555759235,-0.3494375406567442,2.675543234198866,4.138371812942935,6.813915047141801,788.2166666666667,0.0637642085737623,-0.023115731583457366,-0.005405731314799267,788.2166666666667,1634.0666666666666,False,True,0.017436368529367214,-0.010202400408126514,-0.004050745081452978,mixed,True,up,down
8476624,Barclay Goodrow,F,SJS,20252026,35909.0,0.4485981308411215,0.47182201438827,0.495505483326651,0.467258016205694,0.4890212942547893,0.4588100686498856,0.4672497832402826,0.4663996743846526,0.4996383555100507,0.4923409340898908,0.47026065587509,0.4694324239395231,0.4129353233830846,0.4387619949607242,0.4205249291178516,0.4981449554585048,0.47698757912942,0.451010936428701,0.4337726135666507,249,354,401,473,96,118,187891.6,1558.4,1854.6,2239.2,2522.6,574.6,651.2,24.96310117240803,35.4897101005319,40.20162076359687,47.41986688573895,9.62432816285611,11.829903366843968,31.015655739538605,35.54459523655997,43.54130012251402,48.548715445057525,11.336560895786754,12.629866840019844,-1.7122327329306444,0.7999634731758789,-0.9122692597547656,-3.3396793589171523,1.1288485593185769,-2.210830799598575,-6.052554567130574,0.0548851360280693,-5.997669431102505,598.4833333333333,0.06307206287633238,-0.006034161437122543,-0.014321356723658918,598.4833333333333,1005.85,False,True,0.00010327031690663772,-0.01152980149287669,-0.00796380004756673,mixed,True,up,down
8482655,J.J. Moser,D,TBL,20252026,64575.0,0.5714285714285714,0.5672636270238348,0.4974041449341447,0.5360077638348554,0.5398277446273283,0.5025728987993139,0.5010593301496311,0.5012117876882027,0.5018632786043961,0.4975807975059562,0.503946297118117,0.5041261585729725,0.5499243570347958,0.5452926316361613,0.5485632459236847,0.503070972529446,0.5102944292896089,0.5386419397434921,0.5414616594911964,727,595,879,870,264,198,176954.0,1682.4,1531.4,2182.4,2196.2,601.2,491.4,40.52961672473868,33.170731707317074,49.0034843205575,48.501742160278745,14.717770034843204,11.038327526132404,30.60571815018821,29.997063508306713,41.75370843307024,42.48409400332802,10.802018170654662,9.398909048843644,3.915751864188543,-1.6394184772887606,2.2763333868997826,7.24977588748726,-6.017648156950727,1.2321277305365328,9.92389857455047,-3.1736681990103612,6.750230375540109,1076.25,0.06232888690820021,-0.004887529031987525,0.03585352428463073,1076.25,968.9333333333333,False,True,0.015167657928548664,0.010398165612251709,0.02101719141685482,mixed,True,up,down
8482803,Olen Zellweger,D,ANA,20252026,43763.0,0.5389048991354467,0.5303970687759715,0.496514364231908,0.5064007748840658,0.5221458977271608,0.5123906705539358,0.5092988681053181,0.5096102967221602,0.4959700111845958,0.5155341624226418,0.4959190084291257,0.4961198621521012,0.535,0.5255386650735503,0.5322196261682244,0.4940115582528708,0.5252042614079965,0.5039885687417482,0.5084188732153057,535,465,703,669,187,160,164512.0,1759.8,1535.0,2342.2,2164.0,608.4,558.0,44.00977995110025,38.251490985535725,57.82967346845509,55.032790256609466,15.382857665150926,13.161803349861756,36.516078808106066,31.90088530753878,48.87096373468931,44.57179769604718,12.563582307099852,11.86593677794433,2.8192753580510743,-1.2958665719174238,1.5234087861336505,8.95870973376578,-10.460992560562287,-1.5022828267965096,7.493701142994183,-6.3506056779969455,1.1430954649972378,729.3833333333333,0.0615438520178882,-0.004647764449335623,-0.0012845645704652187,729.3833333333333,1139.1666666666667,False,True,,,,,True,up,down
8473986,Alex Killorn,F,ANA,20252026,48895.0,0.5676470588235294,0.5676470588235294,0.4952197934157472,0.4990801577351371,0.563582834984583,0.5205709487825357,0.5205709487825357,0.5205709487825357,0.495858124998471,0.5163332430787109,0.5066433710713005,0.5065284011231128,0.5424688561721405,0.5424688561721405,0.5424688561721405,0.4921168254273387,0.5228565846689671,0.5213663435370343,0.5190597661299161,479,404,620,571,193,147,164512.0,1759.8,1535.0,2342.2,2164.0,608.4,558.0,35.267409755598734,29.74537273749872,45.648839349626755,42.04110849780142,14.210041926577356,10.82319255547602,39.88064039025403,35.21627442331145,53.62463997509016,49.60170217182594,12.934430057863462,12.797425984068086,1.275611868713895,1.9742334285920664,3.2498452973059617,-7.975800625463407,7.560593674024524,-0.4152069514388827,-4.613230634655295,5.470901685812727,0.8576710511574319,814.9166666666666,0.0539702226866553,-0.019429136340359587,-0.030116009691412704,814.9166666666666,1366.3333333333333,False,True,0.03613588905765125,0.017295518750826116,0.02191015585369895,consistent_up,True,up,down
8475172,Nazem Kadri,F,CGY,20252026,54259.0,0.526595744680851,0.5163416262375786,0.4970631440628194,0.4835674977300888,0.5235257085703363,0.4932094353109363,0.4894830200943921,0.4898583714811491,0.4982275259829498,0.4995639813543735,0.4870747577965778,0.4874276208392269,0.5165165165165165,0.5051131804286929,0.5131654526867293,0.4924447600661944,0.5052965485535493,0.4956469187800894,0.502455724030296,516,483,690,709,198,178,198274.8,1840.2,1913.8,2590.8,2670.6,603.2,696.4,34.23579498332074,32.04629646694558,45.78042352420796,47.04104388212094,13.13699109825098,11.810022300447852,33.10136804433959,35.76607566669769,47.51478657202891,49.03461981254835,10.128888635830236,12.958578156007883,3.0081024624207444,1.1485558555600317,4.156658317980776,-1.734363047820949,1.9935759304274112,0.2592128826064623,1.13442693898115,3.719779199752111,4.854206138733261,904.3166666666668,0.05392832350826543,-0.002675192853062225,0.0013003095042337653,904.3166666666667,1528.45,False,True,0.014405825885101605,-0.004674663804047556,-0.0017385912536384367,mixed,True,up,down
