player_id,player_name,position,team,season,toi_sec,toi_min,oz_ratio,NFI_pct,NFI_pct_ZA,NFI_pct_3A,NFQOC,NFQOL,RelNFI_F_pct,RelNFI_A_pct,RelNFI_pct,NFI_pct_3A_MOM,FF_pct,FF_pct_ZA,FF_pct_3A,CF_pct,CF_pct_ZA,CF_pct_3A
8475750,Jon Merrill,D,MIN,20222023,1971.0,32.85,0.4210526315789473,0.4444444444444444,0.472076,,,,,,,,0.5333333333333333,0.560965,,,,
8480829,Jesperi Kotkaniemi,F,CAR,20222023,15149.0,252.48333333333332,0.5642857142857143,0.4583333333333333,0.435833,,,,,,,,0.53125,0.50875,,,,
8477955,Jared McCann,F,SEA,20222023,6973.0,116.21666666666668,0.627906976744186,0.4651162790697674,0.420349,,,,,,,,0.5275590551181102,0.482792,,,,
8478975,Mason Marchment,F,DAL,20222023,15168.0,252.8,0.4961832061068702,0.449438202247191,0.450774,,,,,,,,0.4950166112956811,0.496352,,,,
8477956,David Pastrnak,F,BOS,20222023,8632.0,143.86666666666667,0.4769230769230769,0.4444444444444444,0.452521,,,,,,,,0.572289156626506,0.580366,,,,
8477021,Alexander Kerfoot,F,TOR,20222023,9579.0,159.65,0.4680851063829787,0.4426229508196721,0.453793,,,,,,,,0.4304635761589404,0.441634,,,,
8477488,Brett Pesce,D,CAR,20222023,21111.0,351.85,0.483739837398374,0.4413793103448276,0.44707,,,,,,,,0.5279187817258884,0.53361,,,,
8473548,Phil Kessel,F,VGK,20222023,2828.0,47.13333333333333,0.5161290322580645,0.4444444444444444,0.438799,,,,,,,,0.4285714285714285,0.422926,,,,
8481618,Alex Newhook,F,COL,20222023,3885.0,64.75,0.3870967741935484,0.4285714285714285,0.468088,,,,,,,,0.4204545454545454,0.459971,,,,
8481186,Logan O'Connor,F,COL,20222023,5168.0,86.13333333333334,0.4166666666666667,0.4285714285714285,0.457738,,,,,,,,0.4311926605504587,0.460359,,,,
8480014,Gabriel Vilardi,F,LAK,20222023,4811.0,80.18333333333334,0.4,0.425531914893617,0.460532,,,,,,,,0.4065934065934066,0.441593,,,,
8479414,Nathan Bastian,F,NJD,20222023,8104.0,135.06666666666666,0.5373134328358209,0.44,0.42694,,,,,,,,0.4528301886792453,0.43977,,,,
8477986,Brandon Montour,D,FLA,20222023,34342.0,572.3666666666667,0.5124223602484472,0.4362139917695473,0.431866,,,,,,,,0.4777777777777778,0.47343,,,,
8480003,Jesper Boqvist,F,NJD,20222023,3589.0,59.81666666666667,0.3043478260869565,0.4117647058823529,0.480243,,,,,,,,0.4305555555555556,0.499034,,,,
8475462,Radko Gudas,D,FLA,20222023,21435.0,357.25,0.4459459459459459,0.4262295081967213,0.445148,,,,,,,,0.4450261780104712,0.463945,,,,
8476419,Jean-Gabriel Pageau,F,NYI,20222023,6048.0,100.8,0.3768115942028985,0.4186046511627907,0.461721,,,,,,,,0.4615384615384615,0.504654,,,,
8477942,Kevin Fiala,F,LAK,20222023,3337.0,55.61666666666667,0.28125,0.40625,0.482812,,,,,,,,0.3809523809523809,0.457515,,,,
8482740,Wyatt Johnston,F,DAL,20222023,19353.0,322.55,0.4936708860759494,0.4285714285714285,0.430787,,,,,,,,0.4596100278551532,0.461825,,,,
8477407,Anthony Duclair,F,FLA,20222023,18388.0,306.46666666666664,0.4729729729729729,0.4244604316546763,0.43392,,,,,,,,0.4368421052631579,0.446302,,,,
8480144,David Kampf,F,TOR,20222023,9333.0,155.55,0.4545454545454545,0.4222222222222222,0.438131,,,,,,,,0.4518518518518518,0.467761,,,,
8473986,Alex Killorn,F,TBL,20222023,7127.0,118.78333333333332,0.5294117647058824,0.4285714285714285,0.418277,,,,,,,,0.5504587155963303,0.540165,,,,
8481598,Philip Broberg,D,EDM,20222023,3717.0,61.95,0.5769230769230769,0.4333333333333333,0.40641,,,,,,,,0.527027027027027,0.500104,,,,
8475745,Charlie Coyle,F,BOS,20222023,7281.0,121.35,0.4864864864864865,0.42,0.42473,,,,,,,,0.4661654135338345,0.470895,,,,
8477493,Aleksander Barkov,F,FLA,20222023,27701.0,461.68333333333334,0.4426877470355731,0.4146341463414634,0.434693,,,,,,,,0.4620535714285714,0.482113,,,,
8475762,Derek Forbort,D,BOS,20222023,6479.0,107.98333333333332,0.4047619047619047,0.4102564102564102,0.44359,,,,,,,,0.464,0.497333,,,,
8475768,Jaden Schwartz,F,SEA,20222023,15420.0,257.0,0.4864864864864865,0.4183673469387755,0.423097,,,,,,,,0.4888178913738019,0.493548,,,,
8478840,Will Borgen,D,SEA,20222023,14847.0,247.45,0.4117647058823529,0.41,0.440882,,,,,,,,0.4587458745874587,0.489628,,,,
8478400,Colin White,F,FLA,20222023,9355.0,155.91666666666666,0.4756097560975609,0.4166666666666667,0.425203,,,,,,,,0.4088669950738916,0.417404,,,,
8474563,Drew Doughty,D,LAK,20222023,10166.0,169.43333333333334,0.5714285714285714,0.4268292682926829,0.401829,,,,,,,,0.4823529411764706,0.457353,,,,
8474141,Patrick Kane,F,NYR,20222023,7292.0,121.53333333333332,0.5423728813559322,0.4230769230769231,0.408246,,,,,,,,0.4552845528455284,0.440454,,,,
8471699,Andrew Cogliano,F,COL,20222023,2305.0,38.416666666666664,0.3333333333333333,0.4,0.458333,,,,,,,,0.4181818181818181,0.476515,,,,
8478445,Mathew Barzal,F,NYI,20222023,6163.0,102.71666666666668,0.5111111111111111,0.4186046511627907,0.414716,,,,,,,,0.4958677685950413,0.491979,,,,
8475314,Anders Lee,F,NYI,20222023,6142.0,102.36666666666666,0.5147058823529411,0.4186046511627907,0.413458,,,,,,,,0.4710743801652892,0.465927,,,,
8476389,Vincent Trocheck,F,NYR,20222023,7479.0,124.65,0.65,0.4307692307692308,0.378269,,,,,,,,0.461038961038961,0.408539,,,,
8478519,Anthony Cirelli,F,TBL,20222023,6412.0,106.86666666666666,0.5,0.4146341463414634,0.414634,,,,,,,,0.5596330275229358,0.559633,,,,
8477220,Nate Schmidt,D,WPG,20222023,6421.0,107.01666666666668,0.46,0.4090909090909091,0.423091,,,,,,,,0.4827586206896552,0.496759,,,,
8479998,Mikey Anderson,D,LAK,20222023,8131.0,135.51666666666668,0.5416666666666666,0.4177215189873418,0.403138,,,,,,,,0.4907975460122699,0.476214,,,,
8479066,Ryan Lomberg,F,FLA,20222023,9364.0,156.06666666666666,0.4948453608247423,0.4090909090909091,0.410895,,,,,,,,0.4511627906976744,0.452967,,,,
8476331,Dylan DeMelo,D,WPG,20222023,7446.0,124.1,0.6567164179104478,0.425531914893617,0.370681,,,,,,,,0.4814814814814814,0.426631,,,,
8477505,Alexander Wennberg,F,SEA,20222023,16237.0,270.6166666666667,0.4932432432432432,0.4077669902912621,0.410132,,,,,,,,0.4789644012944983,0.481329,,,,
8478010,Brayden Point,F,TBL,20222023,7394.0,123.23333333333332,0.5625,0.4150943396226415,0.393219,,,,,,,,0.5118110236220472,0.489936,,,,
