player_id,season,toi_sec,cf_fen,ca_fen,cf_cor,ca_cor,cf_cm,ca_cm,pos,name,fen_pct,cor_pct,cm_pct,team,oz_ratio,NFI_pct,CF_pct,FF_pct,ZA_NFI_emp,ZA_CF_emp,ZA_CF_trad,ZA_FF_emp,ZA_FF_trad,IOC_NFI,IOL_NFI,FA_NFI_emp,IOC_CF,IOL_CF,FA_CF_emp,FA_CF_trad,IOC_FF,IOL_FF,FA_FF_emp,FA_FF_trad,toi_min,small_sample
8481056,20252026,34759.0,347,332,483,464,121,126,D,Spencer Stastney,0.5110456553755522,0.5100316789862724,0.4898785425101215,EDM,0.4983388704318937,0.4898785425101215,0.5100316789862724,0.5110456553755522,0.4900564471121273,0.5100963307083757,0.5100898185211562,0.5112434984158356,0.511103794910436,0.49588209536236794,0.49327696739003374,0.49018601107093474,0.4980631933165421,0.4975964331312074,0.5085211893416577,0.5084979045731408,0.4969031965847838,0.48879121663922154,0.5150868932808551,0.5151269805513814,579.3166666666667,False
8479407,20252026,55189.0,556,452,730,689,204,173,F,Jesper Bratt,0.5515873015873016,0.514446793516561,0.5411140583554377,NJD,0.6674698795180722,0.5411140583554377,0.514446793516561,0.5515873015873016,0.523178273672734,0.5079288094175828,0.5085853477334285,0.5316413860152127,0.5457258558041691,0.5036598467057198,0.47443123613588273,0.5398420134388883,0.5014639726517339,0.5011095247290503,0.5085081529084702,0.5091737869900128,0.502925611727808,0.5045558109332597,0.5286490704537357,0.5426042706473382,919.8166666666667,False
8478445,20252026,64472.0,598,563,802,798,204,206,F,Mathew Barzal,0.5150732127476314,0.50125,0.4975609756097561,NYI,0.5795724465558195,0.4975609756097561,0.50125,0.5150732127476314,0.4890388803397997,0.49815301358751707,0.49846496437054627,0.5055960141884979,0.5122881771181778,0.5030123509045038,0.4521736095276194,0.5201361911315648,0.5014282651030355,0.48243742668417805,0.5084247166110986,0.5088176961970643,0.504741185214818,0.47331400432114723,0.5240105504666808,0.5325907480864844,1074.5333333333333,False
8484145,20252026,40965.0,399,362,525,506,153,161,F,Zach Benson,0.5243101182654402,0.5092143549951503,0.4872611464968153,BUF,0.45484949832775917,0.4872611464968153,0.5092143549951503,0.5243101182654402,0.4920967006790942,0.5109716277226846,0.5107946225536788,0.5296876112031764,0.5258903858239686,0.4999453248184221,0.4820431504666479,0.5017853260856768,0.49977461581676996,0.5033908666567181,0.5083816125857754,0.5081852517483055,0.49692869106233784,0.4936542184503577,0.5303749972967828,0.5264750322389761,682.75,False
8479520,20252026,33890.0,298,344,465,467,116,115,F,Brandon Duhaime,0.46417445482866043,0.4989270386266094,0.5021645021645021,WSH,0.24324324324324326,0.5021645021645021,0.4989270386266094,0.46417445482866043,0.5296627837556199,0.5089200980511559,0.507913525113096,0.49475457232543685,0.4731609413151469,0.5038006242134829,0.489770250826593,0.5362212840486149,0.4994904141205656,0.49887713237770864,0.5083500969059142,0.5073383580225114,0.5025371520334404,0.48903969881791626,0.5016564085008847,0.48080358608595186,564.8333333333334,False
8482145,20252026,47333.0,441,416,605,590,158,122,F,Mavrik Bourque,0.514585764294049,0.5062761506276151,0.5642857142857143,DAL,0.4628975265017668,0.5642857142857143,0.5062761506276151,0.514585764294049,0.5682593361559576,0.5077201913887965,0.5075747372000533,0.5190047249217216,0.5158843508664872,0.500335735543166,0.502596850072886,0.5645118486004215,0.5008906909800483,0.499839766706271,0.5082895651859849,0.5081514712760656,0.502617204649115,0.4684911348664438,0.5393495808058495,0.5381830291389651,788.8833333333333,False
8484186,20252026,36902.0,342,400,521,511,116,167,F,Ryan Leonard,0.4609164420485175,0.5048449612403101,0.4098939929328622,WSH,0.3794466403162055,0.4098939929328622,0.5048449612403101,0.4609164420485175,0.42280508541281914,0.5095369385902584,0.5090643288292429,0.4752745292526416,0.4651358096374503,0.5013393926437516,0.5098378712361222,0.41477276333870683,0.4986722476366803,0.4983412960565098,0.5082873352475211,0.5078021374607348,0.5025462934663577,0.4923715928018779,0.4800092612927965,0.4704169234175703,615.0333333333333,False
8480035,20252026,15710.0,151,153,216,207,48,51,D,Henri Jokiharju,0.4967105263157895,0.5106382978723404,0.48484848484848486,BOS,0.4380165289256198,0.48484848484848486,0.5106382978723404,0.4967105263157895,0.4914868259894463,0.5130507154367698,0.5128077193599437,0.5040928513313228,0.4988799478033928,0.48656033176293667,0.47828414905236805,0.49673585371580176,0.4951571657532026,0.49731732669248035,0.5082150179748351,0.5079225941239063,0.49060000135142445,0.49198448939437606,0.5022513014851828,0.49638699640742895,261.8333333333333,True
8475149,20252026,39800.0,403,354,548,502,119,100,F,Marcus Johansson,0.5323645970937912,0.5219047619047619,0.54337899543379,MIN,0.5264797507788161,0.54337899543379,0.5219047619047619,0.5323645970937912,0.5405430519806316,0.520874161088556,0.5209779706275033,0.5292108187849747,0.5314378058165327,0.49877141710193973,0.5193532840836358,0.5248665029698918,0.4968908887686203,0.5162889526402576,0.5081801420678972,0.5081811428196378,0.49450835010842314,0.5069366571319939,0.5198548151169301,0.5209529942837859,663.3333333333334,False
8482702,20252026,47292.0,596,391,728,621,212,147,F,Logan Stankoven,0.6038500506585613,0.5396590066716086,0.5905292479108635,CAR,0.6411764705882353,0.5905292479108635,0.5396590066716086,0.6038500506585613,0.5754094497356854,0.5341643709013316,0.5347178302010204,0.5870357197996527,0.5989088741879731,0.4993819390755218,0.5409354516019994,0.5457283753018097,0.49628772370529883,0.5405682362993103,0.5081060304749305,0.5084556053559633,0.4939726225058801,0.5853524584040949,0.5262479229420851,0.532339740420559,788.2,False
