player_id,name,team,n_seasons,toi_total,raw_mean,ZA_mean,IOC_mean,IOL_mean,FA_mean,small_sample
8475164,Jakob Silfverberg,ANA,2,2287.883333333333,0.4151136426477907,0.4293870466185685,0.5050985793334908,0.4122685688101264,0.5127866594446744,False
8476374,Sean Kuraly,CBJ,3,2839.25,0.43737970141165095,0.45850047355223306,0.5030910490684054,0.4434248656051025,0.5126594658900164,False
8480015,Owen Tippett,PHI,4,4682.833333333333,0.5355116591039621,0.5305473617648047,0.5015226573596706,0.5160783918281833,0.512533995962901,False
8480031,Maxime Comtois,ANA,1,886.0666666666667,0.3831775700934579,0.3921195812503231,0.5045903605884906,0.3737177293135261,0.5124747165845737,True
8478483,Mitch Marner,TOR,3,4810.95,0.5696420038551259,0.5645166581506466,0.5040306320995501,0.5495487566760205,0.5124598034400857,False
8477987,Ryan Donato,CHI,3,3091.233333333333,0.43201692702343314,0.4381375662620302,0.5048316542688628,0.42422899136816294,0.5121731970265011,False
8480448,Parker Kelly,COL,2,1592.8833333333334,0.5454843678685531,0.559569452582753,0.49650102224637294,0.5449488867659276,0.5121350586134196,False
8478472,Mathieu Joseph,STL,2,1061.6,0.5144476372924649,0.5253571190990589,0.49315838393753264,0.509084680214011,0.512092008987258,True
8482667,William Eklund,SJS,3,3829.3166666666666,0.4539964748483159,0.45823140341790686,0.5019748640418615,0.4441161706273941,0.5120606545556861,False
8480835,Jack Drury,COL,1,693.8833333333333,0.5524193548387096,0.5598286898983488,0.49554132155448644,0.5445801516105522,0.5119645881651976,True
8477942,Kevin Fiala,LAK,4,4679.25,0.544122477049711,0.5415691034247225,0.5023763787102813,0.5290991373916865,0.5119592209262995,False
8478498,Jake DeBrusk,VAN,2,2089.9,0.46854577201297076,0.4698397384663757,0.5071680211487684,0.45899732755342887,0.5119329552237317,False
8480459,Pius Suter,VAN,2,2359.116666666667,0.5268030189777545,0.530134295052374,0.5004433253814349,0.5162523597590531,0.5118571240494464,False
8478542,Evan Rodrigues,COL,1,1232.5166666666667,0.5377532228360957,0.5325533774244874,0.49947485353610993,0.5184284600699925,0.5118290079485032,True
8477456,J.T. Compher,COL,1,1684.3333333333333,0.5215231788079471,0.5224517791293994,0.5023513834763322,0.5088560812614458,0.5115771471160557,False
8476278,Colin Blackwell,CHI,2,1264.9833333333333,0.4185190902541937,0.43231660706571695,0.5078998072982458,0.4152928372468484,0.5114996314839442,True
8476871,Tanner Pearson,MTL,1,698.6833333333333,0.4716312056737589,0.4806410854064543,0.49588407369961635,0.46825923369636285,0.5114457342424104,True
