rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Brendan Lemieux,CAR,L,77,90,68,91,0.65663,0.55451,10.0,8477962
2,Arshdeep Bains,VAN,L,49,67,54,79,0.65312,0.54327,9.8,8483395
3,Jordan Martinook,CAR,L,320,600,631,748,0.56561,0.52984,9.5,8476921
4,Josh Archibald,PIT,R,62,35,96,72,0.62679,0.51133,9.1,8476326
5,Patrice Bergeron,BOS,C,78,210,129,100,0.59673,0.49873,8.9,8470638
6,Jack Drury,COL,C,265,421,358,372,0.54952,0.49871,8.9,8480835
7,Jordan Staal,CAR,C,311,573,634,713,0.53008,0.49338,8.8,8473533
8,Kevin Fiala,LAK,L,288,656,528,594,0.53098,0.49078,8.7,8477942
9,Jesper Fast,CAR,R,153,281,257,334,0.54145,0.48784,8.7,8475855
10,Alex Laferriere,LAK,R,239,515,453,518,0.52857,0.48553,8.6,8482155
11,Zakhar Bardakov,COL,C,59,55,61,71,0.59957,0.48333,8.6,8482947
12,Seth Jarvis,CAR,C,307,703,550,589,0.51742,0.47708,8.5,8482093
13,Arthur Kaliyev,OTT,R,123,179,143,184,0.54368,0.47155,8.4,8481560
14,Blake Lizotte,PIT,C,257,311,443,360,0.52646,0.47487,8.4,8481481
15,Logan Stankoven,CAR,C,183,389,297,350,0.52599,0.47368,8.4,8482702
16,Kirill Kaprizov,MIN,L,261,907,539,679,0.50611,0.46858,8.3,8478864
17,Linus Karlsson,VAN,C,105,152,153,158,0.54664,0.46882,8.3,8481024
18,Denis Malgin,COL,C,65,92,88,97,0.56115,0.46194,8.2,8478843
19,Jiri Kulich,BUF,C,75,189,161,159,0.53936,0.46187,8.2,8483468
20,Viktor Arvidsson,BOS,L,231,425,421,455,0.50421,0.45842,8.1,8478042
21,Jesperi Kotkaniemi,CAR,C,281,615,387,523,0.50144,0.45873,8.1,8480829
22,Paul Stastny,CAR,C,73,129,96,103,0.5531,0.4569,8.1,8471669
23,Connor McDavid,EDM,C,306,923,576,739,0.49605,0.46012,8.1,8478402
24,Clayton Keller,UTA,R,322,904,683,807,0.4955,0.46111,8.1,8479343
25,Carl Grundstrom,PHI,R,211,305,264,294,0.51314,0.4562,8.0,8479336
26,Andrei Svechnikov,CAR,R,274,692,518,567,0.49536,0.45437,8.0,8480830
27,Arseny Gritsyuk,NJD,R,66,126,110,149,0.53453,0.45458,8.0,8481721
28,Sebastian Aho,CAR,C,311,797,533,569,0.48939,0.44852,7.9,8478427
29,Brett Ritchie,UTA,R,50,66,65,82,0.55649,0.44883,7.9,8476439
30,Blake Coleman,CGY,C,310,627,812,714,0.48582,0.44934,7.9,8476399
31,Otto Stenberg,STL,C,32,54,72,50,0.58503,0.44722,7.9,8484230
32,Brandon Hagel,TBL,L,316,692,605,684,0.48076,0.44353,7.8,8479542
33,Adrian Kempe,LAK,C,320,689,612,646,0.48028,0.44198,7.8,8477960
34,Barrett Hayton,UTA,C,264,555,555,495,0.48975,0.44596,7.8,8480849
35,Jack Hughes,NJD,C,263,807,382,599,0.48449,0.4447,7.8,8481559
36,Mikael Backlund,CGY,C,321,615,911,733,0.47818,0.44223,7.8,8474150
37,Jaret Anderson-Dolan,WPG,C,84,122,107,119,0.5345,0.4452,7.8,8479994
38,Jackson Blake,CAR,R,162,380,192,302,0.50057,0.44453,7.8,8482809
39,Timo Meier,NJD,R,304,688,686,721,0.47576,0.43953,7.7,8478414
40,Nikita Kucherov,TBL,R,317,968,581,630,0.47935,0.44058,7.7,8476453
41,Taylor Hall,CAR,L,228,484,359,460,0.48175,0.43643,7.7,8475791
42,Nick Schmaltz,UTA,C,305,775,634,701,0.47472,0.43799,7.7,8477951
43,Jesper Bratt,NJD,L,327,871,531,766,0.47524,0.44009,7.7,8479407
44,Nikolaj Ehlers,CAR,L,278,700,450,551,0.48154,0.44009,7.7,8477940
45,Michael Carcone,UTA,L,214,330,353,365,0.48685,0.43597,7.6,8479619
46,Brayden Point,TBL,C,303,913,557,590,0.46633,0.42642,7.5,8478010
47,Trevor Moore,LAK,C,280,548,549,602,0.47073,0.43117,7.5,8479675
48,Phillip Danault,MTL,C,315,561,621,624,0.46857,0.42973,7.5,8476479
49,Quinton Byfield,LAK,C,292,640,631,667,0.46454,0.427,7.5,8482124
50,Zach Hyman,EDM,L,289,789,535,642,0.46804,0.42975,7.5,8475786
51,Matias Maccelli,TOR,L,272,463,497,562,0.46806,0.42716,7.5,8481711
52,Jake Guentzel,TBL,L,306,842,596,744,0.46401,0.42845,7.5,8477404
53,Ilya Mikheyev,CHI,R,281,464,613,619,0.46512,0.42616,7.5,8481624
54,Justin Sourdif,WSH,R,82,121,169,167,0.50121,0.42621,7.5,8482088
55,Teuvo Teravainen,CHI,L,301,569,565,610,0.46307,0.42385,7.4,8476882
56,Cole Caufield,MTL,R,291,681,491,656,0.46068,0.42288,7.4,8481540
57,Logan O'Connor,COL,R,231,259,494,480,0.4668,0.42261,7.4,8481186
58,Nathan MacKinnon,COL,C,312,1250,699,982,0.45655,0.42563,7.4,8477492
59,Ben Meyers,SEA,C,121,102,174,162,0.49955,0.42346,7.4,8483570
60,Nick Bjugstad,NJD,C,281,437,584,605,0.46372,0.42434,7.4,8475760
61,Nick Cousins,OTT,C,279,436,386,491,0.46502,0.42135,7.4,8476393
62,Nico Hischier,NJD,C,309,705,705,815,0.46001,0.42606,7.4,8480002
63,Filip Zadina,SJS,R,102,156,211,183,0.49314,0.42159,7.4,8480821
64,Mark Jankowski,CAR,C,210,334,302,355,0.47448,0.42309,7.4,8476873
65,Artemi Panarin,LAK,L,321,811,419,606,0.45716,0.41789,7.3,8478550
66,Mark Stone,VGK,R,226,615,437,498,0.46348,0.42013,7.3,8475913
67,A.J. Greer,FLA,L,279,341,314,459,0.46506,0.41991,7.3,8478421
68,Jack Roslovic,EDM,C,285,608,432,563,0.46112,0.42035,7.3,8478458
69,Aleksander Barkov,FLA,C,208,435,423,486,0.4621,0.41825,7.3,8477493
70,Milan Lucic,BOS,L,81,151,113,144,0.49754,0.417,7.3,8473473
71,Elmer Soderblom,PIT,L,106,173,197,179,0.48994,0.41769,7.3,8481725
72,Dylan Guenther,UTA,R,227,489,410,452,0.4633,0.41784,7.3,8482699
73,Vincent Trocheck,NYR,C,313,657,558,539,0.45319,0.41164,7.2,8476389
74,Anze Kopitar,LAK,C,310,621,602,598,0.45489,0.4154,7.2,8471685
75,Alex Iafallo,WPG,L,302,522,441,548,0.45556,0.41432,7.2,8480113
76,Martin Necas,COL,C,316,863,548,684,0.45247,0.41554,7.2,8480039
77,Derek Stepan,CAR,C,73,124,79,78,0.52344,0.41412,7.2,8474613
78,Artturi Lehkonen,COL,L,247,723,502,692,0.45273,0.416,7.2,8477476
79,Valeri Nichushkin,COL,R,221,563,463,536,0.45674,0.41503,7.2,8477501
80,Mikko Rantanen,DAL,R,308,1101,693,899,0.4446,0.41242,7.2,8478420
81,Leon Draisaitl,EDM,C,297,877,623,663,0.45071,0.41323,7.2,8477934
82,Ryan Poehling,ANA,C,272,359,528,493,0.45684,0.41337,7.2,8480068
83,Sidney Crosby,PIT,C,312,903,603,916,0.44607,0.41417,7.2,8471675
84,Claude Giroux,OTT,R,327,714,573,663,0.44914,0.41168,7.2,8473512
85,Mats Zuccarello,MIN,R,275,822,525,634,0.45274,0.41439,7.2,8475692
86,Joe Pavelski,DAL,C,164,368,310,345,0.4658,0.41383,7.2,8470794
87,Sammy Blais,MTL,L,145,202,178,245,0.47291,0.4113,7.2,8478104
88,Teddy Blueger,VAN,C,247,276,495,426,0.46262,0.41582,7.2,8476927
89,Patrik Laine,MTL,L,130,320,186,251,0.46931,0.4085,7.1,8479339
90,Nick Suzuki,MTL,C,328,793,678,747,0.44353,0.40829,7.1,8480018
91,Pierre Engvall,NYI,L,212,356,345,360,0.45803,0.40728,7.1,8478115
92,Troy Terry,ANA,R,283,763,668,630,0.4491,0.41068,7.1,8478873
93,Eetu Luostarinen,FLA,C,317,679,525,684,0.44584,0.409,7.1,8480185
94,Matt Boldy,MIN,L,314,679,731,711,0.44309,0.40698,7.1,8481557
95,Oskar Sundqvist,STL,C,257,310,514,432,0.45273,0.40641,7.1,8476897
96,Martin Pospisil,CGY,C,166,412,278,402,0.4585,0.41041,7.1,8481028
97,Tomas Hertl,VGK,C,289,649,558,547,0.44366,0.40257,7.0,8476881
98,Vladislav Namestnikov,WPG,C,293,578,389,554,0.4467,0.40581,7.0,8476480
99,Sean Monahan,CBJ,C,240,515,522,436,0.44757,0.40155,7.0,8477497
100,Parker Kelly,COL,L,296,333,427,471,0.44729,0.40299,7.0,8480448
101,Matthew Tkachuk,FLA,L,242,638,463,613,0.44179,0.40296,7.0,8479314
102,Kieffer Bellows,NSH,L,47,58,59,63,0.52442,0.40328,7.0,8479356
103,Joel Eriksson Ek,MIN,C,271,527,668,687,0.44242,0.40571,7.0,8478493
104,Radek Faksa,DAL,C,283,256,472,442,0.44822,0.40251,7.0,8476889
105,Warren Foegele,OTT,L,299,562,539,609,0.44168,0.40273,7.0,8477998
106,Mitchell Chaffee,TBL,R,107,154,155,186,0.47173,0.40129,7.0,8482070
107,Frank Nazar,CHI,C,122,248,245,219,0.4678,0.40284,7.0,8483493
108,Jack Eichel,VGK,C,282,816,571,606,0.43704,0.39807,6.9,8478403
109,Yanni Gourde,TBL,C,300,593,633,695,0.43642,0.4,6.9,8476826
110,Pavol Regenda,SJS,L,42,66,78,73,0.5107,0.39839,6.9,8483630
111,Conor Garland,CBJ,R,315,561,622,618,0.43546,0.39688,6.9,8478856
112,Alex DeBrincat,DET,R,328,717,651,666,0.43504,0.39787,6.9,8479337
113,Anton Lundell,FLA,C,294,609,487,592,0.43755,0.39812,6.9,8482113
114,Brandon Duhaime,WSH,R,295,244,644,520,0.44121,0.39912,6.9,8479520
115,Pierre-Luc Dubois,WSH,L,266,621,547,547,0.43762,0.39662,6.9,8479400
116,Anthony Cirelli,TBL,C,288,551,626,631,0.43647,0.39828,6.9,8478519
117,Oskar Back,DAL,C,145,131,200,201,0.46598,0.3983,6.9,8480840
118,Chris Kreider,ANA,L,303,693,564,652,0.4324,0.39488,6.8,8475184
119,Alexis Lafrenière,NYR,L,327,712,423,637,0.43071,0.39278,6.8,8482109
120,Johnny Gaudreau,CBJ,L,161,409,352,373,0.44304,0.39346,6.8,8476346
121,Evgenii Dadonov,NJD,R,228,403,350,432,0.4385,0.39246,6.8,8474149
122,Ryan McLeod,BUF,C,298,495,555,595,0.43169,0.39245,6.8,8480802
123,Ondrej Palat,NYI,L,277,560,436,562,0.43312,0.39275,6.8,8476292
124,Travis Konecny,PHI,R,295,769,588,657,0.43066,0.39331,6.8,8478439
125,Tim Stützle,OTT,L,315,826,531,647,0.43085,0.39321,6.8,8482116
126,Tyson Jost,NSH,C,221,351,350,372,0.44482,0.39514,6.8,8479370
127,Tyler Bertuzzi,CHI,L,291,580,559,624,0.43069,0.39238,6.8,8477479
128,Dylan Larkin,DET,C,304,575,674,665,0.42907,0.39196,6.8,8477946
129,Brandon Saad,VGK,L,274,508,554,538,0.43698,0.39566,6.8,8476438
130,Joel Armia,LAK,R,256,350,428,429,0.44064,0.39439,6.8,8476469
131,Leo Carlsson,ANA,C,200,496,393,471,0.43994,0.39577,6.8,8484153
132,Kevin Labanc,CBJ,R,152,236,274,255,0.45019,0.39032,6.7,8478099
133,Nic Dowd,VGK,C,286,177,835,508,0.43181,0.38941,6.7,8475343
134,Alexander Kerfoot,UTA,C,278,432,484,507,0.4299,0.3875,6.7,8477021
135,Evan Rodrigues,FLA,C,300,658,549,608,0.42682,0.38808,6.7,8478542
136,Bo Horvat,NYI,C,309,643,591,588,0.43007,0.39064,6.7,8477500
137,Andrei Kuzmenko,LAK,L,271,586,365,511,0.43071,0.38845,6.7,8483808
138,James van Riemsdyk,DET,L,275,458,456,455,0.43167,0.38692,6.7,8474037
139,Miles Wood,CBJ,L,241,324,455,398,0.43483,0.38698,6.7,8477425
140,Josh Norris,BUF,C,158,311,344,352,0.4381,0.38721,6.7,8480064
141,Zemgus Girgensons,TBL,L,299,470,582,601,0.42785,0.38888,6.7,8476878
142,JJ Peterka,UTA,R,317,710,547,659,0.42346,0.38628,6.7,8482175
143,Carter Verhaeghe,FLA,C,315,765,632,746,0.42363,0.38865,6.7,8477409
144,Sam Reinhart,FLA,C,307,658,622,689,0.42495,0.38855,6.7,8477933
145,Sam Bennett,FLA,C,284,765,561,668,0.42441,0.38747,6.7,8477935
146,Mason Marchment,CBJ,L,279,587,501,489,0.43219,0.38898,6.7,8478975
147,Tyler Toffoli,SJS,R,319,723,588,699,0.42449,0.38836,6.7,8475726
148,Stefan Noesen,NJD,R,275,493,392,462,0.4337,0.38924,6.7,8476474
149,Pontus Holmberg,TBL,R,229,324,386,415,0.43434,0.38747,6.7,8480995
150,Jeffrey Viel,ANA,L,53,76,83,91,0.48608,0.38605,6.7,8479705
151,Ryan Johansen,COL,C,118,191,180,185,0.45552,0.38539,6.6,8475793
152,Evgeny Svechnikov,SJS,L,59,72,87,84,0.48806,0.38405,6.6,8478431
153,Alex Killorn,ANA,L,308,642,620,658,0.42064,0.38349,6.6,8473986
154,Eric Robinson,CAR,L,268,456,468,486,0.42451,0.38133,6.6,8480762
155,Oliver Bjorkstrand,TBL,R,322,598,524,655,0.42059,0.38336,6.6,8477416
156,Ryan Nugent-Hopkins,EDM,C,311,664,608,608,0.41994,0.38133,6.6,8476454
157,Vasily Podkolzin,EDM,R,221,440,322,412,0.42913,0.38221,6.6,8481617
158,Bryan Rust,PIT,R,286,765,497,742,0.41701,0.38205,6.6,8475810
159,Dawson Mercer,NJD,C,328,660,657,676,0.42086,0.3842,6.6,8482110
160,Alex Tuch,BUF,R,310,857,682,788,0.41905,0.38508,6.6,8477949
161,Jonathan Huberdeau,CGY,C,291,917,532,726,0.41626,0.38093,6.6,8476456
162,Kevin Rooney,UTA,C,121,104,154,132,0.46835,0.38533,6.6,8479291
163,Trevor Lewis,LAK,C,224,352,269,320,0.43535,0.38211,6.6,8473453
164,Morgan Geekie,BOS,C,303,629,524,551,0.42427,0.38367,6.6,8479987
165,Lucas Raymond,DET,L,318,623,706,695,0.42034,0.38417,6.6,8482078
166,Mark Scheifele,WPG,C,318,1007,615,641,0.42189,0.38423,6.6,8476460
167,Jordan Kyrou,STL,C,314,766,554,612,0.42333,0.38478,6.6,8479385
168,Kailer Yamamoto,UTA,R,187,311,269,322,0.43604,0.38294,6.6,8479977
169,Zach Benson,BUF,L,211,405,354,427,0.42877,0.38267,6.6,8484145
170,Mackie Samoskevich,FLA,R,156,310,255,303,0.43636,0.38166,6.6,8482713
171,Igor Chernyshov,SJS,L,27,71,50,62,0.50659,0.38544,6.6,8484994
172,Michael Bunting,DAL,L,313,705,451,564,0.41789,0.37788,6.5,8478047
173,Kasperi Kapanen,EDM,R,246,380,443,446,0.42245,0.37746,6.5,8477953
174,Brock McGinn,ANA,L,125,125,243,191,0.44574,0.37701,6.5,8476934
175,Mathieu Joseph,LAK,R,238,333,414,439,0.42143,0.37611,6.5,8478472
176,Tage Thompson,BUF,R,306,945,637,786,0.41462,0.38067,6.5,8479420
177,Marco Rossi,VAN,C,232,551,415,424,0.42367,0.37753,6.5,8482079
178,Pavel Buchnevich,STL,L,299,717,663,647,0.41343,0.3761,6.5,8477402
179,Jordan Greenway,BUF,L,203,365,427,448,0.42247,0.37758,6.5,8478413
180,Tommy Novak,PIT,C,258,547,302,483,0.4194,0.3762,6.5,8478438
181,Cam Atkinson,TBL,R,109,198,156,193,0.44732,0.37888,6.5,8474715
182,Logan Cooley,UTA,C,210,495,381,428,0.42236,0.37646,6.5,8483431
183,Valtteri Puustinen,PIT,R,65,78,77,93,0.47715,0.37857,6.5,8481703
184,Jani Nyman,SEA,R,39,73,41,64,0.49673,0.37794,6.5,8483497
185,Lenni Hameenaho,NJD,R,33,44,68,62,0.49762,0.37698,6.5,8484177
186,Filip Forsberg,NSH,L,295,805,584,654,0.40925,0.3722,6.4,8476887
187,Conor Sheary,NYR,L,206,353,320,354,0.42471,0.37429,6.4,8477839
188,Lars Eller,OTT,C,314,397,639,489,0.41388,0.37106,6.4,8474189
189,Matty Beniers,SEA,C,320,778,676,758,0.4053,0.37091,6.4,8482665
190,Jaden Schwartz,SEA,C,264,588,593,624,0.40924,0.37133,6.4,8475768
191,Lawson Crouse,UTA,L,319,563,644,775,0.40765,0.37359,6.4,8478474
192,Rickard Rakell,PIT,R,293,786,487,775,0.40554,0.37151,6.4,8476483
193,Scott Laughton,LAK,C,303,492,645,595,0.41184,0.37298,6.4,8476872
194,Victor Olofsson,CGY,L,260,463,420,439,0.41933,0.37406,6.4,8478109
195,Jack Quinn,BUF,R,258,527,445,433,0.41911,0.37354,6.4,8482097
196,Drake Batherson,OTT,R,325,799,548,695,0.40811,0.37217,6.4,8480208
197,Mathew Barzal,NYI,C,249,637,400,502,0.41409,0.37181,6.4,8478445
198,Anthony Beauvillier,WSH,L,305,574,483,548,0.4145,0.37399,6.4,8478463
199,Joel Kiviranta,COL,L,255,284,379,438,0.41719,0.37193,6.4,8481641
200,Andrew Mangiapane,CHI,L,300,556,535,602,0.41164,0.37301,6.4,8478233
201,Olle Lycksell,OTT,R,52,70,54,70,0.48537,0.37213,6.4,8480245
202,Pius Suter,STL,C,290,450,563,550,0.41493,0.37448,6.4,8480459
203,Michael Eyssimont,BOS,C,268,341,402,499,0.4138,0.37141,6.4,8479591
204,Jakob Pelletier,TBL,L,91,165,111,152,0.45075,0.37383,6.4,8481592
205,Zachary Bolduc,MTL,C,175,248,239,285,0.43192,0.37569,6.4,8482737
206,Cutter Gauthier,ANA,L,158,356,317,308,0.42522,0.37126,6.4,8483445
207,Fedor Svechkov,NSH,C,121,243,158,221,0.4365,0.37275,6.4,8482768
