rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Jayden Struble,MTL,D,59,94,77,94,0.73468,0.6375,10.0,8481593
2,Ian Cole,UTA,D,81,173,165,168,0.64259,0.56879,8.4,8474013
3,Michael Kesselring,BUF,D,34,65,60,66,0.68976,0.56939,8.4,8480891
4,Jaccob Slavin,CAR,D,39,94,90,111,0.66732,0.56716,8.3,8476958
5,Noah Dobson,MTL,D,80,227,226,229,0.60857,0.54377,7.8,8480865
6,Scott Morrow,NYR,D,29,51,49,52,0.68127,0.54459,7.8,8482666
7,Rasmus Dahlin,BUF,D,77,258,202,265,0.59937,0.53854,7.7,8480839
8,Miro Heiskanen,DAL,D,77,222,169,186,0.60162,0.53602,7.6,8480036
9,Ian Moore,ANA,D,66,127,137,106,0.61511,0.52829,7.4,8482178
10,Simon Edvinsson,DET,D,72,180,216,201,0.59561,0.52264,7.3,8482762
11,Mike Reilly,CAR,D,42,122,59,111,0.61298,0.52436,7.3,8476422
12,Brayden McNabb,VGK,D,64,174,138,173,0.59193,0.51768,7.2,8475188
13,Owen Power,BUF,D,81,230,229,220,0.58186,0.51728,7.2,8482671
14,Lane Hutson,MTL,D,82,230,163,203,0.58105,0.51646,7.1,8483457
15,Esa Lindell,DAL,D,82,172,192,220,0.58348,0.50876,7.0,8476902
16,Pavel Mintyukov,ANA,D,72,178,160,167,0.58475,0.51131,7.0,8483490
17,Kaiden Guhle,MTL,D,39,68,96,86,0.6269,0.50807,6.9,8482087
18,Evan Bouchard,EDM,D,81,254,145,215,0.56942,0.50794,6.9,8480803
19,Dougie Hamilton,NJD,D,77,214,168,226,0.57334,0.50635,6.9,8476462
20,Brandon Montour,SEA,D,63,191,176,162,0.57724,0.50633,6.9,8477986
21,Jackson LaCombe,ANA,D,81,261,249,244,0.56714,0.50648,6.9,8481605
22,Martin Fehérváry,WSH,D,81,113,219,197,0.59636,0.50418,6.8,8480796
23,Mattias Ekholm,EDM,D,81,240,149,211,0.56738,0.50413,6.8,8475218
24,Vince Dunn,SEA,D,80,246,242,243,0.56528,0.50279,6.8,8478407
25,Rasmus Ristolainen,PHI,D,44,91,116,120,0.60375,0.50102,6.8,8477499
26,John Carlson,ANA,D,70,193,169,166,0.56931,0.49877,6.7,8474590
27,Jacob Bryson,WPG,D,50,61,63,85,0.62333,0.49785,6.7,8480196
28,Aaron Ekblad,FLA,D,72,220,156,195,0.5597,0.49363,6.6,8477932
29,Mike Matheson,MTL,D,78,177,262,229,0.56771,0.49405,6.6,8476875
30,Drew Doughty,LAK,D,71,205,181,222,0.55841,0.48998,6.5,8474563
31,Cam Fowler,STL,D,81,229,214,193,0.55525,0.4905,6.5,8475764
32,Cale Makar,COL,D,74,256,169,202,0.54494,0.48372,6.4,8480069
33,Adam Fox,NYR,D,55,185,130,164,0.55109,0.47911,6.3,8479323
34,Sam Malinski,COL,D,81,191,170,185,0.55333,0.48246,6.3,8484258
35,Mattias Samuelsson,BUF,D,78,229,232,261,0.54434,0.47963,6.3,8480807
36,Victor Hedman,TBL,D,33,61,49,70,0.60475,0.47939,6.3,8475167
37,Noah Juulsen,PHI,D,52,119,66,94,0.57188,0.4821,6.3,8478454
38,Jacob Trouba,ANA,D,80,249,243,251,0.54295,0.48089,6.3,8476885
39,Darnell Nurse,EDM,D,81,201,183,233,0.54538,0.47634,6.2,8477498
40,Jamie Drysdale,PHI,D,78,206,164,225,0.5467,0.47848,6.2,8482142
