rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Patrice Bergeron,BOS,C,78,533,360,234,0.78637,0.74959,10.0,8470638
2,Jesper Fast,CAR,R,153,649,600,747,0.7741,0.74037,9.7,8475855
3,Josh Leivo,STL,L,51,143,148,168,0.80896,0.73678,9.5,8476410
4,Milan Lucic,BOS,L,81,286,212,248,0.78408,0.73279,9.4,8473473
5,Andrew Cogliano,COL,C,154,267,522,496,0.7826,0.7293,9.3,8471699
6,Robert Thomas,STL,C,288,1465,1326,1202,0.75214,0.72939,9.3,8480023
7,Dillon Dube,CGY,C,125,482,346,457,0.76808,0.72837,9.2,8479346
8,Pavel Buchnevich,STL,L,299,1346,1272,1226,0.75213,0.72837,9.2,8477402
9,J.T. Miller,NYR,C,302,1376,1397,1385,0.74759,0.72397,9.1,8476468
10,Connor McDavid,EDM,C,306,1898,1170,1429,0.74455,0.72444,9.1,8478402
11,Michael McLeod,NJD,C,125,364,624,457,0.76991,0.72398,9.1,8479415
12,Rourke Chartier,OTT,C,43,85,101,129,0.81886,0.72381,9.1,8478078
13,Clayton Keller,UTA,R,322,1702,1307,1508,0.74319,0.72191,9.0,8479343
14,Noah Cates,PHI,L,301,1040,1276,1366,0.74871,0.72146,9.0,8480220
15,Zach Hyman,EDM,L,289,1637,1106,1228,0.73922,0.71741,8.9,8475786
16,Travis Boyd,MIN,C,101,320,402,363,0.76701,0.71769,8.9,8476329
17,Owen Tippett,PHI,R,313,1422,1189,1337,0.74229,0.71892,8.9,8480015
18,Brett Ritchie,UTA,R,50,142,124,146,0.79378,0.71992,8.9,8476439
19,Nathan MacKinnon,COL,C,312,2513,1354,1796,0.732,0.71434,8.7,8477492
20,Jakob Silfverberg,ANA,R,162,383,699,572,0.75868,0.71339,8.7,8475164
21,Wade Allison,PHI,R,60,198,224,243,0.77468,0.71158,8.7,8479322
22,Victor Olofsson,CGY,L,260,919,793,843,0.74281,0.71358,8.7,8478109
23,Brock Boeser,VAN,R,304,1351,1244,1236,0.73456,0.71038,8.6,8478444
24,Leon Draisaitl,EDM,C,297,1818,1365,1438,0.73225,0.71142,8.6,8477934
25,Barrett Hayton,UTA,C,264,1065,1124,1021,0.73609,0.7088,8.6,8480849
26,Nick Schmaltz,UTA,C,305,1503,1234,1321,0.73284,0.70989,8.6,8477951
27,Scott Laughton,LAK,C,303,906,1343,1217,0.74083,0.71133,8.6,8476872
28,Aleksander Barkov,FLA,C,208,977,902,986,0.73831,0.70986,8.6,8477493
29,Sam Reinhart,FLA,C,307,1386,1283,1367,0.73442,0.71055,8.6,8477933
30,Kirill Kaprizov,MIN,L,261,1627,988,1320,0.73301,0.71098,8.6,8478864
31,Joel Eriksson Ek,MIN,C,271,1025,1237,1297,0.73807,0.71029,8.6,8478493
32,Martin Kaut,SJS,R,36,89,108,90,0.80508,0.71089,8.6,8480822
33,Grigori Denisenko,VGK,L,25,51,69,86,0.83396,0.70934,8.6,8480844
34,Adrian Kempe,LAK,C,320,1485,1375,1382,0.72917,0.70599,8.5,8477960
35,Calle Jarnkrok,TOR,C,200,541,723,664,0.74482,0.70645,8.5,8475714
36,Mikko Rantanen,DAL,R,308,2216,1354,1617,0.72527,0.70631,8.5,8478420
37,Elias Pettersson,VAN,C,299,1299,1214,1140,0.7311,0.70633,8.5,8480012
38,Brandon Duhaime,WSH,R,295,480,1240,1009,0.74854,0.70785,8.5,8479520
39,Mikael Backlund,CGY,C,321,1248,1829,1480,0.73169,0.70642,8.5,8474150
40,Ryan O'Reilly,NSH,C,294,1417,1273,1334,0.7306,0.7069,8.5,8475158
41,Jordan Kyrou,STL,C,314,1472,1078,1235,0.7312,0.70798,8.5,8479385
42,Jack Eichel,VGK,C,282,1561,1083,1121,0.72736,0.70473,8.4,8478403
43,Johnny Gaudreau,CBJ,L,161,770,741,737,0.73711,0.7049,8.4,8476346
44,Artturi Lehkonen,COL,L,247,1394,971,1247,0.7279,0.70394,8.4,8477476
45,Nils Aman,VAN,C,132,254,343,413,0.75977,0.70361,8.4,8482496
46,Dakota Joshua,TOR,C,254,682,972,1052,0.73904,0.70481,8.4,8478057
47,Jesper Bratt,NJD,L,327,1684,1088,1471,0.72736,0.70559,8.4,8479407
48,Jonathan Huberdeau,CGY,C,291,1753,1054,1390,0.72702,0.70569,8.4,8476456
49,Ryan Carpenter,SJS,C,84,178,215,221,0.76883,0.70162,8.3,8477846
50,Mark Stone,VGK,R,226,1226,883,915,0.72708,0.70147,8.3,8475913
51,William Karlsson,VGK,C,220,926,823,781,0.73178,0.70233,8.3,8476448
52,Auston Matthews,TOR,C,282,1567,1118,1427,0.72416,0.70151,8.3,8479318
53,Conor Garland,CBJ,R,315,1142,1293,1234,0.72868,0.70216,8.3,8478856
54,Nick Bjugstad,NJD,C,281,860,1167,1202,0.73116,0.70055,8.3,8475760
55,Sidney Crosby,PIT,C,312,2105,1314,1937,0.72243,0.70291,8.3,8471675
56,Shane Pinto,OTT,C,265,900,1295,1179,0.73277,0.70292,8.3,8481596
57,Alex Tuch,BUF,R,310,1540,1237,1466,0.7236,0.70073,8.3,8477949
58,Matthew Tkachuk,FLA,L,242,1235,881,1122,0.72723,0.70171,8.3,8479314
59,Ryan Hartman,MIN,R,278,1163,1180,1152,0.72781,0.70151,8.3,8477451
60,Connor Dewar,PIT,C,281,421,1031,797,0.74597,0.70229,8.3,8480980
61,Jonathan Drouin,STL,L,244,1101,819,1026,0.72896,0.70194,8.3,8477494
62,Vladimir Tarasenko,MIN,R,300,1275,1237,1330,0.72563,0.70048,8.3,8475765
63,Jordan Greenway,BUF,L,203,675,826,816,0.73695,0.70246,8.3,8478413
64,Brad Marchand,FLA,L,278,1344,1178,1008,0.72601,0.70155,8.3,8473419
65,Nick Bonino,NYR,C,107,290,456,327,0.75138,0.69857,8.2,8474009
66,Chris Kreider,ANA,L,303,1317,1136,1351,0.72398,0.69921,8.2,8475184
67,Anze Kopitar,LAK,C,310,1418,1375,1325,0.72331,0.69944,8.2,8471685
68,Jake DeBrusk,VAN,L,306,1328,1297,1131,0.72248,0.69778,8.2,8478498
69,Cole Sillinger,CBJ,C,288,1122,1107,1161,0.72688,0.70007,8.2,8482705
70,Jordan Staal,CAR,C,311,1335,1448,1637,0.72359,0.69898,8.2,8473533
71,Valeri Nichushkin,COL,R,221,1113,935,986,0.725,0.69802,8.2,8477501
72,Lawson Crouse,UTA,L,319,1093,1272,1471,0.72593,0.69873,8.2,8478474
73,Matias Maccelli,TOR,L,272,945,978,1117,0.72779,0.69853,8.2,8481711
74,Danton Heinen,CBJ,L,264,721,875,864,0.73362,0.70018,8.2,8478046
75,Nick Ritchie,CGY,L,74,241,257,250,0.75661,0.69868,8.2,8477941
76,Tage Thompson,BUF,R,306,1612,1175,1478,0.72055,0.69814,8.2,8479420
77,Jake Neighbours,STL,L,270,1016,928,984,0.72603,0.69779,8.2,8482089
78,Teddy Blueger,VAN,C,247,556,1046,927,0.7369,0.69877,8.2,8476927
79,Logan Couture,SJS,C,88,353,437,429,0.74419,0.69622,8.1,8474053
80,Kaapo Kakko,SEA,R,286,1112,922,1175,0.72337,0.69634,8.1,8481554
81,Troy Terry,ANA,R,283,1291,1160,1185,0.72181,0.69673,8.1,8478873
82,Ryan Nugent-Hopkins,EDM,C,311,1367,1212,1213,0.71968,0.69527,8.1,8476454
83,Travis Konecny,PHI,R,295,1489,1176,1318,0.71942,0.69605,8.1,8478439
84,Claude Giroux,OTT,R,327,1558,1410,1399,0.71803,0.69517,8.1,8473512
85,Casey Mittelstadt,BOS,C,314,1308,1245,1186,0.72016,0.69521,8.1,8479999
86,Eetu Luostarinen,FLA,C,317,1319,1097,1397,0.72133,0.69652,8.1,8480185
87,Matt Martin,NYI,L,170,318,517,534,0.7464,0.69583,8.1,8474709
88,Sam Bennett,FLA,C,284,1367,1023,1253,0.7198,0.6954,8.1,8477935
89,Blake Coleman,CGY,C,310,1249,1643,1443,0.7221,0.69661,8.1,8476399
90,Dylan Larkin,DET,C,304,1224,1411,1373,0.72116,0.69538,8.1,8477946
91,Adam Lowry,WPG,C,305,826,1570,1456,0.72625,0.69485,8.1,8476392
92,Nikita Kucherov,TBL,R,317,1835,1165,1281,0.71457,0.69348,8.0,8476453
93,Alex Iafallo,WPG,L,302,1022,934,1080,0.72087,0.69258,8.0,8480113
94,Nick Foligno,MIN,L,266,671,1063,1036,0.72743,0.69251,8.0,8473422
95,Seth Jarvis,CAR,C,307,1512,1079,1204,0.71773,0.69452,8.0,8482093
96,Jordan Martinook,CAR,L,320,1388,1428,1670,0.71795,0.6937,8.0,8476921
97,Alexander Kerfoot,UTA,C,278,872,1047,1050,0.72391,0.6933,8.0,8477021
98,Brandon Tanev,UTA,L,282,843,983,977,0.72568,0.69459,8.0,8479293
99,Nils Hoglander,VAN,L,214,720,637,669,0.72647,0.69277,8.0,8481535
100,Bryan Rust,PIT,R,286,1709,1090,1529,0.71567,0.69382,8.0,8475810
101,Jack McBain,UTA,C,306,943,1125,1183,0.72182,0.69236,8.0,8480855
102,James van Riemsdyk,DET,L,275,858,865,882,0.72365,0.69278,8.0,8474037
103,Kevin Hayes,PIT,C,252,874,970,807,0.72376,0.69319,8.0,8475763
104,Brady Tkachuk,OTT,L,295,1549,1148,1545,0.71489,0.69189,8.0,8480801
105,Brock Nelson,COL,C,324,1523,1299,1342,0.71536,0.69217,8.0,8475754
106,Matt Boldy,MIN,L,314,1342,1355,1405,0.71772,0.69304,8.0,8481557
107,Mats Zuccarello,MIN,R,275,1465,954,1191,0.71602,0.69238,8.0,8475692
108,Joe Pavelski,DAL,C,164,786,696,726,0.72663,0.69443,8.0,8470794
109,Andrew Mangiapane,CHI,L,300,1115,1096,1203,0.72158,0.69455,8.0,8478233
110,Pius Suter,STL,C,290,904,1092,1075,0.72322,0.69316,8.0,8480459
111,Ivan Barbashev,VGK,C,316,1513,1136,1281,0.7158,0.69255,8.0,8477964
112,Jayson Megna,BOS,C,56,109,178,135,0.78019,0.69365,8.0,8477126
113,Sean Couturier,PHI,C,231,964,1060,948,0.72143,0.69229,8.0,8476461
114,Ryan Johansen,COL,C,118,418,430,402,0.73399,0.68964,7.9,8475793
115,Mika Zibanejad,NYR,C,326,1450,1424,1579,0.71552,0.69175,7.9,8476459
116,Brayden Point,TBL,C,303,1698,1084,1204,0.71267,0.69068,7.9,8478010
117,David Pastrnak,BOS,R,323,1938,1182,1150,0.7115,0.69093,7.9,8477956
118,John Tavares,TOR,C,317,1503,1376,1303,0.71269,0.68929,7.9,8475166
119,William Nylander,TOR,R,311,1707,1203,1410,0.71315,0.69123,7.9,8477939
120,Jonathan Toews,WPG,C,134,541,473,496,0.72811,0.6891,7.9,8473604
