rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Jansen Harkins,ANA,C,44,57,60,54,0.89639,0.79079,10.0,8478424
2,Nicolas Roy,COL,C,73,77,135,120,0.80732,0.70551,8.6,8478462
3,Andrei Svechnikov,CAR,R,79,187,136,160,0.77153,0.70625,8.6,8480830
4,Josh Norris,BUF,C,44,83,107,89,0.79029,0.69087,8.4,8480064
5,Sebastian Aho,CAR,C,79,203,138,155,0.74146,0.67713,8.2,8478427
6,Valeri Nichushkin,COL,R,71,136,133,157,0.74515,0.66587,8.0,8477501
7,Brandon Tanev,UTA,L,55,62,78,89,0.78472,0.66745,8.0,8479293
8,Connor McDavid,EDM,C,81,227,131,190,0.72204,0.66044,7.9,8478402
9,Seth Jarvis,CAR,C,71,179,115,135,0.72109,0.65128,7.7,8482093
10,Eric Robinson,CAR,L,67,144,87,130,0.7124,0.6337,7.5,8480762
11,Chris Kreider,ANA,L,74,205,126,163,0.69982,0.63388,7.5,8475184
12,Phillip Danault,MTL,C,75,97,155,139,0.71486,0.61817,7.2,8476479
13,Tom Wilson,WSH,R,72,142,169,140,0.69714,0.61719,7.2,8476880
14,Logan Stankoven,CAR,C,81,210,100,168,0.68024,0.61441,7.1,8482702
15,Connor Dewar,PIT,C,78,50,198,109,0.73913,0.60354,7.0,8480980
16,Leon Draisaitl,EDM,C,65,183,111,152,0.66923,0.59819,6.9,8477934
17,Taylor Hall,CAR,L,80,199,101,163,0.66606,0.59794,6.9,8475791
18,Luke Evangelista,NSH,R,80,161,138,181,0.67406,0.59833,6.9,8482146
19,Oliver Moore,CHI,C,51,90,73,83,0.69854,0.59721,6.9,8484197
20,Nikolaj Ehlers,CAR,L,82,198,136,172,0.66397,0.59561,6.8,8477940
21,Mark Jankowski,CAR,C,68,134,90,123,0.67207,0.58875,6.7,8476873
22,Josh Anderson,MTL,R,72,64,125,126,0.70408,0.58329,6.6,8476981
23,Aliaksei Protas,WSH,C,76,180,179,158,0.65329,0.58122,6.6,8481656
24,Jackson Blake,CAR,R,81,214,99,176,0.64892,0.58285,6.6,8482809
25,Anders Lee,NYI,L,82,153,135,165,0.64986,0.57145,6.5,8475314
26,Anton Lundell,FLA,C,64,124,123,166,0.65778,0.57066,6.4,8482113
27,Anze Kopitar,LAK,C,66,159,113,122,0.64683,0.56988,6.4,8471685
28,Brock Nelson,COL,C,80,182,163,188,0.64264,0.57073,6.4,8475754
29,Tage Thompson,BUF,R,81,251,155,195,0.62759,0.56628,6.4,8479420
30,William Carrier,CAR,L,70,133,103,170,0.65118,0.56697,6.4,8477478
31,Leo Carlsson,ANA,C,69,182,103,178,0.64073,0.56877,6.4,8484153
32,Zach Hyman,EDM,L,57,134,91,141,0.65067,0.56677,6.4,8475786
33,Denver Barkey,PHI,C,43,64,71,77,0.69212,0.57086,6.4,8484142
34,Adrian Kempe,LAK,C,80,211,135,174,0.62746,0.56049,6.3,8477960
35,Yanni Gourde,TBL,C,82,143,200,205,0.64057,0.55919,6.3,8476826
36,Brady Tkachuk,OTT,L,60,146,74,148,0.6426,0.56212,6.3,8480801
37,Tim Stützle,OTT,L,80,195,92,121,0.62985,0.56019,6.3,8482116
38,Arseny Gritsyuk,NJD,R,66,126,110,149,0.65153,0.56496,6.3,8481721
39,Mathieu Olivier,CBJ,R,61,102,128,116,0.65879,0.56252,6.3,8479671
40,Mikael Granlund,ANA,C,58,118,140,115,0.64945,0.55988,6.3,8475798
41,Zach Benson,BUF,L,65,132,117,149,0.64891,0.56432,6.3,8484145
42,Joel Kiviranta,COL,L,50,58,67,72,0.68223,0.55431,6.2,8481641
43,Brandon Hagel,TBL,L,71,167,138,104,0.63175,0.5564,6.2,8479542
44,Alex Iafallo,WPG,L,79,149,114,164,0.6341,0.55429,6.2,8480113
45,Danton Heinen,CBJ,L,46,51,82,77,0.69427,0.55797,6.2,8478046
46,Ryan Strome,CGY,C,51,98,75,114,0.65562,0.55728,6.2,8476458
47,Mitch Marner,VGK,R,81,230,114,153,0.61457,0.55028,6.1,8478483
48,Dylan Cozens,OTT,C,82,164,111,195,0.62658,0.55044,6.1,8481528
49,Jake Neighbours,STL,L,68,146,123,132,0.62936,0.54864,6.1,8482089
50,JJ Peterka,UTA,R,81,174,115,165,0.62425,0.55034,6.1,8482175
51,Alexandre Texier,MTL,C,51,77,84,93,0.66338,0.55231,6.1,8480074
52,Noah Ostlund,BUF,C,60,150,97,125,0.63183,0.55225,6.1,8483500
53,David Kampf,WSH,C,40,70,106,76,0.66598,0.54942,6.1,8480144
54,Juraj Slafkovský,MTL,L,82,174,156,148,0.61644,0.54241,6.0,8483515
55,Owen Tippett,PHI,R,81,160,150,180,0.62269,0.54554,6.0,8480015
56,Fedor Svechkov,NSH,C,69,130,101,125,0.62714,0.54149,6.0,8482768
57,Charlie Coyle,CBJ,C,82,141,211,161,0.62399,0.54175,6.0,8475745
58,Cole Reinhardt,FLA,L,59,64,73,92,0.66327,0.54118,6.0,8481133
59,Sam Reinhart,FLA,C,64,135,136,151,0.61917,0.53503,5.9,8477933
60,Artturi Lehkonen,COL,L,69,190,132,187,0.61115,0.54028,5.9,8477476
61,Pierre-Luc Dubois,WSH,L,29,61,84,57,0.66449,0.5394,5.9,8479400
62,Alex Tuch,BUF,R,79,212,168,188,0.60533,0.53822,5.9,8477949
63,Steven Stamkos,NSH,C,81,161,156,159,0.61373,0.53671,5.9,8474564
64,Troy Terry,ANA,R,60,161,112,118,0.61678,0.53979,5.9,8478873
65,Eetu Luostarinen,FLA,C,73,134,138,188,0.61503,0.53053,5.8,8480185
66,A.J. Greer,FLA,L,78,176,117,148,0.60727,0.53357,5.8,8478421
67,Rickard Rakell,PIT,R,60,177,116,163,0.60188,0.52834,5.8,8476483
68,Parker Kelly,COL,L,81,110,122,124,0.6263,0.53307,5.8,8480448
69,Jack Drury,COL,C,81,115,130,115,0.62468,0.5335,5.8,8480835
70,Alex Laferriere,LAK,R,81,183,180,194,0.60393,0.53163,5.8,8482155
71,Nic Dowd,VGK,C,75,66,162,164,0.65127,0.53087,5.8,8475343
72,Anthony Cirelli,TBL,C,71,145,134,120,0.61168,0.53045,5.8,8478519
73,Nick Schmaltz,UTA,C,81,240,147,208,0.59566,0.53253,5.8,8477951
74,Alex Killorn,ANA,L,81,163,166,174,0.60977,0.53318,5.8,8473986
75,Mason McTavish,ANA,C,74,183,124,135,0.60632,0.53404,5.8,8482745
76,Mason Marchment,CBJ,L,68,167,112,144,0.60533,0.52963,5.8,8478975
77,Jeffrey Viel,ANA,L,44,69,70,81,0.64783,0.53006,5.8,8479705
78,Peyton Krebs,BUF,C,82,150,181,185,0.60746,0.52757,5.7,8481522
79,Alex DeBrincat,DET,R,82,178,159,159,0.59777,0.5244,5.7,8479337
80,Dawson Mercer,NJD,C,82,182,184,182,0.59505,0.52248,5.7,8482110
81,Kirill Kaprizov,MIN,L,78,285,186,227,0.58426,0.52629,5.7,8478864
82,Kirill Marchenko,CBJ,R,76,229,125,182,0.58747,0.52278,5.7,8480893
83,Zemgus Girgensons,TBL,L,74,116,177,192,0.61569,0.52482,5.7,8476878
84,Andrew Mangiapane,CHI,L,62,96,98,113,0.62036,0.52042,5.6,8478233
85,Pavel Dorofeyev,VGK,L,83,192,114,146,0.58721,0.51652,5.6,8481604
86,Pontus Holmberg,TBL,R,70,115,173,175,0.6092,0.51787,5.6,8480995
87,Jordan Staal,CAR,C,75,145,142,183,0.60205,0.52073,5.6,8473533
88,Ryan O'Reilly,NSH,C,80,160,168,184,0.59314,0.5157,5.6,8475158
89,Adam Fantilli,CBJ,C,82,244,130,173,0.58249,0.5198,5.6,8484166
90,Dylan Guenther,UTA,R,79,178,165,164,0.589,0.51558,5.6,8482699
91,Clayton Keller,UTA,R,81,255,129,215,0.57704,0.5157,5.6,8479343
92,Sidney Crosby,PIT,C,68,190,134,198,0.58153,0.51045,5.5,8471675
93,Gabriel Landeskog,COL,L,60,125,124,128,0.5984,0.51077,5.5,8476455
94,Warren Foegele,OTT,L,68,103,139,136,0.60784,0.51131,5.5,8477998
95,Nathan MacKinnon,COL,C,80,291,166,211,0.56928,0.51184,5.5,8477492
96,Justin Sourdif,WSH,R,78,114,166,162,0.60283,0.51107,5.5,8482088
97,Mark Stone,VGK,R,61,166,98,128,0.59084,0.51481,5.5,8475913
98,Colton Sissons,VGK,C,66,61,92,111,0.63557,0.51012,5.5,8476925
99,Fabian Zetterlund,OTT,L,83,122,104,136,0.59865,0.50994,5.5,8480188
100,Trevor Zegras,PHI,C,81,188,120,174,0.58096,0.5095,5.5,8481533
101,Drake Batherson,OTT,R,79,192,85,141,0.58032,0.50961,5.5,8480208
102,Mats Zuccarello,MIN,R,59,192,116,152,0.58166,0.51095,5.5,8475692
103,J.T. Miller,NYR,C,68,132,138,124,0.59235,0.50706,5.4,8476468
