rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Zachary Bolduc,MTL,C,78,120,117,138,0.40112,0.31682,10.0,8482737
2,Ivan Barbashev,VGK,C,82,248,146,173,0.37795,0.30338,9.4,8477964
3,Jesperi Kotkaniemi,CAR,C,42,90,53,83,0.42614,0.30247,9.3,8480829
4,Cole Caufield,MTL,R,81,181,135,172,0.37206,0.29512,9.0,8481540
5,Sidney Crosby,PIT,C,68,190,134,198,0.36822,0.29129,8.8,8471675
6,Juraj Slafkovský,MTL,L,82,174,156,148,0.36084,0.28966,8.7,8483515
7,Pontus Holmberg,TBL,R,70,115,173,175,0.35732,0.28973,8.7,8480995
8,Nick Suzuki,MTL,C,82,185,169,180,0.35261,0.28458,8.5,8480018
9,Mark Stone,VGK,R,61,166,98,128,0.37487,0.28545,8.5,8475913
10,Nic Dowd,VGK,C,75,66,162,164,0.34935,0.28019,8.2,8475343
11,Yanni Gourde,TBL,C,82,143,200,205,0.34169,0.2795,8.2,8476826
12,Matt Duchene,DAL,C,57,102,94,106,0.36975,0.27907,8.2,8475168
13,Tim Stützle,OTT,L,80,195,92,121,0.36798,0.27658,8.1,8482116
14,Zemgus Girgensons,TBL,L,74,116,177,192,0.34285,0.27692,8.1,8476878
15,Vasily Podkolzin,EDM,R,81,179,124,172,0.35348,0.27489,8.0,8481617
16,Cole Smith,VGK,L,63,64,127,136,0.35236,0.27472,8.0,8482062
17,Jesper Boqvist,FLA,C,73,132,98,146,0.35958,0.27152,7.8,8480003
18,David Pastrnak,BOS,R,77,212,165,158,0.33925,0.2714,7.8,8477956
19,Yegor Sharangovich,CGY,C,77,166,147,145,0.34259,0.27075,7.8,8481068
20,Yakov Trenin,MIN,C,82,100,163,140,0.33913,0.2709,7.8,8478508
21,Macklin Celebrini,SJS,C,82,259,165,219,0.33846,0.27067,7.8,8484801
22,Bo Horvat,NYI,C,68,117,121,125,0.34774,0.26875,7.7,8477500
23,Ethen Frank,WSH,C,62,63,110,122,0.3515,0.26867,7.7,8483573
24,Braeden Bowman,VGK,R,54,123,77,107,0.36836,0.26928,7.7,8483890
25,Jack Eichel,VGK,C,75,239,141,145,0.34041,0.26736,7.6,8478403
26,Oskar Back,DAL,C,72,56,98,95,0.35441,0.26684,7.6,8480840
27,Adam Klapka,CGY,R,78,83,106,121,0.34901,0.26499,7.5,8483609
28,Eric Robinson,CAR,L,67,144,87,130,0.35723,0.26454,7.5,8480762
29,Dylan Guenther,UTA,R,79,178,165,164,0.33123,0.26398,7.5,8482699
30,Nick Schmaltz,UTA,C,81,240,147,208,0.33508,0.26383,7.5,8477951
31,Samuel Helenius,LAK,C,52,31,56,62,0.38095,0.26532,7.5,8482726
32,Joe Veleno,MTL,C,61,75,74,82,0.36329,0.26298,7.4,8480813
33,Justin Brazeau,PIT,R,64,114,90,137,0.35111,0.26044,7.3,8479638
34,Kasperi Kapanen,EDM,R,40,60,67,76,0.36661,0.26139,7.3,8477953
35,Owen Tippett,PHI,R,81,160,150,180,0.33077,0.26053,7.3,8480015
36,Nikolaj Ehlers,CAR,L,82,198,136,172,0.33516,0.26132,7.3,8477940
37,Drake Batherson,OTT,R,79,192,85,141,0.35294,0.25972,7.3,8480208
38,Elias Lindholm,BOS,C,69,145,147,129,0.32826,0.25757,7.2,8477496
39,Jordan Staal,CAR,C,75,145,142,183,0.32925,0.25734,7.2,8473533
40,Boone Jenner,CBJ,C,67,129,120,133,0.33646,0.25816,7.2,8476432
41,Mikko Rantanen,DAL,R,64,167,139,151,0.33111,0.25834,7.2,8478420
42,Clayton Keller,UTA,R,81,255,129,215,0.3341,0.25854,7.2,8479343
43,Ross Johnston,ANA,L,62,82,91,74,0.34834,0.2584,7.2,8477527
44,Parker Kelly,COL,L,81,110,122,124,0.33269,0.25531,7.1,8480448
