rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Kiefer Sherwood,SJS,L,71,240,274,314,0.27648,0.22993,10.0,8480748
2,Kasperi Kapanen,EDM,R,40,124,123,165,0.28835,0.22467,9.7,8477953
3,Oliver Bjorkstrand,TBL,R,80,216,185,273,0.27473,0.22518,9.7,8477416
4,Ryan Reaves,SJS,R,50,75,110,160,0.28785,0.22332,9.6,8471817
5,Tanner Jeannot,BOS,L,77,184,276,325,0.26657,0.22143,9.4,8479661
6,Jack McBain,UTA,C,75,249,284,285,0.26843,0.22031,9.4,8480855
7,Tye Kartye,NYR,L,64,108,203,216,0.27437,0.2192,9.3,8481789
8,Jack Hughes,NJD,C,61,330,128,222,0.27055,0.21638,9.1,8481559
9,Matt Boldy,MIN,L,76,313,343,331,0.26137,0.21696,9.1,8481557
10,Jackson Blake,CAR,R,81,378,183,324,0.25813,0.21351,8.9,8482809
11,Joel Eriksson Ek,MIN,C,70,268,316,318,0.25791,0.21292,8.9,8478493
12,Zack Ostapchuk,SJS,C,58,101,183,207,0.26937,0.21355,8.9,8482859
13,Jordan Staal,CAR,C,75,317,344,406,0.2517,0.21195,8.8,8473533
14,Logan Stankoven,CAR,C,81,376,181,311,0.25401,0.20883,8.6,8482702
15,Taylor Hall,CAR,L,80,369,181,319,0.25262,0.20807,8.6,8475791
16,Kyle MacLean,NYI,C,59,142,149,213,0.26322,0.20865,8.6,8481237
17,Mark Kastelic,BOS,C,82,174,325,322,0.25134,0.20708,8.5,8480355
18,Beck Malenstyn,BUF,L,81,91,269,305,0.25187,0.20645,8.4,8479359
19,Yanni Gourde,TBL,C,82,236,361,422,0.2451,0.20648,8.4,8476826
20,Michael Carcone,UTA,L,78,231,259,315,0.25073,0.20607,8.4,8479619
21,Jack Roslovic,EDM,C,68,321,230,282,0.2527,0.20554,8.4,8478458
22,Andrei Kuzmenko,LAK,L,52,183,143,180,0.2631,0.2042,8.3,8483808
23,Pontus Holmberg,TBL,R,70,196,308,370,0.24466,0.20362,8.3,8480995
24,Cole Smith,VGK,L,63,102,265,273,0.25175,0.20395,8.3,8482062
25,Ross Johnston,ANA,L,62,139,205,172,0.26471,0.20444,8.3,8477527
26,Leon Draisaitl,EDM,C,65,400,250,337,0.246,0.20305,8.2,8477934
27,Paul Cotter,NJD,C,79,214,200,222,0.25564,0.20275,8.2,8481032
28,Jordan Martinook,CAR,L,77,333,320,407,0.24154,0.2025,8.2,8476921
29,Kirill Kaprizov,MIN,L,78,492,342,432,0.24112,0.20318,8.2,8478864
30,Nathan Bastian,DAL,R,36,59,81,84,0.28832,0.2024,8.2,8479414
31,Barclay Goodrow,SJS,C,82,135,274,287,0.24858,0.20212,8.2,8476624
32,Marc Gatcomb,NYI,C,49,124,115,186,0.25802,0.20049,8.1,8483553
33,Jacob Melanson,SEA,R,36,40,78,123,0.26994,0.19933,8.0,8482874
34,Vasily Podkolzin,EDM,R,81,363,253,381,0.23762,0.19764,7.9,8481617
35,Casey Cizikas,NYI,C,81,197,223,282,0.24453,0.19802,7.9,8475231
36,Michael McCarron,MIN,R,79,156,386,298,0.24269,0.19749,7.9,8477446
37,Charlie Coyle,CBJ,C,82,280,457,347,0.23949,0.19759,7.9,8475745
38,Radek Faksa,DAL,C,58,78,186,170,0.25743,0.19757,7.9,8476889
39,Maxim Tsyplakov,NJD,R,49,110,93,131,0.26546,0.19731,7.8,8484958
40,Arseny Gritsyuk,NJD,R,66,247,229,272,0.24385,0.19661,7.8,8481721
41,Zemgus Girgensons,TBL,L,74,198,323,395,0.23511,0.19597,7.8,8476878
42,Evan Rodrigues,FLA,C,69,252,237,260,0.2436,0.19541,7.7,8478542
43,Keegan Kolesar,VGK,R,83,188,268,362,0.23613,0.19529,7.7,8478434
44,Peyton Krebs,BUF,C,82,266,330,351,0.23604,0.19462,7.7,8481522
45,Mark Jankowski,CAR,C,68,272,185,247,0.24409,0.19471,7.7,8476873
46,Conor Sheary,NYR,L,62,199,231,226,0.24444,0.19299,7.6,8477839
47,Connor Dewar,PIT,C,78,96,417,252,0.24301,0.19417,7.6,8480980
48,Ryan Lomberg,CGY,L,57,80,120,143,0.25809,0.19336,7.6,8479066
49,Adam Fantilli,CBJ,C,82,464,250,364,0.23396,0.19339,7.6,8484166
50,Tim Stützle,OTT,L,80,403,175,269,0.23962,0.1925,7.5,8482116
51,Lars Eller,OTT,C,68,160,268,215,0.24515,0.19245,7.5,8474189
52,Alexey Toropchenko,STL,R,64,92,236,223,0.24319,0.19154,7.5,8480281
53,Marcus Foligno,MIN,L,56,130,208,189,0.24766,0.19156,7.5,8475220
54,Adam Erne,DAL,L,45,87,132,150,0.25483,0.19182,7.5,8477454
55,Valeri Nichushkin,COL,R,71,275,288,304,0.23433,0.19021,7.4,8477501
56,Alex Laferriere,LAK,R,81,331,358,384,0.23056,0.19123,7.4,8482155
57,Matt Savoie,EDM,C,81,337,229,290,0.23542,0.19025,7.4,8483512
58,Colton Sissons,VGK,C,66,130,234,243,0.24022,0.19082,7.4,8476925
59,Nathan Walker,STL,L,45,80,155,159,0.25253,0.19138,7.4,8477573
60,Mason McTavish,ANA,C,74,325,233,281,0.23705,0.19108,7.4,8482745
61,Ben Meyers,SEA,C,51,54,199,172,0.2485,0.18988,7.4,8483570
62,Mats Zuccarello,MIN,R,59,328,216,286,0.2369,0.19132,7.4,8475692
63,Anthony Mantha,PIT,R,81,262,151,275,0.23561,0.18931,7.3,8477511
64,Brock Nelson,COL,C,80,371,356,352,0.22964,0.18876,7.3,8475754
