rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Derek Stepan,CAR,C,73,273,172,187,0.61889,0.54755,10.0,8474613
2,Arthur Kaliyev,OTT,R,123,398,284,355,0.58112,0.5292,9.5,8481560
3,Zakhar Bardakov,COL,C,59,104,109,111,0.61849,0.5256,9.5,8482947
4,Viktor Arvidsson,BOS,L,231,857,893,925,0.5521,0.5199,9.3,8478042
5,Kevin Fiala,LAK,L,288,1249,1102,1196,0.54629,0.51797,9.3,8477942
6,Michael Carcone,UTA,L,214,656,686,743,0.55188,0.51595,9.2,8479619
7,Jakob Pelletier,TBL,L,91,308,242,302,0.57297,0.51661,9.2,8481592
8,Jordan Martinook,CAR,L,320,1388,1428,1670,0.53663,0.51266,9.1,8476921
9,Jack Drury,COL,C,265,877,812,909,0.54269,0.51019,9.1,8480835
10,Alex Laferriere,LAK,R,239,954,921,993,0.54141,0.51032,9.1,8482155
11,Brandon Hagel,TBL,L,316,1333,1267,1426,0.53256,0.50661,9.0,8479542
12,Phillip Danault,MTL,C,315,1159,1321,1322,0.52915,0.5022,8.9,8476479
13,Jesper Fast,CAR,R,153,649,600,747,0.53777,0.50191,8.9,8475855
14,Ryan Poehling,ANA,C,272,681,1057,1029,0.53377,0.50322,8.9,8480068
15,Linus Karlsson,VAN,C,105,265,301,307,0.56081,0.50488,8.9,8481024
16,Patrice Bergeron,BOS,C,78,533,360,234,0.56246,0.4984,8.8,8470638
17,Josh Norris,BUF,C,158,646,733,746,0.53613,0.50025,8.8,8480064
18,Pierre-Luc Dubois,WSH,L,266,1188,1067,1042,0.5279,0.49754,8.8,8479400
19,Nikita Kucherov,TBL,R,317,1835,1165,1281,0.52217,0.49479,8.7,8476453
20,Jordan Staal,CAR,C,311,1335,1448,1637,0.51892,0.4947,8.7,8473533
21,Claude Giroux,OTT,R,327,1558,1410,1399,0.52337,0.49717,8.7,8473512
22,Reese Johnson,MIN,C,102,137,267,265,0.55745,0.49725,8.7,8481147
23,Anze Kopitar,LAK,C,310,1418,1375,1325,0.51843,0.49152,8.6,8471685
24,Alex Iafallo,WPG,L,302,1022,934,1080,0.52041,0.4906,8.6,8480113
25,Matias Maccelli,TOR,L,272,945,978,1117,0.51914,0.48982,8.6,8481711
26,Nick Schmaltz,UTA,C,305,1503,1234,1321,0.51963,0.49267,8.6,8477951
27,Tim Stützle,OTT,L,315,1681,1068,1296,0.5179,0.49068,8.6,8482116
28,Nikolaj Ehlers,CAR,L,278,1375,877,1021,0.52045,0.48979,8.6,8477940
29,Jeffrey Viel,ANA,L,53,151,181,208,0.56092,0.49298,8.6,8479705
30,Mitchell Chaffee,TBL,R,107,293,316,391,0.54197,0.49242,8.6,8482070
31,Adrian Kempe,LAK,C,320,1485,1375,1382,0.51236,0.486,8.5,8477960
32,Lawson Crouse,UTA,L,319,1093,1272,1471,0.51101,0.48547,8.5,8478474
33,Clayton Keller,UTA,R,322,1702,1307,1508,0.51459,0.48936,8.5,8479343
34,Nick Bjugstad,NJD,C,281,860,1167,1202,0.5167,0.48844,8.5,8475760
35,Parker Kelly,COL,L,296,594,882,978,0.51916,0.48783,8.5,8480448
36,Stefan Noesen,NJD,R,275,1026,824,1005,0.51822,0.48732,8.5,8476474
37,Anthony Cirelli,TBL,C,288,1104,1355,1304,0.51464,0.48751,8.5,8478519
38,Sean Couturier,PHI,C,231,964,1060,948,0.52008,0.48826,8.5,8476461
39,Trevor Moore,LAK,C,280,1086,1158,1258,0.51239,0.48477,8.4,8479675
40,Jesperi Kotkaniemi,CAR,C,281,1218,802,1066,0.51169,0.4817,8.4,8480829
41,Cole Caufield,MTL,R,291,1368,1015,1353,0.51112,0.48449,8.4,8481540
42,Logan O'Connor,COL,R,231,486,978,892,0.51442,0.48163,8.4,8481186
43,Yanni Gourde,TBL,C,300,1064,1219,1383,0.51129,0.48495,8.4,8476826
44,David Gustafsson,WPG,C,121,174,334,307,0.53777,0.48187,8.4,8481019
45,Rourke Chartier,OTT,C,43,85,101,129,0.56863,0.4824,8.4,8478078
46,Jiri Kulich,BUF,C,75,333,305,301,0.54018,0.48372,8.4,8483468
47,Zachary Bolduc,MTL,C,175,483,505,588,0.52384,0.48345,8.4,8482737
48,Jackson Blake,CAR,R,162,716,405,609,0.52129,0.48161,8.4,8482809
49,Rodrigo Abols,PHI,C,64,143,144,186,0.55505,0.48324,8.4,8479022
50,Timo Meier,NJD,R,304,1445,1432,1479,0.5067,0.48123,8.3,8478414
51,Vladislav Namestnikov,WPG,C,293,1114,746,1000,0.51029,0.47932,8.3,8476480
52,Michael Amadio,OTT,C,293,869,1210,1164,0.50618,0.47748,8.3,8478020
53,Seth Jarvis,CAR,C,307,1512,1079,1204,0.50875,0.48053,8.3,8482093
54,Juraj Slafkovský,MTL,L,282,1195,1040,1123,0.50902,0.4798,8.3,8483515
55,Conor Garland,CBJ,R,315,1142,1293,1234,0.50873,0.48086,8.3,8478856
56,Leon Draisaitl,EDM,C,297,1818,1365,1438,0.50448,0.47866,8.3,8477934
57,Noah Cates,PHI,L,301,1040,1276,1366,0.505,0.47851,8.3,8480220
58,Drake Batherson,OTT,R,325,1541,1121,1385,0.50508,0.47877,8.3,8480208
59,Sam Reinhart,FLA,C,307,1386,1283,1367,0.50475,0.47827,8.3,8477933
60,Mats Zuccarello,MIN,R,275,1465,954,1191,0.50589,0.47752,8.3,8475692
