rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Evan Bouchard,EDM,D,81,254,145,215,0.80474,0.75161,10.0,8480803
2,Mattias Ekholm,EDM,D,81,240,149,211,0.80527,0.75053,10.0,8475218
3,Jaccob Slavin,CAR,D,39,94,90,111,0.81801,0.72805,9.1,8476958
4,Mike Reilly,CAR,D,42,122,59,111,0.80292,0.72355,8.9,8476422
5,Devon Toews,COL,D,67,234,158,196,0.77976,0.72238,8.8,8478038
6,Brayden McNabb,VGK,D,64,174,138,173,0.78821,0.72161,8.8,8475188
7,Adam Fox,NYR,D,55,185,130,164,0.78097,0.71599,8.6,8479323
8,Josh Manson,COL,D,79,164,202,222,0.78514,0.71614,8.6,8476312
9,Josh Morrissey,WPG,D,76,299,175,235,0.76487,0.71362,8.5,8477504
10,Tony DeAngelo,NYI,D,76,215,174,176,0.77184,0.71126,8.4,8477950
11,Spencer Stastney,EDM,D,66,114,127,134,0.79525,0.71213,8.4,8481056
12,Pavel Mintyukov,ANA,D,72,178,160,167,0.77915,0.71267,8.4,8483490
13,Vince Dunn,SEA,D,80,246,242,243,0.76847,0.71188,8.4,8478407
14,Cale Makar,COL,D,74,256,169,202,0.76574,0.71016,8.3,8480069
15,Shea Theodore,VGK,D,71,215,174,192,0.76994,0.70924,8.3,8477447
16,Dylan DeMelo,WPG,D,81,250,185,250,0.76423,0.70786,8.2,8476331
17,Sam Malinski,COL,D,81,191,170,185,0.76973,0.70506,8.1,8484258
18,Adam Larsson,SEA,D,81,227,256,256,0.76314,0.70374,8.1,8476457
19,Ian Moore,ANA,D,66,127,137,106,0.78277,0.70333,8.1,8482178
20,Denton Mateychuk,CBJ,D,75,180,162,168,0.76936,0.70258,8.0,8483485
21,Brent Burns,COL,D,81,197,215,222,0.76467,0.70072,7.9,8470613
22,Jalen Chatfield,CAR,D,72,216,169,202,0.76069,0.69955,7.9,8478970
23,Owen Power,BUF,D,81,230,229,220,0.75913,0.6999,7.9,8482671
24,Mike Matheson,MTL,D,78,177,262,229,0.7639,0.69614,7.8,8476875
25,Rasmus Andersson,VGK,D,81,257,236,241,0.75366,0.6975,7.8,8478397
26,Shayne Gostisbehere,CAR,D,55,188,86,145,0.76385,0.69824,7.8,8476906
27,Miro Heiskanen,DAL,D,77,222,169,186,0.75685,0.69636,7.8,8480036
28,Aaron Ekblad,FLA,D,72,220,156,195,0.75514,0.69426,7.7,8477932
29,Dougie Hamilton,NJD,D,77,214,168,226,0.75677,0.69509,7.7,8476462
30,Brady Skjei,NSH,D,81,202,257,236,0.75819,0.69468,7.7,8476869
31,Jacob Trouba,ANA,D,80,249,243,251,0.75144,0.69421,7.7,8476885
32,Gustav Forsling,FLA,D,80,250,185,226,0.74847,0.6912,7.6,8478055
33,Sean Walker,CAR,D,81,256,191,233,0.74878,0.69224,7.6,8480336
34,Damon Severson,CBJ,D,71,224,203,195,0.75251,0.69205,7.6,8476923
35,Esa Lindell,DAL,D,82,172,192,220,0.761,0.692,7.6,8476902
36,J.J. Moser,TBL,D,79,234,194,199,0.75184,0.69272,7.6,8482655
37,Erik Karlsson,PIT,D,75,253,196,217,0.74737,0.6904,7.5,8474578
38,Oliver Ekman-Larsson,TOR,D,78,245,191,197,0.74649,0.6885,7.5,8475171
39,Jake Sanderson,OTT,D,67,169,171,195,0.76045,0.69077,7.5,8482105
40,Jamie Drysdale,PHI,D,78,206,164,225,0.75249,0.68929,7.5,8482142
41,Ryan Pulock,NYI,D,76,163,185,219,0.76046,0.68942,7.5,8477506
42,Roman Josi,NSH,D,68,241,222,213,0.74874,0.69036,7.5,8474600
43,John Marino,UTA,D,79,187,196,243,0.75667,0.69041,7.5,8478507
44,Quinn Hughes,MIN,D,74,290,260,261,0.74186,0.68856,7.5,8480800
45,Jackson LaCombe,ANA,D,81,261,249,244,0.74577,0.68964,7.5,8481605
46,Noah Hanifin,VGK,D,72,239,166,196,0.74653,0.68778,7.4,8478396
47,Logan Mailloux,STL,D,66,160,122,128,0.7595,0.68769,7.4,8482733
48,Brock Faber,MIN,D,80,275,298,296,0.74166,0.68684,7.4,8482122
49,Victor Hedman,TBL,D,33,61,49,70,0.80146,0.68488,7.3,8475167
50,Adam Pelech,NYI,D,82,212,216,232,0.74612,0.68351,7.3,8476917
51,K'Andre Miller,CAR,D,72,244,167,210,0.74196,0.6836,7.3,8480817
52,Jared Spurgeon,MIN,D,79,208,219,204,0.74822,0.6851,7.3,8474716
53,Michael Kesselring,BUF,D,34,65,60,66,0.79841,0.68554,7.3,8480891
54,Andrew Peeke,BOS,D,77,141,188,177,0.75861,0.68172,7.2,8479369
55,MacKenzie Weegar,UTA,D,78,270,226,270,0.73694,0.68136,7.2,8477346
56,Rasmus Dahlin,BUF,D,77,258,202,265,0.73783,0.68096,7.2,8480839
57,Philip Broberg,STL,D,80,210,251,203,0.74619,0.68327,7.2,8481598
58,Vladislav Gavrikov,NYR,D,82,251,204,239,0.73743,0.6797,7.1,8478882
59,Drew Doughty,LAK,D,71,205,181,222,0.74386,0.68,7.1,8474563
60,Jake McCabe,TOR,D,80,133,263,183,0.75907,0.67978,7.1,8476931
61,Kaedan Korczak,VGK,D,78,158,118,184,0.75275,0.68002,7.1,8481527
62,Jonas Siegenthaler,NJD,D,82,183,210,240,0.74658,0.67894,7.1,8478399
63,Cam York,PHI,D,74,180,168,257,0.74794,0.67978,7.1,8481546
64,Parker Wotherspoon,PIT,D,80,217,203,238,0.73943,0.67723,7.0,8478450
65,Noah Dobson,MTL,D,80,227,226,229,0.73758,0.67673,7.0,8480865
66,Emil Lilleberg,TBL,D,50,123,108,134,0.75952,0.67687,7.0,8482929
67,Ryan Lindgren,SEA,D,75,176,199,176,0.7455,0.67637,7.0,8479324
68,John Carlson,ANA,D,70,193,169,166,0.74155,0.6755,6.9,8474590
69,Jake Middleton,MIN,D,75,167,184,175,0.7456,0.67454,6.9,8478136
70,Nate Schmidt,UTA,D,81,201,177,242,0.73949,0.67472,6.9,8477220
71,Simon Edvinsson,DET,D,72,180,216,201,0.74132,0.67277,6.8,8482762
72,Artyom Levshunov,CHI,D,68,198,142,153,0.7348,0.66926,6.7,8484783
73,Mikey Anderson,LAK,D,79,172,228,228,0.74066,0.67041,6.7,8479998
74,Hampus Lindholm,BOS,D,67,143,155,170,0.748,0.67099,6.7,8476854
75,Justin Faulk,DET,D,78,190,215,201,0.73761,0.67079,6.7,8475753
76,Zach Werenski,CBJ,D,75,288,227,236,0.72484,0.67055,6.7,8478460
77,Nick Blankenburg,COL,D,60,104,103,108,0.75954,0.66911,6.7,8483565
78,Will Borgen,NYR,D,75,123,157,150,0.75052,0.66725,6.6,8478840
