rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,K'Andre Miller,CAR,D,72,244,167,210,0.37025,0.3007,10.0,8480817
2,Sean Walker,CAR,D,81,256,191,233,0.35626,0.29179,9.7,8480336
3,Matt Roy,WSH,D,79,202,193,216,0.35038,0.28658,9.5,8478911
4,Damon Severson,CBJ,D,71,224,203,195,0.32985,0.26886,8.9,8476923
5,John Carlson,ANA,D,70,193,169,166,0.32811,0.26183,8.7,8474590
6,Jakob Chychrun,WSH,D,80,256,166,229,0.319,0.25288,8.4,8479345
7,Sam Malinski,COL,D,81,191,170,185,0.30053,0.23664,7.8,8484258
8,Jaccob Slavin,CAR,D,39,94,90,111,0.32324,0.23557,7.8,8476958
9,Brady Skjei,NSH,D,81,202,257,236,0.28943,0.23741,7.8,8476869
10,Joel Nystrom,CAR,D,38,116,63,102,0.34333,0.23815,7.8,8482911
11,Zach Werenski,CBJ,D,75,288,227,236,0.29013,0.23498,7.7,8478460
12,J.J. Moser,TBL,D,79,234,194,199,0.29207,0.23262,7.7,8482655
13,Alexandre Carrier,MTL,D,73,129,152,197,0.29069,0.22437,7.4,8478851
14,Dougie Hamilton,NJD,D,77,214,168,226,0.28802,0.22488,7.4,8476462
15,Josh Morrissey,WPG,D,76,299,175,235,0.28715,0.22526,7.4,8477504
16,Devon Toews,COL,D,67,234,158,196,0.2872,0.22236,7.3,8478038
17,Bowen Byram,BUF,D,82,219,256,234,0.27314,0.22221,7.3,8481524
18,Brian Dumoulin,LAK,D,81,166,167,195,0.2832,0.22034,7.2,8475208
19,Lane Hutson,MTL,D,82,230,163,203,0.28302,0.21948,7.2,8483457
20,Nikita Zadorov,BOS,D,81,182,200,212,0.27208,0.21513,7.1,8477507
21,Simon Edvinsson,DET,D,72,180,216,201,0.26888,0.21417,7.0,8482762
22,Jake Middleton,MIN,D,75,167,184,175,0.27152,0.21242,7.0,8478136
23,John Klingberg,SJS,D,55,161,150,153,0.27843,0.21292,7.0,8475906
24,Brandt Clarke,LAK,D,81,258,160,189,0.275,0.2117,6.9,8482730
25,Adam Wilsby,NSH,D,57,111,144,149,0.27731,0.2107,6.9,8482482
26,Jordan Spence,OTT,D,73,229,104,195,0.28645,0.20839,6.8,8481606
27,Joel Hanley,CGY,D,68,152,88,122,0.28933,0.20498,6.7,8477810
28,Roman Josi,NSH,D,68,241,222,213,0.25754,0.20448,6.7,8474600
29,Owen Power,BUF,D,81,230,229,220,0.25579,0.20363,6.7,8482671
30,Yan Kuznetsov,CGY,D,57,164,142,188,0.26885,0.20273,6.6,8482165
31,Cody Ceci,LAK,D,82,139,188,189,0.25557,0.19855,6.5,8476879
32,Darren Raddysh,TBL,D,73,209,172,173,0.25922,0.1995,6.5,8478178
33,Brenden Dillon,NJD,D,82,186,173,165,0.25796,0.19852,6.5,8475455
34,Michael Kesselring,BUF,D,34,65,60,66,0.30097,0.1998,6.5,8480891
35,Josh Manson,COL,D,79,164,202,222,0.2512,0.19641,6.4,8476312
36,Brett Kulak,COL,D,82,176,160,181,0.25679,0.19536,6.4,8476967
37,Rasmus Dahlin,BUF,D,77,258,202,265,0.24991,0.19525,6.4,8480839
38,Nils Lundkvist,DAL,D,52,94,125,147,0.26586,0.19624,6.4,8480878
39,Dmitri Simashev,UTA,D,27,69,58,70,0.29805,0.1959,6.4,8484386
40,Mario Ferraro,SJS,D,82,165,239,212,0.24561,0.19535,6.4,8479983
41,Erik Karlsson,PIT,D,75,253,196,217,0.2499,0.19449,6.3,8474578
42,Rasmus Sandin,WSH,D,73,188,175,172,0.25319,0.19454,6.3,8480873
43,Moritz Seider,DET,D,82,201,262,247,0.24006,0.19233,6.3,8481542
44,Brock Faber,MIN,D,80,275,298,296,0.23654,0.19183,6.3,8482122
45,Quinn Hughes,MIN,D,74,290,260,261,0.24129,0.19329,6.3,8480800
46,Jeremy Lauzon,VGK,D,68,146,138,188,0.25698,0.19135,6.2,8478468
47,Mattias Samuelsson,BUF,D,78,229,232,261,0.24161,0.19102,6.2,8480807
48,Jamie Drysdale,PHI,D,78,206,164,225,0.25047,0.19038,6.2,8482142
49,Luke Hughes,NJD,D,68,246,163,198,0.25181,0.19142,6.2,8482684
50,Arber Xhekaj,MTL,D,65,93,66,108,0.27848,0.18483,6.0,8482964
51,Evan Bouchard,EDM,D,81,254,145,215,0.24717,0.18409,6.0,8480803
52,MacKenzie Weegar,UTA,D,78,270,226,270,0.23173,0.18148,5.9,8477346
53,Mattias Ekholm,EDM,D,81,240,149,211,0.2447,0.18266,5.9,8475218
54,Noah Hanifin,VGK,D,72,239,166,196,0.23996,0.18134,5.9,8478396
55,Jalen Chatfield,CAR,D,72,216,169,202,0.24117,0.18289,5.9,8478970
56,Justin Faulk,DET,D,78,190,215,201,0.23376,0.18217,5.9,8475753
57,Kris Letang,PIT,D,74,223,151,181,0.23884,0.17785,5.8,8471724
58,Jared Spurgeon,MIN,D,79,208,219,204,0.23039,0.17956,5.8,8474716
59,Jackson LaCombe,ANA,D,81,261,249,244,0.22686,0.17922,5.8,8481605
60,Martin Fehérváry,WSH,D,81,113,219,197,0.22474,0.17447,5.7,8480796
61,Erik Cernak,TBL,D,61,126,152,161,0.23484,0.1745,5.7,8478416
62,Cale Makar,COL,D,74,256,169,202,0.23137,0.17418,5.6,8480069
63,Brent Burns,COL,D,81,197,215,222,0.22149,0.17114,5.5,8470613
64,Rasmus Andersson,VGK,D,81,257,236,241,0.21707,0.16923,5.5,8478397
65,Jake Sanderson,OTT,D,67,169,171,195,0.22617,0.16988,5.5,8482105
66,Alexander Nikishin,CAR,D,81,231,141,212,0.23041,0.16861,5.5,8482100
67,Dmitry Orlov,SJS,D,81,216,221,227,0.2183,0.16891,5.5,8475200
68,Jayden Struble,MTL,D,59,94,77,94,0.25202,0.16843,5.5,8481593
69,Artyom Levshunov,CHI,D,68,198,142,153,0.22717,0.16597,5.4,8484783
70,Brandon Carlo,TOR,D,55,108,125,149,0.23165,0.16637,5.4,8478443
71,Nate Schmidt,UTA,D,81,201,177,242,0.22229,0.1673,5.4,8477220
72,Jonas Siegenthaler,NJD,D,82,183,210,240,0.21376,0.16371,5.3,8478399
73,Dylan DeMelo,WPG,D,81,250,185,250,0.21837,0.16489,5.3,8476331
74,John Marino,UTA,D,79,187,196,243,0.21536,0.16357,5.3,8478507
75,Vince Dunn,SEA,D,80,246,242,243,0.21031,0.1637,5.3,8478407
76,Parker Wotherspoon,PIT,D,80,217,203,238,0.21272,0.16203,5.2,8478450
77,Ryan McDonagh,TBL,D,48,108,124,112,0.22518,0.16056,5.2,8474151
78,Spencer Stastney,EDM,D,66,114,127,134,0.22668,0.16252,5.2,8481056
79,Esa Lindell,DAL,D,82,172,192,220,0.21171,0.15987,5.2,8476902
80,Mikhail Sergachev,UTA,D,77,255,224,234,0.20894,0.16083,5.2,8479410
81,Nick DeSimone,UTA,D,39,77,59,72,0.25505,0.16121,5.2,8480084
82,Shea Theodore,VGK,D,71,215,174,192,0.21403,0.15961,5.1,8477447
83,Travis Sanheim,PHI,D,81,182,217,264,0.2079,0.15922,5.1,8477948
84,Tony DeAngelo,NYI,D,76,215,174,176,0.21205,0.15787,5.1,8477950
85,Denton Mateychuk,CBJ,D,75,180,162,168,0.2138,0.15768,5.1,8483485
86,Miro Heiskanen,DAL,D,77,222,169,186,0.21205,0.15718,5.1,8480036
87,Sean Durzi,UTA,D,60,196,138,154,0.21443,0.15418,5.0,8480434
88,Jacob Trouba,ANA,D,80,249,243,251,0.20026,0.15478,5.0,8476885
89,Ryan Lindgren,SEA,D,75,176,199,176,0.20656,0.15613,5.0,8479324
90,Jonas Brodin,MIN,D,62,173,169,182,0.20956,0.15499,5.0,8476463
91,Brayden McNabb,VGK,D,64,174,138,173,0.21382,0.15366,4.9,8475188
92,Ian Cole,UTA,D,81,173,165,168,0.20878,0.15374,4.9,8474013
93,Elias Salomonsson,WPG,D,32,81,81,59,0.23006,0.15189,4.9,8483510
94,Olli Määttä,CGY,D,42,97,72,89,0.23013,0.14809,4.8,8476874
95,Trevor van Riemsdyk,WSH,D,68,91,138,183,0.20585,0.1468,4.7,8477845
96,Matthew Schaefer,NYI,D,82,190,174,213,0.19813,0.14571,4.7,8485366
97,Sam Dickinson,SJS,D,71,149,149,155,0.20368,0.14684,4.7,8484806
98,Nicolas Hague,NSH,D,63,135,150,159,0.20422,0.14747,4.7,8479980
99,Tyler Tucker,STL,D,68,103,108,131,0.20827,0.14237,4.6,8481006
100,Ivan Provorov,CBJ,D,82,240,278,244,0.18468,0.14347,4.6,8478500
101,Matthew Robertson,NYR,D,72,118,133,140,0.20417,0.14443,4.6,8481525
102,Emil Andrae,PHI,D,61,135,106,117,0.21129,0.14438,4.6,8482126
103,Nick Perbix,NSH,D,78,183,187,187,0.18922,0.13955,4.5,8480246
104,Dylan Samberg,WPG,D,65,128,169,167,0.19199,0.13972,4.5,8480049
105,Noah Dobson,MTL,D,80,227,226,229,0.18168,0.13687,4.4,8480865
106,Ben Chiarot,DET,D,82,214,234,227,0.18084,0.1368,4.4,8475279
107,Timothy Liljegren,WSH,D,48,107,141,127,0.19378,0.13702,4.4,8480043
108,Brandon Montour,SEA,D,63,191,176,162,0.19041,0.13926,4.4,8477986
109,Cam York,PHI,D,74,180,168,257,0.18951,0.13744,4.4,8481546
110,Philippe Myers,TOR,D,39,52,61,58,0.22523,0.13853,4.4,8479026
111,Vladislav Gavrikov,NYR,D,82,251,204,239,0.18162,0.13476,4.3,8478882
112,Darnell Nurse,EDM,D,81,201,183,233,0.18319,0.13386,4.3,8477498
113,Zach Whitecloud,CGY,D,78,169,188,209,0.18215,0.13353,4.3,8480727
114,Simon Nemec,NJD,D,68,180,157,152,0.18825,0.13483,4.3,8483495
115,Brett Pesce,NJD,D,37,119,85,106,0.20599,0.13365,4.3,8477488
116,Thomas Harley,DAL,D,70,171,177,192,0.18535,0.135,4.3,8481581
117,Marcus Pettersson,VAN,D,81,167,256,228,0.17338,0.13193,4.2,8477969
118,Adam Larsson,SEA,D,81,227,256,256,0.17276,0.13138,4.2,8476457
119,Donovan Sebrango,FLA,D,42,84,66,103,0.21146,0.13026,4.1,8482131
120,Luke Schenn,BUF,D,50,59,85,81,0.20197,0.13039,4.1,8474568
121,Olen Zellweger,ANA,D,76,173,137,163,0.18673,0.13035,4.1,8482803
122,Adam Fox,NYR,D,55,185,130,164,0.1846,0.1273,4.0,8479323
123,Philip Broberg,STL,D,80,210,251,203,0.16593,0.12502,4.0,8481598
124,Zach Bogosian,MIN,D,41,72,63,78,0.20764,0.12576,4.0,8474567
125,Shakir Mukhamadullin,SJS,D,50,97,131,122,0.18145,0.12485,4.0,8482166
126,Wyatt Kaiser,CHI,D,77,199,186,213,0.17154,0.12415,3.9,8482176
127,Joel Edmundson,LAK,D,81,232,175,187,0.17206,0.12334,3.9,8476441
128,Samuel Girard,PIT,D,60,146,140,138,0.17817,0.12364,3.9,8479398
129,Kaiden Guhle,MTL,D,39,68,96,86,0.19051,0.12447,3.9,8482087
130,Andrew Peeke,BOS,D,77,141,188,177,0.17081,0.12374,3.9,8479369
131,Joshua Mahura,SEA,D,23,39,50,56,0.21459,0.12342,3.9,8479372
132,Connor Clifton,PIT,D,50,65,119,145,0.18277,0.12363,3.9,8477365
133,Ryan Graves,PIT,D,22,28,50,62,0.21574,0.12429,3.9,8477435
134,Thomas Chabot,OTT,D,57,131,106,134,0.18219,0.12027,3.8,8478469
135,Artem Zub,OTT,D,81,136,213,226,0.16556,0.12166,3.8,8482245
136,Adam Pelech,NYI,D,82,212,216,232,0.16277,0.11951,3.8,8476917
137,Cale Fleury,SEA,D,22,35,51,49,0.2084,0.1194,3.8,8479985
138,Oliver Ekman-Larsson,TOR,D,78,245,191,197,0.16343,0.11773,3.7,8475171
139,Morgan Rielly,TOR,D,78,262,147,190,0.17117,0.11885,3.7,8476853
140,Maxwell Crozier,TBL,D,35,83,65,57,0.19423,0.1163,3.7,8481719
141,Tyler Myers,DAL,D,73,129,185,181,0.16047,0.11457,3.6,8474574
142,Zach Metsa,BUF,D,43,65,75,82,0.18712,0.11493,3.6,8484305
143,Aaron Ekblad,FLA,D,72,220,156,195,0.16137,0.1119,3.5,8477932
144,Conor Timmins,BUF,D,39,83,108,109,0.17019,0.11096,3.5,8479982
145,Ryan Pulock,NYI,D,76,163,185,219,0.15771,0.11223,3.5,8477506
146,Seth Jones,FLA,D,52,139,132,169,0.163,0.10969,3.4,8477495
147,Jake McCabe,TOR,D,80,133,263,183,0.14546,0.10795,3.4,8476931
148,Mike Matheson,MTL,D,78,177,262,229,0.14804,0.11013,3.4,8476875
149,Charlie McAvoy,BOS,D,69,199,181,182,0.1542,0.10883,3.4,8479325
150,Shayne Gostisbehere,CAR,D,55,188,86,145,0.17313,0.10763,3.4,8476906
151,Colton Parayko,STL,D,76,201,265,223,0.14488,0.10757,3.4,8476892
152,Justin Barron,NSH,D,51,93,106,116,0.16724,0.10813,3.4,8482111
153,Logan Stanley,BUF,D,76,123,145,160,0.15922,0.10858,3.4,8479378
154,Jamie Oleksiak,SEA,D,78,142,158,177,0.15755,0.10896,3.4,8476467
155,Jeff Petry,MIN,D,67,137,109,157,0.16406,0.10622,3.3,8473507
156,Gustav Forsling,FLA,D,80,250,185,226,0.14875,0.10464,3.3,8478055
157,Carson Soucy,NYI,D,76,117,129,156,0.1595,0.10631,3.3,8477369
158,Mikey Anderson,LAK,D,79,172,228,228,0.14593,0.10597,3.3,8479998
159,Kevin Bahl,CGY,D,76,186,254,224,0.14323,0.10546,3.3,8480860
160,Kaedan Korczak,VGK,D,78,158,118,184,0.16019,0.1049,3.3,8481527
161,Axel Sandin-Pellikka,DET,D,68,151,131,127,0.15943,0.10659,3.3,8484223
162,Cam Fowler,STL,D,81,229,214,193,0.14631,0.10521,3.3,8475764
163,Radko Gudas,ANA,D,56,112,103,117,0.16399,0.10483,3.3,8475462
164,Niko Mikkola,FLA,D,68,180,185,226,0.14654,0.10278,3.2,8478859
165,Drew Doughty,LAK,D,71,205,181,222,0.1472,0.10293,3.2,8474563
166,Nick Blankenburg,COL,D,60,104,103,108,0.1606,0.10212,3.2,8483565
167,Declan Carlile,TBL,D,42,83,75,85,0.17062,0.10209,3.2,8483398
168,Jack St. Ivany,PIT,D,20,39,55,47,0.18227,0.10221,3.2,8481030
169,Johnathan Kovacevic,NJD,D,34,60,86,88,0.16595,0.10199,3.2,8480192
170,Logan Mailloux,STL,D,66,160,122,128,0.15164,0.09871,3.1,8482733
171,Elias Pettersson,VAN,D,69,101,136,150,0.15,0.09966,3.1,8483678
172,Will Borgen,NYR,D,75,123,157,150,0.14191,0.09586,3.0,8478840
173,Filip Hronek,VAN,D,81,271,232,237,0.13515,0.09706,3.0,8479425
174,Pavel Mintyukov,ANA,D,72,178,160,167,0.14446,0.09832,3.0,8483490
175,Charle-Edouard D'Astous,TBL,D,70,169,159,200,0.1448,0.09848,3.0,8480426
176,Matt Grzelcyk,CHI,D,69,176,139,168,0.1415,0.09318,2.9,8476891
177,Zeev Buium,VAN,D,75,226,148,153,0.14269,0.09537,2.9,8484798
178,Jake Walman,EDM,D,52,124,106,114,0.15103,0.09516,2.9,8478013
179,Pierre-Olivier Joseph,VAN,D,31,50,52,62,0.17375,0.09431,2.9,8480058
180,Tom Willander,VAN,D,69,135,146,151,0.13992,0.09284,2.9,8484240
181,Ryan Shea,PIT,D,80,165,188,203,0.13417,0.09271,2.8,8478854
182,Braden Schneider,NYR,D,82,137,188,179,0.134,0.09257,2.8,8482073
183,Scott Mayfield,NYI,D,80,140,124,179,0.14105,0.09054,2.8,8476429
184,Dante Fabbro,CBJ,D,74,143,164,156,0.13615,0.09193,2.8,8479371
185,Nick Leddy,SJS,D,32,94,69,71,0.16059,0.0923,2.8,8475181
186,Uvis Balinskis,FLA,D,54,138,102,153,0.14716,0.09127,2.8,8484304
187,Tyler Kleven,OTT,D,70,138,101,194,0.14935,0.09277,2.8,8482095
188,Ty Emberson,EDM,D,71,114,131,137,0.13852,0.08961,2.7,8480834
189,Louis Crevier,CHI,D,78,117,225,220,0.12606,0.08888,2.7,8481806
190,Henri Jokiharju,BOS,D,41,88,97,106,0.14037,0.0849,2.6,8480035
191,Ryker Evans,SEA,D,66,122,109,146,0.13725,0.08492,2.6,8482858
192,Albert Johansson,DET,D,82,168,175,148,0.12485,0.0838,2.5,8481607
193,Ilya Lyubushkin,DAL,D,53,54,111,124,0.13462,0.08323,2.5,8480950
194,Drew Helleson,ANA,D,60,165,125,146,0.13022,0.0821,2.5,8481563
195,Alexander Petrovic,DAL,D,54,75,120,103,0.13193,0.08266,2.5,8475755
196,Jonathan Aspirot,BOS,D,61,121,141,146,0.127,0.08177,2.5,8481219
197,Mike Reilly,CAR,D,42,122,59,111,0.15059,0.08098,2.4,8476422
198,Alex Vlasic,CHI,D,81,161,259,239,0.10969,0.07719,2.3,8481568
199,Emil Lilleberg,TBL,D,50,123,108,134,0.12552,0.07565,2.3,8482929
200,Neal Pionk,WPG,D,51,115,100,121,0.12788,0.07595,2.3,8480145
201,Ian Moore,ANA,D,66,127,137,106,0.11998,0.07568,2.3,8482178
202,Hampus Lindholm,BOS,D,67,143,155,170,0.11692,0.07536,2.2,8476854
203,Jacob Bryson,WPG,D,50,61,63,85,0.13956,0.07465,2.2,8480196
204,Noah Juulsen,PHI,D,52,119,66,94,0.13538,0.07273,2.2,8478454
205,Jacob Bernard-Docker,DET,D,63,122,138,122,0.11573,0.07247,2.2,8480879
206,Vincent Desharnais,SJS,D,53,77,130,137,0.12025,0.07498,2.2,8479576
207,Sam Rinzel,CHI,D,54,153,101,131,0.11934,0.06968,2.1,8483506
208,Daemon Hunt,MIN,D,32,40,65,61,0.1317,0.06976,2.1,8482094
209,Simon Benoit,TOR,D,73,75,186,148,0.10375,0.06766,2.0,8481122
210,Troy Stecher,TOR,D,64,112,150,132,0.1089,0.06848,2.0,8479442
211,Rasmus Ristolainen,PHI,D,44,91,116,120,0.11326,0.06758,2.0,8477499
212,Connor Murphy,EDM,D,79,112,192,194,0.09836,0.06379,1.9,8476473
213,Mason Lohrei,BOS,D,73,145,131,169,0.10839,0.0659,1.9,8482511
214,Erik Gudbranson,CBJ,D,37,54,84,82,0.11862,0.06565,1.9,8475790
215,Lian Bichsel,DAL,D,50,64,101,92,0.10118,0.05625,1.6,8483425
216,Nick Jensen,OTT,D,61,113,104,147,0.09037,0.04891,1.3,8475324
217,Nick Seeler,PHI,D,80,166,131,169,0.07708,0.04253,1.1,8476372
218,Nikolas Matinpalo,OTT,D,50,68,78,126,0.08279,0.03954,1.0,8484321
219,Ben Hutton,VGK,D,55,121,66,109,0.07642,0.0332,0.8,8477018
220,David Jiricek,PHI,D,26,45,57,40,0.07236,0.02888,0.7,8483460
221,Urho Vaakanainen,NYR,D,34,31,61,51,0.03487,0.00995,0.0,8480001
