rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Kirill Kaprizov,MIN,L,261,1627,988,1320,0.25792,0.23161,10.0,8478864
2,Connor McDavid,EDM,C,306,1898,1170,1429,0.25093,0.22693,9.7,8478402
3,Juraj Slafkovský,MTL,L,282,1195,1040,1123,0.25155,0.22613,9.6,8483515
4,Yanni Gourde,TBL,C,300,1064,1219,1383,0.24976,0.22627,9.6,8476826
5,Kiefer Sherwood,SJS,L,249,711,877,1032,0.25145,0.22386,9.5,8480748
6,Jonathan Drouin,STL,L,244,1101,819,1026,0.25232,0.22377,9.5,8477494
7,Jimmy Snuggerud,STL,R,76,322,285,283,0.27224,0.22385,9.5,8483516
8,Ryan McLeod,BUF,C,298,1006,1122,1215,0.24677,0.22243,9.4,8480802
9,Matt Boldy,MIN,L,314,1342,1355,1405,0.24389,0.22177,9.3,8481557
10,Jack Eichel,VGK,C,282,1561,1083,1121,0.24434,0.21968,9.2,8478403
11,Nick Suzuki,MTL,C,328,1548,1394,1542,0.24152,0.21978,9.2,8480018
12,Nathan MacKinnon,COL,C,312,2513,1354,1796,0.24235,0.22028,9.2,8477492
13,Evander Kane,VAN,L,189,897,806,824,0.2491,0.22048,9.2,8475169
14,Tim Stützle,OTT,L,315,1681,1068,1296,0.24408,0.21926,9.2,8482116
15,Pontus Holmberg,TBL,R,229,605,738,846,0.24968,0.2198,9.2,8480995
16,Keegan Kolesar,VGK,R,318,714,1116,1484,0.24297,0.21872,9.1,8478434
17,Brett Howden,VGK,C,265,892,948,1108,0.24534,0.21901,9.1,8479353
18,Jesperi Kotkaniemi,CAR,C,281,1218,802,1066,0.24719,0.21858,9.1,8480829
19,Kasperi Kapanen,EDM,R,246,732,857,873,0.24565,0.21801,9.1,8477953
20,Wade Allison,PHI,R,60,198,224,243,0.27281,0.21868,9.1,8479322
21,Mathew Barzal,NYI,C,249,1277,798,969,0.2463,0.21767,9.1,8478445
22,Steven Stamkos,NSH,C,323,1586,1272,1289,0.23893,0.2163,9.0,8474564
23,Leon Draisaitl,EDM,C,297,1818,1365,1438,0.23907,0.2172,9.0,8477934
24,Mats Zuccarello,MIN,R,275,1465,954,1191,0.2435,0.21732,9.0,8475692
25,Dylan Guenther,UTA,R,227,869,744,829,0.24634,0.21673,9.0,8482699
26,Kyle MacLean,NYI,C,172,444,436,548,0.25512,0.21646,9.0,8481237
27,Patrick Maroon,CHI,L,199,483,570,660,0.24846,0.21475,8.9,8474034
28,Mark Stone,VGK,R,226,1226,883,915,0.2421,0.215,8.9,8475913
29,Logan O'Connor,COL,R,231,486,978,892,0.24103,0.21527,8.9,8481186
30,Zach Hyman,EDM,L,289,1637,1106,1228,0.23993,0.21569,8.9,8475786
31,Jack Hughes,NJD,C,263,1471,683,1020,0.24696,0.21609,8.9,8481559
32,Ivan Barbashev,VGK,C,316,1513,1136,1281,0.23913,0.21523,8.9,8477964
33,Beckett Sennecke,ANA,R,81,372,294,381,0.26212,0.21514,8.9,8484762
34,Marco Rossi,VAN,C,232,983,780,841,0.24314,0.21434,8.8,8482079
35,William Carrier,CAR,L,208,676,753,1040,0.24326,0.21396,8.8,8477478
36,Jordan Staal,CAR,C,311,1335,1448,1637,0.23315,0.2121,8.7,8473533
37,Jordan Martinook,CAR,L,320,1388,1428,1670,0.23377,0.21256,8.7,8476921
38,Cole Caufield,MTL,R,291,1368,1015,1353,0.23822,0.21303,8.7,8481540
39,Pierre Engvall,NYI,L,212,660,685,776,0.24355,0.21289,8.7,8478115
40,Dylan Holloway,STL,L,224,809,679,797,0.24274,0.212,8.7,8482077
41,Owen Tippett,PHI,R,313,1422,1189,1337,0.23639,0.21311,8.7,8480015
42,Morgan Frost,CGY,C,314,1461,853,1221,0.24011,0.21265,8.7,8480028
43,Travis Konecny,PHI,R,295,1489,1176,1318,0.23631,0.21291,8.7,8478439
44,Carter Verhaeghe,FLA,C,315,1488,1209,1390,0.23532,0.21227,8.7,8477409
45,Joel Eriksson Ek,MIN,C,271,1025,1237,1297,0.23483,0.21205,8.7,8478493
46,Tye Kartye,NYR,L,204,503,605,644,0.24517,0.21257,8.7,8481789
