rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Simon Nemec,NJD,D,68,180,157,152,0.27794,0.21287,10.0,8483495
2,Zach Werenski,CBJ,D,75,288,227,236,0.24003,0.18998,8.6,8478460
3,Jared Spurgeon,MIN,D,79,208,219,204,0.24133,0.18774,8.5,8474716
4,Jakob Chychrun,WSH,D,80,256,166,229,0.23696,0.18651,8.4,8479345
5,Luke Hughes,NJD,D,68,246,163,198,0.24055,0.18632,8.4,8482684
6,John Carlson,ANA,D,70,193,169,166,0.23406,0.17612,7.8,8474590
7,Brenden Dillon,NJD,D,82,186,173,165,0.23459,0.17643,7.8,8475455
8,Brock Faber,MIN,D,80,275,298,296,0.21912,0.17576,7.8,8482122
9,Olen Zellweger,ANA,D,76,173,137,163,0.23362,0.17525,7.8,8482803
10,Sam Malinski,COL,D,81,191,170,185,0.22993,0.17516,7.7,8484258
11,Brian Dumoulin,LAK,D,81,166,167,195,0.22828,0.17496,7.7,8475208
12,Parker Wotherspoon,PIT,D,80,217,203,238,0.22126,0.17319,7.6,8478450
13,Quinn Hughes,MIN,D,74,290,260,261,0.21882,0.17294,7.6,8480800
14,Jacob Trouba,ANA,D,80,249,243,251,0.21976,0.17297,7.6,8476885
15,Bowen Byram,BUF,D,82,219,256,234,0.21919,0.17095,7.5,8481524
16,Nils Lundkvist,DAL,D,52,94,125,147,0.23224,0.17133,7.5,8480878
17,Darnell Nurse,EDM,D,81,201,183,233,0.21744,0.16928,7.4,8477498
18,Dmitry Orlov,SJS,D,81,216,221,227,0.21892,0.17005,7.4,8475200
19,K'Andre Miller,CAR,D,72,244,167,210,0.2174,0.16696,7.3,8480817
20,Jonas Siegenthaler,NJD,D,82,183,210,240,0.21552,0.1682,7.3,8478399
21,Owen Power,BUF,D,81,230,229,220,0.21754,0.16812,7.3,8482671
22,Justin Faulk,DET,D,78,190,215,201,0.2183,0.16676,7.2,8475753
23,Trevor van Riemsdyk,WSH,D,68,91,138,183,0.21821,0.1645,7.1,8477845
24,Shea Theodore,VGK,D,71,215,174,192,0.21657,0.16417,7.1,8477447
25,Jake Middleton,MIN,D,75,167,184,175,0.21952,0.16458,7.1,8478136
26,Ivan Provorov,CBJ,D,82,240,278,244,0.21097,0.16445,7.1,8478500
27,Tyler Myers,DAL,D,73,129,185,181,0.21928,0.16518,7.1,8474574
28,Brayden McNabb,VGK,D,64,174,138,173,0.21861,0.1635,7.0,8475188
29,Sean Walker,CAR,D,81,256,191,233,0.20946,0.16214,7.0,8480336
30,Thomas Harley,DAL,D,70,171,177,192,0.21447,0.16231,7.0,8481581
31,Jonas Brodin,MIN,D,62,173,169,182,0.21717,0.16345,7.0,8476463
32,Jeff Petry,MIN,D,67,137,109,157,0.21864,0.16113,6.9,8473507
33,Drew Doughty,LAK,D,71,205,181,222,0.2095,0.16114,6.9,8474563
34,Tyler Tucker,STL,D,68,103,108,131,0.22482,0.16176,6.9,8481006
35,Denton Mateychuk,CBJ,D,75,180,162,168,0.21746,0.16177,6.9,8483485
36,Braden Schneider,NYR,D,82,137,188,179,0.21373,0.16002,6.8,8482073
37,Erik Karlsson,PIT,D,75,253,196,217,0.20762,0.15897,6.8,8474578
