rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Martin Fehérváry,WSH,D,81,250,445,385,0.33654,0.2942,10.0,8480796
2,K'Andre Miller,CAR,D,72,476,358,402,0.32538,0.27892,9.1,8480817
3,Brian Dumoulin,LAK,D,81,315,378,395,0.32282,0.27767,9.0,8475208
4,Noah Hanifin,VGK,D,72,489,326,408,0.31282,0.26492,8.3,8478396
5,Ryan Graves,PIT,D,22,67,87,104,0.3576,0.26487,8.3,8477435
6,Damon Severson,CBJ,D,71,413,437,431,0.30382,0.26256,8.2,8476923
7,Sean Walker,CAR,D,81,521,411,483,0.30476,0.26224,8.1,8480336
8,Erik Karlsson,PIT,D,75,473,387,410,0.30198,0.25837,7.9,8474578
9,Parker Wotherspoon,PIT,D,80,404,407,450,0.29639,0.2541,7.7,8478450
10,Cody Ceci,LAK,D,82,255,391,377,0.2957,0.25263,7.6,8476879
11,Jalen Chatfield,CAR,D,72,435,338,427,0.30011,0.25372,7.6,8478970
12,Zach Werenski,CBJ,D,75,598,475,492,0.29275,0.25362,7.6,8478460
13,Alexandre Carrier,MTL,D,73,239,340,373,0.29704,0.25096,7.5,8478851
14,Jakob Chychrun,WSH,D,80,492,351,412,0.29572,0.2504,7.5,8479345
15,Mario Ferraro,SJS,D,82,314,453,410,0.29063,0.25071,7.5,8479983
16,Jackson LaCombe,ANA,D,81,461,505,511,0.28657,0.24886,7.4,8481605
17,Sam Dickinson,SJS,D,71,277,313,326,0.29732,0.24939,7.4,8484806
18,Rasmus Dahlin,BUF,D,77,447,431,511,0.28882,0.24805,7.3,8480839
19,Philip Broberg,STL,D,80,389,470,414,0.28693,0.24789,7.3,8481598
20,Ivan Provorov,CBJ,D,82,470,543,510,0.28331,0.24703,7.3,8478500
21,Adam Wilsby,NSH,D,57,216,287,284,0.29713,0.24722,7.3,8482482
22,Jacob Trouba,ANA,D,80,463,488,502,0.28616,0.24785,7.3,8476885
23,Sam Malinski,COL,D,81,378,361,382,0.29103,0.24657,7.2,8484258
24,Brandt Clarke,LAK,D,81,526,328,384,0.29219,0.24561,7.2,8482730
25,Matt Roy,WSH,D,79,357,394,382,0.2881,0.2456,7.2,8478911
26,John Klingberg,SJS,D,55,296,267,274,0.29801,0.24632,7.2,8475906
27,John Carlson,ANA,D,70,383,332,333,0.28991,0.24373,7.1,8474590
28,Mattias Samuelsson,BUF,D,78,411,470,501,0.28286,0.24403,7.1,8480807
29,Bowen Byram,BUF,D,82,400,466,455,0.28317,0.24417,7.1,8481524
30,Brenden Dillon,NJD,D,82,357,348,327,0.28975,0.24459,7.1,8475455
31,Matthew Robertson,NYR,D,72,262,294,298,0.29425,0.24508,7.1,8481525
32,Noah Dobson,MTL,D,80,464,456,489,0.28146,0.24214,7.0,8480865
33,Rasmus Sandin,WSH,D,73,349,358,349,0.28611,0.24176,7.0,8480873
34,Joel Hanley,CGY,D,68,305,193,244,0.303,0.24253,7.0,8477810
35,Colton Parayko,STL,D,76,371,497,436,0.27942,0.24178,7.0,8476892
36,Jonas Brodin,MIN,D,62,314,341,344,0.28824,0.24273,7.0,8476463
37,Ryan McDonagh,TBL,D,48,191,232,232,0.2957,0.24069,6.9,8474151
38,Jake Sanderson,OTT,D,67,397,402,379,0.28241,0.24063,6.9,8482105
39,Alexander Nikishin,CAR,D,81,484,270,414,0.29149,0.24051,6.9,8482100
40,Luke Hughes,NJD,D,68,474,369,392,0.2853,0.24162,6.9,8482684
41,Brock Faber,MIN,D,80,510,554,562,0.2773,0.24165,6.9,8482122
42,Emil Andrae,PHI,D,61,250,196,231,0.30072,0.24086,6.9,8482126
43,Kris Letang,PIT,D,74,433,326,365,0.28633,0.23997,6.8,8471724
44,Adam Fox,NYR,D,55,391,307,379,0.28675,0.23904,6.8,8479323
45,Quinn Hughes,MIN,D,74,564,474,502,0.277,0.23862,6.8,8480800
46,Dmitry Orlov,SJS,D,81,406,440,442,0.27965,0.23976,6.8,8475200
47,Jayden Struble,MTL,D,59,210,149,205,0.30778,0.23927,6.8,8481593
48,Gustav Forsling,FLA,D,80,461,402,438,0.279,0.2374,6.7,8478055
49,Brett Kulak,COL,D,82,341,341,398,0.28256,0.2374,6.7,8476967
50,Dougie Hamilton,NJD,D,77,421,371,460,0.28002,0.23676,6.7,8476462
51,Jaccob Slavin,CAR,D,39,199,187,219,0.29584,0.23506,6.6,8476958
52,Olen Zellweger,ANA,D,76,334,267,326,0.28583,0.23497,6.6,8482803
53,Johnathan Kovacevic,NJD,D,34,123,181,164,0.29829,0.2364,6.6,8480192
54,Cale Makar,COL,D,74,558,337,410,0.27901,0.23382,6.5,8480069
55,Erik Cernak,TBL,D,61,220,293,319,0.28161,0.23319,6.5,8478416
56,Denton Mateychuk,CBJ,D,75,348,333,375,0.27874,0.23332,6.5,8483485
57,Brady Skjei,NSH,D,81,376,531,487,0.26992,0.23391,6.5,8476869
58,Owen Power,BUF,D,81,416,426,414,0.27486,0.23462,6.5,8482671
59,Mike Matheson,MTL,D,78,344,539,496,0.26727,0.23165,6.4,8476875
60,Maxwell Crozier,TBL,D,35,154,107,128,0.31194,0.23197,6.4,8481719
61,Jamie Drysdale,PHI,D,78,401,354,413,0.27651,0.23251,6.4,8482142
62,Thomas Harley,DAL,D,70,375,366,395,0.27496,0.23173,6.4,8481581
63,Ian Cole,UTA,D,81,295,331,337,0.27794,0.23243,6.4,8474013
64,Simon Nemec,NJD,D,68,335,298,292,0.27848,0.23065,6.3,8483495
