rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Cale Makar,COL,D,291,2414,1416,1680,0.4001,0.37488,10.0,8480069
2,Devon Toews,COL,D,305,2422,1650,1891,0.39853,0.37517,10.0,8478038
3,Evan Bouchard,EDM,D,326,2082,1420,1584,0.39789,0.37274,9.9,8480803
4,Ryan Johnson,BUF,D,47,171,133,169,0.446,0.36422,9.7,8481564
5,Mattias Ekholm,EDM,D,303,1871,1368,1528,0.3789,0.35356,9.3,8475218
6,Jaccob Slavin,CAR,D,276,1745,1406,1509,0.37436,0.34943,9.2,8476958
7,Brett Kulak,COL,D,328,1501,1406,1617,0.37125,0.34638,9.1,8476967
8,Drew Doughty,LAK,D,264,1492,1457,1647,0.36468,0.34035,8.9,8474563
9,Brandt Clarke,LAK,D,184,1030,679,815,0.37358,0.338,8.9,8482730
10,Ville Heinola,WPG,D,32,83,89,101,0.43289,0.33484,8.8,8481572
11,K'Andre Miller,CAR,D,305,1645,1653,1799,0.35598,0.33325,8.7,8480817
12,Dmitry Orlov,SJS,D,305,1573,1430,1629,0.35741,0.33299,8.7,8475200
13,Jalen Chatfield,CAR,D,301,1586,1224,1616,0.35883,0.33244,8.7,8478970
14,Samuel Girard,PIT,D,268,1420,1417,1508,0.35756,0.33302,8.7,8479398
15,MacKenzie Weegar,UTA,D,322,2123,1828,2017,0.3538,0.33221,8.7,8477346
16,Brady Skjei,NSH,D,324,1839,1736,1836,0.35216,0.33004,8.6,8476869
17,Jakob Chychrun,WSH,D,284,1718,1354,1418,0.35302,0.32802,8.6,8479345
18,Adam Fox,NYR,D,283,1951,1360,1588,0.3516,0.32667,8.5,8479323
19,Rasmus Dahlin,BUF,D,309,2207,1801,2063,0.347,0.32536,8.5,8480839
20,Noah Hanifin,VGK,D,313,1935,1648,1905,0.34996,0.32731,8.5,8478396
21,Spencer Stastney,EDM,D,117,451,460,513,0.36954,0.32668,8.5,8481056
22,Erik Karlsson,PIT,D,321,2336,1730,1974,0.3447,0.32267,8.4,8474578
23,Shea Theodore,VGK,D,240,1546,1290,1321,0.34961,0.32407,8.4,8477447
24,Matt Roy,WSH,D,311,1453,1501,1594,0.34517,0.32154,8.4,8478911
25,Kris Letang,PIT,D,294,1855,1612,1860,0.34703,0.32418,8.4,8471724
26,Mikey Anderson,LAK,D,307,1424,1685,1814,0.34364,0.32134,8.3,8479998
