rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Matt Roy,WSH,D,311,1453,1501,1594,0.241,0.22004,10.0,8478911
2,Alex Pietrangelo,VGK,D,209,1278,1114,1120,0.24189,0.21766,9.9,8474565
3,Brett Kulak,COL,D,328,1501,1406,1617,0.23776,0.21624,9.8,8476967
4,Ryan Johnson,BUF,D,47,171,133,169,0.28404,0.2143,9.7,8481564
5,Evan Bouchard,EDM,D,326,2082,1420,1584,0.234,0.21272,9.6,8480803
6,Brock Faber,MIN,D,242,1471,1540,1649,0.2331,0.21266,9.6,8482122
7,Sean Walker,CAR,D,314,1617,1335,1504,0.23423,0.2123,9.5,8480336
8,Cale Makar,COL,D,291,2414,1416,1680,0.23203,0.21078,9.5,8480069
9,Damon Severson,CBJ,D,289,1532,1503,1578,0.23226,0.21161,9.5,8476923
10,Maxwell Crozier,TBL,D,53,204,179,204,0.27181,0.21194,9.5,8481719
11,Brandon Montour,SEA,D,290,1636,1578,1535,0.22948,0.2094,9.4,8477986
12,Jake Middleton,MIN,D,301,1377,1705,1609,0.22995,0.21059,9.4,8478136
13,Darnell Nurse,EDM,D,320,1709,1710,1894,0.22741,0.20817,9.3,8477498
14,Noah Dobson,MTL,D,308,1778,1526,1573,0.22818,0.20782,9.3,8480865
15,Alexander Nikishin,CAR,D,81,484,270,414,0.25723,0.20875,9.3,8482100
16,Adam Fox,NYR,D,283,1951,1360,1588,0.22734,0.20585,9.2,8479323
17,Brayden McNabb,VGK,D,310,1620,1594,1675,0.2273,0.20739,9.2,8475188
18,Zach Werenski,CBJ,D,239,1876,1499,1549,0.22749,0.20698,9.2,8478460
19,Jonas Brodin,MIN,D,234,1327,1297,1404,0.2292,0.20715,9.2,8476463
20,Mike Matheson,MTL,D,288,1368,1871,1642,0.22549,0.20713,9.2,8476875
21,Shea Theodore,VGK,D,240,1546,1290,1321,0.22771,0.20565,9.1,8477447
22,Samuel Girard,PIT,D,268,1420,1417,1508,0.22636,0.20533,9.1,8479398
23,Devon Toews,COL,D,305,2422,1650,1891,0.22508,0.20558,9.1,8478038
24,Ivan Provorov,CBJ,D,328,1708,1847,1890,0.22395,0.20552,9.1,8478500
25,Ian Cole,UTA,D,319,1229,1470,1452,0.22553,0.20489,9.1,8474013
26,Sam Malinski,COL,D,180,679,800,821,0.23318,0.2052,9.1,8484258
27,Mattias Ekholm,EDM,D,303,1871,1368,1528,0.22413,0.20282,9.0,8475218
28,Martin Fehérváry,WSH,D,295,1189,1723,1569,0.22178,0.2028,9.0,8480796
29,Colton Parayko,STL,D,301,1449,2078,1855,0.2209,0.20359,9.0,8476892
30,Jakob Chychrun,WSH,D,284,1718,1354,1418,0.22527,0.20382,9.0,8479345
31,Mario Ferraro,SJS,D,310,1422,1857,1640,0.21958,0.20134,8.9,8479983
32,Josh Manson,COL,D,230,911,1175,1214,0.22368,0.20078,8.9,8476312
33,K'Andre Miller,CAR,D,305,1645,1653,1799,0.21987,0.20057,8.8,8480817
34,Drew Doughty,LAK,D,264,1492,1457,1647,0.2197,0.19919,8.8,8474563
35,Dmitry Orlov,SJS,D,305,1573,1430,1629,0.221,0.20025,8.8,8475200
36,Quinn Hughes,MIN,D,302,2045,1493,1727,0.22052,0.20023,8.8,8480800
37,Adam Pelech,NYI,D,261,1358,1651,1519,0.21931,0.20001,8.8,8476917
38,Brandt Clarke,LAK,D,184,1030,679,815,0.22994,0.19986,8.8,8482730
39,Philip Broberg,STL,D,206,965,1046,961,0.22444,0.20019,8.8,8481598
40,Vladislav Gavrikov,NYR,D,313,1628,1860,1784,0.21656,0.19844,8.7,8478882
41,Bowen Byram,BUF,D,279,1560,1582,1556,0.21832,0.19866,8.7,8481524
42,John Klingberg,SJS,D,147,796,693,698,0.22698,0.19734,8.7,8475906
43,Adam Larsson,SEA,D,326,2016,1733,1836,0.21641,0.19766,8.7,8476457
44,Ryan Graves,PIT,D,231,850,1150,1072,0.22169,0.19863,8.7,8477435
45,Tony DeAngelo,NYI,D,212,1146,919,1011,0.22457,0.19877,8.7,8477950
46,Gustav Forsling,FLA,D,321,1875,1703,1832,0.21675,0.19783,8.7,8478055
47,MacKenzie Weegar,UTA,D,322,2123,1828,2017,0.21692,0.19863,8.7,8477346
48,Noah Hanifin,VGK,D,313,1935,1648,1905,0.21767,0.19842,8.7,8478396
49,Parker Wotherspoon,PIT,D,188,731,897,947,0.22345,0.1974,8.7,8478450
50,Ryan McDonagh,TBL,D,275,1294,1546,1541,0.216,0.19621,8.6,8474151
51,Erik Karlsson,PIT,D,321,2336,1730,1974,0.21542,0.19669,8.6,8474578
52,David Savard,MTL,D,197,758,968,975,0.222,0.19695,8.6,8475233
53,Vince Dunn,SEA,D,282,1852,1476,1618,0.21648,0.19622,8.6,8478407
54,Cody Ceci,LAK,D,326,1404,1757,1795,0.21449,0.19593,8.6,8476879
55,Kris Letang,PIT,D,294,1855,1612,1860,0.21599,0.19659,8.6,8471724
56,Brian Dumoulin,LAK,D,323,1484,1530,1627,0.21568,0.1958,8.6,8475208
57,Jared Spurgeon,MIN,D,240,1169,1282,1205,0.21785,0.19612,8.6,8474716
58,Josh Morrissey,WPG,D,315,2463,1624,1829,0.21554,0.19622,8.6,8477504
59,Dylan Samberg,WPG,D,266,988,1135,1188,0.21886,0.19578,8.6,8480049
60,Sam Dickinson,SJS,D,71,277,313,326,0.24135,0.19727,8.6,8484806
61,Alec Martinez,CHI,D,176,816,889,876,0.22127,0.19521,8.5,8474166
62,John Carlson,ANA,D,271,1640,1453,1465,0.21474,0.19439,8.5,8474590
63,Brandon Carlo,TOR,D,289,812,1660,1448,0.21425,0.19519,8.5,8478443
64,Brady Skjei,NSH,D,324,1839,1736,1836,0.21409,0.19543,8.5,8476869
65,Jordan Harris,BOS,D,162,485,622,676,0.22643,0.19528,8.5,8480887
66,Marcus Pettersson,VAN,D,309,1561,1934,1834,0.21308,0.19541,8.5,8477969
67,John Marino,UTA,D,253,1240,1351,1456,0.21532,0.19423,8.5,8478507
68,Rasmus Dahlin,BUF,D,309,2207,1801,2063,0.21238,0.19411,8.5,8480839
69,Alexander Romanov,NYI,D,236,1117,1258,1244,0.21627,0.19441,8.5,8481014
70,Niko Mikkola,FLA,D,307,1523,1450,1726,0.21564,0.19524,8.5,8478859
71,Justin Barron,NSH,D,200,957,795,968,0.22314,0.19557,8.5,8482111
72,William Lagesson,DET,D,47,141,123,178,0.26546,0.19539,8.5,8478021
73,Lane Hutson,MTL,D,166,1040,621,875,0.22623,0.19506,8.5,8483457
74,Alexandre Carrier,MTL,D,268,1019,1507,1513,0.21254,0.19263,8.4,8478851
75,Roman Josi,NSH,D,270,2068,1367,1506,0.21379,0.19287,8.4,8474600
76,Victor Hedman,TBL,D,266,1643,1177,1342,0.21621,0.19363,8.4,8475167
77,Jaccob Slavin,CAR,D,276,1745,1406,1509,0.21426,0.19361,8.4,8476958
78,Artem Zub,OTT,D,259,1145,1532,1503,0.2126,0.19284,8.4,8482245
79,Owen Power,BUF,D,315,1836,1638,1572,0.21198,0.19287,8.4,8482671
80,Aaron Ekblad,FLA,D,250,1371,1298,1350,0.21446,0.19299,8.4,8477932
81,Nicolas Hague,NSH,D,285,1287,1373,1419,0.21368,0.19282,8.4,8479980
82,Jackson LaCombe,ANA,D,229,1124,1311,1195,0.21487,0.19349,8.4,8481605
83,Mikhail Sergachev,UTA,D,267,1696,1503,1611,0.21046,0.1906,8.3,8479410
84,Mikey Anderson,LAK,D,307,1424,1685,1814,0.20957,0.19081,8.3,8479998
85,Zach Whitecloud,CGY,D,272,1157,1234,1351,0.21292,0.19099,8.3,8480727
86,Thomas Chabot,OTT,D,256,1503,1311,1361,0.21215,0.19088,8.3,8478469
87,Miro Heiskanen,DAL,D,277,2075,1495,1655,0.21223,0.19225,8.3,8480036
88,Moritz Seider,DET,D,328,1527,2085,1882,0.20801,0.19113,8.3,8481542
89,Justin Faulk,DET,D,298,1640,1558,1506,0.21034,0.19083,8.3,8475753
90,Vincent Desharnais,SJS,D,218,777,861,904,0.21692,0.19068,8.3,8479576
91,Spencer Stastney,EDM,D,117,451,460,513,0.22662,0.19072,8.3,8481056
92,Simon Nemec,NJD,D,155,725,621,662,0.22255,0.1916,8.3,8483495
93,Dante Fabbro,CBJ,D,277,1300,1282,1377,0.21093,0.18948,8.2,8479371
94,Sean Durzi,UTA,D,238,1230,1094,1207,0.21279,0.18956,8.2,8480434
95,Brent Burns,COL,D,327,1919,1632,1688,0.20823,0.18923,8.2,8470613
96,Shayne Gostisbehere,CAR,D,281,1468,1084,1340,0.21395,0.19057,8.2,8476906
97,Nick Seeler,PHI,D,305,1276,1165,1261,0.21169,0.1892,8.2,8476372
98,Dylan DeMelo,WPG,D,320,2067,1627,1818,0.20933,0.19026,8.2,8476331
99,Nick Leddy,SJS,D,223,1005,1310,1296,0.21166,0.1904,8.2,8475181
100,Tyler Myers,DAL,D,299,1167,1613,1573,0.20826,0.18915,8.2,8474574
101,Matt Irwin,WSH,D,61,136,216,184,0.24228,0.18996,8.2,8475625
102,Jake Walman,EDM,D,243,1172,1265,1204,0.21072,0.18914,8.2,8478013
103,Thomas Harley,DAL,D,233,1451,1249,1249,0.21129,0.18955,8.2,8481581
104,Hampus Lindholm,BOS,D,237,1120,1381,1197,0.20928,0.18865,8.1,8476854
105,Kaiden Guhle,MTL,D,208,873,1218,1252,0.20916,0.18725,8.1,8482087
106,Jonas Siegenthaler,NJD,D,274,1334,1445,1552,0.20828,0.18813,8.1,8478399
107,Henri Jokiharju,BOS,D,235,1256,1275,1225,0.20941,0.18797,8.1,8480035
108,Ryker Evans,SEA,D,175,738,672,782,0.21686,0.18736,8.1,8482858
109,Shakir Mukhamadullin,SJS,D,83,334,419,426,0.22557,0.18814,8.1,8482166
110,Jacob Trouba,ANA,D,308,1537,1754,1821,0.20433,0.18611,8.0,8476885
111,Ryan Lindgren,SEA,D,286,1527,1418,1383,0.20643,0.18617,8.0,8479324
112,Cal Foote,NJD,D,54,131,195,200,0.2405,0.18589,8.0,8479984
113,Erik Gudbranson,CBJ,D,201,920,1160,1078,0.20796,0.18559,8.0,8475790
114,Arber Xhekaj,MTL,D,230,782,670,877,0.21501,0.18557,8.0,8482964
115,Johnathan Kovacevic,NJD,D,254,859,1244,1195,0.20836,0.18671,8.0,8480192
116,Jamie Oleksiak,SEA,D,317,1143,1743,1492,0.20547,0.18716,8.0,8476467
117,Luke Schenn,BUF,D,259,857,1037,1195,0.21064,0.18691,8.0,8474568
118,Pierre-Olivier Joseph,VAN,D,205,801,742,854,0.2136,0.18562,8.0,8480058
119,Dougie Hamilton,NJD,D,243,1446,1102,1309,0.20957,0.18657,8.0,8476462
120,Travis Sanheim,PHI,D,325,1728,1903,2157,0.20399,0.18649,8.0,8477948
121,Jeremy Lauzon,VGK,D,242,819,1148,1208,0.20687,0.18443,7.9,8478468
122,Ben Hutton,VGK,D,138,639,384,548,0.22418,0.18531,7.9,8477018
123,Jake Bean,CGY,D,166,718,602,657,0.215,0.18404,7.9,8479402
124,Brett Pesce,NJD,D,261,1626,1339,1462,0.20521,0.18444,7.9,8477488
125,Jalen Chatfield,CAR,D,301,1586,1224,1616,0.20671,0.18496,7.9,8478970
126,Seth Jones,FLA,D,254,1513,1404,1410,0.20545,0.18514,7.9,8477495
127,Ryan Pulock,NYI,D,290,1405,1771,1748,0.20311,0.18502,7.9,8477506
128,Ben Chiarot,DET,D,316,1537,1889,1780,0.20229,0.18479,7.9,8475279
129,Nate Schmidt,UTA,D,295,1331,1101,1362,0.207,0.18411,7.9,8477220
130,Gavin Bayreuther,CBJ,D,51,215,201,192,0.23882,0.18513,7.9,8479945
131,Denton Mateychuk,CBJ,D,120,525,568,591,0.21695,0.18502,7.9,8483485
132,Scott Harrington,ANA,D,45,180,254,239,0.22983,0.18234,7.8,8476449
133,Trevor van Riemsdyk,WSH,D,295,1255,1314,1428,0.20322,0.18235,7.8,8477845
134,Rasmus Sandin,WSH,D,294,1485,1403,1448,0.20353,0.18329,7.8,8480873
135,Mattias Samuelsson,BUF,D,236,1149,1396,1449,0.20276,0.1825,7.8,8480807
136,Jake Sanderson,OTT,D,303,1529,1718,1720,0.20199,0.18368,7.8,8482105
137,Scott Mayfield,NYI,D,269,981,1174,1260,0.20463,0.18253,7.8,8476429
138,Esa Lindell,DAL,D,326,1229,1886,1751,0.20094,0.18347,7.8,8476902
139,Filip Hronek,VAN,D,287,1753,1544,1556,0.20186,0.18259,7.8,8479425
140,Juuso Välimäki,UTA,D,189,832,847,939,0.20956,0.18349,7.8,8479976
141,Cam York,PHI,D,276,1443,1471,1754,0.20352,0.18373,7.8,8481546
142,Jayden Struble,MTL,D,171,614,488,660,0.21698,0.1827,7.8,8481593
143,Matthew Robertson,NYR,D,74,280,301,313,0.22665,0.18297,7.8,8481525
144,Zeev Buium,VAN,D,75,427,308,307,0.22554,0.18241,7.8,8484798
145,Nick Jensen,OTT,D,287,1182,1454,1462,0.20125,0.18144,7.7,8475324
146,TJ Brodie,CHI,D,190,959,916,982,0.20602,0.18108,7.7,8474673
147,Morgan Rielly,TOR,D,297,1998,1397,1511,0.20177,0.18155,7.7,8476853
148,Cam Fowler,STL,D,312,1768,1772,1654,0.19848,0.18057,7.7,8475764
149,Erik Brannstrom,VAN,D,178,769,598,713,0.21184,0.18098,7.7,8480073
150,Radko Gudas,ANA,D,275,1064,1315,1251,0.20296,0.1821,7.7,8475462
151,Luke Hughes,NJD,D,223,1407,1081,1209,0.20488,0.18188,7.7,8482684
152,Alexander Edler,LAK,D,64,256,210,217,0.23233,0.18033,7.6,8471303
153,Andrew Peeke,BOS,D,271,1119,1492,1309,0.19876,0.1793,7.6,8479369
154,Brenden Dillon,NJD,D,323,1363,1434,1508,0.2002,0.1803,7.6,8475455
155,Jacob MacDonald,SJS,D,92,233,286,259,0.22413,0.17963,7.6,8479439
156,Timothy Liljegren,WSH,D,238,1185,1171,1156,0.20127,0.1793,7.6,8480043
157,Jacob Bernard-Docker,DET,D,194,757,785,811,0.20616,0.17932,7.6,8480879
158,Alexander Alexeyev,WSH,D,79,249,341,287,0.2202,0.17947,7.6,8480823
159,Darren Raddysh,TBL,D,245,1342,989,1091,0.20426,0.1803,7.6,8478178
160,Simon Edvinsson,DET,D,175,840,1027,952,0.20268,0.17922,7.6,8482762
161,Adam Wilsby,NSH,D,80,305,411,399,0.21741,0.18025,7.6,8482482
162,Calvin de Haan,NYR,D,159,470,585,708,0.2094,0.17837,7.5,8475177
163,Jeff Petry,MIN,D,245,1058,1136,1215,0.20107,0.17879,7.5,8473507
164,Troy Stecher,TOR,D,265,915,1087,1105,0.20006,0.17735,7.5,8479442
165,Nils Lundkvist,DAL,D,210,1012,897,1003,0.20363,0.17856,7.5,8480878
166,Pavel Mintyukov,ANA,D,203,850,958,942,0.20306,0.17879,7.5,8483490
167,Erik Cernak,TBL,D,276,1099,1512,1580,0.19598,0.17676,7.4,8478416
168,Derek Forbort,VAN,D,145,407,689,636,0.20496,0.1765,7.4,8475762
169,Ilya Lyubushkin,DAL,D,275,908,1234,1298,0.19764,0.17637,7.4,8480950
170,Olli Määttä,CGY,D,269,1186,1220,1339,0.19745,0.17608,7.4,8476874
171,Neal Pionk,WPG,D,284,1389,1483,1497,0.19637,0.17695,7.4,8480145
172,Torey Krug,STL,D,140,858,609,640,0.20625,0.176,7.4,8476792
173,Nick Perbix,NSH,D,298,1315,1304,1432,0.19669,0.17602,7.4,8480246
174,Joel Edmundson,LAK,D,268,1403,1254,1372,0.19805,0.17693,7.4,8476441
175,Zach Bogosian,MIN,D,233,800,904,904,0.20134,0.17649,7.4,8474567
176,Jordan Spence,OTT,D,229,1104,725,985,0.20419,0.17644,7.4,8481606
177,Donovan Sebrango,FLA,D,44,146,136,212,0.23997,0.17597,7.4,8482131
178,Elias Pettersson,VAN,D,97,326,353,374,0.21603,0.17628,7.4,8483678
179,Connor Clifton,PIT,D,280,877,1111,1204,0.1966,0.17429,7.3,8477365
180,Kurtis MacDermid,OTT,D,131,180,196,255,0.22764,0.17451,7.3,8477073
181,Jamie Drysdale,PHI,D,190,1031,807,942,0.19999,0.17384,7.3,8482142
182,Mathew Dumba,PIT,D,229,1022,1092,1104,0.19791,0.17535,7.3,8476856
183,Rasmus Andersson,VGK,D,319,2168,1885,1908,0.19117,0.17406,7.3,8478397
184,Joel Hanley,CGY,D,189,846,768,804,0.20085,0.17403,7.3,8477810
185,Jacob Moverare,LAK,D,90,259,248,330,0.22188,0.17463,7.3,8479421
186,Braden Schneider,NYR,D,325,1078,1343,1396,0.19334,0.1731,7.2,8482073
187,J.J. Moser,TBL,D,295,1323,1556,1601,0.19154,0.17276,7.2,8482655
188,Egor Zamula,CBJ,D,176,628,572,643,0.20466,0.17362,7.2,8481178
189,Ryan Suter,STL,D,246,1188,1264,1285,0.19431,0.17343,7.2,8470600
190,Jake McCabe,TOR,D,295,1259,1702,1731,0.19141,0.17342,7.2,8476931
191,Jon Merrill,MIN,D,208,636,653,685,0.20194,0.17293,7.2,8475750
192,Kaedan Korczak,VGK,D,154,626,590,719,0.20279,0.17231,7.2,8481527
193,Henry Thrun,TOR,D,124,571,667,617,0.20081,0.17216,7.2,8481567
194,Matthew Kessel,STL,D,99,335,327,389,0.21352,0.17256,7.2,8482516
195,Emil Andrae,PHI,D,107,443,350,410,0.21171,0.17216,7.2,8482126
196,Mason Lohrei,BOS,D,191,951,723,887,0.201,0.1734,7.2,8482511
197,Declan Chisholm,WSH,D,123,447,470,494,0.2071,0.17291,7.2,8480990
198,Yan Kuznetsov,CGY,D,58,318,273,353,0.21779,0.17293,7.2,8482165
199,Marc-Edouard Vlasic,SJS,D,162,511,829,742,0.19628,0.17067,7.1,8471709
200,Jakub Zboril,BOS,D,22,73,60,81,0.26651,0.1712,7.1,8478415
201,Dmitry Kulikov,FLA,D,232,1186,1060,1220,0.1931,0.17046,7.1,8475179
202,Will Borgen,NYR,D,323,1115,1689,1592,0.19008,0.17208,7.1,8478840
203,Brendan Smith,CBJ,D,170,586,658,610,0.19957,0.17082,7.1,8474090
204,Jani Hakanpää,TOR,D,148,399,769,716,0.19806,0.17142,7.1,8475825
205,Nikita Zadorov,BOS,D,319,1571,1647,1625,0.18972,0.17152,7.1,8477507
206,Jan Rutta,SJS,D,180,678,915,867,0.19309,0.16882,7.0,8480172
207,Kevin Bahl,CGY,D,273,1329,1517,1466,0.18901,0.1701,7.0,8480860
208,Rasmus Ristolainen,PHI,D,212,887,1125,1003,0.1912,0.16928,7.0,8477499
209,Andreas Englund,NSH,D,167,465,530,591,0.20169,0.16973,7.0,8477971
210,Declan Carlile,TBL,D,46,183,136,187,0.23262,0.16955,7.0,8483398
211,Olen Zellweger,ANA,D,164,814,651,686,0.19927,0.17039,7.0,8482803
212,Colin Miller,WPG,D,202,963,724,880,0.19575,0.16849,6.9,8476525
213,Chris Tanev,TOR,D,226,988,1332,1382,0.18722,0.16718,6.9,8475690
214,Simon Benoit,TOR,D,293,752,1404,1339,0.18702,0.16749,6.9,8481122
215,Matt Grzelcyk,CHI,D,289,1669,1315,1414,0.1887,0.16847,6.9,8476891
216,Charlie McAvoy,BOS,D,260,1792,1396,1316,0.18834,0.16869,6.9,8479325
217,Vincent Iorio,NYR,D,36,118,105,146,0.23943,0.16793,6.9,8482861
218,Alex Vlasic,CHI,D,245,1108,1567,1436,0.18612,0.16762,6.9,8481568
219,Scott Perunovich,NYI,D,89,385,224,305,0.21595,0.1671,6.9,8481059
220,Mike Reilly,CAR,D,131,711,396,657,0.20307,0.16639,6.8,8476422
221,Erik Gustafsson,DET,D,208,1073,682,860,0.19491,0.16692,6.8,8476979
222,Justin Schultz,SEA,D,143,664,514,589,0.19862,0.16642,6.8,8474602
223,Oliver Ekman-Larsson,TOR,D,289,1679,1416,1522,0.18477,0.16542,6.8,8475171
224,Tyson Barrie,CGY,D,139,620,574,632,0.19691,0.16644,6.8,8475197
225,Wyatt Kaiser,CHI,D,175,763,753,844,0.19228,0.16573,6.8,8482176
226,Logan Stanley,BUF,D,183,519,681,748,0.19198,0.16415,6.7,8479378
227,Tobias Bjornfot,FLA,D,47,166,146,208,0.22469,0.16454,6.7,8481600
228,Ryan Shea,PIT,D,150,490,618,643,0.19462,0.16533,6.7,8478854
229,Marc Del Gaizo,NSH,D,55,183,226,267,0.21228,0.16401,6.7,8481743
