rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Cam York,PHI,D,276,1443,1471,1754,0.74832,0.72529,10.0,8481546
2,Mattias Ekholm,EDM,D,303,1871,1368,1528,0.74318,0.7229,9.9,8475218
3,Rasmus Andersson,VGK,D,319,2168,1885,1908,0.74194,0.7231,9.9,8478397
4,Mark Friedman,VAN,D,51,192,145,188,0.78565,0.7223,9.9,8478017
5,Aaron Ekblad,FLA,D,250,1371,1298,1350,0.74337,0.71959,9.8,8477932
6,Alex Goligoski,MIN,D,82,333,315,335,0.76906,0.72088,9.8,8471274
7,Torey Krug,STL,D,140,858,609,640,0.74867,0.71858,9.7,8476792
8,Hampus Lindholm,BOS,D,237,1120,1381,1197,0.74163,0.71519,9.6,8476854
9,Travis Sanheim,PHI,D,325,1728,1903,2157,0.73738,0.71612,9.6,8477948
10,Adam Pelech,NYI,D,261,1358,1651,1519,0.73987,0.71588,9.6,8476917
11,Mike Reilly,CAR,D,131,711,396,657,0.74604,0.71278,9.5,8476422
12,Mark Giordano,TOR,D,124,501,518,535,0.75259,0.71298,9.5,8470966
13,Calen Addison,SJS,D,134,566,472,472,0.74971,0.71242,9.5,8480884
14,Brayden McNabb,VGK,D,310,1620,1594,1675,0.73395,0.7119,9.4,8475188
15,Joshua Brown,EDM,D,129,438,587,513,0.75314,0.71068,9.4,8477384
16,Rasmus Dahlin,BUF,D,309,2207,1801,2063,0.72987,0.71096,9.4,8480839
17,Josh Morrissey,WPG,D,315,2463,1624,1829,0.72921,0.71132,9.4,8477504
18,Marc-Edouard Vlasic,SJS,D,162,511,829,742,0.7481,0.70871,9.3,8471709
19,Devon Toews,COL,D,305,2422,1650,1891,0.72798,0.7099,9.3,8478038
20,Marc Staal,PHI,D,117,518,534,561,0.74802,0.7089,9.3,8471686
21,Gustav Forsling,FLA,D,321,1875,1703,1832,0.72865,0.70807,9.3,8478055
22,MacKenzie Weegar,UTA,D,322,2123,1828,2017,0.72858,0.70926,9.3,8477346
23,Chris Tanev,TOR,D,226,988,1332,1382,0.7375,0.70919,9.3,8475690
24,Noah Hanifin,VGK,D,313,1935,1648,1905,0.72833,0.70807,9.3,8478396
25,Nick Leddy,SJS,D,223,1005,1310,1296,0.73638,0.70827,9.3,8475181
26,Colton Parayko,STL,D,301,1449,2078,1855,0.73235,0.70896,9.3,8476892
27,Charlie McAvoy,BOS,D,260,1792,1396,1316,0.72906,0.70801,9.3,8479325
28,Shea Theodore,VGK,D,240,1546,1290,1321,0.72902,0.70632,9.2,8477447
29,Quinn Hughes,MIN,D,302,2045,1493,1727,0.7257,0.70595,9.2,8480800
30,Evan Bouchard,EDM,D,326,2082,1420,1584,0.72569,0.70613,9.2,8480803
31,Tony DeAngelo,NYI,D,212,1146,919,1011,0.73274,0.70637,9.2,8477950
32,Jared Spurgeon,MIN,D,240,1169,1282,1205,0.7319,0.70578,9.2,8474716
33,Rasmus Ristolainen,PHI,D,212,887,1125,1003,0.73552,0.70552,9.2,8477499
34,Mikhail Sergachev,UTA,D,267,1696,1503,1611,0.72489,0.70314,9.1,8479410
35,Adam Fox,NYR,D,283,1951,1360,1588,0.72513,0.70489,9.1,8479323
36,Derek Forbort,VAN,D,145,407,689,636,0.74901,0.70469,9.1,8475762
37,Cale Makar,COL,D,291,2414,1416,1680,0.72118,0.70295,9.1,8480069
38,Cam Fowler,STL,D,312,1768,1772,1654,0.72534,0.70406,9.1,8475764
39,Justin Braun,PHI,D,51,191,205,215,0.76804,0.70325,9.1,8474027
40,Michael Stone,CGY,D,48,215,133,145,0.76565,0.70467,9.1,8474628
41,Sebastian Aho,NYI,D,129,634,369,532,0.73941,0.70387,9.1,8480222
42,Brady Skjei,NSH,D,324,1839,1736,1836,0.72346,0.70256,9.0,8476869
43,Henri Jokiharju,BOS,D,235,1256,1275,1225,0.72722,0.70192,9.0,8480035
44,Dylan DeMelo,WPG,D,320,2067,1627,1818,0.7223,0.70259,9.0,8476331
45,Michael Kesselring,BUF,D,190,903,770,882,0.732,0.70217,9.0,8480891
46,Erik Cernak,TBL,D,276,1099,1512,1580,0.7257,0.69857,8.9,8478416
47,Oliver Ekman-Larsson,TOR,D,289,1679,1416,1522,0.72046,0.69851,8.9,8475171
48,John Marino,UTA,D,253,1240,1351,1456,0.72559,0.70009,8.9,8478507
49,Tyler Myers,DAL,D,299,1167,1613,1573,0.72619,0.69989,8.9,8474574
50,Trevor van Riemsdyk,WSH,D,295,1255,1314,1428,0.72123,0.69578,8.8,8477845
51,Jake Sanderson,OTT,D,303,1529,1718,1720,0.71945,0.6964,8.8,8482105
52,Erik Brannstrom,VAN,D,178,769,598,713,0.72933,0.69684,8.8,8480073
53,Neal Pionk,WPG,D,284,1389,1483,1497,0.72003,0.69584,8.8,8480145
54,Nate Schmidt,UTA,D,295,1331,1101,1362,0.72187,0.69718,8.8,8477220
55,Robert Bortuzzo,UTA,D,87,273,247,311,0.75162,0.69711,8.8,8474145
56,Justin Faulk,DET,D,298,1640,1558,1506,0.7185,0.69624,8.8,8475753
57,Jake McCabe,TOR,D,295,1259,1702,1731,0.72317,0.6978,8.8,8476931
58,Ethan Bear,WSH,D,85,398,366,392,0.74195,0.69679,8.8,8478451
59,Alex Pietrangelo,VGK,D,209,1278,1114,1120,0.72076,0.69553,8.7,8474565
60,Samuel Girard,PIT,D,268,1420,1417,1508,0.71881,0.69486,8.7,8479398
61,J.J. Moser,TBL,D,295,1323,1556,1601,0.71891,0.69408,8.7,8482655
62,Filip Hronek,VAN,D,287,1753,1544,1556,0.71541,0.69383,8.7,8479425
63,Juuso Välimäki,UTA,D,189,832,847,939,0.72553,0.69422,8.7,8479976
64,Kevin Bahl,CGY,D,273,1329,1517,1466,0.7186,0.69382,8.7,8480860
65,Ryan McDonagh,TBL,D,275,1294,1546,1541,0.71842,0.69329,8.6,8474151
66,Ryan Lindgren,SEA,D,286,1527,1418,1383,0.71585,0.69271,8.6,8479324
67,Brent Burns,COL,D,327,1919,1632,1688,0.71234,0.69168,8.6,8470613
68,Ivan Provorov,CBJ,D,328,1708,1847,1890,0.7151,0.69323,8.6,8478500
69,Nick Seeler,PHI,D,305,1276,1165,1261,0.71791,0.69259,8.6,8476372
70,Jonas Brodin,MIN,D,234,1327,1297,1404,0.71779,0.69297,8.6,8476463
71,Jake Middleton,MIN,D,301,1377,1705,1609,0.71656,0.69218,8.6,8478136
72,Miro Heiskanen,DAL,D,277,2075,1495,1655,0.71193,0.69207,8.6,8480036
73,Niko Mikkola,FLA,D,307,1523,1450,1726,0.71429,0.69109,8.6,8478859
74,Erik Karlsson,PIT,D,321,2336,1730,1974,0.70815,0.68938,8.5,8474578
75,Brett Pesce,NJD,D,261,1626,1339,1462,0.71133,0.68882,8.5,8477488
76,Justin Schultz,SEA,D,143,664,514,589,0.72469,0.6895,8.5,8474602
