rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Mattias Ekholm,EDM,D,81,481,305,418,0.78469,0.74577,10.0,8475218
2,Evan Bouchard,EDM,D,81,503,306,420,0.77671,0.7383,9.7,8480803
3,Joel Edmundson,LAK,D,81,479,340,384,0.74929,0.7086,8.4,8476441
4,Mike Reilly,CAR,D,42,233,119,240,0.76735,0.70903,8.4,8476422
5,Brandt Clarke,LAK,D,81,526,328,384,0.74185,0.70279,8.2,8482730
6,Vince Dunn,SEA,D,80,468,498,459,0.74466,0.70327,8.2,8478407
7,Rasmus Ristolainen,PHI,D,44,187,251,254,0.76963,0.70422,8.2,8477499
8,Jared Spurgeon,MIN,D,79,360,404,385,0.74778,0.70046,8.1,8474716
9,Pavel Mintyukov,ANA,D,72,315,313,348,0.75208,0.70155,8.1,8483490
10,Erik Karlsson,PIT,D,75,473,387,410,0.74166,0.70038,8.0,8474578
11,Brayden McNabb,VGK,D,64,332,325,334,0.7495,0.70022,8.0,8475188
12,Shayne Gostisbehere,CAR,D,55,368,163,286,0.74711,0.70031,8.0,8476906
13,Josh Morrissey,WPG,D,76,587,358,454,0.73542,0.69829,8.0,8477504
14,Adam Larsson,SEA,D,81,422,521,478,0.74296,0.6992,8.0,8476457
15,Jaccob Slavin,CAR,D,39,199,187,219,0.75981,0.69589,7.9,8476958
16,Ian Moore,ANA,D,66,223,264,248,0.75673,0.69638,7.9,8482178
17,Parker Wotherspoon,PIT,D,80,404,407,450,0.73847,0.69351,7.8,8478450
18,Devon Toews,COL,D,67,495,323,403,0.73533,0.69476,7.8,8478038
19,Noah Dobson,MTL,D,80,464,456,489,0.73693,0.69504,7.8,8480865
20,Shea Theodore,VGK,D,71,429,394,377,0.73769,0.69408,7.8,8477447
21,Tony DeAngelo,NYI,D,76,435,339,353,0.73794,0.69466,7.8,8477950
22,Philip Broberg,STL,D,80,389,470,414,0.74132,0.69559,7.8,8481598
23,Brent Burns,COL,D,81,397,429,424,0.73784,0.69245,7.7,8470613
24,Oliver Ekman-Larsson,TOR,D,78,543,433,416,0.73195,0.69316,7.7,8475171
25,Jake Middleton,MIN,D,75,293,347,334,0.74551,0.69268,7.7,8478136
26,Adam Fox,NYR,D,55,391,307,379,0.73477,0.68888,7.6,8479323
27,Jordan Spence,OTT,D,73,471,226,393,0.73271,0.69098,7.6,8481606
28,Aaron Ekblad,FLA,D,72,388,352,393,0.73297,0.68683,7.5,8477932
29,Rasmus Dahlin,BUF,D,77,447,431,511,0.73068,0.68772,7.5,8480839
30,Miro Heiskanen,DAL,D,77,469,378,410,0.72882,0.68684,7.5,8480036
31,Dylan DeMelo,WPG,D,81,510,387,490,0.72779,0.68757,7.5,8476331
32,John Carlson,ANA,D,70,383,332,333,0.73116,0.68462,7.4,8474590
33,Darren Raddysh,TBL,D,73,395,345,349,0.73121,0.68542,7.4,8478178
34,Adam Pelech,NYI,D,82,435,449,462,0.72923,0.6856,7.4,8476917
35,Sean Walker,CAR,D,81,521,411,483,0.72579,0.68593,7.4,8480336
36,Owen Power,BUF,D,81,416,426,414,0.72953,0.68488,7.4,8482671
37,Cam York,PHI,D,74,353,388,472,0.73286,0.68438,7.4,8481546
38,Wyatt Kaiser,CHI,D,77,361,343,411,0.72989,0.68185,7.3,8482176
39,Josh Manson,COL,D,79,340,404,414,0.73321,0.68379,7.3,8476312
