rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Johnathan Kovacevic,NJD,D,34,60,86,88,0.41216,0.20807,10.0,8480192
2,Simon Nemec,NJD,D,68,180,157,152,0.2717,0.11387,9.1,8483495
3,Sean Walker,CAR,D,81,256,191,233,0.15687,0.02888,8.3,8480336
4,Matthew Kessel,STL,D,29,46,32,56,0.28027,0.01896,8.2,8482516
5,Joshua Mahura,SEA,D,23,39,50,56,0.27564,0.01375,8.1,8479372
6,Jackson LaCombe,ANA,D,81,261,249,244,0.12794,0.00249,8.0,8481605
7,Ilya Solovyov,PIT,D,30,46,48,62,0.25,0.00112,8.0,8482470
8,Jaccob Slavin,CAR,D,39,94,90,111,0.17787,-0.00799,7.9,8476958
9,K'Andre Miller,CAR,D,72,244,167,210,0.11834,-0.01595,7.9,8480817
10,Darren Raddysh,TBL,D,73,209,172,173,0.11686,-0.03201,7.7,8478178
11,J.J. Moser,TBL,D,79,234,194,199,0.09722,-0.04139,7.6,8482655
12,Brayden McNabb,VGK,D,64,174,138,173,0.08005,-0.06829,7.4,8475188
13,Luke Hughes,NJD,D,68,246,163,198,0.0801,-0.05886,7.4,8482684
14,Jared Spurgeon,MIN,D,79,208,219,204,0.0694,-0.06751,7.4,8474716
15,Mikey Anderson,LAK,D,79,172,228,228,0.05916,-0.07025,7.3,8479998
16,Trevor van Riemsdyk,WSH,D,68,91,138,183,0.06599,-0.07837,7.3,8477845
17,Conor Timmins,BUF,D,39,83,108,109,0.10855,-0.07858,7.3,8479982
18,Joel Nystrom,CAR,D,38,116,63,102,0.11446,-0.07849,7.3,8482911
19,Parker Wotherspoon,PIT,D,80,217,203,238,0.04084,-0.08568,7.2,8478450
20,Alexander Nikishin,CAR,D,81,231,141,212,0.03378,-0.10009,7.1,8482100
21,Justin Faulk,DET,D,78,190,215,201,0.04393,-0.09364,7.1,8475753
22,Sam Rinzel,CHI,D,54,153,101,131,0.06815,-0.10206,7.0,8483506
23,Drew Doughty,LAK,D,71,205,181,222,0.02637,-0.10428,7.0,8474563
24,Maxwell Crozier,TBL,D,35,83,65,57,0.14878,-0.10921,7.0,8481719
25,Declan Chisholm,WSH,D,26,31,40,51,0.16199,-0.1089,7.0,8480990
26,John Carlson,ANA,D,70,193,169,166,0.02675,-0.12409,6.8,8474590
27,Alec Regula,EDM,D,29,49,37,56,0.13688,-0.12264,6.8,8480831
28,Nick Jensen,OTT,D,61,113,104,147,0.02886,-0.13139,6.8,8475324
29,Thomas Chabot,OTT,D,57,131,106,134,0.03222,-0.13554,6.7,8478469
30,Jacob Trouba,ANA,D,80,249,243,251,-0.01349,-0.13589,6.7,8476885
