rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Jesper Fast,CAR,R,153,649,600,747,0.6276,0.58976,10.0,8475855
2,Grigori Denisenko,VGK,L,25,51,69,86,0.71891,0.58361,9.8,8480844
3,Denver Barkey,PHI,C,43,133,139,160,0.65829,0.57426,9.6,8484142
4,Connor McDavid,EDM,C,306,1898,1170,1429,0.59013,0.56785,9.4,8478402
5,Connor Dewar,PIT,C,281,421,1031,797,0.61655,0.56925,9.4,8480980
6,Cole Reinhardt,FLA,L,76,149,194,229,0.64852,0.569,9.4,8481133
7,Owen Tippett,PHI,R,313,1422,1189,1337,0.59072,0.56496,9.3,8480015
8,Josh Leivo,STL,L,51,143,148,168,0.64619,0.56493,9.3,8476410
9,Rourke Chartier,OTT,C,43,85,101,129,0.66975,0.56434,9.3,8478078
10,Zach Hyman,EDM,L,289,1637,1106,1228,0.58625,0.56222,9.2,8475786
11,Arthur Kaliyev,OTT,R,123,398,284,355,0.60618,0.55738,9.1,8481560
12,Jordan Staal,CAR,C,311,1335,1448,1637,0.58489,0.55825,9.1,8473533
13,Patrice Bergeron,BOS,C,78,533,360,234,0.5939,0.55168,8.9,8470638
14,Noah Cates,PHI,L,301,1040,1276,1366,0.57986,0.54962,8.9,8480220
15,Seth Jarvis,CAR,C,307,1512,1079,1204,0.57288,0.5478,8.8,8482093
16,J.T. Miller,NYR,C,302,1376,1397,1385,0.57549,0.5492,8.8,8476468
17,Tom Wilson,WSH,R,260,1151,1031,1075,0.57717,0.54842,8.8,8476880
18,Marco Kasper,DET,C,159,525,606,599,0.58879,0.5462,8.8,8483464
19,Andrei Svechnikov,CAR,R,274,1425,1011,1098,0.56929,0.54343,8.7,8480830
20,Sebastian Aho,CAR,C,311,1655,1037,1125,0.56806,0.54406,8.7,8478427
21,Leon Draisaitl,EDM,C,297,1818,1365,1438,0.56534,0.54244,8.7,8477934
