rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Hunter Brzustewicz,CGY,D,34,72,46,70,0.32643,0.09328,10.0,8484150
2,Drew Doughty,LAK,D,264,769,699,791,0.15799,0.08862,9.9,8474563
3,Jaccob Slavin,CAR,D,276,835,650,732,0.14816,0.07604,9.8,8476958
4,Alexander Edler,LAK,D,64,127,108,111,0.24433,0.05899,9.6,8471303
5,Mark Friedman,VAN,D,51,106,74,99,0.23864,0.04209,9.4,8478017
6,Mikey Anderson,LAK,D,307,732,800,854,0.09144,0.02441,9.2,8479998
7,Jacob Moverare,LAK,D,90,122,119,169,0.16034,0.00994,9.0,8479421
8,Jalen Chatfield,CAR,D,301,744,590,741,0.06272,-0.00925,8.7,8478970
9,Sean Durzi,UTA,D,238,658,543,604,0.05853,-0.02116,8.6,8480434
10,Alex Pietrangelo,VGK,D,209,613,579,578,0.0619,-0.01958,8.6,8474565
11,Jared Spurgeon,MIN,D,240,644,691,626,0.05732,-0.02095,8.6,8474716
12,Erik Cernak,TBL,D,276,585,701,772,0.04449,-0.02598,8.5,8478416
13,Juuso Välimäki,UTA,D,189,424,449,489,0.05955,-0.029,8.5,8479976
14,Jackson LaCombe,ANA,D,229,646,682,617,0.04837,-0.03042,8.5,8481605
15,Ryan McDonagh,TBL,D,275,688,757,756,0.03655,-0.03461,8.4,8474151
16,Brent Burns,COL,D,327,921,772,824,0.0343,-0.03385,8.4,8470613
17,J.J. Moser,TBL,D,295,697,811,816,0.02337,-0.04505,8.3,8482655
18,Cam York,PHI,D,276,756,707,893,0.02057,-0.04492,8.3,8481546
19,Parker Wotherspoon,PIT,D,188,389,459,485,0.04636,-0.04239,8.3,8478450
20,Brett Pesce,NJD,D,261,794,640,712,0.0184,-0.05489,8.2,8477488
21,Artem Zub,OTT,D,259,549,698,744,0.01825,-0.05347,8.2,8482245
22,Noah Hanifin,VGK,D,313,949,824,950,0.01336,-0.05011,8.2,8478396
23,Samuel Bolduc,NYI,D,52,110,77,108,0.13385,-0.05414,8.2,8481541
24,Mark Giordano,TOR,D,124,223,229,272,0.05422,-0.06416,8.1,8470966
25,Josh Manson,COL,D,230,473,616,625,0.01634,-0.06187,8.1,8476312
26,Adam Larsson,SEA,D,326,1071,851,999,0.00125,-0.06064,8.1,8476457
27,Vince Dunn,SEA,D,282,987,720,883,0.00249,-0.06333,8.1,8478407
28,Dougie Hamilton,NJD,D,243,760,491,673,0.01331,-0.06203,8.1,8476462
29,Brendan Smith,CBJ,D,170,298,289,278,0.0543,-0.06284,8.1,8474090
30,Jake Sanderson,OTT,D,303,710,774,849,0.00783,-0.05925,8.1,8482105
31,Ian Moore,ANA,D,69,134,139,110,0.12786,-0.05865,8.1,8482178
32,Sean Walker,CAR,D,314,828,663,724,0.00345,-0.06912,8.0,8480336
33,Kaiden Guhle,MTL,D,208,410,575,601,0.00836,-0.07128,8.0,8482087
34,Johnathan Kovacevic,NJD,D,254,436,604,604,0.00994,-0.06953,8.0,8480192
35,Bowen Byram,BUF,D,279,816,815,813,-0.00013,-0.06867,8.0,8481524
36,Conor Timmins,BUF,D,159,322,303,346,0.03411,-0.07098,8.0,8479982
37,John Marino,UTA,D,253,601,600,731,0.00031,-0.07193,8.0,8478507
38,Henri Jokiharju,BOS,D,235,672,663,661,0.00979,-0.06623,8.0,8480035
39,Mattias Samuelsson,BUF,D,236,647,724,732,0.00495,-0.06731,8.0,8480807
40,Josh Morrissey,WPG,D,315,1254,808,943,-0.00418,-0.06782,8.0,8477504
41,Sebastian Aho,NYI,D,129,336,172,260,0.04874,-0.07238,8.0,8480222
42,Dennis Gilbert,OTT,D,94,151,105,144,0.09494,-0.06801,8.0,8478502
43,Michael Kesselring,BUF,D,190,486,392,466,0.02361,-0.06695,8.0,8480891
44,Alexandre Carrier,MTL,D,268,505,694,718,-0.00563,-0.07848,7.9,8478851
45,Jonas Siegenthaler,NJD,D,274,687,678,767,-0.0083,-0.07875,7.9,8478399
46,Jordan Spence,OTT,D,229,553,329,491,0.01275,-0.07534,7.9,8481606
47,Tyler Kleven,OTT,D,166,327,234,399,0.017,-0.08073,7.9,8482095
48,Matthew Kessel,STL,D,99,181,157,197,0.05978,-0.07939,7.9,8482516
49,Shea Theodore,VGK,D,240,739,565,656,-0.01072,-0.08692,7.8,8477447
50,Brayden McNabb,VGK,D,310,788,730,837,-0.01755,-0.08503,7.8,8475188
51,Troy Stecher,TOR,D,265,467,558,540,0.00212,-0.08192,7.8,8479442
52,Rasmus Dahlin,BUF,D,309,1241,926,1103,-0.0236,-0.08239,7.8,8480839
53,Calen Addison,SJS,D,134,286,268,229,0.04336,-0.08568,7.8,8480884
54,MacKenzie Weegar,UTA,D,322,1087,895,1025,-0.02742,-0.08837,7.8,8477346
55,Jakob Chychrun,WSH,D,284,888,665,731,-0.01111,-0.08332,7.8,8479345
56,Alex Vlasic,CHI,D,245,618,828,767,-0.01612,-0.08654,7.8,8481568
57,Albert Johansson,DET,D,143,328,312,288,0.02988,-0.08519,7.8,8481607
58,Dante Fabbro,CBJ,D,277,660,617,670,-0.01937,-0.09465,7.7,8479371
59,Zac Jones,NYR,D,93,161,130,177,0.05594,-0.09067,7.7,8481708
60,Trevor van Riemsdyk,WSH,D,295,648,656,723,-0.01728,-0.08984,7.7,8477845
61,Hampus Lindholm,BOS,D,237,570,610,577,-0.00806,-0.08929,7.7,8476854
62,Vladislav Gavrikov,NYR,D,313,795,867,821,-0.02474,-0.09279,7.7,8478882
63,Rasmus Sandin,WSH,D,294,783,704,711,-0.01682,-0.08995,7.7,8480873
64,Connor Murphy,EDM,D,273,442,750,733,-0.02477,-0.0968,7.7,8476473
65,Owen Power,BUF,D,315,1002,886,823,-0.02931,-0.09727,7.7,8482671
66,Brandt Clarke,LAK,D,184,505,340,409,0.00065,-0.0957,7.7,8482730
67,Moritz Seider,DET,D,328,737,1042,940,-0.03168,-0.09525,7.7,8481542
68,Ian Cole,UTA,D,319,651,696,700,-0.02273,-0.09643,7.7,8474013
