rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Nikita Kucherov,TBL,R,76,414,276,266,0.29562,0.17736,10.0,8476453
2,Josh Norris,BUF,C,44,175,196,178,0.29544,0.15041,9.6,8480064
3,Brandon Hagel,TBL,L,71,320,266,236,0.2505,0.1239,9.3,8479542
4,Matt Boldy,MIN,L,76,313,343,331,0.21508,0.10806,9.0,8481557
5,Sammy Blais,MTL,L,21,42,38,62,0.35041,0.10294,9.0,8478104
6,Mark Stone,VGK,R,61,311,208,245,0.19494,0.0701,8.5,8475913
7,Lars Eller,OTT,C,68,160,268,215,0.20023,0.06686,8.5,8474189
8,Joel Eriksson Ek,MIN,C,70,268,316,318,0.1783,0.0687,8.5,8478493
9,Sam Lafferty,CHI,C,29,54,46,75,0.28752,0.06163,8.4,8478043
10,Andrei Kuzmenko,LAK,L,52,183,143,180,0.20963,0.06401,8.4,8483808
11,Tim Stützle,OTT,L,80,403,175,269,0.18163,0.06237,8.4,8482116
12,Zakhar Bardakov,COL,C,59,104,109,111,0.24417,0.05845,8.4,8482947
13,Jack Eichel,VGK,C,75,444,275,282,0.17321,0.05672,8.3,8478403
14,Jackson Blake,CAR,R,81,378,183,324,0.16635,0.05774,8.3,8482809
15,Linus Karlsson,VAN,C,78,198,223,226,0.1876,0.05744,8.3,8481024
16,Ivan Barbashev,VGK,C,82,454,288,321,0.15984,0.05064,8.2,8477964
17,Tyler Pitlick,MIN,C,32,36,97,66,0.28258,0.0417,8.1,8475752
18,Keegan Kolesar,VGK,R,83,188,268,362,0.13587,0.03303,8.0,8478434
19,Fabian Zetterlund,OTT,L,83,267,201,303,0.1466,0.03407,8.0,8480188
20,Rodrigo Abols,PHI,C,42,80,104,145,0.18939,0.02669,7.9,8479022
21,Cole Schwindt,FLA,R,30,65,60,100,0.22222,0.02699,7.9,8481655
22,Danton Heinen,CBJ,L,46,114,169,140,0.1925,0.02696,7.9,8478046
23,Joel Kiviranta,COL,L,50,105,146,168,0.17247,0.02135,7.8,8481641
24,Jack Hughes,NJD,C,61,330,128,222,0.14648,0.01509,7.8,8481559
25,Kirill Kaprizov,MIN,L,78,492,342,432,0.11336,0.0192,7.8,8478864
26,Jack McBain,UTA,C,75,249,284,285,0.13275,0.01668,7.8,8480855
27,Mats Zuccarello,MIN,R,59,328,216,286,0.13361,0.01781,7.8,8475692
28,Colton Sissons,VGK,C,66,130,234,243,0.1363,0.01068,7.7,8476925
29,Jesper Bratt,NJD,L,82,430,260,338,0.11801,0.01151,7.7,8479407
30,Noah Ostlund,BUF,C,60,249,174,215,0.1411,0.00773,7.7,8483500
31,Anze Kopitar,LAK,C,66,372,265,249,0.12592,0.00174,7.6,8471685
32,Jack Drury,COL,C,81,249,306,295,0.11894,0.00486,7.6,8480835
33,Adam Henrique,EDM,C,64,151,265,203,0.14035,0.00282,7.6,8474641
34,Mikael Backlund,CGY,C,81,226,484,363,0.10454,0.00187,7.6,8474150
35,Logan Stankoven,CAR,C,81,376,181,311,0.11432,0.00328,7.6,8482702
36,Timo Meier,NJD,R,77,337,410,396,0.09929,0.00096,7.6,8478414
37,Leo Carlsson,ANA,C,69,328,188,348,0.11049,0.00547,7.6,8484153
38,Zachary Bolduc,MTL,C,78,229,258,290,0.1085,-0.00658,7.5,8482737
39,Claude Giroux,OTT,R,82,298,325,326,0.10192,-0.00659,7.5,8473512
40,Taylor Hall,CAR,L,80,369,181,319,0.10797,-0.00167,7.5,8475791
41,Arseny Gritsyuk,NJD,R,66,247,229,272,0.11483,-0.00381,7.5,8481721
42,Yanni Gourde,TBL,C,82,236,361,422,0.08112,-0.01425,7.4,8476826
43,Jake Guentzel,TBL,L,81,369,296,312,0.09977,-0.01112,7.4,8477404
44,Pontus Holmberg,TBL,R,70,196,308,370,0.09227,-0.00959,7.4,8480995
45,Tyler Toffoli,SJS,R,80,297,302,287,0.10377,-0.01179,7.4,8475726
46,Cutter Gauthier,ANA,L,75,340,257,323,0.09612,-0.01283,7.4,8483445
47,Zach Benson,BUF,L,65,219,237,274,0.10828,-0.01007,7.4,8484145
48,Sam Bennett,FLA,C,76,334,253,353,0.08604,-0.0181,7.3,8477935
49,Anthony Mantha,PIT,R,81,262,151,275,0.09784,-0.02032,7.3,8477511
50,Joel Armia,LAK,R,66,203,237,263,0.10024,-0.02059,7.3,8476469
51,Parker Kelly,COL,L,81,195,257,270,0.10019,-0.01902,7.3,8480448
52,Kevin Fiala,LAK,L,56,276,221,256,0.10777,-0.01464,7.3,8477942
53,Chris Kreider,ANA,L,74,357,230,337,0.08561,-0.02113,7.3,8475184
54,Ben Meyers,SEA,C,51,54,199,172,0.13232,-0.0171,7.3,8483570
55,Teuvo Teravainen,CHI,L,75,234,277,310,0.08505,-0.02616,7.2,8476882
56,Artturi Lehkonen,COL,L,69,359,256,348,0.08051,-0.02444,7.2,8477476
57,Michael Amadio,OTT,C,81,195,416,411,0.07257,-0.02403,7.2,8478020
58,David Perron,DET,L,65,195,157,227,0.10222,-0.02781,7.2,8474102
59,Ryan Hartman,MIN,R,76,346,357,341,0.08223,-0.02382,7.2,8477451
60,Lenni Hameenaho,NJD,R,33,103,144,115,0.15865,-0.02401,7.2,8484177
61,Adrian Kempe,LAK,C,80,444,309,331,0.07407,-0.03357,7.1,8477960
62,Aliaksei Protas,WSH,C,76,335,357,312,0.08003,-0.03077,7.1,8481656
63,Matt Savoie,EDM,C,81,337,229,290,0.08123,-0.03369,7.1,8483512
64,Ridly Greig,OTT,C,77,273,349,381,0.06538,-0.03497,7.1,8482092
65,Brayden Point,TBL,C,63,334,217,231,0.09818,-0.03064,7.1,8478010
66,Nicolas Deslauriers,CAR,L,31,59,61,85,0.17761,-0.0343,7.1,8475235
67,Ilya Mikheyev,CHI,R,77,192,418,339,0.06592,-0.04039,7.0,8481624
68,Evgeni Malkin,PIT,C,56,267,126,202,0.09546,-0.0423,7.0,8471215
69,Artemi Panarin,LAK,L,77,488,283,320,0.0727,-0.03679,7.0,8478550
70,Warren Foegele,OTT,L,68,219,261,256,0.08557,-0.03666,7.0,8477998
71,Hendrix Lapierre,WSH,C,74,128,123,164,0.11354,-0.03924,7.0,8482148
72,Nikolaj Ehlers,CAR,L,82,388,266,343,0.06394,-0.04177,7.0,8477940
73,Michael Carcone,UTA,L,78,231,259,315,0.07058,-0.03974,7.0,8479619
74,Reid Schaefer,NSH,L,46,105,161,148,0.12,-0.04063,7.0,8483513
75,Nick Lardis,CHI,L,41,131,93,148,0.12139,-0.03959,7.0,8484185
76,Denver Barkey,PHI,C,43,133,139,160,0.11377,-0.04088,7.0,8484142
77,Tom Wilson,WSH,R,72,258,341,277,0.07262,-0.04473,6.9,8476880
78,Casey Cizikas,NYI,C,81,197,223,282,0.06836,-0.04816,6.9,8475231
79,Jordan Martinook,CAR,L,77,333,320,407,0.04861,-0.04839,6.9,8476921
80,Jake Neighbours,STL,L,68,269,228,251,0.07442,-0.04901,6.9,8482089
81,Josh Dunne,BUF,C,34,28,110,119,0.12855,-0.05048,6.9,8482623
82,Jason Dickinson,EDM,C,64,146,376,270,0.06631,-0.0528,6.8,8477450
83,Martin Necas,COL,C,78,530,323,394,0.04766,-0.05093,6.8,8480039
84,Quinton Byfield,LAK,C,78,320,371,379,0.04987,-0.05063,6.8,8482124
85,Blake Coleman,CGY,C,68,206,381,318,0.05328,-0.05621,6.8,8476399
86,Matt Coronato,CGY,R,79,375,301,324,0.05759,-0.05105,6.8,8482679
87,Nick Cousins,OTT,C,81,172,183,297,0.05697,-0.05657,6.8,8476393
88,Nico Hischier,NJD,C,82,437,472,455,0.04014,-0.05154,6.8,8480002
89,Jordan Staal,CAR,C,75,317,344,406,0.04556,-0.05155,6.8,8473533
90,Marcus Johansson,MIN,L,75,280,298,314,0.05289,-0.05751,6.8,8475149
91,Drake Batherson,OTT,R,79,397,187,295,0.06049,-0.05335,6.8,8480208
92,Zemgus Girgensons,TBL,L,74,198,323,395,0.04186,-0.05659,6.8,8476878
93,Otto Stenberg,STL,C,32,99,126,110,0.12993,-0.05654,6.8,8484230
