rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,David Kampf,WSH,C,40,136,208,177,0.69087,0.60885,10.0,8480144
2,Connor McDavid,EDM,C,81,464,261,361,0.63476,0.59001,9.5,8478402
3,Pius Suter,STL,C,63,182,237,240,0.65743,0.58587,9.4,8480459
4,Cole Reinhardt,FLA,L,59,123,151,183,0.66797,0.58076,9.2,8481133
5,Seth Jarvis,CAR,C,71,384,216,275,0.62415,0.5747,9.1,8482093
6,Denver Barkey,PHI,C,43,133,139,160,0.65829,0.57426,9.0,8484142
7,Leon Draisaitl,EDM,C,65,400,250,337,0.61696,0.56842,8.9,8477934
8,Jonathan Drouin,STL,L,64,244,222,261,0.62936,0.56719,8.9,8477494
9,Troy Terry,ANA,R,60,270,216,269,0.62618,0.56708,8.9,8478873
10,Zach Hyman,EDM,L,57,288,173,245,0.62688,0.5697,8.9,8475786
11,Cutter Gauthier,ANA,L,75,340,257,323,0.61762,0.56492,8.8,8483445
12,Andrei Svechnikov,CAR,R,79,412,272,317,0.60989,0.56199,8.7,8480830
13,Juraj Slafkovský,MTL,L,82,354,296,325,0.61118,0.55946,8.6,8483515
14,Tom Wilson,WSH,R,72,258,341,277,0.62002,0.55944,8.6,8476880
15,Josh Norris,BUF,C,44,175,196,178,0.6323,0.55873,8.6,8480064
16,Jean-Gabriel Pageau,NYI,C,74,251,310,280,0.62115,0.55974,8.6,8476419
17,Sebastian Aho,CAR,C,79,432,251,307,0.60371,0.55686,8.6,8478427
18,Will Smith,SJS,C,69,364,237,319,0.61049,0.55949,8.6,8484227
19,Liam O'Brien,UTA,C,37,85,95,114,0.65579,0.55002,8.4,8477070
20,Mikael Granlund,ANA,C,58,230,267,223,0.61202,0.5477,8.3,8475798
21,Jared McCann,SEA,L,52,238,173,193,0.60623,0.54294,8.2,8477955
22,Chris Kreider,ANA,L,74,357,230,337,0.59514,0.54347,8.2,8475184
23,Tommy Novak,PIT,C,82,331,186,285,0.59287,0.53917,8.1,8478438
24,Tage Thompson,BUF,R,81,413,311,377,0.58673,0.53865,8.1,8479420
25,Curtis Douglas,VAN,C,42,80,53,118,0.64949,0.54028,8.1,8480876
26,Drew O'Connor,VAN,L,81,266,252,311,0.60027,0.54038,8.1,8482055
27,Leo Carlsson,ANA,C,69,328,188,348,0.5922,0.53824,8.1,8484153
28,Luke Evangelista,NSH,R,80,332,308,378,0.59369,0.54008,8.1,8482146
29,Joe Veleno,MTL,C,61,151,192,168,0.61841,0.5389,8.1,8480813
30,Jansen Harkins,ANA,C,44,98,128,115,0.63767,0.53898,8.1,8478424
31,Evgeni Malkin,PIT,C,56,267,126,202,0.59446,0.53463,8.0,8471215
32,Cole Caufield,MTL,R,81,358,266,372,0.58882,0.53717,8.0,8481540
33,Nick Suzuki,MTL,C,82,369,335,388,0.58728,0.5364,8.0,8480018
34,Brendan Gallagher,MTL,R,77,204,226,260,0.60481,0.53638,8.0,8475848
35,Ryan O'Reilly,NSH,C,80,343,397,420,0.58922,0.53645,8.0,8475158
36,Zachary Bolduc,MTL,C,78,229,258,290,0.59551,0.53087,7.9,8482737
37,Fabian Zetterlund,OTT,L,83,267,201,303,0.59172,0.53187,7.9,8480188
38,Shane Wright,SEA,C,73,314,155,214,0.58861,0.53343,7.9,8483524
39,J.T. Miller,NYR,C,68,322,337,329,0.58187,0.52734,7.8,8476468
40,Adrian Kempe,LAK,C,80,444,309,331,0.57418,0.52774,7.8,8477960
41,David Pastrnak,BOS,R,77,446,345,335,0.57387,0.52754,7.8,8477956
42,Alex DeBrincat,DET,R,82,352,346,343,0.57977,0.52762,7.8,8479337
43,Owen Tippett,PHI,R,81,291,338,349,0.58753,0.53019,7.8,8480015
44,Emil Heineman,NYI,L,82,335,300,331,0.58314,0.52969,7.8,8482476
45,Macklin Celebrini,SJS,C,82,475,329,409,0.57334,0.52844,7.8,8484801
46,Mason McTavish,ANA,C,74,325,233,281,0.5834,0.52913,7.8,8482745
47,Aliaksei Protas,WSH,C,76,335,357,312,0.58026,0.52679,7.7,8481656
48,Ivan Barbashev,VGK,C,82,454,288,321,0.57273,0.52681,7.7,8477964
49,Ryan McLeod,BUF,C,81,296,328,295,0.58122,0.52433,7.7,8480802
50,Anders Lee,NYI,L,82,349,296,319,0.57655,0.52415,7.7,8475314
51,James van Riemsdyk,DET,L,72,181,223,200,0.59866,0.52592,7.7,8474037
52,Zach Benson,BUF,L,65,219,237,274,0.59159,0.52545,7.7,8484145
53,Scott Laughton,LAK,C,63,87,370,245,0.62941,0.52447,7.7,8476872
54,Alex Tuch,BUF,R,79,379,300,359,0.57196,0.52166,7.6,8477949
55,Marco Kasper,DET,C,81,221,300,280,0.58595,0.52008,7.6,8483464
56,Brandon Tanev,UTA,L,55,105,161,174,0.6176,0.52205,7.6,8479293
57,Matty Beniers,SEA,C,81,368,335,358,0.57178,0.52074,7.6,8482665
58,Jeffrey Viel,ANA,L,44,139,158,183,0.60441,0.52136,7.6,8479705
59,Warren Foegele,OTT,L,68,219,261,256,0.58566,0.51949,7.5,8477998
60,Brady Tkachuk,OTT,L,60,325,178,298,0.57334,0.51902,7.5,8480801
61,Tim Stützle,OTT,L,80,403,175,269,0.56851,0.51973,7.5,8482116
62,Pavel Buchnevich,STL,L,80,315,283,288,0.57186,0.51668,7.5,8477402
63,Aatu Räty,VAN,C,65,199,286,164,0.58656,0.51713,7.5,8482691
64,Dalibor Dvorsky,STL,C,70,269,203,242,0.57849,0.51878,7.5,8484164
