rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Pontus Holmberg,TBL,R,70,196,308,370,0.33924,0.28864,10.0,8480995
2,Yanni Gourde,TBL,C,82,236,361,422,0.32946,0.28299,9.7,8476826
3,Cole Smith,VGK,L,63,102,265,273,0.33109,0.2772,9.3,8482062
4,Kasperi Kapanen,EDM,R,40,124,123,165,0.35463,0.27566,9.2,8477953
5,Mark Stone,VGK,R,61,311,208,245,0.33193,0.27149,8.9,8475913
6,Ivan Barbashev,VGK,C,82,454,288,321,0.32207,0.27075,8.9,8477964
7,Phillip Danault,MTL,C,75,236,343,293,0.31682,0.26984,8.8,8476479
8,David Pastrnak,BOS,R,77,446,345,335,0.31519,0.26843,8.8,8477956
9,Jesperi Kotkaniemi,CAR,C,42,189,118,160,0.34885,0.26885,8.8,8480829
10,Nic Dowd,VGK,C,75,133,349,307,0.3131,0.2667,8.6,8475343
11,Eric Robinson,CAR,L,67,276,188,265,0.32768,0.26462,8.5,8480762
12,Jordan Staal,CAR,C,75,317,344,406,0.31127,0.26465,8.5,8473533
13,Jordan Martinook,CAR,L,77,333,320,407,0.31267,0.26435,8.5,8476921
14,Taylor Ward,LAK,R,35,37,76,93,0.36343,0.26429,8.5,8483406
15,Zachary Bolduc,MTL,C,78,229,258,290,0.31597,0.26229,8.4,8482737
16,Mathieu Joseph,LAK,R,50,115,156,192,0.3309,0.26191,8.4,8478472
17,Zemgus Girgensons,TBL,L,74,198,323,395,0.31094,0.26293,8.4,8476878
18,Dylan Guenther,UTA,R,79,323,309,305,0.30979,0.26083,8.3,8482699
19,Elias Lindholm,BOS,C,69,335,321,275,0.30816,0.26017,8.2,8477496
20,Aliaksei Protas,WSH,C,76,335,357,312,0.30437,0.25893,8.2,8481656
21,Parker Kelly,COL,L,81,195,257,270,0.31096,0.2575,8.1,8480448
22,Yakov Trenin,MIN,C,82,195,321,263,0.30485,0.25704,8.1,8478508
