rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Simon Nemec,NJD,D,68,180,157,152,0.07725,-0.05852,10.0,8483495
2,Jared Spurgeon,MIN,D,79,208,219,204,0.04875,-0.06443,9.8,8474716
3,Jacob Trouba,ANA,D,80,249,243,251,0.02135,-0.07916,9.3,8476885
4,Parker Wotherspoon,PIT,D,80,217,203,238,0.02039,-0.08316,9.2,8478450
5,Brock Faber,MIN,D,80,275,298,296,0.00401,-0.08966,9.0,8482122
6,Trevor van Riemsdyk,WSH,D,68,91,138,183,0.02138,-0.09592,8.7,8477845
7,Luke Hughes,NJD,D,68,246,163,198,0.02046,-0.0965,8.7,8482684
8,Bowen Byram,BUF,D,82,219,256,234,0.00372,-0.10157,8.6,8481524
9,K'Andre Miller,CAR,D,72,244,167,210,0.0102,-0.10008,8.6,8480817
10,Jonas Brodin,MIN,D,62,173,169,182,0.01659,-0.10122,8.6,8476463
11,Jakob Chychrun,WSH,D,80,256,166,229,0.00691,-0.10223,8.5,8479345
12,Niko Mikkola,FLA,D,68,180,185,226,-0.00215,-0.10718,8.4,8478859
13,Shea Theodore,VGK,D,71,215,174,192,0.0083,-0.10698,8.4,8477447
14,John Carlson,ANA,D,70,193,169,166,0.01756,-0.10907,8.3,8474590
15,Sean Walker,CAR,D,81,256,191,233,-0.00377,-0.10811,8.3,8480336
16,Quinn Hughes,MIN,D,74,290,260,261,-0.01153,-0.11218,8.2,8480800
17,Erik Karlsson,PIT,D,75,253,196,217,-0.0102,-0.11842,8.0,8474578
18,Drew Doughty,LAK,D,71,205,181,222,-0.01256,-0.12006,7.9,8474563
19,Brenden Dillon,NJD,D,82,186,173,165,0.00739,-0.12049,7.9,8475455
20,Jake Middleton,MIN,D,75,167,184,175,0.00158,-0.12023,7.9,8478136
21,Marcus Pettersson,VAN,D,81,167,256,228,-0.01802,-0.12279,7.9,8477969
22,Jackson LaCombe,ANA,D,81,261,249,244,-0.02245,-0.12168,7.9,8481605
