rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Otto Stenberg,STL,C,32,99,126,110,0.48154,0.30428,10.0,8484230
2,Nikita Kucherov,TBL,R,76,414,276,266,0.36672,0.25039,9.5,8476453
3,Taylor Hall,CAR,L,80,369,181,319,0.3509,0.24472,9.4,8475791
4,Brandon Hagel,TBL,L,71,320,266,236,0.35225,0.22803,9.3,8479542
5,Joel Kiviranta,COL,L,50,105,146,168,0.35471,0.20689,9.1,8481641
6,Jack Drury,COL,C,81,249,306,295,0.31435,0.20267,9.0,8480835
7,Logan Stankoven,CAR,C,81,376,181,311,0.27174,0.16222,8.7,8482702
8,Jackson Blake,CAR,R,81,378,183,324,0.27003,0.16275,8.7,8482809
9,Lars Eller,OTT,C,68,160,268,215,0.28234,0.15019,8.5,8474189
10,Pontus Holmberg,TBL,R,70,196,308,370,0.22414,0.12307,8.3,8480995
11,Mark Jankowski,CAR,C,68,272,185,247,0.23978,0.11622,8.2,8476873
12,Connor Dewar,PIT,C,78,96,417,252,0.2241,0.10134,8.1,8480980
13,Jordan Martinook,CAR,L,77,333,320,407,0.19692,0.10031,8.1,8476921
14,Arshdeep Bains,VAN,L,28,48,32,67,0.3378,0.09956,8.1,8483395
15,Andrei Kuzmenko,LAK,L,52,183,143,180,0.23912,0.09407,8.0,8483808
16,Cutter Gauthier,ANA,L,75,340,257,323,0.19933,0.09092,8.0,8483445
17,Blake Coleman,CGY,C,68,206,381,318,0.19434,0.0855,7.9,8476399
18,Casey Cizikas,NYI,C,81,197,223,282,0.20175,0.08558,7.9,8475231
19,Jack Eichel,VGK,C,75,444,275,282,0.18683,0.07047,7.8,8478403
20,Jack Hughes,NJD,C,61,330,128,222,0.20432,0.07345,7.8,8481559
21,Chris Kreider,ANA,L,74,357,230,337,0.17233,0.0658,7.8,8475184
22,Quinton Byfield,LAK,C,78,320,371,379,0.16123,0.06083,7.7,8482124
23,Jesper Bratt,NJD,L,82,430,260,338,0.16905,0.06288,7.7,8479407
24,Jordan Staal,CAR,C,75,317,344,406,0.16199,0.06498,7.7,8473533
25,Matt Boldy,MIN,L,76,313,343,331,0.16889,0.06149,7.7,8481557
26,Linus Karlsson,VAN,C,78,198,223,226,0.18665,0.05649,7.7,8481024
27,Alex Laferriere,LAK,R,81,331,358,384,0.14527,0.04546,7.6,8482155
28,Josh Norris,BUF,C,44,175,196,178,0.19118,0.04453,7.6,8480064
29,Yanni Gourde,TBL,C,82,236,361,422,0.14028,0.04511,7.6,8476826
30,Nico Hischier,NJD,C,82,437,472,455,0.14174,0.05009,7.6,8480002
31,William Carrier,CAR,L,70,268,242,336,0.15701,0.05032,7.6,8477478
32,Timo Meier,NJD,R,77,337,410,396,0.14406,0.04588,7.6,8478414
33,Josh Dunne,BUF,C,34,28,110,119,0.22383,0.04513,7.6,8482623
34,Adam Henrique,EDM,C,64,151,265,203,0.17463,0.03728,7.5,8474641
35,Mark Stone,VGK,R,61,311,208,245,0.16368,0.03871,7.5,8475913
36,Jake Guentzel,TBL,L,81,369,296,312,0.14974,0.03897,7.5,8477404
37,Maxim Tsyplakov,NJD,R,49,110,93,131,0.20938,0.03827,7.5,8484958
38,Arseny Gritsyuk,NJD,R,66,247,229,272,0.15307,0.03459,7.5,8481721
39,Troy Terry,ANA,R,60,270,216,269,0.15371,0.03429,7.5,8478873
40,Michael Carcone,UTA,L,78,231,259,315,0.15198,0.04168,7.5,8479619
41,Barrett Hayton,UTA,C,67,251,297,266,0.16286,0.04291,7.5,8480849
42,Danton Heinen,CBJ,L,46,114,169,140,0.20818,0.04284,7.5,8478046
43,Blake Lizotte,PIT,C,55,54,305,177,0.17746,0.03029,7.4,8481481
44,Parker Kelly,COL,L,81,195,257,270,0.15114,0.03201,7.4,8480448
45,Anthony Cirelli,TBL,C,71,290,254,248,0.14863,0.02423,7.4,8478519
46,Anze Kopitar,LAK,C,66,372,265,249,0.14038,0.01624,7.3,8471685
47,Mikael Backlund,CGY,C,81,226,484,363,0.1239,0.02155,7.3,8474150
48,Ivan Barbashev,VGK,C,82,454,288,321,0.12934,0.02012,7.3,8477964
49,Tim Stützle,OTT,L,80,403,175,269,0.14024,0.02079,7.3,8482116
50,Mikael Granlund,ANA,C,58,230,267,223,0.14808,0.01687,7.3,8475798
51,Adrian Kempe,LAK,C,80,444,309,331,0.11673,0.00904,7.2,8477960
52,Kirill Kaprizov,MIN,L,78,492,342,432,0.1025,0.00845,7.2,8478864
53,Joel Eriksson Ek,MIN,C,70,268,316,318,0.1153,0.00546,7.2,8478493
54,Jack McBain,UTA,C,75,249,284,285,0.11945,0.00337,7.2,8480855
55,Kyle MacLean,NYI,C,59,142,149,213,0.14265,0.00839,7.2,8481237
56,Cole Schwindt,FLA,R,30,65,60,100,0.2024,0.00782,7.2,8481655
57,Eetu Luostarinen,FLA,C,73,261,297,372,0.09429,-0.00722,7.1,8480185
58,Artturi Lehkonen,COL,L,69,359,256,348,0.1029,-0.00203,7.1,8477476
59,Keegan Kolesar,VGK,R,83,188,268,362,0.09986,-0.00289,7.1,8478434
60,Ridly Greig,OTT,C,77,273,349,381,0.10172,0.00133,7.1,8482092
61,David Perron,DET,L,65,195,157,227,0.12649,-0.00359,7.1,8474102
62,Clayton Keller,UTA,R,81,476,258,392,0.09916,0.00019,7.1,8479343
63,Zakhar Bardakov,COL,C,59,104,109,111,0.18383,-0.00219,7.1,8482947
64,Mats Zuccarello,MIN,R,59,328,216,286,0.11111,-0.0046,7.1,8475692
65,Nick Paul,TBL,L,51,157,175,190,0.13328,-0.00867,7.1,8477426
66,Kevin Fiala,LAK,L,56,276,221,256,0.10326,-0.01904,7.0,8477942
67,Dylan Cozens,OTT,C,82,367,275,407,0.07763,-0.01941,7.0,8481528
68,Zachary Aston-Reese,CBJ,C,27,34,95,70,0.21569,-0.01841,7.0,8479944
69,Leo Carlsson,ANA,C,69,328,188,348,0.09186,-0.01311,7.0,8484153
70,Oskar Back,DAL,C,72,113,208,241,0.11033,-0.01579,7.0,8480840
71,Noel Acciari,PIT,C,67,69,388,200,0.11531,-0.0232,6.9,8478569
72,Brandon Saad,VGK,L,49,182,158,195,0.10997,-0.03027,6.9,8476438
73,Patrick Kane,DET,R,67,307,263,275,0.09496,-0.02314,6.9,8474141
74,Brayden Point,TBL,C,63,334,217,231,0.09928,-0.02951,6.9,8478010
75,Mason Marchment,CBJ,L,68,332,208,295,0.09162,-0.02244,6.9,8478975
76,Drake Batherson,OTT,R,79,397,187,295,0.08607,-0.02781,6.9,8480208
77,Tyler Pitlick,MIN,C,32,36,97,66,0.21328,-0.02754,6.9,8475752
78,Zemgus Girgensons,TBL,L,74,198,323,395,0.06869,-0.02987,6.9,8476878
79,Jason Dickinson,EDM,C,64,146,376,270,0.08065,-0.03854,6.8,8477450
80,Sam Bennett,FLA,C,76,334,253,353,0.07229,-0.03179,6.8,8477935
81,Joel Armia,LAK,R,66,203,237,263,0.08962,-0.03117,6.8,8476469
82,Tom Wilson,WSH,R,72,258,341,277,0.07651,-0.04076,6.8,8476880
83,Jake Neighbours,STL,L,68,269,228,251,0.09176,-0.03168,6.8,8482089
84,Charlie Coyle,CBJ,C,82,280,457,347,0.0736,-0.03155,6.8,8475745
85,Ben Meyers,SEA,C,51,54,199,172,0.11143,-0.0379,6.8,8483570
86,Oskar Sundqvist,STL,C,52,85,216,181,0.10459,-0.04084,6.8,8476897
87,Tim Washe,ANA,C,38,81,166,107,0.15649,-0.03235,6.8,8485512
88,Artemi Panarin,LAK,L,77,488,283,320,0.06643,-0.04304,6.7,8478550
89,Trevor Moore,LAK,C,68,250,298,326,0.06393,-0.04451,6.7,8479675
90,Zachary Bolduc,MTL,C,78,229,258,290,0.07059,-0.04436,6.7,8482737
91,Hendrix Lapierre,WSH,C,74,128,123,164,0.10327,-0.04916,6.7,8482148
92,Alex DeBrincat,DET,R,82,352,346,343,0.06413,-0.04154,6.7,8479337
93,Michael Amadio,OTT,C,81,195,416,411,0.0547,-0.04181,6.7,8478020
94,Andrei Svechnikov,CAR,R,79,412,272,317,0.06007,-0.04986,6.7,8480830
95,Nikolaj Ehlers,CAR,L,82,388,266,343,0.0592,-0.04646,6.7,8477940
96,Ryan Hartman,MIN,R,76,346,357,341,0.05987,-0.04607,6.7,8477451
97,Mathieu Olivier,CBJ,R,61,194,283,255,0.07718,-0.04541,6.7,8479671
98,Lawson Crouse,UTA,L,80,343,315,347,0.06094,-0.04411,6.7,8478474
99,Matthew Tkachuk,FLA,L,31,130,106,162,0.10453,-0.04924,6.7,8479314
100,Carter Verhaeghe,FLA,C,77,348,280,331,0.0465,-0.06079,6.6,8477409
101,Alex Turcotte,LAK,C,62,205,160,202,0.07908,-0.05843,6.6,8481532
102,Justin Sourdif,WSH,R,78,214,342,292,0.0565,-0.05795,6.6,8482088
103,Anthony Beauvillier,WSH,L,82,322,274,294,0.06236,-0.05177,6.6,8478463
104,Andrew Copp,DET,C,79,326,320,358,0.04338,-0.05986,6.6,8477429
105,Michael Rasmussen,DET,C,64,182,218,217,0.07212,-0.06058,6.6,8479992
106,Gage Goncalves,TBL,C,74,251,174,261,0.06658,-0.05438,6.6,8482201
107,Sean Couturier,PHI,C,78,255,386,314,0.04971,-0.06051,6.6,8476461
108,Dawson Mercer,NJD,C,82,345,382,372,0.0403,-0.06096,6.6,8482110
109,Sebastian Aho,CAR,C,79,432,251,307,0.05857,-0.05312,6.6,8478427
110,Jordan Kyrou,STL,C,71,306,169,273,0.0644,-0.05403,6.6,8479385
111,Pavel Buchnevich,STL,L,80,315,283,288,0.06043,-0.05472,6.6,8477402
112,Mason McTavish,ANA,C,74,325,233,281,0.05911,-0.05741,6.6,8482745
113,Mackie Samoskevich,FLA,R,77,259,238,324,0.04299,-0.06565,6.5,8482713
114,Anton Lundell,FLA,C,64,250,267,322,0.03832,-0.0705,6.5,8482113
115,Aliaksei Protas,WSH,C,76,335,357,312,0.04272,-0.06784,6.5,8481656
116,Claude Giroux,OTT,R,82,298,325,326,0.04392,-0.06423,6.5,8473512
117,Eric Robinson,CAR,L,67,276,188,265,0.05691,-0.06292,6.5,8480762
118,Seth Jarvis,CAR,C,71,384,216,275,0.04676,-0.07112,6.5,8482093
119,Cole Sillinger,CBJ,C,81,297,362,324,0.04425,-0.0644,6.5,8482705
120,Isac Lundeström,CBJ,C,68,136,256,220,0.06107,-0.07049,6.5,8480806
121,Nick Schmaltz,UTA,C,81,457,296,377,0.03539,-0.06532,6.5,8477951
122,Samuel Helenius,LAK,C,52,51,93,125,0.1102,-0.06455,6.5,8482726
123,Evgeni Malkin,PIT,C,56,267,126,202,0.0647,-0.0728,6.4,8471215
124,Victor Olofsson,CGY,L,78,277,244,254,0.04675,-0.07573,6.4,8478109
125,Martin Necas,COL,C,78,530,323,394,0.01562,-0.08275,6.4,8480039
126,Nathan MacKinnon,COL,C,80,612,320,417,0.01241,-0.08318,6.4,8477492
127,Cole Caufield,MTL,R,81,358,266,372,0.01829,-0.08293,6.4,8481540
128,Nick Suzuki,MTL,C,82,369,335,388,0.02204,-0.07706,6.4,8480018
129,Morgan Frost,CGY,C,81,433,217,315,0.03497,-0.07506,6.4,8480028
130,Fabian Zetterlund,OTT,L,83,267,201,303,0.03094,-0.08128,6.4,8480188
131,Oliver Bjorkstrand,TBL,R,80,216,185,273,0.04147,-0.07621,6.4,8477416
132,Michael Bunting,DAL,L,74,300,224,239,0.04452,-0.08178,6.4,8478047
133,Alex Killorn,ANA,L,81,283,302,324,0.02624,-0.08205,6.4,8473986
134,Jeffrey Viel,ANA,L,44,139,158,183,0.06974,-0.07474,6.4,8479705
135,Evan Rodrigues,FLA,C,69,252,237,260,0.0352,-0.08588,6.3,8478542
136,Alexis Lafrenière,NYR,L,82,378,311,375,0.00841,-0.09232,6.3,8482109
137,Jeff Malott,LAK,L,58,98,120,157,0.07162,-0.08387,6.3,8482408
138,Kasperi Kapanen,EDM,R,40,124,123,165,0.06427,-0.08745,6.3,8477953
139,Connor McDavid,EDM,C,81,464,261,361,0.01548,-0.08713,6.3,8478402
140,Connor Brown,NJD,R,75,263,231,298,0.02918,-0.08377,6.3,8477015
141,Zach Benson,BUF,L,65,219,237,274,0.02889,-0.08897,6.3,8484145
