rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Nikita Kucherov,TBL,R,76,414,276,266,0.64098,0.5817,10.0,8476453
2,Brandon Hagel,TBL,L,71,320,266,236,0.62009,0.55671,9.3,8479542
3,Josh Norris,BUF,C,44,175,196,178,0.62219,0.54909,9.1,8480064
4,Matt Boldy,MIN,L,76,313,343,331,0.58875,0.53502,8.8,8481557
5,Sammy Blais,MTL,L,21,42,38,62,0.65984,0.53569,8.8,8478104
6,Sam Lafferty,CHI,C,29,54,46,75,0.64376,0.53082,8.7,8478043
7,Lars Eller,OTT,C,68,160,268,215,0.59838,0.53168,8.7,8474189
8,Tim Stützle,OTT,L,80,403,175,269,0.58396,0.52428,8.5,8482116
9,Linus Karlsson,VAN,C,78,198,223,226,0.58877,0.52365,8.5,8481024
10,Zakhar Bardakov,COL,C,59,104,109,111,0.61849,0.5256,8.5,8482947
11,Joel Eriksson Ek,MIN,C,70,268,316,318,0.57361,0.51869,8.4,8478493
12,Mark Stone,VGK,R,61,311,208,245,0.58017,0.5176,8.3,8475913
13,Jack Eichel,VGK,C,75,444,275,282,0.57362,0.51529,8.3,8478403
14,Fabian Zetterlund,OTT,L,83,267,201,303,0.56992,0.51364,8.2,8480188
15,Andrei Kuzmenko,LAK,L,52,183,143,180,0.58074,0.5077,8.1,8483808
16,Ivan Barbashev,VGK,C,82,454,288,321,0.56379,0.5091,8.1,8477964
17,Rodrigo Abols,PHI,C,42,80,104,145,0.58902,0.50764,8.1,8479022
18,Jackson Blake,CAR,R,81,378,183,324,0.56268,0.50824,8.1,8482809
19,Jack McBain,UTA,C,75,249,284,285,0.55875,0.5007,7.9,8480855
20,Tyler Pitlick,MIN,C,32,36,97,66,0.62277,0.50214,7.9,8475752
21,Danton Heinen,CBJ,L,46,114,169,140,0.58401,0.50119,7.9,8478046
22,Joel Kiviranta,COL,L,50,105,146,168,0.5712,0.4956,7.8,8481641
23,Keegan Kolesar,VGK,R,83,188,268,362,0.54447,0.49297,7.7,8478434
24,Anze Kopitar,LAK,C,66,372,265,249,0.55156,0.48947,7.6,8471685
25,Jack Drury,COL,C,81,249,306,295,0.54659,0.48954,7.6,8480835
26,Zachary Bolduc,MTL,C,78,229,258,290,0.54543,0.4879,7.6,8482737
27,Adam Henrique,EDM,C,64,151,265,203,0.5591,0.49033,7.6,8474641
28,Leo Carlsson,ANA,C,69,328,188,348,0.54126,0.48874,7.6,8484153
29,Mats Zuccarello,MIN,R,59,328,216,286,0.54754,0.4896,7.6,8475692
30,Joel Armia,LAK,R,66,203,237,263,0.54491,0.48451,7.5,8476469
31,Colton Sissons,VGK,C,66,130,234,243,0.54788,0.48505,7.5,8476925
32,Pontus Holmberg,TBL,R,70,196,308,370,0.5349,0.48398,7.5,8480995
33,Jack Hughes,NJD,C,61,330,128,222,0.55059,0.48485,7.5,8481559
34,Kirill Kaprizov,MIN,L,78,492,342,432,0.53108,0.48395,7.5,8478864
35,Chris Kreider,ANA,L,74,357,230,337,0.53855,0.48519,7.5,8475184
36,Ben Meyers,SEA,C,51,54,199,172,0.56099,0.4863,7.5,8483570
37,Anthony Mantha,PIT,R,81,262,151,275,0.54265,0.48358,7.4,8477511
38,Claude Giroux,OTT,R,82,298,325,326,0.53571,0.48147,7.4,8473512
39,David Perron,DET,L,65,195,157,227,0.54767,0.48266,7.4,8474102
40,Logan Stankoven,CAR,C,81,376,181,311,0.53632,0.48079,7.4,8482702
41,Jesper Bratt,NJD,L,82,430,260,338,0.53697,0.48369,7.4,8479407
42,Artemi Panarin,LAK,L,77,488,283,320,0.53386,0.47912,7.3,8478550
43,Yanni Gourde,TBL,C,82,236,361,422,0.52627,0.47861,7.3,8476826
44,Ridly Greig,OTT,C,77,273,349,381,0.52811,0.47795,7.3,8482092
