rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Johnathan Kovacevic,NJD,D,34,123,181,164,0.67393,0.59892,10.0,8480192
2,Darren Raddysh,TBL,D,73,395,345,349,0.62744,0.57559,9.6,8478178
3,Jackson LaCombe,ANA,D,81,461,505,511,0.59602,0.55291,9.1,8481605
4,Matthew Kessel,STL,D,29,86,69,104,0.63401,0.5382,8.8,8482516
5,Sean Walker,CAR,D,81,521,411,483,0.57738,0.53289,8.7,8480336
6,J.J. Moser,TBL,D,79,446,388,413,0.58074,0.53262,8.7,8482655
7,Joel Nystrom,CAR,D,38,232,124,193,0.59139,0.52091,8.5,8482911
8,Mikey Anderson,LAK,D,79,323,443,459,0.56024,0.51452,8.4,8479998
9,Ilya Solovyov,PIT,D,30,86,96,126,0.60067,0.5134,8.4,8482470
10,Ryan McDonagh,TBL,D,48,191,232,232,0.57501,0.51069,8.3,8474151
11,Jaccob Slavin,CAR,D,39,199,187,219,0.5776,0.51139,8.3,8476958
12,K'Andre Miller,CAR,D,72,476,358,402,0.5569,0.50803,8.3,8480817
13,Quinn Hughes,MIN,D,74,564,474,502,0.55326,0.50953,8.3,8480800
14,Shea Theodore,VGK,D,71,429,394,377,0.55609,0.50562,8.2,8477447
15,Luke Hughes,NJD,D,68,474,369,392,0.55308,0.50359,8.2,8482684
16,Tyler Kleven,OTT,D,70,286,253,413,0.55405,0.50583,8.2,8482095
17,Jordan Spence,OTT,D,73,471,226,393,0.55156,0.50212,8.2,8481606
18,Cale Fleury,SEA,D,22,58,107,106,0.60053,0.50535,8.2,8479985
19,Drew Doughty,LAK,D,71,390,381,443,0.54786,0.5013,8.1,8474563
20,Brayden McNabb,VGK,D,64,332,325,334,0.55198,0.49835,8.1,8475188
21,Jake Sanderson,OTT,D,67,397,402,379,0.54892,0.49858,8.1,8482105
22,Denton Mateychuk,CBJ,D,75,348,333,375,0.55058,0.49998,8.1,8483485
23,Jacob Trouba,ANA,D,80,463,488,502,0.54122,0.49748,8.1,8476885
24,Artem Zub,OTT,D,81,319,500,446,0.5394,0.493,8.0,8482245
25,Simon Nemec,NJD,D,68,335,298,292,0.55289,0.49555,8.0,8483495
26,Sam Malinski,COL,D,81,378,361,382,0.54017,0.49004,7.9,8484258
27,Erik Cernak,TBL,D,61,220,293,319,0.5426,0.48775,7.9,8478416
