rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Drew Doughty,LAK,D,264,769,699,791,0.21556,0.18831,10.0,8474563
2,Alex Pietrangelo,VGK,D,209,613,579,578,0.21639,0.18475,9.8,8474565
3,Jaccob Slavin,CAR,D,276,835,650,732,0.20217,0.17467,9.2,8476958
4,Darnell Nurse,EDM,D,320,817,813,910,0.20045,0.17573,9.2,8477498
5,Evan Bouchard,EDM,D,326,1021,678,791,0.19986,0.17347,9.1,8480803
6,Mikey Anderson,LAK,D,307,732,800,854,0.19808,0.17273,9.0,8479998
7,Mattias Ekholm,EDM,D,303,900,614,731,0.19678,0.16957,8.9,8475218
8,Brayden McNabb,VGK,D,310,788,730,837,0.19536,0.16991,8.9,8475188
9,Zach Werenski,CBJ,D,239,973,763,765,0.19712,0.17047,8.9,8478460
10,Dmitry Orlov,SJS,D,305,772,687,790,0.19301,0.167,8.7,8475200
11,Sean Durzi,UTA,D,238,658,543,604,0.19433,0.16475,8.6,8480434
12,Sean Walker,CAR,D,314,828,663,724,0.19276,0.16568,8.6,8480336
13,Josh Morrissey,WPG,D,315,1254,808,943,0.18948,0.16575,8.6,8477504
14,Erik Karlsson,PIT,D,321,1097,831,980,0.18601,0.16289,8.5,8474578
15,Trevor van Riemsdyk,WSH,D,295,648,656,723,0.19112,0.16412,8.5,8477845
16,Damon Severson,CBJ,D,289,794,753,786,0.18964,0.16377,8.5,8476923
17,Luke Hughes,NJD,D,223,688,513,607,0.19245,0.16306,8.5,8482684
18,Olen Zellweger,ANA,D,164,459,348,356,0.20153,0.16314,8.5,8482803
19,K'Andre Miller,CAR,D,305,836,745,890,0.18687,0.16262,8.4,8480817
20,Brett Pesce,NJD,D,261,794,640,712,0.18882,0.16177,8.4,8477488
21,Brent Burns,COL,D,327,921,772,824,0.18694,0.1618,8.4,8470613
22,Adam Larsson,SEA,D,326,1071,851,999,0.1853,0.16243,8.4,8476457
23,Quinn Hughes,MIN,D,302,1001,744,887,0.18663,0.16236,8.4,8480800
24,Ivan Provorov,CBJ,D,328,928,944,951,0.18584,0.1624,8.4,8478500
25,Ryker Evans,SEA,D,175,398,333,408,0.19713,0.16143,8.4,8482858
26,Shea Theodore,VGK,D,240,739,565,656,0.18937,0.16123,8.3,8477447
27,Alec Martinez,CHI,D,176,389,464,444,0.19465,0.1605,8.3,8474166
28,Matt Roy,WSH,D,311,732,738,760,0.18607,0.16,8.3,8478911
29,Mark Giordano,TOR,D,124,223,229,272,0.20452,0.16085,8.3,8470966
30,Vince Dunn,SEA,D,282,987,720,883,0.18393,0.15976,8.3,8478407
31,Brian Dumoulin,LAK,D,323,774,761,814,0.18502,0.15984,8.3,8475208
32,Parker Wotherspoon,PIT,D,188,389,459,485,0.19362,0.16091,8.3,8478450
33,Jacob Trouba,ANA,D,308,822,837,877,0.1822,0.15805,8.2,8476885
34,Alexander Edler,LAK,D,64,127,108,111,0.22616,0.15826,8.2,8471303
35,Zach Whitecloud,CGY,D,272,581,618,657,0.18685,0.15889,8.2,8480727
36,Bowen Byram,BUF,D,279,816,815,813,0.18417,0.15904,8.2,8481524
37,Mike Matheson,MTL,D,288,700,929,797,0.18397,0.15861,8.2,8476875
38,Thomas Harley,DAL,D,233,679,554,598,0.18781,0.15853,8.2,8481581
39,Brock Faber,MIN,D,242,781,826,866,0.18307,0.15873,8.2,8482122
40,Dante Fabbro,CBJ,D,277,660,617,670,0.18411,0.15659,8.1,8479371
41,John Carlson,ANA,D,271,863,724,741,0.18304,0.15686,8.1,8474590
42,Cody Ceci,LAK,D,326,707,827,865,0.18194,0.15766,8.1,8476879
43,Dougie Hamilton,NJD,D,243,760,491,673,0.1854,0.15785,8.1,8476462
44,Radko Gudas,ANA,D,275,582,706,659,0.18455,0.15679,8.1,8475462
45,Jared Spurgeon,MIN,D,240,644,691,626,0.18524,0.15676,8.1,8474716
46,Noah Hanifin,VGK,D,313,949,824,950,0.18068,0.15751,8.1,8478396
47,Donovan Sebrango,FLA,D,44,84,70,105,0.22691,0.15728,8.1,8482131
48,Alexandre Carrier,MTL,D,268,505,694,718,0.18229,0.15577,8.0,8478851
49,Mike Reilly,CAR,D,131,372,184,304,0.19618,0.15545,8.0,8476422
50,Rasmus Sandin,WSH,D,294,783,704,711,0.18291,0.15623,8.0,8480873
51,Kris Letang,PIT,D,294,877,719,914,0.1782,0.15475,8.0,8471724
52,Jakob Chychrun,WSH,D,284,888,665,731,0.18259,0.15627,8.0,8479345
53,Marcus Pettersson,VAN,D,309,756,919,930,0.17714,0.15394,7.9,8477969
54,Troy Stecher,TOR,D,265,467,558,540,0.18458,0.15412,7.9,8479442
55,J.J. Moser,TBL,D,295,697,811,816,0.17876,0.15399,7.9,8482655
56,Owen Power,BUF,D,315,1002,886,823,0.17937,0.15467,7.9,8482671
57,Niko Mikkola,FLA,D,307,802,716,884,0.17816,0.15434,7.9,8478859
58,Jake Walman,EDM,D,243,549,626,604,0.18211,0.15337,7.9,8478013
59,Tyler Tucker,STL,D,158,249,232,297,0.19485,0.15382,7.9,8481006
60,Jacob Moverare,LAK,D,90,122,119,169,0.20895,0.15446,7.9,8479421
61,Lane Hutson,MTL,D,166,517,298,433,0.18721,0.15327,7.9,8483457
62,Sam Rinzel,CHI,D,63,178,131,156,0.21024,0.15365,7.9,8483506
63,Ryan McDonagh,TBL,D,275,688,757,756,0.17864,0.15298,7.8,8474151
64,Roman Josi,NSH,D,270,1023,659,736,0.17904,0.15303,7.8,8474600
65,Martin Fehérváry,WSH,D,295,599,872,783,0.17654,0.15143,7.8,8480796
66,Vladislav Gavrikov,NYR,D,313,795,867,821,0.17639,0.15184,7.8,8478882
67,Jamie Oleksiak,SEA,D,317,603,910,794,0.1777,0.15268,7.8,8476467
68,Brendan Smith,CBJ,D,170,298,289,278,0.19392,0.15174,7.8,8474090
