rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Paul Cotter,NJD,C,79,120,95,103,0.27337,0.19662,10.0,8481032
2,Matt Boldy,MIN,L,76,159,179,175,0.25616,0.19721,10.0,8481557
3,Kirill Kaprizov,MIN,L,78,285,186,227,0.24586,0.19438,9.8,8478864
4,Jack Hughes,NJD,C,61,185,78,127,0.26104,0.19247,9.7,8481559
5,Zack Ostapchuk,SJS,C,58,49,85,91,0.27104,0.19038,9.5,8482859
6,Kasperi Kapanen,EDM,R,40,60,67,76,0.27649,0.18855,9.4,8477953
7,Ryan Reaves,SJS,R,50,39,57,76,0.27332,0.18586,9.2,8471817
8,Anthony Beauvillier,WSH,L,82,140,129,149,0.24655,0.18429,9.1,8478463
9,Joel Eriksson Ek,MIN,C,70,138,172,169,0.24277,0.18432,9.1,8478493
10,Peyton Krebs,BUF,C,82,150,181,185,0.23406,0.17884,8.7,8481522
11,Sam Steel,DAL,C,73,132,115,148,0.24165,0.17978,8.7,8479351
12,Andrei Kuzmenko,LAK,L,52,98,68,88,0.25865,0.17862,8.6,8483808
13,Alex Laferriere,LAK,R,81,183,180,194,0.22972,0.17612,8.5,8482155
14,Yanni Gourde,TBL,C,82,143,200,205,0.22963,0.17734,8.5,8476826
15,Oliver Bjorkstrand,TBL,R,80,111,97,143,0.23848,0.17605,8.5,8477416
16,Barclay Goodrow,SJS,C,82,70,133,133,0.24195,0.17707,8.5,8476624
17,Mats Zuccarello,MIN,R,59,192,116,152,0.23596,0.17549,8.4,8475692
18,Anthony Mantha,PIT,R,81,148,90,162,0.23264,0.17423,8.3,8477511
19,Kyle MacLean,NYI,C,59,67,69,89,0.25303,0.17423,8.3,8481237
20,Mark Kastelic,BOS,C,82,80,132,127,0.23888,0.17308,8.2,8480355
21,Kent Johnson,CBJ,C,76,127,107,113,0.2428,0.17305,8.2,8482660
22,Justin Sourdif,WSH,R,78,114,166,162,0.22948,0.17144,8.1,8482088
23,Nic Dowd,VGK,C,75,66,162,164,0.22934,0.17163,8.1,8475343
24,Jack Eichel,VGK,C,75,239,141,145,0.23229,0.17101,8.1,8478403
25,Cutter Gauthier,ANA,L,75,187,131,161,0.22986,0.17162,8.1,8483445
26,Mikko Rantanen,DAL,R,64,167,139,151,0.22904,0.16923,8.0,8478420
27,Keegan Kolesar,VGK,R,83,85,119,173,0.22461,0.16879,7.9,8478434
28,Fabian Zetterlund,OTT,L,83,122,104,136,0.23089,0.16805,7.9,8480188
29,Ryan Hartman,MIN,R,76,206,190,181,0.2235,0.16892,7.9,8477451
30,Alexey Toropchenko,STL,R,64,52,118,106,0.23986,0.16858,7.9,8480281
31,Tyler Bertuzzi,CHI,L,79,177,170,180,0.22197,0.16742,7.8,8477479
32,Jordan Martinook,CAR,L,77,156,135,188,0.21994,0.16667,7.8,8476921
33,Ben Kindel,PIT,C,77,138,122,156,0.2244,0.16601,7.7,8485414
34,Arseny Gritsyuk,NJD,R,66,126,110,149,0.22614,0.16635,7.7,8481721
35,Adam Fantilli,CBJ,C,82,244,130,173,0.22164,0.16617,7.7,8484166
36,Corey Perry,TBL,R,72,125,81,119,0.23209,0.16534,7.7,8470621
37,Zemgus Girgensons,TBL,L,74,116,177,192,0.21866,0.16603,7.7,8476878
38,Colton Sissons,VGK,C,66,61,92,111,0.23371,0.16471,7.6,8476925
39,Jordan Staal,CAR,C,75,145,142,183,0.21769,0.16404,7.6,8473533
40,Connor Brown,NJD,R,75,154,112,162,0.22219,0.16502,7.6,8477015
41,Jackson Blake,CAR,R,81,214,99,176,0.21915,0.1644,7.6,8482809
42,Cole Smith,VGK,L,63,64,127,136,0.22632,0.16407,7.6,8482062
43,Ross Johnston,ANA,L,62,82,91,74,0.24943,0.16488,7.6,8477527
44,Frank Nazar,CHI,C,66,143,138,125,0.22778,0.16302,7.5,8483493
45,Tanner Jeannot,BOS,L,77,78,111,137,0.22517,0.16328,7.5,8479661
46,Vasily Podkolzin,EDM,R,81,179,124,172,0.21848,0.16325,7.5,8481617
47,Cole Sillinger,CBJ,C,81,155,158,143,0.22396,0.16336,7.5,8482705
48,Adrian Kempe,LAK,C,80,211,135,174,0.21563,0.16102,7.4,8477960
49,Hendrix Lapierre,WSH,C,74,71,69,93,0.23714,0.16222,7.4,8482148
50,Pontus Holmberg,TBL,R,70,115,173,175,0.21679,0.16218,7.4,8480995
51,Yakov Trenin,MIN,C,82,100,163,140,0.22227,0.16133,7.4,8478508
52,Marcus Foligno,MIN,L,56,71,121,99,0.23426,0.16173,7.4,8475220
53,Ryan Poehling,ANA,C,74,120,159,136,0.2228,0.16102,7.4,8480068
54,Jeffrey Viel,ANA,L,44,69,70,81,0.24142,0.16132,7.4,8479705
55,Danton Heinen,CBJ,L,46,51,82,77,0.24391,0.16168,7.4,8478046
56,Quinton Byfield,LAK,C,78,180,190,194,0.21201,0.16037,7.3,8482124
57,Mathieu Joseph,LAK,R,50,61,85,77,0.24149,0.15967,7.3,8478472
58,Marcus Johansson,MIN,L,75,141,155,172,0.21504,0.16022,7.3,8475149
59,Sean Monahan,CBJ,C,78,158,160,146,0.21935,0.1599,7.3,8477497
60,Wyatt Johnston,DAL,C,82,195,172,176,0.21483,0.16059,7.3,8482740
61,Ryan Strome,CGY,C,51,98,75,114,0.2275,0.16017,7.3,8476458
62,Evgeni Malkin,PIT,C,56,154,69,112,0.22697,0.15921,7.2,8471215
63,Zachary Bolduc,MTL,C,78,120,117,138,0.2205,0.15942,7.2,8482737
64,Anze Kopitar,LAK,C,66,159,113,122,0.22189,0.15729,7.1,8471685
65,Brock Nelson,COL,C,80,182,163,188,0.20998,0.15786,7.1,8475754
66,Brandon Duhaime,WSH,R,82,57,176,165,0.21381,0.15814,7.1,8479520
67,Adam Klapka,CGY,R,78,83,106,121,0.22174,0.15693,7.1,8483609
68,Ivan Barbashev,VGK,C,82,248,146,173,0.21186,0.15757,7.1,8477964
69,Lars Eller,OTT,C,68,72,133,97,0.23059,0.15801,7.1,8474189
70,Casey Cizikas,NYI,C,81,88,98,125,0.22083,0.15704,7.1,8475231
71,Pius Suter,STL,C,63,94,129,109,0.22638,0.15792,7.1,8480459
72,Alex Killorn,ANA,L,81,163,166,174,0.21119,0.15712,7.1,8473986
73,Marc Gatcomb,NYI,C,49,56,54,85,0.23457,0.15719,7.1,8483553
74,Tommy Novak,PIT,C,82,180,97,165,0.21158,0.15619,7.0,8478438
75,Ryan Lomberg,CGY,L,57,35,63,76,0.23808,0.15641,7.0,8479066
76,Dawson Mercer,NJD,C,82,182,184,182,0.20869,0.15597,7.0,8482110
77,Nikolaj Ehlers,CAR,L,82,198,136,172,0.20989,0.1557,7.0,8477940
78,Michael McCarron,MIN,R,79,91,168,148,0.21436,0.15591,7.0,8477446
79,Kirill Marchenko,CBJ,R,76,229,125,182,0.20955,0.15673,7.0,8480893
80,Jack McBain,UTA,C,75,115,140,129,0.21925,0.15654,7.0,8480855
