rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,William Lagesson,DET,D,47,141,123,178,0.59556,0.50721,10.0,8478021
2,MacKenzie Weegar,UTA,D,322,2123,1828,2017,0.5225,0.49958,9.7,8477346
3,Lane Hutson,MTL,D,166,1040,621,875,0.53777,0.49845,9.7,8483457
4,Kyle Capobianco,DAL,D,48,159,123,140,0.57758,0.48924,9.4,8478476
5,Alexander Alexeyev,WSH,D,79,249,341,287,0.54247,0.48941,9.4,8480823
6,Spencer Stastney,EDM,D,117,451,460,513,0.53666,0.49097,9.4,8481056
7,Ryan Johnson,BUF,D,47,171,133,169,0.57235,0.4874,9.3,8481564
8,Ville Heinola,WPG,D,32,83,89,101,0.58881,0.48498,9.2,8481572
9,Sean Walker,CAR,D,314,1617,1335,1504,0.50758,0.48078,9.1,8480336
10,Erik Brannstrom,VAN,D,178,769,598,713,0.51637,0.47634,8.9,8480073
11,Scott Harrington,ANA,D,45,180,254,239,0.53523,0.47382,8.8,8476449
12,Brett Kulak,COL,D,328,1501,1406,1617,0.49946,0.47336,8.8,8476967
13,Joel Hanley,CGY,D,189,846,768,804,0.50839,0.47308,8.8,8477810
14,Sam Malinski,COL,D,180,679,800,821,0.50607,0.47147,8.7,8484258
15,Matt Roy,WSH,D,311,1453,1501,1594,0.49215,0.46691,8.6,8478911
16,Kurtis MacDermid,OTT,D,131,180,196,255,0.53704,0.46719,8.6,8477073
17,Brian Dumoulin,LAK,D,323,1484,1530,1627,0.49143,0.46643,8.6,8475208
18,Jake Sanderson,OTT,D,303,1529,1718,1720,0.4899,0.46631,8.6,8482105
19,Matt Irwin,WSH,D,61,136,216,184,0.53264,0.46611,8.6,8475625
20,K'Andre Miller,CAR,D,305,1645,1653,1799,0.48802,0.46397,8.5,8480817
21,Artem Zub,OTT,D,259,1145,1532,1503,0.491,0.46602,8.5,8482245
22,Jacob Bernard-Docker,DET,D,194,757,785,811,0.50079,0.4659,8.5,8480879
23,Mark Giordano,TOR,D,124,501,518,535,0.50565,0.46271,8.4,8470966
24,Devon Toews,COL,D,305,2422,1650,1891,0.48679,0.46273,8.4,8478038
25,Evan Bouchard,EDM,D,326,2082,1420,1584,0.48787,0.46194,8.4,8480803
26,Ian Cole,UTA,D,319,1229,1470,1452,0.48594,0.46046,8.4,8474013
27,Daniil Miromanov,CGY,D,83,440,474,460,0.50724,0.46235,8.4,8482624
28,Cal Foote,NJD,D,54,131,195,200,0.52801,0.45807,8.3,8479984
29,Kris Letang,PIT,D,294,1855,1612,1860,0.48366,0.45933,8.3,8471724
30,Ryan Graves,PIT,D,231,850,1150,1072,0.48904,0.46024,8.3,8477435
31,Jakob Chychrun,WSH,D,284,1718,1354,1418,0.48502,0.45848,8.3,8479345
32,Adam Fox,NYR,D,283,1951,1360,1588,0.48332,0.45685,8.2,8479323
33,Samuel Girard,PIT,D,268,1420,1417,1508,0.4827,0.45676,8.2,8479398
34,Nick Seeler,PHI,D,305,1276,1165,1261,0.48482,0.45622,8.2,8476372
35,Jared Spurgeon,MIN,D,240,1169,1282,1205,0.48456,0.45729,8.2,8474716
36,Noah Hanifin,VGK,D,313,1935,1648,1905,0.48093,0.45688,8.2,8478396
37,Alex Pietrangelo,VGK,D,209,1278,1114,1120,0.48369,0.45445,8.1,8474565
38,John Carlson,ANA,D,271,1640,1453,1465,0.47893,0.45333,8.1,8474590
39,TJ Brodie,CHI,D,190,959,916,982,0.48626,0.45402,8.1,8474673
40,Cale Makar,COL,D,291,2414,1416,1680,0.47914,0.45321,8.1,8480069
41,Marcus Pettersson,VAN,D,309,1561,1934,1834,0.47536,0.45317,8.1,8477969
42,Egor Zamula,CBJ,D,176,628,572,643,0.49396,0.45316,8.1,8481178
43,Jake Middleton,MIN,D,301,1377,1705,1609,0.47658,0.45295,8.1,8478136
44,Nils Lundkvist,DAL,D,210,1012,897,1003,0.48561,0.45304,8.1,8480878
45,Gavin Bayreuther,CBJ,D,51,215,201,192,0.52229,0.45346,8.1,8479945
46,Parker Wotherspoon,PIT,D,188,731,897,947,0.48658,0.454,8.1,8478450
47,Brock Faber,MIN,D,242,1471,1540,1649,0.4787,0.45383,8.1,8482122
48,Mario Ferraro,SJS,D,310,1422,1857,1640,0.47304,0.45041,8.0,8479983
49,Luke Schenn,BUF,D,259,857,1037,1195,0.48101,0.45073,8.0,8474568
50,Jonas Brodin,MIN,D,234,1327,1297,1404,0.47761,0.45053,8.0,8476463
51,Colton Parayko,STL,D,301,1449,2078,1855,0.47127,0.44988,8.0,8476892
52,Jacob Moverare,LAK,D,90,259,248,330,0.51328,0.45135,8.0,8479421
53,Brayden McNabb,VGK,D,310,1620,1594,1675,0.47105,0.44664,7.9,8475188
54,Martin Fehérváry,WSH,D,295,1189,1723,1569,0.47006,0.44659,7.9,8480796
55,Connor Clifton,PIT,D,280,877,1111,1204,0.47694,0.4477,7.9,8477365
56,Dmitry Orlov,SJS,D,305,1573,1430,1629,0.47346,0.44769,7.9,8475200
57,Vladislav Gavrikov,NYR,D,313,1628,1860,1784,0.47014,0.44755,7.9,8478882
58,Josh Manson,COL,D,230,911,1175,1214,0.47559,0.44716,7.9,8476312
59,John Marino,UTA,D,253,1240,1351,1456,0.47516,0.44864,7.9,8478507
60,Rasmus Dahlin,BUF,D,309,2207,1801,2063,0.47066,0.4477,7.9,8480839
61,Zayne Parekh,CGY,D,37,231,71,115,0.56257,0.44692,7.9,8484768
62,Alexandre Carrier,MTL,D,268,1019,1507,1513,0.46929,0.4442,7.8,8478851
63,Erik Karlsson,PIT,D,321,2336,1730,1974,0.46914,0.44571,7.8,8474578
64,Ryan Lindgren,SEA,D,286,1527,1418,1383,0.47082,0.44495,7.8,8479324
65,Shea Theodore,VGK,D,240,1546,1290,1321,0.47063,0.44352,7.8,8477447
66,Jonas Siegenthaler,NJD,D,274,1334,1445,1552,0.47013,0.44451,7.8,8478399
67,Damon Severson,CBJ,D,289,1532,1503,1578,0.46947,0.44435,7.8,8476923
68,Miro Heiskanen,DAL,D,277,2075,1495,1655,0.46923,0.44404,7.8,8480036
69,Chris Tanev,TOR,D,226,988,1332,1382,0.47263,0.44594,7.8,8475690
70,Nate Schmidt,UTA,D,295,1331,1101,1362,0.47523,0.44587,7.8,8477220
71,Philip Broberg,STL,D,206,965,1046,961,0.47423,0.44412,7.8,8481598
72,Mattias Ekholm,EDM,D,303,1871,1368,1528,0.46803,0.44171,7.7,8475218
73,Justin Schultz,SEA,D,143,664,514,589,0.48443,0.4415,7.7,8474602
74,Darnell Nurse,EDM,D,320,1709,1710,1894,0.46461,0.44108,7.7,8477498
75,Timothy Liljegren,WSH,D,238,1185,1171,1156,0.47108,0.44263,7.7,8480043
76,Ben Harpur,NYR,D,42,150,135,148,0.52673,0.44294,7.7,8477433
77,Justin Barron,NSH,D,200,957,795,968,0.47549,0.44097,7.7,8482111
78,Yan Kuznetsov,CGY,D,58,318,273,353,0.50059,0.44169,7.7,8482165
79,Ryan McDonagh,TBL,D,275,1294,1546,1541,0.46409,0.43935,7.6,8474151
80,Drew Doughty,LAK,D,264,1492,1457,1647,0.46452,0.43903,7.6,8474563
81,Derek Forbort,VAN,D,145,407,689,636,0.47614,0.43909,7.6,8475762
82,Rasmus Sandin,WSH,D,294,1485,1403,1448,0.46543,0.43946,7.6,8480873
83,Nikita Zadorov,BOS,D,319,1571,1647,1625,0.46394,0.43997,7.6,8477507
84,Dylan Samberg,WPG,D,266,988,1135,1188,0.46916,0.44028,7.6,8480049
85,Simon Edvinsson,DET,D,175,840,1027,952,0.46889,0.43854,7.6,8482762
86,Ty Emberson,EDM,D,177,590,730,691,0.47493,0.43893,7.6,8480834
87,John Ludvig,COL,D,41,73,153,107,0.51883,0.44017,7.6,8481206
88,Maxwell Crozier,TBL,D,53,204,179,204,0.51266,0.43994,7.6,8481719
89,Brandon Carlo,TOR,D,289,812,1660,1448,0.45993,0.43607,7.5,8478443
90,Dougie Hamilton,NJD,D,243,1446,1102,1309,0.46436,0.43509,7.5,8476462
91,Jani Hakanpää,TOR,D,148,399,769,716,0.47077,0.43572,7.5,8475825
92,Esa Lindell,DAL,D,326,1229,1886,1751,0.45903,0.43664,7.5,8476902
93,Tyler Myers,DAL,D,299,1167,1613,1573,0.45957,0.43537,7.5,8474574
94,Vincent Desharnais,SJS,D,218,777,861,904,0.47048,0.43734,7.5,8479576
95,Mikhail Sergachev,UTA,D,267,1696,1503,1611,0.45899,0.43393,7.4,8479410
96,Erik Cernak,TBL,D,276,1099,1512,1580,0.45883,0.43385,7.4,8478416
97,Jacob Trouba,ANA,D,308,1537,1754,1821,0.45557,0.43239,7.4,8476885
98,Trevor van Riemsdyk,WSH,D,295,1255,1314,1428,0.45987,0.43308,7.4,8477845
99,Bowen Byram,BUF,D,279,1560,1582,1556,0.45896,0.43453,7.4,8481524
100,Ivan Provorov,CBJ,D,328,1708,1847,1890,0.45536,0.43277,7.4,8478500
101,Ryan Pulock,NYI,D,290,1405,1771,1748,0.45754,0.43445,7.4,8477506
102,Noah Dobson,MTL,D,308,1778,1526,1573,0.45904,0.43417,7.4,8480865
103,Brandt Clarke,LAK,D,184,1030,679,815,0.47054,0.43327,7.4,8482730
104,Niko Mikkola,FLA,D,307,1523,1450,1726,0.459,0.43349,7.4,8478859
105,Jordan Oesterle,NSH,D,112,460,409,482,0.48126,0.43323,7.4,8477851
106,Dennis Cholowski,NJD,D,58,169,148,165,0.51368,0.43384,7.4,8479395
107,Thomas Harley,DAL,D,233,1451,1249,1249,0.46176,0.43427,7.4,8481581
108,Jalen Chatfield,CAR,D,301,1586,1224,1616,0.45904,0.43129,7.3,8478970
109,Cody Ceci,LAK,D,326,1404,1757,1795,0.45319,0.43004,7.3,8476879
110,Tony DeAngelo,NYI,D,212,1146,919,1011,0.46151,0.4295,7.3,8477950
111,Brandon Montour,SEA,D,290,1636,1578,1535,0.45588,0.43144,7.3,8477986
112,Adam Pelech,NYI,D,261,1358,1651,1519,0.45585,0.43196,7.3,8476917
113,Alexander Romanov,NYI,D,236,1117,1258,1244,0.45887,0.4315,7.3,8481014
114,Calle Rosen,STL,D,55,219,172,225,0.50371,0.42973,7.3,8480157
115,Nick DeSimone,UTA,D,97,406,305,382,0.48658,0.431,7.3,8480084
116,Mike Matheson,MTL,D,288,1368,1871,1642,0.45332,0.43088,7.3,8476875
117,Marc Del Gaizo,NSH,D,55,183,226,267,0.49518,0.43062,7.3,8481743
118,Alexander Nikishin,CAR,D,81,484,270,414,0.49093,0.43185,7.3,8482100
119,Radim Simek,SJS,D,44,120,236,166,0.49124,0.42811,7.2,8480160
120,Victor Hedman,TBL,D,266,1643,1177,1342,0.45527,0.42701,7.2,8475167
121,Calvin de Haan,NYR,D,159,470,585,708,0.46828,0.42819,7.2,8475177
122,Justin Braun,PHI,D,51,191,205,215,0.49663,0.42888,7.2,8474027
123,Owen Power,BUF,D,315,1836,1638,1572,0.45289,0.42892,7.2,8482671
124,Moritz Seider,DET,D,328,1527,2085,1882,0.44912,0.42788,7.2,8481542
125,Rasmus Ristolainen,PHI,D,212,887,1125,1003,0.45565,0.42675,7.2,8477499
126,Ryker Evans,SEA,D,175,738,672,782,0.46517,0.42776,7.2,8482858
127,Dante Fabbro,CBJ,D,277,1300,1282,1377,0.45256,0.42549,7.1,8479371
128,Jeremy Lauzon,VGK,D,242,819,1148,1208,0.4532,0.4246,7.1,8478468
129,Mikey Anderson,LAK,D,307,1424,1685,1814,0.44784,0.42424,7.1,8479998
130,Zach Whitecloud,CGY,D,272,1157,1234,1351,0.4515,0.42393,7.1,8480727
131,Andrew Peeke,BOS,D,271,1119,1492,1309,0.4512,0.42611,7.1,8479369
132,Jaccob Slavin,CAR,D,276,1745,1406,1509,0.45046,0.42462,7.1,8476958
133,Jamie Oleksiak,SEA,D,317,1143,1743,1492,0.44747,0.42427,7.1,8476467
134,Travis Sanheim,PHI,D,325,1728,1903,2157,0.44719,0.42498,7.1,8477948
135,Ryan Suter,STL,D,246,1188,1264,1285,0.45274,0.42549,7.1,8470600
136,Nick Leddy,SJS,D,223,1005,1310,1296,0.45304,0.42626,7.1,8475181
137,Dylan Coghlan,VGK,D,27,109,72,107,0.53787,0.42372,7.1,8479639
138,Jake McCabe,TOR,D,295,1259,1702,1731,0.44818,0.4247,7.1,8476931
139,Andreas Englund,NSH,D,167,465,530,591,0.46598,0.42391,7.1,8477971
140,Tyler Kleven,OTT,D,166,656,557,840,0.46704,0.42597,7.1,8482095
141,Brady Skjei,NSH,D,324,1839,1736,1836,0.44469,0.42147,7.0,8476869
142,Morgan Rielly,TOR,D,297,1998,1397,1511,0.44895,0.42304,7.0,8476853
