rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Calle Jarnkrok,TOR,C,200,291,337,287,0.80121,0.75156,10.0,8475714
2,Jesper Fast,CAR,R,153,281,257,334,0.79677,0.74587,9.8,8475855
3,Nathan MacKinnon,COL,C,312,1250,699,982,0.76584,0.74157,9.7,8477492
4,Jakob Silfverberg,ANA,R,162,198,376,275,0.80043,0.73928,9.6,8475164
5,Connor McDavid,EDM,C,306,923,576,739,0.75847,0.72982,9.3,8478402
6,Scott Laughton,LAK,C,303,492,645,595,0.76893,0.72969,9.3,8476872
7,Sam Reinhart,FLA,C,307,658,622,689,0.76387,0.72994,9.3,8477933
8,Ryan Johansen,COL,C,118,191,180,185,0.79108,0.72797,9.2,8475793
9,Valeri Nichushkin,COL,R,221,563,463,536,0.76321,0.72638,9.2,8477501
10,Noah Cates,PHI,L,301,615,681,713,0.76249,0.72729,9.2,8480220
11,Josh Leivo,STL,L,51,72,77,88,0.83159,0.72891,9.2,8476410
12,Artturi Lehkonen,COL,L,247,723,502,692,0.75774,0.7252,9.1,8477476
13,Mikko Rantanen,DAL,R,308,1101,693,899,0.75106,0.72467,9.1,8478420
14,Michael McLeod,NJD,C,125,173,230,173,0.79278,0.72634,9.1,8479415
15,Ryan O'Reilly,NSH,C,294,649,566,574,0.76034,0.72603,9.1,8475158
16,Patrice Bergeron,BOS,C,78,210,129,100,0.78227,0.72165,9.0,8470638
17,J.T. Miller,NYR,C,302,597,581,626,0.75828,0.72235,9.0,8476468
18,Travis Boyd,MIN,C,101,175,223,203,0.78742,0.72097,9.0,8476329
19,Aleksander Barkov,FLA,C,208,435,423,486,0.76285,0.72068,9.0,8477493
20,Mark Stone,VGK,R,226,615,437,498,0.75466,0.71914,8.9,8475913
21,Jack Eichel,VGK,C,282,816,571,606,0.75019,0.71936,8.9,8478403
22,Andrew Cogliano,COL,C,154,142,273,287,0.79354,0.71966,8.9,8471699
23,Zach Hyman,EDM,L,289,789,535,642,0.75045,0.71909,8.9,8475786
24,Sidney Crosby,PIT,C,312,903,603,916,0.74881,0.7195,8.9,8471675
25,Victor Olofsson,CGY,L,260,463,420,439,0.75886,0.71786,8.9,8478109
26,Eetu Luostarinen,FLA,C,317,679,525,684,0.75388,0.72011,8.9,8480185
27,Kirill Kaprizov,MIN,L,261,907,539,679,0.74951,0.7203,8.9,8478864
28,Milan Lucic,BOS,L,81,151,113,144,0.792,0.72041,8.9,8473473
29,Dillon Dube,CGY,C,125,239,153,228,0.77598,0.71899,8.9,8479346
30,Nico Hischier,NJD,C,309,705,705,815,0.75202,0.71883,8.9,8480002
31,Robert Thomas,STL,C,288,721,643,558,0.75084,0.718,8.9,8480023
32,Pavel Buchnevich,STL,L,299,717,663,647,0.75262,0.71975,8.9,8477402
33,Rourke Chartier,OTT,C,43,54,46,51,0.8396,0.71982,8.9,8478078
34,Ryan Carpenter,SJS,C,84,93,111,106,0.80742,0.71575,8.8,8477846
35,Adrian Kempe,LAK,C,320,689,612,646,0.74845,0.71474,8.8,8477960
36,Seth Jarvis,CAR,C,307,703,550,589,0.75004,0.71673,8.8,8482093
37,Owen Tippett,PHI,R,313,724,576,677,0.74845,0.71559,8.8,8480015
38,Jesper Bratt,NJD,L,327,871,531,766,0.74676,0.71684,8.8,8479407
39,Kevin Hayes,PIT,C,252,457,489,381,0.75593,0.71452,8.8,8475763
40,Anton Lundell,FLA,C,294,609,487,592,0.75309,0.71733,8.8,8482113
41,Brock Nelson,COL,C,324,791,641,677,0.74845,0.71706,8.8,8475754
42,Vincent Trocheck,NYR,C,313,657,558,539,0.74692,0.71231,8.7,8476389
43,Bryan Rust,PIT,R,286,765,497,742,0.74403,0.71193,8.7,8475810
44,Jesper Boqvist,FLA,C,268,467,393,489,0.75459,0.71359,8.7,8480003
45,Alex Tuch,BUF,R,310,857,682,788,0.74234,0.71202,8.7,8477949
46,Morgan Barron,WPG,C,289,241,433,476,0.76937,0.71221,8.7,8480289
47,Adam Lowry,WPG,C,305,393,784,656,0.75865,0.71397,8.7,8476392
48,Teddy Blueger,VAN,C,247,276,495,426,0.76523,0.7118,8.7,8476927
49,Nick Foligno,MIN,L,266,342,541,537,0.75681,0.70866,8.6,8473422
50,Evan Rodrigues,FLA,C,300,658,549,608,0.74579,0.71116,8.6,8478542
51,Rickard Rakell,PIT,R,293,786,487,775,0.74302,0.71134,8.6,8476483
52,Danton Heinen,CBJ,L,264,360,410,438,0.75691,0.71004,8.6,8478046
53,Morgan Frost,CGY,C,314,760,431,618,0.74323,0.71101,8.6,8480028
54,Ryan Hartman,MIN,R,278,659,625,602,0.7444,0.70975,8.6,8477451
55,Jonathan Huberdeau,CGY,C,291,917,532,726,0.74013,0.71079,8.6,8476456
56,Tommy Novak,PIT,C,258,547,302,483,0.74718,0.70912,8.6,8478438
57,Alexis Lafrenière,NYR,L,327,712,423,637,0.73922,0.70575,8.5,8482109
58,Anze Kopitar,LAK,C,310,621,602,598,0.74146,0.70561,8.5,8471685
59,Pavel Zacha,BOS,C,320,722,539,550,0.73911,0.70587,8.5,8478401
60,Mitch Marner,VGK,R,311,752,533,643,0.74018,0.70767,8.5,8478483
61,Auston Matthews,TOR,C,282,693,506,644,0.74061,0.70671,8.5,8479318
