rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Mattias Ekholm,EDM,D,81,481,305,418,0.62423,0.58012,10.0,8475218
2,Rasmus Ristolainen,PHI,D,44,187,251,254,0.65164,0.58092,10.0,8477499
3,Noah Dobson,MTL,D,80,464,456,489,0.61579,0.57075,9.6,8480865
4,Simon Edvinsson,DET,D,72,344,448,463,0.61601,0.5636,9.4,8482762
5,Evan Bouchard,EDM,D,81,503,306,420,0.60524,0.56188,9.3,8480803
6,Pavel Mintyukov,ANA,D,72,315,313,348,0.61329,0.55845,9.2,8483490
7,Jayden Struble,MTL,D,59,210,149,205,0.62486,0.55768,9.2,8481593
8,Michael Kesselring,BUF,D,34,120,112,121,0.64629,0.55742,9.2,8480891
9,Moritz Seider,DET,D,82,407,543,539,0.60117,0.55287,9.0,8481542
10,Ian Cole,UTA,D,81,295,331,337,0.61049,0.55376,9.0,8474013
11,Mike Reilly,CAR,D,42,233,119,240,0.61633,0.55248,9.0,8476422
12,Charlie McAvoy,BOS,D,69,420,409,384,0.59751,0.54993,8.9,8479325
13,Jordan Spence,OTT,D,73,471,226,393,0.59157,0.54662,8.8,8481606
14,Joshua Mahura,SEA,D,23,68,99,95,0.66102,0.54261,8.6,8479372
15,Vince Dunn,SEA,D,80,468,498,459,0.58738,0.54224,8.6,8478407
16,Brandt Clarke,LAK,D,81,526,328,384,0.58095,0.53835,8.5,8482730
17,Joel Edmundson,LAK,D,81,479,340,384,0.58182,0.53717,8.4,8476441
18,Lane Hutson,MTL,D,82,479,329,425,0.58172,0.53707,8.4,8483457
19,Darren Raddysh,TBL,D,73,395,345,349,0.58382,0.53463,8.4,8478178
20,Miro Heiskanen,DAL,D,77,469,378,410,0.57961,0.53447,8.4,8480036
21,Victor Mancini,VAN,D,24,88,80,56,0.64142,0.53724,8.4,8483768
22,Andrew Peeke,BOS,D,77,306,417,392,0.58511,0.52918,8.2,8479369
23,Brayden McNabb,VGK,D,64,332,325,334,0.58291,0.52921,8.2,8475188
24,Rasmus Dahlin,BUF,D,77,447,431,511,0.57615,0.52988,8.2,8480839
25,Adam Pelech,NYI,D,82,435,449,462,0.57708,0.53018,8.2,8476917
26,Mike Matheson,MTL,D,78,344,539,496,0.58054,0.52778,8.1,8476875
27,Adam Larsson,SEA,D,81,422,521,478,0.57624,0.52861,8.1,8476457
28,Shea Theodore,VGK,D,71,429,394,377,0.57297,0.52572,8.0,8477447
29,Esa Lindell,DAL,D,82,376,406,478,0.57417,0.52369,8.0,8476902
30,Tyler Kleven,OTT,D,70,286,253,413,0.5823,0.52442,8.0,8482095
31,Jake Sanderson,OTT,D,67,397,402,379,0.57174,0.5226,7.9,8482105
32,Jaccob Slavin,CAR,D,39,199,187,219,0.59015,0.52074,7.9,8476958
33,Sean Walker,CAR,D,81,521,411,483,0.56362,0.52072,7.9,8480336
34,Owen Power,BUF,D,81,416,426,414,0.56949,0.52149,7.9,8482671
35,Tony DeAngelo,NYI,D,76,435,339,353,0.56648,0.51952,7.8,8477950
36,Jake Middleton,MIN,D,75,293,347,334,0.57596,0.51875,7.8,8478136
37,Sam Dickinson,SJS,D,71,277,313,326,0.57691,0.51806,7.8,8484806
38,Nick DeSimone,UTA,D,39,147,135,162,0.60102,0.52025,7.8,8480084
39,Jared Spurgeon,MIN,D,79,360,404,385,0.56839,0.51677,7.7,8474716
40,Jackson LaCombe,ANA,D,81,461,505,511,0.56083,0.51521,7.7,8481605
41,Dmitry Orlov,SJS,D,81,406,440,442,0.56093,0.51231,7.6,8475200
42,Jacob Trouba,ANA,D,80,463,488,502,0.55766,0.51213,7.6,8476885
43,Martin Fehérváry,WSH,D,81,250,445,385,0.57212,0.51015,7.5,8480796
44,John Carlson,ANA,D,70,383,332,333,0.56061,0.51054,7.5,8474590
45,MacKenzie Weegar,UTA,D,78,497,440,514,0.55389,0.50994,7.5,8477346
46,Bowen Byram,BUF,D,82,400,466,455,0.5581,0.50911,7.5,8481524
47,Niko Mikkola,FLA,D,68,336,336,399,0.56096,0.5075,7.4,8478859
48,Shayne Gostisbehere,CAR,D,55,368,163,286,0.55793,0.50684,7.4,8476906
49,Brady Skjei,NSH,D,81,376,531,487,0.557,0.50646,7.4,8476869
50,Josh Morrissey,WPG,D,76,587,358,454,0.54684,0.5064,7.4,8477504
51,Filip Hronek,VAN,D,81,550,489,458,0.54969,0.50791,7.4,8479425
52,Elias Pettersson,VAN,D,69,210,290,282,0.57443,0.50681,7.4,8483678
53,Cam York,PHI,D,74,353,388,472,0.56019,0.50803,7.4,8481546
54,Devon Toews,COL,D,67,495,323,403,0.54752,0.50348,7.3,8478038
55,Olli Määttä,CGY,D,42,168,162,195,0.58143,0.50583,7.3,8476874
56,Ian Moore,ANA,D,66,223,264,248,0.56957,0.50395,7.3,8482178
57,Sam Rinzel,CHI,D,54,261,192,248,0.56336,0.5027,7.2,8483506
58,Roman Josi,NSH,D,68,452,420,416,0.54833,0.50224,7.2,8474600
59,Matthew Kessel,STL,D,29,86,69,104,0.60833,0.50266,7.2,8482516
60,Drew Doughty,LAK,D,71,390,381,443,0.55007,0.50044,7.1,8474563
61,Oliver Ekman-Larsson,TOR,D,78,543,433,416,0.54017,0.49812,7.1,8475171
62,Dougie Hamilton,NJD,D,77,421,371,460,0.5472,0.49944,7.1,8476462
63,Arber Xhekaj,MTL,D,65,168,129,207,0.57275,0.49714,7.0,8482964
64,Conor Timmins,BUF,D,39,160,198,194,0.57253,0.49505,7.0,8479982
65,Travis Sanheim,PHI,D,81,366,498,532,0.54828,0.49706,7.0,8477948
66,Tyler Tucker,STL,D,68,201,205,276,0.56534,0.49622,7.0,8481006
67,Quinn Hughes,MIN,D,74,564,474,502,0.53693,0.49566,7.0,8480800
68,Drew Helleson,ANA,D,60,289,250,296,0.55362,0.49597,7.0,8481563
69,Brandon Montour,SEA,D,63,358,340,281,0.54958,0.49778,7.0,8477986
70,Pierre-Olivier Joseph,VAN,D,31,96,84,110,0.59696,0.49694,7.0,8480058
71,Wyatt Kaiser,CHI,D,77,361,343,411,0.54639,0.49482,6.9,8482176
72,Adam Fox,NYR,D,55,391,307,379,0.54275,0.49319,6.9,8479323
73,Ryan Pulock,NYI,D,76,368,392,450,0.5449,0.49382,6.9,8477506
74,Cam Fowler,STL,D,81,455,396,408,0.54048,0.49454,6.9,8475764
75,Aaron Ekblad,FLA,D,72,388,352,393,0.53945,0.48971,6.8,8477932
76,Cale Makar,COL,D,74,558,337,410,0.53325,0.49177,6.8,8480069
77,Ryan Shea,PIT,D,80,325,360,376,0.54269,0.48834,6.7,8478854
78,Sam Malinski,COL,D,81,378,361,382,0.53699,0.4866,6.7,8484258
79,Rasmus Sandin,WSH,D,73,349,358,349,0.53905,0.48661,6.7,8480873
