rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Simon Nemec,NJD,D,68,180,157,152,0.64198,0.56312,10.0,8483495
2,Matthew Kessel,STL,D,29,46,32,56,0.67538,0.54496,9.6,8482516
3,Hunter Brzustewicz,CGY,D,33,70,45,67,0.64286,0.52326,9.1,8484150
4,Jaccob Slavin,CAR,D,39,94,90,111,0.60075,0.50774,8.7,8476958
5,Cam York,PHI,D,74,180,168,257,0.56994,0.50882,8.7,8481546
6,Ilya Solovyov,PIT,D,30,46,48,62,0.62683,0.50237,8.6,8482470
7,Trevor van Riemsdyk,WSH,D,68,91,138,183,0.56872,0.49628,8.4,8477845
8,Conor Timmins,BUF,D,39,83,108,109,0.5852,0.49135,8.3,8479982
9,Thomas Chabot,OTT,D,57,131,106,134,0.57397,0.48933,8.3,8478469
10,Jared Spurgeon,MIN,D,79,208,219,204,0.55846,0.48986,8.3,8474716
11,Parker Wotherspoon,PIT,D,80,217,203,238,0.54583,0.48234,8.1,8478450
12,Tyler Tucker,STL,D,68,103,108,131,0.56824,0.48266,8.1,8481006
13,Ilya Lyubushkin,DAL,D,53,54,111,124,0.57117,0.48322,8.1,8480950
14,Tyler Myers,DAL,D,73,129,185,181,0.55271,0.47993,8.0,8474574
15,Arber Xhekaj,MTL,D,65,93,66,108,0.56985,0.47566,7.9,8482964
16,Jonas Brodin,MIN,D,62,173,169,182,0.53723,0.46477,7.7,8476463
17,John Carlson,ANA,D,70,193,169,166,0.53673,0.4609,7.6,8474590
18,Noah Hanifin,VGK,D,72,239,166,196,0.53361,0.46379,7.6,8478396
19,Brock Faber,MIN,D,80,275,298,296,0.51919,0.46239,7.6,8482122
20,Tyler Kleven,OTT,D,70,138,101,194,0.53201,0.46186,7.6,8482095
21,Johnathan Kovacevic,NJD,D,34,60,86,88,0.56522,0.46107,7.6,8480192
22,Nikolas Matinpalo,OTT,D,50,68,78,126,0.54429,0.4573,7.5,8484321
23,Jackson LaCombe,ANA,D,81,261,249,244,0.51821,0.45572,7.5,8481605
24,Ian Moore,ANA,D,66,127,137,106,0.55088,0.45606,7.5,8482178
25,Jeff Petry,MIN,D,67,137,109,157,0.53031,0.45245,7.4,8473507
26,Jakob Chychrun,WSH,D,80,256,166,229,0.51651,0.45204,7.4,8479345
27,Jonas Siegenthaler,NJD,D,82,183,210,240,0.51514,0.45217,7.4,8478399
28,Jalen Chatfield,CAR,D,72,216,169,202,0.52147,0.45283,7.4,8478970
29,Niko Mikkola,FLA,D,68,180,185,226,0.51416,0.44931,7.3,8478859
30,Erik Karlsson,PIT,D,75,253,196,217,0.51602,0.44983,7.3,8474578
31,Brayden McNabb,VGK,D,64,174,138,173,0.52476,0.45061,7.3,8475188
32,Drew Doughty,LAK,D,71,205,181,222,0.51147,0.44608,7.2,8474563
33,Andrew Peeke,BOS,D,77,141,188,177,0.5191,0.44588,7.2,8479369
34,Kaedan Korczak,VGK,D,78,158,118,184,0.51733,0.44551,7.2,8481527
35,Ryan McDonagh,TBL,D,48,108,124,112,0.53868,0.44661,7.2,8474151
36,Connor Murphy,EDM,D,79,112,192,194,0.50916,0.43932,7.1,8476473
37,Rasmus Dahlin,BUF,D,77,258,202,265,0.50111,0.44133,7.1,8480839
38,Bowen Byram,BUF,D,82,219,256,234,0.50565,0.44202,7.1,8481524
39,Nick Jensen,OTT,D,61,113,104,147,0.51948,0.43925,7.1,8475324
40,Darren Raddysh,TBL,D,73,209,172,173,0.51325,0.43929,7.1,8478178
41,Marcus Pettersson,VAN,D,81,167,256,228,0.5039,0.43947,7.1,8477969
