rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Martin Fehérváry,WSH,D,81,250,445,385,0.28518,0.24521,10.0,8480796
2,K'Andre Miller,CAR,D,72,476,358,402,0.26399,0.22101,8.5,8480817
3,Noah Hanifin,VGK,D,72,489,326,408,0.2641,0.21919,8.4,8478396
4,Damon Severson,CBJ,D,71,413,437,431,0.25634,0.21765,8.3,8476923
5,Noah Dobson,MTL,D,80,464,456,489,0.25416,0.21637,8.2,8480865
6,Kris Letang,PIT,D,74,433,326,365,0.2592,0.21464,8.1,8471724
7,Erik Karlsson,PIT,D,75,473,387,410,0.25244,0.21173,7.9,8474578
8,Alexandre Carrier,MTL,D,73,239,340,373,0.25458,0.2112,7.9,8478851
9,Matt Roy,WSH,D,79,357,394,382,0.25139,0.2111,7.9,8478911
10,Sean Walker,CAR,D,81,521,411,483,0.25086,0.21139,7.9,8480336
11,Brian Dumoulin,LAK,D,81,315,378,395,0.2517,0.2106,7.8,8475208
12,Mario Ferraro,SJS,D,82,314,453,410,0.24684,0.20937,7.8,8479983
13,Alexander Nikishin,CAR,D,81,484,270,414,0.25723,0.20875,7.7,8482100
14,Jayden Struble,MTL,D,59,210,149,205,0.27285,0.20771,7.7,8481593
15,Brandt Clarke,LAK,D,81,526,328,384,0.24971,0.20595,7.6,8482730
16,Zach Werenski,CBJ,D,75,598,475,492,0.24332,0.20689,7.6,8478460
17,Jonas Brodin,MIN,D,62,314,341,344,0.24874,0.20583,7.6,8476463
18,Parker Wotherspoon,PIT,D,80,404,407,450,0.24378,0.20459,7.5,8478450
19,John Carlson,ANA,D,70,383,332,333,0.24873,0.20528,7.5,8474590
20,Brett Kulak,COL,D,82,341,341,398,0.24836,0.20548,7.5,8476967
21,Brock Faber,MIN,D,80,510,554,562,0.23907,0.20543,7.5,8482122
22,Ivan Provorov,CBJ,D,82,470,543,510,0.23847,0.20455,7.5,8478500
23,Rasmus Sandin,WSH,D,73,349,358,349,0.24455,0.20289,7.4,8480873
24,Jakob Chychrun,WSH,D,80,492,351,412,0.24612,0.20397,7.4,8479345
25,Rasmus Dahlin,BUF,D,77,447,431,511,0.24084,0.20288,7.4,8480839
26,Jalen Chatfield,CAR,D,72,435,338,427,0.24682,0.20387,7.4,8478970
27,Mike Matheson,MTL,D,78,344,539,496,0.23529,0.20143,7.3,8476875
28,Quinn Hughes,MIN,D,74,564,474,502,0.23733,0.20124,7.3,8480800
29,Adam Fox,NYR,D,55,391,307,379,0.24483,0.20008,7.2,8479323
30,Kaiden Guhle,MTL,D,39,129,205,189,0.25454,0.1998,7.2,8482087
31,Bowen Byram,BUF,D,82,400,466,455,0.23706,0.20069,7.2,8481524
32,Ryan McDonagh,TBL,D,48,191,232,232,0.25195,0.20044,7.2,8474151
33,Colton Parayko,STL,D,76,371,497,436,0.2355,0.20032,7.2,8476892
34,Ian Cole,UTA,D,81,295,331,337,0.24413,0.20096,7.2,8474013
35,Jackson LaCombe,ANA,D,81,461,505,511,0.2343,0.19945,7.2,8481605
36,Jamie Drysdale,PHI,D,78,401,354,413,0.24025,0.19868,7.1,8482142
37,Philip Broberg,STL,D,80,389,470,414,0.2338,0.19779,7.1,8481598
38,John Klingberg,SJS,D,55,296,267,274,0.24602,0.19821,7.1,8475906
39,Emil Andrae,PHI,D,61,250,196,231,0.25399,0.19818,7.1,8482126
40,Denton Mateychuk,CBJ,D,75,348,333,375,0.23971,0.19699,7.0,8483485
41,Sam Dickinson,SJS,D,71,277,313,326,0.24135,0.19727,7.0,8484806
42,Sam Malinski,COL,D,81,378,361,382,0.23594,0.19507,6.9,8484258
43,Mattias Samuelsson,BUF,D,78,411,470,501,0.23108,0.19524,6.9,8480807
44,Simon Nemec,NJD,D,68,335,298,292,0.24102,0.19595,6.9,8483495
45,Brenden Dillon,NJD,D,82,357,348,327,0.23752,0.19583,6.9,8475455
46,Brady Skjei,NSH,D,81,376,531,487,0.2291,0.19538,6.9,8476869
47,Jacob Trouba,ANA,D,80,463,488,502,0.22986,0.19473,6.9,8476885
48,Evan Bouchard,EDM,D,81,503,306,420,0.23745,0.19321,6.8,8480803
49,Dougie Hamilton,NJD,D,77,421,371,460,0.2345,0.19425,6.8,8476462
50,Luke Hughes,NJD,D,68,474,369,392,0.23365,0.19335,6.8,8482684
51,Justin Faulk,DET,D,78,382,393,422,0.23281,0.19374,6.8,8475753
52,Owen Power,BUF,D,81,416,426,414,0.23086,0.19336,6.8,8482671
53,Jake Walman,EDM,D,52,281,215,240,0.24701,0.19413,6.8,8478013
54,Cale Makar,COL,D,74,558,337,410,0.23471,0.19261,6.7,8480069
55,Joel Hanley,CGY,D,68,305,193,244,0.24839,0.19274,6.7,8477810
56,Jake Sanderson,OTT,D,67,397,402,379,0.2307,0.19219,6.7,8482105
57,Adam Pelech,NYI,D,82,435,449,462,0.22922,0.19274,6.7,8476917
58,Adam Wilsby,NSH,D,57,216,287,284,0.23793,0.19233,6.7,8482482
59,Thomas Harley,DAL,D,70,375,366,395,0.23317,0.19275,6.7,8481581
60,Moritz Seider,DET,D,82,407,543,539,0.22344,0.19042,6.6,8481542
61,Tony DeAngelo,NYI,D,76,435,339,353,0.23171,0.18995,6.6,8477950
62,Sean Durzi,UTA,D,60,357,276,312,0.23673,0.19041,6.6,8480434
63,Olen Zellweger,ANA,D,76,334,267,326,0.23828,0.19112,6.6,8482803
64,Thomas Chabot,OTT,D,57,278,225,278,0.24008,0.18893,6.5,8478469
65,Maxwell Crozier,TBL,D,35,154,107,128,0.26222,0.18816,6.5,8481719
66,Nils Lundkvist,DAL,D,52,205,259,283,0.23652,0.18885,6.5,8480878
67,Samuel Girard,PIT,D,60,272,284,281,0.23341,0.18797,6.4,8479398
68,Lane Hutson,MTL,D,82,479,329,425,0.2303,0.18807,6.4,8483457
69,Shayne Gostisbehere,CAR,D,55,368,163,286,0.24671,0.18687,6.4,8476906
70,Cody Ceci,LAK,D,82,255,391,377,0.22466,0.18609,6.3,8476879
71,Artem Zub,OTT,D,81,319,500,446,0.22043,0.1863,6.3,8482245
72,Brandon Montour,SEA,D,63,358,340,281,0.22628,0.18501,6.3,8477986
73,Matthew Robertson,NYR,D,72,262,294,298,0.22935,0.18497,6.3,8481525
74,Gustav Forsling,FLA,D,80,461,402,438,0.22206,0.18417,6.2,8478055
75,MacKenzie Weegar,UTA,D,78,497,440,514,0.22072,0.18447,6.2,8477346
76,Mattias Ekholm,EDM,D,81,481,305,418,0.22821,0.18466,6.2,8475218
77,Simon Edvinsson,DET,D,72,344,448,463,0.22066,0.18473,6.2,8482762
78,Seth Jones,FLA,D,52,239,260,309,0.22866,0.18178,6.1,8477495
79,Vladislav Gavrikov,NYR,D,82,547,487,548,0.21617,0.18191,6.1,8478882
80,Andrew Peeke,BOS,D,77,306,417,392,0.21874,0.18172,6.1,8479369
81,Trevor van Riemsdyk,WSH,D,68,206,282,337,0.22738,0.18232,6.1,8477845
82,Darnell Nurse,EDM,D,81,439,395,476,0.21977,0.18174,6.1,8477498
83,Darren Raddysh,TBL,D,73,395,345,349,0.22296,0.18222,6.1,8478178
84,Zeev Buium,VAN,D,75,427,308,307,0.22554,0.18241,6.1,8484798
85,Jared Spurgeon,MIN,D,79,360,404,385,0.22071,0.183,6.1,8474716
86,Marcus Pettersson,VAN,D,81,306,512,436,0.2168,0.18328,6.1,8477969
87,Dmitry Orlov,SJS,D,81,406,440,442,0.21795,0.1819,6.1,8475200
