rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Jordan Martinook,CAR,L,320,1388,1428,1670,0.05933,0.02156,10.0,8476921
2,Jesper Fast,CAR,R,153,649,600,747,0.07661,0.01975,9.9,8475855
3,Jordan Staal,CAR,C,311,1335,1448,1637,0.0541,0.01591,9.8,8473533
4,Leon Draisaitl,EDM,C,297,1818,1365,1438,0.03609,-0.00661,9.2,8477934
5,Eetu Luostarinen,FLA,C,317,1319,1097,1397,0.03021,-0.01097,9.1,8480185
6,Alex Laferriere,LAK,R,239,954,921,993,0.03922,-0.01039,9.1,8482155
7,Cole Smith,VGK,L,283,495,1135,1195,0.03152,-0.01373,9.0,8482062
8,Casey Cizikas,NYI,C,314,761,1285,1191,0.03443,-0.01172,9.0,8475231
9,Joel Eriksson Ek,MIN,C,271,1025,1237,1297,0.03172,-0.0118,9.0,8478493
10,Michael McCarron,MIN,R,255,423,1150,996,0.0352,-0.01382,9.0,8477446
11,Seth Jarvis,CAR,C,307,1512,1079,1204,0.02853,-0.0173,8.9,8482093
12,Matt Boldy,MIN,L,314,1342,1355,1405,0.02402,-0.01804,8.9,8481557
13,Hudson Fasching,NYI,R,137,320,446,547,0.05039,-0.01587,8.9,8477392
14,Arthur Kaliyev,OTT,R,123,398,284,355,0.06312,-0.01972,8.8,8481560
15,Viktor Arvidsson,BOS,L,231,857,893,925,0.03071,-0.02041,8.8,8478042
16,Keegan Kolesar,VGK,R,318,714,1116,1484,0.02314,-0.01869,8.8,8478434
17,Kevin Fiala,LAK,L,288,1249,1102,1196,0.02473,-0.0208,8.8,8477942
18,Jesperi Kotkaniemi,CAR,C,281,1218,802,1066,0.02671,-0.02138,8.8,8480829
19,Derek Stepan,CAR,C,73,273,172,187,0.09169,-0.02097,8.8,8474613
20,Connor McDavid,EDM,C,306,1898,1170,1429,0.02259,-0.02,8.8,8478402
21,Ryan Poehling,ANA,C,272,681,1057,1029,0.02946,-0.01881,8.8,8480068
22,Anton Lundell,FLA,C,294,1222,1019,1219,0.02494,-0.01955,8.8,8482113
23,Radek Faksa,DAL,C,283,548,1032,1016,0.02753,-0.02062,8.8,8476889
24,William Carrier,CAR,L,208,676,753,1040,0.02828,-0.02,8.8,8477478
25,Tyson Foerster,PHI,R,195,683,835,914,0.03122,-0.01852,8.8,8482159
26,Logan Stankoven,CAR,C,183,781,603,703,0.03919,-0.02003,8.8,8482702
27,Tanner Jeannot,BOS,L,275,717,877,998,0.02821,-0.02323,8.7,8479661
28,Colton Sissons,VGK,C,301,707,1334,1243,0.0186,-0.02518,8.7,8476925
29,Garnet Hathaway,PHI,R,299,553,1113,1095,0.02407,-0.02335,8.7,8477903
30,Brandon Hagel,TBL,L,316,1333,1267,1426,0.01684,-0.02533,8.6,8479542
