rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Taylor Hall,CAR,L,80,199,101,163,0.31213,0.16164,10.0,8475791
2,Logan Stankoven,CAR,C,81,210,100,168,0.20915,0.05896,9.0,8482702
3,Jackson Blake,CAR,R,81,214,99,176,0.20892,0.06219,9.0,8482809
4,Mathieu Joseph,LAK,R,50,61,85,77,0.27668,0.05551,8.9,8478472
5,Kirill Kaprizov,MIN,L,78,285,186,227,0.17208,0.04228,8.8,8478864
6,Jack Hughes,NJD,C,61,185,78,127,0.20428,0.03089,8.7,8481559
7,Otto Stenberg,STL,C,32,54,72,50,0.30952,0.03528,8.7,8484230
8,Jordan Martinook,CAR,L,77,156,135,188,0.16962,0.02676,8.6,8476921
9,Anthony Beauvillier,WSH,L,82,140,129,149,0.16616,0.0057,8.4,8478463
10,Nikita Kucherov,TBL,R,76,211,134,129,0.17842,0.00586,8.4,8476453
11,Linus Karlsson,VAN,C,78,116,112,116,0.18391,0.00193,8.4,8481024
12,Adrian Kempe,LAK,C,80,211,135,174,0.14547,-0.00307,8.3,8477960
13,Quinton Byfield,LAK,C,78,180,190,194,0.12986,-0.01066,8.3,8482124
14,Blake Coleman,CGY,C,68,91,187,155,0.15269,-0.0038,8.3,8476399
15,Mark Jankowski,CAR,C,68,134,90,123,0.16436,-0.01213,8.3,8476873
16,Pontus Holmberg,TBL,R,70,115,173,175,0.1338,-0.01432,8.2,8480995
17,Cutter Gauthier,ANA,L,75,187,131,161,0.13435,-0.01928,8.2,8483445
18,Zakhar Bardakov,COL,C,59,55,61,71,0.21645,-0.01609,8.2,8482947
19,Zemgus Girgensons,TBL,L,74,116,177,192,0.1249,-0.01652,8.2,8476878
20,Frank Nazar,CHI,C,66,143,138,125,0.14297,-0.03101,8.1,8483493
21,Tyler Bertuzzi,CHI,L,79,177,170,180,0.12158,-0.02438,8.1,8477479
22,Evgeni Malkin,PIT,C,56,154,69,112,0.16178,-0.02337,8.1,8471215
23,Connor Dewar,PIT,C,78,50,198,109,0.15789,-0.0295,8.1,8480980
24,Anze Kopitar,LAK,C,66,159,113,122,0.14878,-0.02854,8.1,8471685
25,Lars Eller,OTT,C,68,72,133,97,0.17348,-0.02546,8.1,8474189
26,Nico Hischier,NJD,C,82,199,204,216,0.10609,-0.02701,8.1,8480002
27,Alex Laferriere,LAK,R,81,183,180,194,0.10418,-0.03641,8.0,8482155
28,Arseny Gritsyuk,NJD,R,66,126,110,149,0.12012,-0.04011,8.0,8481721
29,Dylan Guenther,UTA,R,79,178,165,164,0.11208,-0.0407,8.0,8482699
30,Samuel Helenius,LAK,C,52,31,56,62,0.21585,-0.03217,8.0,8482726
31,Yanni Gourde,TBL,C,82,143,200,205,0.08911,-0.0475,7.9,8476826
32,Jordan Staal,CAR,C,75,145,142,183,0.09358,-0.05102,7.9,8473533
33,Timo Meier,NJD,R,77,157,197,196,0.09122,-0.04809,7.9,8478414
34,Kyle MacLean,NYI,C,59,67,69,89,0.16435,-0.04302,7.9,8481237
35,Cole Schwindt,FLA,R,30,44,32,53,0.21792,-0.04811,7.9,8481655
36,Kasperi Kapanen,EDM,R,40,60,67,76,0.16541,-0.05839,7.8,8477953
37,Josh Norris,BUF,C,44,83,107,89,0.14855,-0.05809,7.8,8480064
38,Jake Guentzel,TBL,L,81,193,139,158,0.10214,-0.05342,7.8,8477404
39,Brayden Point,TBL,C,63,178,114,115,0.11446,-0.06767,7.7,8478010
40,Mikael Backlund,CGY,C,81,108,249,183,0.0692,-0.07445,7.6,8474150
41,Brandon Hagel,TBL,L,71,167,138,104,0.11011,-0.08144,7.6,8479542
42,Matt Boldy,MIN,L,76,159,179,175,0.07165,-0.07607,7.6,8481557
43,Nick Bjugstad,NJD,C,61,73,88,96,0.12461,-0.07485,7.6,8475760
44,Mats Zuccarello,MIN,R,59,192,116,152,0.07744,-0.08066,7.6,8475692
45,Hendrix Lapierre,WSH,C,74,71,69,93,0.11859,-0.0834,7.5,8482148
46,Ivan Barbashev,VGK,C,82,248,146,173,0.05875,-0.08935,7.5,8477964
47,Dylan Cozens,OTT,C,82,164,111,195,0.05521,-0.08459,7.5,8481528
48,Jake Neighbours,STL,L,68,146,123,132,0.08499,-0.08464,7.5,8482089
49,Cole Caufield,MTL,R,81,181,135,172,0.05198,-0.09668,7.4,8481540
50,Jesper Bratt,NJD,L,82,224,131,183,0.04924,-0.09461,7.4,8479407
51,Clayton Keller,UTA,R,81,255,129,215,0.03935,-0.09373,7.4,8479343
52,Joel Armia,LAK,R,66,117,118,124,0.06392,-0.11097,7.3,8476469
53,Kevin Fiala,LAK,L,56,161,107,131,0.06279,-0.10716,7.3,8477942
54,Patrick Kane,DET,R,67,154,122,123,0.06554,-0.11001,7.3,8474141
55,Alex DeBrincat,DET,R,82,178,159,159,0.05244,-0.10201,7.3,8479337
56,Ryan Hartman,MIN,R,76,206,190,181,0.03788,-0.1068,7.3,8477451
57,Joel Eriksson Ek,MIN,C,70,138,172,169,0.04254,-0.10734,7.3,8478493
58,Parker Kelly,COL,L,81,110,122,124,0.05339,-0.12095,7.2,8480448
59,Andrei Kuzmenko,LAK,L,52,98,68,88,0.09432,-0.1127,7.2,8483808
60,Ridly Greig,OTT,C,77,124,130,198,0.02179,-0.11641,7.2,8482092
61,Fabian Zetterlund,OTT,L,83,122,104,136,0.04858,-0.11831,7.2,8480188
62,Casey Cizikas,NYI,C,81,88,98,125,0.05402,-0.1193,7.2,8475231
63,Oskar Sundqvist,STL,C,52,46,112,93,0.08108,-0.12021,7.2,8476897
64,Warren Foegele,OTT,L,68,103,139,136,0.037,-0.12949,7.1,8477998
65,Joel Kiviranta,COL,L,50,58,67,72,0.10732,-0.12185,7.1,8481641
