rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
135,Alexander Petrovic,DAL,D,54,75,120,103,0.23671,0.16957,4.7,8475755
136,Drew Doughty,LAK,D,71,205,181,222,0.22275,0.16825,4.6,8474563
137,Zach Bogosian,MIN,D,41,72,63,78,0.2606,0.16823,4.6,8474567
138,Erik Gudbranson,CBJ,D,37,54,84,82,0.24926,0.1691,4.6,8475790
139,Dmitri Simashev,UTA,D,27,69,58,70,0.26514,0.16875,4.6,8484386
140,Jamie Oleksiak,SEA,D,78,142,158,177,0.22601,0.16775,4.6,8476467
141,Will Borgen,NYR,D,75,123,157,150,0.22587,0.16747,4.5,8478840
142,Brandt Clarke,LAK,D,81,258,160,189,0.22507,0.16725,4.5,8482730
143,Brent Burns,COL,D,81,197,215,222,0.21714,0.16725,4.5,8470613
144,Louis Crevier,CHI,D,78,117,225,220,0.2152,0.16652,4.5,8481806
145,Maxwell Crozier,TBL,D,35,83,65,57,0.25693,0.16639,4.5,8481719
146,Jacob Bernard-Docker,DET,D,63,122,138,122,0.22901,0.16681,4.5,8480879
147,Declan Carlile,TBL,D,42,83,75,85,0.25127,0.16688,4.5,8483398
148,Roman Josi,NSH,D,68,241,222,213,0.21377,0.16495,4.4,8474600
149,Luke Hughes,NJD,D,68,246,163,198,0.22078,0.16394,4.3,8482684
150,Gustav Forsling,FLA,D,80,250,185,226,0.21614,0.16293,4.2,8478055
151,Mason Lohrei,BOS,D,73,145,131,169,0.22609,0.16286,4.2,8482511
152,Joel Nystrom,CAR,D,38,116,63,102,0.25326,0.16223,4.2,8482911
153,Mikey Anderson,LAK,D,79,172,228,228,0.20907,0.16133,4.1,8479998
154,Ryan Shea,PIT,D,80,165,188,203,0.21163,0.15932,4.0,8478854
155,Brayden McNabb,VGK,D,64,174,138,173,0.2209,0.15977,4.0,8475188
156,Justin Barron,NSH,D,51,93,106,116,0.22979,0.16,4.0,8482111
157,Filip Hronek,VAN,D,81,271,232,237,0.20683,0.15969,4.0,8479425
158,Olli Määttä,CGY,D,42,97,72,89,0.24274,0.1584,3.9,8476874
159,Cale Makar,COL,D,74,256,169,202,0.21145,0.15665,3.8,8480069
160,Jeremy Lauzon,VGK,D,68,146,138,188,0.21678,0.15621,3.8,8478468
161,Logan Mailloux,STL,D,66,160,122,128,0.22177,0.15718,3.8,8482733
162,Elias Pettersson,VAN,D,69,101,136,150,0.21805,0.15692,3.8,8483678
163,Tyler Kleven,OTT,D,70,138,101,194,0.22798,0.15703,3.8,8482095
164,Vincent Desharnais,SJS,D,53,77,130,137,0.21947,0.15694,3.8,8479576
165,Zach Metsa,BUF,D,43,65,75,82,0.23954,0.15716,3.8,8484305
166,Samuel Girard,PIT,D,60,146,140,138,0.21556,0.15553,3.7,8479398
167,Nick Seeler,PHI,D,80,166,131,169,0.21728,0.15526,3.7,8476372
168,Nick DeSimone,UTA,D,39,77,59,72,0.2481,0.1556,3.7,8480084
169,Drew Helleson,ANA,D,60,165,125,146,0.21754,0.15422,3.6,8481563
170,Cale Fleury,SEA,D,22,35,51,49,0.25187,0.15305,3.6,8479985
171,Braden Schneider,NYR,D,82,137,188,179,0.20353,0.15218,3.5,8482073
172,Devon Toews,COL,D,67,234,158,196,0.20863,0.15257,3.5,8478038
173,Shea Theodore,VGK,D,71,215,174,192,0.20604,0.1526,3.5,8477447
174,Donovan Sebrango,FLA,D,42,84,66,103,0.23958,0.15278,3.5,8482131
175,Tyler Myers,DAL,D,73,129,185,181,0.20401,0.15224,3.5,8474574
176,Aaron Ekblad,FLA,D,72,220,156,195,0.20548,0.14952,3.3,8477932
177,Elias Salomonsson,WPG,D,32,81,81,59,0.22631,0.14881,3.3,8483510
178,Artyom Levshunov,CHI,D,68,198,142,153,0.20556,0.14728,3.2,8484783
179,Albert Johansson,DET,D,82,168,175,148,0.20044,0.14785,3.2,8481607
