rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Jordan Staal,CAR,C,75,317,344,406,0.43791,0.38645,10.0,8473533
2,Jordan Martinook,CAR,L,77,333,320,407,0.43993,0.38657,10.0,8476921
3,Andrei Svechnikov,CAR,R,79,412,272,317,0.43385,0.37628,9.7,8480830
4,Mark Stone,VGK,R,61,311,208,245,0.43211,0.36662,9.5,8475913
5,Seth Jarvis,CAR,C,71,384,216,275,0.43393,0.36956,9.5,8482093
6,Sebastian Aho,CAR,C,79,432,251,307,0.42895,0.36924,9.5,8478427
7,Brock Nelson,COL,C,80,371,356,352,0.41232,0.36238,9.4,8475754
8,Cole Smith,VGK,L,63,102,265,273,0.41839,0.36058,9.3,8482062
9,Valeri Nichushkin,COL,R,71,275,288,304,0.40982,0.35457,9.2,8477501
10,Zachary Bolduc,MTL,C,78,229,258,290,0.39923,0.34137,8.8,8482737
11,Aliaksei Protas,WSH,C,76,335,357,312,0.39082,0.34162,8.8,8481656
12,Luke Evangelista,NSH,R,80,332,308,378,0.39278,0.33988,8.8,8482146
13,Kirby Dach,MTL,C,37,112,118,162,0.42328,0.33793,8.7,8481523
14,Tom Wilson,WSH,R,72,258,341,277,0.38817,0.33797,8.7,8476880
15,Maxim Tsyplakov,NJD,R,49,110,93,131,0.43369,0.33758,8.7,8484958
16,Matt Coronato,CGY,R,79,375,301,324,0.38623,0.33299,8.6,8482679
17,Jack Roslovic,EDM,C,68,321,230,282,0.39363,0.33273,8.6,8478458
18,Timo Meier,NJD,R,77,337,410,396,0.37416,0.32869,8.5,8478414
19,Nikolaj Ehlers,CAR,L,82,388,266,343,0.38522,0.32877,8.5,8477940
20,Nate Danielson,DET,C,28,66,73,94,0.4378,0.32993,8.5,8484160
21,Phillip Danault,MTL,C,75,236,343,293,0.37673,0.32708,8.4,8476479
22,Jack Drury,COL,C,81,249,306,295,0.38028,0.32769,8.4,8480835
23,Parker Kelly,COL,L,81,195,257,270,0.3807,0.3235,8.3,8480448
24,Brandon Hagel,TBL,L,71,320,266,236,0.3795,0.32329,8.3,8479542
25,Jesperi Kotkaniemi,CAR,C,42,189,118,160,0.40684,0.3225,8.3,8480829
26,Clayton Keller,UTA,R,81,476,258,392,0.37834,0.32136,8.3,8479343
