rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Jaccob Slavin,CAR,D,276,1745,1406,1509,0.25157,0.20223,10.0,8476958
2,Brent Burns,COL,D,327,1919,1632,1688,0.20319,0.15613,9.4,8470613
3,Jack Thompson,SJS,D,34,147,116,141,0.28215,0.11927,9.0,8482144
4,Drew Doughty,LAK,D,264,1492,1457,1647,0.15912,0.11116,8.9,8474563
5,Jalen Chatfield,CAR,D,301,1586,1224,1616,0.16396,0.11559,8.9,8478970
6,Jordan Spence,OTT,D,229,1104,725,985,0.15817,0.09613,8.7,8481606
7,Sean Walker,CAR,D,314,1617,1335,1504,0.13193,0.08163,8.5,8480336
8,Mikey Anderson,LAK,D,307,1424,1685,1814,0.11847,0.07259,8.4,8479998
9,Brett Pesce,NJD,D,261,1626,1339,1462,0.12366,0.07261,8.4,8477488
10,Joel Nystrom,CAR,D,38,232,124,193,0.21284,0.07218,8.4,8482911
11,Artem Zub,OTT,D,259,1145,1532,1503,0.10504,0.0546,8.2,8482245
12,Evan Bouchard,EDM,D,326,2082,1420,1584,0.09853,0.04941,8.1,8480803
13,Darren Raddysh,TBL,D,245,1342,989,1091,0.1036,0.04439,8.1,8478178
14,J.J. Moser,TBL,D,295,1323,1556,1601,0.07729,0.02845,7.9,8482655
15,Juuso Välimäki,UTA,D,189,832,847,939,0.09244,0.02863,7.9,8479976
16,Sean Durzi,UTA,D,238,1230,1094,1207,0.07645,0.02009,7.8,8480434
17,Dmitry Orlov,SJS,D,305,1573,1430,1629,0.0724,0.02391,7.8,8475200
18,Shayne Gostisbehere,CAR,D,281,1468,1084,1340,0.07219,0.0187,7.8,8476906
19,Quinn Hughes,MIN,D,302,2045,1493,1727,0.06291,0.0158,7.7,8480800
20,Damon Severson,CBJ,D,289,1532,1503,1578,0.06096,0.01167,7.7,8476923
21,Jared Spurgeon,MIN,D,240,1169,1282,1205,0.07285,0.01646,7.7,8474716
22,Mattias Ekholm,EDM,D,303,1871,1368,1528,0.05368,0.00362,7.6,8475218
23,Josh Manson,COL,D,230,911,1175,1214,0.06444,0.00823,7.6,8476312
24,John Marino,UTA,D,253,1240,1351,1456,0.05971,0.0084,7.6,8478507
25,Jonas Brodin,MIN,D,234,1327,1297,1404,0.05909,0.00687,7.6,8476463
26,MacKenzie Weegar,UTA,D,322,2123,1828,2017,0.05037,0.00681,7.6,8477346
27,Erik Karlsson,PIT,D,321,2336,1730,1974,0.04239,-0.00169,7.5,8474578
28,Adam Fox,NYR,D,283,1951,1360,1588,0.04315,-0.00593,7.5,8479323
29,Shea Theodore,VGK,D,240,1546,1290,1321,0.04703,-0.00681,7.5,8477447
30,Brayden McNabb,VGK,D,310,1620,1594,1675,0.04195,-0.00588,7.5,8475188
31,Darnell Nurse,EDM,D,320,1709,1710,1894,0.03938,-0.00558,7.5,8477498
32,Brandt Clarke,LAK,D,184,1030,679,815,0.06448,-0.00406,7.5,8482730
33,Mikhail Sergachev,UTA,D,267,1696,1503,1611,0.04025,-0.00854,7.4,8479410
34,Erik Cernak,TBL,D,276,1099,1512,1580,0.04052,-0.00866,7.4,8478416
35,Mark Giordano,TOR,D,124,501,518,535,0.07605,-0.00852,7.4,8470966
36,Jake Sanderson,OTT,D,303,1529,1718,1720,0.03411,-0.013,7.4,8482105
37,Ian Cole,UTA,D,319,1229,1470,1452,0.0398,-0.01156,7.4,8474013
38,Sam Rinzel,CHI,D,63,302,247,297,0.10292,-0.01073,7.4,8483506
39,John Carlson,ANA,D,271,1640,1453,1465,0.03405,-0.01705,7.3,8474590
40,Samuel Girard,PIT,D,268,1420,1417,1508,0.02772,-0.0227,7.3,8479398
41,Mark Friedman,VAN,D,51,192,145,188,0.12559,-0.01724,7.3,8478017
42,Vladislav Gavrikov,NYR,D,313,1628,1860,1784,0.01812,-0.02821,7.2,8478882
43,Brady Skjei,NSH,D,324,1839,1736,1836,0.01485,-0.03082,7.2,8476869
44,Johnathan Kovacevic,NJD,D,254,859,1244,1195,0.03106,-0.02545,7.2,8480192
45,Aaron Ekblad,FLA,D,250,1371,1298,1350,0.0292,-0.02408,7.2,8477932
46,Rasmus Ristolainen,PHI,D,212,887,1125,1003,0.03113,-0.03064,7.2,8477499
47,Jackson LaCombe,ANA,D,229,1124,1311,1195,0.02625,-0.03032,7.2,8481605
48,Alexandre Carrier,MTL,D,268,1019,1507,1513,0.0104,-0.03984,7.1,8478851
49,Alexander Edler,LAK,D,64,256,210,217,0.09942,-0.03347,7.1,8471303
50,Dougie Hamilton,NJD,D,243,1446,1102,1309,0.01626,-0.03775,7.1,8476462
51,Joshua Mahura,SEA,D,199,750,643,807,0.03274,-0.03614,7.1,8479372
52,Noah Hanifin,VGK,D,313,1935,1648,1905,0.00588,-0.03892,7.1,8478396
53,Ethan Bear,WSH,D,85,398,366,392,0.06103,-0.03777,7.1,8478451
54,Cam York,PHI,D,276,1443,1471,1754,0.01024,-0.03646,7.1,8481546
55,Michael Kesselring,BUF,D,190,903,770,882,0.0326,-0.03329,7.1,8480891
56,Luke Hughes,NJD,D,223,1407,1081,1209,0.02096,-0.03531,7.1,8482684
57,Emil Andrae,PHI,D,107,443,350,410,0.05648,-0.04007,7.1,8482126
58,Alexander Nikishin,CAR,D,81,484,270,414,0.06171,-0.03446,7.1,8482100
59,Roman Josi,NSH,D,270,2068,1367,1506,0.00939,-0.04099,7.0,8474600
60,Trevor van Riemsdyk,WSH,D,295,1255,1314,1428,0.00733,-0.04443,7.0,8477845
61,Jonas Siegenthaler,NJD,D,274,1334,1445,1552,0.00352,-0.04602,7.0,8478399
62,Josh Morrissey,WPG,D,315,2463,1624,1829,-0.00234,-0.04807,7.0,8477504
63,Niko Mikkola,FLA,D,307,1523,1450,1726,0.00539,-0.04161,7.0,8478859
64,Andreas Englund,NSH,D,167,465,530,591,0.03833,-0.04204,7.0,8477971
65,Justin Barron,NSH,D,200,957,795,968,0.02089,-0.04202,7.0,8482111
66,Maxwell Crozier,TBL,D,53,204,179,204,0.08855,-0.04824,7.0,8481719
67,Matt Roy,WSH,D,311,1453,1501,1594,-0.00434,-0.05333,6.9,8478911
68,Bowen Byram,BUF,D,279,1560,1582,1556,-0.00516,-0.05473,6.9,8481524
