rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Jaccob Slavin,CAR,D,276,835,650,732,0.04297,-0.01281,10.0,8476958
2,Brent Burns,COL,D,327,921,772,824,0.01294,-0.03958,9.2,8470613
3,Drew Doughty,LAK,D,264,769,699,791,0.00584,-0.05115,8.9,8474563
4,Brett Pesce,NJD,D,261,794,640,712,0.00731,-0.04973,8.9,8477488
5,Jared Spurgeon,MIN,D,240,644,691,626,0.01059,-0.04959,8.9,8474716
6,Alex Pietrangelo,VGK,D,209,613,579,578,0.013,-0.05337,8.8,8474565
7,Mikey Anderson,LAK,D,307,732,800,854,-0.00859,-0.06238,8.6,8479998
8,Brayden McNabb,VGK,D,310,788,730,837,-0.00993,-0.06405,8.5,8475188
9,Shea Theodore,VGK,D,240,739,565,656,-0.01213,-0.07266,8.3,8477447
10,Sean Walker,CAR,D,314,828,663,724,-0.01427,-0.07238,8.3,8480336
11,Adam Larsson,SEA,D,326,1071,851,999,-0.02371,-0.07289,8.3,8476457
12,Noah Hanifin,VGK,D,313,949,824,950,-0.02381,-0.07379,8.3,8478396
13,Ryan McDonagh,TBL,D,275,688,757,756,-0.02159,-0.07726,8.2,8474151
14,Trevor van Riemsdyk,WSH,D,295,648,656,723,-0.01858,-0.07675,8.2,8477845
15,Jalen Chatfield,CAR,D,301,744,590,741,-0.0213,-0.07725,8.2,8478970
16,Evan Bouchard,EDM,D,326,1021,678,791,-0.02062,-0.07721,8.2,8480803
17,Jonas Brodin,MIN,D,234,728,663,735,-0.01885,-0.07467,8.2,8476463
18,Mattias Ekholm,EDM,D,303,900,614,731,-0.02044,-0.07897,8.1,8475218
19,Bowen Byram,BUF,D,279,816,815,813,-0.02531,-0.07975,8.1,8481524
20,Vince Dunn,SEA,D,282,987,720,883,-0.02748,-0.0798,8.1,8478407
21,J.J. Moser,TBL,D,295,697,811,816,-0.02438,-0.07811,8.1,8482655
22,Jackson LaCombe,ANA,D,229,646,682,617,-0.01778,-0.0791,8.1,8481605
23,Roman Josi,NSH,D,270,1023,659,736,-0.02467,-0.08128,8.0,8474600
24,Erik Cernak,TBL,D,276,585,701,772,-0.02994,-0.08431,8.0,8478416
25,Ryan Lindgren,SEA,D,286,806,700,676,-0.02555,-0.08361,8.0,8479324
26,John Carlson,ANA,D,271,863,724,741,-0.02726,-0.08424,8.0,8474590
27,Brian Dumoulin,LAK,D,323,774,761,814,-0.02913,-0.0838,8.0,8475208
28,Jake Middleton,MIN,D,301,733,923,847,-0.03136,-0.08398,8.0,8478136
29,Moritz Seider,DET,D,328,737,1042,940,-0.03442,-0.08406,8.0,8481542
30,Josh Morrissey,WPG,D,315,1254,808,943,-0.03056,-0.08184,8.0,8477504
