rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
80,Artem Zub,OTT,D,81,136,213,226,-0.01993,-0.14884,6.5,8482245
81,Brett Pesce,NJD,D,37,119,85,106,0.03943,-0.14864,6.5,8477488
82,Justin Faulk,DET,D,78,190,215,201,-0.01688,-0.15344,6.5,8475753
83,Vince Dunn,SEA,D,80,246,242,243,-0.02302,-0.14735,6.5,8478407
84,Maxwell Crozier,TBL,D,35,83,65,57,0.09455,-0.16161,6.4,8481719
85,Donovan Sebrango,FLA,D,42,84,66,103,0.03147,-0.15893,6.4,8482131
86,Josh Morrissey,WPG,D,76,299,175,235,-0.03475,-0.16094,6.4,8477504
87,Adam Larsson,SEA,D,81,227,256,256,-0.03797,-0.15891,6.4,8476457
88,Matthew Robertson,NYR,D,72,118,133,140,0.00414,-0.15939,6.4,8481525
89,Adam Pelech,NYI,D,82,212,216,232,-0.04421,-0.17084,6.3,8476917
90,Nate Schmidt,UTA,D,81,201,177,242,-0.04581,-0.16997,6.3,8477220
91,Elias Pettersson,VAN,D,69,101,136,150,-0.01061,-0.16835,6.3,8483678
92,Kaiden Guhle,MTL,D,39,68,96,86,0.03253,-0.17554,6.2,8482087
93,Alec Regula,EDM,D,29,49,37,56,0.08407,-0.17364,6.2,8480831
94,Jamie Drysdale,PHI,D,78,206,164,225,-0.04856,-0.17705,6.2,8482142
95,Owen Power,BUF,D,81,230,229,220,-0.04947,-0.17943,6.2,8482671
96,Daemon Hunt,MIN,D,32,40,65,61,0.06751,-0.17937,6.2,8482094
97,Vladislav Gavrikov,NYR,D,82,251,204,239,-0.0631,-0.18758,6.1,8478882
98,Brian Dumoulin,LAK,D,81,166,167,195,-0.04513,-0.18303,6.1,8475208
99,Jake Sanderson,OTT,D,67,169,171,195,-0.04542,-0.18338,6.1,8482105
100,Luke Hughes,NJD,D,68,246,163,198,-0.04877,-0.18558,6.1,8482684
101,Thomas Harley,DAL,D,70,171,177,192,-0.04365,-0.18267,6.1,8481581
102,Mikhail Sergachev,UTA,D,77,255,224,234,-0.05981,-0.18564,6.1,8479410
103,Darnell Nurse,EDM,D,81,201,183,233,-0.06349,-0.18947,6.0,8477498
104,Justin Barron,NSH,D,51,93,106,116,-0.01893,-0.19712,6.0,8482111
105,Quinn Hughes,MIN,D,74,290,260,261,-0.07517,-0.19412,6.0,8480800
106,Philippe Myers,TOR,D,39,52,61,58,0.05506,-0.19721,6.0,8479026
107,Joel Edmundson,LAK,D,81,232,175,187,-0.05867,-0.19907,5.9,8476441
108,Jeremy Lauzon,VGK,D,68,146,138,188,-0.05901,-0.19908,5.9,8478468
109,Ian Cole,UTA,D,81,173,165,168,-0.05544,-0.20348,5.9,8474013
110,Joshua Mahura,SEA,D,23,39,50,56,0.05405,-0.20244,5.9,8479372
111,J.J. Moser,TBL,D,79,234,194,199,-0.07077,-0.20661,5.9,8482655
112,Dylan Samberg,WPG,D,65,128,169,167,-0.05078,-0.19937,5.9,8480049
113,Josh Manson,COL,D,79,164,202,222,-0.08016,-0.20878,5.8,8476312
114,Nikita Zadorov,BOS,D,81,182,200,212,-0.07715,-0.20871,5.8,8477507
115,Joel Hanley,CGY,D,68,152,88,122,-0.03911,-0.2122,5.8,8477810
116,Simon Edvinsson,DET,D,72,180,216,201,-0.0786,-0.21361,5.8,8482762
117,Dmitry Orlov,SJS,D,81,216,221,227,-0.08742,-0.21443,5.8,8475200
118,Declan Carlile,TBL,D,42,83,75,85,-0.00325,-0.21087,5.8,8483398
119,Wyatt Kaiser,CHI,D,77,199,186,213,-0.08867,-0.21967,5.7,8482176
120,Jake McCabe,TOR,D,80,133,263,183,-0.07572,-0.21707,5.7,8476931
121,Morgan Rielly,TOR,D,78,262,147,190,-0.08392,-0.22253,5.7,8476853
122,Noah Dobson,MTL,D,80,227,226,229,-0.09603,-0.22227,5.7,8480865
123,Olli Määttä,CGY,D,42,97,72,89,-0.02074,-0.22319,5.7,8476874
124,Adam Boqvist,NYI,D,28,51,36,50,0.04662,-0.22355,5.7,8480871
125,Mike Matheson,MTL,D,78,177,262,229,-0.09942,-0.22556,5.6,8476875
126,Axel Sandin-Pellikka,DET,D,68,151,131,127,-0.05587,-0.22532,5.6,8484223
127,Scott Mayfield,NYI,D,80,140,124,179,-0.09053,-0.23287,5.6,8476429
128,Sam Dickinson,SJS,D,71,149,149,155,-0.07178,-0.22515,5.6,8484806
129,Erik Cernak,TBL,D,61,126,152,161,-0.08891,-0.2389,5.5,8478416
130,Philip Broberg,STL,D,80,210,251,203,-0.10447,-0.23805,5.5,8481598
131,Ivan Provorov,CBJ,D,82,240,278,244,-0.1172,-0.23898,5.5,8478500
132,Zach Werenski,CBJ,D,75,288,227,236,-0.11185,-0.23579,5.5,8478460
133,Neal Pionk,WPG,D,51,115,100,121,-0.05987,-0.23303,5.5,8480145
134,Lian Bichsel,DAL,D,50,64,101,92,-0.03747,-0.23604,5.5,8483425
135,Mario Ferraro,SJS,D,82,165,239,212,-0.10886,-0.2394,5.5,8479983
136,Drew Helleson,ANA,D,60,165,125,146,-0.07976,-0.23707,5.5,8481563
137,Pierre-Olivier Joseph,VAN,D,31,50,52,62,0.00445,-0.23734,5.5,8480058
138,Aaron Ekblad,FLA,D,72,220,156,195,-0.10826,-0.24417,5.4,8477932
139,Devon Toews,COL,D,67,234,158,196,-0.10811,-0.24386,5.4,8478038
140,Kevin Bahl,CGY,D,76,186,254,224,-0.12032,-0.24704,5.4,8480860
141,Nick Seeler,PHI,D,80,166,131,169,-0.101,-0.24709,5.4,8476372
142,Colton Parayko,STL,D,76,201,265,223,-0.1198,-0.24691,5.4,8476892
143,Sean Durzi,UTA,D,60,196,138,154,-0.09096,-0.24408,5.4,8480434
144,Joel Nystrom,CAR,D,38,116,63,102,-0.0576,-0.24559,5.4,8482911
145,Nicolas Hague,NSH,D,63,135,150,159,-0.09097,-0.24175,5.4,8479980
146,Adam Fox,NYR,D,55,185,130,164,-0.10784,-0.25575,5.3,8479323
147,Samuel Girard,PIT,D,60,146,140,138,-0.09592,-0.25711,5.3,8479398
148,Mason Lohrei,BOS,D,73,145,131,169,-0.11125,-0.25681,5.3,8482511
149,Charlie McAvoy,BOS,D,69,199,181,182,-0.11789,-0.25791,5.3,8479325
150,Tony DeAngelo,NYI,D,76,215,174,176,-0.11274,-0.25557,5.3,8477950
151,Brent Burns,COL,D,81,197,215,222,-0.13594,-0.26282,5.2,8470613
152,Miro Heiskanen,DAL,D,77,222,169,186,-0.1255,-0.26409,5.2,8480036
153,John Klingberg,SJS,D,55,161,150,153,-0.11452,-0.2671,5.2,8475906
154,Troy Stecher,TOR,D,64,112,150,132,-0.09527,-0.25999,5.2,8479442
155,Connor Clifton,PIT,D,50,65,119,145,-0.11069,-0.26748,5.2,8477365
156,Jake Walman,EDM,D,52,124,106,114,-0.08362,-0.26076,5.2,8478013
157,Charle-Edouard D'Astous,TBL,D,70,169,159,200,-0.12691,-0.26071,5.2,8480426
158,Ryan Graves,PIT,D,22,28,50,62,-0.02294,-0.26289,5.2,8477435
159,Cale Makar,COL,D,74,256,169,202,-0.14361,-0.27613,5.1,8480069
160,Rasmus Andersson,VGK,D,81,257,236,241,-0.14824,-0.26977,5.1,8478397
161,Albert Johansson,DET,D,82,168,175,148,-0.11522,-0.27031,5.1,8481607
162,Emil Lilleberg,TBL,D,50,123,108,134,-0.11093,-0.27376,5.1,8482929
163,Zach Bogosian,MIN,D,41,72,63,78,-0.05845,-0.27167,5.1,8474567
164,Adam Wilsby,NSH,D,57,111,144,149,-0.11858,-0.27301,5.1,8482482
165,Filip Hronek,VAN,D,81,271,232,237,-0.1504,-0.27288,5.1,8479425
166,Jacob Bernard-Docker,DET,D,63,122,138,122,-0.10532,-0.27584,5.1,8480879
167,Mike Reilly,CAR,D,42,122,59,111,-0.09118,-0.27028,5.1,8476422
168,Seth Jones,FLA,D,52,139,132,169,-0.13557,-0.28021,5.0,8477495
169,Lane Hutson,MTL,D,82,230,163,203,-0.14807,-0.28012,5.0,8483457
170,Oliver Ekman-Larsson,TOR,D,78,245,191,197,-0.14957,-0.2834,5.0,8475171
171,Cam Fowler,STL,D,81,229,214,193,-0.14469,-0.28,5.0,8475764
172,Ben Hutton,VGK,D,55,121,66,109,-0.09848,-0.27866,5.0,8477018
173,Matt Roy,WSH,D,79,202,193,216,-0.15975,-0.28739,4.9,8478911
174,Travis Hamonic,DET,D,26,42,47,52,-0.03304,-0.29271,4.9,8474612
175,Egor Zamula,CBJ,D,33,56,34,77,-0.07263,-0.28662,4.9,8481178
176,Damon Severson,CBJ,D,71,224,203,195,-0.15941,-0.29352,4.9,8476923
177,Emil Andrae,PHI,D,61,135,106,117,-0.11278,-0.28603,4.9,8482126
178,Ryker Evans,SEA,D,66,122,109,146,-0.13742,-0.2925,4.9,8482858
179,Martin Fehérváry,WSH,D,81,113,219,197,-0.16129,-0.29471,4.8,8480796
180,Matthew Schaefer,NYI,D,82,190,174,213,-0.16764,-0.29576,4.8,8485366
181,Jamie Oleksiak,SEA,D,78,142,158,177,-0.16034,-0.30073,4.8,8476467
182,Alexander Petrovic,DAL,D,54,75,120,103,-0.11726,-0.3014,4.8,8475755
183,Matt Grzelcyk,CHI,D,69,176,139,168,-0.15969,-0.30374,4.7,8476891
184,Cody Ceci,LAK,D,82,139,188,189,-0.17462,-0.31014,4.7,8476879
185,Brayden Pachal,CGY,D,38,74,46,64,-0.07143,-0.30477,4.7,8481167
186,Evan Bouchard,EDM,D,81,254,145,215,-0.18035,-0.30733,4.7,8480803
187,John Marino,UTA,D,79,187,196,243,-0.18503,-0.30478,4.7,8478507
188,Brandon Montour,SEA,D,63,191,176,162,-0.15963,-0.30612,4.7,8477986
189,Radko Gudas,ANA,D,56,112,103,117,-0.13472,-0.30708,4.7,8475462
