player_name,team,pos,PFR,PUR,PAR,games_played,total_5v5_toi_minutes,toi_per_game,oz_faceoff_shifts,oz_faceoff_shifts_per_game,dz_faceoff_shifts,dz_faceoff_shifts_per_game,player_OZ_retention_pct,player_DZ_escape_rate_pct,OUER,DUER,OAER,DAER,NZ_ratio,ROC,ROL,ROC_adj,ROL_adj,context_flag,CF_pct,player_id,seasons_covered,player_DZ_time_pct,PUR_raw,PAR_raw,teammates_avg_OZ_retention,teammates_avg_DZ_escape,ROC_weight_sec,ROL_weight_sec
Connor Mackey,NYR,D,0.9819,0.5877,0.5985,36,455.1,12.642,52,1.444,56,1.556,71.85,26.81,1.0209,1.0113,0.9794,1.1111,1.103,0.756,0.6188,0.7338,0.6124,🔴 Underperforming — neutral,0.4628,8482067,"2022-23, 2023-24, 2024-25, 2025-26",73.19,1.6609,1.7086,0.7336,0.2413,52156,27596
Sebastian Aho,NYI,D,0.9863,0.66,0.6691,135,1981.13,14.675,304,2.252,171,1.267,73.06,24.6,1.0381,0.928,1.0064,1.0072,1.0476,0.7577,0.7218,0.7306,0.722,🟡 Neutral,0.5041,8480222,"2022-23, 2023-24",75.4,1.8654,1.9104,0.726,0.2442,232732,120153
Victor Soderstrom,BOS,D,0.987,0.5688,0.5763,41,585.28,14.275,72,1.756,59,1.439,71.9,19.1,1.0216,0.7203,0.982,0.8007,1.0928,0.7502,0.6101,0.7246,0.6111,🔴 Underperforming — neutral,0.4713,8481599,"2022-23, 2023-24, 2025-26",80.9,1.6076,1.6453,0.7322,0.2385,68565,35395
Samuel Bolduc,NYI,D,0.9875,0.4501,0.4558,54,666.9,12.35,113,2.093,66,1.222,66.98,17.0,0.9518,0.6414,0.9207,0.709,0.9636,0.7543,0.6654,0.728,0.6697,🔴 Underperforming — neutral,0.516,8481541,"2022-23, 2023-24, 2024-25",83.0,1.2721,1.3012,0.7276,0.2398,79252,39863
Nikita Zaitsev,CHI,D,0.9883,0.5611,0.5677,84,1191.68,14.187,147,1.75,138,1.643,70.52,19.27,1.002,0.727,1.0094,0.7578,1.0709,0.7475,0.7185,0.7253,0.7268,🔴 Underperforming — neutral,0.4586,8479458,"2022-23, 2023-24",80.73,1.5858,1.6208,0.6986,0.2543,140390,69360
Scott Mayfield,NYI,D,0.9886,0.6783,0.6861,275,4344.92,15.8,425,1.545,538,1.956,69.54,23.56,0.9881,0.8887,0.96,0.9576,1.0074,0.7604,0.7201,0.7345,0.722,🟡 Neutral,0.4862,8476429,"2022-23, 2023-24, 2024-25, 2025-26",76.44,1.9171,1.9588,0.7244,0.246,511344,246787
Ben Chiarot,DET,D,0.9894,0.778,0.7863,316,5587.83,17.683,685,2.168,854,2.703,69.74,24.72,0.991,0.9323,0.9683,0.9954,0.9954,0.7687,0.7356,0.7437,0.7349,🟢 Elite — consistent,0.4797,8475279,"2022-23, 2023-24, 2024-25, 2025-26",75.28,2.1988,2.2449,0.7203,0.2483,661140,339242
Alexander Romanov,NYI,D,0.9897,0.7545,0.7624,245,4427.13,18.07,451,1.841,586,2.392,67.18,23.09,0.9546,0.8708,0.9264,0.9366,0.9029,0.7683,0.7493,0.7398,0.7503,🟢 Elite — consistent,0.5023,8481014,"2022-23, 2023-24, 2024-25, 2025-26",76.91,2.1325,2.1766,0.7251,0.2465,522141,268132
Moritz Seider,DET,D,0.9898,0.7812,0.7892,328,5788.78,17.649,647,1.973,1021,3.113,69.41,25.15,0.9862,0.9487,0.9598,1.015,1.0246,0.7747,0.7722,0.7488,0.7715,🟢 Elite — consistent,0.505,8481542,"2022-23, 2023-24, 2024-25, 2025-26",74.85,2.2079,2.2533,0.7232,0.2478,685281,350054
Adam Pelech,NYI,D,0.9911,0.8411,0.8486,272,4812.6,17.693,573,2.107,882,3.243,74.53,27.02,1.059,1.0191,1.0296,1.0884,1.0132,0.7716,0.7476,0.7444,0.7476,🟢 Elite — consistent,0.5076,8476917,"2022-23, 2023-24, 2024-25, 2025-26",72.98,2.3771,2.4229,0.7238,0.2482,568495,291413
Isaiah George,NYI,D,0.9915,0.636,0.6414,37,550.8,14.886,69,1.865,64,1.73,72.73,22.12,1.0334,0.8344,1.0082,0.8947,0.9452,0.7656,0.7446,0.7419,0.7479,🔴 Underperforming — neutral,0.4648,8483448,"2024-25, 2025-26",77.88,1.7976,1.8314,0.7214,0.2472,65149,32718
Tyler Myers,DAL,D,0.9922,0.7412,0.7471,311,5209.95,16.752,469,1.508,764,2.457,72.43,24.0,1.0291,0.9053,0.988,0.9814,1.0362,0.7672,0.7331,0.7411,0.7267,🟢 Elite — consistent,0.4948,8474574,"2022-23, 2023-24, 2024-25, 2025-26",76.0,2.095,2.1329,0.7331,0.2445,616477,298306
Tom Willander,VAN,D,0.9931,0.5783,0.5823,69,1008.62,14.618,113,1.638,125,1.812,64.04,21.73,0.9099,0.8196,0.8985,0.8607,1.0831,0.7685,0.7591,0.7431,0.7483,🔴 Underperforming — neutral,0.4768,8484240,2025-26,78.27,1.6345,1.6626,0.7127,0.2524,118422,61141
Elias Pettersson,VAN,D,0.9934,0.5426,0.5462,97,1288.75,13.286,155,1.598,163,1.68,69.04,21.32,0.981,0.8044,0.9571,0.8584,0.9797,0.767,0.7403,0.7418,0.7403,🔴 Underperforming — neutral,0.4824,8483678,"2024-25, 2025-26",78.68,1.5336,1.5594,0.7214,0.2484,149692,76959
Juuso Välimäki,UTA,D,0.994,0.6661,0.6701,189,2940.0,15.556,394,2.085,423,2.238,70.71,22.99,1.0047,0.8672,0.9598,0.9425,1.0339,0.763,0.6544,0.7379,0.6447,🟡 Neutral,0.4945,8479976,"2022-23, 2023-24, 2024-25",77.01,1.8825,1.9132,0.7366,0.2439,347149,176148
Ian Mitchell,BOS,D,0.9942,0.5852,0.5886,63,896.68,14.233,110,1.746,81,1.286,70.71,21.01,1.0047,0.7927,1.0075,0.8187,1.0203,0.7453,0.6861,0.7239,0.681,🔴 Underperforming — neutral,0.4594,8480070,"2022-23, 2023-24, 2024-25",78.99,1.654,1.6805,0.7018,0.2567,106781,52093
Ryan Pulock,NYI,D,0.9945,0.7557,0.7599,301,5273.15,17.519,626,2.08,881,2.927,70.21,23.55,0.9976,0.8882,0.9658,0.9497,0.9774,0.7728,0.7747,0.745,0.7786,🟢 Elite — consistent,0.4899,8477506,"2022-23, 2023-24, 2024-25, 2025-26",76.45,2.1359,2.1694,0.727,0.2479,623351,314453
Simon Edvinsson,DET,D,0.9949,0.8472,0.8516,175,3240.5,18.517,335,1.914,441,2.52,71.96,25.92,1.0225,0.9777,1.0007,1.0302,0.9626,0.7719,0.7329,0.7464,0.7359,🟢 Elite — consistent,0.5001,8482762,"2022-23, 2023-24, 2024-25, 2025-26",74.08,2.3946,2.4313,0.7191,0.2516,383368,196264
Cam Fowler,STL,D,0.9959,0.8165,0.8198,319,5652.75,17.72,820,2.571,877,2.749,72.76,25.99,1.0338,0.9804,1.0105,1.0327,1.0067,0.7658,0.7334,0.7404,0.7231,🟢 Elite — consistent,0.4745,8475764,"2022-23, 2023-24, 2024-25, 2025-26",74.01,2.3076,2.3407,0.72,0.2517,667016,330413
Albert Johansson,DET,D,0.9959,0.6602,0.6629,143,2096.75,14.663,279,1.951,286,2.0,73.26,24.59,1.0409,0.9275,1.0215,0.975,1.0189,0.7669,0.7082,0.7411,0.7069,🟡 Neutral,0.4929,8481607,"2024-25, 2025-26",75.41,1.8659,1.8927,0.7171,0.2522,246470,126944
Olli Määttä,CGY,D,0.9963,0.7502,0.753,269,4328.83,16.092,549,2.041,571,2.123,73.97,26.17,1.0511,0.987,1.0161,1.0503,1.0231,0.7601,0.7323,0.7347,0.7178,🟢 Elite — consistent,0.4857,8476874,"2022-23, 2023-24, 2024-25, 2025-26",73.83,2.1204,2.1499,0.728,0.2491,511556,257585
Erik Brannstrom,VAN,D,0.9974,0.6008,0.6024,178,2423.07,13.613,343,1.927,239,1.343,70.74,24.5,1.0052,0.9242,0.9725,0.9816,1.0545,0.7519,0.7025,0.7283,0.6941,🔴 Underperforming — neutral,0.5217,8480073,"2022-23, 2023-24, 2024-25",75.5,1.6981,1.7198,0.7274,0.2496,285269,146640
Caleb Jones,PIT,D,0.9982,0.6962,0.6975,114,1708.53,14.987,190,1.667,187,1.64,71.92,26.75,1.0219,1.009,1.0316,1.0236,1.0143,0.7502,0.6911,0.7283,0.6799,🟡 Neutral,0.4935,8478452,"2022-23, 2023-24, 2024-25, 2025-26",73.25,1.9678,1.9913,0.6972,0.2613,200046,95637
Joshua Brown,EDM,D,0.9984,0.4847,0.4855,130,1601.92,12.322,230,1.769,307,2.362,72.43,18.3,1.0292,0.6903,0.9889,0.751,1.1255,0.7535,0.6655,0.7302,0.6523,🔴 Underperforming — neutral,0.4675,8477384,"2022-23, 2023-24, 2024-25",81.7,1.3699,1.3861,0.7325,0.2437,187752,95148
Filip Hronek,VAN,D,0.9985,0.8376,0.8389,300,5485.27,18.284,798,2.66,717,2.39,73.82,25.29,1.0489,0.9539,1.007,1.0191,0.9892,0.7686,0.8306,0.7419,0.8286,🟢 Elite — consistent,0.4843,8479425,"2022-23, 2023-24, 2024-25, 2025-26",74.71,2.3675,2.3951,0.7331,0.2481,647635,331059
Noah Dobson,MTL,D,0.9986,0.7894,0.7905,319,5624.13,17.631,751,2.354,669,2.097,69.72,25.63,0.9907,0.9668,0.9742,1.0059,0.9571,0.7728,0.7552,0.7453,0.7546,🟢 Elite — consistent,0.5104,8480865,"2022-23, 2023-24, 2024-25, 2025-26",74.37,2.2312,2.257,0.7157,0.2548,665851,337069
Scott Harrington,ANA,D,0.9988,0.7144,0.7152,45,701.43,15.587,62,1.378,102,2.267,76.88,24.16,1.0923,0.9112,1.0687,0.9575,1.17,0.7581,0.8148,0.7337,0.8105,🟡 Neutral,0.4708,8476449,2022-23,75.84,2.0191,2.042,0.7193,0.2523,82350,38777
Simon Benoit,TOR,D,0.9992,0.6174,0.6179,313,4735.48,15.129,338,1.08,796,2.543,68.79,21.38,0.9774,0.8066,0.9593,0.8442,1.0237,0.7577,0.7105,0.7345,0.7047,🔴 Underperforming — neutral,0.4852,8481122,"2022-23, 2023-24, 2024-25, 2025-26",78.62,1.745,1.764,0.7171,0.2533,554647,285758
Marc-Edouard Vlasic,SJS,D,0.9997,0.6667,0.6669,162,2321.3,14.329,167,1.031,354,2.185,74.03,26.04,1.0519,0.9821,1.0382,1.017,1.0292,0.7547,0.6969,0.7322,0.689,🟡 Neutral,0.4866,8471709,"2022-23, 2023-24, 2024-25",73.96,1.8843,1.9039,0.713,0.256,274167,135641
Axel Sandin-Pellikka,DET,D,0.9998,0.6323,0.6325,68,928.8,13.659,141,2.074,129,1.897,72.33,26.41,1.0278,0.9961,1.0061,1.0389,0.9984,0.7685,0.7647,0.7433,0.7701,🔴 Underperforming — neutral,0.4758,8484223,2025-26,73.59,1.7873,1.8058,0.719,0.2542,109175,55957
Quinn Hughes,MIN,D,1.0,1.0,1.0,315,6220.8,19.749,846,2.686,646,2.051,75.52,30.24,1.0731,1.1405,1.031,1.2051,0.9472,0.769,0.7685,0.7426,0.7561,🟢 Elite — consistent,0.5024,8480800,"2022-23, 2023-24, 2024-25, 2025-26",69.76,2.8264,2.855,0.7325,0.2509,736696,373264
Urho Vaakanainen,NYR,D,1.0001,0.6143,0.6143,176,2624.65,14.913,193,1.097,345,1.96,65.36,23.12,0.9287,0.8722,0.9172,0.9019,1.0127,0.7615,0.6867,0.7353,0.6744,🔴 Underperforming — neutral,0.4861,8480001,"2022-23, 2023-24, 2024-25, 2025-26",76.88,1.7363,1.7538,0.7126,0.2564,309114,157339
William Lagesson,DET,D,1.0004,0.5147,0.5145,47,627.88,13.359,64,1.362,62,1.319,71.21,17.83,1.0118,0.6725,0.9993,0.7014,0.946,0.7498,0.6914,0.7278,0.6889,🔴 Underperforming — neutral,0.5009,8478021,"2023-24, 2024-25",82.17,1.4547,1.4689,0.7126,0.2542,74340,37646
Jackson LaCombe,ANA,D,1.0005,0.7429,0.7425,229,3816.85,16.667,494,2.157,700,3.057,69.11,25.62,0.9819,0.9666,0.9715,0.9957,1.0363,0.7689,0.7107,0.7429,0.7005,🟢 Elite — consistent,0.5047,8481605,"2022-23, 2023-24, 2024-25, 2025-26",74.38,2.0997,2.1198,0.7114,0.2573,449454,235416
Mario Ferraro,SJS,D,1.0006,0.8183,0.8178,309,5495.07,17.783,458,1.482,787,2.547,66.84,28.15,0.9497,1.0619,0.9455,1.0852,0.9343,0.7647,0.6874,0.74,0.6761,🟢 Elite — consistent,0.4797,8479983,"2022-23, 2023-24, 2024-25, 2025-26",71.85,2.3128,2.3348,0.7069,0.2594,648597,309581
Egor Zamula,CBJ,D,1.0007,0.6405,0.64,176,2464.45,14.003,283,1.608,274,1.557,70.32,26.52,0.9992,1.0004,0.9637,1.0548,1.0455,0.7566,0.6973,0.7313,0.6849,🔴 Underperforming — neutral,0.5252,8481178,"2022-23, 2023-24, 2024-25, 2025-26",73.48,1.8103,1.8273,0.7297,0.2514,292543,141035
Matthew Schaefer,NYI,D,1.0007,0.8169,0.8163,82,1501.23,18.308,172,2.098,169,2.061,73.82,23.9,1.0489,0.9017,1.0284,0.9406,0.9446,0.7746,0.744,0.7495,0.7466,🟢 Elite — consistent,0.4977,8485366,2025-26,76.1,2.3088,2.3306,0.7178,0.2541,176700,90413
Pavel Mintyukov,ANA,D,1.0028,0.6852,0.6833,203,3054.75,15.048,389,1.916,436,2.148,69.01,26.78,0.9805,1.0101,0.9679,1.0372,1.031,0.7644,0.6913,0.7405,0.6788,🟡 Neutral,0.4909,8483490,"2023-24, 2024-25, 2025-26",73.22,1.9366,1.9508,0.7129,0.2582,358465,187493
Dennis Cholowski,NJD,D,1.0029,0.632,0.6302,60,731.97,12.199,89,1.483,58,0.967,69.5,33.86,0.9875,1.2774,0.9606,1.3208,0.9165,0.7544,0.7206,0.7346,0.7127,🔴 Underperforming — neutral,0.4952,8479395,"2022-23, 2024-25, 2025-26",66.14,1.7864,1.7994,0.7235,0.2564,87465,40449
Derek Forbort,VAN,D,1.0033,0.6071,0.6051,155,2196.05,14.168,209,1.348,390,2.516,73.04,22.15,1.0378,0.8354,1.0123,0.8737,1.1084,0.7558,0.6849,0.7322,0.676,🔴 Underperforming — neutral,0.4963,8475762,"2022-23, 2023-24, 2024-25, 2025-26",77.85,1.7158,1.7275,0.7215,0.2535,258658,132338
Noah Juulsen,PHI,D,1.0036,0.4946,0.4928,155,1976.43,12.751,220,1.419,304,1.961,69.99,18.59,0.9945,0.7012,0.9555,0.7512,1.0394,0.76,0.7092,0.7344,0.705,🔴 Underperforming — neutral,0.4959,8478454,"2022-23, 2023-24, 2024-25, 2025-26",81.41,1.3979,1.407,0.7325,0.2475,233936,113452
Emil Andrae,PHI,D,1.0036,0.6666,0.6643,107,1570.72,14.68,203,1.897,141,1.318,71.52,25.69,1.0163,0.969,0.9842,1.0141,1.0286,0.758,0.6784,0.7338,0.6734,🟡 Neutral,0.5019,8482126,"2023-24, 2024-25, 2025-26",74.31,1.8842,1.8965,0.7267,0.2533,184616,95281
Carson Soucy,NYI,D,1.0037,0.6165,0.6142,295,4324.67,14.66,487,1.651,568,1.925,70.45,22.2,1.001,0.8375,0.9732,0.877,1.0043,0.7654,0.6985,0.7381,0.6908,🔴 Underperforming — neutral,0.4939,8477369,"2022-23, 2023-24, 2024-25, 2025-26",77.8,1.7425,1.7536,0.7239,0.2532,508324,261410
Nick Holden,OTT,D,1.0042,0.5679,0.5655,65,885.25,13.619,96,1.477,94,1.446,69.68,22.08,0.99,0.8328,0.954,0.8796,1.0876,0.7479,0.6678,0.7241,0.6651,🔴 Underperforming — neutral,0.5118,8474207,2022-23,77.92,1.6051,1.6145,0.7303,0.251,101979,49956
Jamie Drysdale,PHI,D,1.0043,0.757,0.7537,190,3231.42,17.007,418,2.2,334,1.758,71.69,24.58,1.0187,0.9271,0.987,0.9701,1.0212,0.7686,0.7093,0.7443,0.7033,🟢 Elite — consistent,0.5004,8482142,"2022-23, 2023-24, 2024-25, 2025-26",75.42,2.1395,2.152,0.7264,0.2533,383773,193928
Jan Rutta,SJS,D,1.0043,0.6921,0.6892,179,2743.73,15.328,258,1.441,416,2.324,69.81,26.04,0.9919,0.9821,0.9825,1.003,1.0075,0.7609,0.7064,0.7354,0.6979,🟡 Neutral,0.4672,8480172,"2022-23, 2023-24, 2024-25",73.96,1.9562,1.9676,0.7105,0.2596,322953,165042
Robert Bortuzzo,UTA,D,1.0045,0.4196,0.4178,92,1003.08,10.903,161,1.75,133,1.446,72.62,17.25,1.0319,0.6507,1.0041,0.6879,1.1179,0.7566,0.6791,0.7287,0.6665,🔴 Underperforming — neutral,0.5027,8474145,"2022-23, 2023-24, 2024-25",82.75,1.186,1.1927,0.7232,0.2508,116979,61002
Riley Stillman,EDM,D,1.0046,0.5695,0.5669,59,759.62,12.875,87,1.475,101,1.712,73.41,23.61,1.0431,0.8906,1.0011,0.9434,1.1139,0.7532,0.6928,0.7305,0.6832,🔴 Underperforming — neutral,0.4926,8479388,"2022-23, 2024-25, 2025-26",76.39,1.6096,1.6186,0.7333,0.2503,87541,45703
Jake McCabe,TOR,D,1.005,0.7846,0.7808,326,5715.42,17.532,602,1.847,998,3.061,73.78,24.08,1.0483,0.9082,1.0376,0.929,1.0196,0.7701,0.7094,0.7449,0.6995,🟢 Elite — consistent,0.4968,8476931,"2022-23, 2023-24, 2024-25, 2025-26",75.92,2.2177,2.2291,0.7111,0.2592,673808,342870
Kyle Burroughs,LAK,D,1.0054,0.6177,0.6144,154,2239.65,14.543,182,1.182,312,2.026,70.4,22.71,1.0003,0.8566,0.9776,0.8881,0.9834,0.7592,0.7296,0.736,0.7223,🔴 Underperforming — neutral,0.49,8477335,"2022-23, 2023-24, 2024-25",77.29,1.7459,1.7542,0.7201,0.2557,263592,126226
Justin Schultz,SEA,D,1.0059,0.6661,0.6622,157,2220.42,14.143,347,2.21,248,1.58,75.14,26.28,1.0677,0.9914,1.0592,1.0086,1.0179,0.7574,0.7207,0.7333,0.7086,🟡 Neutral,0.5081,8474602,"2022-23, 2023-24",73.72,1.8827,1.8906,0.7094,0.2606,262164,132991
Henry Thrun,TOR,D,1.0063,0.6961,0.6917,123,1999.17,16.253,218,1.772,274,2.228,70.34,23.14,0.9995,0.8729,0.9915,0.888,0.9919,0.7616,0.6979,0.7352,0.687,🟡 Neutral,0.4561,8481567,"2022-23, 2023-24, 2024-25, 2025-26",76.86,1.9675,1.975,0.7094,0.2606,236419,119884
Olen Zellweger,ANA,D,1.0065,0.7158,0.7112,164,2507.62,15.29,371,2.262,288,1.756,68.97,28.28,0.9799,1.0666,0.9675,1.0864,0.9231,0.7631,0.7343,0.7382,0.7215,🟡 Neutral,0.4944,8482803,"2023-24, 2024-25, 2025-26",71.72,2.0231,2.0305,0.7128,0.2603,295719,154779
Seth Jones,FLA,D,1.0068,0.8209,0.8154,277,4983.43,17.991,730,2.635,699,2.523,69.96,26.53,0.9941,1.0007,0.9903,1.0112,0.9806,0.7732,0.7376,0.7457,0.7293,🟢 Elite — consistent,0.4856,8477495,"2022-23, 2023-24, 2024-25, 2025-26",73.47,2.3203,2.328,0.7065,0.2623,592353,292723
Mason Lohrei,BOS,D,1.0068,0.6834,0.6788,202,3128.37,15.487,484,2.396,331,1.639,71.32,24.28,1.0134,0.9158,1.0027,0.933,0.9578,0.7601,0.7437,0.736,0.7359,🟡 Neutral,0.4801,8482511,"2023-24, 2024-25, 2025-26",75.72,1.9316,1.9381,0.7113,0.2602,372470,187856
Justin Holl,STL,D,1.0069,0.6715,0.6669,207,3083.98,14.898,363,1.754,377,1.821,72.74,24.84,1.0335,0.9369,1.009,0.9678,1.0048,0.7577,0.7282,0.7334,0.7176,🟡 Neutral,0.4981,8475718,"2022-23, 2023-24, 2024-25, 2025-26",75.16,1.898,1.9041,0.7209,0.2566,365150,182289
Travis Sanheim,PHI,D,1.0071,0.853,0.847,325,6010.7,18.494,683,2.102,891,2.742,72.5,26.14,1.0302,0.986,0.9914,1.031,1.0273,0.7704,0.7412,0.7449,0.7333,🟢 Elite — consistent,0.5189,8477948,"2022-23, 2023-24, 2024-25, 2025-26",73.86,2.4108,2.4182,0.7313,0.2535,712487,362245
Nikita Okhotiuk,CGY,D,1.0071,0.6018,0.5976,62,880.25,14.198,76,1.226,128,2.065,68.52,23.32,0.9736,0.8796,0.9542,0.9047,0.989,0.7501,0.6457,0.7286,0.6348,🔴 Underperforming — neutral,0.4721,8481537,"2022-23, 2023-24",76.68,1.701,1.7062,0.7181,0.2577,105328,56409
Jordan Oesterle,NSH,D,1.0072,0.6485,0.6439,112,1683.85,15.034,214,1.911,168,1.5,73.41,22.34,1.0431,0.8427,1.0169,0.8745,1.0262,0.7499,0.7166,0.7271,0.7073,🔴 Underperforming — neutral,0.4899,8477851,"2022-23, 2023-24, 2024-25, 2025-26",77.66,1.833,1.8384,0.722,0.2555,198112,101718
Matt Benning,TOR,D,1.0078,0.6553,0.6502,99,1512.67,15.279,83,0.838,238,2.404,69.55,23.5,0.9883,0.8866,0.9663,0.9129,1.0231,0.7597,0.7149,0.7348,0.7114,🟡 Neutral,0.4633,8476988,"2022-23, 2023-24, 2024-25, 2025-26",76.5,1.8521,1.8564,0.7198,0.2575,176738,89508
Ethan Bear,WSH,D,1.0079,0.6762,0.671,85,1318.17,15.508,153,1.8,172,2.024,73.88,22.71,1.0498,0.8565,1.007,0.9036,1.1166,0.7607,0.7996,0.7364,0.789,🟡 Neutral,0.506,8478451,"2022-23, 2023-24",77.29,1.9113,1.9156,0.7337,0.2513,154845,71480
Jack Thompson,SJS,D,1.0084,0.7309,0.7248,34,474.13,13.945,57,1.676,55,1.618,67.27,35.41,0.9558,1.3357,0.9548,1.3406,0.9418,0.7555,0.7158,0.7273,0.7104,🟡 Neutral,0.5012,8482144,"2023-24, 2024-25",64.59,2.0659,2.0694,0.7045,0.2641,56161,26676
Radko Gudas,ANA,D,1.0085,0.6623,0.6567,296,4550.98,15.375,502,1.696,647,2.186,66.95,24.7,0.9513,0.9318,0.9352,0.951,0.9834,0.7603,0.6854,0.7349,0.6762,🟡 Neutral,0.5019,8475462,"2022-23, 2023-24, 2024-25, 2025-26",75.3,1.8718,1.8749,0.7159,0.2598,537050,277616
Calle Rosen,STL,D,1.0085,0.5798,0.5749,55,772.2,14.04,91,1.655,93,1.691,76.29,19.12,1.0841,0.7212,1.0623,0.7459,1.1482,0.7447,0.6923,0.7214,0.6769,🔴 Underperforming — neutral,0.4915,8480157,"2022-23, 2023-24",80.88,1.6387,1.6413,0.7182,0.2563,88459,43740
Sam Dickinson,SJS,D,1.0085,0.7383,0.7321,71,1064.52,14.993,114,1.606,129,1.817,67.3,31.72,0.9563,1.1965,0.9699,1.1865,0.9417,0.7526,0.7422,0.7302,0.72,🟡 Neutral,0.4747,8484806,2025-26,68.28,2.0868,2.0903,0.6939,0.2673,123710,57531
Tim Berni,CBJ,D,1.0086,0.7198,0.7137,59,950.95,16.118,116,1.966,148,2.508,68.18,26.08,0.9688,0.9836,0.9586,0.9968,1.0724,0.7514,0.7072,0.7291,0.6941,🟡 Neutral,0.4791,8481072,2022-23,73.92,2.0345,2.0376,0.7112,0.2616,112640,55162
Rasmus Ristolainen,PHI,D,1.0088,0.6997,0.6937,212,3415.28,16.11,347,1.637,542,2.557,71.79,23.3,1.0201,0.8787,0.986,0.9154,1.0266,0.7631,0.7409,0.7392,0.7337,🟡 Neutral,0.5215,8477499,"2022-23, 2023-24, 2024-25, 2025-26",76.7,1.9777,1.9804,0.7281,0.2545,404575,206729
Nikita Zadorov,BOS,D,1.009,0.7488,0.7421,332,5480.93,16.509,647,1.949,792,2.386,68.82,26.64,0.9779,1.0049,0.951,1.034,0.9897,0.7638,0.7247,0.739,0.7106,🟢 Elite — consistent,0.5087,8477507,"2022-23, 2023-24, 2024-25, 2025-26",73.36,2.1163,2.1187,0.7237,0.2576,648474,333097
Michael Kesselring,BUF,D,1.0092,0.6676,0.6615,190,2849.92,15.0,394,2.074,392,2.063,72.2,24.38,1.0259,0.9198,0.9886,0.9589,0.9833,0.7683,0.7141,0.7415,0.7028,🟡 Neutral,0.5062,8480891,"2022-23, 2023-24, 2024-25, 2025-26",75.62,1.8869,1.8886,0.7303,0.2543,337919,172045
Cam York,PHI,D,1.0093,0.8065,0.799,276,4754.07,17.225,598,2.167,675,2.446,72.85,26.82,1.0351,1.0117,0.9969,1.0516,1.0454,0.7686,0.8104,0.7444,0.8019,🟢 Elite — consistent,0.5228,8481546,"2022-23, 2023-24, 2024-25, 2025-26",73.18,2.2794,2.2812,0.7308,0.2551,564220,287013
Shakir Mukhamadullin,SJS,D,1.0093,0.6607,0.6546,82,1282.33,15.638,132,1.61,182,2.22,63.96,24.87,0.9088,0.9381,0.92,0.9285,0.9927,0.7561,0.7816,0.7343,0.7719,🟡 Neutral,0.4804,8482166,"2023-24, 2024-25, 2025-26",75.13,1.8673,1.869,0.6952,0.2678,151004,76151
Jake Sanderson,OTT,D,1.0095,0.775,0.7677,309,5044.0,16.324,683,2.21,808,2.615,73.35,27.39,1.0422,1.0333,1.0042,1.0725,1.0373,0.7682,0.7419,0.7435,0.7282,🟢 Elite — consistent,0.5179,8482105,"2022-23, 2023-24, 2024-25, 2025-26",72.61,2.1904,2.1917,0.7304,0.2554,595637,305497
Jakob Chychrun,WSH,D,1.0095,0.9193,0.9106,294,5348.27,18.191,676,2.299,546,1.857,70.32,32.07,0.9992,1.2099,0.9747,1.2359,0.9158,0.765,0.7453,0.7404,0.7259,🟢 Elite — consistent,0.5022,8479345,"2022-23, 2023-24, 2024-25, 2025-26",67.93,2.5982,2.5999,0.7215,0.2595,635334,317162
Thomas Chabot,OTT,D,1.0096,0.92,0.9112,262,4855.07,18.531,602,2.298,575,2.195,73.15,29.98,1.0394,1.1309,0.9984,1.1731,0.9473,0.7589,0.7295,0.7364,0.7157,🟢 Elite — consistent,0.5109,8478469,"2022-23, 2023-24, 2024-25, 2025-26",70.02,2.6002,2.6015,0.7327,0.2556,573160,293658
Nick Seeler,PHI,D,1.01,0.6068,0.6008,305,4445.77,14.576,522,1.711,574,1.882,68.9,22.29,0.979,0.8409,0.9427,0.8775,1.0316,0.7613,0.7261,0.7367,0.7131,🔴 Underperforming — neutral,0.5396,8476372,"2022-23, 2023-24, 2024-25, 2025-26",77.71,1.715,1.7153,0.7309,0.2541,524848,263914
Gavin Bayreuther,CBJ,D,1.0101,0.5952,0.5892,51,740.98,14.529,99,1.941,99,1.941,68.91,21.52,0.9792,0.8117,0.9673,0.8237,0.9607,0.7474,0.6724,0.7272,0.6606,🔴 Underperforming — neutral,0.4663,8479945,2022-23,78.48,1.6822,1.6823,0.7124,0.2612,86287,41329
Lian Bichsel,DAL,D,1.0102,0.5721,0.5664,106,1467.0,13.84,149,1.406,147,1.387,63.74,23.9,0.9057,0.9015,0.8953,0.9119,0.9138,0.7719,0.6842,0.7432,0.6709,🔴 Underperforming — neutral,0.4946,8483425,"2024-25, 2025-26",76.1,1.6171,1.617,0.712,0.2621,173726,89278
Morgan Rielly,TOR,D,1.0105,0.8621,0.8531,328,5876.13,17.915,1121,3.418,676,2.061,71.5,28.83,1.016,1.0877,1.0009,1.102,0.9885,0.769,0.706,0.7446,0.6949,🟢 Elite — consistent,0.5031,8476853,"2022-23, 2023-24, 2024-25, 2025-26",71.17,2.4366,2.4356,0.7144,0.2617,695082,348455
Justin Braun,PHI,D,1.0105,0.5563,0.5505,51,670.67,13.15,75,1.471,110,2.157,76.08,20.36,1.0811,0.7682,1.043,0.8057,1.0507,0.7421,0.7802,0.7199,0.7723,🔴 Underperforming — neutral,0.4883,8474027,2022-23,79.64,1.5722,1.5718,0.7294,0.2528,77661,40362
