player_name,team,pos,PFR,PUR,PAR,games_played,total_5v5_toi_minutes,toi_per_game,oz_faceoff_shifts,oz_faceoff_shifts_per_game,dz_faceoff_shifts,dz_faceoff_shifts_per_game,player_OZ_retention_pct,player_DZ_escape_rate_pct,OUER,DUER,OAER,DAER,NZ_ratio,ROC,ROL,ROC_adj,ROL_adj,context_flag,CF_pct,player_id,seasons_covered,player_DZ_time_pct,PUR_raw,PAR_raw,teammates_avg_OZ_retention,teammates_avg_DZ_escape,ROC_weight_sec,ROL_weight_sec
Lukas Reichel,BOS,L,0.8576,0.5422,0.6322,187,2139.6,11.442,286,1.529,197,1.053,65.91,26.12,0.9123,0.9887,0.9656,1.0392,1.0097,0.6229,0.5844,0.6812,0.668,🟡 Solid — self made,0.4679,8482117,"2022-23, 2023-24, 2024-25, 2025-26",73.88,1.8352,1.9353,0.6826,0.2514,371869,243757
Bo Groulx,TOR,C,0.8589,0.4986,0.5805,60,644.55,10.742,66,1.1,98,1.633,72.44,22.71,1.0027,0.8593,1.0196,0.9409,0.9175,0.6331,0.5214,0.6899,0.5952,🔴 Underperforming — tough situation,0.4543,8480870,"2022-23, 2023-24, 2025-26",77.29,1.6876,1.7769,0.7104,0.2413,112002,77147
Jason Dickinson,EDM,C,0.8593,0.6251,0.7274,283,3633.83,12.84,390,1.378,691,2.442,71.23,25.55,0.986,0.9669,1.0307,1.0245,0.9982,0.6546,0.5791,0.7131,0.6615,🟢 Elite — self made,0.4816,8477450,"2022-23, 2023-24, 2024-25, 2025-26",74.45,2.1156,2.2266,0.691,0.2494,640718,415110
Ryan Donato,CHI,C,0.8595,0.5402,0.6284,325,3935.53,12.109,489,1.505,461,1.418,67.65,22.54,0.9365,0.8531,0.9772,0.9058,0.9493,0.6322,0.5943,0.6908,0.6794,🟡 Solid — self made,0.4861,8477987,"2022-23, 2023-24, 2024-25, 2025-26",77.46,1.8283,1.9237,0.6923,0.2489,682724,466105
Tyler Johnson,BOS,C,0.86,0.5707,0.6635,132,1655.38,12.541,255,1.932,215,1.629,66.9,23.77,0.926,0.8995,0.9779,0.9418,1.0103,0.6278,0.5943,0.6886,0.6799,🟡 Solid — self made,0.4678,8474870,"2022-23, 2023-24, 2024-25",76.23,1.9315,2.0311,0.6841,0.2524,290746,183008
Andreas Athanasiou,CHI,C,0.8609,0.5941,0.6901,117,1495.58,12.783,203,1.735,155,1.325,65.83,25.19,0.9112,0.9533,0.9618,0.9968,0.9639,0.6206,0.5931,0.6798,0.6811,🟡 Solid — self made,0.4694,8476960,"2022-23, 2023-24, 2024-25",74.81,2.0108,2.1123,0.6845,0.2527,260395,168072
Cal Clutterbuck,NYI,R,0.8618,0.43,0.499,142,1394.55,9.821,169,1.19,329,2.317,71.59,20.23,0.991,0.7657,0.999,0.8445,1.0944,0.6214,0.5289,0.6753,0.6085,🔴 Underperforming — tough situation,0.506,8473504,"2022-23, 2023-24",79.77,1.4555,1.5275,0.7166,0.2396,241035,166705
Nick Ritchie,CGY,L,0.8621,0.5401,0.6265,74,818.62,11.062,139,1.878,124,1.676,77.67,23.34,1.0752,0.8834,1.0614,0.9932,1.1784,0.615,0.5696,0.6766,0.6395,🟡 Solid — self made,0.4739,8477941,2022-23,76.66,1.828,1.9176,0.7318,0.235,143036,98135
Hudson Fasching,NYI,R,0.8628,0.561,0.6502,147,1716.9,11.68,199,1.354,233,1.585,72.76,24.3,1.0072,0.9198,1.0113,1.0085,1.0609,0.6363,0.5743,0.6898,0.655,🟡 Solid — self made,0.4929,8477392,"2022-23, 2023-24, 2024-25",75.7,1.8989,1.9904,0.7195,0.241,299871,203426
Max Sasson,VAN,C,0.8634,0.5215,0.604,95,1010.57,10.638,124,1.305,78,0.821,71.29,25.9,0.9868,0.9801,0.998,1.0621,1.0654,0.6285,0.5641,0.6857,0.6353,🟡 Solid — self made,0.4968,8484136,"2024-25, 2025-26",74.1,1.7653,1.849,0.7143,0.2438,174901,109075
Liam O'Brien,UTA,C,0.8638,0.4688,0.5427,196,1874.33,9.563,286,1.459,297,1.515,70.43,26.2,0.975,0.9915,0.9723,1.0865,0.9991,0.6157,0.5489,0.6741,0.6173,🔴 Underperforming — tough situation,0.4813,8477070,"2022-23, 2023-24, 2024-25, 2025-26",73.8,1.5866,1.6611,0.7244,0.2411,321689,209922
Brett Leason,WSH,R,0.8644,0.4907,0.5677,190,1985.08,10.448,251,1.321,340,1.789,71.87,23.5,0.9948,0.8894,1.0207,0.9507,0.9991,0.6296,0.5339,0.688,0.6077,🔴 Underperforming — tough situation,0.4701,8481517,"2022-23, 2023-24, 2024-25, 2025-26",76.5,1.6609,1.7377,0.7041,0.2472,347647,235464
Ilya Mikheyev,CHI,R,0.8654,0.6116,0.7067,292,3827.98,13.11,481,1.647,555,1.901,73.87,22.43,1.0226,0.8489,1.0422,0.9136,1.0191,0.6513,0.6083,0.7095,0.6926,🟢 Elite — self made,0.4889,8481624,"2022-23, 2023-24, 2024-25, 2025-26",77.57,2.07,2.1633,0.7088,0.2455,671330,449356
Nick Foligno,MIN,L,0.8667,0.5654,0.6523,272,3197.2,11.754,353,1.298,531,1.952,71.33,24.89,0.9873,0.9422,1.0285,0.9849,1.0122,0.6359,0.5917,0.6944,0.6737,🟡 Solid — self made,0.4878,8473422,"2022-23, 2023-24, 2024-25, 2025-26",75.11,1.9135,1.9968,0.6935,0.2528,554942,379744
Philipp Kurashev,SJS,C,0.867,0.6335,0.7306,238,3208.87,13.483,468,1.966,364,1.529,65.74,25.76,0.91,0.9749,0.9586,1.0075,0.9554,0.6415,0.619,0.7002,0.7072,🟢 Elite — self made,0.465,8480798,"2022-23, 2023-24, 2024-25, 2025-26",74.24,2.1442,2.2365,0.6858,0.2557,561286,381966
Zack Kassian,ARI,R,0.8673,0.374,0.4312,51,459.45,9.009,57,1.118,91,1.784,71.39,17.89,0.9882,0.6771,0.9782,0.7583,1.1019,0.6034,0.5666,0.6606,0.6429,🔴 Underperforming — tough situation,0.4165,8475178,2022-23,82.11,1.2658,1.3199,0.7298,0.2359,78392,46172
Max Jones,EDM,L,0.8681,0.5124,0.5902,168,1827.85,10.88,220,1.31,270,1.607,71.83,23.65,0.9942,0.8949,1.0141,0.9541,1.0857,0.6266,0.5596,0.6855,0.6316,🔴 Underperforming — tough situation,0.4592,8479368,"2022-23, 2023-24, 2024-25, 2025-26",76.35,1.7342,1.8067,0.7082,0.2479,318443,212814
Joey Anderson,CHI,R,0.8685,0.5572,0.6415,111,1259.1,11.343,149,1.342,205,1.847,69.59,26.61,0.9633,1.0071,1.0035,1.0485,1.0703,0.6437,0.5746,0.7045,0.662,🟡 Solid — self made,0.4829,8479315,"2022-23, 2023-24, 2024-25",73.39,1.8858,1.9638,0.6935,0.2538,221318,135997
Christian Fischer,CBJ,R,0.8687,0.4894,0.5634,205,2240.97,10.932,331,1.615,365,1.78,72.72,20.86,1.0067,0.7895,1.0067,0.8632,1.0517,0.621,0.5457,0.6805,0.6213,🔴 Underperforming — tough situation,0.4735,8478432,"2022-23, 2023-24, 2024-25",79.14,1.6566,1.7246,0.7224,0.2417,390668,264345
Tyler Bertuzzi,CHI,L,0.8688,0.6844,0.7877,305,4173.22,13.683,673,2.207,496,1.626,70.9,27.09,0.9814,1.0252,1.0115,1.0771,0.922,0.6421,0.642,0.7014,0.7283,🟢 Elite — self made,0.4895,8477479,"2022-23, 2023-24, 2024-25, 2025-26",72.91,2.3163,2.4111,0.7009,0.2515,726894,494509
Mathew Barzal,NYI,C,0.8699,0.8385,0.9639,260,3967.63,15.26,698,2.685,362,1.392,74.22,31.1,1.0274,1.1769,1.0307,1.261,0.8992,0.6452,0.6203,0.7025,0.7002,🟢 Elite — self made,0.5186,8478445,"2022-23, 2023-24, 2024-25, 2025-26",68.9,2.838,2.9505,0.7201,0.2466,694181,475530
Boris Katchouk,TBL,L,0.87,0.5098,0.5859,120,1240.23,10.335,131,1.092,149,1.242,70.66,26.44,0.9781,1.0006,1.0238,1.033,1.0377,0.6139,0.5299,0.6714,0.6065,🔴 Underperforming — tough situation,0.4833,8479383,"2022-23, 2023-24, 2025-26",73.56,1.7254,1.7935,0.6902,0.2559,216937,122937
Kyle MacLean,NYI,C,0.8704,0.4868,0.5593,177,1756.63,9.924,288,1.627,223,1.26,69.91,26.43,0.9677,1.0001,0.9704,1.0744,0.9458,0.6038,0.531,0.6607,0.6078,🔴 Underperforming — tough situation,0.5077,8481237,"2023-24, 2024-25, 2025-26",73.57,1.6477,1.7121,0.7204,0.246,302638,209944
Casey Cizikas,NYI,C,0.8711,0.528,0.6061,325,3698.12,11.379,430,1.323,770,2.369,73.71,22.22,1.0203,0.8411,1.0278,0.9047,1.0079,0.6274,0.5542,0.6835,0.6344,🟡 Solid — self made,0.5041,8475231,"2022-23, 2023-24, 2024-25, 2025-26",77.78,1.7869,1.8552,0.7171,0.2457,641214,439359
